,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5
885,B,False,1520000000000.0,1610600000000.0,1525000000000.0,1628700000000.0,1619500000000.0
886,B,False,5252400000000.0,5009000000000.0,5201300000000.0,5193500000000.0,5247600000000.0
887,B,True,10521000000000.0,10277000000000.0,10469000000000.0,10199000000000.0,10853000000000.0
888,B,False,9556400000000.0,9001900000000.0,9206100000000.0,9402800000000.0,9297300000000.0
889,B,True,6299300000000.0,6023800000000.0,6076100000000.0,5879000000000.0,5899000000000.0
890,B,True,2156900000000.0,1947100000000.0,1869600000000.0,1905000000000.0,1807200000000.0
891,B,True,71234000000.0,158140000000.0,199420000000.0,300210000000.0,521530000000.0
892,B,True,8701200000000.0,8776600000000.0,8874400000000.0,9040100000000.0,9127000000000.0
893,B,False,4669500000000.0,4510100000000.0,4375500000000.0,4274000000000.0,4236900000000.0
894,B,False,9911500000000.0,9968400000000.0,10159000000000.0,9829700000000.0,9998200000000.0
895,B,False,1178000000000.0,1155000000000.0,1160200000000.0,1154700000000.0,1126300000000.0
896,B,False,15413000000000.0,16335000000000.0,15631000000000.0,15705000000000.0,15766000000000.0
897,B,False,2870000000000.0,2882100000000.0,2789400000000.0,3020000000000.0,1762100000000.0
898,B,False,14899000000000.0,15012000000000.0,15036000000000.0,14788000000000.0,14745000000000.0
899,B,False,5082400000000.0,4977700000000.0,5076800000000.0,5173300000000.0,4945000000000.0
900,B,False,23476000000000.0,23625000000000.0,24039000000000.0,23620000000000.0,23924000000000.0
901,B,True,3756200000000.0,3881300000000.0,3763000000000.0,3611300000000.0,3638000000000.0
902,B,True,2608000000000.0,2691900000000.0,2471100000000.0,2489300000000.0,2449400000000.0
903,B,False,6887000000000.0,6747900000000.0,6852800000000.0,6880300000000.0,6746200000000.0
904,B,False,10534000000000.0,10510000000000.0,9903600000000.0,9877900000000.0,9441700000000.0
905,B,True,24973000000000.0,24504000000000.0,24408000000000.0,24374000000000.0,23904000000000.0
906,B,False,11993000000000.0,11992000000000.0,12008000000000.0,12046000000000.0,12139000000000.0
907,B,True,1782800000000.0,1816700000000.0,1743400000000.0,1837400000000.0,1916000000000.0
908,B,False,2027500000000.0,1873400000000.0,1831200000000.0,1806700000000.0,1937100000000.0
909,B,False,5890800000000.0,6058100000000.0,6329800000000.0,6298800000000.0,5915400000000.0
910,B,True,64843000000.0,172080000000.0,308750000000.0,411340000000.0,588260000000.0
911,B,False,743650000000.0,798770000000.0,747630000000.0,808610000000.0,751410000000.0
912,B,False,7273700000000.0,7450100000000.0,7087400000000.0,7276600000000.0,7247700000000.0
913,B,True,4543000000000.0,4577900000000.0,4574200000000.0,4710900000000.0,4836900000000.0
914,B,False,6049400000000.0,5963900000000.0,6013700000000.0,5995700000000.0,5821600000000.0
915,B,False,4890500000000.0,4857700000000.0,4827200000000.0,4666600000000.0,4828000000000.0
916,B,False,11637000000000.0,11500000000000.0,11588000000000.0,11356000000000.0,11565000000000.0
917,B,False,5969500000000.0,5779500000000.0,6074700000000.0,6181000000000.0,6301600000000.0
918,B,False,10887000000000.0,10553000000000.0,10329000000000.0,10443000000000.0,9780400000000.0
919,B,False,6506000000000.0,6229400000000.0,6215000000000.0,6415500000000.0,6391900000000.0
920,B,False,3781500000000.0,4014200000000.0,4225700000000.0,4243700000000.0,4844600000000.0
921,B,True,4740300000000.0,4930100000000.0,4664700000000.0,4712900000000.0,4718600000000.0
922,B,False,1362600000000.0,1251700000000.0,1272700000000.0,1237400000000.0,1207700000000.0
923,B,True,9667600000000.0,9599100000000.0,9624300000000.0,9559500000000.0,9737900000000.0
924,B,False,11579000000000.0,11992000000000.0,11806000000000.0,11290000000000.0,11349000000000.0
925,B,False,2118400000000.0,2028300000000.0,2033500000000.0,2077900000000.0,2149200000000.0
926,B,True,1701000000000.0,1638500000000.0,1736000000000.0,1770700000000.0,1753900000000.0
927,B,True,6412700000000.0,6653900000000.0,6636000000000.0,6630000000000.0,6663100000000.0
928,B,False,2034700000000.0,2026800000000.0,2106900000000.0,2091700000000.0,2083600000000.0
929,B,False,14661000000000.0,14422000000000.0,14277000000000.0,14583000000000.0,14587000000000.0
930,B,False,3162000000000.0,2904800000000.0,3071900000000.0,3374500000000.0,2856400000000.0
931,B,False,24753000000000.0,24533000000000.0,24452000000000.0,24810000000000.0,24972000000000.0
932,B,True,6520900000000.0,6768100000000.0,6670400000000.0,6541900000000.0,7028900000000.0
933,B,False,5324300000000.0,5213200000000.0,5307500000000.0,5265900000000.0,5183100000000.0
934,B,True,10674000000000.0,10474000000000.0,10744000000000.0,10649000000000.0,10407000000000.0
935,B,False,1277000000000.0,1350900000000.0,1487500000000.0,1423700000000.0,1271400000000.0
936,B,False,4733400000000.0,4790100000000.0,4749500000000.0,4681000000000.0,4677900000000.0
937,B,False,24411000000000.0,24083000000000.0,24528000000000.0,24549000000000.0,24114000000000.0
938,B,True,11465000000000.0,11732000000000.0,11150000000000.0,11517000000000.0,11812000000000.0
939,B,False,9439000000000.0,9665600000000.0,9217600000000.0,9033300000000.0,9272900000000.0
940,B,False,669990000000.0,615580000000.0,567740000000.0,593960000000.0,567460000000.0
941,B,False,7643400000000.0,7885300000000.0,8044900000000.0,7883600000000.0,7939500000000.0
942,B,False,8502100000000.0,8203300000000.0,8136000000000.0,8233500000000.0,8121500000000.0
943,B,True,8192700000000.0,8051400000000.0,7932600000000.0,8640700000000.0,7830600000000.0
944,B,False,6410900000000.0,5979000000000.0,5935100000000.0,6168000000000.0,5916400000000.0
945,B,True,7871900000000.0,7934800000000.0,7698200000000.0,7585600000000.0,7852400000000.0
946,B,False,8828200000000.0,8574900000000.0,8626300000000.0,8362500000000.0,8174900000000.0
947,B,True,14576000000000.0,14445000000000.0,14724000000000.0,15102000000000.0,14897000000000.0
948,B,False,13062000000000.0,13531000000000.0,13556000000000.0,13702000000000.0,13541000000000.0
949,B,False,4979100000000.0,4893600000000.0,4971000000000.0,5046800000000.0,4817300000000.0
950,B,False,3997100000000.0,4027400000000.0,4023300000000.0,3813100000000.0,3911700000000.0
951,B,True,11274000000000.0,10849000000000.0,10633000000000.0,10339000000000.0,10500000000000.0
952,B,True,29104000000000.0,28849000000000.0,28941000000000.0,28989000000000.0,28955000000000.0
953,B,False,9569300000000.0,9768800000000.0,9464600000000.0,9554700000000.0,9619800000000.0
954,B,False,21828000000000.0,21435000000000.0,21306000000000.0,21566000000000.0,21632000000000.0
955,B,False,14130000000000.0,13824000000000.0,13749000000000.0,13615000000000.0,13741000000000.0
956,B,False,30059000000000.0,30840000000000.0,31590000000000.0,32325000000000.0,32282000000000.0
957,B,True,14276000000000.0,14751000000000.0,14078000000000.0,14283000000000.0,14152000000000.0
958,B,True,23106000000000.0,23138000000000.0,22965000000000.0,22738000000000.0,22564000000000.0
959,B,False,7502400000000.0,7366000000000.0,7836700000000.0,7928000000000.0,8121700000000.0
960,B,True,0.0,0.0,0.0,0.0,0.0
961,B,False,3577500000000.0,3387700000000.0,3348000000000.0,3335800000000.0,3343200000000.0
962,B,True,6343000000000.0,6369200000000.0,6368200000000.0,6232300000000.0,6300000000000.0
963,B,True,13753000000000.0,13724000000000.0,13557000000000.0,13835000000000.0,13891000000000.0
964,B,False,1807200000000.0,1716500000000.0,1561700000000.0,1509200000000.0,1463300000000.0
965,B,True,5783900000000.0,5777200000000.0,5778000000000.0,5639100000000.0,5980300000000.0
966,B,True,8534100000000.0,8569700000000.0,9007000000000.0,8486400000000.0,8326100000000.0
967,B,True,14845000000000.0,14981000000000.0,15226000000000.0,15076000000000.0,15269000000000.0
968,B,True,3227600000000.0,2957600000000.0,3285800000000.0,2737100000000.0,3196000000000.0
969,B,False,840460000000.0,754240000000.0,850750000000.0,874200000000.0,804960000000.0
970,B,False,1961700000000.0,2040000000000.0,1961300000000.0,1958500000000.0,1856500000000.0
971,B,True,429130000000.0,464200000000.0,526280000000.0,517020000000.0,527920000000.0
972,B,False,16214000000000.0,15737000000000.0,15841000000000.0,16164000000000.0,16360000000000.0
973,B,False,20287000000000.0,20680000000000.0,19974000000000.0,19831000000000.0,19680000000000.0
974,B,False,6313300000000.0,6125200000000.0,6322000000000.0,6570000000000.0,6608800000000.0
975,B,True,6652100000000.0,6877600000000.0,7174600000000.0,7370400000000.0,7308600000000.0
976,B,True,20020000000000.0,19834000000000.0,19628000000000.0,19809000000000.0,19896000000000.0
977,B,False,13688000000000.0,13850000000000.0,13946000000000.0,14171000000000.0,14154000000000.0
978,B,False,11106000000000.0,10602000000000.0,10556000000000.0,10551000000000.0,10523000000000.0
979,B,False,4027300000000.0,4164200000000.0,4384400000000.0,4704500000000.0,5133700000000.0
980,B,True,4396500000000.0,4553600000000.0,4672300000000.0,4736900000000.0,4727700000000.0
981,B,False,910760000000.0,869130000000.0,863580000000.0,879060000000.0,944960000000.0
982,B,False,1454100000000.0,1446500000000.0,1369200000000.0,1403500000000.0,1478400000000.0
983,B,False,3115600000000.0,3237600000000.0,3065000000000.0,3114800000000.0,3046600000000.0
984,B,True,20972000000000.0,20583000000000.0,20628000000000.0,20821000000000.0,20862000000000.0
985,B,False,4840900000000.0,4993300000000.0,4812600000000.0,4794200000000.0,4723400000000.0
986,B,False,16177000000000.0,16230000000000.0,16063000000000.0,15615000000000.0,16012000000000.0
987,B,True,2128200000000.0,2273800000000.0,2499100000000.0,2420400000000.0,2462600000000.0
988,B,True,4533100000000.0,4494900000000.0,4424800000000.0,4353100000000.0,4438500000000.0
989,B,False,14758000000000.0,15049000000000.0,14604000000000.0,14640000000000.0,14390000000000.0
990,B,False,6477500000000.0,6129900000000.0,5741300000000.0,5890000000000.0,5912700000000.0
991,B,False,11266000000000.0,11344000000000.0,11431000000000.0,11453000000000.0,11425000000000.0
992,B,False,2939900000000.0,2951100000000.0,3011400000000.0,2999000000000.0,3009600000000.0
993,B,False,5204600000000.0,4927400000000.0,4916700000000.0,4885800000000.0,4965500000000.0
994,B,True,3440400000000.0,6675400000000.0,6844100000000.0,7182200000000.0,7108400000000.0
995,B,False,16434000000000.0,16518000000000.0,16714000000000.0,16806000000000.0,16620000000000.0
996,B,True,9317800000000.0,9332300000000.0,8895500000000.0,8957700000000.0,9002700000000.0
997,B,False,9227000000000.0,9254500000000.0,9765700000000.0,9447400000000.0,9474900000000.0
998,B,False,6014500000000.0,6062900000000.0,5999600000000.0,5911300000000.0,5881300000000.0
999,B,True,31490000000000.0,30675000000000.0,30475000000000.0,29818000000000.0,29793000000000.0
1000,B,True,14264000000000.0,13996000000000.0,14512000000000.0,14170000000000.0,14341000000000.0
1001,B,True,10862000000000.0,10877000000000.0,10891000000000.0,11046000000000.0,10889000000000.0
1002,B,False,1984300000000.0,2027500000000.0,1873400000000.0,1831200000000.0,1806700000000.0
1003,B,False,3361500000000.0,3290700000000.0,3292900000000.0,3315500000000.0,3599200000000.0
1004,B,False,7948600000000.0,7950300000000.0,8118300000000.0,8034300000000.0,8146600000000.0
1005,B,True,2161400000000.0,1622800000000.0,1733300000000.0,1637200000000.0,1405800000000.0
1006,B,True,9697600000000.0,9423800000000.0,9111200000000.0,9292800000000.0,9424200000000.0
1007,B,False,1910000000000.0,1963800000000.0,1983600000000.0,2146400000000.0,2153300000000.0
1008,B,True,4483400000000.0,4500400000000.0,4580600000000.0,4571000000000.0,4725000000000.0
1009,B,False,8990000000000.0,9511900000000.0,9317500000000.0,9464400000000.0,9223400000000.0
1010,B,True,10006000000000.0,9933200000000.0,9670700000000.0,9739300000000.0,9928100000000.0
1011,B,False,24420000000000.0,24443000000000.0,24728000000000.0,24535000000000.0,25162000000000.0
1012,B,False,7708400000000.0,7862500000000.0,7880200000000.0,7746500000000.0,7895400000000.0
1013,B,False,1627900000000.0,1803900000000.0,2092200000000.0,2401300000000.0,2385500000000.0
1014,B,False,10522000000000.0,10331000000000.0,10340000000000.0,10200000000000.0,10033000000000.0
1015,B,True,10655000000000.0,10542000000000.0,10981000000000.0,10487000000000.0,10111000000000.0
1016,B,True,6942000000000.0,7060200000000.0,7315700000000.0,7636900000000.0,7636200000000.0
1017,B,False,5897600000000.0,5868300000000.0,5818700000000.0,5794500000000.0,5565000000000.0
1018,B,False,5911900000000.0,5887300000000.0,5882500000000.0,5786700000000.0,5796000000000.0
1019,B,True,3279000000000.0,3178600000000.0,3165900000000.0,3259400000000.0,3360700000000.0
1020,B,False,11172000000000.0,11430000000000.0,11246000000000.0,11298000000000.0,11399000000000.0
1021,B,True,9855900000000.0,9773000000000.0,10155000000000.0,10115000000000.0,10275000000000.0
1022,B,True,14143000000000.0,14841000000000.0,14323000000000.0,14545000000000.0,14659000000000.0
1023,B,True,12801000000000.0,12593000000000.0,12372000000000.0,12170000000000.0,11977000000000.0
1024,B,True,3028100000000.0,3070600000000.0,2966000000000.0,3101900000000.0,2842000000000.0
1025,B,False,2486300000000.0,2429400000000.0,2482000000000.0,2439300000000.0,2369300000000.0
1026,B,False,4551700000000.0,4712200000000.0,4543100000000.0,4837500000000.0,4854100000000.0
1027,B,True,5514700000000.0,5493700000000.0,5587500000000.0,5418300000000.0,5283400000000.0
1028,B,False,7636200000000.0,7660500000000.0,7793800000000.0,7956000000000.0,8160000000000.0
1029,B,False,5022700000000.0,4981700000000.0,5185200000000.0,5159000000000.0,5195300000000.0
1030,B,False,6748600000000.0,6883900000000.0,6921100000000.0,6833300000000.0,7035200000000.0
1031,B,False,3732200000000.0,3577400000000.0,3763600000000.0,4289700000000.0,4461400000000.0
1032,B,True,11790000000000.0,11658000000000.0,11935000000000.0,11741000000000.0,11944000000000.0
1033,B,True,9014400000000.0,9266300000000.0,9601800000000.0,9323700000000.0,9172400000000.0
1034,B,True,13227000000000.0,13450000000000.0,13668000000000.0,13619000000000.0,13977000000000.0
1035,B,True,21444000000000.0,20993000000000.0,20824000000000.0,20917000000000.0,20450000000000.0
1036,B,False,4704100000000.0,4407200000000.0,4544000000000.0,4370300000000.0,4159800000000.0
1037,B,False,9985000000000.0,9979100000000.0,9982500000000.0,10515000000000.0,10743000000000.0
1038,B,False,16514000000000.0,16837000000000.0,16856000000000.0,16860000000000.0,16913000000000.0
1039,B,True,8328200000000.0,8532600000000.0,8111200000000.0,8433400000000.0,8058100000000.0
1040,B,True,5777200000000.0,5761600000000.0,5933500000000.0,5944700000000.0,5788300000000.0
1041,B,False,27952000000000.0,27673000000000.0,27858000000000.0,27583000000000.0,27387000000000.0
1042,B,False,14044000000000.0,14000000000000.0,13785000000000.0,13909000000000.0,13774000000000.0
1043,B,False,13835000000000.0,13891000000000.0,13697000000000.0,13963000000000.0,14141000000000.0
1044,B,True,9926800000000.0,10698000000000.0,9900200000000.0,10359000000000.0,10405000000000.0
1045,B,False,10088000000000.0,10426000000000.0,9972900000000.0,10169000000000.0,10224000000000.0
1046,B,False,11303000000000.0,10591000000000.0,10528000000000.0,10628000000000.0,10120000000000.0
1047,B,False,10883000000000.0,10986000000000.0,11396000000000.0,11597000000000.0,11812000000000.0
1048,B,False,9774600000000.0,10136000000000.0,9923000000000.0,9729900000000.0,9720200000000.0
1049,B,False,3608700000000.0,3595100000000.0,3424000000000.0,3462000000000.0,3427600000000.0
1050,B,False,18607000000000.0,18297000000000.0,18124000000000.0,18089000000000.0,18261000000000.0
1051,B,False,1825500000000.0,1657200000000.0,1739300000000.0,1598200000000.0,1576000000000.0
1052,B,False,29564000000000.0,29393000000000.0,30820000000000.0,32179000000000.0,32228000000000.0
1053,B,False,4894400000000.0,4845700000000.0,4743600000000.0,4900700000000.0,4622600000000.0
1054,B,True,9807100000000.0,9873400000000.0,9805600000000.0,9893500000000.0,9968800000000.0
1055,B,True,6697900000000.0,6473400000000.0,6572400000000.0,6251100000000.0,6046900000000.0
1056,B,False,6000800000000.0,5877400000000.0,5750600000000.0,5912300000000.0,6048600000000.0
1057,B,False,5809400000000.0,5861200000000.0,5974200000000.0,6155400000000.0,6406800000000.0
1058,B,False,6365500000000.0,6539000000000.0,6581700000000.0,6885300000000.0,7010600000000.0
1059,B,False,12733000000000.0,13208000000000.0,12856000000000.0,13182000000000.0,13123000000000.0
