,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5
2280,N,False,3.8534e+21,4.1381e+21,4.5199e+21,4.3296e+21,4.5904e+21
2281,N,False,6.8946e+21,7.4446e+21,7.5003e+21,6.6402e+21,6.6311e+21
2282,N,False,5.9225e+21,5.7732e+21,5.6915e+21,5.7177e+21,5.5541e+21
2283,N,False,5.5583e+21,5.5372e+21,5.6706e+21,5.8512e+21,5.6633e+21
2284,N,False,8.2028e+21,7.8849e+21,7.7387e+21,7.3701e+21,7.4383e+21
2285,N,False,4.566e+22,4.4621e+22,4.4024e+22,4.3016e+22,4.2442e+22
2286,N,False,2.7505e+22,2.7194e+22,2.7097e+22,2.7263e+22,2.7006e+22
2287,N,False,1.3454e+22,1.3738e+22,1.4069e+22,1.3423e+22,1.3195e+22
2288,N,False,2.6821e+22,2.6755e+22,2.6867e+22,2.6723e+22,2.7505e+22
2289,N,False,1.3922e+22,1.366e+22,1.3461e+22,1.3012e+22,1.282e+22
2290,N,False,5.6611e+22,5.8035e+22,5.9497e+22,5.7695e+22,5.7915e+22
2291,N,False,1.4966e+23,1.4935e+23,1.497e+23,1.5021e+23,1.4928e+23
2292,N,False,5.3168e+21,5.6303e+21,5.2993e+21,5.4874e+21,5.2053e+21
2293,N,False,1.8332e+23,1.8282e+23,1.8182e+23,1.8032e+23,1.8164e+23
2294,N,False,5.2025e+21,5.2108e+21,5.6414e+21,6.5971e+21,7.9528e+21
2295,N,False,4.7357e+22,4.8595e+22,5.1953e+22,5.4718e+22,5.9321e+22
2296,N,False,1.5797e+23,1.5667e+23,1.5688e+23,1.5675e+23,1.572e+23
2297,N,False,4.3625e+22,4.4533e+22,4.501e+22,4.5312e+22,4.569e+22
2298,N,False,1.3488e+23,1.3494e+23,1.3409e+23,1.3528e+23,1.3589e+23
2299,N,False,3.3337e+21,3.1691e+21,3.0211e+21,3.1758e+21,3.2897e+21
2300,N,False,8.9208e+20,8.3224e+20,7.8584e+20,7.8867e+20,7.621e+20
2301,N,False,4.5481e+21,4.186e+21,4.4215e+21,4.4044e+21,4.5708e+21
2302,N,False,4.3758e+23,4.384e+23,4.3865e+23,4.4179e+23,4.3955e+23
2303,N,False,4.1147e+21,4.0798e+21,4.0407e+21,4.1578e+21,4.0796e+21
2304,N,False,5.5435e+22,5.5017e+22,5.4042e+22,5.3413e+22,5.1962e+22
2305,N,False,2.6154e+21,2.6073e+21,2.6365e+21,2.675e+21,2.7341e+21
2306,N,False,6.2293e+22,6.1428e+22,6.1559e+22,6.1352e+22,6.0697e+22
2307,N,False,1.0778e+23,1.0676e+23,1.0702e+23,1.0863e+23,1.0761e+23
2308,N,False,3.643e+21,3.9276e+21,3.6903e+21,3.6512e+21,3.5313e+21
2309,N,False,8.082e+23,8.117e+23,8.1085e+23,8.1004e+23,8.1011e+23
2310,N,False,2.6393e+21,2.6059e+21,2.522e+21,2.5085e+21,2.6516e+21
2311,N,False,8.6338e+22,8.5813e+22,8.3333e+22,8.1133e+22,8.0857e+22
2312,N,False,9.5043e+21,8.9027e+21,8.7388e+21,8.5805e+21,8.2764e+21
2313,N,False,2.8948e+21,2.7402e+21,2.6935e+21,2.6972e+21,2.708e+21
2314,N,False,1.4668e+22,1.4628e+22,1.4325e+22,1.3987e+22,1.3718e+22
2315,N,False,1.1534e+22,1.1514e+22,1.0842e+22,1.1238e+22,1.1412e+22
2316,N,False,1.5834e+22,1.5979e+22,1.5532e+22,1.5585e+22,1.5657e+22
2317,N,False,1.1446e+22,1.1357e+22,1.1213e+22,1.1187e+22,1.0586e+22
2318,N,False,1.9276e+21,1.9457e+21,1.9169e+21,2.1185e+21,2.0722e+21
2319,N,False,2.7246e+21,2.5998e+21,2.5209e+21,2.6584e+21,2.4897e+21
2320,N,False,6.1903e+20,5.9809e+20,6.9202e+20,7.0089e+20,6.3428e+20
2321,N,False,2.4804e+22,2.405e+22,2.3621e+22,2.3434e+22,2.394e+22
2322,N,False,1.9125e+23,1.927e+23,1.9255e+23,1.9219e+23,1.9255e+23
2323,N,False,2.4345e+21,2.5008e+21,2.1105e+21,2.2662e+21,2.2304e+21
2324,N,False,6.7088e+19,3.3854e+19,7.6139e+19,5.3466e+19,7.4028e+19
2325,N,False,1.8812e+21,1.8351e+21,1.8414e+21,1.586e+21,1.5595e+21
2326,N,False,4.1755e+21,4.194e+21,4.4161e+21,4.1873e+21,4.3564e+21
2327,N,False,2.0462e+22,1.9971e+22,2.0104e+22,1.9463e+22,1.967e+22
2328,N,False,2.1591e+21,2.099e+21,2.0192e+21,1.9476e+21,1.9208e+21
2329,N,False,1.4444e+22,1.4758e+22,1.4001e+22,1.3908e+22,1.4076e+22
2330,N,False,5.6007e+21,5.7738e+21,5.7897e+21,5.3549e+21,5.782e+21
2331,N,False,3.542e+23,3.565e+23,3.5419e+23,3.5248e+23,3.5282e+23
2332,N,False,3.542e+23,3.565e+23,3.5419e+23,3.5248e+23,3.5282e+23
2333,N,False,3.542e+23,3.565e+23,3.5419e+23,3.5248e+23,3.5282e+23
2334,N,False,1.5832e+23,1.5744e+23,1.5421e+23,1.5411e+23,1.5358e+23
2335,N,False,8.7021e+21,8.7995e+21,8.6969e+21,8.4835e+21,8.6256e+21
2336,N,False,6.5055e+23,6.4808e+23,6.4651e+23,6.4419e+23,6.4153e+23
2337,N,False,5.1779e+22,5.1089e+22,5.1185e+22,5.4225e+22,5.7659e+22
2338,N,False,8.7676e+22,8.7802e+22,8.6971e+22,8.7484e+22,8.7379e+22
2339,N,False,1.5963e+23,1.5836e+23,1.5704e+23,1.557e+23,1.5516e+23
2340,N,False,6.7825e+21,7.0071e+21,6.7235e+21,6.7063e+21,6.7269e+21
2341,N,False,6.8628e+21,6.9814e+21,7.2328e+21,8.059e+21,7.7693e+21
2342,N,False,2.0388e+22,2.0391e+22,2.0637e+22,2.1063e+22,2.0905e+22
2343,N,False,7.5772e+21,7.5055e+21,7.6005e+21,7.5684e+21,7.3443e+21
2344,N,False,7.6271e+21,7.5157e+21,7.4479e+21,7.4403e+21,7.3053e+21
2345,N,False,1.6325e+22,1.6044e+22,1.6297e+22,1.6408e+22,1.6576e+22
2346,N,False,1.2767e+22,1.2494e+22,1.269e+22,1.2684e+22,1.2591e+22
2347,N,False,2.2681e+22,2.3709e+22,2.3796e+22,2.4553e+22,2.4342e+22
2348,N,False,3.655e+22,3.6556e+22,3.7045e+22,3.6936e+22,3.5871e+22
2349,N,False,2.32e+21,2.4387e+21,2.4008e+21,2.3242e+21,2.4194e+21
2350,N,False,1.057e+23,1.0567e+23,1.0512e+23,1.0417e+23,1.0435e+23
2351,N,False,2.8889e+22,2.8452e+22,2.7829e+22,2.7512e+22,2.7515e+22
2352,N,False,5.6168e+20,6.0375e+20,7.204e+20,8.8057e+20,9.9292e+20
2353,N,False,7.2648e+20,6.4398e+20,9.9808e+20,1.0031e+21,1.0759e+21
2354,N,False,3.9691e+22,3.9778e+22,4.0214e+22,4.0749e+22,4.0576e+22
2355,N,False,1.2621e+24,1.263e+24,1.2646e+24,1.2739e+24,1.283e+24
2356,N,False,2.7907e+21,2.9794e+21,3.2116e+21,3.2914e+21,3.2781e+21
2357,N,False,1.0788e+22,1.1457e+22,1.0632e+22,1.0438e+22,1.0734e+22
2358,N,False,6.6257e+21,6.6652e+21,6.9212e+21,6.5351e+21,6.7554e+21
2359,N,False,5.2102e+21,5.3001e+21,5.1713e+21,5.078e+21,5.2017e+21
2360,N,False,2.572e+21,2.4412e+21,2.5427e+21,2.5157e+21,2.6016e+21
2361,N,False,1.249e+22,1.2124e+22,1.1963e+22,1.1839e+22,1.1682e+22
2362,N,False,2.9056e+21,2.9529e+21,2.9005e+21,2.9302e+21,3.0701e+21
2363,N,False,7.4461e+21,7.5871e+21,7.1879e+21,7.0193e+21,7.0284e+21
2364,N,False,2.0852e+22,2.0613e+22,2.0588e+22,2.0577e+22,2.0712e+22
2365,N,False,1.766e+21,1.5132e+21,1.8996e+21,1.7471e+21,1.6658e+21
2366,N,False,8.0217e+21,7.6181e+21,7.8883e+21,7.7173e+21,7.6122e+21
2367,N,False,5.9178e+22,6.0192e+22,6.1217e+22,6.2018e+22,6.1408e+22
2368,N,False,4.1462e+21,4.1478e+21,4.1831e+21,4.0226e+21,4.1596e+21
2369,N,False,1.2235e+21,1.2313e+21,1.1317e+21,1.5559e+21,1.6419e+21
2370,N,False,8.6874e+21,9.0394e+21,9.2372e+21,9.2952e+21,9.5376e+21
2371,N,False,5.5726e+20,5.7086e+20,5.2887e+20,5.7703e+20,5.3205e+20
2372,N,False,2.1715e+22,2.2643e+22,2.2383e+22,2.2226e+22,2.2582e+22
2373,N,False,5.9242e+21,5.7779e+21,5.7096e+21,5.6652e+21,5.5507e+21
2374,N,False,3.4775e+21,3.5087e+21,3.284e+21,3.3061e+21,3.0853e+21
2375,N,False,2.1951e+21,2.3847e+21,2.3045e+21,2.1463e+21,2.1253e+21
2376,N,False,1.982e+21,2.0473e+21,2.0023e+21,2.0036e+21,2.0454e+21
2377,N,False,1.249e+22,1.2364e+22,1.2372e+22,1.2349e+22,1.2277e+22
2378,N,False,1.0688e+23,1.0846e+23,1.0824e+23,1.0714e+23,1.088e+23
2379,N,False,3.5457e+22,3.5244e+22,3.5312e+22,3.5204e+22,3.5774e+22
2380,N,False,6.1938e+21,6.2521e+21,5.9795e+21,5.9454e+21,6.1445e+21
2381,N,False,2.5505e+22,2.5677e+22,2.4671e+22,2.4609e+22,2.4694e+22
2382,N,False,8.1695e+21,6.9259e+21,6.7181e+21,6.9251e+21,6.9182e+21
2383,N,False,8.9136e+21,9.024e+21,9.0578e+21,8.8468e+21,8.8147e+21
2384,N,False,8.066e+21,8.1397e+21,7.9431e+21,8.239e+21,8.135e+21
2385,N,False,3.7815e+21,3.7833e+21,3.824e+21,3.6625e+21,3.4467e+21
2386,N,False,1.2265e+22,1.2285e+22,1.2098e+22,1.1718e+22,1.1772e+22
2387,N,False,9.1736e+21,9.1046e+21,9.0124e+21,9.1119e+21,9.1744e+21
2388,N,False,1.5323e+22,1.5356e+22,1.4956e+22,1.5237e+22,1.4576e+22
2389,N,False,5.3048e+21,5.2992e+21,5.3134e+21,5.3788e+21,5.2336e+21
2390,N,False,2.1405e+20,3.2728e+21,2.8252e+21,2.2967e+21,4.039e+21
2391,N,False,5.8019e+21,5.6549e+21,5.4801e+21,5.3497e+21,5.0985e+21
2392,N,False,4.7358e+21,4.6734e+21,4.6395e+21,4.9463e+21,5.0051e+21
2393,N,False,8.8826e+21,8.8393e+21,8.8039e+21,9.1389e+21,9.1905e+21
2394,N,False,1.2091e+22,1.2319e+22,1.1988e+22,1.212e+22,1.194e+22
2395,N,False,2.6574e+21,2.9897e+21,2.7207e+21,2.533e+21,2.596e+21
2396,N,False,1.9205e+22,1.8951e+22,1.8704e+22,1.8501e+22,1.8202e+22
2397,N,False,1.1769e+23,1.1797e+23,1.1781e+23,1.1869e+23,1.154e+23
2398,N,False,4.7809e+21,4.9279e+21,4.8063e+21,4.9162e+21,4.6601e+21
2399,N,False,2.522e+22,2.5267e+22,2.518e+22,2.5131e+22,2.5373e+22
2400,N,False,1.0981e+23,1.0005e+23,9.499e+22,8.7548e+22,7.9916e+22
2401,N,False,1.2383e+22,1.2685e+22,1.2737e+22,1.257e+22,1.2799e+22
2402,N,False,1.159e+19,7.5043e+19,1.3877e+20,1.1465e+20,3.5386e+20
2403,N,False,1.4305e+21,1.5815e+21,1.4442e+21,1.8135e+21,1.6434e+21
2404,N,False,3.4031e+22,3.2878e+22,3.3063e+22,3.3147e+22,3.2543e+22
2405,N,False,2.2419e+22,2.2117e+22,2.2116e+22,2.1477e+22,2.1786e+22
2406,N,False,6.4719e+22,6.3749e+22,6.4615e+22,6.3989e+22,6.3592e+22
2407,N,False,5.1359e+22,5.1404e+22,4.9886e+22,4.8262e+22,4.9113e+22
2408,N,False,7.375e+20,8.5586e+20,8.6554e+20,9.9456e+20,1.058e+21
2409,N,False,2.5024e+20,2.0662e+20,1.8245e+20,1.6131e+20,1.3117e+20
2410,N,False,9.2807e+21,8.9527e+21,9.1475e+21,8.8269e+21,8.948e+21
2411,N,False,6.1707e+23,6.2641e+23,6.3991e+23,6.4041e+23,6.4511e+23
2412,N,False,2.5233e+22,2.5942e+22,2.5848e+22,2.61e+22,2.7195e+22
2413,N,False,3.0491e+22,3.0063e+22,2.9842e+22,2.9412e+22,2.8335e+22
2414,N,False,1.4005e+22,1.3901e+22,1.4108e+22,1.4277e+22,1.4341e+22
2415,N,False,9.2653e+23,9.2759e+23,9.2842e+23,9.3059e+23,9.305e+23
2416,N,False,2.5766e+22,2.5563e+22,2.5866e+22,2.5607e+22,2.5745e+22
2417,N,False,5.9991e+21,5.9564e+21,6.1639e+21,6.1199e+21,6.5114e+21
2418,N,False,2.728e+23,2.7255e+23,2.7111e+23,2.683e+23,2.6682e+23
2419,N,False,2.2065e+22,2.3067e+22,2.3379e+22,2.307e+22,2.3259e+22
2420,N,False,8.1593e+22,8.1157e+22,8.0935e+22,8.1822e+22,7.962e+22
2421,N,False,4.6162e+22,4.6283e+22,4.4796e+22,4.4915e+22,4.5537e+22
2422,N,False,4.8801e+21,4.8792e+21,4.9952e+21,4.9976e+21,5.1677e+21
2423,N,False,1.979e+23,1.9661e+23,1.942e+23,1.9311e+23,1.9198e+23
2424,N,False,7.0149e+21,7.121e+21,7.5251e+21,7.5534e+21,7.63e+21
2425,N,False,1.1916e+22,1.1949e+22,1.18e+22,1.1925e+22,1.2446e+22
