,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2,ABSNJZH_3,AREA_ACR_3,MEANGAM_3,MEANGBH_3,MEANGBT_3,MEANGBZ_3,MEANJZD_3,MEANJZH_3,MEANPOT_3,MEANSHR_3,R_VALUE_3,SAVNCPP_3,SHRGT45_3,TOTPOT_3,TOTUSJH_3,TOTUSJZ_3,USFLUX_3,d_l_f_3,g_s_3,slf_3,ABSNJZH_4,AREA_ACR_4,MEANGAM_4,MEANGBH_4,MEANGBT_4,MEANGBZ_4,MEANJZD_4,MEANJZH_4,MEANPOT_4,MEANSHR_4,R_VALUE_4,SAVNCPP_4,SHRGT45_4,TOTPOT_4,TOTUSJH_4,TOTUSJZ_4,USFLUX_4,d_l_f_4,g_s_4,slf_4
2895,N,False,84.5034,148.184,54.822199999999995,90.0636,128.074,129.794,-0.10875238000000001,0.019440999999999996,10530.6,39.7288,3.82266,2518720000000.0,35.5572,6.080260000000001e+22,288.37,5182680000000.0,3.0671e+21,134.37800000000001,2239.2599999999998,16.0226,83.18220000000001,149.86599999999999,52.59599999999999,90.2646,132.18200000000002,135.568,0.0142486,0.0194146,10522.0,37.9082,3.8499000000000003,2739500000000.0,32.40239999999999,5.98974e+22,302.82,5187060000000.0,3.16814e+21,134.826,1883.28,16.333599999999997,75.33160000000001,150.774,52.31120000000001,90.44680000000001,129.63400000000001,133.17799999999997,0.11231666,0.0173122,10778.4,38.483799999999995,3.5799999999999996,2949040000000.0,32.571600000000004,6.2296999999999996e+22,303.09,5364860000000.0,3.2179799999999996e+21,136.02400000000003,1075.06,16.6714,80.1242,152.432,52.59499999999999,91.6414,128.21800000000002,132.01999999999998,0.1456498,0.018478,11188.4,38.474599999999995,3.46432,3507280000000.0,34.011399999999995,6.442600000000001e+22,307.368,5384280000000.0,3.25724e+21,136.714,956.6700000000001,16.7746
2896,N,False,2.037108,23.968,27.9874,54.046800000000005,143.65,143.35999999999999,-1.01139,-0.0016686099999999998,2641.28,23.0774,0.0,623138000000.0,3.9824999999999995,4.13186e+21,59.6712,1117494000000.0,8.410580000000001e+20,0.0,0.0,0.0,2.0930150000000003,23.433249999999997,27.84375,52.954750000000004,142.3575,142.57750000000001,-1.3100875,-0.00196801,2539.9,22.767000000000003,0.0,736877500000.0,3.48455,3.640825e+21,57.3905,1055550000000.0,7.718e+20,0.0,0.0,0.0,5.254980000000001,26.7628,27.4806,52.598400000000005,147.74200000000002,147.4,-1.5789000000000002,-0.00471774,2428.42,22.318599999999996,0.0,919536000000.0,3.0303999999999998,3.59834e+21,62.638999999999996,1161380000000.0,7.8492e+20,0.0,0.0,0.0,1.532184,27.112000000000002,27.4752,50.5774,143.05599999999998,142.24,-1.121168,-0.0006611220000000002,2252.08,22.275799999999997,0.42636,668866000000.0,3.5250999999999997,3.4100200000000004e+21,61.477,1149020000000.0,7.885700000000001e+20,0.0,0.0,0.0
2897,N,False,8.907340000000001,57.517399999999995,52.02819999999999,83.0106,161.81800000000004,161.69400000000002,0.6512762000000001,0.017063879999999997,1904.98,30.718799999999998,0.76494,492276000000.0,24.0788,1.35686e+21,39.602,748658000000.0,2.69728e+20,0.0,0.0,0.0,3.7873999999999994,58.561800000000005,53.467200000000005,86.13680000000001,151.532,152.30200000000002,1.237072,0.00652214,2221.7400000000002,31.772399999999998,1.4160799999999998,362582000000.0,24.712200000000003,1.6735e+21,38.193799999999996,757436000000.0,2.91166e+20,0.0,0.0,0.0,4.844714000000001,59.6832,50.439,85.97240000000001,150.044,153.902,0.9592979999999999,0.008012888000000001,2191.28,29.602600000000002,2.01166,403412000000.0,24.1458,1.74584e+21,40.0366,760048000000.0,3.36762e+20,0.0,0.0,0.0,4.07316,63.0678,47.839,97.46440000000001,167.27800000000002,172.19400000000002,0.3315654,0.007188639999999999,2638.12,27.501799999999996,2.2307200000000003,300386000000.0,17.254399999999997,1.98086e+21,40.1942,736686000000.0,3.52036e+20,0.0,0.0,0.0
2898,N,False,12.825899999999999,90.2562,44.9394,84.1568,142.502,138.666,0.145278,-0.00585108,3135.26,31.4216,1.3266,660812000000.0,20.406799999999997,9.15936e+21,112.17,2292540000000.0,1.36126e+21,0.0,0.0,0.0,8.453080000000002,91.63040000000001,43.9834,87.41499999999999,148.81599999999997,144.708,-0.0672138,-0.0038708399999999995,3418.2,30.646000000000004,0.0,616850000000.0,17.9654,9.91598e+21,121.57000000000001,2417060000000.0,1.42582e+21,0.0,0.0,0.0,9.15934,93.2784,42.2374,89.4822,156.002,155.23,-0.327132,-0.0042492,3625.6,29.7344,2.00332,563396000000.0,16.8308,1.041724e+22,131.052,2502480000000.0,1.5244399999999997e+21,0.0,0.0,0.0,9.11598,92.5758,43.702999999999996,85.2238,149.972,149.238,-0.5348520000000001,-0.0040615,3586.56,31.125999999999998,0.43495999999999996,741812000000.0,20.1258,1.07526e+22,134.7,2641300000000.0,1.5361600000000003e+21,0.0,0.0,0.0
2899,N,False,0.9398359999999999,30.2106,33.925000000000004,86.9798,184.142,186.35600000000002,0.32777199999999995,-0.003995634,1738.6200000000001,20.0394,0.0,99155800000.0,4.27088,5.53214e+20,14.1814,273180000000.0,1.60792e+20,0.0,0.0,0.0,0.9471260000000001,31.212799999999998,46.0518,66.3142,135.03000000000003,134.408,-0.15093,1.937200000000014e-05,1642.28,29.311799999999998,0.45788,157675200000.0,21.52568,7.7965e+20,13.665200000000002,353548000000.0,1.58124e+20,0.0,0.0,0.0,2.0701799999999997,37.3002,44.9384,60.837,124.904,127.34,0.29183000000000003,0.004008960000000001,1577.6,32.147800000000004,0.69764,337256000000.0,24.7824,1.0833659999999999e+21,19.1218,547752000000.0,2.21446e+20,0.0,0.0,0.0,2.914554,40.9784,48.82620000000001,54.1154,118.75399999999999,120.71,0.692896,0.0044243400000000006,1405.7199999999998,35.274,0.0,408140000000.0,28.597999999999995,1.1988599999999999e+21,22.644600000000004,653656000000.0,2.57336e+20,0.0,0.0,0.0
2900,N,False,35.14333333333334,298.17333333333335,36.62066666666667,80.78433333333334,154.83,155.35333333333335,0.38365333333333335,-0.007183233333333333,2986.3000000000006,25.451333333333334,3.247,1143720000000.0,8.282933333333334,1.9379666666666668e+22,336.49666666666667,6003100000000.0,3.3936333333333336e+21,110.23066666666666,37.85566666666667,41.793,34.132000000000005,294.40000000000003,37.347,68.61975000000001,138.65750000000003,139.485,0.7083025,-0.005906975,2443.025,26.564999999999998,3.0679499999999997,2147325000000.0,10.44365,1.872325e+22,312.2475,6278000000000.0,3.5330249999999996e+21,67.495,0.0,23.82375,32.8284,289.87399999999997,38.003,70.1202,137.296,136.204,0.633128,-0.00582418,2484.66,26.6834,3.03394,1876860000000.0,9.975579999999999,1.8597199999999997e+22,278.238,5628660000000.0,3.39846e+21,61.706,0.0,22.591200000000004,35.294399999999996,291.832,38.4996,73.5966,140.18800000000002,137.51799999999997,0.628754,-0.00632372,2585.4199999999996,26.9184,3.04618,1890700000000.0,9.560039999999999,1.91694e+22,283.17199999999997,5765120000000.0,3.3664200000000004e+21,35.018,4.6048,15.469
2901,N,False,49.096199999999996,71.3852,48.82039999999999,88.2676,135.56,137.43800000000002,0.1793632,0.020148199999999998,6893.9,34.714200000000005,1.83782,1304080000000.0,23.099200000000003,2.23098e+22,159.70999999999998,2816260000000.0,1.8702000000000003e+21,89.9256,501.07000000000005,15.8154,50.0998,70.05940000000001,48.8412,86.96679999999999,133.26399999999998,134.14600000000002,0.2316864,0.0205762,6909.539999999999,35.0938,2.27954,1453640000000.0,24.602,2.2336800000000003e+22,156.72,2691240000000.0,1.8688e+21,93.1586,455.262,15.728,54.08066666666667,72.32233333333333,49.19,87.10199999999999,133.63,134.58333333333334,0.17736666666666667,0.022454333333333337,7188.066666666667,35.32233333333334,3.121966666666667,1692633333333.3333,25.912666666666667,2.2994e+22,150.11666666666667,2570933333333.3335,1.862433333333333e+21,95.09966666666666,365.95666666666665,16.136333333333337,58.95733333333334,71.60133333333333,47.60833333333333,87.98333333333333,136.13333333333333,137.5,0.26535,0.025070666666666668,7564.333333333333,35.083666666666666,2.7319333333333335,1750100000000.0,25.44333333333333,2.3616999999999998e+22,159.75,2651800000000.0,1.8971666666666666e+21,98.84933333333333,342.39000000000004,16.971666666666668
2902,N,False,2.0193418000000003,58.726600000000005,23.775600000000004,32.5274,111.178,111.824,-0.503696,0.0006581916,1346.8600000000001,20.683,0.0,813304000000.0,1.5313599999999998,5.725520000000001e+21,99.4294,2230040000000.0,2.0041199999999997e+21,0.0,0.0,0.0,4.625422,54.9362,23.4992,32.4346,110.622,111.006,-0.7893580000000001,0.00153165,1267.2,20.2206,0.0,1209780000000.0,1.1145980000000002,5.066620000000001e+21,94.31379999999999,2138640000000.0,1.8738e+21,0.0,0.0,0.0,3.82618,51.8722,23.1418,30.9534,107.548,107.64199999999998,-0.554424,0.001157586,1136.1200000000001,19.898,0.0,930384000000.0,0.9697319999999999,4.995999999999999e+21,92.7424,2172800000000.0,1.9704200000000001e+21,0.0,0.0,0.0,1.8164973999999998,51.656600000000005,23.022199999999998,29.18,103.776,104.176,-0.27783800000000003,-0.00041715606,1050.86,19.922199999999997,0.0,524514000000.0,1.12702,5.05938e+21,89.8104,2167700000000.0,2.0738e+21,0.0,0.0,0.0
2903,N,False,4.1002,103.41,29.609199999999998,59.779399999999995,145.516,142.88600000000002,0.40397999999999995,0.00252802,1555.9,21.1422,0.0,383272000000.0,2.2926,3.33232e+21,69.9126,1550220000000.0,9.67432e+20,0.0,0.0,0.0,1.4603366,105.556,28.8516,52.0178,132.97199999999998,132.576,0.6483139999999998,0.00032490758,1315.0800000000002,20.786400000000004,1.8143,589906000000.0,2.02496,3.06432e+21,66.33720000000001,1524800000000.0,1.0039200000000001e+21,0.0,0.0,0.0,1.7145800000000002,102.66599999999998,28.9406,51.0562,134.758,135.50799999999998,0.46730599999999994,0.000947516,1323.6,21.221799999999998,0.0,436308000000.0,3.28484,3.15624e+21,70.2038,1622620000000.0,1.0339799999999999e+21,0.0,0.0,0.0,2.51432,100.8192,29.279999999999994,50.56700000000001,130.54000000000002,131.36599999999999,0.613976,0.0013849259999999999,1330.52,21.7394,0.0,575508000000.0,3.5893,3.19256e+21,68.1864,1617140000000.0,1.0220919999999999e+21,0.0,0.0,0.0
2904,N,False,9.7663,134.84,37.3868,79.418,170.54000000000002,176.10399999999998,1.38048,0.00917728,1590.1599999999999,19.462600000000002,2.10242,783488000000.0,5.81066,2.2311799999999999e+21,75.66940000000001,1317960000000.0,6.90492e+20,0.0,0.0,0.0,6.222466666666667,134.66333333333333,36.659,84.13933333333334,175.41,179.6,0.9148200000000001,0.0060753,1550.6333333333332,18.852666666666668,2.0961,519270000000.0,4.395166666666667,2.0974999999999999e+21,64.34566666666667,1180733333333.3333,6.623133333333334e+20,0.0,0.0,0.0,3.9370800000000004,134.13000000000002,36.396,80.474,173.19599999999997,177.08999999999997,0.98431,0.00408584,1380.28,18.0644,0.0,547044000000.0,3.3123400000000003,1.78022e+21,57.8086,1071940000000.0,6.25076e+20,0.0,0.0,0.0,2.260615,134.71249999999998,36.7935,79.233,171.0775,176.235,0.7102550000000001,0.0015937624999999998,1345.3000000000002,18.59625,0.0,377427500000.0,4.645275,1.6849e+21,55.617,1061757500000.0,6.007925e+20,0.0,0.0,0.0
2905,N,False,3.6250799999999996,36.1202,36.586400000000005,97.58340000000001,190.69,185.248,0.12011599999999996,-0.007182040000000001,2998.82,22.901999999999997,0.0,182254600000.0,6.18832,2.01612e+21,41.78,709564000000.0,3.6699400000000007e+20,0.0,0.0,0.0,4.390666666666667,37.157333333333334,35.36333333333334,101.30099999999999,201.89000000000001,197.13,-0.26393,-0.0096491,2968.6,21.056,0.0,210596666666.66666,1.6912666666666667,1.7891e+21,36.423,600036666666.6666,3.453533333333333e+20,0.0,0.0,0.0,5.783460000000001,36.89,36.576,103.58800000000001,202.592,195.48,-0.014855799999999992,-0.01347092,3136.2799999999997,21.9752,0.74642,327530000000.0,2.12854,1.7957600000000003e+21,31.9726,555556000000.0,3.1752599999999993e+20,0.0,0.0,0.0,7.1884749999999995,35.809,34.969,101.95325,194.46499999999997,187.28499999999997,-0.2594325,-0.01628795,2901.475,20.747500000000002,1.6035249999999999,397605000000.0,1.2489725,1.711775e+21,30.1995,535335000000.0,3.2973499999999997e+20,0.0,0.0,0.0
2906,N,False,4.99366,142.60999999999999,25.2508,31.263599999999997,107.55199999999999,107.604,-0.018647700000000007,-0.000803708,1501.8799999999999,22.4892,0.0,373546000000.0,2.4994199999999998,1.23704e+22,166.52800000000002,3960480000000.0,3.63918e+21,0.0,0.0,0.0,4.79068,139.16000000000003,25.4688,31.166800000000002,106.772,106.774,-0.06930454,-0.0007770019999999999,1483.24,22.488999999999997,0.0,416502000000.0,2.60426,1.2143e+22,162.066,3879860000000.0,3.59448e+21,0.0,0.0,0.0,5.0841199999999995,137.00600000000003,25.3522,30.939999999999998,106.78599999999999,107.04400000000001,-0.08974600000000002,-0.000828224,1475.2199999999998,22.5334,0.0,366216000000.0,2.6204,1.20398e+22,160.278,3812340000000.0,3.5885200000000003e+21,0.0,0.0,0.0,1.3799379999999999,134.598,25.644600000000004,30.424599999999998,103.80199999999999,104.23000000000002,-0.04522999999999999,6.617760000000002e-05,1452.4599999999998,22.9202,0.0,494284000000.0,3.0141,1.21022e+22,159.43400000000003,3883820000000.0,3.58906e+21,0.0,0.0,0.0
2908,N,False,22.0536,182.84599999999998,53.9018,50.480000000000004,89.46419999999999,88.485,0.0195372,0.00298014,11002.0,44.8068,3.5094000000000003,1107178000000.0,49.1688,1.07904e+23,250.68399999999997,5748880000000.0,4.46798e+21,105.60799999999999,662.9680000000001,13.507200000000001,26.931600000000003,184.112,54.50599999999999,49.6668,86.6566,87.489,0.0337632,0.0035678400000000005,11104.4,45.31179999999999,3.568,1533780000000.0,49.1822,1.11308e+23,240.52400000000003,5788500000000.0,4.5005399999999996e+21,105.2,668.9739999999999,13.4436,26.031,185.498,54.95,52.4462,89.166,89.8954,0.0385968,0.0037327,12098.2,46.256600000000006,3.57782,2286160000000.0,50.678399999999996,1.12276e+23,237.08199999999997,5830720000000.0,4.3594000000000003e+21,105.0,662.074,13.505599999999998,27.917,177.16333333333333,55.050333333333334,54.69666666666666,92.61166666666668,93.09533333333333,-0.07837266666666666,0.0043486,12708.0,45.690666666666665,3.3705666666666665,2147700000000.0,51.418000000000006,1.0835000000000001e+23,236.24666666666667,5479533333333.333,4.1957333333333335e+21,104.67999999999999,722.7000000000002,12.965666666666666
2909,N,False,17.517200000000003,433.68999999999994,27.85,38.5202,115.154,114.6,-0.171374,-0.001092548,1660.94,23.7562,0.0,1487532000000.0,4.410880000000001,3.53982e+22,483.76599999999996,11361800000000.0,9.38162e+21,0.0,0.0,0.0,14.5916,440.63200000000006,27.956400000000002,39.6856,117.816,118.048,-0.311108,-0.001039838,1851.9,24.133600000000005,0.0,2368780000000.0,5.200699999999999,3.4821399999999994e+22,492.05,11201400000000.0,8.64634e+21,0.0,0.0,0.0,35.994,433.276,27.799800000000005,42.4264,123.55999999999999,123.54400000000001,-0.5127140000000001,-0.00294196,2025.4399999999998,24.083199999999998,0.0,3410560000000.0,5.386299999999999,3.30364e+22,493.12000000000006,10772200000000.0,7.788139999999999e+21,0.0,0.0,0.0,60.759800000000006,430.654,27.6296,43.8908,126.894,126.10799999999999,-0.555878,-0.0050907,2033.0,23.847,0.8815000000000002,3594560000000.0,5.309060000000001,3.22166e+22,488.15600000000006,10574600000000.0,7.59042e+21,0.0,0.0,0.0
2910,N,False,4.0143,59.2924,29.653399999999998,53.1908,136.988,137.728,0.07143859999999999,-0.0020041399999999997,2292.66,23.8214,0.35459999999999997,295752000000.0,5.39756,6.103060000000001e+21,91.001,1838260000000.0,1.3964e+21,0.0,0.0,0.0,3.33226,57.971799999999995,30.849200000000003,49.3478,126.27000000000001,127.144,0.12183079999999999,-0.001279196,2039.2400000000002,25.6736,1.2154600000000002,213059000000.0,7.52766,6.18556e+21,88.50919999999999,1976640000000.0,1.4403e+21,0.0,0.0,0.0,3.7528333333333332,56.30233333333334,30.944666666666667,46.391,121.76333333333332,122.10333333333334,0.09928366666666666,-0.0014623333333333335,1819.3666666666668,25.322999999999997,2.5712333333333333,402966666666.6667,6.5168,6.176666666666666e+21,89.45100000000001,2112533333333.3333,1.4946666666666668e+21,0.0,0.0,0.0,7.782399999999999,53.42025,30.7855,48.16975000000001,128.16,128.125,0.08713425,-0.0032530499999999995,1857.25,24.947499999999998,0.5939,402790000000.0,6.631125,5.891975e+21,88.91975,2069450000000.0,1.4163750000000002e+21,0.0,0.0,0.0
2911,N,False,7.885800000000001,187.81,39.7658,70.3336,143.522,142.28,0.238842,0.0014147999999999997,3385.16,30.1188,2.46168,698256000000.0,16.304000000000002,2.50312e+22,291.228,5825380000000.0,3.5664e+21,194.516,143.548,52.24699999999999,10.778424,189.094,39.14540000000001,69.71000000000001,146.452,146.348,0.1895482,0.0018971484000000001,3394.3599999999997,30.0928,3.25466,888716000000.0,16.5706,2.49792e+22,317.116,6237980000000.0,3.6256599999999996e+21,199.52,103.298,60.477199999999996,24.531749999999995,188.4225,38.24825,73.93125,155.88,155.22,0.012802975000000008,0.004819475,3668.825,29.03,2.5923,909420000000.0,15.2045,2.466325e+22,325.12,6029050000000.0,3.546425e+21,195.63000000000002,61.650999999999996,69.7685,22.9506,188.038,40.1414,75.20599999999999,152.648,150.66199999999998,0.1081,0.00448406,3810.7599999999998,29.974200000000003,2.56022,814580000000.0,16.949199999999998,2.5885799999999998e+22,308.914,5809500000000.0,3.45614e+21,186.072,68.5754,65.86359999999999
2912,N,False,18.2805,94.25200000000001,30.078000000000003,53.091,141.685,140.58999999999997,0.476435,-0.0076260500000000005,2142.9,24.834000000000003,0.0,946415000000.0,8.3856,6.8216e+21,107.4,2252750000000.0,1.5189e+21,0.0,0.0,0.0,12.767900000000001,98.7604,28.888799999999996,55.3624,147.57600000000002,145.772,0.05175074,-0.005941440000000001,2216.5800000000004,24.056,0.0,696984000000.0,6.910680000000001,6.340600000000001e+21,102.915,2144620000000.0,1.4073800000000001e+21,0.0,0.0,0.0,11.4368,98.43520000000001,29.4138,59.163,151.126,147.132,0.1885588,-0.00520978,2236.34,24.081200000000003,0.0,673928000000.0,6.810539999999999,6.5175e+21,103.8318,2206080000000.0,1.4167799999999999e+21,0.0,0.0,0.0,14.825800000000001,97.45559999999998,30.141000000000002,59.663,149.734,144.496,0.41375199999999995,-0.006271979999999999,2163.8,24.145,1.8576799999999998,1072018000000.0,7.309979999999999,6.79218e+21,104.418,2280260000000.0,1.46736e+21,0.0,0.0,0.0
2913,N,False,18.0972,156.85,27.315199999999997,44.717200000000005,126.18599999999999,126.93200000000002,-0.46242199999999994,0.0048714,1809.36,23.3228,0.0,1312920000000.0,4.4489600000000005,8.93138e+21,157.98199999999997,3604220000000.0,2.29048e+21,0.0,0.0,0.0,9.21326,159.192,28.15,42.7068,120.454,121.63600000000001,-0.10795300000000001,0.00220406,1607.02,23.4798,0.0,814840000000.0,4.69862,9.01496e+21,153.568,3672540000000.0,2.44606e+21,0.0,0.0,0.0,2.180534,161.842,28.5106,43.5354,121.316,121.61399999999999,-0.1632556,0.00044309600000000003,1580.94,23.5126,0.0,532736000000.0,4.55284,9.275459999999999e+21,150.85999999999999,3631720000000.0,2.5176599999999996e+21,0.0,0.0,0.0,1.346494,161.26999999999998,28.6022,45.4724,124.50399999999999,123.78999999999999,-0.11399820000000001,-7.039999999999933e-07,1607.9,23.2758,0.0,527424000000.0,3.7346399999999997,9.260660000000001e+21,144.93800000000002,3473500000000.0,2.49364e+21,0.0,0.0,0.0
2915,N,False,10.042739999999998,83.17660000000001,35.1858,72.8232,144.14600000000002,143.252,0.3024778,0.00867298,2402.96,25.2026,0.0,518764000000.0,7.452500000000001,3.6996e+21,69.147,1376120000000.0,7.40354e+20,0.0,0.0,0.0,7.70184,86.6388,36.4422,68.2624,136.61200000000002,134.576,0.5087240000000001,0.00681224,2146.9,25.1226,0.0,527168000000.0,7.41172,3.2234000000000003e+21,56.1922,1205680000000.0,6.74524e+20,0.0,0.0,0.0,8.985700000000001,89.392,34.80975,63.39175,135.9775,136.775,1.3421750000000001,0.00884635,1893.925,23.006,0.0,739187500000.0,4.5297,2.56685e+21,51.69500000000001,1127700000000.0,6.106625e+20,0.0,0.0,0.0,7.9789200000000005,92.1224,32.3322,63.1348,146.808,148.978,0.8977259999999999,0.0073656999999999985,1810.2400000000002,22.390800000000002,0.66876,534874000000.0,5.46796,2.5747799999999996e+21,62.455,1325160000000.0,6.60424e+20,0.0,0.0,0.0
2916,N,False,2.9229575,67.3135,35.19825,71.9215,155.35250000000002,152.615,-0.07899899999999999,-0.00124408,4072.1499999999996,25.914,0.995025,253440000000.0,7.05485,1.2010000000000002e+22,138.125,2303150000000.0,1.7097e+21,0.0,0.0,0.0,2.557478,62.5038,35.009,71.045,155.874,152.286,-0.504648,-0.0010101760000000002,4001.8799999999997,25.7368,0.33894,573378000000.0,6.244339999999999,1.1464599999999998e+22,130.798,2222700000000.0,1.65024e+21,0.0,0.0,0.0,4.996945999999999,57.656000000000006,35.711,71.05539999999999,154.502,151.28199999999998,-0.500488,-0.002208086,4131.16,26.9152,0.0,560138000000.0,8.674719999999999,1.16142e+22,130.886,2237320000000.0,1.58814e+21,0.0,0.0,0.0,4.89296,55.4276,36.112,68.1468,147.098,145.336,-0.503416,-0.0019905359999999998,4086.66,27.629200000000004,1.41112,564042000000.0,10.12838,1.1622800000000002e+22,130.14000000000001,2270520000000.0,1.55292e+21,0.0,0.0,0.0
2917,N,False,21.135399999999997,111.796,27.541200000000003,39.7442,121.84,121.70800000000001,0.1455206,-0.005097180000000001,1656.5,23.4158,0.0,745108000000.0,3.9429000000000003,9.11538e+21,139.254,3168760000000.0,2.4654e+21,0.0,0.0,0.0,22.2958,112.08600000000001,27.7014,39.7664,122.194,121.75399999999999,0.11349977999999998,-0.00560548,1638.7599999999998,23.104200000000002,0.0,957796000000.0,3.8242400000000005,8.666239999999999e+21,135.962,3096160000000.0,2.37526e+21,0.0,0.0,0.0,20.0578,108.276,27.876600000000003,39.737,120.244,119.34200000000001,0.0303768,-0.00518414,1644.92,23.499599999999997,0.0,841050000000.0,4.33854,8.44672e+21,127.548,2988160000000.0,2.2620800000000005e+21,0.0,0.0,0.0,19.5184,107.276,27.7808,40.431200000000004,122.21799999999999,121.26999999999998,-0.053389,-0.0052715800000000005,1706.98,23.5738,0.5250600000000001,890464000000.0,4.95516,8.40958e+21,123.94399999999999,2884040000000.0,2.1679799999999996e+21,0.0,0.0,0.0
