,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,AREA_ACR_1,MEANGAM_1,MEANGBH_1,MEANGBT_1,MEANGBZ_1,MEANJZD_1,MEANJZH_1,MEANPOT_1,MEANSHR_1,R_VALUE_1,SAVNCPP_1,SHRGT45_1,TOTPOT_1,TOTUSJH_1,TOTUSJZ_1,USFLUX_1,d_l_f_1,g_s_1,slf_1,ABSNJZH_2,AREA_ACR_2,MEANGAM_2,MEANGBH_2,MEANGBT_2,MEANGBZ_2,MEANJZD_2,MEANJZH_2,MEANPOT_2,MEANSHR_2,R_VALUE_2,SAVNCPP_2,SHRGT45_2,TOTPOT_2,TOTUSJH_2,TOTUSJZ_2,USFLUX_2,d_l_f_2,g_s_2,slf_2
1952,B,False,81.86519999999999,845.298,34.205,55.7922,124.066,123.78600000000002,0.1472604,-0.00529726,3520.8599999999997,26.995799999999996,2.16012,2038470000000.0,12.0562,7.2217e+22,676.214,14798800000000.0,9.83494e+21,0.0,0.0,0.0,77.8948,837.7280000000001,33.67139999999999,56.503,125.626,123.71999999999998,0.138615,-0.00480114,3437.28,26.456,2.29786,2129640000000.0,10.64,7.40838e+22,685.552,15165200000000.0,1.0299199999999998e+22,70.5408,0.0,11.953999999999999
1953,B,False,20.2866,126.748,26.112599999999997,33.6398,102.244,101.96799999999999,-0.15716999999999998,-0.0031849,1522.9199999999998,22.7048,0.0,728118000000.0,2.08996,1.29082e+22,203.128,4459740000000.0,3.854980000000001e+21,0.0,0.0,0.0,24.118199999999998,127.32000000000001,26.0294,34.0814,103.38,103.16,-0.18693200000000001,-0.0038504199999999994,1502.92,22.744,0.0,982262000000.0,2.37376,1.25042e+22,197.164,4401040000000.0,3.7681000000000004e+21,0.0,0.0,0.0
1955,B,True,43.9525,325.5075,48.49275,59.863,103.505,102.64,-0.007378874999999999,0.004867450000000001,5707.825000000001,39.012,0.0,1020782500000.0,35.026,6.843275e+22,369.1175,8363475000000.0,5.258575e+21,162.6025,454.9225,25.015,44.971599999999995,324.966,48.2314,60.03959999999999,105.032,104.814,-0.13016,0.00509512,5905.839999999999,38.7148,0.5719000000000001,1087990000000.0,34.5552,6.92452e+22,374.502,8469260000000.0,5.227119999999999e+21,163.062,292.454,25.218200000000003
1959,B,False,72.741,379.27666666666664,46.251,45.62533333333334,95.20100000000001,95.961,0.18481666666666666,0.004878833333333333,8122.733333333333,38.90066666666667,3.372866666666667,3069800000000.0,34.969,1.6083333333333334e+23,487.8433333333333,11662000000000.0,8.5771e+21,0.0,0.0,0.0,80.23725,385.025,46.98425,50.268,101.294,99.722,0.113426725,0.0057461000000000005,8747.4,39.0225,3.5486750000000002,3346100000000.0,35.808499999999995,1.6264e+23,526.89,12002750000000.0,8.4399e+21,0.0,0.0,0.0
1966,B,False,47.122400000000006,972.7479999999999,58.8396,51.626,78.248,81.09,-0.13798919999999998,-0.00194662,20856.0,50.7826,3.74552,2735260000000.0,58.4606,6.72272e+23,896.3380000000001,20565200000000.0,1.6702600000000003e+22,127.93800000000002,5041.34,7.004600000000001,71.4886,966.976,58.5394,52.7222,79.9564,83.63000000000001,-0.217152,-0.00303764,21521.4,50.5476,3.5726,2701780000000.0,58.03000000000001,6.73352e+23,916.3920000000002,20820400000000.0,1.66354e+22,119.126,4945.340000000001,6.567219999999999
1969,B,False,50.6492,467.396,32.6462,51.76700000000001,122.458,122.75,-0.23407,0.0051372399999999995,1951.7199999999998,26.104000000000003,0.6587400000000001,2454400000000.0,7.839439999999999,2.55574e+22,419.76399999999995,9818480000000.0,5.61332e+21,0.0,0.0,0.0,38.950399999999995,466.024,31.987599999999997,54.663599999999995,127.42,127.106,-0.36688400000000004,0.00409766,2033.6600000000003,25.523999999999997,0.0,2215460000000.0,6.819240000000001,2.5537e+22,423.03599999999994,9663660000000.0,5.58876e+21,0.0,0.0,0.0
1971,B,False,18.654,157.89,26.462500000000002,28.954250000000002,88.0865,88.902,-0.0010489749999999997,0.002010325,1439.3249999999998,23.136499999999998,0.0,1013707500000.0,1.988775,1.774925e+22,232.6125,5580450000000.0,5.486175e+21,0.0,0.0,0.0,14.209800000000001,158.09199999999998,26.2728,27.6792,84.84939999999999,85.9752,0.03351714,0.0014706,1316.66,22.561600000000002,0.0,582490000000.0,1.5732,1.69044e+22,222.43400000000003,5374280000000.0,5.62916e+21,0.0,0.0,0.0
1977,B,True,22.737600000000004,221.012,29.1122,44.084,122.8,123.752,0.326048,-0.0036316399999999998,1789.8,24.4972,2.11742,1065412000000.0,5.96126,1.48332e+22,237.23199999999997,5616460000000.0,3.59846e+21,0.0,0.0,0.0,22.2688,219.36999999999998,28.7688,43.8132,122.28600000000002,121.96,0.330688,-0.003469,1711.22,23.836599999999997,2.28094,1220846000000.0,4.87598,1.4597200000000002e+22,215.12800000000001,5121200000000.0,3.67398e+21,0.0,0.0,0.0
1978,B,True,1.7883439999999997,79.2796,30.893600000000003,48.98960000000001,121.378,123.47000000000003,0.696806,-0.001515116,1463.6200000000001,24.183799999999998,2.22076,458608000000.0,5.984520000000001,2.3312000000000005e+21,49.9142,1299520000000.0,6.334999999999999e+20,0.0,0.0,0.0,2.61274,78.9378,31.130000000000003,51.266,123.63000000000002,124.15599999999999,0.554378,-0.0016317979999999998,1457.22,24.1316,2.3813,375896000000.0,6.38358,2.4853399999999996e+21,50.1026,1299560000000.0,6.702539999999999e+20,0.0,0.0,0.0
1979,B,False,44.611200000000004,560.222,28.5406,42.9182,112.982,111.95599999999999,0.0842606,0.0027129,1772.08,23.4758,2.18098,2703720000000.0,3.60188,3.87374e+22,572.964,13568200000000.0,9.368180000000001e+21,50.636199999999995,0.0,12.225600000000002,44.403999999999996,569.9359999999999,29.2466,42.611799999999995,110.452,109.652,0.12184740000000001,0.00251148,1694.0,24.128800000000002,2.47202,2547580000000.0,4.27604,3.98046e+22,596.116,14819200000000.0,9.682000000000002e+21,50.833600000000004,0.0,12.034400000000002
1980,B,False,22.034399999999998,80.9722,50.202,61.6956,114.06200000000001,123.154,-0.9992920000000002,0.005152720000000001,4291.320000000001,41.9738,3.0726999999999998,2316760000000.0,36.6166,2.4427800000000002e+22,220.766,5396580000000.0,2.32288e+21,7.79992,0.0,3.1602399999999995,8.945699999999999,95.41720000000001,49.840999999999994,63.6152,118.006,124.36800000000001,-1.056134,0.0018063800000000002,4259.219999999999,41.195,3.33206,2782620000000.0,34.804,2.77434e+22,248.108,6240900000000.0,2.6642e+21,14.610999999999999,0.0,5.75156
1981,B,False,1.8058779999999999,36.4596,57.830799999999996,77.9542,122.16199999999999,124.13399999999999,0.278978,0.000424786,3184.02,39.9786,0.46647999999999995,350922000000.0,34.85340000000001,6.664860000000001e+21,82.0074,1821300000000.0,7.143140000000001e+20,48.7342,34.69840000000001,21.125600000000002,1.3623239999999999,42.8662,55.8154,78.7734,125.638,123.61200000000001,0.18741400000000003,-0.000638676,2888.76,38.7584,1.46838,233734000000.0,32.914,6.936860000000001e+21,89.81299999999999,2112020000000.0,8.319080000000001e+20,84.725,48.727,36.4996
1985,B,False,20.0384,409.41400000000004,40.1074,48.57899999999999,100.564,102.4,-0.11840700000000001,0.00122346,4633.9,32.6688,3.72588,2355140000000.0,22.8432,1.007796e+23,573.3639999999999,13302800000000.0,9.66558e+21,32.6014,0.0,4.473739999999999,27.266400000000004,407.796,40.044200000000004,48.274,100.55879999999999,102.39,-0.18300200000000003,0.0016308000000000004,4549.8,32.75880000000001,3.70366,2689880000000.0,22.3942,1.0106200000000001e+23,597.0440000000001,13950200000000.0,9.82272e+21,31.9252,0.0,4.478260000000001
1986,B,False,55.86900000000001,211.592,53.772400000000005,68.6384,101.85600000000001,105.24000000000001,-0.08694756000000001,0.00568256,8524.52,45.048199999999994,3.56008,486509800000.0,45.313199999999995,1.1132e+23,565.58,10953600000000.0,6.30088e+21,98.69500000000001,3177.84,10.4208,83.01820000000001,225.10200000000003,54.0708,66.86480000000002,99.099,101.768,-0.17954600000000004,0.0078386,8409.380000000001,45.9062,3.6522799999999997,1715300000000.0,46.964200000000005,1.1842e+23,590.058,11631600000000.0,6.5776e+21,97.75460000000001,3065.0,10.13212
1988,B,False,11.247620000000001,69.87140000000001,30.527800000000003,57.9788,133.276,134.18199999999996,1.13675,0.009282679999999998,1736.7399999999998,23.7946,2.6259799999999998,988452000000.0,5.566599999999999,2.79874e+21,59.5398,1391920000000.0,6.943e+20,0.0,0.0,0.0,5.8815,67.97940000000001,31.1812,57.073800000000006,132.72000000000003,132.79799999999997,1.063134,0.0050758800000000005,1616.48,24.3374,2.17434,652668000000.0,5.6875,2.47772e+21,51.7692,1240720000000.0,6.38088e+20,0.0,0.0,0.0
1989,B,False,10.14492,57.75500000000001,33.2938,60.383,130.536,133.702,0.561442,-0.0034638000000000004,3381.72,26.804399999999998,2.9528600000000003,998028000000.0,9.722980000000002,1.3116199999999998e+22,148.664,2871640000000.0,2.0809199999999997e+21,78.4402,130.798,23.0988,12.7582,55.626,32.981399999999994,61.868399999999994,134.946,137.01999999999998,0.328438,-0.00460872,3550.0800000000004,26.3836,2.9533600000000004,993008000000.0,8.45742,1.3062200000000001e+22,146.48000000000002,2745420000000.0,2.00128e+21,31.439999999999998,53.39,9.214400000000001
1990,B,False,12.116060000000001,290.006,39.7496,55.0638,111.39200000000001,111.952,0.18468819999999997,-0.001160786,3935.38,32.260000000000005,3.46678,1151464000000.0,19.736600000000003,5.446e+22,445.43999999999994,10237200000000.0,6.251299999999999e+21,81.5252,240.416,13.883399999999998,6.5121,297.71666666666664,41.30533333333334,57.734,116.52333333333333,117.52999999999999,0.1721166666666667,-0.0006329966666666667,4305.633333333334,33.327666666666666,3.5081333333333333,1206533333333.3333,21.632333333333335,5.885566666666667e+22,483.2833333333333,10606000000000.0,6.297266666666668e+21,76.47433333333333,610.66,11.755
1991,B,False,49.8766,418.872,49.3772,54.8864,100.6316,101.352,0.659022,0.00524246,9956.7,39.636,2.88128,3312680000000.0,40.2666,1.2583599999999999e+23,357.54400000000004,7920160000000.0,5.89366e+21,81.178,0.0,9.774040000000001,42.1634,409.02200000000005,49.8642,54.661199999999994,99.33579999999999,98.99100000000001,0.59544,0.004447339999999999,9905.1,40.144800000000004,2.8903399999999997,2982680000000.0,41.0926,1.24552e+23,343.298,7593080000000.0,5.79608e+21,82.024,0.0,9.77234
1992,B,False,45.163000000000004,394.96000000000004,52.86266666666666,71.22733333333333,114.42666666666668,114.16666666666667,0.4143133333333333,-0.005103466666666667,6438.2,40.571999999999996,3.4858999999999996,1864333333333.3333,38.61333333333334,7.561166666666667e+22,450.1499999999999,9155333333333.334,5.2205e+21,262.81,649.4366666666666,33.38433333333333,50.5342,387.602,51.477,78.0264,122.3,119.93999999999998,0.51196,-0.006271460000000001,6975.44,39.1668,3.4514000000000005,2102960000000.0,36.34439999999999,7.472280000000001e+22,449.89799999999997,8999540000000.0,5.10686e+21,259.45799999999997,976.2360000000001,32.6494
1995,B,False,112.55199999999999,513.0699999999999,31.172199999999997,29.910800000000002,83.9658,84.66499999999999,-0.228636,-0.00340612,4327.6,25.8276,3.8029799999999994,4044080000000.0,12.354400000000002,1.89908e+23,780.8120000000001,17554200000000.0,1.99522e+22,0.0,0.0,0.0,117.86,499.6166666666666,30.891333333333336,29.549333333333333,83.66266666666667,84.36900000000001,-0.19883666666666666,-0.0035700333333333334,4323.566666666667,25.624666666666666,3.6945333333333337,3644033333333.3335,12.026666666666666,1.8959000000000002e+23,787.77,17592666666666.668,1.9934e+22,0.0,0.0,0.0
2002,B,True,33.5726,192.03400000000002,29.2868,50.3454,123.13399999999999,123.598,-0.07958742,0.0046732200000000005,2410.84,23.5908,1.7033200000000002,1280140000000.0,5.6461,2.29708e+22,328.592,6614000000000.0,4.9102e+21,47.553599999999996,0.0,12.7986,44.6392,193.162,29.297199999999997,51.35940000000001,123.91199999999999,125.112,0.150561,0.006325220000000001,2562.08,23.8796,1.8042000000000002,1653960000000.0,4.89444,2.39546e+22,361.748,7121800000000.0,4.932719999999999e+21,46.897999999999996,0.0,11.7073
2004,B,False,14.403725,219.05,33.65575,58.64925,134.7775,132.63750000000002,0.2177485,-0.002567875,2127.25,26.391750000000002,2.5498250000000002,1001482500000.0,9.02125,1.5813e+22,244.105,5486675000000.0,3.2870500000000005e+21,12.0415,0.0,6.58675,2.5163459999999995,223.78399999999996,33.8086,59.588800000000006,137.328,136.256,0.0224266,-0.00015739,2278.94,26.568599999999996,2.5063400000000002,352324000000.0,9.37326,1.55346e+22,244.084,5304500000000.0,3.1545199999999997e+21,0.0,0.0,0.0
2007,B,False,37.15033333333333,188.15,31.454000000000004,45.88233333333333,113.03666666666668,112.85333333333334,0.04633533333333333,0.004021033333333333,2154.4,25.61,2.6547,1656000000000.0,8.744599999999998,2.6387333333333337e+22,344.20666666666665,7719833333333.333,5.569199999999999e+21,45.39566666666667,0.0,11.595333333333334,34.6242,192.32199999999997,30.3238,47.973,118.298,117.806,-0.12794060000000002,0.00422814,2249.46,24.4916,2.12298,1592920000000.0,7.454980000000001,2.4479600000000003e+22,330.072,6989500000000.0,5.27308e+21,46.2536,0.0,12.5256
2008,B,False,9.91186,19.7598,61.56080000000001,61.0102,102.78439999999998,102.08420000000001,0.228213,0.00966496,2760.04,48.3022,2.7858599999999996,1017208000000.0,50.425799999999995,4.1331999999999995e+21,45.437799999999996,1375018000000.0,3.4797399999999993e+20,0.0,0.0,0.0,6.72433,29.911,63.30525,64.2045,101.78750000000001,102.8325,-0.5620001,0.003849435,3026.325,49.459250000000004,3.080875,1062162500000.0,53.88575,6.801675e+21,77.8075,2195700000000.0,5.334575e+20,0.0,0.0,0.0
2009,B,False,79.7426,386.678,39.2828,34.3438,67.7428,70.0694,0.11232099999999998,-0.0036201999999999996,8847.599999999999,32.825,3.8445799999999997,1261370000000.0,27.160199999999996,2.5873e+23,826.434,14139200000000.0,1.53098e+22,0.0,0.0,0.0,70.0128,384.64799999999997,39.745799999999996,35.464600000000004,68.9958,71.2976,0.058526,-0.00326614,9203.28,33.7162,3.7355000000000005,804956000000.0,28.6598,2.6189599999999998e+23,834.958,14558400000000.0,1.50528e+22,0.0,0.0,0.0
2010,B,False,17.639000000000003,406.33399999999995,31.1766,49.398799999999994,121.85999999999999,118.34200000000001,-0.330384,0.0016599,1996.6599999999999,26.245599999999996,2.6229199999999997,1886620000000.0,7.0616,2.8073000000000004e+22,397.512,9438900000000.0,6.10072e+21,0.0,0.0,0.0,28.619,396.23799999999994,31.0726,47.3498,118.574,116.65799999999999,-0.563528,0.00282432,2029.6600000000003,26.7044,2.73024,3097300000000.0,7.43762,2.73284e+22,388.752,9281780000000.0,5.81514e+21,0.0,0.0,0.0
2011,B,False,204.514,959.186,32.016000000000005,41.8078,102.298,102.61599999999999,0.11191580000000001,0.004619699999999999,2937.84,27.1776,3.08894,10092740000000.0,9.92944,1.7305200000000003e+23,1398.6200000000001,32163400000000.0,2.76228e+22,463.25600000000003,186.85399999999998,58.886,213.48200000000003,966.476,31.894,42.6844,104.398,104.92999999999999,0.05899579999999999,0.005450100000000001,3136.38,26.871000000000002,3.12266,10116180000000.0,9.81996,1.63252e+23,1316.2,29252800000000.0,2.5328200000000003e+22,463.78000000000003,208.546,59.241200000000006
2012,B,False,1.365786,49.870999999999995,22.7624,31.2678,100.2802,100.842,-0.718588,-0.000440356,1195.4,18.1214,0.0,1156620000000.0,0.6690400000000001,4.940079999999999e+21,102.0094,2026540000000.0,2.09446e+21,0.0,0.0,0.0,1.560684,41.056000000000004,23.113,30.842599999999997,98.55080000000001,99.46100000000001,-0.6536520000000001,3.989600000000004e-05,1213.5,18.7018,0.0,1090926000000.0,0.538708,5.20452e+21,101.5518,2070940000000.0,2.1365399999999999e+21,0.0,0.0,0.0
2014,B,False,48.813599999999994,604.95,42.255,52.6244,94.9022,101.682,0.1296814,-0.00227298,7615.8200000000015,36.016999999999996,4.226000000000001,2795600000000.0,29.566200000000002,2.17192e+23,1016.3199999999999,20406000000000.0,1.5382799999999997e+22,135.74399999999997,3472.6800000000003,12.545199999999998,58.38440000000001,610.236,42.5394,50.8732,93.28639999999999,100.1704,0.1156366,-0.0024312400000000003,7067.840000000001,36.360400000000006,4.153460000000001,3434080000000.0,29.6786,2.25194e+23,1039.94,22019800000000.0,1.6279200000000003e+22,136.32,4044.0600000000004,12.793800000000001
2017,B,False,140.88,926.0620000000001,49.8776,43.43679999999999,84.538,88.4232,0.0627622,-0.0043199399999999995,14751.8,44.2576,3.9473399999999996,3342500000000.0,44.9988,6.388379999999999e+23,1068.4199999999998,25097800000000.0,2.11778e+22,87.0562,1361.28,4.8548,134.308,934.8939999999999,50.61879999999999,43.204600000000006,83.8178,88.4882,0.147098,-0.00424046,15302.6,45.0694,3.7144800000000004,2721800000000.0,45.96640000000001,6.436840000000001e+23,1048.0400000000002,24526000000000.0,2.08212e+22,119.768,665.2,6.70152
2019,B,False,59.173,203.33,27.554,37.153,90.182,90.813,-0.26557,0.0040466,2434.0,22.273,3.2675,3186800000000.0,5.7641,4.7275e+22,537.67,9924700000000.0,1.0416e+22,0.0,0.0,0.0,62.095000000000006,204.046,27.6252,36.5758,87.9518,88.9854,-0.300692,0.0039254,2409.18,22.703,3.35986,3872260000000.0,5.78964,5.052799999999999e+22,566.082,10715000000000.0,1.0917599999999999e+22,4.6044,0.0,1.04878
2023,B,False,35.0976,502.41,53.8104,53.042800000000014,87.4672,91.03840000000001,0.20607999999999999,-0.0023409800000000003,9716.78,44.3546,3.4782200000000003,1889680000000.0,46.60699999999999,1.93494e+23,532.58,13370200000000.0,8.687199999999999e+21,191.166,874.0459999999999,17.6906,40.5144,502.11199999999997,53.94499999999999,52.980999999999995,87.4048,90.7336,0.21839999999999998,-0.0027116600000000003,9675.46,44.379999999999995,3.6226399999999996,1659320000000.0,46.468999999999994,1.91844e+23,522.184,13227000000000.0,8.59734e+21,192.072,823.35,17.6634
2025,B,False,127.22999999999998,458.628,29.870600000000003,46.257799999999996,107.894,109.80199999999999,-0.178722,-0.00558968,2678.0,23.6694,3.8690200000000003,6272320000000.0,7.59646,8.09738e+22,976.65,18436800000000.0,1.60748e+22,126.81139999999998,60.15719999999999,51.687400000000004,121.518,467.304,30.0922,46.30460000000001,106.75999999999999,108.94200000000001,-0.23460999999999999,-0.00525444,2742.3,23.9224,3.90642,5717360000000.0,8.155339999999999,8.4231e+22,986.47,18531400000000.0,1.6297400000000001e+22,175.32639999999998,54.852199999999996,67.5198
2028,B,False,15.391,124.752,41.623400000000004,62.9832,119.11799999999998,123.16600000000001,-0.12970980000000001,-0.00291182,4842.9,33.8278,3.73768,499760000000.0,23.0238,3.40678e+22,280.152,5488780000000.0,3.48758e+21,65.2588,234.27999999999997,13.1264,11.60024,133.45999999999998,40.673,63.3702,120.82000000000001,123.72,-0.14071319999999998,0.001911262,4706.14,32.99399999999999,3.6312999999999995,1072364000000.0,21.2532,3.5297399999999995e+22,310.73799999999994,6030920000000.0,3.77e+21,55.4002,223.76399999999998,10.963719999999999
2029,B,False,97.5906,910.028,47.24400000000001,39.98219999999999,83.078,87.39339999999999,-0.0892856,-0.00262788,12712.6,42.4764,4.19224,1752180000000.0,40.330799999999996,6.26902e+23,1177.4599999999998,28967600000000.0,2.34086e+22,6.7248,0.0,0.384168,101.4564,923.21,47.2872,40.4406,83.288,87.7932,-0.048923799999999996,-0.0027602800000000004,12899.0,42.546600000000005,4.2043800000000005,976116000000.0,40.6506,6.29832e+23,1195.38,29261400000000.0,2.3264e+22,9.954600000000001,0.0,0.56502
2032,B,False,32.8968,288.154,37.202,43.826800000000006,90.5084,92.06479999999999,-0.1273262,0.00210374,4838.92,30.843799999999998,3.2793599999999996,2576840000000.0,18.663,1.00461e+23,532.4100000000001,11025400000000.0,1.07628e+22,156.534,392.94399999999996,22.3624,28.321199999999997,276.744,36.54,42.821200000000005,89.99340000000002,91.7786,-0.10385820000000001,0.0018511600000000003,4682.7,30.1572,3.2611800000000004,2388060000000.0,17.5518,9.50984e+22,524.0440000000001,10524600000000.0,1.06046e+22,157.35,367.678,23.177
2033,B,False,10.855899999999998,248.72,31.247,76.71424999999999,159.9425,161.08249999999998,-0.15509199999999998,0.00501975,1807.9499999999998,20.149,1.1295250000000001,684545000000.0,2.518075,5.1806e+21,120.7075,2420625000000.0,1.445675e+21,0.0,0.0,0.0,5.023733333333333,245.01666666666665,30.330333333333332,69.32433333333334,149.67,152.51333333333335,0.6456833333333333,-0.0004537,1626.4333333333332,19.980333333333334,2.4445,831213333333.3334,3.345133333333333,4.845533333333333e+21,127.85000000000001,2617866666666.6665,1.4726666666666668e+21,0.0,0.0,0.0
