,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40
1830,N,False,17866.0,22956.0,21571.0,18258.0,18982.0,16042.0,17287.0,22542.0,19574.0,17540.0,18584.0,16461.0,16665.0,16691.0,18466.0,21408.0,15109.0,18941.0,21585.0,19942.0,18327.0,16442.0,19409.0,17788.0,14434.0,13885.0,15041.0,14132.0,19682.0,17357.0,24959.0,20576.0,19713.0,12442.0,15107.0,22927.0,29303.0,21186.0,18520.0,16200.0
1831,N,False,1002.7,983.72,1012.9,974.96,1015.8,1390.1,980.5,1719.3,1781.8,1274.6,1321.8,1374.6,1861.6,1658.6,1240.0,1357.1,1278.0,1799.3,2276.3,2299.0,1980.1,1972.0,1854.1,1749.7,1700.2,1869.5,2233.0,1702.9,1808.4,1667.1,1654.9,1678.9,1695.3,1627.6,1638.7,1679.3,1666.8,1540.9,1547.7,1552.6
1832,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,N,False,31550.0,27109.0,34609.0,33152.0,31591.0,28797.0,32736.0,33584.0,33006.0,32942.0,45952.0,37685.0,40823.0,33326.0,40010.0,39554.0,39952.0,34697.0,31617.0,37611.0,32138.0,28666.0,35776.0,30832.0,29240.0,37923.0,29991.0,21664.0,24965.0,20900.0,28393.0,30034.0,35621.0,32540.0,32717.0,34901.0,28978.0,32634.0,35219.0,34920.0
1834,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,N,False,14677.0,14387.0,15909.0,11129.0,13416.0,15042.0,15050.0,13568.0,12141.0,12687.0,12437.0,13129.0,13397.0,11133.0,15917.0,17535.0,18821.0,17794.0,17256.0,16985.0,17348.0,18898.0,20496.0,20567.0,20918.0,22790.0,20698.0,20846.0,19148.0,23750.0,22361.0,23677.0,23014.0,23527.0,22284.0,19942.0,18947.0,16895.0,18913.0,19663.0
1843,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,N,False,9187.1,8819.0,10161.0,10823.0,10640.0,9806.8,9868.3,10431.0,10986.0,9421.7,8443.6,11108.0,10676.0,9248.3,10248.0,8774.5,8319.0,7408.4,8452.5,10225.0,12584.0,11180.0,11244.0,12179.0,11998.0,11827.0,11515.0,10707.0,10069.0,9947.9,9748.8,9893.4,13170.0,11537.0,10315.0,10439.0,10823.0,10760.0,10421.0,9833.9
1845,N,False,32.831,22.36,22.319,18.79,17.284,14.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,N,False,88.657,80.587,24.974,24.28,24.104,24.267,72.722,23.559,25.936,23.961,24.563,25.013,22.407,20.889,21.147,19.488,19.823,18.468,17.618,17.377,18.924,17.861,15.312,15.526,17.893,64.808,56.055,63.853,62.309,15.713,15.366,14.583,14.354,14.549,12.159,10.456,8.7273,7.7525,5.1804,4.6519
1847,N,False,593.16,558.15,539.5,524.65,501.62,533.07,1220.9,916.24,1219.6,511.87,469.74,439.5,438.4,398.45,397.74,378.37,371.49,0.0,0.0,0.0,255.7,248.46,0.0,0.0,0.0,0.0,188.65,206.94,190.34,383.41,427.4,406.34,536.85,545.89,588.42,562.91,568.74,526.47,575.92,1011.5
1848,N,False,1023.5,978.8,937.53,919.51,937.94,892.5,810.96,520.12,489.09,503.83,490.17,294.09,321.12,331.51,336.08,348.75,317.55,325.3,329.03,311.96,298.6,304.6,321.05,321.54,348.64,365.38,375.99,674.95,666.44,597.3,626.94,665.15,656.33,674.41,680.63,676.57,663.92,646.09,690.02,683.25
