,FLARE_TYPE,COINCIDENCE,MEANGAM_1,MEANGAM_2,MEANGAM_3,MEANGAM_4,MEANGAM_5,MEANGAM_6,MEANGAM_7,MEANGAM_8,MEANGAM_9,MEANGAM_10,MEANGAM_11,MEANGAM_12,MEANGAM_13,MEANGAM_14,MEANGAM_15,MEANGAM_16,MEANGAM_17,MEANGAM_18,MEANGAM_19,MEANGAM_20,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40
1655,N,False,33.97,33.094,32.887,32.378,32.523,34.225,38.661,39.757,37.137,34.81,36.345,34.402,34.864,33.904,35.172,36.24,36.209,40.221,38.948,38.574,38.421,38.019,40.063,40.969,39.065,37.619,38.157,33.453,40.747,35.232,33.975,37.703,41.141,37.164,34.955,36.677,35.367,32.426,33.455,33.226
1656,N,False,29.665,30.077,30.601,29.603,30.348,31.329,31.638,32.446,30.611,31.573,29.784,30.556,31.377,30.345,28.776,28.933,29.243,28.468,29.433,29.567,28.756,28.815,28.847,29.655,28.637,28.498,29.746,29.399,28.6,29.187,29.111,29.318,28.881,29.811,29.312,29.808,29.804,29.997,29.696,30.001
1657,N,False,31.818,31.992,31.885,31.404,32.592,32.138,32.493,32.661,33.206,31.884,31.104,31.42,31.796,31.473,31.157,30.321,31.278,30.964,30.297,30.047,29.538,29.058,28.629,29.38,29.812,30.575,30.566,29.87,31.369,31.266,31.311,31.827,31.828,31.235,31.788,30.961,30.652,31.221,32.288,31.662
1658,N,False,28.616,28.508,29.266,29.241,29.009,29.396,29.438,29.215,29.068,28.808,28.52,28.563,28.789,28.409,28.401,28.182,28.05,27.869,28.15,27.69,27.298,27.735,27.604,27.783,27.884,27.785,27.961,27.929,27.566,28.338,27.981,28.777,29.183,29.34,29.04,29.189,29.463,29.88,30.052,29.56
1659,N,False,29.905,29.172,29.55,29.389,29.4,29.39,29.813,29.646,29.989,29.717,29.863,29.63,30.117,29.915,29.905,30.461,30.597,30.466,30.529,30.607,30.648,30.464,30.894,30.688,30.419,30.132,31.094,30.847,30.549,30.301,30.386,30.593,30.834,30.601,30.546,30.309,29.993,30.226,30.827,31.095
1660,N,False,44.546,41.962,42.418,45.152,45.629,43.18,42.489,44.377,45.501,43.954,41.683,42.217,41.469,41.941,38.699,38.174,37.308,38.777,40.207,37.788,37.418,37.955,39.184,38.697,41.506,41.192,41.449,39.838,39.798,39.824,40.149,38.373,37.876,38.696,38.295,39.092,38.662,38.557,37.51,38.37
1661,N,False,29.345,29.645,29.64,29.639,29.974,29.895,29.894,30.023,29.783,29.855,30.695,29.992,30.31,30.184,29.664,29.655,28.912,29.442,30.044,29.921,30.745,29.911,30.524,29.9,29.643,29.946,30.053,29.449,29.459,29.774,29.927,29.733,29.847,29.961,29.584,30.355,30.358,30.207,30.271,29.668
1662,N,False,50.105,51.5,51.867,52.965,52.546,53.782,55.363,55.223,53.478,51.644,52.943,53.785,54.074,53.785,54.178,53.011,54.004,51.239,50.919,49.783,49.837,49.577,50.782,49.789,50.131,50.484,50.636,49.962,49.873,49.978,50.032,49.608,50.768,49.31,48.281,50.303,50.206,49.089,50.14,48.587
1663,N,False,28.952,28.732,28.246,28.998,28.538,28.67,28.929,28.934,28.79,28.387,27.795,28.313,28.287,28.482,28.437,27.984,27.658,27.85,28.084,29.371,28.446,29.218,29.843,28.887,29.082,29.782,30.336,31.066,30.532,31.329,32.044,33.085,33.497,33.907,33.638,33.207,32.278,31.906,32.908,34.062
1664,N,False,35.534,35.042,34.453,34.567,34.714,33.741,32.509,32.5,33.625,33.326,32.532,34.516,35.148,35.592,35.216,35.493,35.799,33.402,34.432,35.496,33.715,35.115,34.284,33.992,34.338,33.923,32.905,32.922,32.87,32.531,32.355,32.408,32.981,33.646,33.556,32.785,32.827,33.388,33.217,33.639
1665,N,False,33.437,33.298,33.053,33.185,33.113,33.05,33.649,33.545,33.248,33.987,33.486,33.625,33.161,32.57,33.333,33.122,32.976,33.216,33.697,32.751,32.173,32.646,33.16,32.965,33.024,32.916,32.545,32.436,32.529,33.039,32.435,32.687,31.905,32.459,31.3,31.842,31.984,31.85,32.068,31.719
1666,N,False,32.542,31.761,31.369,31.459,32.093,32.699,31.88,30.916,30.737,31.409,30.887,31.348,31.27,30.927,30.552,30.155,29.969,29.79,29.564,29.218,29.027,28.835,29.18,29.367,30.605,30.529,29.891,29.831,30.1,29.767,30.249,29.757,30.067,29.756,29.793,29.233,28.43,29.869,29.616,29.412
1667,N,False,42.915,42.791,42.355,41.775,41.774,41.055,40.894,40.975,40.223,39.623,39.493,39.415,38.93,38.301,37.827,38.214,37.765,37.685,36.788,36.205,36.378,36.765,36.833,37.718,38.411,39.21,38.12,37.201,37.573,37.79,37.29,36.546,36.004,35.976,36.096,36.412,35.724,35.404,35.66,35.965
1668,N,False,37.381,37.154,36.727,36.427,36.483,36.061,36.966,35.364,35.072,35.14,34.691,34.827,34.16,33.982,34.024,33.564,33.603,33.629,33.742,33.537,33.675,33.546,34.35,32.821,33.773,33.015,33.849,34.353,32.705,31.712,32.125,31.151,31.904,30.563,30.284,30.196,30.12,29.501,29.769,30.097
1669,N,False,32.55,31.669,33.313,33.985,32.462,33.711,32.725,33.093,33.043,31.485,30.739,31.568,32.12,31.35,31.263,31.048,32.149,31.714,32.713,34.773,33.885,32.848,31.691,31.302,31.934,31.953,34.009,32.014,31.403,31.404,32.694,34.67,32.114,31.543,32.407,30.325,29.78,32.657,30.907,29.79
1670,N,False,38.583,40.411,40.214,40.34,39.996,39.524,40.208,42.711,41.709,41.4,41.249,41.825,41.361,40.682,40.955,41.401,39.929,40.146,40.114,40.811,40.289,40.128,39.719,39.204,39.302,37.198,37.423,37.682,38.334,37.983,37.679,38.394,38.994,38.853,39.737,39.719,38.395,37.897,37.764,37.018
1671,N,False,35.815,36.307,37.818,37.39,36.005,35.182,34.805,34.804,35.177,34.918,35.12,35.171,35.143,34.658,35.241,33.642,34.079,33.773,34.337,34.811,34.715,35.224,35.038,34.922,34.498,33.961,34.256,34.711,33.91,34.245,34.856,34.779,34.68,34.397,34.362,33.956,34.289,34.251,33.548,34.674
1672,N,False,46.446,51.201,53.746,56.484,53.063,55.509,51.456,54.654,55.536,56.336,57.731,55.332,56.68,56.251,53.941,52.648,53.015,48.556,46.322,48.89,45.821,48.759,46.714,47.86,49.604,45.448,49.363,46.711,49.733,50.618,52.954,52.146,51.005,50.683,51.912,50.762,51.408,51.633,50.296,49.704
1673,N,False,37.551,37.635,37.27,37.03,39.221,37.457,36.976,36.856,37.316,37.121,37.063,37.527,37.635,37.63,37.456,37.618,37.893,38.27,38.298,38.602,39.268,39.496,39.243,39.292,39.095,38.958,38.84,39.508,39.288,39.374,39.741,40.142,40.505,40.643,40.733,40.759,40.534,40.505,40.371,40.226
1674,N,False,47.256,46.936,47.098,47.228,46.975,46.885,47.016,46.843,46.83,47.006,46.708,46.517,46.385,46.307,46.095,45.923,46.003,46.015,46.213,46.149,46.486,46.594,46.778,47.015,46.974,46.881,46.863,46.914,46.927,46.801,46.7,46.908,46.981,46.952,46.593,46.526,46.445,46.534,46.371,46.383
1675,N,False,33.979,35.479,35.169,33.559,33.912,33.482,33.46,34.102,33.474,33.395,33.182,32.739,32.654,33.017,32.772,33.292,33.504,32.595,32.298,32.135,32.432,31.544,32.4,32.673,31.553,31.576,31.616,32.153,32.376,31.795,32.556,32.436,32.286,32.705,32.109,32.965,32.471,32.665,32.577,32.388
1676,N,False,44.234,44.341,44.193,44.145,44.188,44.307,44.34,44.462,44.451,44.334,44.252,44.481,44.668,44.499,44.343,44.373,44.07,44.137,44.174,44.255,44.368,44.446,44.629,44.523,44.371,44.254,44.291,44.304,44.142,44.068,44.112,44.217,44.176,44.102,44.299,44.195,44.038,43.909,43.975,43.847
1677,N,False,28.187,28.474,28.153,28.547,27.822,27.456,28.814,28.388,27.847,27.352,27.61,27.883,28.101,27.49,27.553,27.432,27.763,28.766,28.09,28.028,27.919,27.313,26.75,26.533,26.918,26.458,26.577,26.721,26.669,26.675,26.627,26.83,27.02,26.915,26.449,26.161,26.195,26.327,26.142,25.816
1678,N,False,44.235,44.548,44.614,44.31,44.393,44.821,44.608,44.618,44.805,44.792,45.089,45.058,44.963,45.074,45.231,45.559,45.348,45.217,45.262,45.37,45.543,45.392,45.447,45.358,45.36,45.434,45.616,45.574,45.658,45.48,45.332,45.534,45.332,45.118,45.291,45.108,45.114,45.136,45.144,44.715
1679,N,False,28.85,28.965,29.069,29.108,29.293,29.185,29.063,29.218,29.073,29.319,29.365,29.182,29.373,29.161,28.909,29.391,29.328,29.182,29.325,29.205,29.414,29.71,29.487,29.192,29.275,29.224,29.184,28.943,29.016,28.758,28.661,28.68,28.605,28.623,28.623,29.164,29.102,29.28,29.585,29.616
1680,N,False,35.062,35.679,35.764,34.975,35.423,34.196,33.731,33.047,33.414,33.442,32.36,33.191,32.06,32.446,32.258,32.772,32.1,32.29,32.16,32.293,32.76,33.428,33.749,33.707,34.056,34.34,34.149,32.705,33.685,35.767,34.01,32.868,33.496,32.966,32.552,32.296,32.243,33.833,33.087,31.319
1681,N,False,32.044,31.678,31.437,31.846,32.031,30.9,31.35,31.275,31.942,32.834,32.687,32.538,32.538,31.411,30.47,31.55,33.142,30.955,30.476,30.71,30.762,31.382,31.349,31.539,31.559,32.3,32.999,31.71,31.952,31.476,32.394,32.132,32.193,31.566,31.394,30.936,31.234,30.776,30.569,30.765
1682,N,False,29.382,28.997,29.284,29.325,28.225,28.092,27.773,28.35,27.963,28.479,27.975,28.595,28.157,28.304,27.794,28.546,28.304,28.282,28.713,28.593,27.53,28.059,28.018,28.502,29.103,28.494,28.69,28.518,29.312,29.46,28.937,29.215,28.68,28.428,28.443,27.675,28.001,27.702,28.837,27.87
1683,N,False,28.611,28.731,28.887,29.208,29.306,29.184,28.791,29.479,29.637,29.079,29.149,30.015,29.036,29.256,29.356,28.97,28.667,29.167,29.336,29.439,28.948,29.521,29.319,29.292,29.494,29.433,28.991,29.159,28.929,29.382,29.697,30.061,29.592,30.209,29.324,29.175,28.62,29.466,27.809,28.821
1684,N,False,43.566,44.594,42.83,42.29,43.224,37.364,39.285,39.591,40.544,36.435,36.192,36.369,37.191,37.104,35.904,37.493,37.704,36.38,35.674,35.997,33.189,36.169,34.961,34.722,35.396,34.733,36.798,39.12,35.832,36.566,39.096,38.414,36.206,34.521,35.427,35.953,35.275,33.775,32.498,32.92
1685,N,False,49.882,50.092,49.757,50.317,49.761,50.328,50.345,51.061,51.736,51.586,51.026,51.644,51.576,52.089,51.922,51.192,50.474,51.303,51.816,52.161,51.593,52.025,52.152,51.394,51.084,51.166,51.17,51.037,52.207,52.271,51.769,51.762,51.754,51.881,51.853,51.713,51.441,51.79,51.969,52.078
1686,N,False,39.875,39.676,40.214,39.914,39.786,40.17,39.98,39.811,39.999,40.106,40.051,40.15,40.018,40.075,40.183,39.649,39.581,39.347,39.153,38.933,39.385,39.167,39.076,39.343,39.489,39.73,40.222,39.955,40.079,39.913,40.127,40.091,40.455,40.542,40.506,39.938,39.873,40.174,40.023,40.164
1687,N,False,33.642,33.68,33.503,33.639,33.48,33.058,34.366,34.606,35.518,35.578,34.225,34.756,34.047,37.065,34.98,35.099,34.88,34.506,35.472,34.955,34.919,34.853,35.242,35.414,34.962,34.534,33.948,34.021,33.935,35.007,34.963,34.612,34.577,33.129,33.344,32.972,32.749,33.442,34.51,33.31
1688,N,False,38.403,38.34,38.532,38.489,38.493,38.233,38.089,38.335,38.114,38.379,38.156,38.063,37.896,37.849,37.609,37.403,37.478,37.574,37.9,37.721,37.622,37.668,37.285,37.001,37.216,37.408,37.332,36.986,37.398,36.963,37.035,37.247,36.992,36.93,36.878,36.865,36.76,36.415,36.416,36.634
1689,N,False,34.079,33.734,33.41,33.709,33.569,33.45,33.644,33.069,32.735,33.583,32.59,32.764,34.188,33.222,33.282,32.995,33.612,33.016,33.546,32.85,33.684,33.08,32.228,31.821,32.653,34.146,34.446,33.638,33.847,34.386,31.539,32.079,31.904,34.199,32.784,31.509,33.29,32.597,32.332,32.163
1690,N,False,36.642,39.318,36.813,37.926,37.521,36.52,34.627,34.701,33.393,33.055,31.581,31.253,31.106,30.447,32.767,32.826,32.766,32.202,34.574,34.708,34.003,33.048,33.291,32.061,32.608,32.579,32.702,32.96,32.19,31.83,32.511,32.685,33.067,31.89,32.265,32.242,32.353,31.491,31.314,31.335
1691,N,False,28.359,27.805,27.893,27.843,28.24,27.108,27.278,27.551,27.547,27.236,26.838,26.856,26.81,27.575,27.343,27.334,26.801,27.273,27.389,27.616,27.214,27.957,27.343,28.198,27.98,28.14,28.439,28.285,28.215,28.68,28.815,28.545,28.56,29.222,29.362,29.252,30.046,28.973,29.075,29.319
1692,N,False,53.109,53.134,53.121,52.892,52.743,52.688,52.476,52.429,52.368,52.371,52.726,52.783,52.281,51.748,52.169,52.259,52.318,51.688,51.729,51.282,51.745,51.988,51.175,50.312,51.244,51.026,51.118,51.289,51.475,51.294,50.87,50.869,50.866,50.704,50.771,50.668,50.45,50.81,50.746,51.02
1693,N,False,34.511,34.637,34.699,34.737,34.76,34.633,34.978,34.864,34.799,34.885,34.865,34.836,34.759,34.769,34.933,34.86,35.134,34.925,34.76,34.958,34.895,34.731,34.509,34.366,34.496,34.656,34.736,34.782,34.889,34.928,34.974,34.852,34.811,34.576,34.639,34.55,34.581,34.545,34.747,34.651
1694,N,False,34.511,34.637,34.699,34.737,34.76,34.633,34.978,34.864,34.799,34.885,34.865,34.836,34.759,34.769,34.933,34.86,35.134,34.925,34.76,34.958,34.895,34.731,34.509,34.366,34.496,34.656,34.736,34.782,34.889,34.928,34.974,34.852,34.811,34.576,34.639,34.55,34.581,34.545,34.747,34.651
1695,N,False,31.378,31.776,32.626,32.964,33.302,32.663,32.486,32.77,33.648,32.67,33.169,33.381,33.721,33.397,33.571,33.219,33.838,34.189,33.618,33.523,33.602,34.172,33.983,34.137,34.68,34.688,34.241,34.707,34.638,34.504,33.927,33.493,33.541,33.152,33.555,33.484,32.817,33.603,34.252,33.055
1696,N,False,33.817,33.987,34.461,34.043,33.943,33.996,33.779,33.32,33.513,32.827,32.917,33.177,33.009,33.159,33.33,34.086,33.972,34.067,33.659,33.602,34.817,34.482,34.179,34.498,34.432,34.257,34.249,33.79,33.949,33.96,34.91,33.38,34.339,34.548,33.636,33.46,33.768,33.776,33.841,33.546
1697,N,False,28.293,28.226,28.418,28.191,28.667,28.914,29.251,29.186,29.516,29.052,28.67,28.6,28.943,28.618,29.042,29.333,29.497,29.896,29.549,29.789,28.961,29.314,29.335,29.706,29.71,29.061,29.571,29.282,29.137,30.577,30.151,29.346,28.943,29.006,29.008,29.398,29.543,29.332,29.809,29.309
1698,N,False,39.04,38.908,38.924,37.995,39.528,39.775,40.487,39.395,39.622,40.519,39.179,39.681,39.565,39.458,38.562,38.444,39.035,38.178,37.965,38.369,37.985,36.426,36.096,35.564,35.216,34.623,35.007,34.755,35.25,34.49,34.183,34.469,34.454,34.778,35.668,34.589,34.213,34.024,34.872,35.074
1699,N,False,30.49,30.223,30.097,30.177,30.021,30.178,30.119,30.119,30.094,30.463,30.55,30.804,30.599,30.908,31.001,31.435,30.844,31.3,31.148,30.457,31.191,30.689,30.493,30.628,30.682,30.569,30.893,31.384,31.629,31.472,31.529,31.639,31.793,31.607,31.561,31.144,30.52,30.86,30.689,30.521
1700,N,False,43.549,43.435,43.463,43.099,43.007,42.705,42.866,43.048,42.7,42.71,42.752,42.794,42.62,42.509,42.5,42.461,42.189,42.446,42.682,42.148,41.856,41.492,41.614,41.301,41.143,40.554,40.855,40.928,40.435,40.56,40.518,40.656,40.473,40.505,40.417,40.401,40.195,40.179,40.349,40.005
1701,N,False,31.646,31.43,31.76,32.083,31.705,31.899,30.908,31.929,31.972,31.809,32.123,30.81,31.058,31.08,30.92,30.707,30.522,30.314,31.373,32.419,31.55,32.429,33.424,33.47,33.493,33.701,33.925,33.896,33.258,32.464,33.91,33.274,32.873,32.479,32.967,33.252,33.521,33.766,33.472,32.944
1702,N,False,52.113,52.817,52.95,53.306,53.283,54.036,53.964,53.84,54.912,54.613,54.595,54.46,54.615,54.81,54.531,54.842,55.132,55.148,55.034,54.507,54.429,54.432,54.551,54.569,54.919,54.363,54.005,53.652,53.424,52.982,52.857,53.147,53.093,53.004,53.048,53.458,53.851,54.123,54.303,54.92
1703,N,False,30.935,30.721,30.836,29.947,32.604,32.846,34.143,30.542,32.185,31.358,30.481,32.028,30.596,30.722,29.544,30.366,31.176,30.424,31.115,30.811,30.874,33.344,32.693,33.978,32.519,31.441,31.968,33.618,34.865,30.945,31.913,33.401,33.301,32.347,33.268,34.315,35.61,36.195,35.384,33.835
1704,N,False,31.289,30.352,30.529,30.946,31.203,30.172,32.425,32.189,31.36,31.477,31.06,34.057,33.526,32.256,32.866,33.135,31.603,29.839,30.95,32.257,31.381,32.697,32.047,34.126,35.49,34.074,33.516,32.852,50.7,29.999,31.009,33.219,32.979,33.214,34.227,34.393,32.799,34.35,34.41,33.954
1705,N,False,43.934,42.489,42.382,42.803,42.637,41.469,41.442,42.453,43.189,42.645,42.283,42.505,42.422,42.698,42.323,42.418,42.299,42.928,42.825,42.909,43.062,43.317,42.923,42.594,42.408,41.94,41.618,49.868,41.791,42.414,43.123,43.308,44.087,44.399,44.137,43.069,43.013,43.246,43.144,43.085
1706,N,False,43.578,43.278,43.559,42.058,42.866,42.961,43.278,43.048,43.2,44.857,43.862,43.316,43.466,44.174,43.618,43.09,43.647,43.472,43.826,44.003,43.074,41.548,42.447,41.44,41.564,41.859,41.816,41.355,41.919,41.294,41.407,41.502,41.779,41.54,42.084,40.814,41.013,41.415,40.292,40.141
1707,N,False,56.006,49.927,49.589,54.932,48.792,48.214,48.086,47.877,48.67,48.67,47.815,48.469,48.389,48.01,48.234,48.232,48.597,48.859,48.52,48.445,48.034,47.834,47.679,47.2,48.686,48.362,48.618,47.923,47.369,47.258,47.358,48.973,49.697,48.171,48.649,48.677,49.255,48.488,48.429,48.021
1708,N,False,26.567,26.524,26.311,26.258,26.365,26.257,26.106,26.613,26.36,26.313,26.482,26.731,26.712,27.097,27.227,27.202,27.131,26.942,26.847,26.861,26.557,26.727,26.709,26.512,26.456,26.519,26.124,26.205,26.668,26.726,26.666,27.011,26.641,26.757,26.69,26.783,26.77,26.62,26.699,26.674
1709,N,False,34.693,34.345,34.089,34.09,33.502,33.459,33.621,33.852,33.294,32.942,31.84,32.046,31.776,32.361,31.82,31.161,31.654,32.482,32.171,33.314,32.213,32.681,31.793,31.84,31.789,32.154,31.004,31.717,31.382,31.806,31.145,30.982,31.556,31.791,31.723,31.926,32.372,32.389,31.246,31.031
1710,N,False,47.3,46.342,46.364,46.716,46.631,47.359,48.192,47.81,47.643,46.828,46.754,46.882,46.529,46.685,46.812,46.438,45.678,45.432,45.992,47.025,47.286,46.888,47.984,47.265,46.557,46.52,47.46,46.85,46.589,46.647,47.096,47.111,46.426,46.401,46.075,46.889,46.775,45.941,45.618,45.706
1711,N,False,38.199,38.559,38.405,38.701,38.736,38.794,38.372,38.449,38.304,37.69,37.625,37.801,37.559,36.905,37.056,37.106,36.709,36.349,36.35,36.475,36.291,36.086,35.795,35.861,35.943,36.157,35.835,35.531,34.474,35.015,35.632,34.601,35.087,34.52,34.292,34.474,34.679,34.332,34.438,34.758
1712,N,False,37.727,37.897,37.67,37.285,37.27,37.389,36.943,37.136,36.757,36.871,36.356,36.515,36.747,36.844,37.317,37.591,38.1,37.673,37.705,38.345,38.299,38.34,37.775,37.492,37.786,37.651,36.615,36.988,36.306,36.505,36.54,36.308,36.554,36.674,36.993,36.526,36.742,36.928,36.516,36.665
1713,N,False,32.163,32.285,32.565,32.278,32.189,32.117,32.29,32.091,31.876,32.516,32.441,32.156,32.6,32.843,33.056,33.163,33.268,33.93,33.698,33.958,34.472,34.96,34.576,34.45,34.985,35.207,34.744,35.382,35.244,34.958,35.896,34.781,34.893,35.265,36.171,36.078,36.573,35.992,35.568,35.74
1714,N,False,38.644,38.413,39.578,39.158,39.457,37.9,37.535,39.044,36.163,36.171,36.785,36.277,35.437,34.295,35.832,34.441,34.154,35.123,34.65,34.089,35.357,35.146,35.76,37.376,38.581,35.877,36.976,37.473,36.251,36.945,36.893,36.116,36.065,36.199,37.052,37.009,38.324,37.955,36.612,37.34
1715,N,False,53.726,53.572,53.193,53.192,53.3,53.189,52.728,52.975,52.231,52.574,52.803,52.438,52.675,52.759,52.761,52.957,53.072,53.448,53.341,53.228,52.97,52.855,52.977,52.94,52.523,52.807,52.544,52.389,52.638,52.761,52.623,51.991,52.148,51.591,51.394,51.407,51.091,50.845,51.175,51.129
1716,N,False,33.638,33.592,33.879,33.502,32.584,32.247,32.797,32.575,31.927,32.192,32.108,32.389,32.733,33.079,33.124,33.372,33.006,32.928,33.214,33.315,33.468,33.453,33.672,33.709,33.697,33.606,33.337,33.573,33.393,33.762,33.162,33.047,33.096,33.002,32.986,32.851,32.663,32.933,32.686,32.651
1717,N,False,37.158,37.499,37.777,37.444,37.423,37.423,37.237,37.316,37.361,37.301,37.73,37.772,37.926,37.716,37.274,38.16,38.488,38.539,38.614,38.68,38.841,38.787,39.15,39.362,39.258,39.159,38.77,39.397,39.798,39.411,39.696,40.067,40.134,39.549,39.672,39.026,39.31,39.356,39.004,38.651
1718,N,False,35.026,34.617,33.958,34.273,35.283,34.937,35.684,35.618,36.57,36.63,35.161,36.447,36.127,37.221,36.955,37.233,38.152,37.165,36.922,36.255,35.849,37.155,37.276,37.138,37.635,37.413,36.212,37.433,37.141,37.851,38.703,38.349,38.102,38.538,38.861,38.977,39.236,40.132,40.415,39.39
1719,N,False,42.114,42.491,41.355,41.374,41.598,40.542,39.53,39.848,39.51,39.541,38.955,39.129,39.896,39.975,39.63,39.236,39.565,38.939,39.289,39.43,38.381,38.717,39.059,39.7,38.164,37.132,36.534,36.82,36.98,37.055,37.412,37.204,37.477,36.706,37.459,37.14,37.036,37.325,37.491,36.59
1720,N,False,34.282,33.934,33.296,33.585,33.288,32.724,32.866,32.858,33.494,34.107,34.707,34.568,34.516,34.829,34.882,34.886,34.855,34.44,33.954,34.151,34.023,34.31,34.228,33.853,34.001,34.09,33.926,34.075,33.912,34.237,34.216,33.976,33.895,33.944,33.85,34.289,34.648,34.284,34.278,34.522
1721,N,False,34.282,33.934,33.296,33.585,33.288,32.724,32.866,32.858,33.494,34.107,34.707,34.568,34.516,34.829,34.882,34.886,34.855,34.44,33.954,34.151,34.023,34.31,34.228,33.853,34.001,34.09,33.926,34.075,33.912,34.237,34.216,33.976,33.895,33.944,33.85,34.289,34.648,34.284,34.278,34.522
1722,N,False,56.289,56.551,56.236,55.737,55.766,55.745,55.641,56.149,55.844,55.293,55.573,55.848,56.384,55.88,56.183,56.134,56.107,55.959,55.513,56.108,56.254,56.113,56.392,56.019,55.603,55.711,55.815,55.817,55.613,55.646,56.168,56.232,56.785,56.307,56.116,56.021,55.812,55.607,55.828,55.822
1723,N,False,44.328,44.347,44.76,44.917,44.908,44.944,44.837,44.88,44.722,44.679,44.426,44.24,44.316,44.048,43.937,43.651,43.783,43.81,43.641,43.659,43.665,43.844,43.78,43.484,43.692,43.699,43.883,44.005,44.164,44.132,44.215,44.51,44.5,44.518,44.343,44.322,44.559,44.53,44.382,44.483
1724,N,False,34.322,34.248,34.353,34.375,34.399,34.463,34.28,34.228,34.51,34.421,34.394,34.386,34.351,34.333,34.272,34.414,34.034,34.325,34.084,34.084,33.999,33.949,34.052,33.896,33.955,33.767,33.705,33.785,33.994,34.014,33.753,34.107,33.876,33.745,33.909,33.928,33.855,33.736,33.64,33.749
1725,N,False,45.978,46.635,45.787,46.361,44.585,45.172,46.419,45.832,45.61,46.719,45.535,45.752,45.991,45.577,44.746,44.03,45.128,45.162,45.928,45.1,45.941,45.469,44.946,45.809,45.964,46.243,45.92,47.288,47.366,46.695,45.012,45.186,43.269,44.528,43.715,44.264,42.317,42.432,42.575,43.297
1726,N,False,39.069,38.971,38.873,38.625,38.214,38.319,38.53,38.773,38.216,38.36,38.402,37.766,37.431,37.472,37.391,36.296,36.265,36.366,36.226,35.796,35.888,35.575,35.185,36.072,36.454,36.805,36.704,36.593,36.87,36.884,36.852,37.123,36.702,36.573,36.652,36.509,36.387,36.203,35.727,35.52
1727,N,False,36.964,37.079,37.166,37.211,37.448,37.644,37.661,37.599,37.586,37.572,37.787,37.61,37.448,37.75,37.777,38.158,37.919,37.858,37.657,37.367,37.478,37.616,37.843,37.949,37.954,38.106,38.211,38.182,38.126,38.378,38.329,38.422,38.583,38.402,38.592,38.616,38.568,38.524,38.642,38.635
1728,N,False,45.913,45.703,45.677,45.665,45.878,45.897,45.614,45.492,45.187,45.246,45.207,45.292,45.173,45.345,45.431,45.301,45.19,45.144,45.241,45.053,44.835,44.895,44.98,44.93,44.823,44.557,44.35,44.151,43.862,43.677,43.35,43.196,42.793,42.537,42.368,42.111,41.92,42.044,41.971,41.856
1729,N,False,34.465,34.32,34.146,34.206,34.081,33.953,33.846,33.885,33.984,33.838,33.903,34.168,33.933,34.243,34.26,34.348,34.615,34.461,34.733,34.744,34.742,34.912,34.995,35.176,35.109,34.999,35.203,34.993,34.875,34.767,35.093,34.993,34.927,34.998,35.281,35.213,35.064,35.125,35.009,35.081
1730,N,False,34.686,33.939,34.986,34.456,33.872,33.172,32.805,32.516,33.29,33.341,33.621,33.812,32.876,33.145,33.442,33.123,33.419,33.218,34.253,35.13,34.266,33.263,34.579,33.422,33.197,33.262,34.017,33.72,34.055,33.608,33.016,32.663,32.695,32.577,32.441,33.138,32.976,33.616,33.256,33.01
