name,tss,parameter,coincidence,label
KNN,0.6650634057971013,AREA_ACR_MEANGBZ,all,24h Time-series
KNN,0.6236141304347826,AREA_ACR_MEANGBZ,all,0-12h Time-series
KNN,0.6408378623188405,AREA_ACR_MEANGBZ,all,6h-18h Time-series
KNN,0.6273777173913044,AREA_ACR_MEANGBZ,all,13-24h Time-series
LR,0.5356023550724637,AREA_ACR_MEANGBZ,all,24h Time-series
LR,0.5332789855072464,AREA_ACR_MEANGBZ,all,0-12h Time-series
LR,0.5413813405797101,AREA_ACR_MEANGBZ,all,6h-18h Time-series
LR,0.5188994565217392,AREA_ACR_MEANGBZ,all,13-24h Time-series
RFC,0.7042074275362319,AREA_ACR_MEANGBZ,all,24h Time-series
RFC,0.6937409420289854,AREA_ACR_MEANGBZ,all,0-12h Time-series
RFC,0.6982925724637681,AREA_ACR_MEANGBZ,all,6h-18h Time-series
