,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10,MEANJZH_11,MEANJZH_12,MEANJZH_13,MEANJZH_14,MEANJZH_15,MEANJZH_16,MEANJZH_17,MEANJZH_18,MEANJZH_19,MEANJZH_20,MEANJZH_21,MEANJZH_22,MEANJZH_23,MEANJZH_24,MEANJZH_25
1003,B,False,-0.0039224,-0.0039215,-0.0039744,-0.0040917,-0.0036104,-0.0033542,-0.0035561,-0.0035269,-0.0036257,-0.0034529,-0.0037783,-0.0042592,-0.0031515,-0.0034927,-0.0044215,-0.0042785,-0.0043882,-0.0040302,-0.0040513,-0.0041026,-0.0040187,-0.0045769,-0.0041748,-0.0046681,-0.0042577
1004,B,False,-0.0021185,-0.0015555,-0.0016724,-0.0017491,-0.0015955,-0.0014613,-0.0016196,-0.001712,-0.0014,-0.0014558,-0.00099055,-0.001491,-0.00094189,-0.0014312,-0.00083951,-0.00077364,-0.00039236,0.00015689,0.0003496,1.8602e-05,-0.00015996,-1.0033e-05,0.000203,-7.7368e-05,-8.237e-05
1005,B,False,-0.007603,-0.0089379,-0.0071671,-0.0079886,-0.0063757,-0.006936,-0.007081,-0.0064293,-0.0070169,-0.0062149,-0.005932,0.00088934,0.0034983,0.0030976,0.0025584,0.0032831,0.0028397,0.002725,0.0023385,0.0017417,0.00086311,0.0010339,0.0036136,0.005365,0.0038304
1006,B,False,0.0050638,0.0045363,0.0038222,0.0041785,0.0034995,0.0040021,0.0039008,0.0031313,0.0036012,0.0024232,0.0026171,0.0030758,0.0031034,0.0035228,0.0024604,0.002902,0.0037144,0.0041635,0.0034468,0.0029586,0.004107,0.00484,0.0063744,0.0060144,0.0051228
1007,B,False,-0.0082649,-0.0089194,-0.010167,-0.0099257,-0.0093942,-0.012925,-0.012413,-0.013113,-0.012826,-0.011071,-0.01012,-0.012191,-0.011602,-0.011831,-0.012016,-0.013604,-0.01342,-0.012257,-0.0127,-0.013103,-0.013104,-0.012202,-0.011894,-0.012425,-0.011563
1008,B,True,-0.00017714,-0.0061768,0.0018618,0.0018643,-0.0021854,-0.0057012,-0.0023679,-0.0062302,-0.0059356,-0.0056419,0.00050318,-0.0064218,-0.0058071,0.0011762,-0.0050777,-0.0028863,-0.0019312,-9.2894e-05,-0.002447,-0.0030768,0.0016569,0.00070356,0.00013359,-0.00040757,-0.001067
1009,B,False,-0.0083616,-0.0086545,-0.0068882,-0.0074652,-0.0065775,-0.0073034,-0.0071457,-0.0070908,-0.0078452,-0.0082767,-0.0054493,-0.0063609,-0.0057568,-0.008097,-0.0054937,-0.0059451,-0.0059615,-0.003446,-0.0049268,-0.0012489,-0.0017923,-0.0034332,-0.0039797,-0.0035619,-0.0031976
1010,B,False,-0.0031028,-0.0026649,-0.0028406,-0.0034001,-0.0039278,-0.0045589,-0.0046233,-0.0039862,-0.0053164,-0.0052324,-0.0049,-0.0052454,-0.0048161,-0.0041157,-0.0034446,-0.0028448,-0.0035391,-0.0046144,-0.0043706,-0.0038127,-0.0043362,-0.0036994,-0.0037614,-0.0036354,-0.0037607
1011,B,False,0.0040938,0.0038294,0.0044702,0.0047452,0.0052609,0.0043396,0.0047812,0.0039659,0.0041675,0.0047657,0.0043278,0.0038884,0.0040935,0.0039037,0.0043753,0.0044323,0.0042249,0.0049112,0.0041393,0.0035593,0.004133,0.0036192,0.0036048,0.0037882,0.004135
1012,B,False,0.0083711,0.0088971,0.0097095,0.0091806,0.0082213,0.0085451,0.0090003,0.008006,0.0072616,0.0074249,0.0073902,0.0079291,0.007742,0.0078243,0.0085136,0.007897,0.0086259,0.0093535,0.0090409,0.009836,0.0074085,0.007845,0.0087709,0.008932,0.0082901
1013,B,True,-8.1202e-05,-0.0002636,-0.0005789,-0.00072554,-0.00040126,-0.0014754,-0.0010184,-0.0010367,-0.0010164,-0.00096549,-0.0011897,-0.00080555,-0.00089433,-0.0019434,-0.001851,-0.002232,-0.0020877,-0.0019572,-0.002206,-0.0023208,-0.0016767,-0.0020518,-0.0022264,-0.0022269,-0.0025497
1014,B,True,-0.00057538,-0.00089153,0.00021446,-0.0012318,-0.0022774,-0.0013835,-0.0026239,-0.0014775,-0.0024796,-0.0020576,-0.0016139,-0.0028883,0.00066786,-0.0027573,-0.0017383,-0.00097768,-0.0038039,-0.003848,-0.0034202,-0.0023671,-0.0017278,-0.0020086,0.0013093,-0.0012374,-0.0030062
1015,B,False,-0.0025848,-0.0027596,-0.002459,-0.0022702,-0.0020538,-0.0024503,-0.0018965,-0.0024536,-0.0025046,-0.0024632,-0.0027334,-0.0034639,-0.0037021,-0.0035308,-0.0038332,-0.0043402,-0.0042208,-0.0037859,-0.0037039,-0.0028339,-0.0031476,-0.0038689,-0.0042177,-0.0038727,-0.0040823
1016,B,False,0.0013363,0.0039671,0.0038543,0.0038788,0.0023592,0.0041705,0.0049157,0.001551,0.005388,6.0349e-05,-0.00076384,0.0035218,-0.0011436,0.00027437,0.0038455,0.0047365,0.0014202,-0.00027892,0.0014275,0.0021946,0.0025043,0.0024325,0.0026238,0.00048009,0.00069318
1017,B,False,-0.0059708,-0.0048765,-0.0033125,-0.0047835,-0.0055326,-0.0051049,-0.0079991,-0.0092337,-0.010042,-0.011475,-0.009592,-0.0092182,-0.010892,-0.010255,-0.0083017,-0.0075943,-0.0038718,-0.0064883,-0.0055941,-0.0064349,-0.0062123,-0.0065095,-0.0067408,-0.0067696,-0.005202
1018,B,False,0.0012216,0.002187,-0.0030185,-0.0017139,-0.00095819,-0.0024302,0.0010099,-0.0022246,-0.0025288,-0.00028151,-0.0018274,-0.0009383,-0.0030543,-0.002279,-0.0045427,-0.0026763,1.4301e-05,-0.0022115,-0.0027547,-0.0046562,-0.0023717,-0.0019652,-0.0085107,-0.0037234,-0.0088846
1019,B,True,-0.0012128,-0.0011549,-0.0011151,-0.0010797,-0.0011298,-0.0011451,-0.0012605,-0.0011492,-0.0012295,-0.001116,-0.0010502,-0.0012217,-0.0012216,-0.0012134,-0.0010236,-0.00084699,-0.00058756,-0.00083854,-0.00084069,-0.0010248,-0.0011565,-0.0010045,-0.0016338,-0.0017414,-0.0015484
1020,B,False,-0.016671,-0.017884,-0.017842,-0.018422,-0.018953,-0.018455,-0.016639,-0.016277,-0.015561,-0.015875,-0.014269,-0.013088,-0.01249,-0.013711,-0.010579,-0.012558,-0.01252,-0.012148,-0.011819,-0.011776,-0.011772,-0.010364,-0.0084368,-0.0072747,-0.0063447
1021,B,False,0.0074501,0.006596,0.0062978,0.0061899,0.005972,0.0054525,0.0056399,0.0058666,0.0054603,0.0059673,0.0062532,0.0074694,0.0074203,0.0059515,0.0081806,0.0079964,0.0073495,0.0072424,0.0082327,0.0083001,0.0079685,0.0060813,0.0070319,0.0050933,0.0048491
1022,B,False,0.0017514,0.0025357,0.0018342,0.0010231,0.0016147,0.0013754,0.0019543,0.0015562,0.0016462,0.0018197,0.0017306,0.0011253,0.0015384,0.001363,0.0018524,0.0023176,0.0023307,0.0026027,0.0027615,0.0027218,0.002282,0.0030284,0.0034494,0.0037381,0.0034059
1023,B,False,-0.006053,-0.0062459,-0.0067591,-0.0070093,-0.006681,-0.0070197,-0.0069126,-0.0064719,-0.0064963,-0.0063208,-0.0067097,-0.006478,-0.0063712,-0.0063156,-0.0062183,-0.0058017,-0.0065353,-0.006383,-0.006225,-0.0061132,-0.0053161,-0.0057321,-0.0057159,-0.0059065,-0.0057349
1024,B,False,0.0028922,0.0028333,0.0031331,0.002823,0.0030816,0.0027502,0.0030731,0.0028965,0.0026386,0.002902,0.0032657,0.0032221,0.0030478,0.0032024,0.0031655,0.0031955,0.0029636,0.0036708,0.0034293,0.0032684,0.0034729,0.0034703,0.0036387,0.0034349,0.003281
1025,B,False,0.01876,0.019626,0.016765,0.015189,0.013475,0.014136,0.017894,0.012956,0.011444,0.012709,0.013462,0.011399,0.013259,0.012962,0.007797,0.0087871,0.0084915,0.0063934,0.0072256,0.0080507,0.0084434,0.0093042,0.0063178,0.0047891,0.0068399
1026,B,True,-0.0005304,-0.0010078,-0.00031645,-0.00011158,-0.00057127,0.00036469,0.00011227,0.00063857,0.0008513,0.00045991,0.0010001,-0.00050437,0.00030912,0.00040113,0.00019068,-0.00096362,-0.00017584,-0.00027298,-3.4121e-05,-0.00067449,-0.00064163,-0.00082092,-0.0013611,-0.00049845,3.123e-05
1027,B,False,-0.0033199,-0.0039402,-0.0034144,-0.00461,-0.0046775,-0.0047658,-0.0053498,-0.0053621,-0.0045262,-0.0049287,-0.005319,-0.00506,-0.0050872,-0.0049432,-0.0041143,-0.0046553,-0.0044885,-0.0051445,-0.0053049,-0.0047219,-0.0048498,-0.0041172,-0.0040022,-0.0029861,-0.0037608
1028,B,True,0.0062416,0.0069356,0.0088705,0.0089137,0.0076617,0.0065053,0.0060371,0.0092929,0.0037583,0.0042615,0.004737,0.0039792,0.0029404,0.0029679,0.002374,0.0034779,0.0031564,0.0021998,0.0040937,-0.00081849,0.0006541,0.00203,0.0016577,0.0030943,0.0011668
1029,B,True,0.00065655,0.0016115,0.0014728,0.0010544,0.0013101,0.00099688,0.0012804,0.001099,0.001899,0.0016304,0.0016146,0.0012037,0.0022463,0.002727,0.0028293,0.0030146,0.0033575,0.004272,0.0039256,0.0041589,0.0040907,0.003939,0.0037179,0.0047833,0.004841
1030,B,False,-0.0024689,-0.0017911,-0.0022992,-0.0023382,-0.0013672,-0.0010499,-0.0016034,-0.0017497,-0.0017693,-0.0014267,-0.0017438,-0.0012624,-0.0016238,-0.00088919,-0.0013458,-0.0013751,-0.0016481,-0.0022146,-0.0018357,-0.003047,-0.0028436,-0.0028853,-0.0028178,-0.0019645,-0.0019329
1031,B,True,0.0066699,0.0038077,0.0059726,0.0046466,0.0019497,-0.00061587,-0.0012587,-0.0019077,-0.00098853,-0.0015095,-0.0015819,-0.00044166,0.00091371,0.0023149,0.0019005,0.0018779,0.0020488,0.0024528,0.0039753,0.0019185,0.0019153,0.0022816,0.0011033,0.0020545,0.0038926
1032,B,False,0.0015114,0.0018476,0.0016165,0.0018388,0.0019264,0.0021094,0.0020831,0.0027626,0.002258,0.0027828,0.0033362,0.004489,0.0040694,0.0042556,0.0043091,0.0036887,0.0032959,0.0030594,0.0029395,0.0027728,0.0018633,0.0020144,0.0014394,0.0011496,0.0013712
1033,B,False,-0.0071124,-0.0061214,-0.0070795,-0.0065789,-0.0066011,-0.0064287,-0.0061444,-0.005851,-0.00599,-0.0052079,-0.0040753,-0.0051843,-0.0071501,-0.0055391,-0.0054955,-0.0051049,-0.0048057,-0.0041542,-0.0036085,-0.0030146,-0.0037955,-0.0028924,-0.0029866,-0.0032632,-0.0038601
1034,B,False,0.0039935,0.0023475,0.0034106,0.0025633,0.0028079,0.0030821,0.0041058,0.0032764,0.0010835,0.003436,0.0021696,0.0027767,0.0016893,0.0017163,0.0023407,0.0013588,-0.00065741,0.0018484,0.00155,0.0011564,0.00026227,0.0019183,0.0011318,0.00038311,-0.0010358
1035,B,True,0.0022254,0.0035708,0.0030846,0.0021851,0.0042581,0.0052767,0.005553,0.0060786,0.005027,0.005822,0.0069795,0.0062206,0.0075622,0.0049514,0.0047134,0.0038757,0.003607,0.0031802,0.0028112,0.0030925,0.0027634,0.0052945,0.0044487,0.0054633,0.0040271
1036,B,False,-0.0020211,-0.0023762,-0.0025506,-0.0033554,-0.0031849,-0.0029638,-0.0026333,-0.0027815,-0.0033296,-0.0038254,-0.0046636,-0.0052168,-0.004291,-0.0040486,-0.0050414,-0.0054442,-0.0050228,-0.0044426,-0.0042805,-0.0041671,-0.0038077,-0.0036888,-0.0041929,-0.0042128,-0.0039072
1037,B,False,-0.0013899,-0.00076312,-0.00066797,-0.0028006,-0.0013475,-0.0059553,-0.0078433,-0.0042652,-0.00049063,-0.0014804,6.6528e-05,-0.0010482,-0.00027897,-0.0014699,0.0021044,-0.00022912,-0.00068146,0.0031297,0.0026468,0.003245,0.0035115,0.00392,0.0019792,0.0036304,0.0016371
1038,B,False,0.0027738,0.0025414,0.0024435,0.0027431,0.0025935,0.0026724,0.0025405,0.0022478,0.0016268,0.0019208,0.0014332,0.0021018,0.001842,0.001994,0.0018433,0.0017274,0.0022412,0.002389,0.0021491,0.0025534,0.0022034,0.0024556,0.0024411,0.0023771,0.0026529
1039,B,False,-0.014462,-0.01285,-0.012326,-0.029449,-0.021712,-0.020268,-0.018205,-0.019784,-0.021536,-0.016669,-0.018578,-0.01605,-0.019992,-0.02254,-0.018831,-0.020931,-0.015088,-0.014078,-0.015558,-0.015354,-0.01366,-0.014833,-0.015206,-0.014242,-0.01902
1040,B,False,0.0069799,0.0074041,0.0075459,0.0075544,0.0075399,0.0073615,0.007192,0.0063083,0.0058449,0.0050958,0.0044903,0.0047471,0.0052168,0.0049377,0.004482,0.0044932,0.005007,0.0052121,0.0047916,0.005501,0.005857,0.0068348,0.0076708,0.0078276,0.0085361
1041,B,True,0.0052756,0.0057597,0.0056279,0.0060603,0.0064563,0.0066169,0.0066294,0.0056911,0.0068397,0.0069473,0.0069356,0.0062859,0.0059937,0.005611,0.0072763,0.0081815,0.0069618,0.0088563,0.0076209,0.0077529,0.0076158,0.0085906,0.0088325,0.0078165,0.0078445
1042,B,False,-0.0010737,-0.0012158,-0.0019208,-0.00049454,-0.00034471,-0.0008077,0.00076567,0.00085382,-0.0016228,-0.0011743,-0.0008742,-0.00098936,-0.0005442,-0.00065969,-0.00098556,-0.00086201,-0.0023705,-0.0014128,-0.0020791,-0.0024288,-0.0020419,-0.0013159,-0.0021845,-0.0017981,-0.0017012
1043,B,False,0.0017189,0.0013147,0.0015999,0.0015232,0.0019056,0.002286,0.0022702,0.0020829,0.0025352,0.0027643,0.0026705,0.0025259,0.0026363,0.0025695,0.0023522,0.0023637,0.0020637,0.001792,0.0017412,0.0014296,0.0013578,0.0013561,0.0012729,0.0013158,0.0011685
1044,B,False,0.0034858,0.0039041,0.0032815,0.0032934,0.0020505,0.00062135,0.00017359,0.00037446,0.00092165,0.0010275,3.8588e-05,-0.0010733,0.0002155,-0.00087125,7.2241e-05,-0.00069182,-0.00018182,-0.00046996,-0.00070014,-0.00068989,-0.0016106,-0.00038736,-0.0010608,-0.00012499,-0.0011111
1045,B,False,0.0060764,0.0064075,0.0065838,0.0027906,0.0064768,0.0068691,0.0060073,0.0064172,0.0064568,0.0069394,0.0070218,0.0080294,0.0087116,0.0089209,0.0087951,0.0093394,0.010081,0.010565,0.010471,0.010639,0.010352,0.012106,0.011113,0.011428,0.011707
1046,B,True,-0.014732,-0.01554,-0.015584,-0.014944,-0.015717,-0.015503,-0.015186,-0.015856,-0.016635,-0.015482,-0.015715,-0.014804,-0.013851,-0.014466,-0.014771,-0.014045,-0.01472,-0.013805,-0.015291,-0.014916,-0.01453,-0.015168,-0.014844,-0.014614,-0.015719
1047,B,True,-0.00078862,-0.004556,-0.004781,-0.0044955,-0.0042427,-0.0066987,-0.0060473,-0.0063078,-0.0054232,-0.0001861,-0.004266,-0.00014784,-0.0051376,-0.0047333,-0.0047727,-0.0047994,-0.003895,-0.0054066,-0.0049159,-0.0029608,-0.0058165,-0.0050608,-0.0044891,-0.0056449,-0.0064875
1048,B,False,-0.00060481,-0.00094857,-0.00045476,-0.0017306,-0.0012098,-0.00073801,-0.00092037,-0.00067855,-0.00051428,-0.0011681,-0.0020515,-0.0012809,-0.0021726,-0.0016304,-0.00089236,-0.0011596,-0.0016403,-0.0029434,-0.0028259,-0.0026034,-0.0028107,-0.0032406,-0.0029099,-0.0040177,-0.0042168
1049,B,False,0.0013101,0.00099688,0.0012804,0.001099,0.001899,0.0016304,0.0016146,0.0012037,0.0022463,0.002727,0.0028293,0.0030146,0.0033575,0.004272,0.0039256,0.0041589,0.0040907,0.003939,0.0037179,0.0047833,0.004841,0.0055087,0.0056745,0.004764,0.0050196
1050,B,False,0.005043,0.0044296,0.0043532,0.0039528,0.0039317,0.0026634,0.0029633,0.0021677,0.003155,0.003245,0.002947,0.0029464,0.0028448,0.0039848,0.0029548,0.0045576,0.0025943,0.0030106,0.0034774,0.0031435,0.0018378,0.0016213,0.0023119,0.0015515,0.0015497
1051,B,False,0.02439,0.030688,0.031377,0.03143,0.030369,0.028186,0.027828,0.024658,0.03037,0.033281,0.033181,0.026322,0.031823,0.030662,0.032263,0.03188,0.03352,0.03327,0.033559,0.032547,0.034777,0.034194,0.029546,0.030108,0.029274
1052,B,True,-0.0018316,-0.0013239,-0.0028062,-0.0030641,-0.0038008,-0.0040959,-0.0045965,-0.0051155,-0.0042454,-0.0042731,-0.004473,-0.0040396,-0.0043092,-0.0043632,-0.0035315,-0.0041056,-0.0063004,-0.0049423,-0.0063535,-0.0046067,-0.0047124,-0.0042711,-0.0047011,-0.0047092,-0.0032234
1053,B,True,-0.0061949,-0.0055067,0.0065367,0.0031571,0.00031163,0.0014565,-0.00014362,0.011589,0.0066089,0.0042567,0.0053973,0.0074063,0.006784,0.007391,0.0094145,0.011783,0.012888,0.017206,0.018492,0.018286,0.01963,0.020416,0.020064,0.020612,0.023364
1054,B,True,0.0020718,0.0020622,0.0017874,0.0021292,0.0019508,0.0026082,0.00066583,0.0020543,0.0025663,0.0023309,0.0021729,0.0017008,0.0018564,0.0019241,0.0017437,0.0020108,0.0015409,0.0004262,0.00090973,0.00086692,0.0021225,0.0019708,0.0014502,0.0012364,0.0005342
1055,B,True,-0.01842,-0.031431,-0.030771,-0.021276,-0.034444,-0.017986,-0.015709,-0.017094,-0.014976,-0.017332,-0.0085803,-0.0077546,-0.0092253,-0.0047296,-0.0022132,-0.0035095,-0.00141,-0.0049788,-0.010808,-0.0023756,-0.005669,-0.0046478,-0.0040203,-0.0023775,-0.00090358
1056,B,False,-0.013084,-0.013266,-0.013552,-0.013243,-0.013246,-0.012878,-0.0068995,-0.011981,-0.011242,-0.010414,-0.010084,-0.0090889,-0.0091474,-0.0089549,-0.0096062,-0.0095374,-0.0093056,-0.0091617,-0.0088357,-0.0095292,-0.009518,-0.0098768,-0.0098375,-0.0099166,-0.010472
1057,B,False,0.0086324,0.0071173,0.0063782,0.0074445,0.0070657,0.0057066,0.0054158,0.0070396,0.005744,0.0045964,0.0043439,0.004848,0.0041526,0.0029271,0.0040853,0.0039975,0.0041817,0.0044921,0.0045529,0.0022127,0.0031269,0.0039428,0.0043712,0.0037624,0.0041983
1058,B,False,0.001745,0.0025197,0.0041755,0.0042889,0.0035982,0.0039813,0.0031971,0.0051036,0.0049095,0.0037794,0.0045232,0.0033607,0.0029886,0.0027417,0.0017292,0.0029668,0.0039086,0.0033243,0.0031031,0.002698,0.0028833,0.0029788,0.0039458,0.0042495,0.0058989
1059,B,False,0.010546,0.010835,0.011413,0.010955,0.0060141,0.0078743,0.0044965,0.0081524,0.0082712,0.0076366,0.0068992,0.0065716,0.0093291,0.0094075,0.0081807,0.010504,0.010663,0.009928,0.011681,0.011378,0.012247,0.012583,0.014159,0.01253,0.011642
1060,B,True,-0.0017089,-0.0020234,-0.0019741,-0.0022223,-0.0016921,-0.0019422,-0.0026186,-0.0020155,-0.0021953,-0.0020838,-0.0022511,-0.0021876,-0.0026417,-0.0022474,-0.0025529,-0.0021859,-0.0023854,-0.0021725,-0.0025321,-0.0025063,-0.0020269,-0.0022695,-0.0021126,-0.0026176,-0.0022134
1061,B,True,-0.010856,-0.011919,-0.0023491,-0.0038001,-0.0073976,-0.0098381,0.0050884,0.0016132,-0.0077409,0.0047638,0.0046975,0.0045741,0.0043007,0.0061928,0.0035822,0.00072305,0.00025645,-0.0051306,0.001697,0.0007811,0.001711,0.013121,0.00112,-0.0048226,0.0013191
1062,B,False,-0.002772,-0.0030149,-0.0028735,-0.0026938,-0.0023636,-0.0017133,-0.0021105,-0.002012,-0.0016138,-0.0026213,-0.0036588,-0.0030295,-0.0036869,-0.0029864,-0.0032295,-0.0036671,-0.0023915,-0.0033378,-0.0038693,-0.0028992,-0.0030956,-0.001743,-0.0021887,-0.00189,-0.0016953
1063,B,False,-0.012919,-0.012861,-0.012001,-0.012543,-0.011968,-0.012741,-0.013341,-0.013325,-0.013602,-0.013739,-0.013062,-0.014068,-0.013515,-0.013433,-0.014439,-0.012611,-0.013339,-0.012874,-0.011961,-0.012224,-0.011892,-0.011658,-0.01101,-0.010658,-0.010222
1064,B,False,-0.0033944,-0.0031922,-0.0030757,-0.0030939,-0.003275,-0.0030557,-0.0029562,-0.0030246,-0.0032449,-0.0032987,-0.0030583,-0.0032228,-0.0029522,-0.0032343,-0.0032317,-0.0038441,-0.0039142,-0.0040867,-0.0041325,-0.0042958,-0.0040334,-0.0035726,-0.00374,-0.0037995,-0.0040492
1065,B,False,-0.0014715,0.00034816,0.00055451,0.00018934,-0.0011493,0.00040377,7.243e-05,0.00038774,-0.00014524,-0.00052974,-0.00041279,-0.00039474,-0.0012499,-0.00029529,-4.9992e-05,-0.00017121,-0.00011616,-0.00047861,-0.00017024,-0.00059001,-0.00071618,-0.0012783,-0.00084421,-0.00046386,-0.00049631
1066,B,True,0.0046337,0.004736,0.0045991,0.0046539,0.0047016,0.004563,0.0045351,0.0050111,0.0049097,0.0041777,0.0042564,0.0046926,0.0044931,0.0048189,0.0043283,0.0041728,0.0044609,0.004124,0.0045743,0.0049428,0.0050319,0.0043407,0.0051535,0.0044444,0.0040429
1067,B,False,0.0052239,0.005081,0.005,0.0045875,0.0049436,0.0049562,0.0051817,0.0055122,0.0054668,0.0045002,0.0045622,0.0050598,0.0050392,0.0050827,0.0049669,0.0044403,0.0049202,0.00475,0.00458,0.0050488,0.0050615,0.0051441,0.0046377,0.0046174,0.0046461
1068,B,False,0.0015839,0.0019083,0.0014341,0.00113,0.0009111,0.0013271,0.0012282,0.0010383,0.0011904,0.00124,0.0011244,0.001526,0.0018966,0.0016657,0.0013736,0.0012019,0.0016274,0.0014371,0.0013681,0.0017796,0.0017949,0.0013951,0.0012973,0.0011803,0.0014741
1069,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066093,0.0012562,-0.00069886,-0.00096226,-0.0034519,-0.0018343,-0.0097743,0.0061963,0.0041397,-0.00086403,-0.00028692,0.0020382,0.0017621,0.001965,0.0027957,-0.00021998,0.00084639,0.0051572
1070,B,False,-0.0054342,-0.0058589,-0.0069577,-0.0046963,-0.0068166,-0.0049584,-0.0037446,-0.0050194,-0.0062749,-0.004789,-0.0043278,-0.0054632,-0.0033149,-0.00094518,-0.00076825,0.00017932,0.00032039,0.0024463,0.00059471,0.0017515,0.00237,-0.00022532,-0.00089641,-0.00055169,0.00061649
1071,B,False,0.0047307,0.0043065,0.0048768,0.0090973,0.0057557,0.0045681,0.0060562,0.006999,0.0064208,0.0057941,0.0065225,0.005232,0.0045388,0.0050407,0.0058849,0.0053985,0.0039257,0.0030657,0.0043127,0.0039141,0.0032217,0.0032841,0.0028528,0.00066696,0.00016295
1072,B,True,0.0019759,0.0016147,0.00087571,0.0016363,0.0027777,0.0026073,0.0013579,0.0019096,0.0016949,0.001487,0.0017601,0.0018189,0.0026462,0.0010837,0.0023984,0.0021315,0.0012688,0.0023005,0.002095,0.0015308,0.0024458,0.0023756,0.0025944,0.0025441,0.0015599
1073,B,False,0.0012531,3.818e-05,0.00075082,9.8365e-05,0.00068909,-0.00030285,-0.0008034,-0.00018626,-5.542e-05,0.0028233,0.0041544,0.0022836,0.0023775,0.002246,0.0032345,0.0012737,0.0025245,0.0034697,0.0017179,0.0020564,0.0012863,0.0024913,0.0013813,-2.0754e-05,0.0012634
1074,B,False,0.003713,0.0033236,0.0037683,0.0030812,0.0033871,0.0031442,0.0028768,0.0032944,0.0026382,0.003325,0.0032913,0.0035695,0.0025863,0.0034882,0.0038047,0.0041527,0.0038832,0.0041713,0.0039066,0.0050902,0.0047955,0.0047952,0.0049227,0.0046676,0.0045124
1075,B,False,-0.0029959,-0.0025925,-0.0020129,-0.0011337,-0.0022335,-0.0020094,0.0065025,-0.0017793,-0.0021452,-0.0020114,-0.0018653,-0.0023142,-0.0024236,-0.0023952,-0.0022673,-0.0013551,-0.0017549,-0.0016338,-0.0015592,-0.0017583,-0.0018914,-0.0018611,-0.0017366,-0.0010882,-0.0013348
1076,B,False,-0.011553,-0.011556,-0.0089942,-0.011693,-0.014623,-0.0069335,-0.012919,-0.010509,0.00063675,0.0050429,0.0021733,0.0030375,0.0023398,0.012198,-0.00010817,-0.0066502,-0.0014461,0.00042352,0.00025219,-0.0020689,-0.0055206,-0.0036927,-0.0054364,0.0026607,0.0018755
1077,B,False,-0.0053651,-0.0046087,-0.0050924,-0.0046846,-0.0042286,-0.0035626,-0.0044865,-0.0029172,-0.0030495,-0.0043795,-0.0034687,-0.0027622,-0.004392,-0.003701,-0.0043517,-0.0030414,-0.0031662,-0.004207,-0.0035391,-0.0038723,0.0011965,-0.004842,-0.0035581,-0.0039405,-0.0026112
1078,B,False,-0.0027785,-0.0023705,-0.0016132,-0.0024096,-0.003073,-0.0034208,-0.0034674,-0.0017994,-0.0018413,-0.0026226,-0.0015284,-0.0034506,-0.0022818,-0.00021981,-0.0012229,-0.0034852,-0.0034199,-0.0021692,-0.0024254,-0.0038705,-0.0053925,-0.0051717,-0.0048843,-0.0049182,-0.0065845
1079,B,False,-0.0021978,-0.0012353,-0.0013724,-0.0020588,-0.0013004,-0.0014191,0.00027533,0.00083726,0.0011912,0.00075809,0.00166,0.0017446,0.002619,0.0022676,0.00065737,0.0013154,0.0018553,0.0013293,0.00042974,0.00069401,0.0010429,0.00087383,0.0013322,0.0015314,0.00079265
1080,B,True,-0.0087143,-0.01585,-0.015221,-0.014949,-0.015244,-0.01379,-0.013282,-0.013119,-0.013791,-0.012573,-0.010549,-0.011045,-0.0098844,-0.0083439,-0.008678,-0.0073247,-0.0071378,-0.0089033,-0.0071091,-0.0084064,-0.009193,-0.0086349,-0.0076028,-0.0081375,-0.0068477
1081,B,False,-0.0033999,-0.004017,-0.0034635,-0.0035902,-0.0046268,-0.0040682,-0.0040854,-0.0043278,-0.0043623,-0.0044802,-0.004952,-0.004397,-0.0052318,-0.0046972,-0.0047897,-0.0045724,-0.0054524,-0.0049063,-0.0052141,-0.0045535,-0.004989,-0.0047569,-0.0044653,-0.0038391,-0.0041826
1082,B,False,-0.00057744,-0.0001626,-0.00018998,-0.0010188,-0.00059504,-0.00061197,-0.00067602,-0.00044746,-6.125e-05,-0.00023102,-0.0004267,-0.00044612,-0.00039531,0.00010214,-0.00015518,-0.00023645,-5.4635e-05,0.00024955,0.00041386,8.6335e-05,3.279e-05,0.00036942,0.00054474,0.0010114,0.00064846
1083,B,False,0.00060605,0.00059611,0.00052672,5.6728e-05,0.00016253,0.00045234,0.00023431,0.00028017,0.00017263,-0.00019913,-4.7925e-05,5.7123e-06,2.0243e-06,-0.00026223,-0.00049747,-6.8369e-05,0.00024478,0.0003733,0.00017411,-0.00022,0.00027354,0.00066364,0.00046809,0.00058317,0.00035488
1084,B,False,-0.0080859,-0.0070459,-0.0061478,-0.0038104,-0.0052692,-0.0050117,-0.0054219,-0.0043969,-0.0040737,-0.0047067,-0.004558,-0.0036429,-0.0050596,-0.0044985,-0.0047417,-0.0043276,-0.0043664,-0.0051521,-0.0053791,-0.0054699,-0.0043588,-0.005731,-0.0049278,-0.0054432,-0.0064612
1085,B,True,-0.0057794,-0.0054735,-0.0054114,-0.0053249,-0.0048439,-0.0058935,-0.0055816,-0.0048193,-0.0052148,-0.0056822,-0.0052082,-0.0050866,-0.0052632,-0.0056019,-0.0058191,-0.0056383,-0.0053168,-0.0052272,-0.0046693,-0.0045491,-0.0046827,-0.0046892,-0.0051624,-0.0051533,-0.0043473
