,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30,MEANPOT_31,MEANPOT_32,MEANPOT_33,MEANPOT_34,MEANPOT_35,MEANPOT_36,MEANPOT_37,MEANPOT_38,MEANPOT_39,MEANPOT_40,MEANPOT_41,MEANPOT_42,MEANPOT_43,MEANPOT_44,MEANPOT_45,MEANPOT_46,MEANPOT_47,MEANPOT_48,MEANPOT_49,MEANPOT_50,MEANPOT_51,MEANPOT_52,MEANPOT_53,MEANPOT_54,MEANPOT_55,MEANPOT_56,MEANPOT_57,MEANPOT_58,MEANPOT_59,MEANPOT_60,MEANPOT_61,MEANPOT_62,MEANPOT_63,MEANPOT_64,MEANPOT_65,MEANPOT_66,MEANPOT_67,MEANPOT_68,MEANPOT_69,MEANPOT_70,MEANPOT_71,MEANPOT_72,MEANPOT_73,MEANPOT_74,MEANPOT_75,MEANPOT_76,MEANPOT_77,MEANPOT_78,MEANPOT_79,MEANPOT_80,MEANPOT_81,MEANPOT_82,MEANPOT_83,MEANPOT_84,MEANPOT_85,MEANPOT_86,MEANPOT_87,MEANPOT_88,MEANPOT_89,MEANPOT_90,MEANPOT_91,MEANPOT_92,MEANPOT_93,MEANPOT_94,MEANPOT_95,MEANPOT_96,MEANPOT_97,MEANPOT_98,MEANPOT_99,MEANPOT_100,MEANPOT_101,MEANPOT_102,MEANPOT_103,MEANPOT_104,MEANPOT_105,MEANPOT_106,MEANPOT_107,MEANPOT_108,MEANPOT_109,MEANPOT_110
1528,N,False,1555.2,1582.6,1564.3,1601.1,1628.2,1713.7,1699.9,1700.5,1728.2,1756.0,1764.3,1721.7,1686.9,1629.9,1590.0,1600.0,1551.4,1479.5,1456.8,1479.1,1422.6,1428.8,1419.0,1479.4,1505.1,1541.2,1523.2,1559.1,1575.8,1653.2,1623.8,1626.9,1609.8,1672.2,1656.0,1619.2,1577.8,1579.5,1577.9,1525.6,1504.1,1526.3,1524.6,1514.3,1479.8,1443.2,1423.4,1431.5,1453.0,1422.2,1441.2,1412.1,1422.8,1387.0,1427.8,1443.6,1471.4,1476.6,1470.3,1455.5,1484.3,1520.4,1546.1,1535.2,1576.1,1639.5,1676.1,1699.5,1731.4,1732.7,1767.6,1741.8,1720.1,1731.3,1709.5,1665.4,1585.6,1535.7,1496.2,1502.5,1479.5,1461.1,1516.5,1533.9,1577.2,1599.4,1632.4,1666.6,1702.2,1747.7,1768.1,1815.4,1789.7,1786.5,1784.1,1758.6,1735.2,1668.4,1658.8,1637.5,1591.0,1553.1,1536.3,1550.1,1508.9,1493.0,1501.4,1502.3,1500.4,1500.6
1529,N,False,7486.4,7432.5,7540.9,7460.2,7425.9,7343.3,7313.3,7328.8,7171.0,7026.7,6956.4,6871.5,6802.7,6691.9,6611.1,6556.9,6509.6,6433.4,6481.3,6433.0,6383.8,6345.5,6338.5,6342.2,6391.8,6406.2,6488.0,6524.4,6568.6,6611.7,6695.1,6674.0,6744.4,6842.1,6871.5,6856.0,6962.5,7030.9,6929.8,6963.6,6908.6,6891.8,6694.8,6460.7,6277.8,6042.1,5890.2,5760.9,5748.9,5690.4,5716.6,5829.5,5832.1,5941.3,6010.9,6154.8,6276.7,6385.1,6426.3,6544.3,6489.6,6454.2,6414.4,6240.5,6121.3,5884.2,5820.4,5775.5,5623.3,5405.6,5474.2,5378.3,5212.2,5189.8,5188.0,5079.3,5063.0,5177.5,5126.9,4976.5,4924.5,4936.8,4904.1,4853.6,4807.1,4844.3,4863.1,4847.4,4848.2,4891.2,4877.0,4917.6,4935.4,4974.2,5076.5,5106.7,5203.5,5358.3,5425.4,5496.6,5585.3,5537.6,5499.5,5583.6,5435.5,5344.6,5257.5,5123.0,4987.6,4908.1
1530,N,False,3026.6,3045.0,2848.2,2874.0,2893.5,2789.0,2872.0,2867.7,2946.9,3068.6,3032.8,3193.3,2984.9,2965.9,3025.2,2908.2,2825.6,2893.1,2926.2,2576.5,2447.5,2667.9,2603.1,3119.0,2763.6,3107.8,3155.6,3048.0,3064.8,3055.5,3284.8,3131.9,3172.2,2933.8,2844.6,2633.9,2601.7,2604.4,2625.1,2481.4,2464.7,2554.7,2482.1,2476.4,2432.0,2357.7,2347.1,2421.5,2407.2,2441.7,2296.2,2405.4,2369.8,2470.3,2392.2,2341.4,2545.6,2495.1,2463.7,2728.5,2655.2,2585.2,2795.2,2720.2,2744.3,2730.0,2639.6,2884.9,2687.4,2616.8,2704.7,2573.4,2483.9,2408.7,2291.2,2449.3,2203.9,2354.2,2338.3,2285.9,2370.6,2444.7,2591.6,2522.4,2467.5,2395.0,2354.8,2387.3,2396.8,2374.2,2417.6,2317.6,2106.9,2119.2,2169.6,2032.8,2011.7,1995.2,1983.5,1922.9,2030.2,2097.6,2026.5,2012.3,1996.8,1935.3,1969.8,1827.7,1866.0,1771.2
1531,N,False,3763.0,3795.4,3921.6,3991.0,3903.3,3976.3,3971.4,3963.5,4059.0,4074.8,4022.6,3983.1,3888.4,3911.3,3867.6,3908.7,3867.8,3909.3,3714.5,3538.2,3301.9,3253.9,3112.9,3124.6,3201.3,3057.9,3207.2,3181.3,3141.2,3203.8,3373.2,3449.6,3494.4,3605.0,3545.5,3574.7,3605.3,3474.3,3463.4,3363.3,3220.7,3126.5,3028.4,2897.8,2866.3,2796.5,2757.3,2749.6,2653.9,2737.0,2686.2,2698.9,2700.6,2699.7,2737.3,2698.5,2771.9,2757.5,2645.5,2552.5,2523.8,2441.3,2432.6,2300.8,2265.3,2465.0,2393.1,2312.8,2307.7,2487.3,2550.4,2639.9,2668.5,2656.8,2654.0,2818.9,3041.6,2983.1,2968.6,2857.7,2742.3,2624.8,2551.6,2482.5,2429.2,2434.6,2357.6,2353.2,2404.4,2424.8,2454.5,2511.0,2543.7,2590.8,2627.4,2585.3,2525.2,2498.0,2537.4,2479.0,2437.9,2496.8,2401.1,2338.3,2336.6,2379.4,2320.1,2321.2,2229.8,2091.3
1532,N,False,2277.7,2245.2,2273.2,2272.9,2263.6,2314.2,2414.0,2395.0,2440.4,2434.9,2421.2,2498.9,2382.8,2425.9,2304.3,2324.3,2239.8,2280.3,2151.2,2090.1,2122.2,2047.7,2056.7,2045.1,2044.6,2039.7,1920.1,1951.1,1957.4,2005.6,2009.3,1908.2,1912.6,1917.5,1923.7,1958.3,1917.1,2020.8,1990.4,1964.4,1945.0,1956.0,1933.2,1855.7,1916.1,1887.1,1784.6,1740.6,1702.6,1635.9,1616.8,1594.1,1575.9,1538.4,1565.3,1560.0,1621.5,1643.8,1655.2,1696.6,1760.2,1763.0,1700.0,1636.9,1555.3,1492.3,1473.1,1419.1,1332.1,1277.2,1242.4,1216.2,1232.7,1248.7,1172.5,1175.6,1135.5,1115.9,1134.2,1145.5,1145.7,1153.8,1161.4,1178.7,1188.6,1152.8,1138.1,1119.2,1143.4,1102.7,1147.2,1111.5,1079.9,1020.4,1040.1,1039.5,1030.3,991.69,1018.4,978.19,990.25,1033.4,1024.2,1027.5,1056.8,1100.3,1122.1,1127.3,1206.9,1199.7
1533,N,False,5267.2,5295.3,5461.2,5451.4,5575.2,5686.1,5652.1,5739.0,5743.9,5692.6,5633.9,5528.4,5613.4,5419.0,5415.8,5440.5,5499.1,5481.2,5630.0,5586.8,5625.8,5573.0,5654.9,5721.7,5726.3,5904.7,5908.2,5939.8,5902.0,5820.4,5651.5,5526.2,5795.0,5572.2,5783.4,5656.8,5658.0,5824.6,5761.8,5870.3,5768.8,5808.6,5706.8,5789.0,5904.3,6000.6,6111.0,6241.6,6294.8,6327.0,6277.8,6260.9,6366.4,6404.8,6365.7,6432.0,6567.4,6492.0,6453.0,6358.6,6601.0,6578.1,7043.2,6627.6,6662.7,6697.9,6870.1,6797.3,6785.7,6661.9,6872.7,6983.9,7137.3,7247.4,7288.3,7591.4,7865.3,8149.1,8109.5,8253.8,8361.9,8057.1,8635.6,8801.0,9486.0,9379.3,9792.5,9582.4,9330.3,9438.7,9450.8,9445.3,9555.9,9819.4,9771.3,9944.7,10134.0,10361.0,10623.0,11012.0,11183.0,12296.0,11462.0,11895.0,11961.0,12710.0,13023.0,12214.0,11177.0,9705.1
1534,N,False,1959.0,1939.3,1945.8,1950.5,1934.7,1920.2,1917.4,1914.1,1859.2,1875.2,1870.2,1874.5,1875.2,1831.4,1803.2,1836.2,1835.6,1854.1,1865.1,1901.0,1915.5,1948.7,1972.3,2004.7,2059.5,2060.4,2069.6,2094.6,2127.6,2129.5,2078.7,2033.0,2031.5,2013.4,1933.4,1914.2,1872.1,1859.8,1833.4,1803.1,1823.9,1841.4,1884.3,1914.0,1913.7,1975.8,2006.0,2027.3,2069.7,2084.1,2042.5,2037.1,2014.7,1955.7,1935.9,1887.0,1839.1,1799.3,1758.7,1729.8,1685.0,1659.3,1634.6,1647.5,1627.7,1606.2,1620.0,1609.8,1618.7,1606.0,1608.0,1615.5,1602.6,1581.9,1613.9,1615.6,1623.8,1625.3,1630.5,1644.4,1706.8,1753.0,1760.1,1798.3,1818.3,1860.7,1890.2,1902.2,1924.4,1926.4,1955.1,1942.5,1911.2,1848.2,1838.2,1795.0,1774.5,1728.8,1695.1,1684.1,1672.7,1668.2,1682.6,1708.1,1711.5,1755.7,1766.4,1796.1,1865.4,1874.7
1535,N,False,1869.5,1880.9,1909.1,1915.5,1908.9,1898.4,1887.3,1902.8,1911.4,1935.5,1938.0,1918.8,1896.2,1872.2,1862.1,1899.5,1874.4,1862.2,1872.9,1862.1,1853.3,1788.9,1766.9,1741.1,1699.7,1682.4,1654.4,1655.7,1613.1,1625.5,1600.5,1576.4,1575.5,1577.2,1551.1,1579.4,1595.9,1632.2,1641.4,1676.8,1684.7,1682.5,1721.5,1751.5,1784.4,1755.0,1713.3,1654.0,1611.2,1552.9,1516.9,1497.6,1467.7,1421.0,1401.5,1367.9,1360.5,1366.2,1386.8,1388.5,1426.5,1405.7,1388.7,1403.4,1421.5,1427.9,1426.5,1387.8,1428.6,1424.0,1449.8,1440.0,1429.9,1429.2,1386.5,1404.1,1387.9,1369.7,1364.8,1373.9,1363.4,1397.1,1414.0,1423.9,1453.9,1478.6,1525.7,1570.5,1585.7,1659.9,1727.5,1728.3,1763.7,1775.3,1810.3,1729.5,1645.5,1609.4,1612.7,1533.9,1453.8,1461.2,1467.4,1500.7,1504.2,1507.0,1491.6,1540.4,1545.1,1600.7
1536,N,False,2963.2,2950.0,2761.9,2816.2,2730.8,2672.2,2700.0,2661.3,2725.9,2733.1,2743.0,2749.7,2743.2,2751.4,2831.5,2970.6,3026.0,2979.3,3051.3,3116.5,3221.2,3112.0,3066.2,3054.5,3046.1,3027.4,3054.2,3117.1,3050.6,3169.0,2991.8,2910.3,2932.6,3025.1,3000.0,3025.8,3027.3,3026.0,2995.1,2997.0,3052.4,3061.3,3058.0,3033.0,2986.8,2994.6,2902.0,2907.5,2947.7,2865.0,2820.8,2775.6,2752.8,2697.9,2736.8,2733.3,2766.1,2802.9,2755.5,2712.0,2711.3,2733.6,2778.4,2706.7,2765.6,2730.9,2712.1,2690.8,2634.5,2602.5,2471.8,2401.3,2361.3,2223.3,2255.3,2229.3,2169.8,2153.7,2169.5,2142.0,2091.3,2088.4,2092.7,2047.0,2045.0,1987.5,2010.9,2038.3,2041.5,2039.2,2007.9,2007.1,1969.8,1970.9,1962.0,1927.3,1883.8,1848.6,1888.6,1891.5,1907.5,1848.5,1795.2,1792.5,1740.8,1763.3,1725.4,1687.8,1699.6,1641.2
1537,N,False,6316.3,6234.9,6304.7,6150.5,6195.8,6091.6,6173.0,6138.2,5934.9,5992.4,5837.3,6038.5,6062.0,5980.7,5937.4,6002.7,5808.8,5588.3,5622.3,5450.8,5230.2,5096.4,4789.9,4831.4,4722.3,4566.3,4590.8,4609.1,4473.4,4585.4,4522.1,4476.1,4369.5,4470.1,4556.9,4613.2,4668.8,4630.1,4485.9,4636.1,4391.9,4247.6,3863.8,4086.6,3859.6,3771.3,3650.8,3451.9,3378.0,3336.0,3350.0,3203.1,3012.1,3061.2,3127.2,3207.2,3177.5,3220.9,3180.2,3098.6,3059.8,3073.9,2963.5,2987.3,2913.2,2875.3,2784.9,2719.9,2713.9,2713.3,2772.6,2776.8,2703.3,2712.9,2755.8,2786.7,2772.7,2851.7,2869.5,2862.7,2965.5,3007.9,3072.5,3174.5,3069.1,3097.8,2995.7,3073.1,3010.8,3017.9,2879.5,2860.2,2841.4,2786.3,2665.9,2685.8,2622.8,2630.3,2683.3,2619.0,2679.1,2683.3,2685.1,2795.9,2853.9,2833.2,2974.6,3026.4,3024.9,3003.6
1538,N,False,2551.0,2551.3,2642.6,2696.5,2709.2,2708.1,2738.7,2729.7,2815.9,2791.6,2824.9,2892.6,2915.7,3091.4,3061.0,2994.2,2999.8,2990.3,3033.0,2924.6,2910.9,2864.1,2789.3,2753.0,2657.0,2563.3,2557.1,2563.0,2662.4,2745.6,2711.4,2720.2,2690.7,2826.4,2861.2,3008.2,3001.6,2999.6,3054.6,3126.6,3178.3,3190.6,3204.7,3226.1,3203.0,3241.6,3273.0,3238.2,3245.4,3159.8,3161.9,3195.4,3140.8,3054.0,3131.9,3074.7,3018.7,3015.9,3041.4,3013.8,3081.7,2941.3,2885.6,2862.7,2863.8,2789.3,2706.2,2700.1,2601.3,2624.3,2653.8,2570.1,2474.0,2480.2,2469.5,2381.4,2355.2,2253.2,2202.4,2159.4,2219.1,2198.3,2285.6,2299.5,2324.8,2383.1,2390.7,2346.5,2300.7,2320.2,2324.8,2354.6,2355.7,2279.4,2228.0,2288.4,2238.4,2163.2,2075.4,2065.9,1912.8,1934.5,1980.7,1948.0,1964.5,1860.6,1820.0,1802.0,1800.7,1740.0
1539,N,False,4295.2,4169.1,4074.3,4156.7,4159.0,4100.5,4159.4,4153.4,4023.3,4115.6,4041.3,3922.5,3970.7,3902.9,4030.3,3926.2,4054.4,3945.3,3963.7,3934.5,4181.7,4350.0,4401.9,4548.0,4685.7,4506.3,4444.2,4332.6,4340.6,4463.6,4433.0,4521.2,4460.2,4455.5,4373.9,4326.4,4242.7,4221.3,4115.3,4026.2,3995.8,3900.3,3895.0,3692.9,3714.1,3699.1,3648.3,3688.6,3605.7,3553.9,3617.5,3532.4,3479.2,3525.3,3506.5,3451.2,3456.3,3575.4,3439.3,3436.6,3564.7,3660.7,3647.2,3717.8,3699.6,3785.6,3853.7,3989.5,3934.9,3831.6,3949.2,3831.6,3944.5,3929.9,3875.0,3789.9,3761.5,3735.3,3705.9,3722.0,3728.7,3580.9,3529.8,3395.9,3274.5,3332.6,3377.5,3359.4,3495.6,3531.0,3512.8,3647.2,3772.4,3720.9,3779.9,3862.2,3762.2,3735.9,3719.6,3653.2,3886.5,3759.1,3723.2,3747.0,3713.2,3722.9,3770.0,3831.3,3795.6,3856.1
1540,N,False,2400.0,2385.7,2301.0,2265.6,2256.0,2184.9,2230.6,2234.6,2212.8,2167.0,2160.5,2165.9,2180.5,2131.2,2138.9,2055.5,2038.1,2026.4,2081.0,2110.7,2049.3,2118.8,2124.7,2043.0,2077.9,2153.4,2180.9,2117.4,2076.8,2125.9,2132.4,2130.9,2175.0,2186.8,2242.0,2279.3,2234.1,2304.3,2312.0,2319.1,2362.2,2453.7,2486.1,2479.8,2469.4,2557.8,2517.9,2524.8,2407.8,2293.1,2233.2,2254.7,2184.1,2117.6,2064.3,2037.4,2056.3,2130.2,2178.6,2160.5,2201.3,2185.7,2205.8,2320.8,2299.5,2303.8,2366.5,2452.3,2414.1,2385.7,2465.4,2524.3,2449.1,2559.6,2619.9,2516.3,2516.5,2450.5,2462.2,2539.1,2486.9,2485.6,2514.4,2562.0,2489.9,2398.9,2457.4,2446.0,2433.4,2381.3,2396.7,2385.7,2335.5,2363.1,2373.7,2199.4,2112.7,1983.0,2056.9,1961.9,1939.5,1923.7,1866.5,1915.2,1954.2,1993.9,2041.7,2131.0,2259.5,2313.1
1541,N,False,11961.0,11992.0,11906.0,11904.0,11696.0,11890.0,11744.0,11952.0,11679.0,11870.0,11741.0,11459.0,11340.0,11338.0,11723.0,11436.0,11233.0,11441.0,11402.0,11277.0,11260.0,11122.0,11177.0,11242.0,11276.0,11478.0,11055.0,11048.0,11102.0,11409.0,11698.0,12033.0,12265.0,12558.0,12553.0,12423.0,12632.0,12271.0,12279.0,12283.0,11983.0,12077.0,11894.0,11680.0,11396.0,11172.0,11036.0,11089.0,10924.0,10742.0,10799.0,10591.0,10626.0,10700.0,10649.0,10800.0,10561.0,10355.0,10500.0,10228.0,10160.0,10094.0,9946.1,10092.0,10022.0,9963.3,10177.0,10229.0,10479.0,10373.0,10347.0,10531.0,10668.0,10829.0,10794.0,11033.0,11097.0,11249.0,10988.0,11121.0,11458.0,11326.0,11258.0,11529.0,11679.0,11643.0,11784.0,11803.0,11725.0,12067.0,11332.0,10970.0,10621.0,10242.0,9999.2,10056.0,9932.6,9773.9,10154.0,10207.0,9904.7,10105.0,10085.0,10544.0,10351.0,10364.0,10446.0,10641.0,10559.0,10533.0
1542,N,False,2655.5,2611.0,2737.6,2689.6,2758.6,2807.4,3070.4,3036.4,3155.8,3242.1,3221.3,3291.7,3467.7,3440.1,3607.8,3478.2,3412.3,3370.5,3350.0,3342.6,3447.1,3319.5,3345.7,3324.6,3355.6,3351.7,3207.3,3181.9,3193.2,3183.6,3155.3,3118.7,3366.3,3162.1,3316.6,3270.1,3275.4,3128.6,3149.6,3205.8,3150.5,3299.8,3111.1,3012.0,2882.6,2878.0,2759.2,2708.3,2826.2,2970.3,2876.6,3004.9,3110.6,3209.4,3244.8,3439.6,3280.8,3146.0,3306.3,3137.9,3044.3,2898.3,2892.3,2691.8,2514.1,2489.2,2407.3,2310.0,2217.2,2043.7,2164.0,2153.4,2101.2,2063.4,2078.2,2084.6,2079.9,2218.7,2382.1,2242.0,2156.7,2276.8,2230.3,2252.7,2196.1,2230.7,2306.5,2253.9,2300.0,2109.9,1944.9,1919.8,1974.3,1992.1,2135.1,2166.3,2012.2,1953.9,1937.6,1953.4,1981.3,2124.0,2052.6,2123.8,2141.1,2304.1,2169.5,2336.1,2318.7,2352.3
1543,N,False,4602.2,4751.0,4881.1,4948.7,4801.6,5122.2,5085.9,5293.9,4973.0,5119.5,4686.9,4637.8,4492.7,4251.0,4156.5,4294.7,4025.6,4165.8,4120.4,4118.9,4081.8,4147.2,4136.2,4140.0,3948.0,4142.3,4037.3,4184.7,4018.9,4040.0,4125.3,3992.6,3894.8,3979.4,3973.6,4234.7,4330.9,4524.3,4318.3,4329.1,4230.9,4751.9,4453.4,4506.1,4741.3,4662.6,4821.4,4935.4,4944.7,4976.5,5213.8,5293.2,5197.1,5179.3,4804.0,4751.5,4798.5,4748.7,4511.8,4503.0,4546.8,4335.6,4347.9,4178.5,3992.2,4392.5,4141.6,4466.0,4818.0,4454.0,4465.4,4710.7,4653.4,4922.7,5088.8,5034.2,5294.2,4868.6,5498.0,5503.4,5134.0,5287.1,5242.8,4990.9,5226.2,5798.0,5499.0,5185.6,5385.8,5350.7,5214.5,5548.4,5433.2,5549.0,5204.2,5149.5,5032.1,5134.3,5101.7,4614.5,5026.3,4744.4,4407.2,4121.2,4099.0,4280.0,4304.4,3888.5,3381.9,3355.3
1544,N,False,1644.5,1628.0,1650.5,1738.0,1700.3,1803.2,1875.0,1919.9,1873.5,1973.2,2026.3,2081.2,2017.8,1952.4,1927.2,1919.4,1909.3,1828.1,1786.1,1759.9,1767.2,1705.1,1713.5,1669.5,1686.2,1705.9,1646.5,1722.1,1749.5,1745.3,1805.8,1752.0,1817.4,1833.3,1855.4,1926.1,1831.8,1918.2,1847.6,1877.2,1850.8,1959.0,1893.0,1860.9,1832.0,1837.0,1837.3,1807.0,1756.6,1811.0,1778.0,1752.8,1747.0,1824.6,1765.1,1718.3,1759.9,1665.2,1592.4,1566.6,1567.1,1532.6,1514.6,1457.9,1383.0,1384.7,1346.7,1375.6,1370.9,1396.4,1449.1,1491.7,1517.7,1586.6,1531.1,1563.7,1543.0,1503.9,1520.2,1528.4,1490.0,1489.3,1468.6,1464.3,1351.4,1422.2,1408.6,1379.3,1410.7,1389.8,1381.8,1377.8,1435.7,1396.8,1352.0,1409.2,1442.5,1506.8,1562.5,1669.7,1537.1,1609.2,1614.6,1599.6,1589.5,1556.3,1626.3,1571.2,1529.5,1611.7
1545,N,False,4609.6,4541.4,4805.4,4879.7,4739.1,5091.5,5145.5,5185.5,5293.9,5331.3,5450.0,5449.9,5316.6,5177.2,5281.0,5229.1,5234.8,5218.3,5223.0,5277.4,5105.0,4991.4,4959.3,5024.9,4852.7,4855.5,4789.8,4661.2,4630.0,4656.7,4690.5,4569.7,4252.6,4255.5,4141.4,4134.0,4167.8,4334.5,4624.0,4789.4,5055.6,5238.2,5292.7,5277.2,5231.8,5170.2,5153.3,5094.5,4835.7,4956.0,4801.0,4621.1,4575.1,4745.6,4574.0,4407.8,4290.9,4159.7,3993.9,3982.8,4050.4,3979.3,3886.9,3918.9,4083.3,4031.2,4149.5,4129.7,4196.7,4382.4,4428.6,4336.0,4333.4,4415.3,4410.7,4209.7,4429.5,4201.6,4231.1,4216.2,4173.7,4154.2,3974.8,4168.0,3974.5,4206.0,4204.9,4105.8,3990.1,3825.6,4107.1,4073.6,4094.5,4064.5,4162.4,4217.8,4200.4,4186.7,4247.4,4434.3,4288.3,4268.3,4370.8,4271.9,4398.2,4199.0,4073.2,4042.6,3884.9,3794.9
1546,N,False,3262.6,3455.2,3345.1,3422.9,3639.5,3617.0,3791.5,4025.1,4145.4,4132.2,4289.5,4382.7,4348.6,4500.6,4384.2,4309.6,4469.7,4299.5,4613.1,4406.6,4160.6,4186.6,4059.9,4078.2,4104.2,4427.8,4100.9,4135.8,3887.0,4127.5,4013.0,3909.9,3869.0,3732.7,3759.2,3641.1,3280.7,3101.8,3139.1,3060.0,3183.0,3177.8,3296.5,3900.4,4026.0,4396.8,4269.9,4408.9,4343.8,4265.9,4034.6,3968.5,3864.1,3805.1,4076.1,3824.7,3927.3,3721.0,3726.5,3718.1,3549.4,3509.7,3112.6,3127.1,3296.6,3249.3,2831.3,2622.5,2600.7,2488.4,2644.7,2612.7,2454.0,2465.2,2463.2,2571.5,2450.4,2469.7,2435.2,2425.1,2503.6,2413.9,2449.7,2442.1,2373.2,2303.9,2228.3,2304.9,2365.7,2275.6,2196.5,2361.8,2363.6,2469.8,2616.7,2504.3,2464.6,2527.1,2821.4,2662.0,2681.9,2738.3,2713.8,2744.1,2960.9,2798.8,2796.2,2831.1,2665.7,2607.8
1547,N,False,4366.6,4273.6,4306.2,4403.1,4609.6,4541.4,4805.4,4879.7,4739.1,5091.5,5145.5,5185.5,5293.9,5331.3,5450.0,5449.9,5316.6,5177.2,5281.0,5229.1,5234.8,5218.3,5223.0,5277.4,5105.0,4991.4,4959.3,5024.9,4852.7,4855.5,4789.8,4661.2,4630.0,4656.7,4690.5,4569.7,4252.6,4255.5,4141.4,4134.0,4167.8,4334.5,4624.0,4789.4,5055.6,5238.2,5292.7,5277.2,5231.8,5170.2,5153.3,5094.5,4835.7,4956.0,4801.0,4621.1,4575.1,4745.6,4574.0,4407.8,4290.9,4159.7,3993.9,3982.8,4050.4,3979.3,3886.9,3918.9,4083.3,4031.2,4149.5,4129.7,4196.7,4382.4,4428.6,4336.0,4333.4,4415.3,4410.7,4209.7,4429.5,4201.6,4231.1,4216.2,4173.7,4154.2,3974.8,4168.0,3974.5,4206.0,4204.9,4105.8,3990.1,3825.6,4107.1,4073.6,4094.5,4064.5,4162.4,4217.8,4200.4,4186.7,4247.4,4434.3,4288.3,4268.3,4370.8,4271.9,4398.2,4199.0
1548,N,False,3542.8,3676.0,3703.2,3553.7,3525.6,3359.3,3446.6,3387.4,3316.9,3167.3,3255.0,3263.9,3094.7,3026.4,3106.0,3027.1,2989.2,2917.1,2938.0,2849.5,2815.0,2881.9,2732.6,2731.0,2749.5,2705.6,2561.2,2590.0,2551.3,2579.8,2636.4,2604.5,2665.5,2586.4,2661.8,2674.5,2677.6,2722.3,2717.1,2743.6,2511.6,2442.6,2375.0,2301.7,2206.7,2178.4,2079.4,2098.2,2093.4,2080.9,2081.6,2104.6,2171.0,2220.1,2319.7,2457.3,2479.9,2553.0,2615.3,2516.5,2445.9,2366.1,2494.3,2461.8,2428.6,2263.0,2309.4,2225.5,2270.1,2287.5,2197.4,2114.2,2084.3,2030.9,2029.6,1923.0,1834.6,1795.8,1758.4,1793.8,1776.3,1740.9,1757.2,1839.0,1796.1,1779.3,1740.5,1783.9,1780.5,1857.8,1865.8,1881.4,1888.9,1917.6,2033.1,1997.0,2095.4,2023.5,1996.5,1897.5,1929.8,1888.3,1820.0,1835.5,1758.1,1738.7,1569.3,1511.4,1472.8,1439.1
1549,N,False,6957.5,7110.8,7141.8,7108.5,7062.4,7042.7,6945.9,6891.0,6952.6,6946.8,6859.9,6966.9,6885.0,6642.7,6554.7,6485.6,6485.7,6390.4,6339.0,6365.7,6408.2,6466.1,6367.8,6339.5,6427.6,6428.9,6524.4,6626.5,6611.5,6663.2,6764.9,6721.1,6640.2,6456.8,6474.0,6539.9,6327.5,6189.7,6113.3,6093.9,6021.2,6030.2,5933.1,5871.8,5899.8,5920.0,5865.5,5757.1,5788.4,5776.2,5708.3,5770.9,5653.4,5715.7,5716.2,5724.3,5746.6,5751.8,5810.7,5821.3,5793.3,5914.3,5802.1,5891.3,5842.9,5766.9,5761.4,5844.2,5854.6,5939.3,5941.7,6013.6,6153.8,6141.7,6331.2,6258.9,6321.5,6205.4,6177.0,6155.0,6106.3,5975.6,5994.3,5951.9,5879.8,5948.6,5725.9,5692.3,5782.5,5820.3,5723.4,5762.0,5765.9,5659.1,5737.7,5670.6,5810.3,5838.6,6079.4,5945.1,5840.0,5860.6,5891.8,5844.5,5891.6,5784.2,5802.4,5770.2,5605.9,5638.4
1550,N,False,3003.4,2991.9,2836.0,2979.0,2682.8,2750.9,2631.1,2587.9,2490.7,2445.5,2322.7,2292.0,2315.8,2247.1,2215.1,2257.1,2207.2,2216.5,2187.3,2188.4,2130.6,2118.9,2009.3,2059.2,2071.8,2008.8,2027.4,2067.8,1993.8,2063.0,2001.4,2046.5,1925.1,1912.6,1870.4,1858.8,1854.6,1882.9,1729.2,1858.0,1761.8,1699.0,1684.0,1668.0,1609.5,1517.9,1753.9,1549.2,1527.4,1572.9,1515.9,1576.5,1697.3,1619.1,1671.4,1582.8,1664.4,1713.6,1651.4,1699.7,1792.7,1851.9,1895.1,1863.8,1921.7,1887.1,1775.7,1793.8,1704.7,1664.9,1442.5,1514.4,1677.1,1488.3,1434.5,1477.4,1421.3,1534.5,1511.1,1521.2,1467.4,1505.4,1474.3,1463.0,1529.7,1578.9,1521.5,1482.0,1585.1,1581.3,1631.2,1529.3,1234.7,1589.6,1554.2,1509.7,1549.2,1214.4,1572.2,1668.5,1530.2,1613.7,1683.8,1514.4,1583.2,1636.4,1629.0,1388.7,1508.5,1517.7
