,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15
2035,N,False,79.888,82.402,82.981,80.422,80.08,85.024,83.46,81.497,78.979,76.894,77.74,73.335,72.0,71.697,68.707
2036,N,False,46.58,47.322,47.186,47.478,47.945,48.617,50.249,50.35,50.06,49.626,49.808,50.052,49.619,47.97,48.733
2037,N,False,67.492,67.938,69.145,69.535,68.543,67.105,67.148,69.559,70.771,71.786,70.422,71.533,73.947,74.797,75.114
2038,N,False,79.247,78.926,78.439,78.733,78.437,77.642,73.933,73.467,73.132,73.837,71.014,72.213,72.36,73.227,72.458
2039,N,False,64.608,64.993,64.902,64.609,64.61,65.274,65.203,65.045,65.261,65.512,65.093,65.84,65.631,65.344,64.935
2040,N,False,62.516,62.358,62.899,63.031,63.815,64.356,64.416,64.301,64.65,65.424,66.269,65.606,66.898,67.947,66.955
2041,N,False,52.289,53.061,54.067,53.504,54.154,54.364,54.333,54.134,53.461,54.778,54.795,54.473,54.393,54.961,54.603
2042,N,False,81.052,81.829,79.551,76.62,75.956,75.737,74.332,75.82,74.045,74.886,74.579,75.063,77.494,77.712,76.825
2043,N,False,72.811,71.588,69.877,71.533,71.817,69.061,69.532,69.475,69.744,69.837,71.112,72.171,69.057,69.521,71.4
2044,N,False,81.513,79.969,80.553,80.308,78.571,79.549,80.263,81.052,80.212,79.533,80.283,80.236,79.599,80.742,80.838
2045,N,False,72.717,73.021,71.836,71.627,70.316,73.777,74.271,71.77,72.074,70.699,73.818,71.603,69.87,71.961,75.595
2046,N,False,90.695,89.825,90.4,87.418,87.768,86.994,86.695,88.031,87.839,87.411,87.279,84.109,82.762,83.694,81.281
2047,N,False,76.006,72.943,71.379,70.942,70.553,69.363,67.312,67.267,66.256,67.614,66.464,66.803,66.228,68.849,70.824
2048,N,False,49.213,47.479,49.477,50.792,51.222,48.817,47.096,48.494,48.999,49.209,47.122,46.353,46.122,45.284,43.766
2049,N,False,56.332,55.696,55.246,55.953,55.546,54.603,54.636,54.757,55.298,56.506,56.775,56.916,57.435,58.018,58.459
2050,N,False,77.695,80.491,82.499,80.92,80.041,81.155,80.872,81.972,82.745,84.744,83.85,81.723,83.513,82.476,79.412
2051,N,False,65.787,66.768,64.445,63.923,63.999,64.811,63.161,62.516,62.874,63.243,61.863,60.692,63.454,61.527,62.801
2052,N,False,88.578,88.568,89.544,89.163,88.784,85.603,81.819,86.421,87.923,89.623,86.976,91.297,89.68,83.957,85.453
2053,N,False,68.442,67.765,67.378,66.94,65.491,66.208,66.442,66.418,65.981,66.043,66.114,65.902,66.677,66.283,65.785
2054,N,False,86.476,86.617,88.805,87.801,86.568,89.654,88.187,88.39,88.271,87.225,84.998,84.681,82.819,81.37,82.593
2055,N,False,82.848,82.726,82.575,82.431,81.837,80.236,83.812,85.057,85.335,87.871,87.754,88.361,89.473,91.14,87.487
2056,N,False,59.953,60.755,60.25,59.438,60.343,59.468,59.634,60.344,60.375,60.058,60.373,61.195,60.846,61.954,61.953
2057,N,False,55.077,55.343,55.581,55.711,55.464,55.151,55.307,56.155,55.708,55.683,55.792,56.198,56.213,56.276,56.219
2058,N,False,72.607,73.319,75.194,75.151,74.269,74.514,71.515,71.132,70.69,71.671,70.529,72.969,72.704,73.87,73.264
2059,N,False,68.97,69.058,68.478,68.609,68.907,69.262,69.818,68.992,68.481,66.393,66.463,67.279,66.894,66.46,66.845
2060,N,False,76.019,76.166,77.07,77.31,77.778,77.748,77.121,76.506,74.883,74.654,75.156,74.243,72.388,72.3,70.592
2061,N,False,58.918,58.744,59.248,58.84,59.389,59.463,58.204,57.78,57.871,57.426,56.866,57.011,57.755,58.163,56.555
2062,N,False,47.303,48.206,51.512,50.605,51.952,52.639,50.525,52.515,52.046,51.114,50.839,51.172,52.631,51.066,52.605
2063,N,False,62.206,62.622,61.781,61.76,62.322,62.489,61.869,62.409,62.6,63.119,63.308,63.85,64.741,64.223,65.587
2064,N,False,111.44,112.77,112.47,120.4,118.38,118.45,119.76,114.47,117.66,120.85,120.49,122.44,126.64,122.51,121.37
2065,N,False,59.437,59.07,58.82,58.536,58.352,58.095,57.505,57.255,56.773,56.67,56.465,56.422,56.599,56.612,56.418
2066,N,False,59.92,60.139,59.803,59.485,58.941,59.269,58.971,58.327,57.96,57.38,57.045,57.091,56.467,56.095,56.007
2067,N,False,75.135,74.369,74.505,73.094,72.972,73.011,73.138,73.014,73.463,73.618,73.302,73.418,73.777,72.961,73.982
2068,N,False,56.371,57.054,57.379,57.262,58.073,58.621,58.716,59.929,59.671,59.177,59.737,60.11,60.349,61.206,61.195
2069,N,False,55.939,55.886,55.85,56.203,55.984,56.583,57.091,57.434,57.763,58.229,58.611,59.005,59.11,59.437,59.077
2070,N,False,89.053,89.755,87.14,86.286,84.928,83.835,86.918,86.483,87.4,89.439,89.305,87.702,86.225,88.295,84.711
2071,N,False,53.16,52.97,52.857,53.267,52.806,52.671,52.6,53.103,53.331,53.373,53.77,53.43,54.131,54.416,54.184
2072,N,False,38.247,38.496,38.85,39.013,39.594,39.691,39.892,40.141,40.982,41.141,41.194,41.169,41.554,41.848,41.703
2073,N,False,81.688,82.263,82.944,81.851,83.346,81.35,79.779,77.041,78.421,77.813,79.043,80.292,78.436,78.827,77.823
2074,N,False,53.018,53.779,54.336,53.534,55.162,54.962,55.514,54.868,55.388,55.499,56.489,57.181,57.349,56.611,56.613
2075,N,False,75.212,74.298,77.155,76.552,77.5,74.865,78.585,81.027,80.778,77.749,84.578,85.489,82.686,81.302,83.83
2076,N,False,42.791,43.031,43.008,43.133,43.382,43.351,43.664,43.886,43.925,43.827,43.773,43.682,43.581,43.437,43.258
2077,N,False,68.231,68.367,68.328,67.474,65.562,64.164,65.807,64.46,62.43,61.325,61.271,60.243,59.59,59.164,60.383
2078,N,False,52.465,52.336,52.002,52.048,51.933,52.094,52.213,52.036,52.59,52.662,53.158,53.115,53.373,53.85,54.107
2079,N,False,74.988,71.656,72.151,70.35,69.828,69.261,69.759,72.369,71.66,69.834,66.362,66.118,65.842,62.496,64.932
2080,N,False,63.892,65.115,61.975,64.94,67.802,66.532,67.444,66.339,65.96,67.735,66.734,65.18,65.054,66.774,67.363
2081,N,False,63.389,64.763,64.061,64.602,64.316,60.125,59.904,60.413,62.887,64.341,62.472,64.461,67.661,67.325,65.854
2082,N,False,80.759,80.099,77.005,77.193,75.558,75.504,75.962,77.601,76.909,78.112,79.466,78.298,77.59,76.615,77.602
2083,N,False,65.124,65.174,66.183,65.049,65.049,64.054,62.813,61.929,61.28,60.617,59.753,59.059,58.762,57.599,57.537
2084,N,False,66.687,66.226,66.201,65.68,65.913,66.353,66.516,66.478,66.504,67.402,67.715,67.856,67.866,68.383,68.738
2085,N,False,68.334,67.418,66.898,66.687,66.226,66.201,65.68,65.913,66.353,66.516,66.478,66.504,67.402,67.715,67.856
2086,N,False,56.414,57.134,58.482,59.099,59.812,62.608,64.858,64.005,61.799,63.103,65.252,64.43,63.081,65.005,62.595
2087,N,False,84.093,84.044,81.637,82.266,81.65,81.278,81.054,82.416,82.135,82.933,80.631,81.397,80.17,79.865,80.799
2088,N,False,49.131,48.622,48.649,48.301,46.611,46.164,47.525,45.683,44.127,46.452,44.463,43.756,45.999,44.525,44.093
2089,N,False,49.412,49.928,50.588,50.533,50.353,50.471,51.514,51.363,51.606,52.572,53.357,53.831,52.542,51.651,51.075
2090,N,False,59.585,61.171,61.942,62.852,62.742,62.651,62.298,62.549,62.524,61.392,59.587,57.316,55.863,56.484,56.476
2091,N,False,49.06,49.327,49.918,49.933,50.433,50.383,50.317,50.324,50.612,50.447,50.411,50.488,50.584,50.886,50.633
2092,N,False,59.08,60.986,62.107,63.386,63.936,64.013,63.977,63.37,63.444,63.641,64.814,63.723,61.701,61.754,61.281
2093,N,False,69.709,69.546,68.986,68.462,68.063,67.276,66.047,65.343,64.833,65.013,64.643,65.02,65.395,65.165,65.266
2094,N,False,55.293,54.864,54.556,54.753,54.902,54.872,55.307,55.701,56.061,56.804,57.322,57.595,57.951,57.769,58.023
2095,N,False,82.116,82.335,79.747,80.289,76.885,77.364,79.158,79.071,77.612,78.965,80.526,78.321,78.794,74.679,77.657
2096,N,False,69.338,69.982,69.821,67.41,67.432,67.297,66.645,66.483,66.453,66.221,65.463,63.574,62.731,62.781,61.759
2097,N,False,62.646,62.591,63.092,62.48,62.569,62.501,62.49,62.496,62.02,61.998,61.721,61.731,61.68,61.216,60.974
2098,N,False,51.744,51.509,51.545,51.519,51.533,51.707,51.754,51.81,51.891,52.02,52.366,52.474,52.984,53.397,53.573
2099,N,False,77.901,76.497,75.852,74.736,76.507,75.122,74.876,75.919,77.385,76.583,77.088,76.575,76.957,76.527,77.411
2100,N,False,86.452,82.26,84.606,82.039,79.227,78.501,79.868,77.364,76.37,79.238,79.876,80.892,79.992,79.662,80.112
2101,N,False,54.166,54.015,54.175,54.061,53.905,53.549,53.06,52.972,52.834,52.967,52.609,52.723,52.907,52.935,52.856
2102,N,False,31.111,31.845,31.283,31.042,32.191,32.209,32.708,32.48,32.277,31.929,32.035,32.226,31.474,31.596,32.046
2103,N,False,56.735,56.888,56.224,55.804,55.998,54.681,54.558,54.221,53.525,52.609,53.024,52.138,51.936,51.931,51.546
2104,N,False,62.413,62.123,62.475,61.869,62.23,62.631,62.623,62.568,63.108,63.472,63.823,63.864,63.672,62.723,62.297
2105,N,False,83.007,82.158,81.611,82.049,85.781,83.046,82.459,79.724,82.349,82.089,83.25,84.348,82.307,81.31,82.094
2106,N,False,54.534,55.506,55.759,55.754,55.393,55.405,55.488,55.395,55.394,55.457,55.399,55.337,55.149,54.787,54.914
2107,N,False,48.375,47.802,46.903,46.515,45.842,45.65,45.03,43.869,43.715,43.843,43.464,43.555,43.8,43.679,44.629
2108,N,False,52.077,51.724,51.703,51.812,51.945,51.869,52.002,52.136,52.088,52.347,52.398,52.781,53.092,53.277,53.318
2109,N,False,49.027,49.622,49.696,48.719,48.437,48.79,48.069,48.109,48.532,48.135,48.606,48.694,48.451,48.408,49.253
2110,N,False,84.257,83.63,84.486,83.104,81.89,85.275,86.312,86.427,86.76,85.179,84.558,83.84,86.255,86.865,83.498
2111,N,False,53.002,52.638,53.354,53.58,53.705,53.477,53.801,54.017,53.869,54.785,54.269,53.913,53.455,53.515,53.298
2112,N,False,80.76,80.971,83.012,82.16,82.368,80.859,81.888,81.559,80.749,80.41,80.345,77.805,77.718,78.938,80.116
2113,N,False,91.767,96.816,90.62,94.515,91.46,92.138,91.549,96.662,98.124,101.79,101.86,92.941,98.376,102.13,94.142
2114,N,False,80.971,83.012,82.16,82.368,80.859,81.888,81.559,80.749,80.41,80.345,77.805,77.718,78.938,80.116,80.079
2115,N,False,54.632,58.652,57.408,55.751,53.983,55.797,54.766,55.567,55.207,54.215,52.117,51.236,52.189,50.449,47.609
2116,N,False,85.649,86.462,87.757,87.889,89.824,90.724,86.629,87.946,88.285,83.896,84.711,80.787,81.247,80.347,81.171
2117,N,False,59.839,60.222,60.211,60.671,60.913,60.823,61.289,61.077,61.406,61.484,61.353,61.65,62.02,61.847,61.574
2118,N,False,56.205,56.424,56.602,57.405,56.457,56.605,56.745,57.125,57.907,58.208,59.051,59.206,58.251,58.604,58.779
2119,N,False,57.807,57.432,56.488,56.472,56.457,58.02,53.919,53.247,54.763,58.058,56.986,56.986,54.805,55.023,56.718
2120,N,False,54.009,53.411,53.582,53.072,52.928,52.335,51.861,52.081,51.677,51.588,51.728,51.815,51.883,51.652,52.647
2121,N,False,75.931,77.803,77.513,80.506,83.404,81.719,81.948,84.493,85.048,90.679,88.898,88.799,88.702,88.214,85.716
2122,N,False,47.321,47.45,47.26,47.437,47.175,46.937,47.272,47.108,47.173,46.758,47.407,47.32,47.329,47.434,47.031
2123,N,False,67.01,66.065,65.565,65.367,65.514,65.64,65.142,65.062,65.479,65.496,66.152,66.944,66.707,67.421,67.099
2124,N,False,54.338,55.258,56.046,56.472,56.416,56.945,55.833,56.983,56.214,56.446,55.935,54.477,53.926,54.002,53.463
2125,N,False,63.492,62.399,62.753,61.523,62.16,61.027,61.838,61.117,61.037,61.939,63.201,64.469,64.626,65.198,65.328
2126,N,False,86.745,83.341,83.595,81.718,79.82,80.005,77.531,74.725,75.855,75.855,77.03,75.719,73.92,74.43,75.188
2127,N,False,57.703,57.747,57.968,56.909,57.718,57.531,56.71,55.811,53.074,53.092,52.62,52.46,53.621,53.441,53.422
2128,N,False,51.648,51.568,51.793,51.467,51.104,51.513,51.702,52.19,52.121,51.945,51.818,52.052,52.332,52.416,52.194
2129,N,False,55.813,55.85,54.883,54.125,53.584,54.304,53.387,53.147,52.485,51.816,51.431,51.662,51.864,52.451,53.052
2130,N,False,65.92,66.483,67.267,68.408,68.573,69.83,68.426,70.383,71.408,73.049,73.933,75.134,75.917,75.306,78.029
2131,N,False,60.297,60.976,60.86,60.747,60.364,60.065,60.467,59.002,58.807,59.6,59.74,59.717,60.007,60.452,59.634
2132,N,False,42.455,43.194,44.224,44.532,43.466,43.917,44.792,45.097,46.447,45.019,45.308,44.793,43.531,42.306,41.629
2133,N,False,65.197,66.017,65.218,64.706,64.435,66.115,66.226,66.95,67.792,64.879,64.298,65.422,63.639,62.95,65.608
2134,N,False,57.268,57.532,57.053,56.734,56.705,58.332,58.883,58.841,59.907,60.663,60.992,61.936,63.4,63.859,63.976
2135,N,False,68.976,69.181,68.797,68.181,70.318,71.062,70.335,70.028,70.465,68.897,69.36,69.984,70.054,71.429,72.513
2136,N,False,66.096,64.983,64.645,65.773,66.056,65.201,68.416,69.907,72.653,74.939,75.04,77.352,80.721,80.103,79.172
2137,N,False,56.985,55.904,57.892,55.43,57.299,58.546,58.984,57.625,61.877,61.785,67.585,64.888,65.188,65.717,66.514
2138,N,False,66.598,66.423,65.542,64.692,63.567,63.478,64.19,63.868,63.925,63.107,63.116,62.979,62.921,62.323,62.732
2139,N,False,76.211,72.85,71.84,69.171,69.842,69.309,68.502,71.717,69.733,68.008,70.607,70.676,71.097,68.181,69.708
2140,N,False,79.735,83.668,85.891,86.428,87.757,87.255,86.722,84.008,82.43,83.835,83.483,78.12,78.096,74.905,76.124
2141,N,False,52.405,52.298,52.556,51.455,51.67,51.21,51.155,51.199,51.474,51.754,51.505,51.768,51.394,51.231,51.658
2142,N,False,102.13,102.66,104.52,103.86,105.41,103.5,107.11,104.53,105.59,102.14,104.67,102.86,104.8,101.94,102.09
2143,N,False,51.517,51.079,52.757,51.438,51.645,56.922,55.567,55.019,56.124,57.479,56.948,57.131,55.344,54.723,55.82
2144,N,False,42.641,42.845,43.115,43.58,43.542,43.63,43.577,43.829,43.878,43.821,43.617,43.386,43.829,43.755,43.838
2145,N,False,51.695,51.036,51.823,51.445,51.022,50.905,50.662,51.985,52.944,52.145,52.77,52.185,52.464,52.298,51.265
2146,N,False,55.422,55.447,56.336,56.237,55.336,55.434,55.783,56.921,56.509,56.306,56.028,56.134,56.149,56.049,56.373
2147,N,False,60.788,60.306,61.192,60.726,60.576,59.72,60.214,60.758,60.152,60.215,60.645,60.236,60.086,59.864,59.81
2148,N,False,57.181,56.68,57.609,58.024,57.823,58.088,57.933,57.984,57.745,57.146,56.823,56.496,56.622,55.768,55.085
2149,N,False,84.64,85.156,85.37,85.432,87.273,85.133,87.504,84.25,81.762,83.195,81.821,82.951,84.133,82.592,81.685
2150,N,False,61.91,62.175,61.917,60.913,61.652,62.371,63.266,63.405,62.922,63.267,64.347,64.736,66.157,66.146,65.887
2151,N,False,73.423,71.521,70.934,72.705,74.325,73.586,73.03,75.223,75.757,76.748,78.366,77.946,78.113,77.514,78.887
2152,N,False,64.88,66.428,67.729,68.024,68.142,67.558,67.672,67.786,68.212,68.94,69.365,69.043,68.804,69.73,70.378
2153,N,False,64.928,65.8,65.532,64.772,63.932,62.974,63.107,61.754,61.118,59.903,60.841,59.326,59.646,59.854,59.918
2154,N,False,59.054,57.889,58.271,59.125,60.0,59.797,59.262,60.418,60.437,62.037,63.923,66.329,66.16,66.1,66.827
2155,N,False,91.8,98.796,105.03,94.831,95.942,88.18,97.858,94.726,92.458,88.195,77.088,73.906,73.203,73.285,71.022
2156,N,False,61.187,61.024,61.827,62.828,65.164,66.45,68.591,69.643,69.873,70.698,69.921,69.571,68.547,68.135,67.135
2157,N,False,57.679,57.806,58.824,58.969,59.545,59.669,59.579,59.546,59.067,58.592,57.993,56.762,56.71,56.418,55.729
2158,N,False,91.708,92.69,88.681,90.637,94.485,90.735,97.382,95.263,95.267,98.212,98.115,102.13,94.925,98.388,99.538
2159,N,False,49.693,50.346,50.704,49.814,50.824,50.683,51.097,52.149,52.599,51.96,50.526,50.428,50.095,50.288,50.662
2160,N,False,79.098,80.227,79.282,76.581,74.7,77.514,78.707,72.964,69.937,69.779,64.605,58.878,54.579,54.32,56.869
2161,N,False,79.927,82.479,82.412,81.886,82.275,80.0,83.579,83.229,83.846,82.734,81.141,82.743,83.587,83.857,81.692
2162,N,False,72.421,72.274,72.683,72.101,74.655,74.852,74.746,75.104,75.275,75.534,74.655,75.43,73.136,74.922,72.292
2163,N,False,47.398,47.1,47.415,47.398,47.867,48.861,49.886,49.476,49.817,49.854,49.304,50.34,48.126,49.104,48.236
2164,N,False,36.228,36.07,36.547,37.028,36.143,35.862,35.524,35.622,35.899,35.83,35.684,35.478,34.958,34.655,34.478
2165,N,False,57.255,57.239,57.683,57.326,57.541,57.797,57.581,57.554,56.995,56.304,56.757,56.972,56.563,56.014,56.417
2166,N,False,55.606,55.943,55.657,55.125,54.826,54.691,55.594,55.378,54.488,55.611,55.306,55.501,55.526,54.924,54.641
2167,N,False,55.606,55.943,55.657,55.125,54.826,54.691,55.594,55.378,54.488,55.611,55.306,55.501,55.526,54.924,54.641
2168,N,False,53.858,52.85,50.331,50.884,50.155,49.991,49.114,49.794,50.274,51.566,51.759,51.158,51.515,51.462,52.865
2169,N,False,66.458,65.652,66.15,65.671,65.54,65.253,65.745,65.666,65.945,66.089,63.44,64.842,64.892,65.156,63.984
2170,N,False,60.291,60.538,60.218,59.244,60.308,59.665,60.751,60.409,58.731,56.11,55.211,54.979,53.801,53.678,53.779
2171,N,False,60.943,60.346,60.527,61.742,61.158,61.172,62.614,62.846,63.413,62.875,62.457,64.928,65.494,66.807,68.823
2172,N,False,75.566,75.072,71.994,73.015,73.324,73.061,73.416,73.423,72.631,72.921,71.15,70.349,70.243,69.33,69.85
2173,N,False,63.036,62.386,61.301,60.556,61.512,60.254,61.632,62.527,60.485,60.927,60.835,61.109,60.428,58.913,58.951
2174,N,False,56.715,57.645,56.81,55.837,54.211,53.068,53.753,53.364,52.063,52.672,52.171,52.994,51.783,53.255,53.697
2175,N,False,56.644,56.248,56.419,56.835,56.107,57.103,57.586,57.105,57.619,59.224,58.67,57.443,56.232,56.873,57.996
2176,N,False,72.763,73.201,72.028,70.535,74.19,77.658,77.571,74.725,73.828,73.657,75.231,72.151,71.633,71.672,72.218
2177,N,False,61.894,60.966,60.043,59.235,58.299,59.831,60.225,62.021,61.737,61.608,64.443,66.028,66.932,67.11,65.146
2178,N,False,82.743,79.334,80.046,84.481,85.684,85.562,89.168,89.068,88.099,89.281,87.609,88.264,92.398,93.978,96.633
2179,N,False,81.973,84.051,83.951,83.856,86.606,85.414,85.063,85.451,85.247,84.9,79.958,80.08,78.489,80.433,78.207
2180,N,False,49.819,50.153,48.202,49.671,50.292,51.212,53.311,54.242,52.799,53.096,55.75,56.832,57.17,58.283,56.99
2181,N,False,51.373,50.409,50.912,51.806,52.277,53.074,53.457,53.047,52.665,53.794,54.081,54.55,53.99,55.143,53.013
