,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5,SAVNCPP_6,SAVNCPP_7,SAVNCPP_8,SAVNCPP_9,SAVNCPP_10,SAVNCPP_11,SAVNCPP_12,SAVNCPP_13,SAVNCPP_14,SAVNCPP_15
756,C,False,2389600000000.0,2284700000000.0,3165900000000.0,2132200000000.0,2188900000000.0,2722000000000.0,2190300000000.0,3452300000000.0,2525700000000.0,2854900000000.0,3537300000000.0,3487800000000.0,3748000000000.0,1416700000000.0,3062200000000.0
757,C,False,2341900000000.0,2258900000000.0,3442600000000.0,1349100000000.0,2235400000000.0,3009800000000.0,2362100000000.0,1977700000000.0,860980000000.0,2095600000000.0,1894100000000.0,2917200000000.0,1876700000000.0,988070000000.0,1367800000000.0
758,C,False,16815000000000.0,16691000000000.0,15783000000000.0,17576000000000.0,19666000000000.0,18345000000000.0,19958000000000.0,19373000000000.0,19475000000000.0,18570000000000.0,20785000000000.0,19520000000000.0,18501000000000.0,17742000000000.0,17771000000000.0
759,C,False,3833800000000.0,6211500000000.0,5045800000000.0,4234100000000.0,3853900000000.0,4652700000000.0,3938800000000.0,2033200000000.0,5291400000000.0,3362600000000.0,1823400000000.0,2026900000000.0,2923900000000.0,3217600000000.0,2629300000000.0
760,C,False,6852300000000.0,7089500000000.0,7681200000000.0,6938600000000.0,9584200000000.0,9945400000000.0,9784000000000.0,9667500000000.0,9400200000000.0,8516400000000.0,10822000000000.0,9590100000000.0,7479300000000.0,6956000000000.0,7122500000000.0
761,C,False,95186000000.0,463970000000.0,436210000000.0,557840000000.0,508700000000.0,318360000000.0,574660000000.0,634950000000.0,764260000000.0,1088000000000.0,703670000000.0,559870000000.0,427650000000.0,416350000000.0,482170000000.0
762,C,False,1480300000000.0,1243600000000.0,1430800000000.0,1319600000000.0,1915300000000.0,2599300000000.0,2444400000000.0,2537800000000.0,1827000000000.0,2706200000000.0,2406500000000.0,2067500000000.0,2514200000000.0,2660200000000.0,1920200000000.0
763,C,False,3880800000000.0,4576700000000.0,2519200000000.0,4160400000000.0,4679100000000.0,2820100000000.0,6064200000000.0,3582300000000.0,4537100000000.0,3832300000000.0,2521600000000.0,5550100000000.0,5037000000000.0,7793800000000.0,6469100000000.0
764,C,False,2468700000000.0,2448200000000.0,2902000000000.0,2872500000000.0,2892800000000.0,2656700000000.0,2459300000000.0,2242000000000.0,2684200000000.0,2541000000000.0,2463000000000.0,2416000000000.0,2288500000000.0,1905400000000.0,1969900000000.0
765,C,False,6864700000000.0,8619200000000.0,7718900000000.0,5280500000000.0,7793600000000.0,5298200000000.0,4883500000000.0,7778900000000.0,6886800000000.0,6462300000000.0,6991500000000.0,4863700000000.0,3730700000000.0,2939500000000.0,1339600000000.0
766,C,True,1167000000000.0,1866700000000.0,1359500000000.0,1003000000000.0,1497300000000.0,2729600000000.0,1295300000000.0,1600700000000.0,494330000000.0,506090000000.0,578930000000.0,792690000000.0,1879300000000.0,291460000000.0,767890000000.0
767,C,False,4922200000000.0,4424000000000.0,4527200000000.0,3516600000000.0,4480900000000.0,5134100000000.0,3886600000000.0,4476200000000.0,3606400000000.0,4405500000000.0,4576300000000.0,5149900000000.0,4742500000000.0,5803300000000.0,4329700000000.0
768,C,True,3131900000000.0,3487300000000.0,2387700000000.0,3581100000000.0,2264200000000.0,2484300000000.0,1705700000000.0,1442800000000.0,2418200000000.0,2051100000000.0,2871000000000.0,2682800000000.0,2110600000000.0,3278700000000.0,3558500000000.0
769,C,False,5311200000000.0,6925600000000.0,9349300000000.0,7360100000000.0,4472300000000.0,7850400000000.0,6337800000000.0,5648300000000.0,5433800000000.0,6738900000000.0,6797300000000.0,4250400000000.0,4597900000000.0,9387200000000.0,5524900000000.0
770,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172600000.0,0.0,0.0
771,C,False,623080000000.0,523390000000.0,365590000000.0,501800000000.0,1690700000000.0,1107000000000.0,994440000000.0,1364000000000.0,827680000000.0,625650000000.0,1351900000000.0,885900000000.0,1075700000000.0,1303400000000.0,2502200000000.0
772,C,False,3384900000000.0,3551800000000.0,3874400000000.0,3150100000000.0,4595000000000.0,3710700000000.0,2827000000000.0,3251000000000.0,3226400000000.0,3112400000000.0,3100200000000.0,3307200000000.0,2319400000000.0,2190400000000.0,1624100000000.0
773,C,False,7310000000000.0,7037000000000.0,5813200000000.0,7185300000000.0,8156700000000.0,7186900000000.0,6998700000000.0,6026900000000.0,5967000000000.0,7609800000000.0,6764300000000.0,6539000000000.0,6218000000000.0,4839900000000.0,5130100000000.0
774,C,False,2908500000000.0,283780000000.0,372330000000.0,3455900000000.0,1122800000000.0,1035000000000.0,1583800000000.0,3181000000000.0,2890000000000.0,1945100000000.0,4409800000000.0,4612600000000.0,4283700000000.0,4150100000000.0,3952200000000.0
775,C,False,1167000000000.0,1866700000000.0,1359500000000.0,1003000000000.0,1497300000000.0,2729600000000.0,1295300000000.0,1600700000000.0,494330000000.0,506090000000.0,578930000000.0,792690000000.0,1879300000000.0,291460000000.0,767890000000.0
776,C,False,2249900000000.0,2464100000000.0,2950500000000.0,2560900000000.0,3146700000000.0,2653400000000.0,2570400000000.0,3140500000000.0,2770000000000.0,3561800000000.0,2502900000000.0,2440200000000.0,2548000000000.0,2873100000000.0,2016500000000.0
777,C,False,5427900000000.0,3974300000000.0,6805400000000.0,6987400000000.0,6636400000000.0,6048000000000.0,7787900000000.0,7683400000000.0,8962000000000.0,5688500000000.0,5078100000000.0,6031000000000.0,4527900000000.0,5581700000000.0,3828800000000.0
778,C,False,1995800000000.0,1823900000000.0,2007900000000.0,2293100000000.0,2088400000000.0,2222000000000.0,2081600000000.0,2451100000000.0,2178300000000.0,2205200000000.0,1889900000000.0,976890000000.0,1160400000000.0,1514800000000.0,1487000000000.0
779,C,False,5890800000000.0,5870500000000.0,4816600000000.0,4061400000000.0,4268300000000.0,3587500000000.0,4030500000000.0,3090000000000.0,2957100000000.0,2073800000000.0,2516300000000.0,1867800000000.0,1065200000000.0,1590500000000.0,1306900000000.0
780,C,False,9260600000000.0,9947800000000.0,11140000000000.0,9033900000000.0,9549900000000.0,10145000000000.0,12105000000000.0,9379600000000.0,13530000000000.0,11092000000000.0,8288200000000.0,9436100000000.0,7034200000000.0,11428000000000.0,11787000000000.0
781,C,False,1742400000000.0,911540000000.0,1525000000000.0,1195900000000.0,2308200000000.0,6909700000000.0,1338200000000.0,2184700000000.0,3641200000000.0,4189400000000.0,2942600000000.0,5223300000000.0,4073700000000.0,3326400000000.0,4393300000000.0
782,C,False,712510000000.0,494420000000.0,752810000000.0,408920000000.0,426960000000.0,583150000000.0,990540000000.0,851360000000.0,743420000000.0,852430000000.0,1271300000000.0,1191800000000.0,1038900000000.0,1048300000000.0,742980000000.0
783,C,False,1096900000000.0,2012500000000.0,709230000000.0,697770000000.0,4486200000000.0,4577700000000.0,4932900000000.0,3407600000000.0,1999500000000.0,3298000000000.0,1027600000000.0,4153000000000.0,2837600000000.0,1719900000000.0,1159000000000.0
784,C,False,19096000000000.0,20890000000000.0,17965000000000.0,19053000000000.0,19961000000000.0,20044000000000.0,18464000000000.0,19505000000000.0,19887000000000.0,19001000000000.0,18203000000000.0,18589000000000.0,18282000000000.0,19152000000000.0,19106000000000.0
785,C,False,3475500000000.0,3474500000000.0,4062200000000.0,4342600000000.0,4355400000000.0,4104800000000.0,3995900000000.0,4342300000000.0,4203200000000.0,2823800000000.0,3016700000000.0,3218600000000.0,3344600000000.0,2870300000000.0,2086900000000.0
786,C,False,3218000000000.0,3702400000000.0,2984100000000.0,3070600000000.0,4507900000000.0,2059000000000.0,4589900000000.0,4866200000000.0,4631100000000.0,4622700000000.0,5290400000000.0,4849500000000.0,3874600000000.0,3220400000000.0,4658000000000.0
787,C,False,5606400000000.0,5747300000000.0,6485400000000.0,5766400000000.0,6306900000000.0,5114000000000.0,5389000000000.0,6974200000000.0,4459000000000.0,4181600000000.0,2412100000000.0,3333500000000.0,4863700000000.0,3609900000000.0,4399500000000.0
788,C,False,8695000000000.0,8742300000000.0,10353000000000.0,10093000000000.0,9850200000000.0,9695800000000.0,10536000000000.0,11322000000000.0,10852000000000.0,9047000000000.0,9182700000000.0,9045900000000.0,8438600000000.0,7588200000000.0,8471300000000.0
789,C,False,1351900000000.0,885900000000.0,1075700000000.0,1303400000000.0,2502200000000.0,1717700000000.0,1663700000000.0,1763400000000.0,1358700000000.0,1697700000000.0,1507700000000.0,1093100000000.0,1640100000000.0,1988300000000.0,1347000000000.0
790,C,False,8138200000000.0,7572500000000.0,7863900000000.0,6492200000000.0,7182500000000.0,7909300000000.0,6982400000000.0,6013500000000.0,7290000000000.0,6912800000000.0,7156500000000.0,6982300000000.0,6257200000000.0,5033000000000.0,6139800000000.0
791,C,False,5653100000000.0,5358600000000.0,5163500000000.0,5022000000000.0,4793500000000.0,4414900000000.0,4951200000000.0,4425200000000.0,4308300000000.0,4778000000000.0,4371600000000.0,4593900000000.0,4467900000000.0,3696600000000.0,5105000000000.0
792,C,False,2328300000000.0,2099600000000.0,3515400000000.0,2712600000000.0,2255800000000.0,4415200000000.0,2661100000000.0,2091200000000.0,2786100000000.0,3234500000000.0,1910200000000.0,1951100000000.0,1229200000000.0,2620300000000.0,2718300000000.0
793,C,False,3131900000000.0,3487300000000.0,2387700000000.0,3581100000000.0,2264200000000.0,2484300000000.0,1705700000000.0,1442800000000.0,2418200000000.0,2051100000000.0,2871000000000.0,2682800000000.0,2110600000000.0,3278700000000.0,3558500000000.0
794,C,False,1586800000000.0,939780000000.0,1420500000000.0,937030000000.0,1223900000000.0,422820000000.0,150420000000.0,703460000000.0,558200000000.0,455420000000.0,898030000000.0,260290000000.0,316230000000.0,935450000000.0,547520000000.0
795,C,False,4611300000000.0,3670700000000.0,3808700000000.0,4288200000000.0,3560700000000.0,3600700000000.0,3272200000000.0,4991000000000.0,4612700000000.0,3582400000000.0,4357300000000.0,3899100000000.0,3489200000000.0,3403200000000.0,2938500000000.0
796,C,False,2653200000000.0,2890400000000.0,2783400000000.0,2883400000000.0,2633800000000.0,2929600000000.0,2935300000000.0,3125700000000.0,2257700000000.0,3622500000000.0,2383800000000.0,2389500000000.0,2709100000000.0,2650400000000.0,2567800000000.0
797,C,False,1871300000000.0,2547400000000.0,3250800000000.0,2175700000000.0,2264200000000.0,3533700000000.0,3513000000000.0,3330100000000.0,3681700000000.0,2191300000000.0,3107800000000.0,3921200000000.0,3417500000000.0,3393200000000.0,2978400000000.0
798,C,False,11834000000000.0,11033000000000.0,9839200000000.0,10844000000000.0,10400000000000.0,12304000000000.0,10289000000000.0,12407000000000.0,10960000000000.0,11397000000000.0,10829000000000.0,11012000000000.0,12012000000000.0,10366000000000.0,9516600000000.0
799,C,False,13661000000000.0,12174000000000.0,13161000000000.0,12626000000000.0,13862000000000.0,14053000000000.0,17751000000000.0,15610000000000.0,15971000000000.0,18890000000000.0,15637000000000.0,15473000000000.0,14672000000000.0,13844000000000.0,12481000000000.0
800,B,True,2507100000000.0,1812700000000.0,3070700000000.0,2515900000000.0,2560900000000.0,3214600000000.0,3010300000000.0,2679600000000.0,3097300000000.0,3105500000000.0,2233100000000.0,2478300000000.0,3250800000000.0,3271600000000.0,2433100000000.0
801,B,False,5061300000000.0,5310200000000.0,5626400000000.0,5715000000000.0,5316600000000.0,4131400000000.0,5162500000000.0,5460600000000.0,5786200000000.0,6105800000000.0,5747800000000.0,5595500000000.0,6543000000000.0,6318300000000.0,6507800000000.0
802,B,False,708500000000.0,553060000000.0,769900000000.0,969840000000.0,886180000000.0,1116900000000.0,1093400000000.0,829950000000.0,1043500000000.0,856140000000.0,1049300000000.0,898220000000.0,803320000000.0,581030000000.0,1069100000000.0
803,B,False,1368900000000.0,1128700000000.0,1290200000000.0,1010000000000.0,1214700000000.0,1026900000000.0,912830000000.0,957560000000.0,864060000000.0,709470000000.0,896350000000.0,973420000000.0,873370000000.0,717390000000.0,821770000000.0
804,B,True,0.0,0.0,0.0,0.0,0.0,2213000000.0,0.0,3165800000.0,31958000000.0,77828000000.0,130570000000.0,214630000000.0,136150000000.0,289790000000.0,262730000000.0
805,B,True,3079400000000.0,2621300000000.0,3148800000000.0,1816500000000.0,2104600000000.0,2401000000000.0,1863100000000.0,1697200000000.0,2204400000000.0,2290800000000.0,1633300000000.0,1289000000000.0,842350000000.0,1299600000000.0,2039300000000.0
806,B,False,1469700000000.0,1393100000000.0,1790300000000.0,1637200000000.0,1235400000000.0,1109800000000.0,802370000000.0,1027400000000.0,331470000000.0,1214000000000.0,949050000000.0,155580000000.0,868070000000.0,1134200000000.0,996800000000.0
807,B,False,2099900000000.0,945410000000.0,667480000000.0,2152700000000.0,1973200000000.0,1654900000000.0,2017400000000.0,2583000000000.0,1910200000000.0,2514100000000.0,2313700000000.0,1535700000000.0,1407900000000.0,2298700000000.0,2042900000000.0
808,B,False,110120000000.0,48182000000.0,498500000000.0,746910000000.0,432240000000.0,611600000000.0,338030000000.0,83532000000.0,307430000000.0,234320000000.0,248060000000.0,447130000000.0,228310000000.0,567310000000.0,593250000000.0
809,B,False,747360000000.0,682030000000.0,750890000000.0,1169700000000.0,698920000000.0,880390000000.0,902860000000.0,1774500000000.0,1294300000000.0,825390000000.0,1162100000000.0,1361600000000.0,870550000000.0,1315000000000.0,1976400000000.0
810,B,True,2562800000000.0,2386500000000.0,1717400000000.0,2333500000000.0,2278700000000.0,2116600000000.0,1279900000000.0,3013200000000.0,2135100000000.0,1455400000000.0,2229100000000.0,1747300000000.0,1051600000000.0,1878200000000.0,963320000000.0
811,B,False,323180000000.0,346900000000.0,312020000000.0,263350000000.0,550750000000.0,167670000000.0,673410000000.0,755890000000.0,571340000000.0,618180000000.0,859610000000.0,1110200000000.0,765260000000.0,1176700000000.0,1157900000000.0
812,B,True,2928100000000.0,2485500000000.0,3314000000000.0,3214600000000.0,3893300000000.0,4060100000000.0,2897000000000.0,2708400000000.0,2777300000000.0,3649500000000.0,4701000000000.0,5015800000000.0,3735800000000.0,3273800000000.0,4003800000000.0
813,B,False,1012700000000.0,1218100000000.0,1199200000000.0,1566300000000.0,947780000000.0,978520000000.0,1113100000000.0,890220000000.0,1225200000000.0,1205500000000.0,1082000000000.0,1263100000000.0,848360000000.0,1209800000000.0,1720400000000.0
814,B,False,4343900000000.0,4055600000000.0,2285400000000.0,2645900000000.0,3483600000000.0,1950600000000.0,5520400000000.0,3526000000000.0,2983200000000.0,3040300000000.0,4678500000000.0,3718400000000.0,3260100000000.0,3509100000000.0,2909600000000.0
815,B,True,4418400000000.0,4166100000000.0,3592200000000.0,3793200000000.0,4290700000000.0,4273000000000.0,4167800000000.0,3457900000000.0,4072200000000.0,4185600000000.0,3676800000000.0,3824400000000.0,3893100000000.0,4289700000000.0,3795500000000.0
816,B,True,1057100000000.0,808520000000.0,244270000000.0,1348600000000.0,787150000000.0,1107500000000.0,1238400000000.0,1051100000000.0,1721000000000.0,1514600000000.0,441590000000.0,1252300000000.0,1793100000000.0,1774300000000.0,1229600000000.0
817,B,True,3202400000000.0,3285600000000.0,3132400000000.0,3468500000000.0,4014900000000.0,3686000000000.0,3442000000000.0,3178700000000.0,3109400000000.0,3238300000000.0,3640900000000.0,3297000000000.0,4123800000000.0,3271700000000.0,3326100000000.0
818,B,True,4247800000000.0,4520700000000.0,4921500000000.0,4249700000000.0,5431800000000.0,4328200000000.0,5399500000000.0,5160900000000.0,4630300000000.0,4883200000000.0,4158000000000.0,4200800000000.0,4732800000000.0,4967300000000.0,5118600000000.0
819,B,False,2876400000000.0,2505600000000.0,1845900000000.0,2392200000000.0,2533800000000.0,2758100000000.0,3312300000000.0,2964300000000.0,3152300000000.0,2336500000000.0,2332600000000.0,2923900000000.0,2429800000000.0,2333500000000.0,3041600000000.0
820,B,False,150190000000.0,189910000000.0,988920000000.0,471500000000.0,782200000000.0,158040000000.0,410440000000.0,225700000000.0,424250000000.0,150710000000.0,639580000000.0,157600000000.0,894680000000.0,68754000000.0,1354300000000.0
821,B,True,3992800000000.0,3376800000000.0,4088800000000.0,4223200000000.0,3544400000000.0,3956200000000.0,4083900000000.0,3950500000000.0,3669800000000.0,4166300000000.0,3173300000000.0,2746700000000.0,3081600000000.0,3031200000000.0,3581100000000.0
822,B,True,1631500000000.0,1341800000000.0,1616100000000.0,799850000000.0,1590200000000.0,1645700000000.0,2334300000000.0,846960000000.0,992820000000.0,835150000000.0,1517500000000.0,2501900000000.0,2395200000000.0,1773500000000.0,2125700000000.0
823,B,False,2270800000000.0,1478500000000.0,547700000000.0,189160000000.0,938290000000.0,1313700000000.0,1039000000000.0,880910000000.0,441100000000.0,1378600000000.0,852650000000.0,799590000000.0,737010000000.0,499550000000.0,537950000000.0
824,B,True,547220000000.0,275780000000.0,1148200000000.0,420050000000.0,79759000000.0,139970000000.0,891530000000.0,1309300000000.0,794910000000.0,647300000000.0,1099000000000.0,848820000000.0,1304900000000.0,1592100000000.0,1106600000000.0
