,FLARE_TYPE,COINCIDENCE,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55,TOTUSJZ_56,TOTUSJZ_57,TOTUSJZ_58,TOTUSJZ_59,TOTUSJZ_60,TOTUSJZ_61,TOTUSJZ_62,TOTUSJZ_63,TOTUSJZ_64,TOTUSJZ_65,TOTUSJZ_66,TOTUSJZ_67,TOTUSJZ_68,TOTUSJZ_69,TOTUSJZ_70,TOTUSJZ_71,TOTUSJZ_72,TOTUSJZ_73,TOTUSJZ_74,TOTUSJZ_75,TOTUSJZ_76,TOTUSJZ_77,TOTUSJZ_78,TOTUSJZ_79,TOTUSJZ_80,TOTUSJZ_81,TOTUSJZ_82,TOTUSJZ_83,TOTUSJZ_84,TOTUSJZ_85,TOTUSJZ_86,TOTUSJZ_87,TOTUSJZ_88,TOTUSJZ_89,TOTUSJZ_90,TOTUSJZ_91,TOTUSJZ_92,TOTUSJZ_93,TOTUSJZ_94,TOTUSJZ_95,TOTUSJZ_96,TOTUSJZ_97,TOTUSJZ_98,TOTUSJZ_99,TOTUSJZ_100
1645,N,False,6644200000000.0,6457700000000.0,6425700000000.0,6578500000000.0,6212000000000.0,6230600000000.0,6155300000000.0,6241000000000.0,6291900000000.0,6208500000000.0,5942900000000.0,5792200000000.0,5699800000000.0,5325700000000.0,5056300000000.0,5192500000000.0,4820600000000.0,4772500000000.0,4844100000000.0,4994200000000.0,5209500000000.0,5401600000000.0,5147400000000.0,5174500000000.0,5264600000000.0,5636800000000.0,5893300000000.0,5653100000000.0,5953000000000.0,5934600000000.0,6167200000000.0,6578600000000.0,6594500000000.0,6557000000000.0,6942600000000.0,7523700000000.0,8219600000000.0,8149800000000.0,8282700000000.0,8206200000000.0,8215800000000.0,7964900000000.0,7572000000000.0,7497500000000.0,7890600000000.0,7620500000000.0,7796600000000.0,7555100000000.0,7703100000000.0,7669700000000.0,7817900000000.0,8022200000000.0,7535200000000.0,7559400000000.0,7682000000000.0,7625000000000.0,7473100000000.0,7226300000000.0,7127100000000.0,7164100000000.0,6772200000000.0,7165300000000.0,7177600000000.0,7102500000000.0,6943100000000.0,6828700000000.0,7137900000000.0,7034600000000.0,7020500000000.0,6584100000000.0,6452100000000.0,6518400000000.0,6424300000000.0,6707700000000.0,6617000000000.0,6555700000000.0,6731300000000.0,6914200000000.0,6945000000000.0,6629300000000.0
1646,N,False,15236000000000.0,15749000000000.0,15984000000000.0,16142000000000.0,16496000000000.0,16263000000000.0,16224000000000.0,16504000000000.0,16808000000000.0,16306000000000.0,15855000000000.0,15560000000000.0,15836000000000.0,15765000000000.0,15648000000000.0,15787000000000.0,16374000000000.0,16265000000000.0,16436000000000.0,16298000000000.0,16792000000000.0,16827000000000.0,16596000000000.0,16685000000000.0,16579000000000.0,16762000000000.0,16234000000000.0,17209000000000.0,16923000000000.0,16529000000000.0,16520000000000.0,17054000000000.0,16781000000000.0,16868000000000.0,16740000000000.0,16735000000000.0,16778000000000.0,16832000000000.0,16533000000000.0,16708000000000.0,16702000000000.0,16682000000000.0,16825000000000.0,16732000000000.0,17025000000000.0,16622000000000.0,16327000000000.0,16646000000000.0,16570000000000.0,16814000000000.0,16581000000000.0,16667000000000.0,16787000000000.0,16376000000000.0,16934000000000.0,17088000000000.0,17149000000000.0,17820000000000.0,18312000000000.0,18382000000000.0,18239000000000.0,18049000000000.0,18203000000000.0,17731000000000.0,17667000000000.0,17573000000000.0,17063000000000.0,17119000000000.0,17136000000000.0,16490000000000.0,16802000000000.0,17224000000000.0,16868000000000.0,16509000000000.0,16448000000000.0,15948000000000.0,16168000000000.0,16347000000000.0,16433000000000.0,16891000000000.0
1647,N,False,3105100000000.0,3101400000000.0,3000000000000.0,3134300000000.0,3029500000000.0,3069700000000.0,2899700000000.0,2928800000000.0,2733500000000.0,2816900000000.0,2701100000000.0,2707800000000.0,2753900000000.0,2827500000000.0,2813300000000.0,2690000000000.0,2909800000000.0,2978900000000.0,2812900000000.0,2866200000000.0,3089300000000.0,2879800000000.0,2921600000000.0,2957000000000.0,2888700000000.0,2982700000000.0,3113500000000.0,2980000000000.0,3151200000000.0,3390200000000.0,3396000000000.0,3592700000000.0,3576900000000.0,3842800000000.0,3606900000000.0,3528600000000.0,3368900000000.0,3333100000000.0,3235800000000.0,3197000000000.0,3215900000000.0,3023200000000.0,2928900000000.0,3021000000000.0,3031400000000.0,3008600000000.0,3046600000000.0,3049000000000.0,3086100000000.0,3092000000000.0,3116100000000.0,2984300000000.0,3057900000000.0,3062900000000.0,3204800000000.0,3212900000000.0,3281400000000.0,3336200000000.0,3484800000000.0,3369200000000.0,3455900000000.0,3460100000000.0,3426500000000.0,3333800000000.0,3389000000000.0,3089900000000.0,3303500000000.0,3653400000000.0,3830500000000.0,3990900000000.0,3994900000000.0,4548900000000.0,4250900000000.0,4168300000000.0,4365100000000.0,4428300000000.0,4526300000000.0,4820300000000.0,4887300000000.0,4497400000000.0
1648,N,False,48983000000000.0,49666000000000.0,50326000000000.0,51879000000000.0,139130000000000.0,52765000000000.0,54385000000000.0,54514000000000.0,56047000000000.0,58615000000000.0,61508000000000.0,62441000000000.0,63490000000000.0,63817000000000.0,64895000000000.0,63001000000000.0,61783000000000.0,60931000000000.0,59609000000000.0,58561000000000.0,57072000000000.0,55967000000000.0,58091000000000.0,55939000000000.0,54501000000000.0,55735000000000.0,54834000000000.0,54921000000000.0,54766000000000.0,55164000000000.0,54589000000000.0,54247000000000.0,54200000000000.0,54371000000000.0,54691000000000.0,54023000000000.0,53898000000000.0,54012000000000.0,53820000000000.0,53502000000000.0,53326000000000.0,52593000000000.0,53239000000000.0,52929000000000.0,53084000000000.0,53441000000000.0,52912000000000.0,53412000000000.0,53830000000000.0,52956000000000.0,52744000000000.0,54246000000000.0,53981000000000.0,54288000000000.0,54775000000000.0,55400000000000.0,56319000000000.0,56856000000000.0,57069000000000.0,58813000000000.0,60587000000000.0,61126000000000.0,61423000000000.0,61506000000000.0,61053000000000.0,60357000000000.0,58176000000000.0,57396000000000.0,55571000000000.0,53775000000000.0,52604000000000.0,51259000000000.0,50670000000000.0,49758000000000.0,49865000000000.0,49734000000000.0,49629000000000.0,49578000000000.0,49543000000000.0,49573000000000.0
1649,N,False,3105100000000.0,3101400000000.0,3000000000000.0,3134300000000.0,3029500000000.0,3069700000000.0,2899700000000.0,2928800000000.0,2733500000000.0,2816900000000.0,2701100000000.0,2707800000000.0,2753900000000.0,2827500000000.0,2813300000000.0,2690000000000.0,2909800000000.0,2978900000000.0,2812900000000.0,2866200000000.0,3089300000000.0,2879800000000.0,2921600000000.0,2957000000000.0,2888700000000.0,2982700000000.0,3113500000000.0,2980000000000.0,3151200000000.0,3390200000000.0,3396000000000.0,3592700000000.0,3576900000000.0,3842800000000.0,3606900000000.0,3528600000000.0,3368900000000.0,3333100000000.0,3235800000000.0,3197000000000.0,3215900000000.0,3023200000000.0,2928900000000.0,3021000000000.0,3031400000000.0,3008600000000.0,3046600000000.0,3049000000000.0,3086100000000.0,3092000000000.0,3116100000000.0,2984300000000.0,3057900000000.0,3062900000000.0,3204800000000.0,3212900000000.0,3281400000000.0,3336200000000.0,3484800000000.0,3369200000000.0,3455900000000.0,3460100000000.0,3426500000000.0,3333800000000.0,3389000000000.0,3089900000000.0,3303500000000.0,3653400000000.0,3830500000000.0,3990900000000.0,3994900000000.0,4548900000000.0,4250900000000.0,4168300000000.0,4365100000000.0,4428300000000.0,4526300000000.0,4820300000000.0,4887300000000.0,4497400000000.0
1650,N,False,48501000000000.0,49093000000000.0,49272000000000.0,49164000000000.0,49084000000000.0,49502000000000.0,49346000000000.0,49215000000000.0,49132000000000.0,48384000000000.0,48706000000000.0,49174000000000.0,49857000000000.0,50214000000000.0,50886000000000.0,52157000000000.0,52616000000000.0,53634000000000.0,54914000000000.0,55685000000000.0,56701000000000.0,57153000000000.0,57125000000000.0,57253000000000.0,56310000000000.0,56229000000000.0,55359000000000.0,54939000000000.0,54508000000000.0,54828000000000.0,54503000000000.0,54448000000000.0,54190000000000.0,53957000000000.0,53225000000000.0,54507000000000.0,54673000000000.0,54506000000000.0,54471000000000.0,54861000000000.0,54359000000000.0,55127000000000.0,54361000000000.0,54630000000000.0,55197000000000.0,55041000000000.0,54953000000000.0,54900000000000.0,54092000000000.0,54070000000000.0,54265000000000.0,54417000000000.0,53953000000000.0,54236000000000.0,54016000000000.0,53397000000000.0,53614000000000.0,53158000000000.0,53115000000000.0,52801000000000.0,52942000000000.0,52982000000000.0,52610000000000.0,53141000000000.0,52195000000000.0,52473000000000.0,52231000000000.0,51618000000000.0,51457000000000.0,51481000000000.0,51523000000000.0,51071000000000.0,51023000000000.0,50963000000000.0,51394000000000.0,52727000000000.0,52859000000000.0,52700000000000.0,53188000000000.0,53836000000000.0
1651,N,False,948100000000.0,871210000000.0,928480000000.0,960010000000.0,940460000000.0,961170000000.0,951930000000.0,1004800000000.0,962160000000.0,1037000000000.0,1042000000000.0,1119400000000.0,1062500000000.0,1010300000000.0,936220000000.0,950010000000.0,831050000000.0,827260000000.0,845330000000.0,633480000000.0,757670000000.0,747170000000.0,718490000000.0,738330000000.0,727380000000.0,691520000000.0,659010000000.0,624950000000.0,677830000000.0,596790000000.0,723050000000.0,699690000000.0,677260000000.0,611220000000.0,587030000000.0,624690000000.0,651370000000.0,637100000000.0,641520000000.0,610450000000.0,617810000000.0,604360000000.0,574770000000.0,624940000000.0,582570000000.0,561220000000.0,515510000000.0,510360000000.0,521470000000.0,482880000000.0,447860000000.0,445440000000.0,432770000000.0,413020000000.0,425010000000.0,495650000000.0,544000000000.0,590970000000.0,541930000000.0,518430000000.0,502670000000.0,501580000000.0,482660000000.0,511250000000.0,496010000000.0,547980000000.0,581520000000.0,604870000000.0,589930000000.0,675270000000.0,614560000000.0,654970000000.0,652260000000.0,599410000000.0,649470000000.0,616150000000.0,563660000000.0,537910000000.0,581170000000.0,520540000000.0
1652,N,False,2149300000000.0,2162000000000.0,2146200000000.0,2113300000000.0,2180500000000.0,2225900000000.0,2113300000000.0,2074600000000.0,1927700000000.0,1997600000000.0,1974700000000.0,2074700000000.0,1834700000000.0,1908100000000.0,1925900000000.0,1917800000000.0,1993600000000.0,2004400000000.0,1896000000000.0,1883100000000.0,1929400000000.0,1870500000000.0,1938500000000.0,1908400000000.0,1754700000000.0,1831200000000.0,1896800000000.0,1909200000000.0,1880100000000.0,1749300000000.0,1731600000000.0,1793100000000.0,1876800000000.0,1817800000000.0,1721500000000.0,1823300000000.0,1829700000000.0,1832700000000.0,1858400000000.0,1976000000000.0,2029200000000.0,2127200000000.0,2204300000000.0,2209300000000.0,2108600000000.0,2002700000000.0,1836900000000.0,1899100000000.0,1924700000000.0,1821200000000.0,1833700000000.0,1872700000000.0,1891000000000.0,1848600000000.0,1799900000000.0,1766200000000.0,1787800000000.0,1756700000000.0,1871500000000.0,1950600000000.0,1778300000000.0,1873500000000.0,1930800000000.0,1842400000000.0,1823200000000.0,1841500000000.0,2031300000000.0,1966600000000.0,1860400000000.0,1896200000000.0,1947100000000.0,1883800000000.0,1951100000000.0,2065200000000.0,1829400000000.0,1770300000000.0,1821000000000.0,1714700000000.0,1768300000000.0,1782600000000.0
1653,N,False,49065000000000.0,48845000000000.0,49248000000000.0,48554000000000.0,48872000000000.0,48430000000000.0,48161000000000.0,48926000000000.0,48556000000000.0,48646000000000.0,49206000000000.0,49851000000000.0,49224000000000.0,49697000000000.0,50692000000000.0,50662000000000.0,50886000000000.0,51873000000000.0,51129000000000.0,51939000000000.0,51722000000000.0,51042000000000.0,50546000000000.0,50703000000000.0,50426000000000.0,48566000000000.0,48400000000000.0,47013000000000.0,47191000000000.0,45415000000000.0,45952000000000.0,43950000000000.0,44515000000000.0,44350000000000.0,44213000000000.0,44882000000000.0,45047000000000.0,45404000000000.0,45235000000000.0,45873000000000.0,45195000000000.0,45400000000000.0,44971000000000.0,45032000000000.0,44803000000000.0,44826000000000.0,45211000000000.0,45144000000000.0,45529000000000.0,45272000000000.0,45242000000000.0,45696000000000.0,45475000000000.0,45595000000000.0,45352000000000.0,44946000000000.0,45172000000000.0,45088000000000.0,45550000000000.0,45594000000000.0,44711000000000.0,44668000000000.0,44884000000000.0,45200000000000.0,45444000000000.0,45117000000000.0,44400000000000.0,44521000000000.0,44100000000000.0,43499000000000.0,43728000000000.0,42920000000000.0,43051000000000.0,42423000000000.0,42454000000000.0,42250000000000.0,41338000000000.0,41951000000000.0,40919000000000.0,40772000000000.0
1654,N,False,7042700000000.0,7104700000000.0,6889700000000.0,6911900000000.0,6768500000000.0,6772100000000.0,6999100000000.0,6820100000000.0,7051700000000.0,7020500000000.0,7100900000000.0,7169400000000.0,7400700000000.0,7578500000000.0,7665000000000.0,7937000000000.0,7899800000000.0,7904700000000.0,7960000000000.0,7914000000000.0,7989000000000.0,7852300000000.0,7286300000000.0,7049000000000.0,6707900000000.0,6191300000000.0,5751200000000.0,5756400000000.0,5647200000000.0,5549600000000.0,5518800000000.0,5487800000000.0,5338400000000.0,5407400000000.0,5640900000000.0,5707600000000.0,5693900000000.0,5648600000000.0,5482700000000.0,5475000000000.0,5627800000000.0,5549400000000.0,5516300000000.0,5694800000000.0,5725300000000.0,5912000000000.0,5886600000000.0,6123800000000.0,6046100000000.0,6155100000000.0,6109000000000.0,6286100000000.0,6586000000000.0,6338600000000.0,6214200000000.0,6247400000000.0,6203500000000.0,6161500000000.0,6086200000000.0,5933500000000.0,6059900000000.0,5961200000000.0,5718800000000.0,5765300000000.0,5821400000000.0,5563600000000.0,5893700000000.0,5655900000000.0,5679500000000.0,5526700000000.0,5391100000000.0,5344000000000.0,5461100000000.0,5525300000000.0,5460300000000.0,5305900000000.0,5378900000000.0,5114800000000.0,5048900000000.0,4901900000000.0
1655,N,False,8312500000000.0,8198400000000.0,8040200000000.0,8389300000000.0,8199000000000.0,8145800000000.0,8234100000000.0,8302000000000.0,8483900000000.0,8210100000000.0,8451000000000.0,8306800000000.0,8259100000000.0,8303400000000.0,8523000000000.0,8589900000000.0,8814800000000.0,14050000000000.0,8923800000000.0,8668600000000.0,8876200000000.0,9014200000000.0,9193600000000.0,9228800000000.0,9212300000000.0,9223400000000.0,8833400000000.0,8776100000000.0,8765600000000.0,8845200000000.0,9165500000000.0,9268500000000.0,9390400000000.0,9257300000000.0,9818900000000.0,9947900000000.0,9639100000000.0,9585200000000.0,9620900000000.0,9764300000000.0,9705200000000.0,9179700000000.0,9205400000000.0,9495600000000.0,8728100000000.0,8907400000000.0,8517000000000.0,8936600000000.0,8903700000000.0,9011900000000.0,9144500000000.0,9148300000000.0,9534100000000.0,9550400000000.0,9418000000000.0,9056000000000.0,9347400000000.0,9196000000000.0,9530100000000.0,9522000000000.0,9602000000000.0,9546400000000.0,9844000000000.0,9740700000000.0,9826500000000.0,9881500000000.0,10316000000000.0,10198000000000.0,9997300000000.0,9960600000000.0,9898900000000.0,9730400000000.0,9750900000000.0,9875100000000.0,9801100000000.0,9630200000000.0,9676300000000.0,9760200000000.0,9836500000000.0,9936300000000.0
1656,N,False,90252000000000.0,89732000000000.0,88783000000000.0,88495000000000.0,87521000000000.0,87149000000000.0,86953000000000.0,87451000000000.0,87143000000000.0,87883000000000.0,87524000000000.0,85837000000000.0,86833000000000.0,87512000000000.0,86772000000000.0,87480000000000.0,87594000000000.0,88060000000000.0,89531000000000.0,89213000000000.0,90442000000000.0,90681000000000.0,91664000000000.0,93480000000000.0,94033000000000.0,95998000000000.0,95855000000000.0,98362000000000.0,97085000000000.0,97776000000000.0,96829000000000.0,96045000000000.0,94985000000000.0,95269000000000.0,93991000000000.0,93420000000000.0,93672000000000.0,92045000000000.0,91287000000000.0,92044000000000.0,91936000000000.0,91045000000000.0,91154000000000.0,91436000000000.0,92127000000000.0,93049000000000.0,93336000000000.0,94069000000000.0,96167000000000.0,96060000000000.0,96647000000000.0,96624000000000.0,97563000000000.0,98645000000000.0,98320000000000.0,99037000000000.0,98593000000000.0,98751000000000.0,98108000000000.0,99142000000000.0,99048000000000.0,98473000000000.0,98962000000000.0,99310000000000.0,99607000000000.0,98442000000000.0,97744000000000.0,96848000000000.0,97949000000000.0,97849000000000.0,97393000000000.0,97693000000000.0,97675000000000.0,97820000000000.0,98266000000000.0,97899000000000.0,97453000000000.0,97736000000000.0,97745000000000.0,97357000000000.0
1657,N,False,6980400000000.0,7312400000000.0,7674700000000.0,7283400000000.0,7264000000000.0,6768600000000.0,6398600000000.0,5998700000000.0,6077500000000.0,5773800000000.0,5561200000000.0,5668100000000.0,5410000000000.0,5311000000000.0,5195000000000.0,5138100000000.0,5125300000000.0,4962900000000.0,5117500000000.0,5106400000000.0,4897200000000.0,4851700000000.0,4826700000000.0,4909300000000.0,4847500000000.0,4778400000000.0,4843400000000.0,4773400000000.0,4868400000000.0,4875500000000.0,4958500000000.0,5034000000000.0,5092900000000.0,4823400000000.0,5056900000000.0,5216500000000.0,5289700000000.0,5292700000000.0,5712300000000.0,5801200000000.0,5991200000000.0,6403000000000.0,6738400000000.0,6872600000000.0,7214200000000.0,7141100000000.0,6355000000000.0,5904100000000.0,5260700000000.0,4790900000000.0,4533700000000.0,4164900000000.0,4126300000000.0,4168700000000.0,4298700000000.0,4419800000000.0,4305400000000.0,4490800000000.0,4378700000000.0,4140700000000.0,4412000000000.0,4476100000000.0,4500800000000.0,4645500000000.0,4832400000000.0,4685100000000.0,5089600000000.0,5165100000000.0,5237500000000.0,5360100000000.0,5595200000000.0,5645700000000.0,5855000000000.0,5424000000000.0,5440000000000.0,5567000000000.0,5220700000000.0,5386900000000.0,5345200000000.0,5294500000000.0
1658,N,False,2196700000000.0,2013400000000.0,2112900000000.0,2282600000000.0,2109900000000.0,2293200000000.0,2280900000000.0,2168300000000.0,2193100000000.0,2177500000000.0,2179600000000.0,2097300000000.0,2225000000000.0,2124500000000.0,2162400000000.0,2132700000000.0,2013900000000.0,2062800000000.0,2060900000000.0,2052500000000.0,2106300000000.0,2076500000000.0,2078800000000.0,2154100000000.0,2067800000000.0,2234400000000.0,2229500000000.0,2214600000000.0,2244900000000.0,2311500000000.0,2392700000000.0,2439800000000.0,2537500000000.0,2485200000000.0,2417200000000.0,2275700000000.0,2251000000000.0,2297300000000.0,2174800000000.0,2025700000000.0,2007000000000.0,2197900000000.0,2114400000000.0,2176900000000.0,2139600000000.0,2074800000000.0,2148100000000.0,2078200000000.0,2060500000000.0,2245800000000.0,2151700000000.0,2341700000000.0,2299900000000.0,2349300000000.0,2226200000000.0,2173400000000.0,2118900000000.0,2036000000000.0,2008400000000.0,2005500000000.0,2170100000000.0,2001900000000.0,2072400000000.0,2056900000000.0,2110100000000.0,2219600000000.0,2116500000000.0,2047200000000.0,2149000000000.0,2051700000000.0,2053200000000.0,2270200000000.0,2257900000000.0,2433800000000.0,2599600000000.0,2442300000000.0,2440900000000.0,2454700000000.0,2397300000000.0,2366400000000.0
1659,N,False,51370000000000.0,51178000000000.0,52121000000000.0,52436000000000.0,53645000000000.0,54461000000000.0,54726000000000.0,55135000000000.0,55705000000000.0,56141000000000.0,56975000000000.0,57822000000000.0,57476000000000.0,56848000000000.0,58299000000000.0,58255000000000.0,58017000000000.0,56767000000000.0,56304000000000.0,55417000000000.0,54593000000000.0,53831000000000.0,53005000000000.0,53447000000000.0,52313000000000.0,52809000000000.0,52698000000000.0,51603000000000.0,52264000000000.0,51657000000000.0,51244000000000.0,51797000000000.0,52218000000000.0,52957000000000.0,52644000000000.0,52943000000000.0,52993000000000.0,53424000000000.0,53040000000000.0,53573000000000.0,54055000000000.0,54607000000000.0,56179000000000.0,56355000000000.0,57606000000000.0,57967000000000.0,58879000000000.0,58976000000000.0,59742000000000.0,59203000000000.0,59388000000000.0,57931000000000.0,57616000000000.0,56402000000000.0,56637000000000.0,55562000000000.0,55128000000000.0,54920000000000.0,54651000000000.0,54384000000000.0,52958000000000.0,53185000000000.0,53299000000000.0,53617000000000.0,54438000000000.0,55081000000000.0,56342000000000.0,57328000000000.0,57816000000000.0,58410000000000.0,59196000000000.0,58435000000000.0,58584000000000.0,58722000000000.0,58332000000000.0,57415000000000.0,57338000000000.0,56511000000000.0,56483000000000.0,55747000000000.0
