,FLARE_TYPE,COINCIDENCE,MEANGAM_21,MEANGAM_22,MEANGAM_23,MEANGAM_24,MEANGAM_25,MEANGAM_26,MEANGAM_27,MEANGAM_28,MEANGAM_29,MEANGAM_30,MEANGAM_31,MEANGAM_32,MEANGAM_33,MEANGAM_34,MEANGAM_35,MEANGAM_36,MEANGAM_37,MEANGAM_38,MEANGAM_39,MEANGAM_40,MEANGAM_41,MEANGAM_42,MEANGAM_43,MEANGAM_44,MEANGAM_45,MEANGAM_46,MEANGAM_47,MEANGAM_48,MEANGAM_49,MEANGAM_50,MEANGAM_51,MEANGAM_52,MEANGAM_53,MEANGAM_54,MEANGAM_55,MEANGAM_56,MEANGAM_57,MEANGAM_58,MEANGAM_59,MEANGAM_60,MEANGAM_61,MEANGAM_62,MEANGAM_63,MEANGAM_64,MEANGAM_65,MEANGAM_66,MEANGAM_67,MEANGAM_68,MEANGAM_69,MEANGAM_70,MEANGAM_71,MEANGAM_72,MEANGAM_73,MEANGAM_74,MEANGAM_75,MEANGAM_76,MEANGAM_77,MEANGAM_78,MEANGAM_79,MEANGAM_80,MEANGAM_81,MEANGAM_82,MEANGAM_83,MEANGAM_84,MEANGAM_85,MEANGAM_86,MEANGAM_87,MEANGAM_88,MEANGAM_89,MEANGAM_90,MEANGAM_91,MEANGAM_92,MEANGAM_93,MEANGAM_94,MEANGAM_95,MEANGAM_96,MEANGAM_97,MEANGAM_98,MEANGAM_99,MEANGAM_100
1914,N,False,38.626,37.298,37.382,36.915,36.797,37.779,37.376,36.972,36.335,36.534,37.134,36.756,36.916,37.139,35.882,36.18,36.805,36.519,35.713,36.6,35.803,35.365,35.459,34.824,34.267,35.248,33.833,34.055,37.373,35.858,34.767,35.644,34.539,35.406,34.96,35.012,35.743,36.149,35.828,34.54,34.933,35.112,35.268,34.928,36.319,36.768,36.643,36.725,37.048,37.469,36.115,36.27,36.591,36.11,35.546,35.841,34.919,35.54,34.728,35.239,33.644,34.812,34.686,35.528,36.123,34.078,35.991,33.204,34.997,34.954,33.669,34.269,34.544,35.973,33.449,34.119,34.313,34.832,34.575,34.996
1915,N,False,40.834,39.845,36.663,36.969,36.971,42.665,40.941,48.497,49.924,47.941,47.241,52.249,53.928,54.947,57.783,57.807,60.623,61.543,61.408,61.59,60.776,59.593,60.201,59.158,59.872,59.456,57.772,57.775,54.396,56.172,55.52,57.253,55.243,53.982,55.958,55.419,54.221,54.696,53.242,53.482,54.188,54.613,53.514,53.042,52.102,54.165,53.741,53.463,53.567,51.51,53.664,54.627,54.319,54.282,53.902,53.6,51.954,52.038,51.435,51.239,51.651,51.519,50.073,49.374,50.012,49.527,49.974,49.469,49.166,49.215,48.156,47.584,46.142,45.27,45.442,45.721,44.71,43.953,44.659,45.419
1916,N,False,35.262,34.793,36.112,36.526,35.971,35.455,35.537,36.417,34.796,35.622,34.4,33.597,33.406,34.674,34.112,33.452,33.963,33.012,33.909,34.633,35.678,35.372,34.293,34.435,34.924,33.5,34.857,34.901,33.894,34.959,33.914,33.356,33.162,32.752,33.049,31.928,31.601,32.674,34.071,34.461,33.796,34.837,36.15,35.301,37.533,37.436,36.85,35.025,33.774,35.76,38.068,36.631,36.592,38.058,37.986,36.411,35.377,34.897,33.869,33.845,34.155,34.677,36.655,36.908,34.879,35.808,36.568,33.777,33.471,34.033,33.818,36.1,35.589,36.175,33.871,33.613,33.491,34.639,34.491,34.546
1917,N,False,28.863,28.922,29.356,28.991,29.085,29.609,28.861,29.146,28.74,29.602,29.558,28.991,29.367,29.476,29.248,29.409,28.63,29.076,28.966,28.741,28.909,29.34,28.979,29.032,28.475,29.395,28.829,29.081,28.85,28.295,29.133,29.819,28.458,30.125,30.615,29.932,28.839,29.389,29.623,31.72,31.513,30.814,31.053,30.92,31.182,31.105,31.577,31.429,31.484,31.65,32.566,32.313,30.626,31.563,32.437,32.418,30.831,30.349,30.443,30.604,30.513,29.901,30.759,30.646,31.053,29.754,30.661,29.994,31.271,30.487,29.965,31.037,30.624,31.368,30.589,30.951,29.807,30.675,32.791,30.698
1918,N,False,31.114,31.454,30.863,30.799,30.013,30.558,30.004,31.011,30.445,31.551,32.674,32.51,30.728,31.888,31.266,31.376,31.958,30.421,31.267,31.041,30.143,29.596,30.625,29.427,28.985,29.404,29.271,29.496,29.412,29.544,29.765,29.248,30.419,30.028,29.568,29.534,28.987,29.123,28.591,28.652,29.079,28.863,28.856,28.712,27.857,27.964,28.188,27.642,27.722,27.504,27.73,27.728,27.765,27.666,28.325,27.688,28.641,28.438,27.785,27.756,27.964,28.113,28.574,27.775,27.504,27.797,27.918,27.607,28.326,28.185,27.435,27.489,27.475,27.179,28.149,27.157,27.064,26.852,27.098,26.386
1919,N,False,38.803,38.748,39.292,40.341,39.35,38.391,37.728,38.479,37.922,39.197,38.752,37.318,38.166,38.262,38.294,38.423,38.47,40.663,42.218,41.929,43.223,43.424,41.727,41.349,43.254,42.099,38.372,39.452,41.295,42.214,38.263,41.536,42.538,43.602,42.054,38.877,40.087,40.178,38.949,37.799,37.107,36.749,35.111,36.112,37.573,36.964,36.25,35.867,35.938,35.483,38.041,36.743,35.131,36.279,36.078,37.336,38.808,39.763,38.186,38.897,37.537,40.482,41.021,40.668,38.883,39.305,36.908,38.912,35.655,38.798,38.653,39.707,39.273,40.474,39.694,41.545,41.249,43.698,41.186,42.305
1920,N,False,29.741,29.819,29.483,29.343,29.425,29.344,29.393,29.441,29.546,29.581,29.444,29.897,30.008,30.238,30.089,30.057,30.261,30.11,30.498,30.465,30.691,30.832,30.611,30.674,30.305,30.765,31.162,30.953,31.05,31.103,30.844,30.654,30.86,31.019,30.817,30.741,31.073,30.862,31.301,31.237,31.251,31.816,31.796,31.775,31.673,31.568,31.341,32.277,31.967,32.104,32.629,32.363,31.436,31.572,31.628,31.197,31.296,30.983,31.349,31.103,31.1,31.118,31.294,31.531,30.862,31.608,31.509,31.637,32.333,32.295,31.852,31.926,31.727,31.73,32.16,32.784,32.55,32.265,32.228,32.171
1921,N,False,48.046,49.454,49.807,53.222,51.422,49.805,50.084,50.999,49.183,49.293,49.343,50.772,52.988,53.595,51.058,53.394,52.54,50.066,49.414,48.23,44.695,46.414,46.355,44.35,45.061,46.159,44.707,41.012,41.334,40.753,42.611,40.328,40.535,40.208,39.86,39.569,39.441,39.085,40.695,41.722,40.888,40.717,40.905,40.09,40.349,39.52,39.753,40.069,39.072,37.786,38.959,40.224,39.522,38.323,37.937,38.587,37.033,37.421,39.159,38.03,39.286,38.656,41.609,40.342,43.79,41.541,40.551,41.022,42.395,40.862,40.282,41.186,42.328,40.904,42.056,43.06,42.478,40.84,43.118,41.058
1922,N,False,35.582,36.269,37.169,38.045,35.335,34.847,35.581,36.192,36.547,37.278,39.612,36.415,38.641,39.294,36.786,35.537,34.915,35.322,36.733,36.236,35.196,33.863,33.885,35.241,35.087,33.6,33.209,34.484,34.44,34.098,36.439,34.626,34.827,34.465,34.232,36.108,37.706,34.718,34.599,36.435,35.885,35.038,35.859,35.526,33.368,31.434,31.71,30.132,30.11,31.194,30.01,30.754,28.298,27.971,28.662,28.681,30.907,31.685,30.739,32.159,33.483,34.734,35.194,34.198,32.939,33.439,33.221,31.969,31.755,33.105,31.949,30.678,33.167,29.341,29.636,29.459,30.32,29.607,30.986,29.42
1923,N,False,52.38,53.213,52.798,52.855,54.042,52.931,52.947,52.881,53.566,54.207,53.781,54.189,54.342,54.099,54.355,53.859,54.115,53.449,53.641,52.716,53.314,52.192,52.151,51.326,51.734,52.085,52.35,53.039,52.899,52.65,52.628,52.887,53.386,53.546,53.828,52.787,52.763,53.295,53.386,53.071,51.944,51.687,51.528,51.558,51.487,51.146,51.303,51.053,51.147,50.826,50.221,50.486,50.45,50.593,50.151,50.396,50.24,50.003,50.429,50.727,50.861,50.19,49.962,49.033,49.249,49.878,49.468,49.883,49.965,49.424,48.864,48.705,48.615,49.142,48.783,47.175,47.892,48.453,47.742,47.402
1924,N,False,44.944,43.093,43.469,45.938,43.526,44.106,42.167,40.516,40.787,39.246,37.898,38.94,38.187,38.124,41.12,35.626,35.303,40.093,41.86,36.018,38.492,39.279,40.55,44.089,43.992,44.693,39.504,35.232,36.309,35.976,35.383,35.005,36.478,35.902,35.841,32.955,31.829,39.467,37.517,34.704,34.283,35.727,38.014,40.247,40.049,43.052,39.967,41.232,42.827,44.313,46.127,45.571,45.201,48.974,50.263,47.506,44.257,47.865,48.518,47.406,47.773,48.351,52.507,54.82,57.335,56.315,55.796,53.896,54.87,53.613,54.609,55.493,53.818,53.771,51.772,55.163,51.022,51.759,54.436,54.13
1925,N,False,41.389,41.017,42.849,42.554,41.096,40.9,43.242,42.346,41.04,43.069,42.568,43.01,44.306,44.73,44.476,43.431,43.592,45.224,45.301,45.693,45.747,44.015,45.016,44.401,44.983,44.474,42.273,42.992,42.033,41.971,40.876,41.242,41.045,41.882,40.843,42.514,42.44,42.148,42.934,43.195,42.537,42.625,43.744,43.358,43.958,44.89,43.22,42.971,43.126,42.09,42.212,41.814,40.295,39.915,40.96,40.545,41.962,41.091,40.728,41.69,41.449,42.365,40.47,40.377,40.298,39.955,40.261,39.093,39.707,39.06,39.113,38.993,40.453,40.038,41.924,42.328,41.413,40.972,41.064,41.414
1926,N,False,54.032,55.404,53.117,49.318,42.991,46.532,48.26,51.832,47.432,45.517,41.049,42.937,42.444,37.972,37.577,40.681,38.687,35.216,36.798,36.029,35.704,34.634,34.148,36.736,34.666,39.417,36.041,36.548,33.705,36.073,33.024,34.126,33.974,31.907,32.405,32.112,32.824,31.82,32.019,32.402,32.813,33.13,33.816,33.5,35.329,32.938,33.294,33.378,33.265,34.277,35.282,38.834,37.117,34.359,34.854,37.17,33.692,35.877,33.451,34.194,34.83,35.547,33.254,32.285,33.34,34.442,35.94,33.123,34.208,33.462,35.406,34.656,33.18,34.258,35.612,35.38,34.991,36.004,32.819,34.847
1927,N,False,38.664,37.694,37.698,37.558,37.479,37.122,36.864,37.005,36.91,37.224,36.783,36.856,36.697,37.198,37.581,36.688,36.473,35.7,35.334,36.431,35.785,34.744,35.505,35.57,34.639,35.078,35.023,34.777,34.476,34.805,34.347,34.714,34.858,35.105,35.145,35.234,35.19,35.692,35.764,35.851,35.716,35.593,35.192,35.127,34.943,34.625,34.661,34.692,35.047,34.633,34.915,34.714,33.437,33.319,33.405,32.775,32.751,32.617,33.741,33.014,33.772,33.919,34.003,34.159,34.123,34.348,34.686,33.696,33.366,33.493,33.638,33.68,33.288,33.264,33.996,33.673,33.518,33.635,33.345,33.036
1928,N,False,46.414,46.75,46.565,46.901,47.375,47.519,45.56,45.772,46.444,47.015,46.443,47.126,47.541,47.202,47.112,47.283,46.223,45.996,46.334,46.786,47.191,47.001,45.936,45.878,45.711,47.446,46.025,45.031,43.944,43.842,43.911,44.234,44.806,43.903,44.087,45.416,44.635,44.68,43.513,42.361,42.435,43.464,43.257,42.422,42.8,43.82,42.92,43.878,44.311,43.222,43.335,42.306,42.524,41.801,43.297,42.144,42.931,42.807,42.287,41.621,41.764,42.037,42.28,44.395,43.491,41.04,42.176,42.544,42.835,42.674,41.96,40.753,41.434,40.987,42.622,41.841,41.981,41.988,41.867,41.878
1929,N,False,22.851,22.828,22.631,22.625,22.718,22.674,22.902,22.923,22.791,22.325,22.472,22.421,22.746,22.475,22.694,22.783,22.549,22.387,22.219,22.122,22.637,22.967,22.443,22.199,22.494,22.163,22.189,22.054,22.204,22.328,22.14,22.116,22.185,22.117,21.788,21.679,21.443,21.3,21.363,21.059,21.018,21.167,21.074,21.383,21.772,21.768,21.671,21.709,22.01,22.189,21.998,22.195,22.552,22.242,22.43,22.606,22.189,21.823,22.277,22.044,22.201,22.172,21.98,22.325,22.338,22.447,22.512,22.179,21.923,22.231,22.162,22.363,22.493,22.091,22.258,22.293,22.535,22.255,22.321,22.07
1930,N,False,29.065,29.009,29.38,28.761,29.199,29.56,28.704,28.375,29.098,28.787,29.018,29.248,29.408,30.019,29.444,29.511,30.0,30.141,30.18,30.525,30.538,30.368,30.341,30.304,30.042,29.649,29.124,29.278,28.872,28.248,29.088,29.462,29.129,29.892,29.971,29.764,29.744,30.316,30.465,29.948,29.319,29.775,29.495,29.325,28.996,29.536,29.067,29.277,29.427,30.155,29.734,30.814,31.655,31.765,31.978,31.54,31.571,31.172,31.382,30.963,31.358,30.95,31.0,31.003,30.852,30.718,30.585,30.658,30.159,31.164,30.266,30.894,30.489,30.009,29.781,29.44,29.638,29.275,29.382,29.735
1931,N,False,38.63,37.743,34.585,36.435,37.338,38.573,40.66,38.112,37.206,37.439,39.583,38.412,35.438,38.427,41.244,39.851,35.118,37.174,37.819,34.73,34.975,34.504,33.249,33.385,32.333,32.842,34.089,34.315,32.591,33.353,34.61,37.6,32.959,35.101,34.843,39.734,39.218,37.419,39.441,41.832,46.47,49.337,43.456,43.122,43.203,37.246,35.109,38.624,37.592,36.287,32.119,35.582,35.757,34.767,37.913,34.666,35.316,36.211,34.732,34.881,36.9,36.279,35.232,34.549,36.699,34.343,36.963,33.774,35.105,36.223,38.637,38.556,37.396,34.642,35.522,37.004,38.804,38.717,36.923,36.916
1932,N,False,33.625,33.617,32.86,32.945,33.379,31.594,32.513,32.019,32.688,35.59,37.765,34.109,31.301,31.936,30.928,31.687,30.603,33.159,32.113,31.223,30.797,30.904,29.763,29.432,30.107,31.699,33.006,31.812,31.572,32.213,32.087,31.537,30.457,29.856,30.538,31.293,30.999,31.726,31.384,31.405,31.318,30.723,31.577,30.834,28.594,29.524,29.608,30.29,31.19,32.081,29.941,30.336,30.249,31.027,30.326,32.085,30.213,31.193,30.442,30.928,30.621,30.521,30.195,30.125,30.603,31.518,31.321,31.462,32.153,32.148,30.073,29.91,30.577,29.669,30.409,31.003,30.16,29.971,30.632,29.737
1933,N,False,25.754,25.611,25.944,25.938,25.92,26.309,26.06,25.748,25.692,25.884,25.64,25.458,25.763,25.605,25.966,25.923,26.055,26.175,26.222,26.152,26.113,25.971,26.106,26.164,26.029,26.417,26.344,26.342,26.213,26.099,26.158,26.49,26.486,26.616,26.704,27.051,26.805,26.765,26.904,26.879,26.903,26.787,26.95,27.045,26.85,26.76,26.514,26.536,26.661,26.473,26.656,26.604,26.756,27.055,26.95,26.42,26.464,26.401,26.493,26.288,26.236,26.212,26.381,26.585,26.368,26.526,26.665,26.832,26.207,26.273,26.532,26.276,26.605,26.578,26.888,26.922,27.054,26.803,26.758,26.647
1934,N,False,55.574,55.134,55.046,54.724,55.093,55.104,54.903,54.526,54.202,54.801,55.267,55.606,54.986,54.911,54.909,54.266,54.612,54.599,54.342,54.25,55.011,54.927,54.743,54.705,55.066,54.389,54.761,54.642,54.592,54.642,54.481,54.741,54.454,54.394,54.272,54.597,53.955,54.348,55.004,55.096,54.236,54.644,54.438,54.543,54.253,53.722,53.509,53.514,54.569,54.136,54.509,53.93,54.169,54.886,55.321,55.183,55.069,55.135,55.03,55.58,55.201,55.399,54.711,55.13,55.05,55.029,55.674,55.185,55.009,55.067,54.561,55.542,55.434,55.591,55.482,55.537,55.468,55.739,56.358,56.49
1935,N,False,27.801,28.112,27.99,27.789,27.868,27.705,27.762,27.664,27.933,28.027,28.074,27.749,27.797,27.813,27.751,27.764,27.907,27.965,28.021,28.045,28.304,28.631,28.629,28.514,28.509,28.849,28.549,28.353,28.43,28.447,28.601,28.919,29.023,28.723,28.364,28.782,28.11,27.967,28.11,27.941,28.23,28.697,28.881,28.847,29.16,28.975,29.016,29.018,29.09,28.869,28.814,28.515,28.771,28.736,28.885,28.745,28.796,29.006,28.775,28.73,28.766,28.767,28.973,28.999,29.058,29.083,28.925,29.039,29.167,28.991,29.235,29.082,28.94,28.932,28.867,28.855,28.978,28.875,28.921,28.987
1936,N,False,40.71,40.636,41.04,39.839,40.109,40.383,40.007,40.391,40.388,40.004,40.284,40.195,39.606,39.906,40.097,38.849,39.209,39.822,38.844,39.641,39.939,40.597,40.533,40.251,39.661,39.904,39.833,39.798,39.519,40.046,38.986,38.761,39.146,39.415,38.965,39.375,39.613,40.138,40.228,39.949,40.432,39.513,39.643,39.29,39.963,39.462,39.141,39.501,39.565,39.623,39.694,39.761,39.196,39.171,38.016,37.807,37.881,37.809,37.699,37.062,37.551,38.232,38.275,38.145,38.74,38.829,38.782,38.797,38.356,38.831,37.903,38.552,38.522,37.449,37.142,37.398,37.79,36.591,37.198,37.861
1937,N,False,29.894,29.963,30.186,29.958,29.222,29.307,29.175,29.876,29.051,29.18,29.457,29.703,28.882,29.562,29.171,29.47,29.547,29.156,28.437,29.004,29.145,28.754,29.039,29.072,29.314,28.991,28.998,28.594,29.234,28.707,29.366,29.773,29.29,29.174,28.994,29.177,29.365,29.286,29.108,28.711,29.158,29.464,29.083,29.344,29.386,29.384,29.534,29.789,28.951,28.819,28.821,29.309,29.224,29.038,29.094,28.816,29.082,29.23,29.444,29.513,29.173,29.651,30.042,29.69,30.401,29.891,29.341,29.672,30.155,29.872,29.845,29.814,30.223,29.786,29.661,29.871,30.23,30.04,29.91,29.829
1938,N,False,30.607,31.199,31.154,30.441,31.309,31.389,31.762,32.942,33.852,32.717,33.106,33.491,33.682,33.494,32.641,31.784,30.784,30.756,30.417,30.526,30.98,30.916,30.048,30.288,30.283,30.932,30.945,32.639,30.245,30.993,30.839,31.909,31.222,30.962,32.21,31.859,30.568,32.204,30.636,30.354,30.656,30.63,31.087,30.325,31.637,31.516,30.887,31.81,31.684,30.5,29.856,29.726,29.087,29.216,29.082,29.317,30.232,32.785,32.774,32.141,31.194,32.005,32.597,35.791,34.759,34.4,37.1,33.794,33.667,35.581,33.034,34.051,33.164,32.387,31.453,32.605,32.326,33.018,33.869,33.35
1939,N,False,35.443,36.298,36.067,36.095,35.474,35.249,36.073,35.427,35.381,35.322,35.014,34.714,34.247,34.116,33.634,34.634,33.504,33.63,33.491,34.733,35.75,35.507,36.208,34.747,35.535,35.23,34.481,34.196,34.676,34.1,33.658,34.336,34.901,34.237,33.668,32.918,33.41,33.864,34.338,34.29,33.267,32.606,34.092,33.992,34.325,33.61,32.957,33.146,33.281,33.444,32.673,33.798,32.793,32.857,32.411,33.801,34.613,33.919,33.762,34.376,34.589,35.63,34.911,34.26,33.695,32.395,32.849,32.853,33.259,32.246,31.751,31.871,31.696,31.239,30.683,31.012,30.558,30.735,31.875,31.472
1940,N,False,40.786,40.933,41.257,41.463,41.22,42.946,43.029,41.73,42.318,41.273,37.849,38.406,38.884,38.201,38.632,39.671,39.92,39.632,39.447,39.415,41.196,42.177,40.944,41.865,41.153,40.313,40.431,39.99,40.759,39.011,38.381,39.031,37.716,38.254,38.45,37.21,38.084,38.815,37.57,36.108,36.237,36.218,35.886,37.623,37.789,37.08,37.332,36.442,35.591,36.409,36.019,36.025,35.071,36.148,37.479,38.233,39.604,39.916,39.246,39.49,41.149,42.339,41.481,40.256,40.62,40.992,39.809,38.197,39.062,37.305,36.955,36.437,37.557,37.772,37.953,38.523,39.413,38.97,39.779,39.799
1941,N,False,52.711,30.531,42.612,29.732,31.258,31.033,39.26,47.025,50.075,49.48,37.837,33.645,38.681,34.243,31.752,32.642,32.917,36.196,33.562,34.61,36.096,37.096,34.648,34.148,36.736,36.212,35.357,36.311,36.262,35.905,35.875,35.467,33.036,35.541,34.503,33.98,32.373,33.598,35.396,38.2,33.871,35.872,32.71,34.147,30.935,31.357,32.011,37.153,36.067,28.749,28.696,27.737,32.261,30.708,29.621,30.754,30.747,31.051,36.264,34.502,33.5,33.193,34.134,32.925,32.911,33.761,36.773,33.698,31.591,32.231,30.494,32.883,38.24,42.443,41.911,38.082,38.093,34.568,40.443,35.531
1942,N,False,25.369,25.443,24.764,25.173,24.342,24.319,24.808,25.622,25.7,25.079,25.7,25.386,25.314,25.706,25.411,25.652,27.028,26.276,26.781,25.643,26.164,25.423,26.13,25.606,25.534,25.312,24.629,24.973,25.176,25.049,25.141,24.213,24.525,25.089,24.557,24.783,24.62,24.489,24.084,24.215,23.846,24.354,24.512,23.467,24.346,23.411,23.696,23.379,23.322,23.08,22.877,23.367,23.608,23.193,23.345,23.61,23.38,23.447,23.439,23.167,23.717,23.485,23.785,23.853,24.187,24.166,25.049,25.031,24.459,24.67,24.03,23.933,23.689,23.767,24.081,24.147,23.079,23.661,23.23,22.632
1943,N,False,34.718,34.206,34.882,35.41,34.893,35.309,36.035,37.484,38.655,38.174,38.082,39.892,39.466,39.522,38.796,39.373,39.828,38.462,38.457,39.098,38.703,38.185,38.766,38.082,36.082,35.578,36.167,36.709,36.496,35.894,36.38,37.558,38.558,37.972,38.712,38.819,38.979,38.399,38.117,38.436,37.905,38.895,36.584,35.208,35.226,35.71,34.841,34.332,35.218,34.287,34.018,34.353,33.413,33.071,33.747,33.589,33.377,32.921,33.378,33.774,32.625,32.696,32.519,32.812,32.243,31.62,31.785,31.778,31.831,31.586,31.822,31.158,30.796,30.58,30.512,30.255,30.505,30.382,30.618,31.353
1944,N,False,28.763,29.409,29.903,28.49,27.967,27.821,27.947,28.173,27.539,28.437,28.227,28.158,27.873,27.794,27.845,28.338,27.615,27.772,27.56,27.737,27.488,26.684,27.337,27.227,26.904,27.01,26.987,27.122,26.909,27.49,27.555,27.021,27.331,26.992,27.355,27.364,27.097,27.053,26.669,27.056,26.771,26.263,25.859,26.222,26.44,26.606,26.111,25.907,26.558,25.947,26.252,26.355,26.839,26.562,26.999,27.141,26.663,26.353,26.47,26.638,26.913,26.989,26.805,26.714,26.916,26.777,26.585,26.042,26.392,26.868,26.406,25.875,26.342,26.68,26.164,25.418,25.198,25.149,25.946,26.247
1945,N,False,43.486,43.121,42.861,43.265,43.556,43.943,43.968,44.075,44.536,44.446,44.795,44.384,44.377,43.692,43.872,44.233,44.072,44.305,44.708,44.671,44.509,44.707,45.039,45.671,46.142,47.898,47.747,48.621,48.222,48.061,48.261,49.479,49.491,49.238,49.47,48.786,49.199,48.621,49.426,50.476,50.046,50.443,50.278,50.135,50.567,49.496,50.291,49.582,50.259,50.846,50.728,51.09,52.03,51.447,52.017,51.998,51.647,52.79,54.047,55.352,55.879,54.71,55.384,55.194,55.57,55.597,56.582,55.933,55.923,56.581,55.79,55.403,55.02,55.272,53.236,54.365,53.825,52.491,53.873,52.367
1946,N,False,30.366,30.009,30.146,29.678,29.872,29.297,28.585,28.044,27.941,28.391,29.944,31.523,30.096,29.91,30.657,31.161,33.085,34.5,33.747,33.419,34.812,35.558,36.488,36.648,34.79,34.631,34.336,35.594,34.645,34.684,33.487,34.538,34.447,32.833,33.013,35.042,32.578,32.951,31.481,32.147,31.219,32.491,33.993,33.975,37.05,37.1,37.461,38.944,39.132,40.531,41.913,40.414,39.798,36.926,35.061,37.537,37.351,34.983,34.571,34.609,34.673,34.245,33.468,34.477,34.966,34.927,35.049,33.33,35.428,37.77,38.162,40.496,38.299,37.455,37.924,38.725,37.95,37.914,38.742,38.318
1947,N,False,31.621,30.942,30.999,31.174,30.776,30.338,30.238,29.903,29.672,30.189,29.881,30.485,30.997,31.154,32.076,32.617,32.066,32.546,32.648,32.852,33.419,32.905,33.09,33.432,32.881,32.762,32.76,32.375,32.526,32.568,32.258,32.49,32.371,32.33,32.061,32.554,32.472,32.389,32.345,32.66,32.881,32.559,31.988,32.112,31.719,31.796,32.24,32.309,31.737,31.47,31.805,31.712,31.692,31.952,31.477,31.083,30.444,30.414,29.953,29.522,29.255,29.299,28.831,28.729,29.039,28.755,28.832,29.005,29.308,29.626,30.033,30.155,30.295,30.271,30.042,30.099,29.869,30.231,30.07,29.661
1948,N,False,47.068,46.513,46.382,48.245,47.399,47.577,46.48,48.283,48.263,47.965,48.133,48.978,48.419,47.27,48.392,46.871,47.471,48.836,47.784,47.323,46.264,46.097,46.439,47.198,45.706,46.132,45.867,44.727,43.086,43.274,42.75,42.779,41.243,42.35,42.866,43.09,43.977,43.261,42.916,43.854,44.837,44.874,45.176,44.817,45.638,44.832,43.581,44.647,44.167,44.745,43.602,44.063,44.298,44.195,43.742,43.734,43.242,43.926,44.202,44.789,44.234,42.77,42.587,42.432,41.709,40.813,40.518,41.089,41.756,41.807,41.518,41.237,40.355,41.326,40.867,41.036,40.337,40.72,43.057,42.511
1949,N,False,53.661,51.248,50.756,51.633,51.849,53.024,53.224,53.769,54.392,54.448,54.912,55.799,55.679,56.165,56.772,56.345,56.284,57.027,57.186,57.349,57.115,57.938,57.574,57.957,58.357,57.863,57.639,57.044,57.523,57.282,57.151,56.995,57.394,57.479,57.181,56.98,57.025,56.559,55.246,55.475,55.107,54.751,54.896,55.626,55.195,54.212,54.975,54.81,54.959,53.912,54.335,54.074,54.37,54.09,54.019,53.758,53.784,53.511,53.272,53.071,52.936,53.478,53.345,52.783,52.803,52.12,52.748,53.049,53.14,53.139,52.874,52.367,53.196,52.902,53.114,52.697,52.367,52.255,52.656,53.023
1950,N,False,39.457,39.578,40.389,37.876,40.425,42.728,43.886,43.503,40.831,40.265,40.167,40.188,42.726,38.713,38.026,37.163,39.67,38.679,37.29,38.595,39.216,39.307,38.643,39.832,40.553,39.557,39.619,38.597,38.624,39.926,38.084,35.881,41.517,40.177,40.15,40.498,42.162,42.262,41.996,38.297,40.386,43.641,44.159,43.806,40.959,45.229,44.003,41.594,44.317,39.815,38.971,40.258,38.39,37.667,36.902,37.475,36.513,36.286,35.85,46.504,35.632,35.902,38.857,41.044,43.572,42.598,44.165,40.747,43.145,45.275,38.798,36.198,36.328,36.347,34.622,33.974,33.144,34.152,33.077,33.7
1951,N,False,41.433,41.029,40.097,40.705,39.85,40.625,40.277,39.585,39.562,39.668,38.745,39.37,38.525,39.758,38.111,39.056,37.449,37.545,37.32,37.405,38.596,38.694,38.826,39.446,40.607,41.06,40.708,40.119,39.929,39.281,38.832,38.601,38.555,38.3,38.9,38.999,38.756,38.808,37.87,37.609,37.72,37.266,37.261,37.448,36.574,36.262,36.685,37.572,37.446,36.51,37.332,37.036,37.141,36.839,36.554,36.452,37.771,37.647,37.267,36.813,36.244,36.566,36.916,37.021,37.198,37.198,37.343,37.568,38.151,37.794,38.318,38.535,38.323,38.136,37.628,37.279,37.285,37.673,37.663,37.214
1952,N,False,34.82,34.476,33.578,33.915,33.895,34.593,33.818,33.525,33.861,35.03,35.154,35.757,34.129,34.325,36.115,35.952,36.425,36.478,35.331,34.721,35.005,35.148,34.359,34.881,35.012,34.705,34.744,34.352,34.302,34.192,33.889,34.816,33.534,33.431,33.703,34.283,33.789,34.007,33.885,33.694,33.638,32.952,33.497,33.912,33.832,34.395,33.685,33.531,33.409,33.902,33.375,32.607,32.303,32.601,32.102,32.328,31.729,31.819,31.631,32.078,31.93,31.751,31.44,31.661,31.88,31.436,31.667,32.463,31.617,31.935,32.024,32.252,32.078,32.48,31.978,31.675,32.223,31.613,31.55,31.207
1953,N,False,32.683,33.096,33.495,33.226,33.251,33.364,33.148,32.979,32.622,32.766,32.676,32.559,32.327,32.411,32.227,31.825,31.818,31.974,32.043,31.492,31.948,31.748,31.821,31.752,31.935,31.744,31.948,32.248,32.45,32.462,32.305,32.609,32.897,33.385,33.302,33.429,33.644,33.482,33.43,33.339,33.193,33.184,33.192,33.347,32.525,32.611,32.364,32.21,32.343,32.074,31.987,32.338,32.454,32.02,31.965,32.113,32.557,33.08,33.407,33.34,34.027,33.904,33.759,33.791,33.874,33.736,33.846,33.67,33.721,33.694,33.695,34.087,34.163,34.319,34.198,34.096,33.964,34.115,34.256,34.279
