,FLARE_TYPE,COINCIDENCE,ABSNJZH_21,ABSNJZH_22,ABSNJZH_23,ABSNJZH_24,ABSNJZH_25,ABSNJZH_26,ABSNJZH_27,ABSNJZH_28,ABSNJZH_29,ABSNJZH_30,ABSNJZH_31,ABSNJZH_32,ABSNJZH_33,ABSNJZH_34,ABSNJZH_35,ABSNJZH_36,ABSNJZH_37,ABSNJZH_38,ABSNJZH_39,ABSNJZH_40,ABSNJZH_41,ABSNJZH_42,ABSNJZH_43,ABSNJZH_44,ABSNJZH_45,ABSNJZH_46,ABSNJZH_47,ABSNJZH_48,ABSNJZH_49,ABSNJZH_50,ABSNJZH_51,ABSNJZH_52,ABSNJZH_53,ABSNJZH_54,ABSNJZH_55,ABSNJZH_56,ABSNJZH_57,ABSNJZH_58,ABSNJZH_59,ABSNJZH_60,ABSNJZH_61,ABSNJZH_62,ABSNJZH_63,ABSNJZH_64,ABSNJZH_65,ABSNJZH_66,ABSNJZH_67,ABSNJZH_68,ABSNJZH_69,ABSNJZH_70,ABSNJZH_71,ABSNJZH_72,ABSNJZH_73,ABSNJZH_74,ABSNJZH_75,ABSNJZH_76,ABSNJZH_77,ABSNJZH_78,ABSNJZH_79,ABSNJZH_80,ABSNJZH_81,ABSNJZH_82,ABSNJZH_83,ABSNJZH_84,ABSNJZH_85,ABSNJZH_86,ABSNJZH_87,ABSNJZH_88,ABSNJZH_89,ABSNJZH_90,ABSNJZH_91,ABSNJZH_92,ABSNJZH_93,ABSNJZH_94,ABSNJZH_95,ABSNJZH_96,ABSNJZH_97,ABSNJZH_98,ABSNJZH_99,ABSNJZH_100
1641,N,False,0.56361,0.64158,3.2405,4.858,3.8781,0.47357,1.207,1.0247,7.8836,8.3245,2.3122,1.003,0.87706,8.546,2.3079,2.6215,5.799,8.2081,1.3944,2.941,4.5241,0.44152,3.05,3.6184,6.1984,0.29714,7.8527,5.6796,4.6796,2.1125,3.2478,1.5288,5.0705,9.3718,3.7129,0.23071,10.473,1.7945,7.1512,7.716,3.6804,1.4226,0.081638,1.2853,3.7752,7.8814,2.3284,16.084,7.0346,3.6414,0.40016,1.353,1.5083,9.7291,2.1987,1.1836,3.5791,5.0273,4.7709,10.272,13.233,10.177,5.2214,3.4865,13.714,12.29,4.5568,8.1238,11.622,7.2463,5.0495,0.58915,0.20492,7.1065,1.3549,0.25296,0.419,3.5104,2.727,4.0701
1642,N,False,85.898,82.707,88.31,85.522,77.698,69.39,77.107,80.237,83.022,78.881,80.04,71.332,66.384,71.397,68.735,71.467,71.083,64.476,65.429,68.594,68.118,63.378,74.676,81.787,69.941,74.051,77.418,80.709,92.338,94.584,93.219,92.904,98.293,89.933,98.692,92.141,92.817,89.118,86.134,75.242,67.441,70.998,72.674,73.437,71.867,72.371,66.847,65.4,62.992,62.796,73.389,68.065,70.679,73.297,78.441,75.027,83.805,88.332,81.776,82.763,77.839,81.492,79.921,76.707,82.79,77.293,78.569,75.836,71.581,73.073,75.352,71.472,77.757,81.088,70.21,75.579,77.916,74.731,70.862,65.878
1643,N,False,85.898,82.707,88.31,85.522,77.698,69.39,77.107,80.237,83.022,78.881,80.04,71.332,66.384,71.397,68.735,71.467,71.083,64.476,65.429,68.594,68.118,63.378,74.676,81.787,69.941,74.051,77.418,80.709,92.338,94.584,93.219,92.904,98.293,89.933,98.692,92.141,92.817,89.118,86.134,75.242,67.441,70.998,72.674,73.437,71.867,72.371,66.847,65.4,62.992,62.796,73.389,68.065,70.679,73.297,78.441,75.027,83.805,88.332,81.776,82.763,77.839,81.492,79.921,76.707,82.79,77.293,78.569,75.836,71.581,73.073,75.352,71.472,77.757,81.088,70.21,75.579,77.916,74.731,70.862,65.878
1644,N,False,53.541,57.33,58.574,66.131,73.422,80.875,70.522,66.831,72.865,66.689,69.211,66.644,64.571,74.781,70.772,64.715,64.731,70.416,68.708,68.144,64.041,58.015,61.968,65.37,65.279,65.44,67.262,71.115,68.731,73.38,68.034,69.631,66.461,59.076,59.658,69.552,64.153,54.964,67.935,67.501,66.537,64.789,61.311,63.155,66.897,64.99,66.713,60.014,69.105,71.584,62.191,66.482,77.425,82.419,77.995,77.03,82.078,93.186,90.835,88.293,80.654,85.828,87.705,82.334,79.154,72.351,61.581,63.558,62.495,63.281,58.165,63.71,70.63,63.22,66.169,71.518,69.186,70.539,66.542,69.165
1645,N,False,75.739,66.288,60.723,54.453,59.698,62.009,53.627,47.452,44.122,41.509,40.895,41.744,35.616,54.223,44.018,44.629,46.229,48.255,44.873,29.934,40.711,44.845,36.834,32.039,38.395,20.106,8.0953,10.609,5.0353,5.7543,13.098,23.195,22.265,30.444,31.298,33.319,47.558,41.022,46.585,44.386,29.095,30.009,39.887,36.754,57.931,54.951,64.176,61.019,63.349,76.391,72.496,93.997,83.339,80.201,83.058,75.344,72.044,67.791,70.863,67.694,80.045,70.398,67.152,62.116,62.092,67.35,54.692,53.168,54.427,51.01,56.115,51.347,44.048,55.34,48.161,45.158,48.025,55.593,54.34,52.759
1646,N,False,29.425,18.944,17.476,8.0398,3.9204,24.571,10.3,4.1027,1.7856,14.678,19.022,22.806,28.923,44.057,43.016,50.142,41.183,52.577,44.335,37.865,33.769,22.164,18.712,17.953,14.18,25.876,19.153,12.986,5.631,5.2326,10.811,1.0338,0.24564,0.21633,12.604,10.129,8.8801,24.124,18.373,23.638,13.488,12.697,3.2408,0.80923,12.938,11.123,3.9434,0.48841,3.9487,7.0414,6.249,2.7479,3.5264,5.039,5.1763,0.0391,5.7825,11.32,4.102,18.898,6.8592,5.6593,13.038,19.917,24.371,13.369,0.95658,18.509,7.5629,19.683,14.474,20.324,10.224,9.3727,1.8906,8.9186,8.1322,7.848,14.064,25.045
1647,N,False,38.497,40.114,39.817,44.219,39.786,38.805,38.005,36.274,37.863,37.561,33.427,33.945,32.704,34.285,33.075,35.234,32.523,29.611,36.02,43.756,37.545,36.507,44.151,36.682,35.499,36.216,36.819,32.341,37.721,39.177,36.393,38.045,40.747,40.672,34.807,36.049,29.889,29.808,30.688,28.582,20.541,26.062,23.849,25.051,29.006,25.37,22.459,25.354,35.048,36.3,33.87,34.602,37.466,39.04,38.7,40.366,37.844,35.261,31.041,34.496,36.317,33.314,31.034,31.445,26.665,33.5,24.855,22.105,22.321,31.844,40.879,23.315,19.403,17.618,21.822,17.066,19.834,10.968,0.62623,24.737
1648,N,False,387.5,369.34,382.53,408.2,419.24,383.86,352.4,344.25,355.9,330.7,335.31,335.09,328.66,320.68,298.75,291.02,297.52,288.64,276.84,278.94,272.19,256.55,262.71,253.64,260.56,284.67,286.18,294.0,288.44,272.7,295.6,305.21,290.94,302.85,304.58,272.6,262.76,294.91,298.21,274.44,274.84,284.35,279.16,275.98,302.59,292.92,306.48,276.12,255.02,274.98,310.4,272.34,292.2,319.53,309.61,293.31,308.29,301.79,306.34,301.75,287.49,267.18,292.35,318.53,286.06,317.87,317.74,316.94,325.3,323.89,339.29,344.96,350.49,350.5,359.28,349.96,318.32,330.25,332.31,331.54
1649,N,False,38.497,40.114,39.817,44.219,39.786,38.805,38.005,36.274,37.863,37.561,33.427,33.945,32.704,34.285,33.075,35.234,32.523,29.611,36.02,43.756,37.545,36.507,44.151,36.682,35.499,36.216,36.819,32.341,37.721,39.177,36.393,38.045,40.747,40.672,34.807,36.049,29.889,29.808,30.688,28.582,20.541,26.062,23.849,25.051,29.006,25.37,22.459,25.354,35.048,36.3,33.87,34.602,37.466,39.04,38.7,40.366,37.844,35.261,31.041,34.496,36.317,33.314,31.034,31.445,26.665,33.5,24.855,22.105,22.321,31.844,40.879,23.315,19.403,17.618,21.822,17.066,19.834,10.968,0.62623,24.737
1650,N,False,412.19,400.13,394.37,365.92,408.09,409.34,391.19,418.39,405.49,390.53,410.18,377.06,401.4,372.18,392.25,385.46,387.81,396.26,390.53,393.66,376.45,377.89,403.1,376.14,375.74,364.41,364.95,318.81,340.64,336.65,333.1,334.45,358.81,366.43,353.2,366.48,363.81,366.24,382.17,383.07,401.34,377.64,391.41,414.29,435.88,422.19,407.01,390.28,399.62,359.47,409.47,408.94,414.59,429.89,439.3,383.91,368.29,397.26,373.51,389.54,398.43,385.01,359.63,356.1,367.32,345.39,348.48,313.05,313.87,323.29,354.86,352.74,330.89,345.0,346.68,350.0,364.58,362.97,375.74,369.55
1651,N,False,5.5088,4.018,5.2236,6.5766,4.7024,3.8611,4.8064,4.5048,6.4706,7.2261,2.473,8.537,8.4165,3.2966,5.8603,7.2419,4.4817,3.3198,3.4714,2.0333,4.4458,7.5966,6.4718,5.4852,2.512,4.0141,2.202,1.1007,3.8999,1.5067,2.8615,0.69496,3.3772,0.9684,1.0237,2.521,2.3882,0.13608,1.8552,2.3912,1.7487,3.6326,0.44429,2.1115,1.5097,1.2391,1.0842,2.0188,1.5743,0.011595,0.19926,2.2374,2.4326,0.76384,0.49045,1.5415,1.6067,1.3308,1.3669,0.3603,0.046031,0.64727,0.37462,0.89858,0.27313,0.82345,1.5224,0.0045967,0.38913,3.0854,2.7573,0.50409,1.8259,2.1194,1.8063,2.5085,1.1323,0.47947,0.60326,1.6944
1652,N,False,24.883,31.279,29.898,24.025,28.409,26.695,28.426,29.402,27.79,30.607,32.343,35.958,26.951,29.165,25.016,24.709,22.902,23.883,28.213,24.94,24.931,24.21,25.881,25.3,22.953,22.239,23.934,23.864,21.819,22.448,18.056,17.48,18.054,14.232,19.248,14.654,15.517,11.299,16.41,17.922,20.923,17.251,15.454,17.713,17.602,18.329,16.383,13.969,15.345,14.024,15.562,18.607,20.446,21.063,18.986,14.232,19.649,22.35,22.632,25.131,26.351,28.704,24.418,23.905,19.524,18.149,19.688,21.246,18.253,22.63,20.628,18.659,20.862,23.42,23.785,22.129,20.475,16.431,16.693,19.913
1653,N,False,300.25,291.22,300.14,309.65,315.99,303.04,253.53,269.45,254.54,269.85,250.14,268.72,277.78,284.21,281.81,261.24,247.9,252.93,252.16,225.51,260.8,267.0,263.71,270.38,295.2,302.2,304.15,283.2,296.76,296.44,281.26,292.82,287.4,260.55,283.95,267.02,262.55,272.44,280.65,276.09,301.84,285.47,279.36,262.83,269.27,270.17,293.31,276.6,264.62,282.95,266.95,274.52,280.21,262.14,267.77,286.34,275.77,279.88,252.42,256.87,264.5,252.92,263.71,251.61,275.38,263.75,259.11,255.16,266.58,267.38,279.92,268.02,272.69,284.03,289.01,280.08,283.75,266.08,275.27,279.87
1654,N,False,2.3885,6.4315,8.3916,11.911,7.1324,13.957,3.9238,5.0734,2.7404,7.5779,5.681,13.094,1.7103,8.2334,0.52842,7.8943,9.3086,6.4332,2.4463,5.986,10.514,14.817,11.917,12.79,10.699,9.6928,3.4406,6.6511,0.48531,1.469,0.61926,7.6291,1.7258,0.51234,12.048,4.2202,5.2015,4.1241,0.086408,3.7752,3.8154,2.5072,0.28568,2.7788,0.90286,9.6575,4.4536,3.1742,3.1425,1.2907,4.4554,2.3384,0.28198,6.6125,4.1054,2.6072,4.621,5.8992,0.5961,5.4533,4.3399,0.43514,7.1057,5.1936,2.9253,4.7792,6.4209,2.5832,4.5588,8.1032,6.6447,4.596,1.1813,1.0246,3.2292,4.2733,2.7609,8.0185,7.8049,7.9189
1655,N,False,15.13,8.6867,10.014,19.33,12.312,1.6471,0.50098,5.4195,6.5472,7.0397,9.661,1.2846,10.463,20.521,6.3225,1.7288,5.2267,1.5121,3.0505,3.5257,4.2807,2.5448,1.3835,2.5566,4.1477,9.9434,5.1467,6.7344,15.577,13.661,11.305,9.1438,3.6397,17.611,14.049,16.41,12.536,8.2404,10.655,16.882,14.857,18.504,16.738,22.285,17.026,20.163,16.993,22.513,36.819,18.902,8.9213,13.328,12.979,17.034,30.507,13.977,0.9195,13.974,9.9928,12.727,14.316,15.436,24.165,24.366,20.615,40.618,32.545,32.277,25.915,19.068,37.081,23.157,27.647,24.723,18.032,19.537,25.81,23.524,20.763,24.744
1656,N,False,125.52,90.186,100.8,115.82,93.662,88.998,77.111,79.316,83.377,90.84,64.918,48.017,68.561,80.479,110.79,81.578,41.079,26.885,28.335,1.5484,24.255,55.506,68.361,74.958,94.254,69.236,86.333,98.454,114.9,124.1,146.61,160.36,177.53,189.79,161.69,201.41,193.48,155.83,161.98,150.22,150.75,160.45,155.56,161.66,152.97,127.0,137.07,148.17,121.35,132.93,162.01,200.1,216.46,191.06,243.2,267.0,285.21,301.84,319.21,286.63,287.7,282.53,294.02,299.02,294.98,283.53,250.6,287.94,257.67,284.96,279.13,303.78,295.89,313.32,268.58,285.08,278.85,290.32,281.51,287.27
1657,N,False,46.888,49.848,64.329,54.665,50.489,52.287,49.711,41.156,42.71,36.432,44.279,44.194,39.581,36.944,34.255,29.782,22.63,35.888,43.215,29.358,22.605,26.831,30.194,32.181,38.188,36.87,28.631,43.064,40.038,33.917,31.8,40.911,34.453,29.789,32.379,38.221,34.188,44.741,37.122,32.348,36.99,35.422,48.126,41.008,40.48,44.648,31.966,42.296,29.162,28.683,17.705,12.374,16.129,15.013,12.018,12.356,20.516,13.634,9.7535,15.558,16.278,22.709,21.974,19.274,22.571,27.563,23.59,21.79,28.349,25.168,24.418,24.277,35.217,32.183,28.983,25.745,27.387,26.72,31.487,15.101
1658,N,False,16.943,17.659,16.595,14.703,14.899,13.201,13.14,13.868,16.275,14.127,11.375,14.83,12.729,11.507,9.4268,9.3224,8.5317,8.355,9.8382,15.347,13.007,13.004,12.801,15.969,15.612,14.804,16.094,15.769,16.462,16.638,17.757,16.16,16.212,14.855,15.261,12.322,12.027,11.422,13.208,12.826,11.593,11.139,9.2528,10.987,7.7823,10.156,12.707,14.055,9.3887,10.243,8.8486,9.6373,13.509,14.611,15.518,13.6,12.019,12.326,11.751,13.433,12.702,11.984,10.499,10.551,10.472,10.917,11.109,11.905,11.867,10.384,11.125,12.52,12.608,12.753,14.82,11.501,12.043,15.068,17.616,19.463
1659,N,False,240.58,220.72,218.4,205.4,215.29,215.49,227.64,219.19,225.86,192.01,201.19,187.94,192.47,203.03,217.0,214.62,251.31,248.31,270.44,275.64,301.05,260.05,256.95,276.18,276.99,263.5,243.55,262.93,263.48,279.46,261.21,270.59,274.66,283.71,312.86,328.34,344.89,317.55,321.65,308.85,313.7,325.93,327.86,305.22,326.81,323.5,307.92,321.47,329.18,315.76,346.73,332.27,337.96,349.16,348.38,371.36,372.13,393.9,388.93,404.42,405.44,390.41,443.26,412.35,426.99,424.32,410.61,406.08,412.37,414.48,406.45,400.44,395.4,398.6,365.26,360.02,378.68,386.78,390.77,381.7
1660,N,False,47.879,48.092,48.225,47.92,48.601,46.698,47.02,44.989,44.259,46.336,47.718,44.302,46.216,44.204,44.373,45.259,44.284,41.512,45.489,41.525,43.36,39.943,42.161,38.34,38.764,37.19,38.757,34.179,32.27,31.768,30.526,33.544,36.143,35.5,30.674,33.847,36.957,36.32,35.752,37.531,34.3,37.623,37.92,39.687,37.347,42.05,39.608,34.632,34.787,37.848,35.694,34.6,35.962,37.719,34.247,32.085,36.699,31.337,33.461,33.778,31.834,32.317,32.787,33.141,31.726,29.153,29.859,28.247,29.514,29.474,29.589,31.402,31.452,30.178,29.229,29.827,34.179,30.96,33.64,32.923
1661,N,False,16.999,18.076,17.74,16.823,19.525,19.565,24.61,19.568,20.959,22.118,23.309,24.947,19.724,18.833,20.324,21.239,17.698,22.539,18.741,19.495,14.019,12.512,13.728,15.604,14.824,15.716,7.9039,8.0733,11.322,8.8098,11.502,10.351,16.394,12.884,18.843,21.334,21.205,21.653,24.69,24.609,22.303,19.664,21.912,19.289,16.365,16.731,16.605,16.936,17.956,15.903,9.1449,13.099,13.602,11.529,10.389,8.5091,7.6665,5.887,5.8367,3.7088,2.9112,4.3073,6.9324,2.4236,0.83616,5.2206,7.6818,5.7423,2.0329,0.91595,1.7269,6.1638,2.4658,3.9772,8.0807,4.4096,5.5227,6.4754,0.99896,6.2967
1662,N,False,1.7705,0.040288,1.4244,0.68053,1.9271,3.3176,2.7512,3.5525,3.7253,5.8043,6.0093,6.24,4.885,6.5702,3.8396,1.3239,8.3509,6.6834,3.6466,4.5447,4.7406,2.6383,7.1536,4.0144,10.999,3.832,7.9749,5.5522,2.9588,6.1987,1.42,3.0584,5.983,5.5955,0.60175,0.37644,1.3281,0.64237,3.0198,1.7706,1.7539,1.9962,0.94538,2.0148,2.8822,0.88059,1.6381,1.0,1.3966,2.083,0.50555,3.0974,0.73558,4.189,0.32758,1.5681,1.087,1.661,1.0689,0.84965,1.2573,1.9443,0.37502,0.91941,0.82804,2.0685,0.4453,0.54661,2.7069,2.9318,3.1122,1.7121,2.5588,1.5418,1.7098,0.40179,2.0081,1.7946,2.9355,2.9057
1663,N,False,35.449,38.41,34.996,34.873,37.833,32.884,37.819,40.008,33.38,42.689,39.883,40.321,38.933,43.897,41.818,36.334,44.058,46.458,44.062,47.655,49.053,49.214,47.231,53.855,50.925,53.276,49.699,56.016,53.02,46.557,44.569,48.037,38.754,51.564,46.082,47.464,56.81,61.783,64.502,58.84,51.614,49.688,46.592,41.848,57.374,57.095,54.945,55.597,53.874,51.02,60.64,64.58,52.864,48.43,48.704,50.001,46.457,57.008,46.944,49.589,42.03,41.169,52.624,52.548,48.358,51.047,54.329,48.426,55.472,62.124,67.028,59.441,60.258,57.349,58.794,63.732,63.691,57.389,58.4,57.887
1664,N,False,13.261,10.282,10.284,9.4672,8.0351,16.616,17.33,10.247,7.3972,8.7925,9.2262,9.6193,9.4864,7.7625,6.1401,5.4828,9.0129,1.6969,5.0233,11.038,6.5879,8.5358,2.5477,2.1115,9.9361,4.5246,2.6066,3.951,4.9861,1.0857,1.9042,5.9516,5.4862,2.4598,1.6485,1.0859,0.39488,7.3401,4.8404,0.96765,1.0428,1.5506,1.4426,3.731,1.3003,6.3992,4.4846,4.8114,2.6737,0.13412,2.4644,1.9742,0.53426,1.2453,1.0685,3.3309,5.8358,3.4607,2.1441,0.75233,1.6383,1.0429,1.3827,4.4901,1.0835,6.8444,3.5152,3.3076,9.3953,2.9492,5.197,4.8582,7.8475,5.8023,3.6611,7.1373,4.8414,10.767,2.4404,3.4705
1665,N,False,19.39,15.512,11.694,12.877,12.448,2.0928,2.0123,0.86492,8.2774,3.7564,3.3479,1.4299,1.8843,6.9012,9.0386,6.2711,10.037,8.1888,8.7568,3.0138,11.831,13.785,2.6002,5.4815,8.6932,8.7229,1.8913,4.9542,4.5427,3.4008,1.9462,0.91274,3.5437,4.7223,3.3793,1.5243,4.7497,1.0145,6.7031,3.0918,1.3748,0.075025,2.4994,1.4126,1.2282,1.2291,8.0488,8.8088,3.8896,10.32,4.4588,0.10061,0.47064,5.0456,4.8068,0.66389,7.2243,1.1797,0.39767,1.2904,8.3838,4.4307,1.4469,4.4061,0.12036,3.0637,2.9107,1.2113,4.0132,1.8968,2.3234,2.3405,3.3977,0.15667,0.66043,4.8006,10.617,6.3628,4.2816,3.0061
1666,N,False,8.84,10.98,12.92,10.867,6.2553,7.6424,6.0881,8.27,3.9567,5.9269,0.1573,5.239,11.183,9.1107,6.5835,16.154,13.272,14.964,12.112,12.708,14.187,9.8247,17.175,15.486,10.26,14.981,11.884,12.044,11.15,9.0808,6.8324,10.561,7.6291,10.511,8.0079,7.699,5.0585,10.692,7.6996,4.8455,4.3458,3.7535,8.0946,9.3987,13.548,8.6642,11.844,8.3065,6.4762,7.9995,8.596,10.751,11.661,13.432,16.565,15.723,12.425,21.386,15.357,20.51,26.16,28.634,33.599,34.377,37.727,32.835,26.056,27.086,30.589,26.687,27.411,33.222,28.893,24.451,29.427,32.491,28.001,25.595,25.68,30.366
1667,N,False,51.909,56.179,43.904,46.394,54.247,54.411,53.475,53.784,71.005,77.423,68.238,82.156,82.627,86.439,94.923,93.172,99.176,103.79,105.51,104.95,111.01,107.77,111.36,111.49,108.41,107.34,103.79,101.89,95.416,99.668,99.21,91.66,99.598,80.718,99.393,136.08,142.19,134.3,143.21,148.41,134.21,131.7,118.17,120.43,95.573,103.38,101.59,113.31,105.47,111.09,105.6,102.83,107.22,103.62,101.86,109.21,112.55,99.339,108.84,96.872,93.505,88.717,82.893,72.307,87.668,81.838,77.518,72.782,83.804,75.493,72.039,74.066,69.336,80.102,77.39,74.649,86.988,83.057,86.308,83.743
1668,N,False,25.113,30.568,30.021,21.118,22.641,24.275,16.575,24.985,28.396,31.245,30.215,30.047,33.69,27.787,32.148,35.632,34.653,32.326,36.199,32.207,29.501,28.011,29.373,26.957,28.131,29.211,28.754,28.526,25.317,28.501,27.358,26.507,27.114,26.309,24.315,23.297,24.648,30.382,27.549,20.844,23.499,20.314,23.756,26.278,26.002,24.207,27.477,28.916,31.03,27.796,23.434,27.035,30.09,29.5,27.58,31.95,27.938,24.465,26.17,27.395,27.798,23.965,22.889,21.079,21.454,24.379,21.774,23.302,20.691,23.136,25.528,29.167,24.777,26.141,30.372,29.447,23.717,24.504,27.43,28.051
1669,N,False,2.7919,3.8349,2.8966,2.5587,4.7423,2.718,1.681,2.5731,1.5355,2.8299,3.6641,1.7174,1.8866,3.9944,2.6592,0.25749,5.418,5.5961,3.5553,0.23574,4.4167,5.8227,2.6296,2.9208,0.82093,0.83604,2.5723,2.9478,1.2074,1.6726,2.9042,1.8275,0.23762,1.9419,0.52231,1.0241,0.15514,1.4763,0.78543,2.0583,0.36221,0.0016624,0.86874,0.72064,0.69863,0.86186,1.6191,3.0395,1.8898,3.0065,5.5065,3.3128,2.2906,0.34919,0.9775,0.20436,5.4497,1.374,1.5535,3.0785,1.5293,2.5031,2.2421,5.7267,3.5705,1.3467,9.1291,7.1805,12.562,16.153,17.396,11.732,6.6211,7.8319,8.7623,13.102,17.421,22.559,16.368,20.464
1670,N,False,1.9558,2.3696,4.1956,7.1132,11.915,9.7764,6.6003,5.8369,7.5654,7.3855,4.7308,5.2886,3.3002,3.8356,3.3553,5.3386,6.4101,7.2689,1.2052,2.2154,3.3745,1.4974,4.0775,6.1691,10.01,7.6792,5.1683,7.1201,7.0479,5.5669,10.533,9.729,8.9482,6.2074,5.6888,6.1927,5.7985,2.342,1.6549,4.0469,4.4566,5.9598,2.6147,4.3611,4.8076,2.8459,3.5031,6.5185,5.4055,3.7361,0.49954,1.1797,4.8144,3.5435,4.5026,3.1042,7.4066,3.0837,6.6954,6.4946,6.9353,9.2273,7.4198,8.0471,9.5244,8.7895,9.9245,8.0694,10.457,10.571,12.812,9.8274,12.745,8.795,9.2109,8.2323,11.291,8.8281,11.8,7.7777
1671,N,False,32.741,28.022,29.294,29.159,27.525,26.369,27.741,27.583,29.957,25.351,33.592,25.809,29.236,27.233,23.212,24.454,24.017,18.646,24.472,23.397,21.951,26.798,23.057,26.844,27.443,22.549,23.469,18.868,33.878,26.95,30.262,24.907,22.105,25.387,23.482,23.192,23.773,23.895,16.004,18.99,16.908,15.269,16.63,17.405,15.91,17.42,20.102,19.063,21.508,18.322,22.361,25.099,24.549,31.013,27.509,28.243,25.258,24.533,25.061,25.066,33.016,30.094,30.348,26.407,26.46,28.087,27.348,23.554,29.275,27.047,29.966,30.079,26.946,24.47,24.283,31.441,24.822,19.33,19.418,23.355
1672,N,False,10.327,12.054,15.535,14.7,16.753,15.0,17.349,7.7612,7.0965,9.5067,8.892,6.4238,7.9665,6.0797,6.0012,1.8388,7.3597,3.8705,2.1899,1.1179,1.7204,4.1503,7.9522,11.131,8.2258,4.5122,5.5624,7.4453,1.4635,4.1892,7.8836,2.1327,2.1366,0.96889,0.65426,0.503,2.2745,4.7612,7.6394,7.3531,6.1592,5.7712,2.0744,1.6867,6.1652,2.2893,2.9093,2.5499,2.8331,4.6674,5.1845,6.922,5.7663,6.2056,1.6661,2.978,6.5085,3.5944,6.376,3.9145,6.8373,3.0917,2.6194,2.9235,2.8828,1.2281,4.3606,3.8329,3.2465,3.3437,4.3837,3.0599,1.548,3.9645,5.0615,4.3544,6.0025,4.1245,6.5777,6.8879
1673,N,False,47.695,40.21,46.96,41.688,44.056,41.909,39.842,36.073,24.39,25.1,30.512,28.163,15.415,17.263,18.331,15.722,13.714,1.0205,8.8674,7.4819,3.7259,4.7798,7.81,4.9182,7.3757,13.003,3.5388,8.3281,17.402,13.205,24.454,12.299,22.148,27.32,29.08,26.8,11.163,15.431,21.692,16.935,11.699,9.1026,4.3916,12.585,0.9537,3.4583,9.188,15.36,22.96,7.4827,2.8202,6.0397,10.404,6.1014,12.63,18.413,13.754,14.461,5.3008,3.8253,17.371,3.548,1.5319,2.4379,2.9405,8.1588,3.9021,0.41125,9.102,3.7271,10.464,6.539,2.1139,5.1777,8.3185,10.714,4.4086,10.048,13.034,20.219
1674,N,False,522.54,529.14,574.2,562.05,526.02,530.68,496.94,523.1,493.38,479.24,483.59,483.89,477.88,504.53,488.13,484.04,495.95,481.82,480.26,500.13,495.4,488.36,481.65,492.59,477.51,464.07,459.66,462.3,472.55,469.83,470.85,469.19,465.76,456.94,462.35,466.28,469.98,459.86,456.58,459.75,468.34,448.26,461.64,500.92,481.48,477.41,470.7,490.61,498.52,502.26,493.73,481.67,482.78,478.55,470.78,465.29,430.86,421.64,434.52,436.42,436.16,419.58,427.01,436.32,409.55,428.0,420.55,423.18,431.58,426.46,450.62,449.09,468.3,430.3,421.56,389.12,352.2,326.07,312.33,320.0
1675,N,False,5.3956,3.2978,2.4701,0.57417,6.5134,2.0482,1.5456,0.10886,1.9986,4.8693,11.79,1.5202,1.6743,7.0915,0.83977,2.1932,0.71585,5.6429,0.71023,4.5328,15.985,14.134,15.398,24.52,31.667,10.599,21.592,24.733,29.033,26.572,22.614,27.963,21.632,23.644,26.712,24.355,15.955,27.957,30.593,33.233,33.541,29.17,23.133,20.127,30.09,35.726,38.993,35.847,25.343,43.179,51.483,42.946,34.085,35.545,47.993,48.713,53.052,53.162,60.453,65.872,64.317,73.894,71.892,71.736,62.871,77.36,69.719,59.691,80.776,79.817,70.894,74.594,77.245,81.523,80.51,84.864,91.502,93.919,92.162,97.951
1676,N,False,148.63,132.9,146.38,132.12,132.86,107.91,135.76,125.51,134.9,118.71,118.15,127.31,133.55,146.06,148.77,138.81,131.59,156.26,133.67,156.13,142.54,132.62,138.16,149.54,131.42,148.22,142.53,134.29,132.28,127.23,138.09,139.63,146.0,140.39,129.19,142.07,126.2,133.6,131.15,103.78,122.56,103.45,86.77,82.078,67.563,64.653,68.741,62.914,69.259,62.347,69.369,55.906,63.469,63.069,79.51,70.91,61.812,75.259,55.003,79.716,91.72,75.761,75.351,66.462,68.563,64.683,73.731,75.516,76.293,74.417,88.09,80.735,81.101,73.786,80.537,88.409,87.821,93.703,83.884,72.898
1677,N,False,8.1207,13.436,15.535,15.232,16.305,14.689,16.775,12.294,10.108,12.52,12.951,11.565,12.142,5.8735,7.4401,10.573,7.4025,4.8456,8.8888,4.5795,5.15,0.19763,0.31405,2.509,2.39,5.9308,0.12349,4.8273,4.8002,5.6772,1.9566,0.52738,6.5547,5.6228,1.8769,5.2272,10.517,11.734,13.313,9.4633,12.161,11.748,8.0958,12.895,10.316,12.131,14.466,14.099,10.46,12.608,5.9467,7.6845,8.449,7.8313,9.9612,9.199,8.5634,8.0231,8.0886,8.5435,9.2882,11.618,10.194,8.6433,8.7032,7.3113,8.4902,11.218,13.143,6.352,9.7539,11.332,10.268,8.7091,9.1478,2.8313,5.1383,7.1523,8.0086,8.8029
