,FLARE_TYPE,COINCIDENCE,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50,TOTUSJH_51,TOTUSJH_52,TOTUSJH_53,TOTUSJH_54,TOTUSJH_55,TOTUSJH_56,TOTUSJH_57,TOTUSJH_58,TOTUSJH_59,TOTUSJH_60,TOTUSJH_61,TOTUSJH_62,TOTUSJH_63,TOTUSJH_64,TOTUSJH_65,TOTUSJH_66,TOTUSJH_67,TOTUSJH_68,TOTUSJH_69,TOTUSJH_70,TOTUSJH_71,TOTUSJH_72,TOTUSJH_73,TOTUSJH_74,TOTUSJH_75,TOTUSJH_76,TOTUSJH_77,TOTUSJH_78,TOTUSJH_79,TOTUSJH_80,TOTUSJH_81,TOTUSJH_82,TOTUSJH_83,TOTUSJH_84,TOTUSJH_85,TOTUSJH_86,TOTUSJH_87,TOTUSJH_88,TOTUSJH_89,TOTUSJH_90,TOTUSJH_91,TOTUSJH_92,TOTUSJH_93,TOTUSJH_94,TOTUSJH_95,TOTUSJH_96,TOTUSJH_97,TOTUSJH_98,TOTUSJH_99,TOTUSJH_100
1583,N,False,95.723,95.716,94.63,92.529,94.722,91.782,95.62,97.785,98.204,103.39,100.43,103.53,104.89,103.33,104.06,110.08,109.13,108.46,106.5,109.41,103.25,108.84,104.23,103.62,103.02,103.46,104.97,108.18,108.18,108.82,111.97,110.46,116.34,114.46,122.65,132.07,131.68,134.75,136.72,143.81,145.68,147.71,148.34,140.57,140.02,135.32,130.67,130.36,131.87,124.72,129.12,121.44,116.21,117.34,117.97,118.08,117.83,121.67,114.58,113.67,117.18,117.49,115.84,115.42,112.36,116.66,121.05,115.09,120.68,116.7,116.81,116.48,121.52,118.07,120.94,114.27,122.03,120.45,121.68,122.92
1584,N,False,140.17,139.61,139.26,131.52,126.52,126.21,128.36,122.26,127.58,129.26,128.17,133.79,128.09,127.46,135.02,138.56,131.9,132.07,136.19,136.59,146.34,135.84,144.92,136.18,135.97,126.96,123.94,121.41,118.31,121.55,121.67,121.23,119.53,124.5,127.35,120.55,128.05,124.84,127.51,138.95,129.21,143.13,157.09,166.36,174.07,174.76,170.37,169.18,158.98,153.89,138.79,141.78,136.88,134.81,134.76,132.3,136.57,139.67,130.97,141.17,130.89,127.54,123.2,129.7,130.79,129.43,131.13,132.04,130.7,125.53,124.05,124.31,123.55,124.42,130.72,131.41,130.18,134.34,127.65,125.16
1585,N,False,74.404,74.016,66.215,66.475,64.051,62.52,57.084,55.751,51.708,52.488,57.142,53.127,52.671,53.122,54.681,58.872,56.061,51.361,54.421,52.372,47.579,54.153,59.038,57.178,62.505,61.295,64.368,61.159,57.655,59.876,63.141,59.787,64.213,59.745,58.391,62.092,60.233,59.013,62.188,57.318,61.097,55.722,54.475,59.968,60.527,59.864,60.762,63.97,63.873,72.199,72.46,78.777,83.704,83.324,76.57,76.722,74.307,71.204,64.426,63.841,63.156,58.921,57.895,58.456,54.187,54.989,49.961,52.872,57.204,53.081,59.465,58.013,58.184,55.509,53.091,51.985,49.148,48.47,50.391,46.533
1586,N,False,179.34,189.61,181.26,183.18,188.13,176.03,175.08,172.7,167.7,163.91,162.6,154.86,159.49,152.41,157.28,156.75,152.79,148.17,148.47,149.69,147.05,146.29,147.45,143.93,143.94,148.97,149.64,144.65,148.46,150.11,156.65,152.29,155.77,156.67,161.3,165.83,166.0,155.96,165.04,163.34,160.69,173.75,169.3,166.27,167.3,165.63,158.07,160.96,160.1,158.08,162.05,151.44,159.91,147.3,155.11,155.64,145.32,145.77,147.59,149.53,143.82,144.17,152.7,142.06,139.91,146.95,142.95,138.68,147.1,149.51,154.9,160.83,160.18,156.34,156.64,147.35,145.6,144.13,139.81,142.94
1587,N,False,2082.1,2093.4,2099.6,2126.4,2098.6,2106.9,2075.8,2076.1,2056.5,2028.9,2045.2,2061.9,2048.6,2051.2,2033.6,2056.9,2062.4,2077.4,2071.1,2135.7,2130.9,2157.8,2178.7,2153.7,2150.0,2180.5,2227.8,2260.7,2491.1,2188.6,2153.5,2105.8,2098.0,2071.2,2043.4,2033.4,2052.0,2041.8,2061.3,2054.7,2069.7,2064.7,2067.1,2047.8,2045.7,2065.5,2058.2,2063.8,2034.0,2058.2,2046.3,2062.9,2051.7,2078.1,2066.5,2067.4,2045.3,2055.2,2017.2,2039.5,2025.9,2037.8,2052.3,2061.5,2080.6,2067.2,2047.9,2076.8,2065.2,2078.2,2066.7,2048.4,2042.1,2032.1,2018.5,2004.2,1998.4,1986.7,1962.4,1952.5
1588,N,False,140.08,148.99,147.58,145.33,151.12,146.59,143.47,146.92,149.03,132.06,141.91,143.48,148.72,152.22,146.76,152.88,161.35,170.79,178.36,182.23,202.36,221.27,208.2,196.36,187.65,171.74,164.78,152.85,149.93,152.76,154.3,152.07,148.25,153.55,149.77,152.99,150.96,157.07,155.15,165.9,176.74,175.61,180.75,183.15,185.73,199.47,201.75,202.81,193.15,195.34,198.5,193.06,188.81,183.35,191.73,188.18,189.45,189.4,191.62,195.48,190.66,194.24,198.56,203.16,195.24,197.94,197.57,195.34,192.61,190.07,191.61,186.19,184.46,178.64,176.42,174.48,177.31,178.84,182.03,191.2
1589,N,False,513.71,512.34,516.54,523.47,520.38,526.36,542.29,556.7,572.55,574.12,589.05,583.97,576.47,570.79,562.57,549.41,547.4,540.2,533.8,546.15,531.96,524.37,510.59,512.67,512.83,517.33,526.97,523.64,526.96,545.66,575.14,617.41,641.23,643.18,636.72,617.36,598.2,586.03,578.93,569.95,553.64,542.7,560.96,562.12,558.44,549.94,553.87,544.62,547.88,554.2,554.01,549.57,546.08,543.37,552.3,558.98,577.71,591.47,588.44,599.02,615.65,581.36,581.06,595.15,572.21,570.43,542.7,541.21,573.28,552.88,563.93,573.72,570.15,596.37,610.24,637.38,655.74,652.06,645.07,614.38
1590,N,False,43.626,43.72,47.784,51.418,52.721,58.09,59.919,60.908,62.702,62.71,66.964,61.318,57.289,63.525,62.422,59.732,61.263,60.306,59.881,57.815,59.881,64.696,62.105,65.561,61.803,67.137,68.886,67.814,70.261,70.391,73.192,72.748,71.498,79.141,80.665,82.663,88.969,92.325,90.627,100.82,105.02,112.81,121.46,116.71,118.46,117.12,118.79,120.35,118.8,123.38,121.0,124.11,123.01,129.28,133.16,141.52,145.18,148.11,143.3,142.54,143.62,149.38,152.3,149.95,144.07,148.21,153.76,151.27,148.26,150.65,157.75,151.41,146.26,141.23,136.41,134.05,141.37,144.18,146.38,148.3
1591,N,False,24.316,21.644,21.598,20.38,19.105,20.921,24.398,24.288,38.833,18.795,20.902,22.729,23.19,26.741,27.975,30.947,30.716,29.018,27.405,24.888,23.599,23.362,23.566,23.27,25.208,26.0,24.946,24.756,23.083,22.243,25.36,22.135,23.067,22.91,22.747,20.569,20.945,21.561,21.508,21.742,24.836,25.881,25.311,23.965,24.674,19.787,21.534,22.361,22.551,22.433,22.891,23.454,22.166,20.045,22.879,24.308,27.613,26.182,29.764,26.076,24.463,23.652,22.999,22.208,21.853,22.18,18.691,19.906,19.641,18.832,18.808,15.571,15.76,15.679,16.228,18.206,17.634,17.851,18.948,18.955
1592,N,False,2520.0,2522.4,2526.9,2522.2,2498.7,2535.1,2517.6,2561.6,2613.6,2613.0,2635.4,2639.3,2659.1,2671.9,2674.5,2708.3,2696.1,2707.9,2711.1,2705.1,2700.5,2657.6,2606.0,2560.6,2552.0,2526.1,2575.9,2567.3,2616.6,2651.9,2696.8,2748.0,2752.6,2780.3,2802.7,2877.1,2955.7,2949.8,2985.5,2928.7,2845.3,2795.0,2724.6,2662.4,2664.5,2657.0,2652.5,2636.5,2659.5,2636.9,2639.8,2653.5,2690.2,2673.3,2705.0,2703.3,2700.8,2679.5,2676.1,2694.2,2669.1,2680.1,2682.1,2682.3,2692.8,2722.3,2694.4,2653.0,2699.9,2690.6,2671.0,2654.7,2661.0,2661.1,2641.7,2608.8,2599.8,2566.0,2543.3,2561.4
1593,N,False,209.98,202.16,208.15,212.52,212.11,211.11,210.34,207.74,217.64,216.57,202.77,196.38,203.47,200.6,195.13,191.09,186.87,183.66,182.5,186.64,180.58,189.13,187.52,192.8,180.41,186.53,189.56,189.57,186.19,195.5,198.0,204.06,194.64,183.42,177.61,174.51,167.43,165.01,166.49,165.43,161.73,162.44,170.11,172.39,171.23,174.07,175.52,167.35,170.42,162.06,156.4,157.36,164.4,168.55,159.08,164.2,173.1,164.41,169.72,162.09,157.4,161.17,158.01,154.74,149.93,145.17,149.63,143.1,146.85,149.37,141.55,144.89,141.51,139.82,131.89,135.47,138.89,139.94,150.33,157.3
1594,N,False,206.35,276.96,221.02,325.88,230.27,224.63,325.31,218.52,211.19,295.78,198.37,201.95,269.16,186.25,184.29,185.05,190.96,184.94,185.68,186.12,188.58,182.59,180.32,189.67,188.38,183.54,185.05,189.32,187.79,184.13,182.61,179.27,177.09,177.81,185.56,186.49,185.98,192.66,199.66,201.22,195.69,210.07,211.14,207.25,206.08,199.74,197.09,186.99,184.42,179.01,180.5,175.19,178.33,175.31,174.11,175.49,172.22,165.23,166.42,170.07,175.53,190.82,198.89,204.01,205.07,192.99,191.08,185.0,177.96,176.14,171.89,170.95,168.32,171.63,164.04,166.74,172.75,166.24,166.17,157.98
1595,N,False,269.86,260.48,268.83,264.22,263.82,261.74,252.75,251.15,259.03,267.08,256.59,262.18,254.22,252.88,253.94,259.65,256.28,249.28,244.94,238.08,244.98,245.67,249.61,247.44,253.03,255.1,255.5,252.87,264.34,262.42,267.8,269.1,274.02,272.54,268.77,269.33,259.72,254.17,260.04,256.1,242.52,256.31,247.13,245.29,249.87,242.71,248.63,243.16,243.39,247.89,251.0,248.67,247.39,255.24,260.57,264.02,258.58,256.96,244.75,236.43,236.07,231.12,224.91,227.02,228.08,232.15,230.07,225.35,218.67,220.52,221.49,226.47,233.05,231.85,234.86,230.27,230.28,218.86,216.5,224.17
1596,N,False,230.8,234.58,235.46,225.94,226.43,227.65,216.74,210.8,213.31,208.9,211.1,215.74,211.62,213.65,220.89,208.36,203.94,211.68,196.76,193.5,195.16,200.87,206.89,207.25,209.05,199.28,197.94,194.23,196.81,196.55,197.51,200.81,205.52,212.33,212.52,211.28,216.74,218.1,212.67,212.48,219.47,216.48,214.99,223.2,224.89,232.52,223.65,226.64,233.52,233.6,229.92,222.49,219.69,214.22,202.74,206.44,207.79,211.12,211.78,217.31,207.06,202.02,198.75,204.49,202.92,203.03,196.2,198.79,197.08,195.19,193.2,198.28,202.97,196.78,195.25,196.09,194.12,197.1,191.37,191.94
1597,N,False,224.86,223.47,215.33,213.03,206.59,203.89,199.05,207.32,201.56,192.73,194.09,195.8,194.14,199.62,191.02,198.77,192.77,195.83,192.19,195.73,196.64,199.28,200.48,202.17,205.04,199.42,200.84,205.79,197.83,201.74,192.41,201.34,200.91,204.01,204.61,208.15,212.46,204.91,214.22,212.8,217.76,220.33,220.41,219.78,218.19,213.26,219.32,213.03,210.78,212.79,213.28,206.09,209.56,211.58,218.16,218.25,218.53,220.69,219.87,215.22,218.23,228.71,231.33,228.71,229.7,231.7,226.2,224.88,236.14,236.81,229.68,223.52,226.93,225.11,233.12,228.27,225.47,223.79,212.85,222.05
1598,N,False,907.37,912.52,937.63,929.72,918.59,896.14,886.15,897.54,903.73,892.94,893.26,920.77,903.8,933.02,927.1,897.34,893.53,881.65,858.65,857.27,861.74,852.82,833.14,852.06,841.18,834.68,859.99,848.0,828.89,802.38,803.62,801.54,811.38,847.44,832.46,821.74,835.23,819.54,835.05,823.95,842.68,840.71,826.13,834.98,833.79,845.17,844.27,862.69,866.81,876.35,863.24,850.83,864.73,845.41,846.67,845.61,836.96,835.76,843.13,838.32,841.53,842.73,839.27,829.48,835.12,833.07,841.78,844.79,862.64,859.86,874.16,869.44,876.23,868.1,866.9,851.83,846.87,829.91,824.33,818.42
1599,N,False,589.94,594.88,595.57,598.77,620.33,636.48,652.18,633.46,635.82,658.46,657.18,655.09,670.7,673.42,693.65,704.02,706.11,714.17,745.91,741.84,742.1,743.09,761.82,748.08,743.62,755.53,737.95,750.97,743.29,763.58,753.84,759.69,786.0,795.8,792.73,810.49,813.38,809.09,829.13,836.38,825.17,827.93,818.1,838.21,805.84,807.35,766.68,748.68,733.74,757.58,762.12,750.77,752.46,761.11,760.2,778.58,759.03,782.54,774.69,742.4,768.18,784.15,793.78,750.65,783.65,775.81,739.29,759.54,745.45,760.33,769.83,887.47,846.91,784.33,860.05,788.64,846.9,842.79,737.04,736.43
1600,N,False,596.5,575.92,562.58,583.12,575.2,579.41,589.73,599.07,600.75,627.84,634.13,644.88,656.01,688.48,698.65,742.37,780.69,807.76,816.01,824.14,801.44,793.72,760.81,724.06,680.94,677.98,671.41,645.92,654.06,652.23,663.26,651.33,658.08,656.48,654.39,654.61,650.77,664.27,682.7,682.63,695.93,712.74,707.19,697.88,700.9,677.05,663.54,652.23,626.48,610.03,584.6,568.02,539.61,539.48,544.21,532.02,527.77,519.87,512.9,506.57,504.79,491.58,493.97,489.67,511.66,509.63,512.86,525.42,537.14,533.04,539.16,565.25,578.6,564.17,585.58,577.18,573.71,582.37,561.75,540.09
1601,N,False,126.22,123.84,124.15,129.84,131.3,137.63,131.97,132.78,140.99,141.19,132.41,139.16,143.4,144.11,140.85,141.12,140.16,139.19,140.61,147.3,143.7,138.98,144.22,138.49,143.19,143.43,145.4,149.45,147.44,139.85,139.49,151.64,160.0,151.36,157.82,158.41,166.24,176.49,169.47,165.89,170.87,168.07,164.07,174.75,170.32,175.14,174.32,175.06,176.8,171.05,168.77,157.17,154.43,161.99,160.33,160.96,160.94,161.54,163.09,167.46,164.71,152.89,157.1,163.52,158.59,163.99,160.81,171.72,170.74,167.06,163.49,167.78,169.56,172.6,165.5,170.87,172.04,174.37,170.01,178.33
1602,N,False,867.52,877.67,881.38,869.49,874.39,865.64,881.87,872.32,870.49,868.37,863.3,887.31,877.9,899.37,892.06,859.72,849.6,875.41,876.71,874.32,847.03,852.99,853.21,863.31,853.2,857.09,834.96,822.7,831.62,808.53,812.67,823.31,831.48,827.85,822.69,821.93,829.4,834.31,831.31,831.01,824.8,812.07,806.89,800.38,797.06,794.14,796.45,772.55,782.02,787.57,786.07,799.02,803.22,795.06,797.58,807.61,805.46,799.29,795.05,799.04,811.33,805.19,815.49,824.45,806.82,822.52,812.4,814.17,801.95,791.61,791.09,786.75,808.59,806.44,805.98,817.0,825.33,802.8,814.4,815.49
1603,N,False,375.56,378.91,379.78,369.54,365.13,373.77,375.39,374.86,373.69,354.3,374.99,364.57,372.37,365.62,363.1,362.47,365.36,368.63,369.13,364.61,365.54,366.99,380.39,386.5,381.08,372.79,385.54,371.28,377.66,386.9,392.29,391.07,390.76,396.67,399.31,411.36,425.12,449.92,475.18,520.62,522.71,530.87,507.97,470.05,442.76,418.98,405.08,387.93,366.6,364.77,362.58,360.88,366.66,354.06,354.38,349.57,355.24,350.74,362.49,374.24,386.0,412.79,412.32,405.18,424.75,427.6,428.49,436.26,447.01,450.29,437.59,432.49,437.28,435.95,435.77,434.22,431.51,436.87,446.27,458.62
1604,N,False,707.14,721.0,740.69,761.2,765.57,761.66,780.44,790.64,804.7,811.17,833.96,855.66,866.89,871.63,867.28,875.08,866.06,885.38,896.68,886.16,891.28,891.73,902.55,906.62,894.9,875.48,888.34,888.28,892.19,902.06,897.24,887.64,886.5,895.23,885.31,871.84,869.73,869.19,843.52,858.12,875.36,876.32,882.9,898.99,881.6,900.87,894.8,879.74,867.02,878.12,870.64,847.7,851.2,835.45,816.45,825.22,814.42,807.19,799.58,780.27,781.51,776.7,794.61,788.45,775.84,764.27,757.96,769.64,767.72,774.6,786.34,775.75,787.14,787.84,778.67,772.14,789.88,784.67,776.33,781.14
1605,N,False,792.89,738.76,706.18,699.29,696.92,703.69,688.24,656.64,648.4,656.58,654.93,663.39,675.91,706.81,690.85,701.66,719.91,752.41,742.16,713.16,725.59,719.58,731.59,753.35,777.68,780.77,786.94,763.11,749.0,788.95,734.61,741.62,740.84,735.43,733.96,733.88,755.3,770.86,775.68,756.54,837.79,811.49,807.8,830.41,854.64,868.43,858.57,910.31,847.91,838.68,861.36,863.63,881.17,899.15,847.41,888.09,910.49,976.81,872.89,835.72,820.47,801.08,780.37,767.12,783.85,767.95,703.78,706.45,704.1,697.6,672.62,702.4,712.02,678.69,672.24,661.41,636.06,584.85,571.93,575.77
1606,N,False,208.11,207.49,203.6,201.34,209.04,216.04,215.7,209.68,215.77,215.42,206.7,207.89,209.54,210.71,198.52,204.16,212.92,211.34,211.22,214.74,220.56,223.24,223.86,227.81,224.57,222.67,215.42,214.65,215.6,220.22,211.01,218.66,218.37,216.53,209.17,216.37,220.08,222.94,223.04,224.8,222.16,225.76,228.51,224.4,222.84,218.86,226.44,218.22,215.65,212.11,214.85,210.5,214.36,214.06,208.3,216.41,216.1,215.61,215.4,218.64,220.36,227.83,222.09,226.74,215.89,214.07,212.31,225.89,222.49,217.18,226.26,221.43,210.75,207.35,204.59,216.73,208.97,206.49,201.47,207.34
1607,N,False,769.08,763.7,751.06,741.27,738.55,734.37,743.96,730.21,741.95,740.64,740.91,743.12,739.97,732.75,717.56,735.59,751.67,742.02,732.28,746.89,757.3,774.57,768.23,789.68,818.82,849.96,830.35,843.43,825.53,792.66,755.47,733.51,692.08,671.39,653.93,641.84,637.07,618.91,613.4,616.23,606.28,609.65,614.94,618.42,612.81,632.94,627.04,646.3,644.83,654.49,675.79,677.99,687.59,687.38,674.32,651.21,624.55,616.94,604.38,586.28,573.01,559.5,537.47,549.59,539.86,527.3,537.08,540.63,534.33,527.94,526.16,534.17,524.59,510.45,519.95,531.57,520.01,534.38,532.68,539.64
1608,N,False,769.08,763.7,751.06,741.27,738.55,734.37,743.96,730.21,741.95,740.64,740.91,743.12,739.97,732.75,717.56,735.59,751.67,742.02,732.28,746.89,757.3,774.57,768.23,789.68,818.82,849.96,830.35,843.43,825.53,792.66,755.47,733.51,692.08,671.39,653.93,641.84,637.07,618.91,613.4,616.23,606.28,609.65,614.94,618.42,612.81,632.94,627.04,646.3,644.83,654.49,675.79,677.99,687.59,687.38,674.32,651.21,624.55,616.94,604.38,586.28,573.01,559.5,537.47,549.59,539.86,527.3,537.08,540.63,534.33,527.94,526.16,534.17,524.59,510.45,519.95,531.57,520.01,534.38,532.68,539.64
1609,N,False,302.86,297.96,303.73,310.91,298.31,305.24,311.23,301.86,292.9,296.65,288.31,296.28,287.12,285.16,277.81,278.68,280.9,278.41,282.57,275.06,273.56,285.8,278.86,287.26,276.05,278.35,275.15,279.16,276.79,273.1,274.06,273.5,267.59,268.75,269.25,280.08,270.96,264.47,259.04,258.36,251.42,248.24,250.91,241.91,294.98,232.33,230.77,237.97,237.02,236.73,242.77,234.87,239.35,236.22,235.23,230.34,240.69,248.74,242.06,239.1,238.95,234.52,242.54,238.92,234.47,228.58,219.16,221.66,229.69,224.21,226.73,216.08,223.07,222.88,220.0,218.11,212.71,213.68,206.55,212.08
1610,N,False,618.42,625.4,628.47,633.19,618.5,632.34,633.78,631.38,635.41,634.72,639.05,617.2,608.2,619.14,611.52,617.46,611.99,600.22,617.75,616.66,608.38,612.68,606.27,621.8,618.66,622.71,625.86,642.46,625.99,624.07,630.01,629.33,619.13,604.61,600.58,604.15,601.18,593.6,586.39,587.61,580.75,571.75,561.63,568.87,565.25,561.48,565.15,571.86,577.71,592.21,612.88,611.14,632.53,663.65,658.42,669.06,669.9,678.09,665.72,650.87,628.88,631.69,607.36,607.56,598.51,587.59,576.81,565.89,565.0,561.47,554.65,547.2,531.71,534.66,549.09,558.77,557.24,547.95,563.09,550.98
1611,N,False,2929.0,2938.4,2924.5,2928.6,2930.1,2947.9,2951.2,2947.6,2963.0,2937.3,2925.7,2917.5,2927.9,2875.9,2861.0,2868.4,2867.1,2842.2,2883.7,2842.1,2812.9,2792.5,2782.1,2783.2,2743.1,2778.0,2705.4,2745.8,2762.2,2754.9,2761.2,2713.0,2731.4,2712.1,2712.5,2745.7,2724.2,2759.6,2772.3,2766.4,2764.0,2758.2,2795.1,2778.1,2746.2,2741.9,2758.2,2736.9,2731.4,2733.4,2713.2,2709.1,2711.2,2718.6,2716.2,2696.9,2714.4,2735.9,2730.7,2737.7,2716.2,2749.3,2770.4,2761.3,2731.7,2773.8,2821.1,2826.1,2825.6,2826.8,2843.6,2840.9,2859.7,2797.7,2772.9,2781.6,2736.8,2760.0,2748.7,2769.8
1612,N,False,121.54,115.37,109.38,107.43,113.96,114.46,121.68,128.22,126.44,133.69,128.14,128.92,126.76,122.55,116.45,113.28,118.83,115.06,117.93,120.7,118.75,117.66,119.53,110.17,109.62,109.35,108.13,102.68,103.73,107.54,100.99,104.63,106.32,111.26,113.77,118.11,123.48,125.53,117.68,126.18,121.34,124.54,120.09,124.26,122.39,121.51,127.8,133.44,134.57,139.25,127.28,124.08,123.57,120.01,124.12,120.65,125.77,126.32,120.45,116.83,110.95,115.72,120.83,119.75,119.74,121.65,123.71,128.71,130.33,126.06,128.72,131.02,137.46,136.26,142.3,143.46,151.17,161.25,164.01,172.53
1613,N,False,334.03,340.87,344.15,352.08,353.45,368.69,375.08,377.17,377.13,367.84,369.35,347.73,337.36,336.87,330.21,319.37,318.67,319.48,311.91,313.86,312.32,310.4,315.6,307.3,300.1,297.81,294.1,297.7,294.07,296.96,300.92,303.63,303.91,304.2,303.31,303.17,308.38,310.18,314.65,318.5,336.37,348.69,348.36,338.88,327.87,331.97,312.4,300.16,281.53,269.06,271.93,262.38,259.65,257.48,246.25,242.29,238.75,236.89,226.97,224.05,230.3,227.97,232.57,233.98,240.13,238.01,235.33,240.16,246.87,248.43,246.28,250.8,247.16,238.1,233.17,234.54,238.04,246.24,234.35,237.27
1614,N,False,916.68,929.87,932.05,926.27,919.64,927.75,937.28,940.64,946.65,937.61,956.72,962.31,971.75,998.14,995.98,1005.0,1005.1,1014.2,1010.3,1003.1,981.68,962.39,952.74,944.44,934.36,908.96,906.97,910.83,901.01,875.22,878.01,876.33,869.3,858.97,886.37,884.24,879.83,888.14,874.87,886.8,901.7,904.16,911.97,917.39,903.12,918.87,915.55,904.24,905.25,916.7,906.96,905.0,898.28,898.81,898.12,903.49,880.11,887.01,901.81,910.78,913.51,920.43,910.55,916.93,892.13,906.2,891.34,885.7,889.89,873.93,886.73,875.21,851.9,864.19,847.48,835.03,831.21,863.53,868.99,860.18
1615,N,False,2594.0,2591.9,2651.6,2633.3,2646.6,2661.6,2711.7,2697.2,2740.1,2788.1,2817.5,2805.8,2827.1,2845.9,2814.4,2818.5,2815.5,2773.6,2741.3,2749.4,2693.6,2676.1,2644.6,2615.0,2604.9,2589.3,2557.7,2534.1,2525.9,2504.0,2507.1,2484.2,2493.8,2502.3,2503.0,2518.9,2499.3,2514.4,2550.5,2495.8,2535.1,2515.9,2515.8,2558.7,2565.3,2587.8,2584.1,2585.4,2590.0,2581.3,2583.4,2574.8,2577.2,2577.1,2550.5,2536.0,2545.0,2556.1,2518.9,2497.2,2495.1,2483.1,2485.3,2465.9,2466.3,2428.1,2392.7,2402.4,2409.6,2391.4,2383.8,2437.5,2442.1,2459.3,2489.1,2506.7,2518.5,2557.4,2557.5,2595.1
1616,N,False,2050.4,2027.6,2016.3,2024.0,2041.7,2036.8,2054.9,2064.8,2037.1,2051.0,2040.5,2036.3,2032.2,2054.4,2057.1,2029.5,2026.3,2041.8,2035.6,2028.5,2023.8,2015.1,2027.7,2010.1,1995.7,1975.0,2011.8,2004.1,2000.3,1989.8,1981.4,2006.1,2000.1,1976.2,1944.0,1971.0,1970.4,1967.4,1976.4,1987.9,2037.0,2027.7,2031.0,2040.3,2051.7,2058.2,2074.4,2067.3,2071.6,2099.2,2133.2,2162.7,2157.3,2190.6,2154.3,2170.3,2148.9,2149.3,2128.5,2100.2,2076.9,2103.1,2079.1,2061.2,2069.4,2050.5,2060.0,2062.4,2076.4,2078.8,2070.7,2071.4,2063.5,2081.0,2086.8,2077.6,2078.3,2039.5,2059.6,2051.9
1617,N,False,109.81,108.57,112.62,105.54,106.03,100.1,97.662,103.5,105.48,102.94,106.12,97.641,98.709,102.57,102.02,103.58,98.199,98.187,97.521,97.99,101.09,95.361,100.36,100.86,92.206,96.029,93.33,90.168,86.211,88.574,89.695,88.241,89.394,91.97,86.824,93.637,96.903,89.036,96.722,97.05,88.127,88.637,89.409,86.536,82.94,86.769,84.797,82.708,88.578,92.446,96.511,101.49,103.73,100.12,104.74,99.373,97.245,99.349,93.431,92.6,88.087,92.778,90.259,87.292,83.463,88.744,86.154,91.285,89.737,94.276,89.231,89.603,90.465,89.726,87.381,89.841,89.34,87.066,86.896,88.185
1618,N,False,1981.4,2006.1,2000.1,1976.2,1944.0,1971.0,1970.4,1967.4,1976.4,1987.9,2037.0,2027.7,2031.0,2040.3,2051.7,2058.2,2074.4,2067.3,2071.6,2099.2,2133.2,2162.7,2157.3,2190.6,2154.3,2170.3,2148.9,2149.3,2128.5,2100.2,2076.9,2103.1,2079.1,2061.2,2069.4,2050.5,2060.0,2062.4,2076.4,2078.8,2070.7,2071.4,2063.5,2081.0,2086.8,2077.6,2078.3,2039.5,2059.6,2051.9,2040.8,2053.1,2036.9,2022.1,2037.9,2048.5,2038.4,2033.3,2023.3,2038.1,2024.8,2041.7,2036.1,2037.0,2029.8,2045.6,2054.3,2039.0,2076.9,2110.7,2149.7,2122.3,2133.1,2129.8,2145.0,2150.5,2098.3,2079.1,2088.8,2072.3
1619,N,False,1981.4,2006.1,2000.1,1976.2,1944.0,1971.0,1970.4,1967.4,1976.4,1987.9,2037.0,2027.7,2031.0,2040.3,2051.7,2058.2,2074.4,2067.3,2071.6,2099.2,2133.2,2162.7,2157.3,2190.6,2154.3,2170.3,2148.9,2149.3,2128.5,2100.2,2076.9,2103.1,2079.1,2061.2,2069.4,2050.5,2060.0,2062.4,2076.4,2078.8,2070.7,2071.4,2063.5,2081.0,2086.8,2077.6,2078.3,2039.5,2059.6,2051.9,2040.8,2053.1,2036.9,2022.1,2037.9,2048.5,2038.4,2033.3,2023.3,2038.1,2024.8,2041.7,2036.1,2037.0,2029.8,2045.6,2054.3,2039.0,2076.9,2110.7,2149.7,2122.3,2133.1,2129.8,2145.0,2150.5,2098.3,2079.1,2088.8,2072.3
1620,N,False,171.47,162.62,160.67,158.88,151.9,145.0,144.93,147.46,147.52,148.85,148.85,151.39,148.98,152.42,155.66,158.47,157.46,152.82,160.28,155.82,167.44,165.25,175.42,169.23,165.5,166.84,161.76,155.82,166.54,165.19,169.74,164.23,170.43,168.79,172.45,169.02,156.84,158.4,162.77,160.32,165.5,164.71,160.14,159.12,161.24,160.41,159.66,155.97,156.77,148.33,147.82,142.51,142.26,141.23,141.53,141.35,139.4,140.77,140.28,140.65,140.13,142.17,143.03,139.89,143.94,142.4,140.96,152.23,161.18,150.42,154.63,167.73,166.29,168.42,177.07,160.14,169.86,161.28,165.39,157.4
