,FLARE_TYPE,COINCIDENCE,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80,d_l_f_81,d_l_f_82,d_l_f_83,d_l_f_84,d_l_f_85,d_l_f_86,d_l_f_87,d_l_f_88,d_l_f_89,d_l_f_90,d_l_f_91,d_l_f_92,d_l_f_93,d_l_f_94,d_l_f_95,d_l_f_96,d_l_f_97,d_l_f_98,d_l_f_99,d_l_f_100
1537,B,False,309.79,294.77,293.68,308.53,307.41,305.51,323.89,311.3,316.97,309.73,319.25,325.0,326.5,332.25,321.46,338.71,18.385,17.0,17.0,16.125,18.974,18.385,17.889,17.889,17.889,18.868,17.493,15.033,15.033,398.15,19.235,18.649,14.318,18.028,0.0,14.318,14.142,14.142,13.601,0.0,0.0,0.0,15.033,0.0,0.0,0.0,14.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,B,False,218.45,217.62,217.03,219.1,220.28,219.53,221.29,220.39,221.68,223.96,222.83,223.31,218.42,219.64,223.62,223.13,224.72,224.25,226.71,226.78,228.25,229.31,227.95,229.66,230.5,229.24,229.52,230.38,229.55,230.37,229.92,229.23,227.4,226.37,227.6,228.34,228.7,227.07,228.38,227.09,228.8,228.74,230.81,231.12,230.25,231.7,231.08,229.16,231.1,229.72,230.38,230.06,230.48,229.86,233.31,233.76,233.65,235.19,234.91,235.33,234.45,235.29,235.56,236.04,235.43,236.22,235.91,236.07,236.8,237.88,238.02,239.53,240.1,240.36,240.27,241.58,241.72,242.76,243.24,241.89
1539,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,N,False,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,0.0,0.0,0.0,0.0,0.0,8.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1543,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,N,False,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1231,4.4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,N,False,190.3,191.18,191.45,191.24,192.1,193.07,193.13,193.46,194.8,194.74,194.78,195.73,194.21,195.66,196.35,197.0,197.5,196.26,197.25,199.44,197.24,197.11,195.89,196.68,200.28,197.15,195.77,195.66,195.69,196.37,196.51,197.07,201.03,202.13,202.27,203.03,202.97,203.29,203.1,203.5,203.22,203.01,204.93,204.81,204.83,204.94,204.79,204.46,204.43,203.79,204.46,204.46,204.79,205.4,204.73,206.42,206.44,206.4,207.07,207.34,208.08,207.07,207.06,207.05,207.83,208.09,208.09,209.09,209.09,209.06,210.06,210.02,211.02,210.04,211.0,212.01,212.01,212.01,0.0,19.042
1552,N,False,93.021,93.021,93.021,93.021,94.021,0.0,0.0,0.0,96.005,0.0,9.8995,9.8995,10.63,10.63,10.0,10.0,9.434,9.434,10.0,9.2195,21.685,20.558,19.724,8.9443,18.033,17.955,17.288,17.27,16.703,16.672,14.036,15.97,15.482,15.846,14.504,15.258,16.632,15.646,18.788,18.788,17.889,18.868,17.493,18.868,18.868,89.391,18.028,90.337,91.369,91.244,93.04,93.283,93.021,93.021,94.005,95.005,95.0,96.799,97.897,98.075,98.96,99.835,99.0,101.8,101.83,102.72,103.0,103.0,104.46,104.02,104.0,107.29,107.46,108.38,108.64,109.98,109.86,110.02,111.02,111.04
1553,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,N,False,106.59,106.94,107.72,107.78,108.17,109.03,110.02,110.02,110.02,110.46,111.36,112.79,112.98,112.44,113.59,113.99,114.46,114.78,116.3,116.52,116.81,118.0,118.81,118.97,119.65,119.93,121.24,121.09,121.99,122.21,123.44,124.24,123.78,124.39,125.12,125.87,127.51,128.85,129.4,130.49,132.23,130.76,132.23,133.15,133.15,135.0,135.0,135.0,135.93,134.79,136.59,136.86,138.16,138.54,138.54,138.54,138.54,140.77,140.94,140.01,141.32,141.69,141.32,141.69,141.69,141.32,142.24,143.54,143.54,145.23,145.77,145.77,147.08,146.7,0.0,0.0,0.0,148.0,0.0,0.0
1557,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,N,False,8.0623,7.2801,7.2801,0.0,0.0,7.0711,0.0,7.0711,7.0711,7.0711,6.0828,0.0,0.0,0.0,8.0623,0.0,7.0711,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,5.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.305,0.0,0.0,0.0,30.871,31.305,31.305,29.967,29.967,29.967,29.069,29.967,28.636,29.069,28.178,27.731,26.833,26.833,26.049,26.522,26.253,25.837,25.06,24.187,23.324,22.472,0.0,0.0,0.0,153.06,153.18,153.18,153.18,153.18,153.18,154.18,154.18,154.18,154.18,155.17
1560,N,False,0.0,0.0,10.198,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.115,0.0,0.0,0.0,0.0,39.446,38.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.118,37.216,36.346,34.366,33.541,33.541,32.757,41.105,41.07,45.157,43.383,39.892,62.66,64.229,64.077,63.713,65.428,65.491,67.628,32.792,32.024,34.142,67.695,67.568,66.916,67.187,68.961,68.696,70.087,70.455,70.815,72.038,31.003,29.981,32.67,32.67,28.083,28.715,74.513,75.649,29.356,30.612,77.896,77.751,78.212,79.01,79.089,28.424,28.008,18.358,17.889,17.0,17.889,17.0,17.0,16.125,16.125,15.264,15.264,15.264,15.264,14.765,13.892,13.892,13.892,13.892,13.892,13.892,13.038,13.038,12.207,11.402
1563,N,False,422.7,413.09,415.18,413.86,412.85,414.51,421.53,420.13,416.15,412.65,414.48,413.87,411.39,415.34,414.35,415.03,412.23,411.58,412.27,417.31,414.33,416.3,419.36,414.7,419.46,419.9,418.01,419.89,423.22,416.84,412.8,413.65,415.01,416.89,418.96,417.81,420.49,416.91,413.18,422.98,421.99,419.79,414.66,415.83,412.24,406.08,404.94,413.97,417.86,410.3,406.98,404.29,403.01,401.05,407.55,395.6,393.3,400.24,399.89,405.17,413.87,416.81,417.67,420.17,420.55,420.93,420.69,422.12,423.02,418.8,423.62,425.15,428.32,431.49,424.02,428.22,429.1,432.48,431.93,428.39
1564,N,False,156.57,158.85,166.68,160.32,153.39,149.64,146.22,152.41,149.72,144.98,142.32,141.49,143.25,139.55,141.83,139.83,138.13,140.51,139.13,137.12,138.16,134.45,137.78,134.92,132.32,127.42,132.22,130.59,128.92,125.06,128.35,126.07,120.31,121.57,122.85,122.76,122.23,125.09,122.74,121.78,123.36,120.31,97.072,98.976,117.76,117.97,113.1,112.58,114.7,115.38,113.78,111.67,114.17,113.34,113.76,114.18,110.77,108.5,109.48,111.52,108.17,106.75,110.63,110.39,115.2,114.05,114.91,115.4,115.01,113.7,116.12,115.42,116.37,116.4,115.59,111.96,112.1,114.9,113.73,113.66
1565,N,False,11.705,11.705,11.705,11.402,10.44,10.44,10.77,10.77,10.77,10.77,9.8489,10.77,10.77,10.77,10.77,10.77,10.77,11.18,11.18,9.8489,11.18,11.18,11.18,11.18,11.18,11.18,11.18,12.083,12.53,11.662,11.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.318,14.318,12.806,12.806,12.806,12.806,12.806,15.962,20.725,21.382,50.728,50.836,52.977,53.0,53.852,52.534
1566,N,False,278.21,276.58,275.08,280.97,283.79,285.9,284.13,287.58,283.46,279.26,282.97,278.38,282.03,279.93,279.54,281.07,276.65,271.28,273.09,273.35,271.47,268.86,269.1,269.69,270.6,270.1,270.42,272.15,274.21,271.53,274.98,272.29,272.82,271.18,271.76,274.31,274.02,273.1,277.68,277.55,277.86,279.88,275.79,278.15,279.64,280.83,278.15,278.39,277.27,277.14,274.98,275.06,276.62,274.44,275.2,278.61,278.59,277.29,277.54,275.06,275.24,272.24,273.5,273.59,272.19,273.31,276.56,276.64,276.86,276.12,275.16,274.71,276.32,273.75,274.26,272.92,278.2,278.1,277.23,277.16
1567,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,N,False,0.0,132.22,0.0,133.2,0.0,0.0,0.0,0.0,0.0,135.37,136.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0623,8.0623,0.0,0.0,6.4031,0.0,5.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8102,8.4853,8.6023,91.224,9.434,91.225,91.285,94.583,93.52,94.541,95.462,96.385,97.693,96.773,98.615,98.615,98.615,99.539,90.803,100.46,101.39,102.69,104.18,105.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.615,0.0,89.694,0.0,86.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,N,False,409.28,409.28,408.69,408.87,408.15,408.23,408.46,408.09,407.95,408.05,407.12,407.38,407.25,407.14,407.11,407.14,407.01,406.66,406.5,406.74,406.67,406.55,406.27,405.81,406.24,406.19,405.62,405.72,405.9,405.73,405.82,405.35,405.51,405.49,405.47,405.46,408.63,407.44,407.07,407.5,406.44,404.73,404.75,404.78,405.02,404.19,406.21,406.29,405.41,403.99,404.14,403.0,381.44,353.21,329.96,323.18,335.62,333.19,330.4,325.99,312.43,329.35,349.1,362.64,358.17,402.85,401.54,403.33,401.51,400.71,401.83,401.33,400.63,401.79,400.91,356.28,341.25,401.25,400.11,400.12
1575,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,N,False,488.1,487.52,482.34,484.0,480.16,481.13,480.58,479.37,485.39,485.67,483.82,479.67,478.02,480.42,481.54,483.46,484.42,483.3,486.67,491.21,485.99,485.33,485.69,481.44,483.58,487.21,486.56,495.5,492.2,492.19,486.92,483.21,483.55,488.38,491.86,492.75,488.47,491.03,488.62,487.72,483.5,486.01,485.15,485.34,483.36,497.67,494.22,488.94,488.98,488.38,494.22,492.88,492.3,496.28,499.11,498.46,507.41,504.84,502.07,494.21,497.32,498.78,502.65,498.44,506.13,508.68,505.41,507.96,508.79,509.71,508.56,506.0,511.63,509.73,511.31,509.74,512.67,508.15,504.96,505.53
