,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30,TOTUSJZ_31,TOTUSJZ_32,TOTUSJZ_33,TOTUSJZ_34,TOTUSJZ_35,TOTUSJZ_36,TOTUSJZ_37,TOTUSJZ_38,TOTUSJZ_39,TOTUSJZ_40,TOTUSJZ_41,TOTUSJZ_42,TOTUSJZ_43,TOTUSJZ_44,TOTUSJZ_45,TOTUSJZ_46,TOTUSJZ_47,TOTUSJZ_48,TOTUSJZ_49,TOTUSJZ_50,TOTUSJZ_51,TOTUSJZ_52,TOTUSJZ_53,TOTUSJZ_54,TOTUSJZ_55
403,M,False,12669000000000.0,12781000000000.0,13600000000000.0,14170000000000.0,13764000000000.0,13584000000000.0,13591000000000.0,13245000000000.0,13169000000000.0,12900000000000.0,12394000000000.0,12496000000000.0,11888000000000.0,11523000000000.0,12649000000000.0,12274000000000.0,11857000000000.0,11650000000000.0,11341000000000.0,11459000000000.0,11683000000000.0,10456000000000.0,11027000000000.0,9675400000000.0,9829400000000.0,9067900000000.0,9581400000000.0,9553200000000.0,8651400000000.0,7962200000000.0,7566900000000.0,7387300000000.0,6901400000000.0,7819800000000.0,7924600000000.0,6684100000000.0,7428800000000.0,6029300000000.0,6190100000000.0,6434300000000.0,6030100000000.0,6310700000000.0,5086300000000.0,5214300000000.0,5917900000000.0,4919600000000.0,4718000000000.0,5419400000000.0,4192700000000.0,4856700000000.0,4564900000000.0,3696400000000.0,3715500000000.0,3467000000000.0,3341900000000.0
404,M,True,34153000000000.0,34956000000000.0,34369000000000.0,34628000000000.0,34807000000000.0,35040000000000.0,36829000000000.0,37166000000000.0,38169000000000.0,38751000000000.0,39962000000000.0,41485000000000.0,40980000000000.0,41776000000000.0,41658000000000.0,41412000000000.0,40675000000000.0,40444000000000.0,39675000000000.0,38907000000000.0,38499000000000.0,38151000000000.0,38427000000000.0,38570000000000.0,38162000000000.0,38512000000000.0,38523000000000.0,38494000000000.0,40017000000000.0,40282000000000.0,39886000000000.0,40048000000000.0,40709000000000.0,40760000000000.0,41343000000000.0,41096000000000.0,40945000000000.0,40845000000000.0,40329000000000.0,39852000000000.0,39621000000000.0,40065000000000.0,39523000000000.0,39487000000000.0,40124000000000.0,39984000000000.0,39840000000000.0,40022000000000.0,39664000000000.0,40408000000000.0,40342000000000.0,40501000000000.0,40779000000000.0,41275000000000.0,40187000000000.0
405,M,False,46957000000000.0,46471000000000.0,46569000000000.0,46977000000000.0,46846000000000.0,46588000000000.0,47660000000000.0,48229000000000.0,47740000000000.0,48322000000000.0,48881000000000.0,48022000000000.0,48125000000000.0,48547000000000.0,47568000000000.0,47584000000000.0,47886000000000.0,48011000000000.0,48186000000000.0,48141000000000.0,47699000000000.0,47978000000000.0,48175000000000.0,48083000000000.0,47826000000000.0,48207000000000.0,47871000000000.0,47969000000000.0,48433000000000.0,48992000000000.0,49127000000000.0,48770000000000.0,48710000000000.0,48923000000000.0,49353000000000.0,49150000000000.0,48706000000000.0,48946000000000.0,48598000000000.0,49287000000000.0,48937000000000.0,49109000000000.0,49570000000000.0,49065000000000.0,49706000000000.0,50889000000000.0,49376000000000.0,49573000000000.0,49438000000000.0,49783000000000.0,49520000000000.0,49320000000000.0,50203000000000.0,50850000000000.0,51161000000000.0
406,M,True,46434000000000.0,46936000000000.0,47022000000000.0,47040000000000.0,46764000000000.0,47582000000000.0,47805000000000.0,47451000000000.0,47064000000000.0,46787000000000.0,47400000000000.0,48454000000000.0,49129000000000.0,48214000000000.0,49171000000000.0,49535000000000.0,50120000000000.0,50297000000000.0,50378000000000.0,50183000000000.0,50548000000000.0,50825000000000.0,49959000000000.0,50387000000000.0,49725000000000.0,50435000000000.0,51048000000000.0,51136000000000.0,51236000000000.0,52137000000000.0,51654000000000.0,51590000000000.0,51293000000000.0,52123000000000.0,51842000000000.0,52215000000000.0,52337000000000.0,52083000000000.0,52719000000000.0,52494000000000.0,54073000000000.0,55261000000000.0,56150000000000.0,56982000000000.0,56907000000000.0,56449000000000.0,56548000000000.0,55688000000000.0,55721000000000.0,55511000000000.0,55717000000000.0,55851000000000.0,55949000000000.0,57145000000000.0,56064000000000.0
407,M,False,49196000000000.0,49547000000000.0,49227000000000.0,48600000000000.0,48263000000000.0,48874000000000.0,48919000000000.0,49320000000000.0,48784000000000.0,48586000000000.0,48774000000000.0,48998000000000.0,49060000000000.0,49366000000000.0,49843000000000.0,50034000000000.0,50093000000000.0,49325000000000.0,49104000000000.0,48482000000000.0,48328000000000.0,48337000000000.0,48542000000000.0,48359000000000.0,48678000000000.0,48342000000000.0,48156000000000.0,47731000000000.0,48150000000000.0,47936000000000.0,47747000000000.0,48425000000000.0,49259000000000.0,49311000000000.0,50816000000000.0,52327000000000.0,52003000000000.0,52418000000000.0,51794000000000.0,51389000000000.0,50640000000000.0,49901000000000.0,49526000000000.0,49092000000000.0,49118000000000.0,49514000000000.0,49201000000000.0,49315000000000.0,49013000000000.0,48844000000000.0,49668000000000.0,49359000000000.0,50015000000000.0,50551000000000.0,51147000000000.0
408,M,False,20948000000000.0,24656000000000.0,22827000000000.0,22030000000000.0,20864000000000.0,20685000000000.0,21206000000000.0,22854000000000.0,22950000000000.0,23430000000000.0,23139000000000.0,23088000000000.0,23368000000000.0,23814000000000.0,23164000000000.0,21342000000000.0,21339000000000.0,24101000000000.0,24415000000000.0,22882000000000.0,22748000000000.0,22669000000000.0,23325000000000.0,24078000000000.0,24107000000000.0,26410000000000.0,27990000000000.0,26098000000000.0,26651000000000.0,27707000000000.0,28039000000000.0,28972000000000.0,29339000000000.0,30431000000000.0,31206000000000.0,31841000000000.0,33165000000000.0,32326000000000.0,33329000000000.0,33762000000000.0,33599000000000.0,33938000000000.0,33993000000000.0,33490000000000.0,35554000000000.0,35028000000000.0,35589000000000.0,35071000000000.0,37316000000000.0,37581000000000.0,37290000000000.0,37875000000000.0,38145000000000.0,37467000000000.0,38617000000000.0
409,M,True,8981300000000.0,8628300000000.0,8893400000000.0,9067400000000.0,8842200000000.0,9459800000000.0,9351400000000.0,9499700000000.0,9661000000000.0,9737600000000.0,9714500000000.0,9817600000000.0,10083000000000.0,10471000000000.0,10370000000000.0,10172000000000.0,9834800000000.0,10590000000000.0,11421000000000.0,11768000000000.0,12370000000000.0,12618000000000.0,12691000000000.0,13343000000000.0,13129000000000.0,13793000000000.0,14078000000000.0,14204000000000.0,15405000000000.0,15668000000000.0,16198000000000.0,17490000000000.0,17939000000000.0,17366000000000.0,17815000000000.0,18020000000000.0,18047000000000.0,18538000000000.0,18966000000000.0,19337000000000.0,19946000000000.0,19963000000000.0,20357000000000.0,20076000000000.0,21754000000000.0,21453000000000.0,21722000000000.0,22465000000000.0,23619000000000.0,21409000000000.0,21655000000000.0,22520000000000.0,22098000000000.0,21507000000000.0,22765000000000.0
410,M,True,13343000000000.0,13129000000000.0,13793000000000.0,14078000000000.0,14204000000000.0,15405000000000.0,15668000000000.0,16198000000000.0,17490000000000.0,17939000000000.0,17366000000000.0,17815000000000.0,18020000000000.0,18047000000000.0,18538000000000.0,18966000000000.0,19337000000000.0,19946000000000.0,19963000000000.0,20357000000000.0,20076000000000.0,21754000000000.0,21453000000000.0,21722000000000.0,22465000000000.0,23619000000000.0,21409000000000.0,21655000000000.0,22520000000000.0,22098000000000.0,21507000000000.0,22765000000000.0,23724000000000.0,24579000000000.0,23897000000000.0,24041000000000.0,24313000000000.0,25917000000000.0,25844000000000.0,26341000000000.0,26037000000000.0,27472000000000.0,26968000000000.0,26565000000000.0,26916000000000.0,26805000000000.0,27515000000000.0,28635000000000.0,28692000000000.0,29510000000000.0,29479000000000.0,29847000000000.0,29676000000000.0,30048000000000.0,30649000000000.0
411,M,False,19963000000000.0,20357000000000.0,20076000000000.0,21754000000000.0,21453000000000.0,21722000000000.0,22465000000000.0,23619000000000.0,21409000000000.0,21655000000000.0,22520000000000.0,22098000000000.0,21507000000000.0,22765000000000.0,23724000000000.0,24579000000000.0,23897000000000.0,24041000000000.0,24313000000000.0,25917000000000.0,25844000000000.0,26341000000000.0,26037000000000.0,27472000000000.0,26968000000000.0,26565000000000.0,26916000000000.0,26805000000000.0,27515000000000.0,28635000000000.0,28692000000000.0,29510000000000.0,29479000000000.0,29847000000000.0,29676000000000.0,30048000000000.0,30649000000000.0,29561000000000.0,28420000000000.0,28666000000000.0,28912000000000.0,28994000000000.0,28657000000000.0,26620000000000.0,27480000000000.0,27618000000000.0,26761000000000.0,28253000000000.0,25693000000000.0,26526000000000.0,25563000000000.0,25993000000000.0,24957000000000.0,26315000000000.0,25909000000000.0
412,M,False,21409000000000.0,21655000000000.0,22520000000000.0,22098000000000.0,21507000000000.0,22765000000000.0,23724000000000.0,24579000000000.0,23897000000000.0,24041000000000.0,24313000000000.0,25917000000000.0,25844000000000.0,26341000000000.0,26037000000000.0,27472000000000.0,26968000000000.0,26565000000000.0,26916000000000.0,26805000000000.0,27515000000000.0,28635000000000.0,28692000000000.0,29510000000000.0,29479000000000.0,29847000000000.0,29676000000000.0,30048000000000.0,30649000000000.0,29561000000000.0,28420000000000.0,28666000000000.0,28912000000000.0,28994000000000.0,28657000000000.0,26620000000000.0,27480000000000.0,27618000000000.0,26761000000000.0,28253000000000.0,25693000000000.0,26526000000000.0,25563000000000.0,25993000000000.0,24957000000000.0,26315000000000.0,25909000000000.0,26462000000000.0,26745000000000.0,27823000000000.0,26675000000000.0,25447000000000.0,27367000000000.0,27216000000000.0,26891000000000.0
413,M,False,29510000000000.0,29479000000000.0,29847000000000.0,29676000000000.0,30048000000000.0,30649000000000.0,29561000000000.0,28420000000000.0,28666000000000.0,28912000000000.0,28994000000000.0,28657000000000.0,26620000000000.0,27480000000000.0,27618000000000.0,26761000000000.0,28253000000000.0,25693000000000.0,26526000000000.0,25563000000000.0,25993000000000.0,24957000000000.0,26315000000000.0,25909000000000.0,26462000000000.0,26745000000000.0,27823000000000.0,26675000000000.0,25447000000000.0,27367000000000.0,27216000000000.0,26891000000000.0,25170000000000.0,25768000000000.0,24759000000000.0,26490000000000.0,25198000000000.0,25472000000000.0,23658000000000.0,24956000000000.0,24284000000000.0,23521000000000.0,24236000000000.0,23736000000000.0,23717000000000.0,23210000000000.0,23483000000000.0,23871000000000.0,23952000000000.0,25175000000000.0,24829000000000.0,26368000000000.0,25506000000000.0,25541000000000.0,23796000000000.0
414,M,False,24991000000000.0,23915000000000.0,24524000000000.0,26068000000000.0,25249000000000.0,26094000000000.0,24221000000000.0,25549000000000.0,25574000000000.0,24348000000000.0,24235000000000.0,25616000000000.0,24842000000000.0,24950000000000.0,23870000000000.0,23710000000000.0,22720000000000.0,23273000000000.0,19826000000000.0,21809000000000.0,21676000000000.0,20062000000000.0,19591000000000.0,19633000000000.0,17759000000000.0,17782000000000.0,17721000000000.0,16405000000000.0,15507000000000.0,15315000000000.0,14690000000000.0,13275000000000.0,12951000000000.0,12252000000000.0,12488000000000.0,11666000000000.0,10929000000000.0,10290000000000.0,10176000000000.0,10310000000000.0,9202900000000.0,11061000000000.0,9576400000000.0,8276200000000.0,8094500000000.0,7463400000000.0,7462800000000.0,6171500000000.0,5477300000000.0,5579400000000.0,6270400000000.0,6429400000000.0,6582200000000.0,6612300000000.0,5820900000000.0
415,M,True,49073000000000.0,48498000000000.0,48202000000000.0,47484000000000.0,48427000000000.0,48477000000000.0,48206000000000.0,47881000000000.0,46969000000000.0,46685000000000.0,47071000000000.0,47238000000000.0,46632000000000.0,47211000000000.0,47384000000000.0,46790000000000.0,46870000000000.0,45446000000000.0,44984000000000.0,44895000000000.0,46134000000000.0,45899000000000.0,47451000000000.0,48144000000000.0,48970000000000.0,48663000000000.0,49722000000000.0,49006000000000.0,49019000000000.0,48783000000000.0,48187000000000.0,47598000000000.0,47986000000000.0,47580000000000.0,47339000000000.0,46532000000000.0,46940000000000.0,46996000000000.0,46659000000000.0,46963000000000.0,46559000000000.0,46366000000000.0,46161000000000.0,45881000000000.0,46091000000000.0,46384000000000.0,46066000000000.0,46769000000000.0,46177000000000.0,46563000000000.0,46497000000000.0,46452000000000.0,46732000000000.0,46392000000000.0,46080000000000.0
416,M,False,47384000000000.0,46790000000000.0,46870000000000.0,45446000000000.0,44984000000000.0,44895000000000.0,46134000000000.0,45899000000000.0,47451000000000.0,48144000000000.0,48970000000000.0,48663000000000.0,49722000000000.0,49006000000000.0,49019000000000.0,48783000000000.0,48187000000000.0,47598000000000.0,47986000000000.0,47580000000000.0,47339000000000.0,46532000000000.0,46940000000000.0,46996000000000.0,46659000000000.0,46963000000000.0,46559000000000.0,46366000000000.0,46161000000000.0,45881000000000.0,46091000000000.0,46384000000000.0,46066000000000.0,46769000000000.0,46177000000000.0,46563000000000.0,46497000000000.0,46452000000000.0,46732000000000.0,46392000000000.0,46080000000000.0,45811000000000.0,46011000000000.0,46277000000000.0,46280000000000.0,46856000000000.0,47047000000000.0,46399000000000.0,46138000000000.0,46514000000000.0,45776000000000.0,46190000000000.0,45801000000000.0,46085000000000.0,46768000000000.0
417,M,True,56539000000000.0,56845000000000.0,57737000000000.0,56934000000000.0,57417000000000.0,57788000000000.0,57761000000000.0,57477000000000.0,58623000000000.0,58835000000000.0,59124000000000.0,59493000000000.0,59889000000000.0,60031000000000.0,58991000000000.0,58822000000000.0,58547000000000.0,58538000000000.0,58537000000000.0,58132000000000.0,58240000000000.0,58382000000000.0,57555000000000.0,57915000000000.0,56819000000000.0,56920000000000.0,56569000000000.0,55822000000000.0,55972000000000.0,56366000000000.0,56072000000000.0,56479000000000.0,56593000000000.0,57244000000000.0,57536000000000.0,56545000000000.0,58240000000000.0,57714000000000.0,57889000000000.0,58098000000000.0,58186000000000.0,59004000000000.0,59447000000000.0,59299000000000.0,58991000000000.0,59812000000000.0,59963000000000.0,59857000000000.0,59310000000000.0,59328000000000.0,58793000000000.0,59013000000000.0,57931000000000.0,58507000000000.0,58041000000000.0
418,M,False,59423000000000.0,58433000000000.0,59626000000000.0,58042000000000.0,59618000000000.0,57035000000000.0,57964000000000.0,57434000000000.0,58450000000000.0,58943000000000.0,57517000000000.0,58537000000000.0,58562000000000.0,56541000000000.0,56855000000000.0,57729000000000.0,58514000000000.0,58383000000000.0,57533000000000.0,56231000000000.0,54837000000000.0,54818000000000.0,53589000000000.0,52953000000000.0,51895000000000.0,50988000000000.0,49586000000000.0,50182000000000.0,48869000000000.0,49024000000000.0,48716000000000.0,49163000000000.0,48899000000000.0,49488000000000.0,49244000000000.0,48248000000000.0,47924000000000.0,48012000000000.0,48033000000000.0,50011000000000.0,47356000000000.0,47780000000000.0,47878000000000.0,47031000000000.0,47105000000000.0,46095000000000.0,46536000000000.0,46083000000000.0,45845000000000.0,45794000000000.0,46228000000000.0,46077000000000.0,45869000000000.0,45131000000000.0,44292000000000.0
419,M,False,7580500000000.0,7684600000000.0,7628700000000.0,7651700000000.0,7649400000000.0,7550700000000.0,7602100000000.0,7541200000000.0,7375400000000.0,7592800000000.0,7616700000000.0,7388500000000.0,7225700000000.0,7576700000000.0,7426000000000.0,7557500000000.0,7579900000000.0,7894000000000.0,7631300000000.0,7903000000000.0,7837200000000.0,7756800000000.0,7794800000000.0,7648100000000.0,7319800000000.0,7368900000000.0,7236200000000.0,6955300000000.0,6587800000000.0,6391300000000.0,6648900000000.0,6495300000000.0,6609700000000.0,6538400000000.0,6414100000000.0,6440400000000.0,6104300000000.0,6485700000000.0,6430200000000.0,6009700000000.0,6075400000000.0,5946400000000.0,5727400000000.0,5734100000000.0,5644800000000.0,5854700000000.0,5454100000000.0,5672300000000.0,5652600000000.0,5198500000000.0,5246200000000.0,5039500000000.0,5077100000000.0,4899500000000.0,4720900000000.0
420,M,True,67444000000000.0,67589000000000.0,66952000000000.0,67592000000000.0,66775000000000.0,68054000000000.0,69057000000000.0,70606000000000.0,70203000000000.0,70003000000000.0,71402000000000.0,71337000000000.0,72150000000000.0,73099000000000.0,73627000000000.0,73619000000000.0,73679000000000.0,74433000000000.0,73165000000000.0,73034000000000.0,72928000000000.0,72272000000000.0,72101000000000.0,72197000000000.0,71371000000000.0,71403000000000.0,70809000000000.0,71425000000000.0,72075000000000.0,72052000000000.0,71933000000000.0,72218000000000.0,72597000000000.0,72782000000000.0,72401000000000.0,72480000000000.0,71637000000000.0,71460000000000.0,71740000000000.0,72650000000000.0,72940000000000.0,72957000000000.0,72780000000000.0,71784000000000.0,72206000000000.0,72681000000000.0,72618000000000.0,73329000000000.0,74029000000000.0,73905000000000.0,73190000000000.0,73253000000000.0,73409000000000.0,73364000000000.0,73672000000000.0
421,M,False,72181000000000.0,72064000000000.0,72564000000000.0,73219000000000.0,72844000000000.0,73312000000000.0,73646000000000.0,73867000000000.0,74063000000000.0,73067000000000.0,73301000000000.0,73544000000000.0,72922000000000.0,73081000000000.0,73459000000000.0,73998000000000.0,73885000000000.0,74015000000000.0,74279000000000.0,74092000000000.0,73252000000000.0,73225000000000.0,72690000000000.0,72010000000000.0,70275000000000.0,69875000000000.0,68526000000000.0,68456000000000.0,67498000000000.0,66189000000000.0,66956000000000.0,66536000000000.0,67614000000000.0,67454000000000.0,69145000000000.0,69950000000000.0,70245000000000.0,69629000000000.0,70231000000000.0,70318000000000.0,70217000000000.0,69810000000000.0,69805000000000.0,69873000000000.0,70790000000000.0,71244000000000.0,71767000000000.0,71254000000000.0,71375000000000.0,71857000000000.0,72088000000000.0,71484000000000.0,71968000000000.0,72190000000000.0,71918000000000.0
