,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20
1345,B,False,1131.9,1122.8,1107.3,1103.9,1126.7,1120.9,1123.4,1124.7,1121.1,1123.9,1137.4,1124.4,1115.3,1094.4,1072.4,1075.4,1084.3,1080.7,1073.4,1050.7
1346,B,False,240.82,236.31,241.26,238.68,235.9,240.63,241.97,236.03,241.18,239.27,223.32,230.86,223.38,222.13,229.76,230.68,226.68,231.34,234.23,233.4
1347,B,False,2560.6,2565.5,2523.3,2488.9,2498.4,2483.8,2511.8,2486.3,2529.4,2513.7,2508.4,2459.3,2458.5,2498.1,2467.8,2466.4,2500.2,2503.0,2441.4,2458.3
1348,B,False,15.162,17.84,19.768,22.687,25.341,27.07,29.723,29.003,33.756,34.679,37.9,40.202,41.58,42.368,38.75,40.112,38.385,36.958,37.643,38.113
1349,B,False,1324.3,1363.7,1375.3,1339.6,1333.3,1360.2,1328.5,1297.6,1338.2,1326.3,1323.7,1317.1,1348.5,1340.4,1362.7,1335.9,1333.8,1299.7,1279.9,1325.5
1350,B,False,796.96,793.24,805.53,790.69,776.9,786.55,797.84,786.0,782.65,781.38,788.83,777.84,784.31,791.9,785.33,793.89,798.5,803.44,811.8,810.12
1351,B,False,451.09,463.25,446.99,458.36,455.65,453.5,456.49,462.13,451.76,441.21,452.54,455.52,457.43,455.17,452.83,464.29,463.15,464.31,461.46,462.81
1352,B,False,128.22,95.418,76.524,67.147,36.327,18.898,15.895,8.8065,4.8009,4.4672,4.402,4.7273,5.3405,3.1708,3.5097,2.354,2.4287,2.2621,1.3154,1.8121
1353,B,False,272.73,277.28,271.23,261.12,274.24,268.25,279.49,286.0,278.16,288.58,279.81,278.74,275.35,273.0,266.66,262.57,255.03,255.85,254.56,248.56
1354,B,False,843.39,849.46,832.18,826.68,818.55,825.36,832.33,819.99,816.39,809.06,814.43,802.89,800.94,791.46,782.34,785.41,772.07,784.04,801.29,800.14
1355,B,False,772.79,770.21,783.35,762.5,765.77,762.59,750.21,762.51,747.92,745.3,732.58,732.45,733.08,726.28,733.46,738.89,737.06,727.73,726.53,735.18
1356,B,False,60.582,64.883,67.52,60.65,66.967,57.868,61.351,60.678,54.14,57.923,65.444,64.615,60.869,62.375,61.893,68.868,60.522,62.509,61.677,64.623
1357,B,False,357.21,347.78,347.26,339.52,331.47,339.08,346.97,346.93,342.19,340.7,336.32,330.29,331.56,330.32,323.93,331.27,325.68,321.92,309.94,319.64
1358,B,False,630.37,635.83,636.74,616.78,612.66,611.29,591.31,606.77,618.91,607.73,610.5,596.27,581.84,581.07,585.44,545.87,537.4,534.17,522.83,527.22
1359,B,False,387.43,391.24,389.89,386.21,381.88,376.53,375.35,380.1,371.02,373.12,372.79,362.26,366.9,365.43,354.35,356.19,351.3,357.44,356.2,363.63
1360,B,False,119.53,117.86,119.11,119.37,118.92,121.02,118.59,112.57,118.77,115.8,121.87,117.5,116.81,118.15,119.71,120.07,117.43,115.48,116.5,114.89
1361,B,False,1106.1,1112.6,1102.1,1093.4,1110.8,1126.4,1145.0,1144.9,1140.5,1148.8,1152.3,1132.3,1143.9,1153.1,1141.9,1128.6,1110.4,1100.4,1114.4,1126.5
1362,B,False,451.67,449.37,454.98,464.07,471.04,484.71,494.37,507.03,516.31,537.02,529.33,516.92,512.69,487.78,494.81,450.89,431.33,435.46,425.64,431.22
1363,B,False,496.67,498.67,504.29,509.4,514.51,514.87,504.79,523.62,532.74,543.24,551.38,562.69,577.64,558.53,551.34,524.24,520.83,502.61,498.71,501.96
1364,B,False,206.24,223.12,233.3,236.87,258.21,259.65,262.98,267.31,285.95,322.22,337.27,350.75,350.34,355.76,375.44,383.37,409.11,402.11,413.65,403.94
1365,B,False,136.38,134.38,132.4,135.88,136.22,134.01,133.43,132.02,127.23,124.14,130.67,129.15,131.79,128.08,127.67,124.46,124.5,116.47,117.73,118.51
1366,B,False,282.5,290.94,290.11,282.89,279.54,285.5,277.86,288.71,287.48,291.27,289.99,280.19,286.6,283.93,280.42,292.1,294.62,299.75,288.4,285.25
1367,B,False,135.88,136.22,134.01,133.43,132.02,127.23,124.14,130.67,129.15,131.79,128.08,127.67,124.46,124.5,116.47,117.73,118.51,110.75,106.06,101.01
1368,B,False,98.622,96.736,96.996,99.636,98.479,99.657,95.405,97.235,94.306,98.387,97.549,99.062,96.339,95.992,101.86,98.885,102.14,102.81,99.61,105.07
1369,B,False,511.13,513.5,520.2,522.42,526.95,521.95,522.66,532.48,533.31,532.6,537.46,539.59,534.43,539.0,551.14,549.11,552.45,558.06,563.11,564.49
1370,B,False,183.82,177.41,188.9,192.05,186.38,183.3,177.72,190.44,184.39,178.18,175.73,173.01,170.77,166.33,171.63,170.95,174.36,172.5,177.81,181.47
1371,B,False,208.95,205.45,216.75,215.34,221.21,219.89,219.64,220.87,214.12,213.72,209.21,212.62,223.56,219.49,227.64,226.83,238.02,238.23,230.79,235.15
1372,B,False,168.83,171.53,181.33,182.2,180.6,177.74,184.51,180.79,179.84,187.27,185.45,190.57,196.2,184.88,179.95,175.56,175.72,169.22,177.48,170.24
1373,B,False,770.76,783.89,788.12,785.71,804.12,805.09,797.79,793.93,771.79,771.08,764.1,785.08,784.36,768.39,764.0,758.7,754.09,743.08,727.52,733.5
1374,B,False,170.35,168.81,165.56,170.42,162.89,171.22,171.77,169.43,165.39,172.55,172.77,165.09,162.04,166.31,170.69,164.25,170.07,167.81,167.47,169.62
1375,B,False,96.481,91.56,97.703,98.799,92.764,98.449,97.69,96.329,87.928,89.155,87.527,90.638,91.548,90.732,94.511,94.359,91.297,91.429,88.339,82.148
1376,B,False,15.734,24.046,29.678,48.408,51.155,55.207,58.704,58.893,61.467,63.996,69.944,71.858,77.075,80.717,78.838,81.766,88.885,90.625,94.071,94.513
1377,B,False,474.98,495.86,509.88,501.24,508.14,525.38,521.96,525.31,525.58,527.94,536.66,539.48,543.66,531.5,531.67,519.22,504.78,508.2,497.39,496.59
1378,B,False,1582.6,1563.8,1565.0,1554.2,1565.1,1564.1,1569.1,1574.5,1560.3,1552.0,1545.1,1562.2,1507.4,1503.0,1488.2,1485.9,1478.2,1445.7,1451.0,1445.2
1379,B,False,800.08,798.28,800.22,794.58,800.22,790.77,794.96,803.94,810.32,816.3,822.46,823.61,836.22,828.73,830.42,833.44,832.17,833.4,842.86,842.0
1380,B,False,694.19,678.03,695.74,673.53,682.52,704.82,718.84,727.28,745.9,753.09,753.3,763.14,767.5,764.89,775.76,783.27,777.75,782.98,792.98,794.81
1381,B,False,509.91,513.9,524.45,517.68,513.17,512.01,523.14,523.07,514.71,532.21,524.93,535.36,532.21,535.72,538.53,542.23,538.16,548.58,550.59,554.74
1382,B,True,448.88,457.35,465.57,478.81,478.41,491.26,481.26,485.3,466.24,440.14,444.41,426.52,412.02,396.04,394.69,390.47,381.54,390.63,386.82,389.51
1383,B,False,500.33,493.43,479.6,489.05,463.62,476.69,459.96,458.34,436.93,423.47,408.83,408.55,391.77,384.97,377.38,379.43,383.63,374.3,378.46,396.14
1384,B,False,77.661,85.786,80.034,102.06,109.98,107.3,110.74,119.65,113.4,122.09,122.91,126.19,138.29,135.23,138.05,143.39,148.21,158.78,160.36,164.84
1385,B,True,177.15,175.89,176.74,183.98,178.11,165.43,171.57,170.55,176.55,173.82,173.06,186.83,184.22,187.88,190.49,189.34,189.39,191.5,195.9,197.63
1386,B,False,665.5,659.31,666.98,663.85,672.51,677.52,698.45,709.43,710.49,727.47,707.18,707.37,691.91,681.86,702.16,692.07,681.9,681.21,671.64,660.97
1387,B,False,384.62,394.75,399.77,390.18,396.98,408.1,409.11,429.8,435.14,443.32,456.32,454.53,483.37,470.19,459.6,454.09,439.62,417.07,422.24,425.11
1388,B,False,54.429,61.292,60.446,65.367,69.333,74.654,111.98,84.776,85.547,86.967,83.191,84.641,96.775,101.71,107.5,117.69,99.383,145.08,108.55,103.14
1389,B,True,458.76,440.28,432.32,415.36,398.55,384.0,381.34,379.47,386.39,382.92,378.04,383.98,385.58,382.98,374.36,386.06,393.01,388.26,401.61,418.82
1390,B,False,112.67,111.33,114.61,127.69,137.05,135.3,134.39,132.93,131.34,131.38,122.75,112.16,106.78,102.45,100.94,91.876,94.181,90.604,89.909,93.69
1391,B,False,1191.3,1207.9,1228.0,1241.1,1256.5,1296.0,1232.9,1219.1,1227.2,1212.1,1186.7,1173.1,1164.7,1151.9,1149.3,1172.9,1148.6,1149.6,1139.7,1123.4
1392,B,False,543.93,549.52,576.26,587.65,608.49,621.59,643.67,632.52,642.43,625.29,609.28,634.19,615.34,596.8,573.53,580.92,588.56,581.17,576.39,588.61
1393,B,False,774.19,770.94,789.21,796.75,806.4,810.09,818.98,805.75,816.88,812.07,789.62,781.28,762.78,751.78,734.73,731.89,737.11,732.56,735.5,757.48
1394,B,False,739.03,745.31,734.65,730.83,739.08,740.29,775.56,774.54,780.04,776.17,776.93,774.11,784.01,788.65,773.06,779.32,769.6,767.51,768.74,777.04
1395,B,False,252.15,256.9,254.51,258.96,256.2,255.24,260.03,260.54,257.77,255.32,251.52,258.57,264.55,258.42,264.82,266.53,267.1,280.09,277.89,269.42
1396,B,True,185.33,170.32,180.44,184.02,175.97,186.67,177.34,175.21,166.16,171.84,172.52,164.05,162.31,158.23,155.42,157.2,161.23,161.66,168.74,163.18
1397,B,False,201.36,196.27,212.0,198.32,198.29,188.99,189.61,194.02,185.37,176.55,174.4,175.51,171.83,173.24,175.79,166.49,162.82,172.24,176.81,175.44
1398,B,False,747.6,742.59,788.47,803.99,824.48,833.76,857.27,885.17,902.23,912.32,929.45,961.66,983.84,1000.3,1017.0,1041.5,1075.6,1073.4,1089.8,1093.1
1399,B,False,80.75,77.065,77.218,75.444,77.411,75.407,77.244,72.527,72.359,74.508,70.715,71.109,71.735,78.033,74.002,73.429,72.955,72.382,67.522,69.819
1400,B,False,1097.3,1111.4,1098.9,1098.9,1092.8,1088.5,1074.0,1070.0,1071.7,1073.1,1053.3,1052.2,1046.2,1050.1,1042.8,1048.9,1062.8,1074.7,1070.1,1074.5
1401,B,False,93.731,93.393,89.433,88.62,83.92,84.566,86.097,80.761,81.684,81.533,83.635,86.56,88.099,86.967,92.831,95.403,98.799,100.46,113.75,117.03
1402,B,False,133.34,127.64,131.45,112.5,112.4,110.31,99.281,104.66,105.69,106.73,98.61,100.49,93.61,92.921,88.838,92.473,93.045,99.959,98.411,102.44
1403,B,True,447.12,455.28,452.81,474.53,470.87,469.95,482.35,479.59,489.67,490.56,500.94,498.45,498.09,503.69,516.98,516.79,518.05,518.34,515.78,517.45
1404,B,False,319.03,317.79,316.88,311.17,318.74,317.68,330.24,319.78,311.58,310.59,305.88,298.73,292.43,289.64,279.1,279.44,300.4,278.27,291.0,295.86
1405,B,False,383.23,389.49,393.08,390.08,392.42,388.0,387.03,389.74,384.65,384.28,385.9,377.76,382.15,376.72,383.42,370.09,377.71,362.92,363.28,362.53
1406,B,False,713.54,718.91,725.33,701.96,698.13,707.74,712.63,711.53,719.54,726.17,710.58,697.81,693.86,702.14,690.5,700.59,691.89,682.53,686.03,682.91
1407,B,False,164.46,159.97,154.18,158.81,150.89,147.43,136.27,144.84,147.09,153.19,155.77,157.11,164.2,175.9,205.96,208.05,182.01,178.51,178.86,178.5
1408,B,False,471.25,472.36,470.59,476.78,475.57,459.4,459.56,457.53,453.57,442.15,445.41,444.58,440.85,457.15,457.29,447.05,455.09,458.16,460.7,457.91
1409,B,False,511.96,516.64,510.6,511.08,518.0,513.8,516.57,512.16,519.27,523.51,526.38,531.8,529.51,534.38,539.29,548.37,552.74,563.66,554.04,546.22
1410,B,False,419.79,436.34,427.97,437.29,446.02,453.97,457.5,454.96,444.69,448.69,448.28,486.33,454.98,454.49,444.74,439.56,427.89,424.97,411.55,406.53
1411,B,True,301.06,289.05,290.43,287.3,294.34,294.19,293.9,294.85,280.23,288.41,286.35,287.27,283.89,287.37,287.75,295.52,286.2,304.2,286.31,285.95
1412,B,False,469.04,475.74,466.9,463.11,468.44,470.35,483.44,474.12,474.5,476.54,465.17,462.14,456.36,450.58,452.65,450.11,453.46,451.68,470.42,473.19
1413,B,False,964.42,947.04,969.03,960.52,970.93,987.63,986.45,972.18,985.69,988.5,989.75,997.03,1019.6,1017.4,1029.5,1041.6,1054.6,1059.5,1068.2,1078.2
1414,B,False,634.04,635.72,651.43,650.57,638.25,650.72,654.38,641.07,636.63,638.03,629.5,634.19,628.91,623.17,634.21,632.0,613.99,620.18,617.85,619.02
1415,B,False,1178.7,1187.7,1174.9,1191.1,1210.5,1172.7,1175.6,1175.6,1180.6,1186.5,1183.3,1184.3,1172.3,1177.9,1169.5,1185.4,1192.7,1191.4,1198.6,1208.8
1416,B,False,532.15,535.44,516.96,501.8,500.38,493.12,493.42,494.08,513.63,511.35,514.97,507.21,512.9,517.95,522.14,510.92,522.14,521.99,532.67,529.94
1417,B,True,336.64,352.09,366.96,398.64,412.27,427.13,421.46,395.81,408.86,396.26,395.94,395.16,388.02,388.14,392.46,381.36,396.02,397.18,395.17,397.37
1418,B,False,458.22,432.23,428.71,411.59,411.51,400.79,388.84,396.0,399.45,403.89,405.87,424.71,417.08,412.03,421.03,433.45,431.05,450.6,436.15,437.22
1419,B,False,485.78,482.18,481.42,488.04,479.28,463.06,457.32,453.83,452.61,444.26,433.79,432.74,434.91,435.26,431.92,435.89,441.59,445.82,453.41,459.3
1420,B,False,151.86,158.15,163.69,165.81,166.71,161.5,167.84,167.38,172.46,163.21,160.32,157.84,161.73,164.14,173.55,187.19,190.1,193.91,202.85,201.28
1421,B,False,278.71,283.26,287.07,283.74,277.64,283.04,277.28,278.36,288.05,284.49,288.15,284.42,283.25,282.74,281.52,284.54,276.85,277.01,280.56,282.66
1422,B,False,94.509,94.514,92.111,94.402,91.869,94.619,93.065,93.251,97.099,101.3,99.799,101.46,91.451,100.31,98.79,100.7,95.283,92.097,91.389,96.208
1423,B,False,0.0,0.090349,0.26276,1.2194,1.4569,1.0211,2.9024,4.9751,7.4581,18.26,17.21,25.565,30.185,53.382,47.866,45.057,53.927,54.518,68.964,78.654
1424,B,False,76.85,73.121,74.262,70.931,69.688,69.505,63.434,68.56,63.14,63.536,64.006,62.645,59.763,63.04,62.164,61.619,59.792,67.284,65.672,64.655
1425,B,False,889.23,889.58,891.1,874.86,906.71,923.21,912.69,921.43,915.62,938.67,957.53,937.82,955.09,965.34,900.26,879.78,888.93,868.84,861.49,856.53
1426,B,False,91.706,102.32,97.231,96.815,99.544,102.22,102.02,103.33,107.05,104.35,107.22,101.42,110.07,110.02,116.22,114.98,120.27,129.76,129.49,130.66
1427,B,False,565.38,558.74,565.47,570.55,579.11,598.87,600.8,606.21,620.79,613.38,592.83,581.44,582.92,578.16,560.46,566.73,558.17,556.63,551.4,558.19
1428,B,False,1368.4,1359.7,1352.0,1355.3,1346.8,1338.9,1343.6,1354.6,1340.7,1352.0,1339.1,1324.8,1336.7,1349.7,1359.1,1340.0,1332.4,1345.1,1322.9,1303.7
1429,B,False,261.15,276.27,277.8,279.23,276.1,287.51,281.35,278.9,276.99,269.2,260.81,263.07,262.2,263.54,262.78,273.98,271.53,269.84,278.83,278.56
1430,B,False,470.62,456.53,438.94,434.72,437.37,430.62,436.44,456.4,445.34,448.86,429.77,422.66,416.02,414.18,401.48,390.19,388.61,390.65,393.78,406.02
1431,B,False,27.362,25.588,28.998,29.209,29.737,29.872,33.324,33.309,34.466,38.248,37.76,34.58,34.415,37.312,37.407,37.209,37.625,37.017,38.29,37.265
1432,B,False,422.85,426.42,429.68,435.92,432.83,434.49,437.18,436.12,441.33,437.23,421.68,442.92,434.06,430.28,433.89,431.63,431.35,426.75,441.26,432.84
1433,B,False,807.99,807.26,815.65,826.91,812.15,816.99,813.74,823.74,818.37,820.9,813.67,797.26,781.82,792.34,806.54,815.45,762.88,772.68,772.69,773.44
1434,B,False,718.21,716.07,693.68,700.86,714.09,728.56,723.9,738.29,724.65,717.52,729.61,736.58,730.25,738.82,729.37,725.66,724.12,722.19,710.72,711.97
1435,B,True,175.51,174.57,192.37,187.31,186.39,189.55,197.05,188.03,196.56,205.69,205.15,206.05,209.74,219.7,263.58,210.74,212.36,205.54,212.51,226.46
1436,B,False,833.39,840.02,837.6,826.66,810.49,808.62,815.33,815.71,822.43,856.72,858.11,852.95,852.72,859.45,866.37,878.54,894.31,892.82,884.46,884.54
1437,B,False,38.559,37.843,35.169,32.487,32.452,36.697,35.321,34.388,34.437,35.234,33.105,32.676,34.465,36.333,35.859,36.397,30.694,31.344,29.709,28.453
1438,B,False,258.06,248.37,248.19,255.17,246.6,243.48,251.02,261.23,265.84,255.5,254.62,257.44,277.93,274.9,274.79,276.04,259.29,267.16,270.27,269.15
1439,B,False,1176.8,1155.5,1169.3,1173.5,1146.7,1139.0,1132.9,1117.0,1118.1,1143.6,1132.9,1131.9,1143.1,1132.7,1147.1,1168.9,1181.0,1211.9,1236.1,1256.4
1440,B,False,868.93,888.85,893.06,868.42,856.37,843.94,856.29,827.05,812.82,805.56,813.76,787.59,772.13,792.72,777.11,776.29,760.67,781.34,798.31,783.57
1441,B,False,1534.3,1557.6,1552.4,1565.9,1571.9,1559.4,1582.6,1563.8,1565.0,1554.2,1565.1,1564.1,1569.1,1574.5,1560.3,1552.0,1545.1,1562.2,1507.4,1503.0
1442,B,False,768.99,788.45,787.43,767.27,763.41,767.55,800.63,809.62,821.16,825.32,835.82,838.23,832.09,842.23,824.68,815.47,818.73,809.15,839.26,856.63
1443,B,False,89.478,80.612,82.075,84.673,87.191,89.019,89.239,88.484,78.902,77.604,80.191,76.783,83.003,89.442,94.166,100.88,100.94,101.56,97.414,97.845
1444,B,False,422.41,413.21,409.95,415.12,406.8,406.25,406.36,402.97,408.64,394.51,400.94,395.7,407.68,408.58,401.63,390.44,397.65,389.02,376.41,383.05
1445,B,False,712.62,718.07,708.48,735.22,742.02,740.37,735.34,755.53,754.3,768.29,765.48,771.51,770.32,757.2,772.05,757.85,770.39,760.48,769.96,763.98
1446,B,False,768.74,760.58,739.6,742.57,751.51,753.96,771.91,767.89,779.13,787.76,810.52,842.4,860.97,893.06,890.76,909.98,898.01,910.92,920.82,904.67
1447,B,False,800.52,890.45,941.92,808.76,799.94,814.94,825.97,814.94,893.88,807.75,807.03,784.0,767.12,777.86,761.14,770.68,754.46,787.86,707.46,724.09
1448,B,False,202.94,199.26,204.7,206.85,202.91,208.28,201.71,200.64,193.88,198.15,204.19,200.11,205.02,204.12,203.48,208.95,205.45,216.75,215.34,221.21
1449,B,False,31.094,29.731,30.306,29.336,28.318,27.817,28.029,27.81,25.8,27.291,25.469,24.569,24.602,25.22,26.462,29.003,25.145,26.129,27.623,28.09
1450,B,False,264.05,264.4,265.57,263.14,262.63,260.61,265.54,267.54,271.99,280.41,274.93,269.78,271.06,260.16,264.46,263.88,262.99,261.16,257.86,264.45
1451,B,False,581.93,572.09,557.85,554.95,553.04,557.14,550.59,550.97,556.02,552.94,551.24,557.52,552.17,553.63,560.08,555.52,559.57,561.72,572.16,580.46
1452,B,False,549.84,549.76,541.23,534.01,531.35,539.36,529.52,523.63,526.99,525.14,527.93,512.77,509.91,513.9,524.45,517.68,513.17,512.01,523.14,523.07
1453,B,False,193.8,194.21,192.91,190.72,194.01,198.86,196.85,193.62,194.54,196.8,192.07,197.87,196.39,197.43,205.36,213.8,216.15,215.03,223.3,213.15
1454,B,False,459.79,459.89,462.84,457.98,456.35,451.53,447.99,444.97,449.93,445.43,451.13,458.16,457.41,452.57,447.1,459.74,456.5,460.21,446.03,451.69
1455,B,False,1105.8,1106.1,1112.6,1102.1,1093.4,1110.8,1126.4,1145.0,1144.9,1140.5,1148.8,1152.3,1132.3,1143.9,1153.1,1141.9,1128.6,1110.4,1100.4,1114.4
1456,B,False,42.368,38.75,40.112,38.385,36.958,37.643,38.113,35.087,41.762,43.248,42.577,41.092,42.652,42.516,42.033,43.207,43.436,41.441,44.683,43.661
1457,B,False,115.25,123.64,116.02,119.65,109.53,106.06,110.8,105.92,116.38,103.62,106.22,103.71,113.19,117.64,119.1,116.68,116.73,120.07,120.58,125.45
1458,B,False,902.41,885.22,902.98,907.07,899.78,921.11,926.31,933.69,920.59,919.18,923.45,915.32,898.45,924.74,927.67,921.6,909.42,933.08,938.47,936.7
1459,B,False,537.48,553.07,544.56,550.39,550.92,553.75,556.8,554.21,554.44,552.9,550.06,546.53,552.46,546.56,549.18,546.83,556.54,565.3,560.47,572.69
1460,B,False,445.34,449.35,446.07,451.32,469.62,446.58,448.78,445.81,445.93,434.65,441.02,442.53,437.45,443.87,429.59,434.22,435.4,427.18,422.0,416.7
1461,B,False,635.26,641.23,644.84,649.02,648.39,632.18,634.81,646.79,638.16,656.72,627.24,647.93,674.34,677.11,669.41,685.28,698.78,695.44,695.92,714.47
1462,B,False,618.43,622.85,628.62,640.62,638.61,627.48,618.21,635.29,628.66,654.91,659.96,655.91,678.04,658.27,656.03,647.53,648.65,667.63,684.69,683.63
1463,B,False,187.64,189.12,184.69,188.6,188.41,181.59,169.74,168.12,169.49,174.83,169.59,167.49,164.7,161.68,157.8,155.69,150.98,150.49,154.29,151.43
1464,B,False,271.82,278.77,276.82,287.73,285.72,262.65,240.07,230.48,221.54,215.29,209.69,192.65,187.27,183.97,184.69,194.96,203.79,208.06,208.56,217.06
1465,B,False,639.21,639.87,649.84,655.2,650.36,660.81,656.67,651.79,649.68,672.76,674.0,679.77,685.1,687.27,699.53,712.05,706.56,717.74,702.34,713.31
1466,B,False,114.64,113.11,114.8,110.75,110.9,112.66,114.02,119.57,116.52,121.41,119.29,119.45,118.5,113.35,110.77,113.17,116.56,118.54,112.72,113.32
1467,B,False,252.98,250.41,251.81,252.49,244.88,244.63,247.55,251.92,255.63,271.61,287.29,305.38,331.77,355.78,368.28,372.08,401.39,407.52,400.64,414.42
1468,B,False,384.82,410.38,410.5,412.23,399.65,400.86,405.48,407.35,424.12,431.28,425.38,429.63,433.8,470.84,467.87,481.07,478.66,488.86,496.38,479.84
1469,B,False,409.08,413.79,402.17,403.71,399.19,405.37,413.84,415.82,407.84,398.11,390.15,391.47,395.97,394.93,402.59,411.42,419.27,418.09,424.59,426.36
1470,B,False,79.153,85.422,83.629,88.464,81.421,83.114,83.56,81.492,79.47,82.744,85.693,87.903,80.63,83.01,83.857,81.316,80.122,79.622,77.27,79.866
1471,B,False,642.1,625.4,625.2,626.3,615.32,624.79,625.38,627.1,633.55,626.57,649.56,641.09,634.97,648.14,668.24,675.32,674.94,676.09,695.15,700.14
1472,B,False,720.51,720.76,720.68,735.57,745.91,751.31,742.19,738.91,733.56,752.58,777.13,784.87,774.2,777.89,784.26,780.25,795.85,766.98,788.1,819.13
1473,B,False,155.93,156.9,176.02,178.14,160.13,168.29,138.46,145.57,146.65,158.35,142.54,153.58,148.84,151.4,171.82,167.13,147.83,168.23,164.19,165.63
1474,B,False,517.18,517.34,499.45,499.63,487.65,496.24,477.24,479.0,495.75,488.67,504.51,495.6,492.04,496.75,505.13,515.95,519.06,530.1,548.43,544.24
1475,B,False,168.84,170.36,170.87,171.98,172.62,178.96,179.12,177.96,174.48,179.05,175.56,171.87,176.41,176.23,170.21,169.14,177.48,176.68,174.45,183.83
1476,B,False,725.2,711.37,702.72,736.14,717.45,713.8,733.53,724.75,713.54,718.91,725.33,701.96,698.13,707.74,712.63,711.53,719.54,726.17,710.58,697.81
1477,B,False,194.8,202.64,193.13,189.98,190.15,191.58,196.68,195.76,196.67,206.83,192.97,199.39,198.06,192.8,193.28,194.81,200.82,201.11,191.95,195.55
1478,B,False,176.57,172.15,172.91,169.82,169.6,174.57,172.54,172.53,174.34,172.99,168.03,177.49,176.83,172.94,179.39,185.18,183.89,180.83,176.12,183.19
1479,B,False,139.59,139.67,145.83,142.85,143.42,142.45,148.37,146.53,151.86,146.14,148.56,150.2,140.91,140.29,140.17,136.01,132.77,141.67,134.54,144.85
1480,B,True,441.71,446.12,433.26,429.85,431.28,430.9,428.69,422.05,424.73,430.16,439.61,430.66,435.54,436.7,444.55,454.7,473.67,479.34,501.57,516.07
1481,B,False,584.14,597.89,581.7,569.56,556.35,562.82,551.25,559.52,536.98,545.49,532.12,521.42,508.69,514.34,525.3,506.15,505.96,501.8,518.61,513.65
1482,B,False,439.36,437.1,449.25,445.78,460.18,461.01,473.14,471.17,477.6,482.69,470.34,473.86,469.76,501.43,515.95,515.78,509.37,517.06,542.87,543.08
1483,B,False,624.85,621.69,630.38,630.91,656.23,652.79,634.67,633.03,635.95,618.97,624.84,635.15,619.16,634.16,630.01,630.42,620.43,624.95,625.57,616.37
1484,B,False,1391.5,1420.5,1441.5,1455.3,1469.5,1480.4,1448.4,1453.4,1453.7,1433.6,1416.0,1420.3,1447.2,1409.7,1408.5,1422.8,1407.0,1401.1,1430.5,1433.2
1485,B,False,120.07,112.99,110.58,108.79,112.96,117.29,117.18,116.75,125.52,119.33,115.25,123.64,116.02,119.65,109.53,106.06,110.8,105.92,116.38,103.62
1486,B,False,596.17,592.0,596.05,582.0,581.76,579.76,578.32,573.37,580.39,590.56,585.96,591.28,579.28,575.14,583.61,578.42,583.79,572.96,566.94,558.21
1487,B,False,293.9,294.85,280.23,288.41,286.35,287.27,283.89,287.37,287.75,295.52,286.2,304.2,286.31,285.95,291.11,279.97,289.92,288.9,291.34,289.32
