,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10,ABSNJZH_11,ABSNJZH_12,ABSNJZH_13,ABSNJZH_14,ABSNJZH_15,ABSNJZH_16,ABSNJZH_17,ABSNJZH_18,ABSNJZH_19,ABSNJZH_20
1313,B,False,148.13,127.26,130.43,139.77,136.06,148.42,156.86,158.87,163.81,159.12,148.96,134.2,134.59,150.49,158.9,164.01,178.21,184.72,190.06,186.77
1314,B,False,50.768,47.139,45.526,48.516,47.169,45.112,41.929,42.535,39.27,41.788,41.166,41.552,41.895,41.686,36.476,33.503,34.456,36.249,34.243,34.208
1315,B,False,84.79,90.445,89.042,88.171,84.249,78.827,80.848,82.167,75.194,79.904,82.506,86.073,86.896,88.253,82.71,81.183,80.003,82.999,83.783,80.551
1316,B,True,9.2229,7.8435,14.347,15.103,18.224,15.439,7.8542,12.065,13.284,11.282,10.729,5.77,10.006,11.442,11.045,12.161,19.551,12.002,20.108,21.288
1317,B,False,32.059,26.09,213.59,23.983,14.236,6.6831,8.6282,10.816,62.343,22.687,32.756,13.798,12.885,6.724,4.3614,24.381,159.87,9.1835,28.498,9.3432
1318,B,True,20.913,22.488,22.647,20.498,22.075,20.227,18.928,20.444,17.399,17.019,19.66,20.243,17.132,20.302,16.774,18.922,19.101,22.415,21.303,20.46
1319,B,False,30.967,23.783,27.835,25.65,28.097,21.798,26.732,23.65,19.66,23.78,27.597,31.94,38.723,32.019,31.977,28.349,30.132,26.609,32.309,29.524
1320,B,False,9.1122,10.017,7.9022,10.436,7.164,15.091,6.3203,1.9677,4.5351,7.5512,1.5097,4.6069,9.1194,5.5295,14.96,8.203,13.309,18.599,15.527,7.0813
1321,B,False,64.595,60.344,58.507,58.393,65.853,59.718,69.103,65.643,55.044,73.618,72.154,70.727,68.62,62.505,58.269,54.17,52.549,46.703,55.185,53.427
1322,B,False,3.2926,2.4001,2.2971,4.5704,2.9332,2.7011,1.3878,6.517,7.4587,10.848,9.4231,6.3064,6.4574,6.9522,4.8172,6.4289,5.9855,7.484,11.348,9.4324
1323,B,False,6.2203,7.9709,5.3472,9.5304,7.5338,2.9299,0.5404,3.5614,2.3856,1.0618,2.9994,3.5361,3.1026,4.5297,1.4123,7.8261,2.8495,1.8335,1.0172,7.7306
1324,B,False,11.715,12.037,9.7888,11.035,11.489,9.1415,10.063,9.8344,15.368,11.019,18.698,11.012,8.1201,10.769,13.505,7.0006,9.9456,10.917,13.72,5.0329
1325,B,False,61.67,60.905,47.842,49.956,65.035,67.67,56.716,58.718,59.201,66.357,65.018,71.799,81.088,74.051,63.611,81.634,90.189,82.263,70.939,65.182
1326,B,False,2.2106,3.2253,3.2264,0.67444,4.2973,5.4894,6.5381,2.4695,5.6099,2.4207,0.36963,2.6506,1.1477,1.7246,4.3621,2.4555,1.5776,5.7176,7.9381,7.8426
1327,B,False,106.24,109.06,112.18,118.62,121.66,115.73,122.32,119.69,114.52,113.64,107.1,111.35,117.2,110.63,109.83,106.61,108.76,106.72,99.69,100.65
1328,B,False,134.07,137.96,139.72,129.61,137.12,143.76,135.39,135.1,140.67,131.93,132.97,125.48,138.82,132.07,126.29,112.13,124.22,122.55,131.64,127.16
1329,B,False,15.853,17.877,14.9,17.207,16.488,16.932,17.78,14.189,14.017,15.26,14.621,13.625,15.051,15.257,14.937,14.135,16.395,15.761,16.611,13.814
1330,B,False,13.616,12.921,14.9,13.747,10.47,11.092,15.061,13.729,13.943,12.873,11.824,12.435,13.339,10.574,12.808,13.398,17.009,15.765,14.757,13.182
1331,B,False,40.192,47.599,35.305,42.444,36.691,34.409,23.81,26.292,17.014,24.95,32.529,20.295,24.464,25.234,24.951,8.1396,6.5466,16.919,9.7347,4.5154
1332,B,False,65.444,65.584,68.535,80.94,70.865,72.692,79.047,92.423,84.045,87.056,89.609,84.05,72.43,70.884,58.5,63.738,67.916,62.205,58.313,65.13
1333,B,False,39.442,43.446,36.586,36.025,29.113,32.008,26.413,35.293,35.05,41.344,32.892,31.499,25.583,26.801,22.89,29.337,25.454,17.275,16.86,22.756
1334,B,False,20.583,13.734,12.954,14.883,15.014,13.225,18.032,16.634,16.182,22.417,20.436,30.943,27.457,24.486,26.054,25.189,17.203,10.818,7.9999,6.0031
1335,B,True,49.293,43.295,42.217,45.657,45.352,50.884,54.986,60.889,56.405,56.77,55.204,60.039,63.483,63.519,66.461,70.445,74.337,76.824,76.485,80.503
1336,B,False,46.375,41.783,46.949,44.386,53.854,54.202,64.991,62.011,55.136,64.769,66.05,67.308,57.385,54.16,57.469,60.596,55.075,49.324,47.11,55.756
1337,B,True,66.337,67.287,76.787,75.886,64.401,59.968,56.394,59.129,76.523,72.971,74.277,74.472,80.461,89.902,89.105,88.084,89.145,82.552,82.588,94.361
1338,B,True,14.606,14.167,15.273,9.4984,11.715,12.037,9.7888,11.035,11.489,9.1415,10.063,9.8344,15.368,11.019,18.698,11.012,8.1201,10.769,13.505,7.0006
1339,B,True,3.3645,3.1406,5.6375,1.4463,2.2394,2.4924,2.9009,5.8151,1.4364,5.0229,3.8875,1.5497,0.5379,0.4679,0.32794,2.5118,2.6484,0.58962,2.8401,1.6811
1340,B,False,3.8705,2.7617,2.7931,5.3844,6.5346,6.1982,5.2062,6.024,4.1284,4.0615,1.8882,5.7019,5.02,5.0587,6.4619,6.4802,3.1491,3.039,3.6755,4.0054
1341,B,False,13.678,10.4,1.5677,12.531,7.7113,1.3579,5.0125,3.7591,28.518,24.952,28.21,27.109,15.346,28.538,9.8079,0.84356,10.118,13.341,12.471,33.259
1342,B,False,4.0718,4.8389,8.4437,10.326,3.7019,5.8342,7.4132,8.5402,7.4764,7.1546,3.1539,4.2459,4.8545,4.0877,1.3255,0.9499,4.7534,1.3454,2.2107,1.5837
1343,B,False,0.15613,0.055489,7.3158,13.947,1.9128,6.9328,10.593,4.9321,6.2755,7.8038,18.963,13.474,16.478,9.9689,10.814,10.047,9.0402,13.53,12.136,11.581
1344,B,False,5.8973,7.9863,9.0818,7.8301,17.195,16.035,17.874,9.3169,9.9227,9.324,7.4255,9.4844,12.11,12.487,7.8054,9.9313,6.8,8.492,9.2116,7.9675
1345,B,False,26.579,26.398,33.459,30.205,39.279,33.453,31.576,27.281,29.166,32.453,33.49,35.936,34.72,29.831,25.042,24.65,21.548,6.3321,19.626,15.13
1346,B,False,40.62,43.17,48.838,49.001,46.76,48.297,47.704,46.983,48.426,44.933,46.75,48.192,48.122,48.903,49.853,47.037,44.461,45.49,43.361,40.425
1347,B,False,11.013,7.9013,4.577,4.2349,0.95255,9.3667,7.62,3.3932,21.147,12.411,24.593,40.273,56.692,53.622,26.752,50.251,39.829,32.667,31.762,14.204
1348,B,False,0.86168,1.5726,0.92552,0.48485,1.3755,0.67359,1.4304,1.6639,0.21479,1.5222,0.79568,2.6237,2.0511,3.8886,1.852,0.011669,1.798,2.1128,3.8227,1.9116
1349,B,False,199.54,225.61,219.85,211.94,205.05,221.49,226.98,227.61,247.35,238.22,240.49,253.09,248.18,265.24,261.77,276.39,264.75,260.34,243.73,254.15
1350,B,False,21.947,22.366,27.79,27.611,25.499,19.261,21.03,24.983,25.348,18.751,22.668,27.596,26.245,29.457,32.634,36.311,30.023,28.567,25.068,24.086
1351,B,False,65.013,62.197,63.245,68.879,67.511,72.877,63.844,70.63,65.578,62.35,63.274,71.678,74.128,64.246,66.316,71.472,66.022,62.575,63.267,61.815
1352,B,False,1.4111,0.9197,17.974,22.885,2.2144,1.7476,2.7991,0.057544,0.25977,0.41354,0.27765,0.73069,1.4552,0.67627,1.3125,0.44266,0.10467,0.32159,0.2486,1.0631
1353,B,False,42.288,42.571,39.885,40.313,50.832,43.754,39.393,43.0,33.744,34.239,26.761,32.352,25.591,29.018,36.427,31.327,30.49,25.14,30.988,27.0
1354,B,False,22.516,24.025,23.04,24.258,20.505,18.479,21.052,22.242,28.947,26.081,19.478,13.386,16.868,14.184,23.472,20.905,19.798,14.999,19.336,28.033
1355,B,False,24.311,30.104,42.438,50.408,49.805,47.379,56.907,49.668,52.526,46.99,44.884,43.348,30.584,38.487,32.234,28.209,33.332,29.449,33.246,27.991
1356,B,False,10.328,9.206,9.1081,9.3424,8.1026,9.2617,3.5202,10.536,9.5232,3.1978,11.295,11.876,9.826,11.776,9.4146,9.5622,8.772,4.1591,4.5603,6.3716
1357,B,False,52.375,49.479,46.779,42.853,40.701,49.895,46.046,35.396,43.306,40.863,34.851,38.492,36.586,40.94,39.369,38.054,37.155,35.12,37.633,43.671
1358,B,False,107.95,107.16,103.58,103.52,105.08,113.87,118.38,118.09,136.21,116.65,111.79,108.36,112.12,118.68,128.93,108.4,104.96,101.13,95.225,99.102
1359,B,False,38.076,36.412,31.402,40.738,31.689,34.106,36.309,27.539,29.857,29.177,27.068,31.873,32.069,30.943,29.614,30.882,27.989,34.293,31.386,21.755
1360,B,False,11.166,12.253,11.84,14.451,11.263,15.048,13.211,13.724,13.403,14.015,9.7739,7.6335,6.7463,4.3553,1.1906,3.8034,3.3234,1.4376,2.894,1.2073
1361,B,False,12.131,3.4698,4.3038,1.4963,8.9291,23.666,15.231,22.43,20.005,33.52,40.31,26.785,39.426,39.155,41.288,57.455,45.523,36.837,41.859,52.514
1362,B,False,11.05,4.5804,2.0727,3.0857,8.3488,8.394,12.866,3.1572,17.625,7.0802,3.4409,5.8627,12.694,21.093,22.121,27.551,18.665,13.725,22.482,22.297
1363,B,False,53.26,45.919,44.192,43.797,34.164,31.505,36.912,52.652,58.107,54.465,43.179,41.644,45.752,34.758,40.604,50.982,38.155,42.919,36.922,41.146
1364,B,False,3.3714,2.3268,4.6407,0.85927,1.6671,1.4002,6.3613,0.96713,2.198,0.30446,0.34734,1.9809,4.1122,21.66,16.736,19.608,24.349,30.012,26.02,37.472
1365,B,False,14.9,13.747,10.47,11.092,15.061,13.729,13.943,12.873,11.824,12.435,13.339,10.574,12.808,13.398,17.009,15.765,14.757,13.182,12.709,15.01
1366,B,False,113.35,112.79,118.14,114.83,115.44,114.28,112.95,114.72,119.02,119.67,114.23,111.26,115.65,113.36,111.22,116.43,119.62,121.49,122.54,118.23
1367,B,False,11.092,15.061,13.729,13.943,12.873,11.824,12.435,13.339,10.574,12.808,13.398,17.009,15.765,14.757,13.182,12.709,15.01,16.56,19.419,21.071
1368,B,False,13.505,14.047,13.457,12.148,10.167,8.2963,9.917,12.839,8.093,10.388,9.4655,8.4067,7.6842,7.9589,11.371,11.185,8.3515,9.5251,7.5706,7.2269
1369,B,False,92.604,94.406,93.836,96.002,98.301,92.602,96.505,92.911,86.81,88.521,88.053,91.746,91.833,94.597,96.896,100.32,102.91,109.61,106.32,108.63
1370,B,False,12.603,13.174,9.8761,6.5654,6.9917,1.594,9.3893,0.98634,3.9786,6.2295,6.2348,1.395,5.1549,2.6995,0.29191,0.11795,3.2138,3.0704,1.3709,3.7189
1371,B,False,1.3543,4.8049,1.0916,3.1697,7.2721,11.611,6.4032,13.019,11.546,15.035,5.1598,3.0722,1.8396,1.4021,1.6238,6.245,1.2606,5.3221,4.0514,0.30021
1372,B,False,66.224,67.95,74.003,76.169,79.651,74.36,80.26,77.369,79.268,86.817,91.102,92.968,98.121,87.243,80.535,76.814,71.559,80.122,80.267,71.428
1373,B,False,3.9958,9.2747,4.0542,2.4826,3.2599,0.96065,14.491,19.314,11.608,11.928,24.541,28.253,40.382,39.16,37.202,35.351,35.254,37.322,44.094,49.496
1374,B,False,9.4844,12.11,12.487,7.8054,9.9313,6.8,8.492,9.2116,7.9675,13.301,8.3316,8.2884,8.4587,8.7747,13.071,13.355,9.0087,9.2998,6.4588,5.0179
1375,B,False,23.622,18.383,14.702,13.105,17.086,14.639,17.061,16.986,16.931,14.541,15.994,16.61,15.057,16.444,16.554,13.094,16.743,11.721,12.672,7.9862
1376,B,False,0.5416,0.095695,2.3127,3.3587,1.243,3.441,3.378,4.7687,1.0042,1.9403,3.5738,6.5537,6.8427,14.15,17.433,19.0,22.004,24.921,28.023,25.31
1377,B,False,117.88,117.95,118.29,112.21,124.38,139.31,144.5,147.46,148.57,153.61,167.08,158.88,148.23,137.22,139.74,150.08,95.586,142.49,141.73,147.76
1378,B,False,107.82,98.689,92.638,92.704,79.533,92.856,78.237,67.205,57.216,65.614,65.659,57.247,70.043,62.42,50.399,40.298,31.986,27.969,31.21,39.563
1379,B,False,70.493,74.402,74.648,79.474,79.832,76.303,79.739,74.144,76.007,78.311,78.425,74.484,73.008,74.306,70.904,75.862,75.726,72.72,72.423,72.315
1380,B,False,7.9552,6.123,0.01185,3.8344,1.1577,0.31185,3.0561,4.1021,2.4108,2.306,3.7715,9.6545,3.7666,3.3522,2.9644,4.6962,12.252,18.453,16.653,22.65
1381,B,False,57.026,50.824,49.486,41.837,38.913,35.53,33.275,36.256,35.877,38.411,33.324,41.139,45.673,42.298,42.991,37.097,37.89,34.753,35.717,38.846
1382,B,True,131.41,143.61,134.64,141.17,130.87,141.77,127.36,122.14,113.62,117.39,117.22,113.13,107.18,106.66,112.88,98.63,95.726,98.048,106.05,92.029
1383,B,False,68.409,67.123,58.968,65.421,54.549,56.122,56.106,57.56,46.145,55.122,51.871,47.868,39.431,38.278,40.186,39.77,39.954,40.704,43.843,39.593
1384,B,False,3.2744,23.534,1.5972,5.6887,9.7553,13.058,8.9679,12.044,3.5923,5.8973,7.9863,9.0818,7.8301,17.195,16.035,17.874,9.3169,9.9227,9.324,7.4255
1385,B,True,25.34,26.64,30.257,34.02,30.901,23.746,29.691,26.087,22.908,22.054,22.852,19.868,21.727,17.546,17.367,20.829,20.239,27.851,28.426,30.391
1386,B,False,69.154,73.007,80.89,76.889,68.594,66.87,81.656,69.861,74.306,82.035,74.87,72.17,62.56,68.516,72.925,63.905,60.799,51.858,57.815,65.815
1387,B,False,11.688,27.645,13.672,8.837,10.773,13.429,14.211,15.263,16.179,15.301,34.913,37.485,28.138,27.835,24.172,21.533,17.899,12.882,15.859,10.832
1388,B,False,9.9179,9.4153,12.912,17.401,18.696,20.148,9.0978,22.499,20.555,17.998,19.217,21.664,20.705,23.189,21.439,21.668,22.453,27.721,25.682,24.52
1389,B,True,43.567,33.774,27.007,14.437,9.7389,9.3363,2.1069,8.5782,11.695,10.04,15.758,0.38327,11.555,18.777,18.962,25.383,21.171,27.343,25.256,25.599
1390,B,False,7.7917,8.4923,6.8225,9.9357,10.243,20.289,17.311,17.655,20.829,13.196,11.799,10.048,13.937,7.9096,7.9921,4.3495,4.5785,8.5955,11.665,11.099
1391,B,False,114.77,112.16,114.29,102.53,109.8,100.74,108.81,128.18,123.94,146.06,149.43,155.94,166.22,168.23,172.83,168.27,176.43,154.07,153.05,163.32
1392,B,False,45.125,55.766,61.812,64.683,85.547,100.53,91.454,91.429,95.009,99.472,109.27,104.15,90.66,89.541,100.82,85.011,80.795,76.217,73.367,74.685
1393,B,False,38.149,46.428,43.043,47.21,41.727,40.22,41.305,32.679,30.033,36.89,44.231,49.043,68.153,66.361,56.25,51.931,57.945,44.689,53.709,50.333
1394,B,False,193.81,188.55,190.64,188.47,188.32,187.94,188.25,198.99,197.48,194.13,190.4,194.79,190.26,190.18,189.0,186.98,188.41,187.17,186.25,178.99
1395,B,False,15.381,20.535,16.349,14.166,12.189,14.839,16.931,11.562,18.457,12.004,8.2605,3.5133,7.5652,10.762,11.492,11.896,12.032,21.111,14.317,10.801
1396,B,True,5.1582,3.238,7.9161,2.592,3.5055,6.7264,2.3005,11.044,4.3534,7.1454,1.6518,5.8902,6.4025,1.8092,10.912,11.598,6.7109,12.232,9.8817,5.9729
1397,B,False,11.28,17.623,14.751,13.465,7.0548,13.119,9.7709,14.543,12.234,15.337,13.552,14.463,9.7124,10.807,9.4476,4.9953,5.8942,6.1202,11.126,7.1372
1398,B,False,99.408,97.537,93.035,105.39,120.78,122.86,128.29,125.57,125.82,104.94,106.96,111.32,106.83,110.49,97.62,112.0,113.81,119.3,113.59,115.96
1399,B,False,8.1437,4.6279,6.8302,8.6633,8.0963,4.1735,8.7673,9.029,9.847,4.3398,4.9322,7.9921,4.4143,3.0136,2.9204,3.1773,0.39946,2.7022,3.9271,2.6734
1400,B,False,154.86,153.33,152.0,149.88,152.82,159.8,148.67,150.03,143.35,129.89,132.46,135.0,140.15,126.33,129.91,140.15,143.24,153.8,156.58,181.32
1401,B,False,2.5118,2.6484,0.58962,2.8401,1.6811,3.3214,6.737,2.9092,12.598,9.2975,9.3422,11.572,12.107,10.099,9.3234,11.454,5.0474,10.899,6.9283,10.878
1402,B,False,54.35,52.676,49.781,33.466,31.771,36.778,38.021,36.844,39.649,38.822,40.597,42.984,41.747,35.653,35.72,40.314,38.509,39.37,37.625,36.135
1403,B,True,40.031,44.251,51.013,43.589,36.422,44.35,50.618,47.804,46.085,46.166,50.381,46.095,42.669,44.09,52.746,46.845,43.447,35.682,37.815,36.963
1404,B,False,17.82,16.397,18.803,21.563,22.242,22.645,22.631,18.493,24.434,26.57,28.065,22.841,22.678,23.083,16.866,15.668,8.8348,23.336,23.937,22.371
1405,B,False,67.748,61.136,65.452,59.711,58.984,55.392,50.267,50.592,54.074,52.692,49.298,47.575,49.576,46.141,43.844,46.093,46.73,43.136,42.588,41.654
1406,B,False,148.37,148.25,148.52,129.26,123.79,118.75,120.62,129.58,118.31,124.88,107.75,122.98,109.19,113.64,110.19,99.533,96.974,104.86,109.56,124.33
1407,B,False,20.444,14.748,17.918,15.52,18.566,20.784,15.329,14.306,15.537,12.658,14.337,15.589,20.077,23.901,24.406,25.201,29.173,24.315,23.997,19.072
1408,B,False,13.747,5.0846,4.0778,9.0767,3.1801,1.0451,9.1265,6.8294,5.1843,1.0064,2.0174,0.44316,1.635,12.88,20.487,22.316,20.595,22.477,28.671,32.589
1409,B,False,6.951,6.0193,5.9168,9.64,7.0897,0.56391,5.6583,7.1047,7.8629,6.1601,6.7071,12.043,7.201,10.273,10.74,5.3568,4.3376,4.315,5.118,6.5555
1410,B,False,3.6794,2.4581,5.4728,15.674,15.742,5.3683,16.72,12.881,22.757,23.937,38.966,25.416,22.683,31.468,25.936,25.4,37.201,31.828,23.874,23.862
1411,B,True,39.3,42.232,39.393,38.885,41.67,46.178,43.914,39.161,40.188,32.29,32.742,35.265,34.54,33.461,31.498,31.108,38.816,33.796,33.243,33.451
1412,B,False,17.913,18.018,21.575,19.518,13.531,13.234,14.567,16.29,13.448,9.1544,14.674,25.438,19.649,14.708,15.983,10.057,14.047,19.467,25.388,27.564
1413,B,False,31.426,30.29,30.378,13.667,18.301,20.213,24.784,30.881,25.104,24.088,23.017,32.651,24.165,41.747,34.878,32.053,44.467,36.058,43.106,41.945
1414,B,False,267.67,263.0,265.42,258.77,255.94,267.04,266.59,261.34,255.18,256.35,248.94,244.04,249.49,243.27,241.96,250.38,250.39,247.14,250.53,243.95
1415,B,False,116.63,122.94,114.89,107.18,109.34,101.88,100.97,100.54,93.633,84.531,102.83,95.071,94.399,95.183,100.47,98.02,116.21,96.344,97.297,99.411
1416,B,False,24.518,34.45,30.043,26.804,46.855,31.948,42.801,31.241,40.626,46.271,40.816,29.058,27.439,28.017,30.193,25.172,33.379,32.157,31.421,29.698
1417,B,True,65.291,84.112,73.97,60.715,44.452,61.522,75.877,64.91,65.18,64.522,71.137,68.99,73.069,78.878,78.491,77.272,77.193,77.495,66.708,56.357
1418,B,False,2.911,1.0073,5.2054,3.3315,1.042,5.7445,7.4778,4.0155,8.9403,4.4007,2.647,3.4498,1.6177,8.0886,1.4481,2.2554,0.27949,5.6313,5.1908,6.6774
1419,B,False,17.42,15.802,18.307,18.802,19.568,19.909,19.578,21.959,22.526,20.386,22.878,19.859,18.469,22.67,22.693,19.56,17.525,13.343,9.1693,13.373
1420,B,False,12.064,10.54,9.0925,6.1925,4.8366,3.2973,5.022,3.3209,7.9165,8.9742,9.8512,5.4872,10.264,11.028,17.233,19.252,21.676,25.923,24.747,24.612
1421,B,False,53.073,56.202,53.753,51.05,49.709,52.58,53.821,51.698,55.2,56.039,55.066,57.283,53.888,54.586,55.999,53.078,53.696,52.38,50.293,52.162
1422,B,False,14.211,17.277,17.302,16.083,13.985,13.299,12.881,11.442,11.823,13.162,13.35,12.573,12.862,13.402,11.564,12.593,12.382,10.841,11.522,12.48
1423,B,False,0.0,0.090349,0.2605,0.64915,1.1544,0.17107,0.57251,1.0566,0.85931,0.86406,2.6282,4.7248,3.0124,2.6294,9.0055,1.7929,1.0872,7.4444,9.4873,11.66
1424,B,False,0.57057,1.2656,2.6468,0.42508,0.35384,5.164,1.4394,1.3686,2.308,3.8221,2.1322,2.3405,0.19,1.5775,3.306,7.0091,5.798,5.2386,0.50779,2.7254
1425,B,False,154.04,138.69,126.52,134.3,117.31,113.65,123.61,119.42,113.67,116.48,116.27,108.56,133.67,115.25,113.31,122.91,123.82,111.3,123.04,124.4
1426,B,False,19.853,16.788,14.848,16.341,12.367,14.812,11.259,12.26,11.449,10.355,5.7973,11.638,12.131,10.318,7.1685,10.285,0.893,3.8073,3.8228,1.7597
1427,B,False,39.759,32.03,38.241,43.236,35.702,13.976,27.829,45.47,15.004,25.616,49.995,50.039,48.455,45.041,45.839,41.257,35.847,32.248,42.896,48.231
1428,B,False,142.0,147.0,161.74,153.53,160.53,167.82,149.53,164.88,155.66,153.29,151.04,154.15,155.04,166.13,159.36,146.28,149.95,168.24,143.36,138.91
1429,B,False,6.788,5.5391,6.9148,11.232,8.0369,7.766,7.9939,7.2953,4.4275,7.432,10.168,10.508,13.174,14.549,15.411,16.883,19.2,19.048,23.54,21.286
1430,B,False,21.55,65.564,64.712,52.646,47.732,47.336,43.16,24.239,21.635,23.365,21.933,17.407,19.614,20.177,18.053,22.116,21.977,20.406,25.846,24.681
1431,B,False,1.4454,0.58269,1.4435,0.99768,2.0275,2.0925,4.1529,5.5156,6.5552,7.7682,7.5937,4.7549,5.6305,3.7725,4.5035,5.9213,6.5842,7.9816,6.6152,7.3095
1432,B,False,72.85,62.602,67.681,72.92,65.407,63.332,54.989,48.999,53.599,58.882,51.029,58.553,55.491,59.145,58.533,53.31,61.306,63.49,73.611,63.959
1433,B,False,79.298,62.732,81.662,70.773,83.957,74.19,78.348,76.83,76.126,75.207,70.431,79.166,78.229,79.355,84.135,93.376,81.972,73.569,76.971,67.963
1434,B,False,240.62,247.1,241.95,250.7,257.3,248.64,260.37,258.36,252.82,255.19,260.42,259.41,259.46,251.97,250.82,248.23,248.51,233.66,232.35,233.86
1435,B,True,21.335,16.285,18.918,20.713,13.424,19.136,17.945,20.411,20.894,24.835,16.615,15.598,17.094,20.35,5.7934,29.08,24.701,24.932,30.573,23.981
1436,B,False,0.41839,11.351,22.007,21.582,28.901,36.715,25.503,23.49,27.404,25.472,12.077,13.784,6.1166,11.687,10.771,14.03,0.38665,3.9549,1.3294,1.9179
1437,B,False,4.001,0.27876,4.0085,4.8967,1.8804,0.89606,0.30609,1.5708,0.96619,1.3155,3.6786,0.29809,2.1051,1.903,1.3181,4.0818,4.5228,2.3265,4.1177,3.7565
1438,B,False,90.844,101.01,89.0,91.302,83.788,84.589,93.185,95.674,96.74,97.163,97.743,96.604,109.88,105.66,101.18,100.52,83.678,89.286,80.899,75.941
1439,B,False,162.55,163.48,154.23,153.28,166.49,158.94,168.31,158.21,149.78,154.92,150.93,154.61,149.29,152.45,158.15,152.54,156.44,161.9,159.64,160.06
1440,B,False,166.68,152.84,148.41,129.64,129.4,113.16,125.05,121.1,136.96,124.43,130.73,128.98,141.11,121.59,138.02,143.82,139.9,144.92,156.1,181.39
1441,B,False,96.971,96.047,98.959,90.384,81.873,92.092,107.82,98.689,92.638,92.704,79.533,92.856,78.237,67.205,57.216,65.614,65.659,57.247,70.043,62.42
1442,B,False,114.38,113.76,100.71,106.17,102.49,93.865,109.44,109.75,102.46,98.537,97.376,103.78,92.508,86.095,86.468,75.671,81.004,69.369,79.49,78.906
1443,B,False,7.8587,6.1329,6.5829,5.5806,5.0357,6.1507,7.6817,8.1835,7.7914,8.4923,4.6383,7.0142,11.492,7.4543,3.0877,4.0708,2.1689,2.9356,3.1037,5.2352
1444,B,False,51.731,50.787,58.273,62.983,48.39,52.134,55.183,47.237,59.535,57.825,56.541,54.172,54.353,61.583,68.102,52.738,50.104,60.378,51.893,46.756
1445,B,False,155.17,150.19,154.67,151.26,138.27,141.94,145.11,150.76,146.54,142.03,138.98,143.34,157.87,161.35,158.09,167.0,161.32,173.64,184.78,172.92
1446,B,False,199.71,197.64,184.5,207.43,216.81,202.74,209.85,210.75,220.68,190.76,176.1,183.52,185.79,187.41,186.27,195.12,177.54,159.02,161.29,150.21
1447,B,False,75.268,32.81,170.19,95.263,101.81,108.8,93.286,97.869,15.099,82.402,90.034,109.87,126.86,118.15,117.38,92.469,99.942,40.766,84.677,124.09
1448,B,False,0.62484,1.2492,1.3698,2.1525,2.0393,3.4533,0.0066988,5.88,2.8257,1.5242,0.065043,2.0084,4.5749,6.3929,2.5224,1.3543,4.8049,1.0916,3.1697,7.2721
1449,B,False,2.4811,2.6344,2.8727,5.2443,5.8706,2.767,1.6849,0.17334,1.4741,2.8076,3.2951,3.8841,6.2138,5.027,5.0088,3.7833,2.5945,3.548,4.82,3.6848
1450,B,False,20.48,21.835,19.521,19.725,19.96,20.727,17.525,15.48,16.47,13.72,13.079,12.089,18.31,14.61,17.041,17.488,19.798,17.209,18.562,19.573
1451,B,False,2.6912,0.061197,5.1674,2.7188,10.389,12.052,14.476,16.2,14.218,15.774,12.772,13.641,15.398,8.7794,11.834,12.394,13.916,10.211,9.2798,7.3064
1452,B,False,58.599,54.161,55.684,53.326,50.167,46.793,58.476,57.627,63.422,64.673,54.686,58.213,57.026,50.824,49.486,41.837,38.913,35.53,33.275,36.256
1453,B,False,8.4098,10.593,11.608,13.231,15.256,13.62,7.5018,10.48,8.8397,10.658,12.454,14.42,11.78,15.226,13.384,18.162,22.397,19.189,18.01,12.249
1454,B,False,72.771,80.384,75.169,79.1,81.589,73.623,66.616,57.775,51.472,62.68,58.404,61.057,61.061,57.369,54.325,55.486,48.659,43.05,41.846,36.197
1455,B,False,3.6252,12.131,3.4698,4.3038,1.4963,8.9291,23.666,15.231,22.43,20.005,33.52,40.31,26.785,39.426,39.155,41.288,57.455,45.523,36.837,41.859
1456,B,False,3.8886,1.852,0.011669,1.798,2.1128,3.8227,1.9116,1.5191,6.4681,2.8484,6.237,5.7028,7.1879,8.6722,10.558,9.22,10.144,9.2564,6.5374,8.6822
1457,B,False,9.257,5.3972,9.8272,10.343,9.4469,9.3286,12.336,7.8809,11.501,14.881,14.579,8.442,8.6967,10.413,11.747,12.061,12.482,11.757,12.075,7.1096
1458,B,False,55.174,50.726,53.875,61.595,63.341,71.286,65.334,67.931,74.364,76.181,75.695,76.226,80.898,78.615,79.629,77.414,90.741,93.5,95.437,103.57
1459,B,False,134.68,134.74,139.36,146.63,137.31,149.8,160.74,158.88,142.24,144.02,148.26,153.27,150.75,135.93,148.27,145.48,152.81,150.52,161.98,163.22
