,FLARE_TYPE,COINCIDENCE,TOTUSJZ_1,TOTUSJZ_2,TOTUSJZ_3,TOTUSJZ_4,TOTUSJZ_5,TOTUSJZ_6,TOTUSJZ_7,TOTUSJZ_8,TOTUSJZ_9,TOTUSJZ_10,TOTUSJZ_11,TOTUSJZ_12,TOTUSJZ_13,TOTUSJZ_14,TOTUSJZ_15,TOTUSJZ_16,TOTUSJZ_17,TOTUSJZ_18,TOTUSJZ_19,TOTUSJZ_20,TOTUSJZ_21,TOTUSJZ_22,TOTUSJZ_23,TOTUSJZ_24,TOTUSJZ_25,TOTUSJZ_26,TOTUSJZ_27,TOTUSJZ_28,TOTUSJZ_29,TOTUSJZ_30
709,C,False,24339000000000.0,24403000000000.0,24398000000000.0,24632000000000.0,25180000000000.0,25011000000000.0,25479000000000.0,25381000000000.0,25144000000000.0,24819000000000.0,24960000000000.0,24768000000000.0,24766000000000.0,24676000000000.0,24878000000000.0,24488000000000.0,24575000000000.0,24306000000000.0,23838000000000.0,23305000000000.0,23293000000000.0,23393000000000.0,22471000000000.0,22522000000000.0,22357000000000.0,22294000000000.0,21782000000000.0,21436000000000.0,20974000000000.0,21000000000000.0
710,C,False,18339000000000.0,18349000000000.0,18031000000000.0,17644000000000.0,18190000000000.0,18259000000000.0,18246000000000.0,18295000000000.0,18182000000000.0,18268000000000.0,18434000000000.0,18662000000000.0,18030000000000.0,18247000000000.0,18181000000000.0,18717000000000.0,18037000000000.0,18088000000000.0,17488000000000.0,17660000000000.0,17606000000000.0,17533000000000.0,17417000000000.0,17052000000000.0,16989000000000.0,17722000000000.0,17540000000000.0,17738000000000.0,17460000000000.0,17963000000000.0
711,C,False,50594000000000.0,50665000000000.0,50181000000000.0,50739000000000.0,51255000000000.0,51690000000000.0,51253000000000.0,51324000000000.0,51558000000000.0,51812000000000.0,51055000000000.0,50956000000000.0,51889000000000.0,51351000000000.0,50800000000000.0,50798000000000.0,50831000000000.0,50148000000000.0,50290000000000.0,50529000000000.0,50264000000000.0,51276000000000.0,50079000000000.0,50334000000000.0,50694000000000.0,50123000000000.0,49580000000000.0,49799000000000.0,50809000000000.0,50947000000000.0
712,C,False,57952000000000.0,58905000000000.0,59688000000000.0,58851000000000.0,58509000000000.0,58719000000000.0,59597000000000.0,59604000000000.0,59326000000000.0,59506000000000.0,59048000000000.0,59449000000000.0,59655000000000.0,61331000000000.0,60813000000000.0,60605000000000.0,60501000000000.0,61016000000000.0,60814000000000.0,61066000000000.0,60747000000000.0,60910000000000.0,59784000000000.0,59263000000000.0,58829000000000.0,57747000000000.0,57782000000000.0,58070000000000.0,58138000000000.0,57646000000000.0
713,C,False,4935900000000.0,5256700000000.0,5247900000000.0,5285300000000.0,5048600000000.0,5186900000000.0,5035300000000.0,5297500000000.0,5123600000000.0,5175500000000.0,4988500000000.0,5152500000000.0,5094900000000.0,5243900000000.0,5283600000000.0,5041200000000.0,5115900000000.0,5222700000000.0,5374400000000.0,5397800000000.0,5721200000000.0,5315200000000.0,5342000000000.0,5482900000000.0,5380800000000.0,5334400000000.0,5452100000000.0,5588300000000.0,5458300000000.0,5300800000000.0
714,C,False,5914700000000.0,5837600000000.0,5639500000000.0,5794600000000.0,5692100000000.0,5737400000000.0,5613100000000.0,5551200000000.0,5091200000000.0,5360700000000.0,5087600000000.0,5287800000000.0,5316000000000.0,5359900000000.0,5168500000000.0,5165000000000.0,5137900000000.0,5547800000000.0,5612700000000.0,5851800000000.0,5852100000000.0,5955800000000.0,5995800000000.0,6205000000000.0,6421600000000.0,6860000000000.0,7184600000000.0,7434400000000.0,7462900000000.0,7548200000000.0
715,C,False,30929000000000.0,31502000000000.0,31570000000000.0,31465000000000.0,31799000000000.0,31176000000000.0,31536000000000.0,31076000000000.0,30606000000000.0,30209000000000.0,29663000000000.0,29816000000000.0,29225000000000.0,29444000000000.0,29564000000000.0,30250000000000.0,29866000000000.0,30308000000000.0,30260000000000.0,30735000000000.0,30821000000000.0,30989000000000.0,31596000000000.0,32019000000000.0,31883000000000.0,31877000000000.0,31520000000000.0,31583000000000.0,31623000000000.0,31266000000000.0
716,C,False,48729000000000.0,48545000000000.0,48378000000000.0,48583000000000.0,48404000000000.0,48350000000000.0,48174000000000.0,48599000000000.0,48305000000000.0,48297000000000.0,48199000000000.0,48470000000000.0,48928000000000.0,48479000000000.0,48999000000000.0,48928000000000.0,48584000000000.0,48545000000000.0,48700000000000.0,48901000000000.0,48707000000000.0,48558000000000.0,49184000000000.0,49215000000000.0,48870000000000.0,48871000000000.0,48866000000000.0,48686000000000.0,48441000000000.0,49368000000000.0
717,C,False,14719000000000.0,14877000000000.0,14790000000000.0,15355000000000.0,15526000000000.0,15320000000000.0,15667000000000.0,15432000000000.0,16234000000000.0,15912000000000.0,16354000000000.0,16286000000000.0,16241000000000.0,16612000000000.0,16535000000000.0,16600000000000.0,16946000000000.0,17088000000000.0,17728000000000.0,17556000000000.0,18178000000000.0,18217000000000.0,18035000000000.0,18268000000000.0,18432000000000.0,18625000000000.0,18693000000000.0,18423000000000.0,18680000000000.0,18530000000000.0
718,C,False,11806000000000.0,10715000000000.0,11105000000000.0,11685000000000.0,11177000000000.0,9480200000000.0,9080200000000.0,8456500000000.0,8554100000000.0,8709600000000.0,8850000000000.0,7418500000000.0,9326900000000.0,8519100000000.0,9578700000000.0,8533500000000.0,7956300000000.0,8007900000000.0,7462300000000.0,7137800000000.0,6400400000000.0,6412900000000.0,5713500000000.0,5850800000000.0,5244900000000.0,5226500000000.0,5007400000000.0,4676400000000.0,4044800000000.0,4700600000000.0
719,C,False,24036000000000.0,23629000000000.0,23876000000000.0,23434000000000.0,23206000000000.0,23370000000000.0,23828000000000.0,23565000000000.0,23496000000000.0,23519000000000.0,23052000000000.0,22746000000000.0,22646000000000.0,22759000000000.0,22691000000000.0,22842000000000.0,22497000000000.0,22552000000000.0,22734000000000.0,23115000000000.0,23330000000000.0,24278000000000.0,24251000000000.0,24538000000000.0,24765000000000.0,25561000000000.0,25737000000000.0,25718000000000.0,25576000000000.0,25324000000000.0
720,C,False,671260000000.0,698220000000.0,787580000000.0,766380000000.0,863810000000.0,856330000000.0,947350000000.0,973070000000.0,1031800000000.0,1050800000000.0,1080500000000.0,1012500000000.0,817990000000.0,739380000000.0,766930000000.0,733040000000.0,674480000000.0,577340000000.0,600010000000.0,590510000000.0,580060000000.0,625820000000.0,646810000000.0,591780000000.0,595190000000.0,634210000000.0,691160000000.0,657560000000.0,607940000000.0,601480000000.0
721,C,False,15099000000000.0,14639000000000.0,14821000000000.0,14886000000000.0,15328000000000.0,15386000000000.0,15521000000000.0,15203000000000.0,15678000000000.0,15880000000000.0,16288000000000.0,16815000000000.0,17052000000000.0,17224000000000.0,17230000000000.0,17607000000000.0,17590000000000.0,17333000000000.0,17146000000000.0,17645000000000.0,17730000000000.0,17889000000000.0,18334000000000.0,18631000000000.0,18541000000000.0,17988000000000.0,18144000000000.0,18348000000000.0,17737000000000.0,17430000000000.0
722,C,False,42553000000000.0,42070000000000.0,42122000000000.0,41987000000000.0,41557000000000.0,42103000000000.0,42207000000000.0,42721000000000.0,42984000000000.0,43830000000000.0,44236000000000.0,44430000000000.0,44626000000000.0,44976000000000.0,44701000000000.0,43338000000000.0,42711000000000.0,41400000000000.0,40490000000000.0,39578000000000.0,39523000000000.0,39162000000000.0,39375000000000.0,39826000000000.0,40226000000000.0,40129000000000.0,41167000000000.0,40635000000000.0,40724000000000.0,41508000000000.0
723,C,False,6081100000000.0,5826000000000.0,5765300000000.0,5698500000000.0,5503500000000.0,5400700000000.0,5298300000000.0,5122900000000.0,5041600000000.0,4934800000000.0,4817400000000.0,4813000000000.0,4959200000000.0,4971300000000.0,5035700000000.0,4910800000000.0,5079900000000.0,5020400000000.0,4914400000000.0,4929700000000.0,4917700000000.0,4839800000000.0,4981700000000.0,4880100000000.0,4947100000000.0,5051800000000.0,5067000000000.0,5074200000000.0,5244500000000.0,5366700000000.0
724,C,False,5668800000000.0,6083900000000.0,5309900000000.0,6807100000000.0,6596900000000.0,7194600000000.0,6725500000000.0,6253800000000.0,5735600000000.0,5585800000000.0,6720400000000.0,6146200000000.0,6214900000000.0,6591900000000.0,6721500000000.0,7330400000000.0,7396900000000.0,7463200000000.0,7395600000000.0,6506600000000.0,6236400000000.0,6446400000000.0,7485700000000.0,7115600000000.0,7971800000000.0,7689800000000.0,8261000000000.0,8494600000000.0,7572900000000.0,7697400000000.0
725,C,True,22758000000000.0,22889000000000.0,22367000000000.0,22263000000000.0,21972000000000.0,21745000000000.0,22021000000000.0,22129000000000.0,21384000000000.0,20705000000000.0,20941000000000.0,21506000000000.0,22576000000000.0,22267000000000.0,22903000000000.0,22845000000000.0,22768000000000.0,22622000000000.0,22818000000000.0,22867000000000.0,23872000000000.0,23425000000000.0,23760000000000.0,24460000000000.0,24808000000000.0,24536000000000.0,25404000000000.0,24943000000000.0,25305000000000.0,25018000000000.0
726,C,False,21898000000000.0,21523000000000.0,22564000000000.0,22186000000000.0,22199000000000.0,22527000000000.0,22211000000000.0,22252000000000.0,21474000000000.0,21453000000000.0,21165000000000.0,21047000000000.0,20830000000000.0,21372000000000.0,20823000000000.0,20891000000000.0,20405000000000.0,20307000000000.0,20426000000000.0,20637000000000.0,20466000000000.0,20372000000000.0,20339000000000.0,20784000000000.0,20171000000000.0,20403000000000.0,19739000000000.0,19438000000000.0,19312000000000.0,19704000000000.0
727,C,True,20846000000000.0,20117000000000.0,20357000000000.0,20361000000000.0,20011000000000.0,20559000000000.0,20945000000000.0,20815000000000.0,20737000000000.0,20312000000000.0,20766000000000.0,20985000000000.0,21130000000000.0,20429000000000.0,20333000000000.0,19952000000000.0,19909000000000.0,20266000000000.0,20028000000000.0,19799000000000.0,19614000000000.0,19401000000000.0,19420000000000.0,19220000000000.0,19190000000000.0,19175000000000.0,19085000000000.0,18997000000000.0,18951000000000.0,18375000000000.0
728,C,False,25019000000000.0,24632000000000.0,24930000000000.0,26591000000000.0,24778000000000.0,26435000000000.0,26820000000000.0,25844000000000.0,28000000000000.0,25845000000000.0,25666000000000.0,27066000000000.0,26496000000000.0,25916000000000.0,27840000000000.0,26014000000000.0,26183000000000.0,26953000000000.0,27149000000000.0,27875000000000.0,27883000000000.0,28159000000000.0,30125000000000.0,28608000000000.0,28730000000000.0,28835000000000.0,29716000000000.0,32166000000000.0,31007000000000.0,31393000000000.0
729,C,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180900000.0,0.0,0.0,0.0,2326800000.0,2665200000.0,31901000000.0,18429000000.0,48435000000.0,122410000000.0,114620000000.0,139150000000.0,216290000000.0,318290000000.0,375490000000.0,765080000000.0,875090000000.0,924150000000.0
730,C,False,5058200000000.0,5172800000000.0,5623400000000.0,5548900000000.0,5601100000000.0,5505800000000.0,5709100000000.0,5506400000000.0,5555500000000.0,5280900000000.0,5331300000000.0,5486200000000.0,5622600000000.0,5684500000000.0,5685700000000.0,5912400000000.0,6209000000000.0,6342900000000.0,6500000000000.0,6757700000000.0,6678800000000.0,6847300000000.0,7198000000000.0,7445400000000.0,7591300000000.0,7630800000000.0,7672900000000.0,7884600000000.0,7982200000000.0,8096000000000.0
731,C,False,16641000000000.0,16658000000000.0,16343000000000.0,15918000000000.0,15779000000000.0,15360000000000.0,14873000000000.0,14759000000000.0,14784000000000.0,14889000000000.0,15013000000000.0,15057000000000.0,14721000000000.0,14458000000000.0,15023000000000.0,15043000000000.0,14950000000000.0,14530000000000.0,14708000000000.0,14724000000000.0,14757000000000.0,14638000000000.0,14777000000000.0,14288000000000.0,14367000000000.0,15073000000000.0,14574000000000.0,14797000000000.0,14591000000000.0,14358000000000.0
732,C,False,14337000000000.0,15064000000000.0,15374000000000.0,15523000000000.0,15220000000000.0,16210000000000.0,15671000000000.0,15411000000000.0,14821000000000.0,16246000000000.0,16208000000000.0,16244000000000.0,16812000000000.0,16732000000000.0,17145000000000.0,15737000000000.0,17191000000000.0,16796000000000.0,18241000000000.0,17540000000000.0,16806000000000.0,17073000000000.0,18021000000000.0,17233000000000.0,18606000000000.0,19166000000000.0,18344000000000.0,20968000000000.0,20540000000000.0,21468000000000.0
733,C,False,15652000000000.0,15755000000000.0,16019000000000.0,15869000000000.0,15629000000000.0,15445000000000.0,15775000000000.0,15913000000000.0,16009000000000.0,15135000000000.0,15409000000000.0,15447000000000.0,15360000000000.0,15605000000000.0,15277000000000.0,15107000000000.0,15217000000000.0,15126000000000.0,15097000000000.0,15054000000000.0,15409000000000.0,15620000000000.0,16083000000000.0,15996000000000.0,16694000000000.0,16549000000000.0,17228000000000.0,17502000000000.0,17251000000000.0,16885000000000.0
734,C,False,22758000000000.0,22889000000000.0,22367000000000.0,22263000000000.0,21972000000000.0,21745000000000.0,22021000000000.0,22129000000000.0,21384000000000.0,20705000000000.0,20941000000000.0,21506000000000.0,22576000000000.0,22267000000000.0,22903000000000.0,22845000000000.0,22768000000000.0,22622000000000.0,22818000000000.0,22867000000000.0,23872000000000.0,23425000000000.0,23760000000000.0,24460000000000.0,24808000000000.0,24536000000000.0,25404000000000.0,24943000000000.0,25305000000000.0,25018000000000.0
735,C,False,13179000000000.0,12888000000000.0,12853000000000.0,12323000000000.0,11976000000000.0,11648000000000.0,11792000000000.0,11805000000000.0,11587000000000.0,11744000000000.0,11547000000000.0,11444000000000.0,11396000000000.0,11127000000000.0,11019000000000.0,11062000000000.0,11154000000000.0,10585000000000.0,10924000000000.0,10886000000000.0,10662000000000.0,10452000000000.0,10606000000000.0,10512000000000.0,9997800000000.0,10191000000000.0,10198000000000.0,10429000000000.0,10485000000000.0,10291000000000.0
736,C,False,56086000000000.0,56448000000000.0,56887000000000.0,56143000000000.0,56160000000000.0,56239000000000.0,56258000000000.0,55160000000000.0,55000000000000.0,55643000000000.0,55876000000000.0,56509000000000.0,56547000000000.0,55919000000000.0,55569000000000.0,55703000000000.0,55382000000000.0,55339000000000.0,54508000000000.0,53667000000000.0,53620000000000.0,54094000000000.0,54492000000000.0,54633000000000.0,53582000000000.0,53726000000000.0,53745000000000.0,54420000000000.0,55923000000000.0,55657000000000.0
737,C,False,3040700000000.0,3065100000000.0,3157000000000.0,3170400000000.0,3228600000000.0,3177300000000.0,3158600000000.0,3145400000000.0,3176600000000.0,3169700000000.0,3194300000000.0,3158400000000.0,3070700000000.0,2981900000000.0,2895400000000.0,3113200000000.0,2898500000000.0,3034000000000.0,3012200000000.0,3154400000000.0,3124700000000.0,3089700000000.0,3261400000000.0,3197900000000.0,3067400000000.0,3324600000000.0,3193200000000.0,3214100000000.0,3277600000000.0,3394800000000.0
738,C,False,61391000000000.0,61440000000000.0,61007000000000.0,60685000000000.0,59654000000000.0,58827000000000.0,57955000000000.0,57649000000000.0,56242000000000.0,55617000000000.0,56803000000000.0,55882000000000.0,55904000000000.0,55751000000000.0,55297000000000.0,55387000000000.0,55727000000000.0,55589000000000.0,56301000000000.0,56229000000000.0,56111000000000.0,55755000000000.0,55219000000000.0,55524000000000.0,56313000000000.0,56030000000000.0,56133000000000.0,56430000000000.0,56683000000000.0,57375000000000.0
739,C,False,69282000000000.0,70146000000000.0,70476000000000.0,71756000000000.0,70787000000000.0,70661000000000.0,71740000000000.0,71331000000000.0,70203000000000.0,71288000000000.0,71284000000000.0,70462000000000.0,70382000000000.0,70366000000000.0,70125000000000.0,70312000000000.0,70553000000000.0,69629000000000.0,68859000000000.0,69004000000000.0,68413000000000.0,68525000000000.0,69259000000000.0,68827000000000.0,68989000000000.0,68946000000000.0,69366000000000.0,69211000000000.0,69414000000000.0,70175000000000.0
740,C,False,14580000000000.0,14831000000000.0,17329000000000.0,16752000000000.0,17197000000000.0,18207000000000.0,19316000000000.0,17971000000000.0,20776000000000.0,19027000000000.0,19303000000000.0,19080000000000.0,20089000000000.0,21261000000000.0,21731000000000.0,21196000000000.0,22189000000000.0,21836000000000.0,23842000000000.0,24304000000000.0,23675000000000.0,24035000000000.0,24675000000000.0,25406000000000.0,26761000000000.0,26071000000000.0,26148000000000.0,26665000000000.0,27478000000000.0,28271000000000.0
741,C,False,1752600000000.0,1666000000000.0,1782100000000.0,1744400000000.0,1666000000000.0,1634200000000.0,1730300000000.0,1670700000000.0,1853700000000.0,1782000000000.0,1928600000000.0,1905400000000.0,2060000000000.0,1930600000000.0,1920600000000.0,1954400000000.0,1794000000000.0,1962000000000.0,1865900000000.0,1756500000000.0,1691800000000.0,1641400000000.0,1608600000000.0,1624300000000.0,1567100000000.0,1441700000000.0,1609000000000.0,1479000000000.0,1501000000000.0,1307000000000.0
742,C,False,11890000000000.0,12556000000000.0,12155000000000.0,12401000000000.0,11666000000000.0,11656000000000.0,11851000000000.0,11721000000000.0,13346000000000.0,13061000000000.0,13389000000000.0,13481000000000.0,13542000000000.0,13868000000000.0,13304000000000.0,12647000000000.0,12520000000000.0,13240000000000.0,12399000000000.0,12416000000000.0,12253000000000.0,12628000000000.0,12867000000000.0,12057000000000.0,13210000000000.0,12054000000000.0,12186000000000.0,12586000000000.0,12238000000000.0,12803000000000.0
