,FLARE_TYPE,COINCIDENCE,SHRGT45_1,SHRGT45_2,SHRGT45_3,SHRGT45_4,SHRGT45_5,SHRGT45_6,SHRGT45_7,SHRGT45_8,SHRGT45_9,SHRGT45_10,SHRGT45_11,SHRGT45_12,SHRGT45_13,SHRGT45_14,SHRGT45_15,SHRGT45_16,SHRGT45_17,SHRGT45_18,SHRGT45_19,SHRGT45_20,SHRGT45_21,SHRGT45_22,SHRGT45_23,SHRGT45_24,SHRGT45_25,SHRGT45_26,SHRGT45_27,SHRGT45_28,SHRGT45_29,SHRGT45_30
1967,N,False,23.14,23.18,23.262,23.494,23.451,23.294,23.204,23.304,23.346,23.656,23.419,23.189,22.72,22.885,22.269,22.061,22.173,22.064,21.778,21.756,21.452,21.217,21.282,21.261,21.257,21.488,21.567,21.812,22.008,22.261
1968,N,False,4.886,5.6394,5.5786,4.749,5.9859,5.8447,5.8231,6.3713,7.2697,7.2225,5.8397,5.4109,4.9187,6.9636,5.4922,5.7542,4.6027,5.5783,6.4037,5.2282,5.4458,3.6302,4.5317,3.0825,2.9132,3.7582,3.383,4.0022,2.9477,3.3186
1969,N,False,31.443,31.425,31.097,30.993,30.808,31.281,31.365,31.397,31.206,31.177,31.226,31.21,31.161,31.304,31.362,31.588,31.562,31.817,32.245,32.496,32.799,32.622,32.71,32.839,33.191,32.873,33.053,32.934,33.181,32.753
1970,N,False,1.5838,1.7241,0.63058,0.5641,1.2612,1.0903,0.51706,1.9837,1.6658,1.5385,1.0886,0.489,1.9222,2.5737,1.8366,1.2476,1.247,1.1622,0.96618,1.1547,0.87076,0.72628,1.1121,1.7898,2.8907,1.4203,1.4878,1.9642,1.1847,0.88652
1971,N,False,19.32,19.612,18.463,18.45,19.37,19.293,19.488,18.391,16.682,16.946,16.152,15.093,15.987,15.771,15.733,15.132,12.77,14.34,15.777,13.891,14.186,12.101,11.953,12.6,10.561,9.1934,11.56,9.2535,9.4962,9.4332
1972,N,False,6.3439,7.3859,6.7257,5.3004,7.3084,7.2934,8.2474,7.9796,6.5461,7.554,11.278,6.7257,5.7998,5.6785,4.5161,3.305,3.4381,4.2467,4.7047,6.0577,4.3602,3.7267,4.1554,4.9063,5.4319,3.7037,5.0832,4.5957,5.0557,6.8882
1973,N,False,7.1907,8.152,11.234,7.5712,7.4223,8.6475,10.446,8.6755,8.8612,7.9326,10.619,9.4163,10.544,10.878,7.9473,6.3233,8.9888,9.6915,11.029,11.979,10.797,9.2612,11.364,12.735,11.039,12.216,11.621,10.411,9.0308,10.511
1974,N,False,22.628,21.49,21.6,21.631,21.57,21.733,21.676,20.992,21.576,22.215,21.936,20.98,19.721,21.614,21.043,20.935,20.901,20.334,20.412,20.429,20.219,20.766,19.56,18.778,17.838,16.755,16.404,16.803,18.353,18.212
1975,N,False,49.542,49.703,49.577,49.534,49.246,48.996,48.742,48.793,48.347,48.01,47.761,47.395,47.431,47.014,46.782,46.417,46.222,46.006,45.959,45.79,45.547,45.512,45.264,45.364,45.634,45.323,45.47,45.782,45.66,46.245
1976,N,False,49.596,49.588,49.471,49.542,49.703,49.577,49.534,49.246,48.996,48.742,48.793,48.347,48.01,47.761,47.395,47.431,47.014,46.782,46.417,46.222,46.006,45.959,45.79,45.547,45.512,45.264,45.364,45.634,45.323,45.47
1977,N,False,13.308,12.241,14.781,14.37,14.93,12.817,12.595,11.565,11.718,11.612,10.731,10.678,9.4012,7.5456,9.2717,8.7622,8.7103,7.5773,7.3629,7.6334,7.4855,9.1543,7.4703,7.0381,6.6961,8.4857,8.0481,6.4254,7.2029,7.756
1978,N,False,30.719,29.621,30.101,30.548,32.486,30.342,29.552,28.276,29.342,28.838,29.149,28.377,30.477,29.842,29.32,30.131,30.695,31.511,33.831,35.594,34.189,33.756,32.714,33.827,34.3,35.171,35.347,36.043,35.009,34.964
1979,N,False,10.355,10.326,11.06,10.606,10.219,9.1209,10.836,10.078,8.5711,10.265,9.0412,7.2947,12.3,9.6461,9.3696,9.8071,9.388,9.4984,10.785,12.142,13.021,11.203,8.6781,11.135,10.788,10.517,8.608,7.6608,8.2145,9.1972
1980,N,False,5.404,6.8002,4.8094,4.3842,4.1416,4.6295,3.9617,4.4857,4.082,4.5428,4.428,3.8011,4.611,5.1151,5.9815,6.5927,6.8357,5.9066,5.7932,5.2408,5.2901,5.5889,4.7975,5.3363,5.268,5.9215,4.4094,4.6996,4.7853,4.789
1981,N,False,5.4664,6.7971,5.3925,6.4573,5.4988,6.2528,6.4124,6.0841,6.1324,5.5228,6.0685,6.0509,6.0784,6.0761,6.6569,6.572,6.8224,5.9659,5.3511,5.0276,4.3959,4.5278,4.1303,5.0206,5.1263,5.2461,5.2632,4.6138,4.7824,6.0142
1982,N,False,30.633,30.677,30.818,31.711,31.148,31.975,32.387,32.515,32.09,31.788,32.176,32.383,32.218,32.327,32.51,32.52,32.3,32.321,32.419,32.2,32.356,31.607,31.723,31.242,31.061,30.974,30.924,30.508,30.086,29.826
1983,N,False,6.1692,5.1639,5.7956,5.1459,4.7115,3.9153,3.3067,4.3478,3.9891,3.9636,2.2198,5.1337,4.5096,4.2199,4.9073,3.7277,3.6145,4.2945,3.5406,4.6888,3.4155,3.2159,3.7195,3.7118,2.9425,2.4136,2.2341,2.2363,1.8701,1.9787
1984,N,False,28.869,29.286,28.848,28.183,27.773,27.832,27.337,27.134,26.991,26.449,26.16,25.763,25.617,25.657,26.108,26.48,26.669,27.484,26.97,27.808,28.01,27.809,27.902,27.771,27.843,27.938,27.287,27.366,27.461,27.854
1985,N,False,24.182,24.367,24.351,24.059,23.401,22.806,22.846,22.32,22.692,23.054,23.52,24.184,25.06,24.736,25.043,24.741,24.675,24.72,24.706,24.575,24.031,23.886,23.839,23.895,23.643,23.111,22.799,23.1,23.171,23.041
1986,N,False,15.712,16.232,15.993,16.521,18.205,19.141,15.618,13.809,13.141,12.218,12.373,12.873,13.569,13.248,11.73,9.8961,11.825,10.181,9.8197,11.343,12.162,12.683,10.12,10.801,9.7975,10.156,10.743,9.5511,10.243,9.6725
1987,N,False,6.2689,6.2611,6.0822,6.8931,6.6019,4.9168,4.7246,5.1788,5.0901,4.9273,4.7372,5.3327,5.6459,5.9781,5.984,6.9996,7.1989,6.5166,5.4675,5.3641,5.6436,5.4203,4.1726,4.6678,4.9927,5.126,3.4989,4.2402,4.615,4.3702
1988,N,False,23.219,24.162,23.783,24.109,24.435,23.735,23.931,23.926,23.628,23.411,23.189,23.317,22.901,23.222,22.738,22.944,22.546,22.633,22.282,22.294,22.012,22.639,22.521,22.548,22.355,21.792,22.598,21.898,21.94,22.178
1989,N,False,43.974,43.685,43.908,43.749,43.888,43.874,44.056,43.765,43.96,43.664,43.786,43.907,44.168,44.519,44.702,44.874,44.848,44.984,45.087,45.196,45.273,44.891,45.066,45.145,44.942,45.024,45.025,44.835,45.089,45.126
1990,N,False,37.314,37.702,37.045,38.371,38.466,39.118,38.059,38.058,35.101,36.112,37.174,37.262,38.487,39.354,39.128,38.13,41.049,41.162,41.147,41.093,40.809,41.935,41.831,41.185,43.1,41.433,42.713,40.52,43.987,44.215
1991,N,False,9.3113,11.159,10.638,13.009,14.286,11.655,8.9668,11.057,9.181,5.9716,5.3989,6.087,7.3215,7.2052,6.8809,6.9996,6.697,7.1429,7.5823,7.1429,6.2405,6.3492,5.3326,4.5614,5.6167,6.3912,7.0542,6.5797,5.0289,5.5888
1992,N,False,18.72,18.881,18.497,18.584,18.396,18.574,18.112,18.472,18.189,17.85,18.225,18.034,17.895,17.402,17.634,17.611,17.859,17.587,17.884,17.533,17.491,17.435,17.006,16.943,16.961,16.859,17.306,16.882,16.47,16.669
1993,N,False,11.639,12.798,11.713,12.374,13.129,13.196,13.297,13.127,13.162,13.589,13.914,13.121,12.614,12.93,13.074,12.928,13.952,14.402,13.47,13.224,14.287,12.922,13.594,12.685,13.225,13.347,13.021,12.813,13.166,13.159
1994,N,False,9.9974,10.038,10.14,10.09,9.7852,9.827,9.5014,10.22,10.391,10.897,10.906,11.345,11.708,11.691,11.303,11.084,10.829,10.951,10.849,11.062,10.352,10.059,9.6113,9.6147,9.9622,10.206,9.6767,9.6069,10.063,10.47
1995,N,False,36.568,37.332,38.192,38.174,39.023,39.722,39.597,39.713,39.328,40.285,38.692,39.267,39.071,40.698,40.906,40.641,40.319,40.927,41.248,40.585,42.019,41.867,42.313,41.508,41.298,40.698,40.082,40.597,40.657,40.285
1996,N,False,11.111,9.9815,10.977,11.503,9.8425,12.819,11.948,12.958,12.013,10.688,11.928,12.309,13.913,10.236,10.3,9.9237,11.854,12.663,9.5694,9.7961,10.098,10.881,9.3673,12.056,12.011,9.8338,10.252,10.992,11.91,10.048
1997,N,False,32.776,32.465,32.779,32.308,32.608,32.717,32.637,33.057,33.484,32.413,32.748,32.804,32.962,32.964,33.537,33.116,32.427,32.884,32.896,33.38,32.739,32.804,33.657,33.852,34.582,35.772,36.547,36.633,38.02,38.396
1998,N,False,7.9122,6.7934,6.9402,6.4712,6.6507,7.0708,7.1521,6.7393,6.2822,5.5121,5.8773,5.9428,6.3387,6.733,5.1515,5.229,3.7869,4.2488,4.6886,4.8494,3.7397,5.2097,5.6508,5.0174,5.6526,5.1679,4.8786,4.7139,4.744,4.486
1999,N,False,39.249,38.778,38.829,38.891,38.247,38.09,38.307,38.102,38.521,38.579,38.601,38.555,38.59,38.621,37.934,37.952,37.407,37.909,37.701,37.972,37.232,37.406,37.352,37.348,37.302,37.037,37.406,36.668,36.595,36.551
2000,N,False,41.868,42.744,42.741,42.751,42.315,41.899,42.447,42.103,41.923,42.687,41.865,41.516,41.547,41.992,41.416,42.619,42.68,42.356,43.038,42.607,42.368,42.027,42.712,42.274,42.45,43.302,44.221,44.499,44.206,44.498
2001,N,False,37.511,37.08,35.188,36.506,36.316,35.747,35.245,34.583,35.606,37.347,37.382,34.751,34.302,35.155,36.753,36.132,35.811,34.417,33.884,34.589,35.006,32.627,32.849,31.56,31.816,31.156,34.713,35.748,34.717,35.61
2002,N,False,33.05,32.48,31.949,32.508,32.235,33.015,32.219,32.146,32.428,32.152,31.628,32.752,32.006,32.235,31.775,31.902,31.301,31.924,31.903,31.818,31.718,31.554,30.937,30.888,30.867,30.713,31.78,31.42,31.643,31.842
2003,N,False,29.417,29.881,28.798,27.665,27.871,28.475,27.808,26.294,26.558,28.309,28.561,30.193,29.433,29.383,26.707,27.277,28.679,29.898,26.86,27.162,29.242,27.537,28.124,26.571,27.083,26.455,27.247,27.394,27.635,27.839
2004,N,False,14.634,7.5668,16.561,15.039,16.375,10.85,16.667,11.948,11.437,5.8733,8.9342,10.544,6.2802,6.0554,5.0736,5.5988,4.9911,3.9316,4.2373,4.5855,1.7375,1.7375,2.4482,3.6184,4.9128,3.7975,2.6446,2.6646,4.1391,3.5599
2005,N,False,29.881,28.798,27.665,27.871,28.475,27.808,26.294,26.558,28.309,28.561,30.193,29.433,29.383,26.707,27.277,28.679,29.898,26.86,27.162,29.242,27.537,28.124,26.571,27.083,26.455,27.247,27.394,27.635,27.839,28.799
2006,N,False,4.8829,6.2459,6.7065,6.2246,5.2003,4.8853,4.6757,6.0213,5.9701,7.6815,7.0884,7.2308,8.0512,8.5301,3.1466,4.8799,3.236,1.4038,4.4857,5.6709,8.48,7.9672,6.7984,6.0654,6.136,5.2632,5.7526,7.9,4.5587,9.3966
2007,N,False,51.46,51.373,51.485,51.379,51.237,51.531,51.597,51.632,51.819,51.891,52.354,51.723,51.865,52.161,52.231,52.122,52.266,52.19,52.063,51.745,51.467,51.584,51.766,51.793,52.235,52.615,52.283,52.128,52.735,52.878
2008,N,False,24.44,24.67,25.632,26.106,25.326,25.228,26.307,26.333,26.767,26.061,25.707,26.173,26.592,25.443,26.065,26.474,27.009,27.387,26.827,26.925,27.02,27.272,26.95,27.908,27.269,27.226,27.86,27.754,28.432,29.101
2009,N,False,2.2892,3.0543,2.1529,3.9604,4.3237,3.3738,4.375,5.7641,3.177,1.4663,1.2308,1.6077,2.6154,2.0031,0.78247,1.2966,1.3289,2.4578,2.4578,1.8923,2.7149,1.6641,0.58309,1.4599,0.7657,1.4377,0.64205,1.7107,1.7699,0.7728
2010,N,False,14.162,14.316,15.16,15.08,15.027,14.97,15.122,14.837,15.135,15.245,15.473,14.981,15.221,15.328,14.768,15.214,15.862,15.819,15.458,15.292,15.113,15.407,15.174,15.145,15.179,14.761,15.199,15.206,15.534,15.227
2011,N,False,25.574,24.638,24.542,23.448,19.726,23.117,23.152,21.215,20.693,18.696,20.098,18.617,18.537,17.526,17.249,15.578,15.998,14.659,15.154,16.133,17.067,15.591,14.603,12.747,14.229,13.328,12.585,13.974,12.096,12.382
2012,N,False,7.216,7.978,8.2673,8.3507,8.2838,8.7023,7.8467,7.7071,7.9785,7.8107,7.6194,8.2776,7.8011,7.2936,7.4706,8.0198,8.2755,7.7522,7.8991,7.6722,7.6765,8.0983,8.2628,7.8682,7.9986,7.8443,7.5024,7.1754,7.4626,7.2602
2013,N,False,30.926,30.72,30.751,30.826,30.659,30.447,29.826,30.418,29.665,29.524,30.77,30.788,30.733,30.832,30.977,30.818,31.434,31.972,32.518,31.528,30.616,30.856,30.807,30.864,30.044,30.862,31.315,31.167,30.951,31.184
2014,N,False,30.024,30.1,28.897,29.825,29.884,29.502,30.106,30.112,29.321,29.345,29.576,29.977,30.176,29.727,29.826,30.169,30.42,29.838,30.681,29.828,29.8,29.827,30.264,30.36,29.729,29.95,29.833,29.28,29.291,29.466
2015,N,False,4.4383,4.4032,3.4091,4.0162,3.4653,3.8378,4.2565,3.8045,3.0738,2.4318,3.4652,2.5452,3.0459,4.5253,4.8496,4.0346,2.4749,2.1974,4.3793,2.6306,3.9403,3.8385,3.7267,4.4601,2.368,3.3046,4.1172,3.3652,2.8369,3.5389
2016,N,False,13.797,14.705,13.659,13.537,13.802,13.833,13.716,16.27,16.595,17.854,16.6,16.008,15.21,14.052,12.425,11.701,11.884,12.422,9.8537,10.382,11.984,11.576,12.284,10.783,10.116,10.222,10.6,10.788,10.337,9.39
2017,N,False,5.8206,6.2715,6.392,5.9072,5.5182,4.8802,5.4849,5.5739,6.0005,6.2138,7.2037,7.4672,8.0922,8.8016,7.4893,8.2651,7.9116,6.8252,6.2312,6.9659,5.7346,5.1689,6.2457,6.149,5.2102,5.4676,4.5508,3.9453,3.9254,5.9547
2018,N,False,37.187,36.961,37.027,37.38,37.611,36.837,37.066,37.099,37.299,37.323,36.935,37.88,37.636,37.399,37.655,38.577,38.912,38.492,37.829,38.433,38.288,37.373,37.568,37.509,37.068,36.766,36.992,36.674,36.505,37.04
2019,N,False,24.326,23.764,24.066,24.607,24.016,24.117,25.092,25.245,24.241,24.288,24.163,24.279,24.224,23.293,23.69,23.383,23.273,23.716,23.48,23.745,24.636,25.104,25.515,25.182,25.384,24.518,24.332,24.294,24.844,24.498
2020,N,False,22.678,20.488,21.696,21.951,21.064,18.135,17.494,15.878,18.653,17.771,17.286,16.444,19.763,20.505,18.999,19.449,20.534,20.337,21.629,22.654,21.859,17.333,22.634,20.856,15.885,17.733,15.206,12.873,15.837,14.813
2021,N,False,8.6491,7.4572,7.8348,7.455,7.8619,8.3839,8.1228,8.4005,8.3121,7.8568,8.0608,7.7641,7.7844,7.0165,7.0136,7.6475,6.8094,6.8834,6.9772,6.9193,6.6447,7.2669,6.7663,6.733,6.6129,6.1905,7.3397,7.4006,6.8188,6.7342
2022,N,False,1.2099,1.8541,1.0601,2.9723,2.6435,2.5184,2.7886,3.2531,3.3462,4.1748,3.1193,2.3537,3.4124,3.3067,2.1194,2.4571,3.0154,1.9835,1.955,2.5224,2.4096,2.8994,2.7964,2.6658,2.6438,2.53,3.3354,3.358,2.724,2.6812
2023,N,False,3.1558,2.2105,1.4525,0.98684,1.5419,0.36408,0.72115,0.65617,1.297,2.8314,1.9204,1.7591,1.2517,1.2158,1.1345,0.97879,1.791,1.5737,3.1335,2.3161,3.0769,2.9487,3.0157,2.1505,3.0012,3.0989,2.7466,1.0,1.2788,1.6484
2024,N,False,3.5743,3.6988,3.5088,3.7153,3.2012,3.12,3.1386,2.5408,2.706,3.3562,2.5184,3.0126,3.367,2.6041,2.7134,3.125,3.6037,3.4979,3.5018,4.0279,4.678,3.7722,4.3768,4.0659,4.3888,4.1825,4.4018,3.8614,2.9939,3.2886
2025,N,False,47.237,47.389,46.461,46.328,46.562,46.011,45.909,46.327,45.169,44.978,45.467,44.513,45.337,44.32,44.235,44.008,43.977,42.156,43.617,42.832,42.934,43.238,43.101,42.832,41.754,41.426,40.716,42.352,41.117,40.454
2026,N,False,12.718,10.945,10.414,9.7768,8.1892,9.1736,7.8397,7.5507,7.2811,6.6702,7.0027,6.3807,7.6923,6.8376,7.7694,7.0675,7.8512,7.8329,9.3194,9.2939,10.545,12.749,11.771,8.7728,10.154,8.5315,9.4856,10.971,11.162,9.6407
2027,N,False,4.3946,5.3556,5.9285,3.1369,3.8697,7.7603,7.3887,3.3777,5.4688,5.2156,5.062,6.4548,5.5233,2.0121,1.8036,2.7645,1.763,1.7914,1.7838,2.4948,2.0607,2.4096,1.8066,3.1187,2.4209,5.7014,4.7028,4.5658,3.8426,5.9821
2028,N,False,18.219,17.812,17.627,17.412,17.738,18.649,18.196,18.874,19.233,19.921,19.96,20.405,19.982,20.53,20.063,20.013,20.395,20.325,20.403,20.272,20.653,20.892,21.025,20.835,20.696,20.665,20.816,20.908,20.099,20.724
2029,N,False,22.996,22.278,24.335,27.123,26.695,28.102,22.123,24.463,23.366,22.993,26.322,23.958,24.208,23.805,24.299,23.791,23.666,22.469,24.021,24.367,22.056,25.905,24.317,25.683,25.981,24.779,24.105,25.126,24.582,23.57
2030,N,False,6.7301,7.2091,6.9853,7.2948,6.7618,6.7809,7.2932,6.104,7.4746,6.1872,6.5863,9.1164,7.2754,11.022,10.662,11.491,8.2104,11.084,8.2009,6.0425,8.2911,5.858,5.5439,7.1174,10.112,8.8319,6.899,5.7692,5.8661,6.3536
2031,N,False,53.881,53.596,53.472,53.097,52.736,53.288,53.886,53.939,53.197,53.221,53.118,54.053,54.689,54.519,53.504,54.544,54.92,54.512,54.723,55.611,55.077,55.554,55.786,55.531,55.343,55.069,54.784,55.163,54.82,54.242
2032,N,False,4.4586,4.8128,5.7143,5.2928,5.7176,4.7897,4.3317,3.6478,3.5044,2.3428,2.9639,3.4005,3.6115,4.7865,3.6936,7.8382,6.6667,3.4853,6.1275,4.2683,2.1628,2.3936,1.6216,4.2641,3.1724,3.3462,2.5773,3.0941,3.4198,2.5707
2033,N,False,1.4271,0.9375,2.439,2.0541,1.8319,2.4609,2.7412,0.57737,2.4803,2.5727,3.1183,1.8223,1.199,1.7199,2.1978,2.0487,2.7668,1.6129,1.3804,1.7493,1.2308,1.9386,1.9469,1.6639,3.4976,2.1875,3.4743,4.1979,2.6144,2.9674
2034,N,False,23.009,22.822,22.863,23.117,23.359,23.52,23.643,23.812,24.006,24.088,23.511,23.897,23.695,23.522,23.078,23.365,23.193,23.401,23.306,23.567,23.474,23.602,23.813,23.856,24.006,23.597,23.613,23.537,23.701,23.679
2035,N,False,3.4844,2.9541,3.3063,2.9472,3.6918,3.0209,3.5655,3.1579,3.4704,3.7378,3.0166,3.6117,3.2406,4.305,4.1735,5.0935,5.3737,5.6106,4.8234,5.5917,5.9207,5.5682,5.1987,5.5911,4.7309,4.9678,4.3584,4.2678,3.5605,4.2412
2036,N,False,74.94,74.786,75.942,75.189,74.849,74.975,75.081,74.068,73.299,73.755,74.374,74.138,73.553,73.594,73.669,73.332,72.666,73.031,72.584,73.138,72.845,73.535,73.58,73.505,72.941,73.209,72.897,72.305,71.54,71.862
2037,N,False,22.531,22.855,23.01,23.342,23.024,23.075,22.321,21.955,23.06,22.929,22.285,22.805,22.989,23.438,23.623,22.684,23.217,22.883,23.446,22.975,22.53,21.591,21.626,21.676,21.677,21.65,22.151,21.601,21.655,21.75
2038,N,False,36.473,36.599,36.435,36.525,37.617,36.857,36.22,35.605,35.183,34.983,35.11,34.282,35.306,35.344,34.274,35.057,34.871,34.244,34.316,34.766,34.851,36.066,35.06,35.17,34.791,35.009,36.61,37.408,37.063,36.96
2039,N,False,9.7891,9.9576,9.8497,8.1788,8.1597,8.5373,6.1783,7.3714,9.4587,7.6834,8.5714,8.0211,6.5259,6.1986,6.2581,7.4684,6.646,8.1272,10.034,7.5395,7.3329,6.0123,6.4272,6.867,6.1548,4.2759,4.5968,3.5427,2.6094,3.3997
2040,N,False,28.136,27.588,27.646,28.303,28.409,26.603,26.378,26.543,27.601,28.288,27.878,28.414,27.322,27.241,27.339,28.098,28.375,28.1,27.534,27.437,27.637,27.208,27.261,27.424,27.787,27.405,27.542,26.691,26.397,26.195
2041,N,False,38.03,38.814,38.489,37.99,38.062,38.203,37.158,37.649,37.632,37.37,35.242,35.249,34.605,34.611,35.188,35.025,34.324,34.957,33.907,35.386,35.624,34.947,34.131,35.0,34.645,34.305,34.209,33.184,33.459,33.946
2042,N,False,6.264,6.3593,5.8032,5.8238,6.3294,6.5272,7.1819,7.9094,7.8399,6.8474,6.4321,6.9996,6.7739,7.2909,7.8707,7.5948,7.2743,7.3057,7.5573,6.8365,9.0753,9.413,8.6251,9.5145,11.01,11.752,11.663,12.541,12.373,11.469
2043,N,False,13.069,12.834,12.07,11.896,12.166,10.587,10.924,11.528,11.932,11.638,11.915,12.015,12.505,13.082,12.726,11.878,11.219,10.634,10.518,10.533,10.07,9.6428,9.862,10.23,10.647,10.747,10.567,10.111,10.253,10.255
2044,N,False,21.542,22.922,22.917,22.144,20.935,21.322,21.711,23.368,22.913,22.04,20.976,21.538,22.813,24.775,25.218,23.196,21.225,21.772,23.009,25.513,24.572,26.076,25.0,23.466,24.023,23.882,22.986,22.135,21.993,20.186
2045,N,False,0.0,0.55556,0.0,0.0,2.0548,3.6145,0.60606,0.0,5.0314,0.0,4.1379,4.2424,0.0,2.7972,3.5211,0.0,0.0,0.0,3.2787,4.7619,7.5581,2.1898,2.9412,6.8966,3.5294,6.3636,4.6875,1.8692,1.2048,3.125
2046,N,False,3.3571,3.8038,3.2881,3.3598,3.2345,4.0447,3.5861,2.6704,3.0917,2.9024,3.0352,2.9072,3.4542,3.6272,3.2074,3.078,3.0007,2.9091,3.8247,3.7894,4.8195,3.9063,3.7975,3.5397,3.5582,2.8234,3.1186,3.1313,2.8728,3.048
2047,N,False,29.914,29.233,29.116,28.933,28.772,28.752,28.277,28.554,28.645,27.872,28.672,29.078,28.655,28.525,28.836,28.356,28.294,27.793,27.496,27.377,27.889,27.429,27.74,27.083,27.123,27.262,26.939,27.144,27.111,26.767
2048,N,False,7.485,5.5324,6.7692,5.9134,3.7373,5.6769,6.5217,4.3897,5.4144,5.7175,6.3102,4.9826,7.297,7.2389,5.586,9.845,15.734,11.418,8.7169,8.079,20.015,23.236,22.134,20.674,18.198,15.838,15.307,15.667,17.519,15.445
2049,N,False,10.502,9.7368,11.233,10.032,9.7537,9.0792,9.5859,8.4732,9.2541,9.8518,9.1806,8.5588,8.9691,8.8552,7.8855,9.8323,8.834,10.305,10.423,10.817,9.4683,9.8779,10.493,9.1024,9.1221,8.1535,7.6205,7.4559,6.1866,5.5634
2050,N,False,4.9254,7.3846,5.1696,7.4928,7.3593,5.4286,5.7722,7.1527,7.8484,8.2999,8.4125,16.803,26.396,29.577,20.63,20.19,26.195,28.769,30.123,24.979,20.763,12.302,16.327,11.793,15.622,13.475,14.064,15.198,13.82,12.551
2051,N,False,30.801,29.671,28.215,28.58,27.05,29.32,27.728,25.167,23.942,25.819,23.018,21.586,21.638,21.586,23.861,23.813,25.911,25.695,23.036,22.851,21.855,19.665,18.365,20.227,19.897,19.59,23.027,20.627,22.214,18.987
2052,N,False,9.9781,10.022,11.506,12.097,9.5741,9.6244,10.434,8.7338,8.7732,7.6781,10.981,9.8275,8.8589,7.7459,7.6511,8.3593,6.6873,7.9729,6.7297,8.3782,6.9745,8.6735,8.0927,9.0681,9.5207,10.408,8.6412,6.9907,6.837,7.1258
2053,N,False,2.627,3.005,2.1824,1.6528,1.9621,2.0586,2.2114,1.8036,1.286,1.4743,1.7952,2.2476,1.8293,1.5124,2.0467,1.7197,1.8457,1.7647,1.9885,2.1478,1.8145,1.4273,1.6584,1.119,1.242,1.8458,1.036,1.6986,1.4226,1.5091
2054,N,False,20.303,19.971,21.781,20.738,20.28,20.517,20.324,20.284,20.589,20.137,20.326,19.128,19.407,19.701,19.867,19.161,19.031,18.978,19.614,19.713,20.5,20.128,20.437,20.598,20.151,22.323,21.813,21.518,21.849,21.474
2055,N,False,5.9227,6.1469,6.2684,6.4054,6.281,5.4601,5.79,6.34,6.4856,6.5586,6.0074,5.8859,6.5542,6.5717,5.4911,5.9488,5.4,5.2868,5.4011,5.1932,5.1245,4.8654,5.0,4.662,5.134,4.7284,5.0264,4.4638,4.4897,4.7067
2056,N,False,2.8992,2.528,3.1426,2.6567,3.5825,4.148,3.2881,3.1114,3.0061,3.5459,3.1315,3.672,3.2326,3.2488,3.0511,3.4578,2.887,3.0402,3.5069,3.4968,2.558,2.3052,2.1026,2.439,3.1919,3.1018,3.1141,2.8661,2.238,2.8729
2057,N,False,5.4835,5.652,7.1593,5.7525,6.2373,6.3887,7.6112,5.7857,6.9342,5.1383,4.1078,5.9534,5.6916,7.7093,7.2625,8.4076,7.2075,7.2128,6.1802,5.9492,7.0909,5.7157,6.6038,5.1536,4.9067,5.1738,5.6333,5.4156,4.6504,5.4664
2058,N,False,18.608,18.513,17.853,17.422,17.649,18.531,17.183,15.385,17.162,16.631,17.084,14.822,14.964,14.896,13.538,13.053,13.199,12.425,12.13,11.03,11.734,13.731,15.538,15.091,16.183,15.465,15.019,15.85,14.254,13.742
2059,N,False,2.5037,3.8997,3.4946,3.201,3.1929,3.0799,2.975,1.8711,3.5762,2.8496,3.5857,3.1908,3.1146,2.5879,2.3411,2.8518,3.1085,2.776,3.0018,4.2331,2.5609,4.2654,5.8264,4.3558,5.6119,3.873,3.9482,3.4018,4.5427,3.6411
2060,N,False,17.486,18.256,16.537,15.301,14.753,15.402,14.326,13.137,15.371,16.903,17.839,18.52,17.158,17.72,16.405,17.572,16.55,15.365,15.213,16.421,17.858,17.223,15.39,15.454,16.676,16.936,16.338,15.369,17.232,15.403
2061,N,False,24.786,24.267,25.704,24.699,24.565,24.879,25.47,25.542,25.835,26.08,25.519,26.348,27.983,27.066,28.811,27.554,28.322,28.363,28.127,26.816,26.549,27.089,27.724,27.597,24.411,24.394,25.857,25.95,27.465,25.396
2062,N,False,5.0277,5.4472,4.4032,5.7502,5.4006,5.7249,6.2892,5.889,7.0557,6.0,6.5013,6.5975,6.9561,7.1461,7.0686,6.5802,6.4615,6.498,5.1155,5.7264,6.2348,6.1719,5.4118,5.3796,4.4503,5.6893,6.2956,6.9888,5.6204,5.0383
2063,N,False,69.258,69.199,68.955,68.238,69.033,68.141,68.291,68.733,69.31,68.279,69.285,68.731,68.909,69.641,69.617,70.321,70.685,69.463,69.876,69.627,70.455,70.657,70.103,69.766,69.918,68.71,68.414,68.75,68.812,69.34
2064,N,False,59.633,59.694,58.899,59.089,58.768,58.699,58.499,59.001,60.071,60.149,59.315,59.937,59.49,59.037,58.52,58.28,57.934,57.606,59.176,58.686,58.021,57.563,57.202,57.435,57.164,57.229,57.047,56.504,56.339,56.33
2065,N,False,14.271,17.839,17.644,13.502,12.431,13.53,11.468,9.1245,10.389,8.0024,7.911,8.8235,8.3333,8.0321,9.5583,8.5695,6.6622,5.7377,5.6062,5.5708,7.4692,7.2802,6.499,8.8753,11.626,12.099,9.7158,10.32,8.1263,10.111
