,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10,MEANPOT_11,MEANPOT_12,MEANPOT_13,MEANPOT_14,MEANPOT_15,MEANPOT_16,MEANPOT_17,MEANPOT_18,MEANPOT_19,MEANPOT_20,MEANPOT_21,MEANPOT_22,MEANPOT_23,MEANPOT_24,MEANPOT_25,MEANPOT_26,MEANPOT_27,MEANPOT_28,MEANPOT_29,MEANPOT_30
1010,B,False,2946.8,3048.7,3086.3,3131.7,3198.4,3284.4,3368.6,3492.5,3397.9,3547.2,3566.9,3644.6,3642.8,3715.8,3772.5,3764.9,3720.9,3688.5,3712.4,3694.2,3635.5,3603.2,3526.3,3481.0,3470.7,3594.3,3679.4,3612.6,3557.7,3707.7
1011,B,True,3404.8,3408.7,3239.3,3393.6,3312.5,3212.2,3021.0,3146.5,3211.5,3169.4,2989.9,2963.1,2972.8,2901.6,2780.3,2738.6,2780.6,2757.3,2738.9,2637.7,2529.2,2508.5,2493.8,2455.9,2622.5,2629.2,2617.0,2652.2,2548.2,2619.4
1012,B,True,2635.2,2616.4,2570.4,2650.6,2555.8,2604.6,2600.6,2603.3,2551.8,2585.1,2609.8,2667.7,2722.6,2741.9,2759.8,2796.8,2840.7,2804.8,2862.2,2961.8,2998.6,2965.3,2990.5,3137.6,3134.0,3283.9,3234.6,3246.9,3161.4,3183.8
1013,B,False,1942.1,1930.8,1875.1,1885.2,1885.3,1847.2,1878.5,1864.7,1869.3,1874.8,1860.0,1837.1,1856.4,1834.4,1830.7,1848.6,1860.0,1868.4,1913.1,1935.7,1957.8,1979.1,2018.9,2025.3,2065.7,2103.3,2139.4,2178.3,2214.1,2253.3
1014,B,True,7275.2,7395.4,7712.2,7356.1,7554.6,7838.3,7867.0,8277.3,8172.1,8463.8,8474.7,8597.4,8672.8,8663.2,8673.4,8865.8,8870.1,8909.6,8974.6,8761.3,8989.6,8871.1,9006.4,8848.0,9100.9,8901.8,8720.2,8785.2,8659.6,8812.2
1015,B,False,3700.6,3714.6,3765.7,3815.5,3919.6,3971.5,4126.6,4250.3,4305.5,4436.1,4540.7,4564.9,4635.0,4599.9,4576.6,4542.0,4343.4,4228.2,4108.8,4081.0,3977.8,3969.1,3891.8,3899.9,3824.8,3738.1,3742.4,3803.8,3867.9,3925.8
1016,B,False,3465.1,3002.7,3233.4,3311.9,3406.5,3167.8,3254.5,3273.7,3307.6,3318.8,3365.3,3207.9,3690.4,3574.3,3393.6,3662.1,3658.9,3434.1,3279.1,3436.1,3681.8,3647.1,3589.6,3685.6,3464.2,3529.6,3612.9,3553.8,3482.7,3490.3
1017,B,False,3245.1,3218.6,3055.8,3120.0,3169.5,2850.0,3006.5,3003.9,2841.1,2900.1,2873.2,2989.1,2955.0,3038.7,3104.2,3085.3,3147.9,3206.4,3239.2,3239.6,2921.1,3312.5,3392.4,3493.2,3514.6,3504.9,3529.1,3441.1,3457.6,3523.4
1018,B,True,2849.0,2855.0,2839.5,2855.4,2833.0,2875.7,3062.5,3036.4,3046.6,3095.5,3048.8,2988.9,3145.9,3066.6,3192.3,3162.9,3155.1,3170.9,3197.4,3068.1,3081.8,3319.4,3256.2,3356.7,3205.2,3337.1,3396.1,3532.1,3552.8,3651.1
1019,B,False,4201.6,4102.8,4179.9,4275.9,4323.7,4362.3,4247.2,4569.2,4575.7,4796.4,4911.1,4962.8,5393.0,5624.8,5863.9,6325.5,6249.4,6128.4,6206.0,5984.7,6118.7,5924.6,5964.5,5489.8,5455.5,5552.5,5401.8,5487.3,5725.6,5501.1
1020,B,False,1905.1,1334.5,848.6,2176.1,900.6,2677.8,3891.8,4217.4,5764.6,2893.9,3025.5,6281.5,6106.3,5718.8,4027.2,6338.3,6049.6,3886.1,4006.8,4073.8,4191.1,4080.8,5925.0,5747.3,5820.7,5621.5,5474.6,4245.9,4213.1,4079.2
1021,B,False,5728.0,5800.1,5863.2,5929.5,5978.0,6049.3,6131.9,6171.9,6161.3,6157.4,6096.2,6051.1,6124.4,6037.5,5980.4,5806.1,5744.9,5771.9,5694.2,5597.7,5613.0,5477.9,5481.2,5458.6,5457.3,5461.7,5588.4,5685.2,5733.3,5782.5
1022,B,False,2672.3,2718.6,2469.3,3209.5,2400.7,2259.4,2181.0,2212.7,2310.5,2140.4,2284.4,2177.5,2136.5,2074.0,2076.1,2024.8,2141.8,2211.6,2219.6,2143.8,2143.7,2028.8,2030.8,1944.5,2015.3,1992.2,1867.2,1954.7,2378.5,1763.4
1023,B,False,8690.6,8803.5,8946.0,9071.8,8998.5,8966.3,8775.8,8728.4,8700.7,8542.4,8281.2,8250.9,8126.6,8129.7,8111.9,8157.6,8172.9,8316.7,8395.2,8625.2,8894.6,9074.6,9320.3,9358.2,9496.5,9333.4,9254.5,9366.5,8961.9,8889.7
1024,B,True,4775.7,4716.7,4710.7,4673.0,4681.3,4669.3,4608.1,4489.8,4542.3,4461.5,4461.7,4476.3,4513.4,4503.0,4511.8,4574.5,4464.1,4495.0,4499.0,4492.7,4455.9,4382.7,4356.4,4407.2,4416.5,4497.7,4406.6,4461.3,4440.7,4514.1
1025,B,False,9852.3,9750.5,10151.0,9777.4,9836.7,10361.0,10356.0,10489.0,10489.0,10482.0,10539.0,10687.0,10580.0,10638.0,10826.0,10490.0,10223.0,10335.0,9965.5,9956.1,9994.3,10072.0,10223.0,10207.0,10182.0,10156.0,10191.0,10196.0,10048.0,10286.0
1026,B,False,3433.8,3482.9,3531.4,3594.2,3652.8,3608.1,3650.7,3735.3,3826.6,3870.1,3894.1,3924.8,3897.7,3910.2,3856.0,3775.7,3679.6,3641.4,3559.9,3551.0,3568.4,3565.5,3531.3,3546.2,3524.0,3516.2,3497.3,3514.6,3595.6,3518.0
1027,B,False,6916.9,6873.9,6659.4,6601.2,6324.1,6267.9,6298.5,6254.8,6199.4,6173.0,5947.9,5799.5,5962.7,5903.5,5978.9,5978.0,5980.2,5992.1,5955.8,5911.8,5898.9,5863.8,5855.7,5817.3,5895.2,5828.9,5793.4,5851.8,5973.5,5848.5
1028,B,False,2966.0,2891.7,2827.1,1811.4,2847.9,2841.6,2832.5,2839.5,2862.6,2831.1,2825.6,2772.9,2853.0,2924.8,2953.4,2951.8,3003.9,3021.2,3106.5,3198.9,3363.3,3425.4,3390.4,3400.1,3477.3,3537.4,3509.8,3470.2,3496.9,3499.1
1029,B,True,8261.2,8206.1,8403.0,8509.1,8491.7,8445.2,8568.7,8493.5,8381.6,8299.1,8210.7,8037.0,7990.3,7974.0,7882.6,7798.4,7814.2,7821.3,7759.0,7721.4,7684.3,7472.7,7463.2,7554.7,7448.8,7427.6,7427.1,7555.7,7720.9,7607.4
1030,B,True,5340.5,5360.6,5405.8,5513.5,5694.3,5355.4,5287.1,5960.6,5608.2,5181.4,6253.0,5340.5,5800.1,6299.4,5783.5,5845.2,6024.6,6047.1,6071.9,6054.6,5848.1,6103.5,5952.5,6165.9,6069.4,6012.7,6770.1,6642.0,5272.5,6630.0
1031,B,False,9458.6,9083.5,9079.6,9039.8,8741.7,8506.1,8555.0,8432.7,8538.2,8463.3,8259.0,8487.0,8302.3,8386.8,8753.3,8946.1,9289.6,9457.9,9612.3,9717.0,10189.0,10591.0,10586.0,10940.0,10921.0,10884.0,10591.0,10197.0,9942.6,9728.8
1032,B,False,2555.8,2604.6,2600.6,2603.3,2551.8,2585.1,2609.8,2667.7,2722.6,2741.9,2759.8,2796.8,2840.7,2804.8,2862.2,2961.8,2998.6,2965.3,2990.5,3137.6,3134.0,3283.9,3234.6,3246.9,3161.4,3183.8,3064.8,3113.8,3053.8,3000.9
1033,B,False,3804.3,3780.3,3709.3,3693.6,3707.2,3683.1,3671.1,3604.4,3779.0,3888.8,3872.7,4027.4,3995.5,4032.9,4038.3,4032.7,4028.1,4009.7,4033.3,3992.2,3957.2,3963.2,3942.4,3847.3,3783.8,3769.1,3643.2,3605.0,3546.2,3628.5
1034,B,False,3809.7,4701.9,4730.4,4539.0,4190.8,4280.9,4432.0,3787.1,4079.8,4293.8,4364.7,3767.4,4191.6,4092.5,4121.0,3945.9,4004.9,4013.3,3917.1,3737.7,3917.9,3920.7,3509.4,3592.3,3432.4,3581.7,3248.4,3530.7,3551.4,3509.7
1035,B,True,1531.9,1574.5,1573.8,1558.8,1543.1,1508.9,1471.9,1468.2,1443.9,1436.3,1424.4,1517.8,1561.1,1566.5,1598.0,1677.5,1755.0,1772.6,1698.6,1729.1,1779.7,1827.1,1930.5,1896.0,1965.4,2015.4,1949.8,1885.8,1894.9,1991.6
1036,B,True,2704.8,2496.6,2896.9,3023.4,2810.1,2908.0,2709.3,2986.1,2638.7,2709.3,2463.6,2754.2,2799.4,2660.5,2443.2,2702.4,2587.4,2560.3,2537.4,2601.6,2766.7,2842.0,2747.2,3034.2,3293.6,3237.5,3361.9,3432.6,3464.7,3448.3
1037,B,True,8508.0,8496.5,8461.0,8403.8,8347.2,8272.8,8133.9,7940.2,7990.9,7948.6,7889.5,8195.1,8218.5,8028.3,8276.2,8332.4,8395.3,8435.2,8084.3,8276.9,8117.6,8230.5,8323.6,8562.7,8800.6,8388.0,8646.7,8417.3,8407.0,8352.9
1038,B,True,2831.7,3070.6,3388.3,3355.3,3584.2,3052.5,3363.4,3992.3,3681.7,3284.1,2787.0,2810.8,2842.7,2879.5,2629.8,2771.9,2722.3,2920.5,2781.5,2556.6,2676.1,2455.4,2524.9,2692.6,2706.3,2942.7,2839.0,2789.0,2929.1,3056.0
1039,B,False,9104.0,9087.9,9129.7,9128.3,9047.4,8835.7,5648.4,8554.7,8257.8,7929.0,7749.6,7663.4,7685.4,7794.6,7835.7,7835.2,7995.1,8141.6,8253.0,8382.4,8467.5,8544.7,8675.1,8697.4,8771.5,9019.6,9035.1,9138.6,9099.5,9215.1
1040,B,False,2879.7,2714.7,2697.2,2754.6,2632.6,2557.7,2517.2,2512.8,2454.4,2451.5,2422.7,2405.8,2372.5,2291.9,2326.9,2287.6,2231.5,2255.0,2291.2,2300.4,2351.3,2393.0,2409.3,2454.6,2527.3,2504.0,2595.9,2504.8,2517.4,2534.6
1041,B,False,3238.4,3281.5,3387.7,3469.9,3517.1,3650.2,3611.9,3845.7,4001.8,4231.3,4077.6,4150.0,4167.7,4220.8,4098.9,4259.9,4319.2,4272.3,4331.5,4184.5,4221.5,4249.4,4088.0,4144.0,4143.3,4055.1,3963.4,4177.8,4113.3,4187.0
1042,B,False,4548.2,4404.8,4429.2,4076.6,4650.4,3817.3,4227.9,3692.4,3494.8,3614.4,3590.6,3470.0,3911.1,3386.2,3067.4,3756.0,3538.9,2879.8,2856.0,2825.7,2783.7,2755.0,2993.8,3321.0,2997.9,2752.2,3160.3,3114.1,3364.4,3210.0
1043,B,True,3484.3,3384.8,3423.0,3422.4,3393.2,3417.7,3435.0,3358.8,3327.5,3363.3,3464.5,3444.0,3465.3,3436.9,3456.4,3451.0,3444.3,3471.1,3516.4,3513.5,3543.3,3456.9,3539.9,3459.1,3504.2,3565.6,3582.0,3606.2,3623.0,3574.5
1044,B,True,2878.9,3217.5,4066.9,3422.4,5415.9,4913.5,5056.5,3968.9,5172.2,5009.2,5145.4,5401.9,5223.4,5176.9,5277.9,5636.0,5290.1,3964.0,4879.6,5069.4,5058.6,6307.3,4676.1,3776.5,4679.6,4695.6,4726.4,4888.0,5703.5,4525.4
1045,B,False,4297.6,4245.3,4298.6,4393.7,4538.9,4620.3,4721.1,4869.4,5055.8,5336.5,5549.8,5640.1,5578.7,5540.0,5462.5,5245.5,5034.4,4821.5,4670.8,4595.5,4557.0,4539.1,4449.2,4557.2,4598.2,4587.7,4674.7,4795.9,4931.4,5018.8
1046,B,False,9216.1,9249.0,9222.1,9294.9,9326.9,9295.6,9286.6,9209.2,9239.0,9033.8,9076.6,9031.0,8887.7,8898.2,8828.6,8951.2,9042.8,9067.6,9032.0,9010.9,8978.7,8960.2,8947.4,9012.1,9118.9,8868.9,9128.8,8887.5,9127.2,8896.2
1047,B,False,2276.5,2240.8,2217.6,2205.9,2254.1,2241.2,2516.0,2589.7,2445.5,2393.5,2212.7,2508.7,2431.0,2131.5,2202.7,2156.8,1817.8,2118.8,2142.4,2139.8,2035.4,2196.1,1898.8,1924.9,1856.4,1854.0,1843.5,1909.1,1849.7,1921.7
1048,B,True,3468.0,3429.5,3397.4,3393.2,3451.7,3445.8,3461.0,3463.0,3467.7,3470.5,3531.6,3568.4,3536.2,3538.2,3508.8,3465.5,3501.8,3518.4,3548.3,3585.5,3624.1,3589.8,3541.2,3573.9,3547.3,3482.1,3426.7,3405.6,3296.7,3237.3
1049,B,False,1144.2,1203.5,1216.6,1227.5,1283.2,1271.2,1283.9,1290.4,1299.6,1305.1,1309.4,1303.4,1331.1,1346.3,1332.2,1342.3,1366.0,1383.3,1386.9,1358.4,1355.9,1371.0,1373.5,1332.1,1338.1,1326.0,1325.5,1301.9,1290.3,1251.3
1050,B,False,1625.7,1628.7,1630.2,1611.9,1576.7,1559.1,1530.0,1492.6,1446.7,1425.4,1410.9,1395.0,1400.3,1362.3,1343.0,1326.8,1315.3,1314.8,1310.9,1299.2,1303.5,1304.7,1329.6,1350.6,1356.0,1350.6,1354.0,1383.2,1402.6,1418.6
1051,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.527,2040.2,1981.9,82.427,494.35,95.278,3656.0,175.9,188.62,853.37,772.28,527.58,453.76,1110.7,978.06,1252.9,1364.6,1615.0,3042.3,5143.8,6362.6,5260.8,5864.9
1052,B,False,6526.7,6902.8,6683.6,6720.8,6828.3,6837.8,6941.0,6705.0,6377.2,6127.5,5813.1,5425.8,4933.7,4756.9,4715.0,4819.3,5031.5,5196.7,5445.2,5757.0,5573.7,5621.3,5510.0,5634.1,5845.8,5630.0,5700.0,5509.2,5325.4,5323.5
1053,B,False,7590.7,7734.7,7683.7,7610.5,7555.7,7472.5,7198.3,7184.5,7074.0,6984.0,7094.4,6749.3,6598.5,6605.5,6627.3,6882.7,6989.7,6940.9,6856.5,6838.8,6858.7,7015.1,6887.3,6687.7,6851.2,6775.8,6915.5,7064.5,6931.9,7005.2
1054,B,True,1490.6,1527.1,1497.7,1512.2,1530.0,1545.8,1541.8,1544.2,1567.6,1557.5,1575.9,1570.0,1552.3,1522.8,1501.2,1493.3,1452.3,1414.8,1408.2,1395.7,1403.1,1372.7,1356.2,1375.6,1411.7,1422.3,1421.3,1441.6,1445.7,1450.7
1055,B,False,1464.6,1443.3,1427.5,1460.0,1616.3,1605.6,1656.8,1640.3,1660.6,1727.0,1754.3,1715.5,1659.9,1650.1,1728.4,1699.6,1556.8,1509.5,1564.3,1644.0,1606.5,1566.4,1571.4,1589.8,1625.9,1652.2,1607.4,1567.6,1607.1,1612.5
1056,B,False,5998.2,5946.7,5829.8,5825.3,5861.5,5857.7,5963.6,6219.6,6211.1,6346.6,6355.9,6432.3,6580.0,6665.8,6674.7,6628.6,6533.5,6699.4,6801.4,6925.7,6982.1,6955.9,7005.0,7010.9,6953.2,6973.1,6992.6,6889.4,6947.3,7066.7
1057,B,False,10136.0,9857.9,9596.5,9686.3,9309.0,9379.7,11262.0,9269.8,9050.4,9185.0,9112.9,8983.6,8816.2,8984.2,8799.1,9132.4,8726.0,8710.1,8371.3,8603.7,8424.2,8131.1,8212.3,8192.4,8398.3,8290.0,8166.5,8296.6,8100.7,8122.8
1058,B,False,3090.1,3432.6,3362.7,3527.0,3537.6,3588.5,3964.4,4025.7,4068.9,4347.7,2903.6,4105.0,4140.7,4031.9,4044.6,3983.8,3724.8,4066.2,4168.4,3722.3,3795.7,3683.6,3660.1,3584.4,3545.5,3598.4,3393.8,3609.5,3675.6,3462.6
1059,B,False,4144.7,4010.5,4198.4,4096.1,4082.1,4164.0,4649.1,4073.3,4092.3,4743.8,3961.6,4102.0,3839.6,3632.5,4490.1,3635.1,3370.3,3271.1,2963.1,3539.5,3215.2,2550.3,2361.2,2573.8,2254.6,2346.6,2211.5,1801.7,1838.8,1895.4
1060,B,False,3108.3,3221.3,3307.2,3337.9,3319.1,3359.9,3358.1,3462.0,3405.0,3410.8,3355.4,3444.4,3444.3,3523.8,3515.2,3396.7,3458.1,3565.2,3515.8,3428.0,3469.6,3564.9,3528.0,3450.6,3462.2,3509.4,3542.6,3417.4,3355.4,3308.1
1061,B,False,4803.6,4669.8,4587.9,4549.2,4531.3,4585.4,4627.9,4572.0,4583.8,4595.6,4493.8,4544.4,4377.2,4376.2,4335.3,4246.7,4207.1,4169.7,4055.3,4009.7,3933.9,4048.0,3941.8,3863.2,3871.4,3922.5,3943.3,3966.2,3913.6,4003.4
1062,B,True,3968.4,3910.8,3796.5,3746.7,3648.3,3593.0,3512.7,3600.2,3638.1,3610.4,3581.9,3560.7,3555.6,3702.9,3653.4,3599.7,3675.0,3713.3,3642.5,3813.7,3866.9,4134.5,4133.3,4051.2,3988.4,4007.7,4154.4,4358.5,4247.4,4389.6
1063,B,False,5596.1,5648.3,5675.3,5761.0,5806.7,5980.5,6009.4,6033.5,6094.2,6146.1,6139.5,6140.5,6080.1,6090.2,6029.7,6106.4,6055.7,6061.8,5794.5,5820.9,5897.4,5898.1,5787.2,5811.1,5732.7,5815.4,5753.9,5662.5,5725.7,5715.0
1064,B,False,3777.8,3792.0,3822.5,3774.5,3736.5,3789.3,3795.4,3746.6,3776.1,3858.9,3779.8,3896.2,3889.7,3968.1,3937.1,3928.6,3926.4,3865.4,3793.4,3754.1,3692.0,3627.2,3542.6,3520.0,3529.1,3454.1,3444.4,3419.1,3399.8,3456.9
1065,B,False,3027.0,3046.5,3057.9,3080.7,3140.2,3137.4,3139.8,3162.6,3141.0,3171.5,3189.8,3200.8,3186.1,3158.5,3178.8,3185.8,3162.3,3212.8,3206.7,3173.1,3202.0,3204.1,3154.0,3190.6,3200.5,3251.0,3303.5,3225.8,3228.2,3273.0
1066,B,False,3433.9,3384.9,3241.8,3190.8,3080.8,3023.5,2875.1,2816.1,2787.6,2854.2,2963.3,3060.0,3163.6,3076.2,3112.6,3155.8,3079.7,3164.2,3131.9,3195.3,3249.7,3431.2,3391.5,3496.7,3504.3,3393.4,3373.2,3358.2,3347.6,3328.0
1067,B,True,9009.1,8991.8,9180.8,9130.0,9168.4,9234.6,9215.7,9167.1,9194.5,9210.2,9306.3,9221.7,9357.4,9524.7,9340.7,9130.2,8951.2,8977.6,8707.8,8390.8,8475.9,8368.5,8402.5,8200.7,8230.2,8143.1,8157.7,8241.1,8225.0,8068.8
1068,B,False,993.84,1026.1,1068.5,1079.0,1089.6,1104.3,1120.4,1101.0,1093.5,1085.5,1081.9,1081.7,1074.4,1068.2,1062.7,1040.7,1016.9,1002.3,989.09,1001.2,1013.1,1011.5,1008.0,1020.5,1018.3,1020.1,1003.6,1027.3,1045.0,1038.2
1069,B,False,18904.0,18859.0,18678.0,18295.0,18250.0,18112.0,17758.0,17436.0,17755.0,17221.0,17555.0,17776.0,17731.0,17978.0,17913.0,18425.0,17992.0,18247.0,18820.0,18598.0,18582.0,18811.0,18725.0,18751.0,18748.0,18467.0,17845.0,17817.0,17897.0,18154.0
1070,B,False,21077.0,21042.0,21233.0,21275.0,21365.0,21651.0,21603.0,21666.0,21821.0,21646.0,21771.0,21651.0,21579.0,21256.0,21428.0,21426.0,21119.0,21015.0,20566.0,20849.0,20763.0,20845.0,21007.0,21024.0,21042.0,21075.0,21187.0,21551.0,21334.0,21497.0
1071,B,False,3357.3,3299.8,3345.0,3478.9,3599.4,3546.1,3384.9,3423.7,3501.1,3507.4,3558.2,3497.9,3556.7,3661.6,4040.5,4119.0,4120.7,4210.3,4239.0,4224.9,3741.4,4373.8,4291.4,3942.4,4036.6,4084.1,4002.5,3880.9,4045.6,4370.0
1072,B,False,3861.9,3860.9,4098.7,4228.3,4223.8,4215.5,4322.9,4157.4,4097.8,4163.4,4206.6,4066.4,4059.6,3988.4,3890.7,3827.3,3810.4,3826.8,3765.3,3839.1,3793.6,3752.7,3868.2,3893.0,3849.9,3731.2,3818.2,3991.7,3850.7,3846.2
1073,B,False,1555.0,1561.0,1525.6,1529.4,1540.0,1593.0,1606.0,1637.4,1693.2,1752.1,1784.7,1805.2,1803.0,1843.6,1786.0,1764.6,1747.5,1713.5,1670.0,1617.2,1607.6,1597.0,1563.8,1522.4,1491.6,1455.3,1441.5,1450.6,1439.7,1440.3
1074,B,False,5517.5,5633.7,5800.7,5860.3,5869.7,5847.9,5811.7,5846.9,6045.4,5912.8,5978.6,6100.4,5927.4,5946.1,5948.6,6004.5,5978.4,5849.9,5767.0,5832.7,5857.8,5791.6,5773.9,5847.2,5759.1,5896.5,5924.2,5808.8,5875.4,5884.3
1075,B,True,9058.4,9115.5,9107.1,9075.9,9061.1,9201.3,9321.9,9396.2,9420.2,9678.7,9740.7,9750.2,9838.7,9846.2,9872.0,10104.0,10137.0,10061.0,10027.0,10090.0,10078.0,9996.9,10067.0,10193.0,10090.0,10218.0,10217.0,10303.0,10174.0,9993.9
1076,B,False,5573.0,5632.0,5473.8,5409.9,5326.4,5346.0,5346.0,5234.1,5181.8,5248.3,5274.7,5202.7,5345.1,5388.0,5436.6,5350.9,5342.3,5382.1,5421.7,5495.0,5413.0,5454.4,5391.3,5400.9,5379.1,5362.5,5358.7,5371.3,5472.2,5469.9
1077,B,False,3441.9,3499.3,3516.4,3512.2,3333.9,3323.4,3308.2,3350.4,3265.4,3193.7,3080.4,3030.5,3084.6,3035.4,3026.9,3020.4,3062.0,2934.7,2978.6,2876.2,2926.6,2967.9,2980.3,2907.0,2834.0,2698.5,2794.3,2673.0,2685.9,2740.8
1078,B,True,4663.0,4669.5,4593.3,4659.0,4577.8,4608.0,4759.7,4928.3,4904.6,4914.3,4926.4,4996.8,5081.8,5032.7,5026.7,5137.6,5175.3,5204.5,5101.4,5080.8,4991.4,4958.4,5143.5,4949.4,4968.2,4912.8,4770.6,4818.7,4683.8,4668.7
1079,B,False,5789.0,5641.8,5666.6,5711.5,5819.2,5872.3,5753.4,5706.4,5686.4,5722.9,5761.5,5700.8,5655.1,5595.2,5609.2,5729.3,5739.8,5855.7,5885.1,5922.1,5799.9,5556.0,5407.7,5248.3,5202.5,5257.0,4965.7,4947.9,4840.6,4699.8
1080,B,True,14489.0,14446.0,14419.0,14693.0,14604.0,14618.0,14707.0,14478.0,14355.0,14531.0,14869.0,14810.0,14898.0,14761.0,14836.0,14941.0,14999.0,15192.0,15149.0,15312.0,15660.0,15773.0,15885.0,16106.0,16353.0,16564.0,16605.0,16569.0,16690.0,16745.0
1081,B,False,1672.1,1671.1,1703.0,1729.3,1750.6,1806.5,1881.3,1921.7,1984.8,1987.9,2025.3,2059.8,2096.2,2076.9,2059.0,1988.0,1922.9,1862.5,1754.2,1707.6,1694.4,1674.1,1673.5,1657.6,1651.5,1634.7,1650.3,1657.1,1734.2,1806.7
1082,B,False,2538.7,2547.4,2514.6,2604.3,2630.6,2586.1,2711.7,2759.5,2600.7,2604.9,2655.3,2525.0,2579.7,2449.5,2395.7,2248.2,2223.3,3207.4,2272.9,2362.1,2298.6,2369.6,2535.5,2482.1,2539.7,2640.0,2618.9,2445.6,2480.9,2622.7
1083,B,False,7175.7,7004.4,7005.1,6966.7,6858.6,6810.0,6837.9,6862.1,6765.2,6758.8,6774.2,6796.4,6755.8,6790.8,6747.8,6788.5,6707.4,6601.6,6727.7,6795.7,6675.4,6562.8,6743.5,6752.9,6829.7,6971.4,7169.6,7182.8,7397.5,7392.0
1084,B,False,3975.4,4036.0,3926.2,3960.9,3915.2,3805.1,3737.8,3894.8,3925.1,4918.5,4765.0,3818.8,4730.8,3729.2,3528.5,4396.7,3517.7,3488.3,4283.6,4241.0,4200.4,3426.8,3397.3,3320.9,3444.8,3464.9,4227.7,4194.3,3443.6,3473.9
1085,B,False,20735.0,20988.0,21094.0,21232.0,21203.0,21141.0,21505.0,21251.0,21319.0,21362.0,21448.0,21392.0,21157.0,21251.0,21074.0,21267.0,21010.0,20771.0,20512.0,20506.0,20017.0,19877.0,19739.0,19474.0,19234.0,18863.0,18820.0,18799.0,18470.0,18751.0
1086,B,True,3865.8,3948.8,3864.5,3964.6,3945.3,3892.5,3985.0,3963.2,3978.3,3945.9,3996.4,4001.6,4137.9,4125.5,4378.6,4120.5,4067.7,4442.7,4545.7,3903.5,3903.8,3912.2,3829.6,3927.7,4471.7,3919.6,3878.2,3915.2,3963.8,3916.7
1087,B,True,2894.9,2887.3,2906.1,2851.3,2781.2,2873.8,2706.9,2724.3,2738.7,2710.8,2757.5,2786.1,2737.9,2787.2,2797.5,2789.0,2778.4,2841.0,2815.9,2805.8,2844.0,2800.9,2768.2,2745.2,2655.4,2653.0,2634.2,2580.3,2493.2,2619.9
1088,B,True,5038.7,5245.3,5423.3,5631.0,5749.0,5736.8,5971.5,6055.5,6096.7,6147.4,6089.9,6007.2,5936.4,5949.1,5857.2,5765.1,5664.8,5583.2,5462.1,5483.0,5404.8,5456.2,5498.2,5445.2,5460.5,5561.3,5611.4,5681.2,5716.5,5670.2
1089,B,False,10594.0,10699.0,10531.0,10495.0,10424.0,10545.0,10736.0,10825.0,11054.0,11064.0,10970.0,11153.0,11080.0,10918.0,10572.0,10689.0,10513.0,10419.0,10285.0,10128.0,10092.0,9961.3,9813.1,9801.6,9715.8,9463.8,9313.7,9294.9,9257.9,9060.4
1090,B,False,3522.5,3513.7,3447.5,3430.2,3480.8,3433.6,3480.4,3518.1,3565.2,3530.5,3568.0,3654.6,3732.6,3779.6,3850.4,3913.7,4029.1,4095.7,4162.6,4199.2,4178.5,4218.5,4231.9,4215.7,4203.1,4196.8,4098.8,3969.0,4003.9,3950.7
1091,B,False,5337.8,5436.1,5557.1,5516.2,5535.6,5569.5,5561.1,5509.0,5622.7,5476.9,5383.7,5402.7,5258.5,5340.9,5236.0,5195.3,5104.9,5118.9,5103.9,5146.8,5048.0,5051.9,5100.5,5081.1,5124.1,5167.9,5255.9,5316.5,5375.5,5426.3
1092,B,False,7122.3,7293.1,7475.4,7550.2,7743.9,7897.4,8024.6,8203.0,8118.2,8047.9,7877.4,7508.6,7310.8,7226.2,7062.3,6953.3,6883.6,6736.8,6723.3,6604.9,6480.6,6424.4,6327.8,6456.3,6471.4,6320.1,6444.3,6303.2,6350.7,6397.4
1093,B,False,1812.7,1780.2,1789.4,1803.6,1749.2,1754.9,1774.3,1769.0,1715.7,1697.8,1726.8,1732.2,1719.6,1684.5,1679.8,1725.0,1741.6,1812.8,1817.9,1856.5,1835.9,1814.3,1849.3,1805.4,1769.9,1717.4,1746.2,1697.7,1630.3,1614.2
1094,B,False,8901.8,8720.2,8785.2,8659.6,8812.2,8881.4,8845.3,9043.1,9350.9,9172.5,9543.6,9433.2,9639.3,9480.5,9386.3,9464.1,9557.6,9458.4,9417.8,9486.8,9257.6,9033.0,8928.8,8790.0,8923.1,8884.0,8909.5,8600.3,8757.8,8857.8
1095,B,False,1964.7,1963.8,1836.1,1804.3,1759.7,1815.6,1719.9,1738.7,1732.2,1704.0,1687.7,1639.8,1673.8,1722.8,1758.5,1632.5,1674.7,1631.8,1677.1,1688.3,1657.0,1701.8,1701.5,1664.4,1747.9,1757.2,1765.4,1790.9,1852.9,1953.1
1096,B,False,3382.3,3305.0,3310.2,3318.0,3282.3,3204.3,3230.8,3271.0,3224.1,3174.1,3169.4,3182.4,3229.5,3220.4,3210.9,3193.6,3195.9,3202.9,3171.0,3173.6,3200.1,3177.6,3322.0,3301.2,3369.9,3403.0,3435.9,3519.2,3535.0,3529.9
