,FLARE_TYPE,COINCIDENCE,MEANJZH_1,MEANJZH_2,MEANJZH_3,MEANJZH_4,MEANJZH_5,MEANJZH_6,MEANJZH_7,MEANJZH_8,MEANJZH_9,MEANJZH_10
2051,N,False,0.00718,0.0056555,0.0070054,0.0046315,0.0014118,0.00088317,0.00070942,-0.00020524,-0.0015041,-0.0016539
2052,N,False,0.011468,0.0098574,0.0082031,0.0080065,0.0080705,0.0095996,0.0086776,0.0091297,0.00756,0.0082983
2053,N,False,0.0049887,0.004194,0.0041336,0.0032621,0.0020906,0.00095023,0.0033461,0.0010402,0.0018317,0.00086195
2054,N,False,-0.00037295,0.001665,0.00039673,-0.0010791,-0.0008984,-0.002582,-0.0036046,-0.0034352,-0.0036564,-0.0043207
2055,N,False,0.0023389,0.0036379,0.0010243,0.0049714,0.00061325,0.0010094,0.00062405,0.0028262,0.0027623,0.0013356
2056,N,False,-0.0062306,-0.010757,-0.0073863,-0.009385,-0.010135,-0.0095781,-0.0084234,-0.008875,-0.0092822,-0.0077982
2057,N,False,-0.0003017,-0.00060001,0.00016335,-0.0001882,1.2054e-05,-0.00023066,-0.00012539,-0.0007515,0.00018297,-0.00016197
2058,N,False,0.0014471,0.00043765,0.00055296,0.00041494,0.00030961,-9.237e-05,0.00044477,-0.00023892,0.00013279,-0.00026448
2059,N,False,0.017068,0.0090896,0.010354,0.011741,0.0084256,0.0087258,0.0083162,0.013539,0.0030905,0.0092661
2060,N,False,-0.016185,-0.015983,-0.015884,-0.015926,-0.016007,-0.016383,-0.015897,-0.016342,-0.016786,-0.0174
2061,N,False,8.7699e-05,0.002742,0.00014574,0.0017414,0.00097913,-0.00054375,0.0038397,0.0033935,0.0038357,-0.00045625
2062,N,False,-3.5121e-05,8.1919e-05,-0.00062536,-0.00031619,8.8297e-05,-0.00015533,-0.00040528,1.5581e-09,-0.00019572,-5.6627e-05
2063,N,False,0.0014573,0.00014699,0.0021051,0.00086504,0.0014513,-0.0011152,-0.0019016,-0.0012517,0.00024536,-0.0019052
2064,N,False,0.0028429,0.0030168,0.0026032,0.0031123,0.0027983,0.0021387,0.003523,0.0030347,0.0037088,0.0035073
2065,N,False,0.01869,0.015696,0.015067,0.014906,0.014068,0.014342,0.016167,0.014209,0.016314,0.017536
2066,N,False,0.010652,0.01,0.010616,0.010657,0.010587,0.010293,0.010288,0.0097365,0.0099129,0.0098335
2067,N,False,0.006455,0.006402,0.0018321,0.0064688,0.0063058,0.0063879,0.0060276,0.0053388,0.005128,0.005165
2068,N,False,-0.01499,-0.013795,-0.016857,-0.017034,-0.013441,-0.01568,-0.016558,-0.015386,-0.015505,-0.014977
2069,N,False,0.00055307,0.00014235,-0.0011562,-0.0011042,-0.0018006,-0.0018432,-0.0015913,-0.002502,-0.0018245,-0.0018723
2070,N,False,0.0035023,0.0037752,0.0041969,0.0038693,0.0029515,0.0034362,0.0032353,0.0031508,0.0029602,0.0037453
2071,N,False,-0.0023514,-0.0020774,-0.0032,-0.002491,-0.0022684,-0.0027067,-0.002342,-0.0021978,-0.0015149,-0.0017699
2072,N,False,-0.004026,-0.004233,-0.0039125,-0.003962,-0.0047992,-0.0043885,-0.0049776,-0.0035209,-0.0050091,-0.0035521
2073,N,False,0.00068332,0.0010164,0.0014116,0.001928,0.0012068,0.00078728,0.0015879,0.0021747,0.0017096,0.00085073
2074,N,False,0.0066334,0.0073523,0.0051118,0.0053506,0.0047475,0.0051892,0.0024894,0.0033407,0.0046318,0.0032743
2075,N,False,-8.5532e-05,-0.0011092,-0.00097195,-0.00078051,-0.001009,-0.00049357,-0.00059793,-0.00026636,-1.8235e-05,0.00039788
2076,N,False,-0.0044271,-0.003773,-0.0041641,-0.0052537,-0.0042785,-0.0042446,-0.0048618,-0.0036319,-0.0042898,-0.0031851
2077,N,False,-0.0016085,0.001005,0.001346,0.0020135,0.0045619,0.0013499,0.0053827,0.0043902,0.0022602,0.0060903
2078,N,False,0.0052923,0.0044429,0.0055557,0.0056303,0.0068984,0.0069888,0.0065683,0.0087914,0.0083702,0.0093452
2079,N,False,-0.0005923,-0.00020442,-0.00014921,0.00087573,-0.00043695,0.0011777,0.0018423,0.0018949,-0.000184,0.0010199
2080,N,False,0.00070705,-0.0012292,0.0020045,-0.0024122,-0.0017702,-0.0031881,-0.0027511,-0.00024106,0.00043517,-0.0011884
2081,N,False,0.021217,0.020944,0.02085,0.020396,0.020892,0.021921,0.023052,0.023436,0.023924,0.023522
2082,N,False,-0.0012267,3.0753e-05,-0.00020733,-0.00034562,-0.00085466,-0.0021422,-0.0014005,-0.0017117,-0.0015129,-0.0010765
2083,N,False,0.0052666,0.0054766,0.0062041,0.0051766,0.0051813,0.0054632,0.0050767,0.0058363,0.0054239,0.005299
2084,N,False,0.0023676,0.0034008,0.001421,0.00099563,0.00051605,-0.00049906,-0.00079745,0.00096901,-0.00029614,-0.00063518
2085,N,False,0.0056016,0.0073466,0.0060474,0.0064016,0.0067523,0.0064803,0.006652,0.0087875,0.0088272,0.010555
2086,N,False,0.011647,0.011715,0.012234,0.01161,0.011342,0.011137,0.010846,0.010413,0.010615,0.010079
2087,N,False,-0.0057302,-0.0057486,-0.004115,-0.0057053,-0.0066105,-0.0042782,-0.0039179,-0.0058811,-0.0041778,-0.0049149
2088,N,False,-0.00093551,-0.0012011,-0.0023014,-0.0019335,-0.0042936,-0.0016401,-0.003111,-0.00070646,0.00067912,-0.00032921
2089,N,False,0.010158,0.0083467,0.0099782,0.0097377,0.0081007,0.009234,0.0079785,0.0076549,0.0074909,0.0077165
2090,N,False,-0.011633,-0.012289,-0.0099538,-0.011218,-0.011221,-0.011298,-0.012878,-0.012539,-0.012826,-0.013659
2091,N,False,-0.00081681,-0.0015077,-0.00043608,-0.0017914,-0.0010043,-0.0025543,-0.0030864,-0.0023319,-0.0014356,-0.0028828
2092,N,False,0.00033125,-9.5273e-05,0.0013962,-0.0013879,0.00021115,0.0009685,0.00029119,0.00029726,-0.00061625,-0.0014257
2093,N,False,-0.0038993,-0.0046874,-0.0036249,-0.0034936,-0.0030701,-0.0025158,-0.0021342,-0.0027132,-0.003102,-0.0031803
2094,N,False,-0.0033467,-0.0066154,-0.0070148,-0.004976,-0.0040316,-0.0045583,-0.0052972,-0.0043462,-0.0034083,-0.0067663
2095,N,False,-0.005945,-0.0071373,-0.0062412,-0.0052445,-0.0063253,-0.0066186,-0.0082793,-0.007102,-0.0069093,-0.0090606
2096,N,False,-0.015291,-0.015695,-0.016001,-0.01235,-0.010331,-0.0083811,-0.0089456,-0.010324,-0.0088056,-0.012174
2097,N,False,0.0073166,0.0077887,0.0072775,0.007134,0.0075782,0.0065638,0.0066098,0.0062804,0.005252,0.0058216
2098,N,False,0.0025678,0.0031643,0.0044862,0.0048888,0.0049952,0.0058279,0.0039163,0.0051181,0.0041405,0.005893
2099,N,False,0.00093423,0.0013528,0.0023649,0.0026351,0.0016757,0.0018942,0.0023793,0.0023962,0.0050363,0.0024332
2100,N,False,-0.0020184,-0.0015636,-0.00082766,4.0392e-05,-0.0029772,0.00025834,-0.00015448,0.0010855,0.00092258,-0.00015019
2101,N,False,0.004548,0.0039241,0.0034733,0.0032254,0.0042051,0.0032384,0.0023397,0.0013054,0.001086,0.00093061
2102,N,False,0.0019,0.0022996,0.0016013,0.0017409,0.0017315,0.0018788,0.0010529,0.0016073,0.0017478,0.0016455
2103,N,False,0.0034334,0.0036332,0.0052413,0.0022026,0.0032948,0.0039672,0.0047336,0.0027524,0.0032762,0.0018581
2104,N,False,-0.0022938,-0.0019008,-0.0024723,-0.00098978,0.00024057,-0.00098012,-0.00093746,-0.0013285,0.00027495,4.3206e-05
2105,N,False,0.00032652,-0.00052801,-0.00084534,-0.0016513,0.00024216,-0.00022544,0.00020927,-0.00070021,7.5951e-07,-0.0011147
2106,N,False,-0.0039822,-0.0034233,-0.0041909,-0.0010044,-0.0022909,-0.0031198,-0.0040441,-0.0035632,-0.0032987,-0.0031429
2107,N,False,0.0054948,0.0057261,0.0063094,0.0063033,0.007308,0.0058922,0.0067408,0.0063296,0.0053151,0.0051524
2108,N,False,-0.0018933,-0.00069372,-0.00018778,0.00068429,0.00067869,0.00072362,0.00027355,-0.00023403,0.00063924,-0.00016774
2109,N,False,0.015162,0.011826,0.017108,0.018645,0.020468,0.019612,0.02516,0.025931,0.027196,0.023482
2110,N,False,0.0059013,0.0055699,0.0050954,0.0048224,0.0052167,0.0054188,0.0051058,0.0054434,0.0050934,0.0050111
2111,N,False,-0.00010167,2.1959e-05,-0.00018579,0.00021922,0.00020178,0.0007558,0.00098775,0.0014554,0.0010107,0.00035749
2112,N,False,-0.0084987,-0.0077446,-0.007965,-0.0076479,-0.0070616,-0.0083525,-0.0079541,-0.008377,-0.0082914,-0.0077871
2113,N,False,-0.0059246,-0.0052716,-0.0049964,-0.0063382,-0.0078587,-0.0070775,-0.007517,-0.0085047,-0.0091123,-0.0098039
2114,N,False,0.013219,0.013364,0.013561,0.013755,0.013817,0.013634,0.013756,0.013999,0.014159,0.014613
2115,N,False,0.00012835,-0.0013133,-0.0040436,-0.0056927,-0.0031867,-0.0043069,-0.0076435,-0.0072642,0.00094542,-0.0028334
2116,N,False,-0.007853,-0.0070444,-0.0078222,-0.0082155,-0.007963,-0.0072134,-0.0067827,-0.0071931,-0.0075128,-0.007759
2117,N,False,0.0057514,0.0059434,0.006165,0.0064891,0.0066929,0.0067142,0.0070491,0.0071462,0.0074677,0.0074988
2118,N,False,0.020006,0.021026,0.023383,0.021133,0.021599,0.021056,0.020658,0.019942,0.017916,0.018745
2119,N,False,-0.0018069,-0.00056235,-0.00031798,5.0072e-05,-0.00061506,-0.00083271,-0.00022733,0.00012054,-0.00035531,0.00033949
2120,N,False,-0.008202,-0.0081977,-0.0062151,-0.0099631,-0.010576,-0.0058486,-0.0086854,-0.0070735,-0.0082468,-0.0046133
2121,N,False,0.0045612,0.0048308,0.0047641,0.0047553,0.00461,0.0045767,0.0046956,0.0047229,0.004811,0.0047404
2122,N,False,0.0024065,0.0042469,0.005185,0.0061379,0.0050386,0.0040964,0.0059076,0.0058846,0.0032346,0.0049435
2123,N,False,0.0060552,0.0060062,0.0058469,0.0054392,0.0055543,0.0053099,0.0052338,0.0051025,0.0050081,0.0048944
2124,N,False,0.0036936,0.004014,0.003958,0.0081896,0.0045063,0.0071044,0.0045159,0.0029723,0.01019,0.0062246
2125,N,False,0.010351,0.010973,0.01092,0.0099738,0.0095685,0.010561,0.010367,0.010862,0.0084345,0.0092417
2126,N,False,0.000968,-0.0029135,-0.0045956,-0.0029011,-0.0054373,-0.0056716,-0.0030572,-0.0049371,-0.0049954,-0.0054373
2127,N,False,-0.012464,-0.015535,-0.013722,-0.015465,-0.014103,-0.013235,-0.011943,-0.011538,-0.011201,-0.011691
2128,N,False,0.0011771,0.0015813,0.0009652,0.00033792,0.0015823,0.00020548,0.00098939,0.00023258,0.0010012,0.00044079
2129,N,False,-0.00061152,-0.00050521,-0.00057071,-0.00041326,-0.00033891,-0.00061287,-0.00077988,-0.00069521,-0.0010403,-0.00070959
2130,N,False,-0.00042355,-0.00047989,-0.00069362,-0.00061152,-0.00050521,-0.00057071,-0.00041326,-0.00033891,-0.00061287,-0.00077988
2131,N,False,-0.00090812,-0.0017534,-0.0017729,-0.0010646,-0.0014038,0.00019335,0.00179,0.00089427,-0.00054272,0.0015557
2132,N,False,0.0028234,0.003033,0.0021103,0.0012588,0.0013408,0.0018388,0.0018671,0.00045633,0.0020464,0.0015621
2133,N,False,0.0083224,0.010096,0.010122,0.0098774,0.0093104,0.0096737,0.0084213,0.0088749,0.0075729,0.0067973
2134,N,False,0.0017387,0.0016928,0.0015592,0.00083298,0.00031183,0.00088988,0.00062903,-0.00012955,0.00016026,-0.00012852
2135,N,False,0.0024205,0.0037563,0.0042835,0.0029884,0.0039882,0.0040998,0.0047721,0.0060957,0.0060652,0.0063529
2136,N,False,-0.0043643,-0.004239,-0.0044825,-0.0052036,-0.0049397,-0.0049345,-0.0054136,-0.0055352,-0.0055882,-0.0057306
2137,N,False,-0.0073211,-0.0097944,-0.010999,-0.011718,-0.011913,-0.011542,-0.012191,-0.014525,-0.017943,-0.01372
2138,N,False,0.014761,0.01544,0.015064,0.014196,0.014193,0.014079,0.013753,0.012891,0.012348,0.012561
2139,N,False,0.0058459,0.0057977,0.0057982,0.0058716,0.0060413,0.0062442,0.006191,0.0066575,0.0066951,0.006685
2140,N,False,0.00082191,-0.00041489,0.0021922,0.0012618,0.00040197,0.0015505,0.0002375,-0.00054223,0.0013792,0.0017771
2141,N,False,-0.0025347,-0.00065963,-0.0014238,1.9065e-05,-0.00067987,-0.0017797,-0.00057264,-0.00029169,-0.0032573,-0.004567
2142,N,False,-0.0054212,-0.0055186,-0.0037743,-0.003354,-0.0044244,-0.0031772,-0.0054368,-0.0048667,-0.0045113,-0.0033974
2143,N,False,0.006737,0.0067271,0.0064682,0.0046055,0.0045277,0.0040377,0.0038641,0.003882,0.0041469,0.0039769
2144,N,False,-0.0019375,-0.0017879,-0.001758,-0.0016656,-0.0018645,-0.0017659,-0.0017107,-0.0018731,-0.00218,-0.0022273
2145,N,False,0.0063353,0.0067275,0.0064439,0.006578,0.0069411,0.0074399,0.0073961,0.0059716,0.0085629,0.0086818
2146,N,False,0.0054379,0.0053445,0.0073604,0.0079463,0.0017572,0.0034777,0.0039414,0.0027424,0.0020673,0.0038102
2147,N,False,0.00052507,0.00058598,0.00042419,0.00047007,0.00045535,0.00069177,0.00042781,2.6306e-06,-2.7763e-05,0.00011835
2148,N,False,-0.0017729,-0.0021532,-0.0017613,-0.0016879,-0.0015107,-0.0016072,-0.0019161,-0.0021083,-0.0018531,-0.0020286
2149,N,False,0.0014567,0.0018805,0.0024693,0.0015968,0.0029132,0.0029728,0.0026416,0.0023194,0.0026522,0.002162
2150,N,False,-0.00054555,-0.00016542,0.00069613,2.3847e-05,0.00029639,-0.00097493,-0.00015029,0.0010115,0.0012651,0.0011716
2151,N,False,0.0027642,0.0020966,0.0037965,0.0015784,0.001114,0.0038686,0.0014077,0.00029635,0.0037482,0.0034474
2152,N,False,-0.0014869,-0.0012564,-0.0012619,-0.0017194,-0.0017016,-0.0018549,-0.0018335,-0.001092,-0.0016146,-0.0016049
2153,N,False,-0.0010603,-0.00082873,-0.0008201,-0.00093957,-0.00079024,-0.0010167,-0.0012484,-0.0012527,-0.0019527,-0.0019811
2154,N,False,0.0050204,0.0050984,0.0048721,0.0052551,0.005244,0.0051364,0.0054932,0.0053735,0.0056811,0.0056628
2155,N,False,-0.010815,-0.011008,-0.011444,-0.011842,-0.011804,-0.011731,-0.011757,-0.011802,-0.01149,-0.010996
2156,N,False,0.0037841,0.0047139,0.0041106,0.0047519,0.0037688,0.0016493,0.0021913,-7.3266e-05,0.0017121,0.00055942
2157,N,False,-0.0061277,-0.0058958,-0.0062825,-0.0061233,-0.0060224,-0.0056132,-0.0050636,-0.0055549,-0.0057126,-0.0060617
2158,N,False,-0.0079437,-0.0080507,-0.0089386,-0.0070361,-0.0070909,-0.0075194,-0.0068268,-0.006906,-0.0062276,-0.0071453
2159,N,False,-0.012563,-0.012879,-0.010562,-0.0033556,-0.01099,-0.012934,-0.014366,-0.013619,-0.013034,-0.010751
2160,N,False,-0.0080507,-0.0089386,-0.0070361,-0.0070909,-0.0075194,-0.0068268,-0.006906,-0.0062276,-0.0071453,-0.0070242
2161,N,False,0.00051639,0.00047292,-0.00078951,-0.0018566,0.0020963,0.0019742,0.0020163,-0.00047925,-2.5011e-05,-0.0054562
2162,N,False,-0.0067335,-0.0075142,-0.0069231,-0.0088805,-0.0072831,-0.012409,-0.011922,-0.01128,-0.011495,-0.0049267
2163,N,False,-0.0080862,-0.008337,-0.0082746,-0.0079476,-0.0077483,-0.0078654,-0.0077425,-0.0072465,-0.0070607,-0.0068196
2164,N,False,0.0018602,0.0025426,0.0028742,0.0031895,0.0032256,0.0033786,0.0028908,0.0024589,0.0026229,0.0028352
2165,N,False,-0.0097187,-0.0084391,-0.0086914,-0.0031029,-0.0047845,-0.0087117,-0.0055744,-0.0030708,-0.0048816,-0.0045982
2166,N,False,-0.001802,-0.0013547,-0.0016713,-0.0018743,-0.0017918,-0.0020915,-0.00262,-0.002417,-0.0025516,-0.002556
2167,N,False,-0.0090835,-0.006747,-0.0087397,-0.0089838,-0.010265,-0.006809,-0.0057812,-0.0059867,-0.0063659,-0.0074658
2168,N,False,-0.0012204,-0.001194,-0.0013002,-0.0019771,-0.0013086,-0.0010797,-0.0010989,-0.0012292,-0.00045612,-0.00075473
2169,N,False,-0.00059422,-0.0010373,-0.0016121,-0.00076299,-0.0013022,-0.0016264,-0.0013323,-0.0014443,-0.0013437,-0.0015308
2170,N,False,0.00034184,0.00050309,0.0010932,0.0013,5.3661e-05,0.00063568,0.0011629,0.001773,0.00075847,0.0014697
2171,N,False,0.0030571,0.00013354,0.0023433,0.0016642,0.0029014,0.0014442,9.3549e-05,0.0020235,0.0028175,0.002907
2172,N,False,-0.011033,-0.010582,-0.0086029,-0.0086935,-0.013246,-0.012757,-0.010503,-0.0093175,-0.0052899,-0.0060152
2173,N,False,-0.0095744,-0.0094207,-0.008849,-0.0081118,-0.0090675,-0.0093342,-0.010442,-0.012135,-0.011349,-0.010489
2174,N,False,0.0041251,0.0024125,0.0029108,0.0021766,0.0036876,0.0035105,0.0023284,0.0028946,0.0031702,0.0028504
2175,N,False,0.0074034,0.0078432,0.0078018,0.0073723,0.0075284,0.0077423,0.0084022,0.007904,0.0074315,0.0079616
2176,N,False,-0.0075383,-0.0083047,-0.0076916,-0.0078747,-0.0079769,-0.0076353,-0.0074576,-0.0084844,-0.0078902,-0.0078102
2177,N,False,-0.00072506,-0.0016262,-0.0011541,-0.00037465,-0.0011705,-0.00091213,-0.0012323,-0.0013626,-0.00097751,-0.0014965
2178,N,False,0.0035972,0.0047296,0.0039166,0.0051908,0.0044917,0.0051245,0.0060961,0.0050264,0.0064261,0.0065398
2179,N,False,-0.0013676,-0.0013362,-0.0010545,-0.0013959,-0.0015754,-0.00097806,-0.0011879,-0.0008005,-0.00047393,-0.00016321
2180,N,False,0.0025131,0.002855,0.003653,0.002972,0.0039596,0.0024536,0.0030231,0.004199,0.0020121,0.0045962
2181,N,False,-0.0029211,-0.00085863,-0.0013961,-0.0020239,0.00080449,-0.0021799,0.00064148,-0.0014695,-0.0022023,-0.0015382
2182,N,False,-0.00037786,-0.0003357,-0.00068721,8.9817e-05,-4.3844e-05,0.00075461,0.0011798,0.00040356,0.0010812,0.0010739
2183,N,False,-0.020172,-0.020265,-0.018464,-0.018831,-0.018989,-0.018146,-0.017806,-0.016634,-0.016316,-0.015773
2184,N,False,-0.0010343,0.00014774,-0.0025042,-0.0031021,8.56e-05,0.00046308,-0.0054143,-0.004957,-0.0063048,-0.0075967
2185,N,False,0.0046707,0.0036444,0.0034322,0.0060222,0.0071929,0.0061658,0.0087589,0.0051365,0.0057027,0.010489
2186,N,False,-0.0085611,-0.0088137,-0.0083563,-0.0081225,-0.0090397,-0.0090338,-0.0091946,-0.0096621,-0.0094217,-0.0091419
2187,N,False,-0.011736,-0.012218,-0.011777,-0.011584,-0.011272,-0.012852,-0.0092274,-0.012498,-0.013334,-0.0092235
2188,N,False,-0.01609,-0.015937,-0.017344,-0.013134,-0.016556,-0.012977,-0.013499,-0.014622,-0.0095915,-0.011763
2189,N,False,-0.0031699,-0.0061312,0.0020555,0.00086122,-0.0043259,-0.0026734,-0.0017157,-0.0030586,0.0023677,0.00091846
2190,N,False,-0.010739,-0.010565,-0.010285,-0.010054,-0.010016,-0.010318,-0.010454,-0.010778,-0.010281,-0.010407
2191,N,False,0.012497,0.013656,0.0088077,0.0061889,0.010802,0.002438,0.0052198,0.0038502,-0.0010344,0.002893
2192,N,False,-0.0076698,-0.010242,-0.010228,-0.0082238,-0.0066823,-0.011022,-0.0080935,-0.012853,-0.011877,-0.012315
2193,N,False,0.0037561,0.0040367,0.0043151,0.0042897,0.0042355,0.004211,0.0040972,0.003996,0.0039004,0.0035568
2194,N,False,0.0015221,-0.00076682,-0.00054958,-0.0014673,-0.0013462,-0.0024834,-0.001778,-0.0021748,-0.0008983,-0.0004534
2195,N,False,-0.017081,-0.01698,-0.017378,-0.017247,-0.017,-0.017355,-0.017318,-0.017461,-0.017473,-0.017117
2196,N,False,0.0023584,0.0028597,0.0029938,0.0027968,0.00288,0.0024234,0.0032004,0.0029241,0.0026103,0.0026015
2197,N,False,0.010151,0.0099289,0.011401,0.0095512,0.0093593,0.008891,0.0079612,0.0082235,0.0075047,0.0077345
2198,N,False,-0.0084157,-0.0087224,-0.0084509,-0.0056266,-0.0076956,-0.0060375,-0.0068851,-0.013514,-0.0075985,-0.0089244
2199,N,False,0.004312,0.0051378,0.0058514,0.0064662,0.0068315,0.0068995,0.00787,0.0095776,0.0083858,0.0086527
2200,N,False,-0.00094662,-0.00021256,-0.0019253,0.00018746,-0.00029058,-0.00028436,-0.00102,-0.0028752,-0.0035727,-0.0049555
2201,N,False,0.00030407,-6.5292e-06,-0.00026531,0.00029339,0.00064754,0.00036258,-0.00031324,-0.0004305,-0.0013402,-1.8805e-05
2202,N,False,-0.0035075,-0.0034216,-0.0030908,-0.0040857,-0.002197,-0.0031796,-0.0032384,-0.0029223,-0.0021914,-0.0025255
2203,N,False,0.00015707,0.00048924,0.0010029,0.00072988,-0.00026359,0.00089218,-0.0004894,-0.00093437,0.0012172,-7.9089e-05
2204,N,False,0.0036052,-0.0063605,-0.014166,-0.0091527,-0.012148,-0.01448,-0.018733,-0.02508,-0.018289,-0.025409
2205,N,False,-0.0045017,-0.0037155,-0.004356,-0.0057386,-0.0063335,-0.0072621,-0.006573,-0.0065138,-0.0073506,-0.0069296
2206,N,False,-0.0046142,-0.0044975,-0.0047322,-0.0049596,-0.0052742,-0.0049994,-0.00534,-0.0054448,-0.0058104,-0.0056967
2207,N,False,0.0071873,0.0080962,0.0085968,0.0071465,0.010315,0.0072383,0.0078787,0.003225,0.00080549,0.0038042
2208,N,False,-0.0035464,-0.0023213,-0.0034211,-0.0015503,-0.0020751,-0.00077526,-0.00071603,-0.0028401,0.00045834,-0.001471
2209,N,False,0.0047321,0.0010424,0.0016155,0.00066025,0.0015293,0.00024866,0.00030015,0.00058862,-6.4379e-05,-0.0008866
2210,N,False,0.012007,0.012591,0.014852,0.013037,0.013724,0.011576,0.011866,0.01473,0.012299,0.013594
2211,N,False,-0.0024205,-0.0035008,-0.0031542,-0.002336,-0.0022025,-0.0029228,-0.0015562,-0.0026301,-0.0017996,-0.0019688
2212,N,False,-0.0020613,-0.002101,-0.0017811,-0.0014489,-0.0002554,-0.00085439,-0.00066169,-0.00047763,0.00052433,9.3774e-05
2213,N,False,-0.001503,-0.0012616,-0.0018865,-0.0019174,-0.0020078,-0.0016245,-0.0021116,-0.0016627,-0.0018465,-0.0020691
2214,N,False,-0.0062548,-0.0073033,-0.0071776,-0.0061896,-0.0074617,-0.0062916,-0.0065577,-0.0059022,-0.0063309,-0.0056635
2215,N,False,0.0024421,0.0032323,0.004014,0.0032405,0.0037063,0.0035619,0.0029181,0.0042896,0.0034508,0.0037546
2216,N,False,0.0024421,0.0032323,0.004014,0.0032405,0.0037063,0.0035619,0.0029181,0.0042896,0.0034508,0.0037546
2217,N,False,-0.011112,-0.011036,-0.0099285,-0.0092987,-0.0092707,-0.0090277,-0.0088455,-0.009569,-0.0091727,-0.009588
2218,N,False,-0.0075213,-0.0060896,-0.0065632,-0.0069805,-0.0066079,-0.006606,-0.0054087,-0.0050065,-0.0048807,-0.0054005
2219,N,False,-0.004609,-0.0034717,-0.0012973,-0.0039078,-0.0049737,-0.0059461,-0.0042407,-0.0039882,-0.0043864,-0.0015695
2220,N,False,0.00096496,0.00057039,-0.0013752,-0.0021273,-0.00055493,-0.00059003,-0.0018742,0.00022451,0.0002798,3.0118e-05
2221,N,False,0.010133,0.010125,0.0099662,0.010681,0.0094442,0.0071644,0.0086181,0.0089833,0.0070956,0.0064928
2222,N,False,0.0024925,0.002039,0.0020357,0.00073293,0.0014727,0.00084623,0.00070307,0.0017597,0.0019168,0.0019645
2223,N,False,0.011055,0.011789,0.011055,0.010927,0.010256,0.010686,0.010316,0.010159,0.0097847,0.010371
2224,N,False,0.0096112,0.0098913,0.0098935,0.009884,0.010079,0.0099936,0.0093578,0.0096649,0.009844,0.010623
2225,N,False,0.0058025,0.0081312,0.0064884,0.0067975,0.0042972,0.0078872,0.010397,0.0076998,0.0087571,0.012448
2226,N,False,-0.017582,-0.013549,-0.014606,-0.012143,-0.013364,-0.015104,-0.011102,-0.0099504,-0.012906,-0.011386
2227,N,False,0.0091947,0.0061462,0.0068599,0.010254,0.0067388,0.0095008,0.0039928,0.008106,0.0056818,0.0081478
2228,N,False,-0.013765,-0.012979,-0.015975,-0.017195,-0.019981,-0.019606,-0.020825,-0.020643,-0.011863,-0.010211
2229,N,False,0.0019801,0.0016972,0.0011605,0.0020517,0.0018545,0.0022625,0.0030438,0.003135,0.0021893,0.0030498
2230,N,False,0.0011795,0.0031459,0.0026952,0.0015803,0.00039724,0.0027878,0.0037091,0.0044078,0.0048593,0.0072706
2231,N,False,-5.7612e-05,-0.00016705,-0.00058238,-0.00076766,-0.00043868,-8.0347e-05,0.00036094,-0.0001154,0.00037196,-8.3187e-05
2232,N,False,-0.0033422,-0.0019975,-0.0029901,-0.0034436,-0.0047262,-0.0041334,-0.0048344,-0.0042655,-0.0043037,-0.003247
2233,N,False,-0.0082619,-0.0096083,-0.0089332,-0.007343,-0.010398,-0.0086666,-0.012448,-0.013597,-0.012652,-0.013171
2234,N,False,-0.0043445,-0.0047784,-0.0037202,-0.0040022,-0.0033422,-0.0019975,-0.0029901,-0.0034436,-0.0047262,-0.0041334
2235,N,False,0.0074819,0.0084696,0.0064072,0.0076518,0.0060532,0.0067479,0.0053699,0.0054843,0.0051708,0.0053039
2236,N,False,0.0025304,0.0027195,0.0026772,0.0018536,0.0015447,0.0022483,0.0020976,0.0023255,0.0028915,0.0023713
2237,N,False,0.0094792,0.0099291,0.0095234,0.0091613,0.0094917,0.0088599,0.008439,0.0087447,0.0075661,0.0073589
2238,N,False,0.015323,0.011313,0.011011,0.012784,0.013185,0.01483,0.012664,0.010747,0.012478,0.011285
