,FLARE_TYPE,COINCIDENCE,MEANPOT_1,MEANPOT_2,MEANPOT_3,MEANPOT_4,MEANPOT_5,MEANPOT_6,MEANPOT_7,MEANPOT_8,MEANPOT_9,MEANPOT_10
2228,N,False,4602.2,4751.0,4881.1,4948.7,4801.6,5122.2,5085.9,5293.9,4973.0,5119.5
2229,N,False,1644.5,1628.0,1650.5,1738.0,1700.3,1803.2,1875.0,1919.9,1873.5,1973.2
2230,N,False,1857.6,1775.5,1797.4,1837.6,1877.6,1887.3,1899.7,1884.7,1835.9,1904.9
2231,N,False,2883.9,2867.1,2889.1,2913.8,2891.1,2917.3,2898.3,2901.9,2796.7,2801.8
2232,N,False,4609.6,4541.4,4805.4,4879.7,4739.1,5091.5,5145.5,5185.5,5293.9,5331.3
2233,N,False,3262.6,3455.2,3345.1,3422.9,3639.5,3617.0,3791.5,4025.1,4145.4,4132.2
2234,N,False,4366.6,4273.6,4306.2,4403.1,4609.6,4541.4,4805.4,4879.7,4739.1,5091.5
2235,N,False,3542.8,3676.0,3703.2,3553.7,3525.6,3359.3,3446.6,3387.4,3316.9,3167.3
2236,N,False,2069.9,2100.7,2124.2,2068.3,2048.0,2046.0,2037.2,2188.6,2088.2,2055.1
2237,N,False,6957.5,7110.8,7141.8,7108.5,7062.4,7042.7,6945.9,6891.0,6952.6,6946.8
2238,N,False,3003.4,2991.9,2836.0,2979.0,2682.8,2750.9,2631.1,2587.9,2490.7,2445.5
2239,N,False,12951.0,12959.0,13378.0,13354.0,13248.0,13307.0,13650.0,13385.0,13480.0,13491.0
2240,N,False,2733.7,2617.5,2638.4,2793.9,2907.0,3167.4,3377.7,3668.9,4018.2,4323.0
2241,N,False,6472.9,6407.2,6632.7,6799.0,7187.1,7398.7,6997.1,7099.1,7232.9,7510.2
2242,N,False,7519.5,7505.8,7330.5,7289.5,7028.9,6969.2,6971.0,6820.1,6752.1,6692.6
2243,N,False,2087.8,2136.2,2146.1,2152.9,2150.5,2129.9,2063.1,1993.3,1964.1,1899.9
2244,N,False,8342.7,8400.8,8642.0,8845.6,9057.8,9121.9,9335.4,9510.4,9608.1,9700.9
2245,N,False,2173.3,2183.2,2225.9,2557.5,2452.6,2429.3,2458.9,2517.8,2461.9,2382.1
2246,N,False,1279.5,1347.7,1178.7,1159.9,1175.9,1319.7,1117.9,1068.0,1096.8,1184.7
2247,N,False,3088.1,3209.8,3146.8,3170.6,3037.8,3276.3,3322.2,3380.5,3320.3,3383.5
2248,N,False,12389.0,12402.0,12520.0,12493.0,12491.0,12467.0,12451.0,12369.0,12302.0,12293.0
2249,N,False,2599.2,2590.3,2550.4,2635.3,2562.0,2490.2,2489.5,2525.1,2436.4,2543.5
2250,N,False,4783.1,4790.4,4736.7,4834.1,4844.8,4883.5,4711.5,4769.0,4874.5,4911.5
2251,N,False,1872.0,1729.8,1603.6,1652.4,1719.9,1680.5,1635.5,1659.5,1740.9,1761.2
2252,N,False,3189.8,3112.0,3132.8,3092.8,3083.3,2998.5,2943.4,2837.3,2802.7,2774.8
2253,N,False,6392.6,6378.8,6238.6,6267.7,6244.8,6169.7,6273.9,6036.3,6061.3,5913.3
2254,N,False,1716.6,1669.9,1623.1,1613.5,1541.5,1473.3,1569.6,1563.6,1559.5,1488.5
2255,N,False,15195.0,15206.0,15139.0,15016.0,14910.0,15068.0,15106.0,14934.0,14945.0,14958.0
2256,N,False,2253.3,2286.9,2226.3,2080.3,2045.7,2029.6,1949.5,1849.3,1863.0,1827.8
2257,N,False,3293.7,3262.5,3272.8,3376.0,3348.6,3343.8,3348.0,3389.8,3522.5,3553.6
2258,N,False,2099.3,2076.7,2201.5,2352.9,2336.7,2492.2,2551.3,2455.1,2486.9,2477.7
2259,N,False,1918.8,1848.8,1715.9,1685.4,1678.3,1537.4,1535.2,1518.3,1543.2,1485.3
2260,N,False,1892.3,1855.9,1859.1,1798.2,1798.7,1805.6,1760.1,1755.9,1788.4,1787.6
2261,N,False,6452.2,5991.7,5928.6,5792.1,6200.0,5693.1,5770.9,5764.5,5829.8,5893.3
2262,N,False,4591.0,4574.9,4385.3,4304.9,4191.1,4081.6,3874.1,3769.0,3602.7,3392.1
2263,N,False,1901.4,1932.5,1864.3,1889.6,1855.1,1796.8,1819.1,1762.5,1754.0,1743.3
2264,N,False,2118.9,2075.1,1993.6,1974.3,1835.7,1957.2,1884.4,1897.3,1777.6,1868.1
2265,N,False,2926.7,2816.7,2673.5,2905.3,2685.9,2679.9,2595.2,2541.1,2603.1,2725.4
2266,N,False,1528.3,1416.2,1593.5,1675.4,1597.3,1678.5,1542.4,1751.4,1685.5,1428.2
2267,N,False,7214.0,6914.6,6996.9,6857.9,6898.9,6882.7,6541.5,6710.5,6527.9,6564.2
2268,N,False,21398.0,21666.0,22072.0,22301.0,23091.0,23129.0,22993.0,23410.0,22728.0,22031.0
2269,N,False,2260.4,2313.3,2045.3,2151.9,2060.7,2176.6,2094.2,2058.5,2119.7,2107.7
2270,N,False,953.15,621.74,955.53,629.05,807.86,743.34,760.19,807.8,761.58,721.29
2271,N,False,1975.6,1906.0,1878.8,1782.4,1729.4,1658.9,1667.4,1562.9,1603.1,1492.4
2272,N,False,1389.3,1451.3,1457.8,1501.4,1669.4,1731.6,1695.8,1750.3,1730.3,1611.0
2273,N,False,2567.9,2582.5,2575.4,2570.2,2579.8,2578.6,2596.0,2640.2,2629.4,2672.7
2274,N,False,1403.9,1397.5,1426.3,1423.8,1423.5,1447.7,1407.9,1330.1,1369.0,1385.2
2275,N,False,3434.3,3515.4,3566.5,3569.3,3666.2,3617.8,3393.8,3543.8,3693.6,3444.1
2276,N,False,2147.3,2063.4,2047.7,2034.4,2050.8,1954.4,1931.9,1992.6,2038.5,2006.9
2277,N,False,9945.7,9823.9,9711.6,9678.8,9550.6,9593.2,9461.6,9405.7,9399.3,9581.6
2278,N,False,9945.7,9823.9,9711.6,9678.8,9550.6,9593.2,9461.6,9405.7,9399.3,9581.6
2279,N,False,9945.7,9823.9,9711.6,9678.8,9550.6,9593.2,9461.6,9405.7,9399.3,9581.6
2280,N,False,11777.0,11540.0,11261.0,11457.0,11581.0,11386.0,11780.0,11970.0,12135.0,12101.0
2281,N,False,1632.4,1645.0,1628.6,1603.8,1584.1,1559.4,1573.0,1519.4,1487.4,1450.1
2282,N,False,13502.0,13492.0,13457.0,13489.0,13380.0,13258.0,13242.0,13305.0,13235.0,13391.0
2283,N,False,4160.2,4048.6,4036.6,4362.8,4463.5,4539.5,4652.9,4768.6,4863.8,5000.7
2284,N,False,6964.0,7020.7,7096.7,7311.3,7313.8,7182.5,7216.3,7344.2,7224.6,7239.9
2285,N,False,19861.0,19631.0,19187.0,18771.0,18547.0,18740.0,18482.0,18379.0,18345.0,17971.0
2286,N,False,3434.5,3739.4,3752.9,3713.0,3752.1,3830.5,3773.6,3921.3,4040.5,4049.3
2287,N,False,2529.4,2425.9,2376.2,2563.7,2467.4,2459.0,2440.2,2498.7,2594.4,2734.3
2288,N,False,6075.1,6146.6,6156.6,6207.6,6144.1,6302.4,6206.4,5948.1,5965.7,5936.1
2289,N,False,3550.4,3400.5,3400.5,3466.5,3509.0,3456.8,3512.5,3418.6,3299.8,3445.9
2290,N,False,1288.0,1317.9,1341.7,1382.0,1477.1,1493.3,1504.2,1526.8,1550.1,1567.5
2291,N,False,2391.0,2381.4,2312.3,2356.0,2279.4,2326.9,2317.4,2334.1,2336.5,2387.7
2292,N,False,1899.1,1903.3,1919.6,1875.3,1836.7,1805.8,1797.9,1758.0,1738.9,1719.9
2293,N,False,4835.3,5146.4,5020.6,5033.5,4940.6,5130.2,5029.8,4921.2,4885.5,4819.7
2294,N,False,2663.2,2635.6,2700.1,2594.0,2528.6,2487.3,2586.7,2541.5,2557.5,2591.9
2295,N,False,1779.0,1762.3,1751.7,1695.8,1668.3,1685.0,1694.8,1736.2,1633.6,1721.6
2296,N,False,9133.9,9199.5,9268.8,9409.6,9297.9,9380.8,9222.7,9303.4,9659.1,9733.1
2297,N,False,3624.9,3567.7,3628.0,3485.3,3434.1,3354.7,3348.1,3276.7,3392.6,3511.9
2298,N,False,849.28,918.42,866.53,857.78,878.56,863.95,966.4,1009.9,1018.1,1063.1
2299,N,False,1662.7,1300.0,1655.4,1708.8,1780.5,1834.4,2201.3,2223.1,2476.4,2166.5
2300,N,False,5462.7,5256.6,5279.1,5267.5,5465.7,5504.6,5620.6,5684.6,5826.0,5913.2
2301,N,False,1663.8,1854.1,1877.6,1909.4,1923.9,1966.8,1898.7,1912.8,2033.5,1984.4
2302,N,False,3418.9,3537.2,3434.3,3421.9,3488.5,3484.3,3450.5,3534.0,3512.9,3528.1
2303,N,False,3660.3,3556.9,3685.7,3808.7,3961.6,3712.0,3923.9,3882.2,3620.0,3546.1
2304,N,False,2338.0,2399.8,2340.1,2364.7,2435.8,2460.6,2509.3,2583.8,2546.2,2434.8
2305,N,False,1950.4,1802.1,1794.4,1797.3,1898.2,1697.4,1671.6,1639.6,1606.8,1598.8
2306,N,False,2310.1,2205.7,2222.6,2178.0,2150.6,2109.1,2155.7,2193.7,2221.7,2304.3
2307,N,False,2404.3,2555.7,2501.7,2325.0,2337.4,2314.1,2294.6,2370.1,2330.6,2344.1
2308,N,False,2732.4,2785.5,2682.1,2689.8,2584.1,2721.7,2703.5,2789.4,3044.2,3075.0
2309,N,False,1816.6,1811.5,1816.8,1795.6,1827.5,1800.5,1824.4,1836.3,1805.3,1779.9
2310,N,False,3291.5,2752.2,3096.0,2718.0,2586.2,2359.3,2649.5,2444.8,2508.8,2307.7
2311,N,False,3610.4,3287.3,3251.1,3201.7,3266.0,3151.6,3149.8,3091.2,3040.1,2908.1
2312,N,False,10517.0,10511.0,10308.0,10618.0,10699.0,10570.0,10603.0,10401.0,10519.0,10517.0
2313,N,False,2345.6,2451.5,2701.4,2865.7,2842.2,2750.4,2659.9,2541.1,2418.2,2449.9
2314,N,False,1699.7,1713.8,1945.5,2218.9,1947.0,2130.8,2289.2,2497.1,2002.9,2188.7
2315,N,False,3118.0,3160.0,3176.0,3105.2,3117.1,3302.2,3305.7,3586.5,3450.9,3445.7
2316,N,False,1692.0,1902.0,1673.3,1810.4,1615.4,1545.1,1582.8,1440.5,1682.4,1960.6
2317,N,False,6751.2,6888.9,6930.0,6961.7,6937.7,7086.0,6985.1,6773.9,6758.8,6943.9
2318,N,False,1300.5,1337.4,1335.2,1357.7,1403.5,1341.7,1314.6,1260.0,1210.8,1208.9
2319,N,False,1720.4,1666.9,1535.9,1442.3,1414.0,1351.5,1323.9,1313.9,1295.8,1290.3
2320,N,False,1604.8,1572.4,1579.0,1622.6,1572.0,1566.0,1693.3,1610.4,1495.9,1545.6
2321,N,False,3064.5,3108.0,2962.2,2748.0,3111.4,2850.1,2808.3,3008.8,3088.7,2808.3
2322,N,False,1498.5,1505.0,1504.8,1514.1,1487.0,1495.6,1502.4,1490.6,1468.9,1458.7
2323,N,False,11251.0,11141.0,10968.0,10840.0,10810.0,10846.0,11058.0,11095.0,11108.0,11415.0
2324,N,False,1643.8,1650.3,1632.2,1661.5,1716.9,1746.6,1790.2,1870.8,1907.4,1944.5
2325,N,False,2300.8,2296.5,2275.1,2297.0,2293.9,2204.0,2074.3,2022.5,1947.8,1947.6
2326,N,False,3534.2,3467.4,3344.7,3290.2,3289.3,3313.7,3326.2,3369.4,3459.5,3503.0
2327,N,False,2056.0,2192.1,2109.5,2176.3,2255.1,2243.3,2301.0,2166.7,2204.2,2167.7
2328,N,False,1889.6,1889.6,1827.1,1743.4,1697.1,1661.9,1625.3,1587.4,1578.8,1581.7
2329,N,False,4715.5,4837.5,4784.8,4912.0,4861.5,4816.3,4901.7,4858.3,5002.2,4833.8
2330,N,False,2517.6,2432.8,2395.5,2337.1,2331.8,2357.3,2181.3,2137.2,2036.8,2021.9
2331,N,False,4176.9,4082.4,4038.1,4041.8,3987.5,3904.0,3991.8,3964.1,3981.7,4167.8
2332,N,False,1703.1,1659.6,1655.6,1650.5,1613.7,1617.5,1622.0,1648.7,1644.3,1661.3
2333,N,False,4234.1,4244.7,4224.1,4337.8,4385.0,4335.7,4304.0,4304.1,4384.7,4518.1
2334,N,False,1718.8,1678.7,1738.8,1792.9,1865.1,1937.7,1954.5,1977.5,1971.4,2003.8
2335,N,False,1269.1,3343.8,3403.8,2732.0,3949.7,3670.7,4026.2,3996.7,4256.7,3928.2
2336,N,False,2450.2,2339.6,2336.6,2308.4,2239.8,2306.6,2269.1,2365.8,2407.1,2436.2
2337,N,False,1754.0,1754.2,1661.2,1738.8,1743.2,1777.8,1720.2,1754.0,1688.9,1570.8
