,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10
1975,N,False,120.51,124.33,124.5,128.63,130.0,129.07,131.61,130.69,134.09,133.6
1976,N,False,112.96,112.35,113.15,113.72,113.62,113.61,114.06,113.73,114.81,115.79
1977,N,False,120.51,124.33,124.5,128.63,130.0,129.07,131.61,130.69,134.09,133.6
1978,N,False,126.38,125.43,124.87,124.66,124.86,124.65,124.02,123.71,123.03,123.4
1979,N,False,164.29,162.25,152.33,151.76,160.0,160.49,156.46,155.86,150.78,149.71
1980,N,False,170.28,168.76,158.3,159.14,150.91,148.72,152.17,154.99,156.86,163.86
1981,N,False,114.38,112.83,112.36,111.6,111.2,110.56,109.71,109.87,109.08,108.23
1982,N,False,136.32,135.03,135.6,131.06,130.05,128.64,129.06,127.57,127.06,124.64
1983,N,False,127.53,127.41,127.49,125.67,124.39,121.34,120.53,119.51,119.75,121.26
1984,N,False,104.16,102.75,101.99,101.27,101.18,101.0,100.36,100.46,99.828,100.21
1985,N,False,123.5,123.38,126.06,127.64,130.31,130.15,132.59,135.53,134.91,136.67
1986,N,False,82.528,84.799,83.718,84.319,86.5,84.867,84.283,81.634,83.863,85.046
1987,N,False,109.9,109.47,109.81,109.56,109.63,110.21,110.37,109.85,110.24,110.57
1988,N,False,91.5,91.637,91.213,89.563,89.536,88.815,88.89,88.398,85.676,85.59
1989,N,False,152.79,158.61,156.74,158.71,158.69,155.7,161.14,158.42,160.71,163.24
1990,N,False,149.35,146.99,149.46,148.52,145.78,145.4,149.98,143.06,143.0,136.85
1991,N,False,92.016,92.017,94.034,90.839,90.971,92.016,92.303,89.769,92.33,92.452
1992,N,False,144.17,149.42,149.42,150.92,147.91,152.0,147.49,148.84,145.81,147.6
1993,N,False,145.01,148.33,148.14,161.43,155.83,164.64,160.51,168.07,160.03,164.52
1994,N,False,121.78,119.83,118.56,118.37,117.09,118.93,116.54,114.81,115.28,115.96
1995,N,False,140.55,138.29,141.76,148.26,150.75,151.51,155.08,148.79,145.35,144.25
1996,N,False,161.3,161.34,158.14,151.31,154.85,150.64,152.93,151.22,157.62,149.9
1997,N,False,102.53,102.65,102.99,103.04,103.14,103.87,104.69,104.48,105.05,105.93
1998,N,False,94.47,95.973,95.771,94.634,94.47,92.91,95.245,95.134,94.727,95.092
1999,N,False,73.207,72.973,73.312,74.008,76.759,74.89,72.396,72.009,74.2,72.577
2000,N,False,166.41,145.62,120.42,93.049,93.513,105.11,150.6,163.62,151.3,157.91
2001,N,False,140.96,139.68,141.68,139.46,142.4,145.46,145.82,148.81,143.9,141.9
2002,N,False,134.04,136.04,137.87,138.08,137.42,139.84,136.21,135.18,131.95,132.96
2003,N,False,143.06,140.63,141.91,143.3,144.71,148.46,148.06,147.95,148.6,145.94
2004,N,False,133.95,132.29,129.7,132.92,132.3,129.67,131.45,130.62,131.71,128.64
2005,N,False,112.14,112.49,112.92,113.26,113.41,113.87,114.98,115.73,116.71,117.18
2006,N,False,140.24,131.58,135.46,138.99,141.64,138.15,142.44,139.77,136.66,138.86
2007,N,False,124.42,126.05,127.28,128.24,129.19,129.19,128.92,129.0,129.27,128.84
2008,N,False,85.285,86.341,86.168,86.328,85.545,86.274,85.895,85.733,85.437,84.791
2009,N,False,109.64,111.16,112.05,113.79,114.16,114.24,114.47,115.69,116.24,116.32
2010,N,False,132.91,131.5,133.98,135.6,135.0,135.87,134.78,138.38,137.64,137.8
2011,N,False,173.61,181.63,183.91,175.92,181.57,179.79,176.13,180.09,171.97,174.87
2012,N,False,134.34,133.94,134.52,136.94,134.8,142.41,138.43,133.52,135.57,137.46
2013,N,False,147.67,149.22,153.28,146.78,162.33,161.73,152.95,154.37,155.81,159.11
2014,N,False,91.907,91.835,92.491,92.637,93.11,93.102,93.089,93.758,94.357,93.123
2015,N,False,94.476,93.75,93.611,94.113,93.968,95.859,94.739,95.902,95.493,99.412
2016,N,False,128.9,130.07,129.08,127.87,129.41,132.58,135.83,136.38,138.35,137.88
2017,N,False,88.345,87.824,87.721,87.394,87.23,86.964,89.058,89.042,87.577,87.723
2018,N,False,127.48,125.11,125.02,122.69,124.91,122.14,121.77,121.45,119.9,122.33
2019,N,False,121.87,122.08,123.32,123.6,123.43,124.19,123.39,122.41,122.35,122.44
2020,N,False,101.96,103.42,103.19,104.74,103.45,103.62,102.76,101.82,102.27,102.82
2021,N,False,96.29,95.638,94.771,92.656,94.505,95.746,94.55,93.327,92.296,92.426
2022,N,False,131.88,133.67,140.11,143.73,146.95,149.2,146.07,150.76,155.69,156.39
2023,N,False,97.715,98.549,97.364,98.398,98.125,97.103,97.718,96.401,96.993,97.372
2024,N,False,144.81,141.49,142.68,144.27,144.41,145.0,144.28,138.85,138.1,137.26
2025,N,False,118.02,117.14,117.86,120.62,119.62,120.73,123.98,124.41,126.69,128.5
2026,N,False,120.61,120.95,121.63,121.47,124.6,124.64,124.73,125.77,126.88,127.78
2027,N,False,119.36,125.39,113.33,117.67,121.78,115.79,117.99,118.65,116.35,112.49
2028,N,False,130.77,133.08,133.79,132.51,130.29,133.06,131.24,130.42,128.6,125.52
2029,N,False,113.17,112.99,115.67,113.52,113.17,110.11,111.76,111.6,109.89,106.54
2030,N,False,128.85,128.3,124.93,122.96,119.9,116.1,115.77,117.22,116.78,116.46
2031,N,False,157.1,163.62,167.97,163.21,160.68,161.18,161.5,161.85,162.03,162.44
2032,N,False,155.88,164.66,164.54,166.79,162.85,164.85,160.85,154.76,165.87,158.06
2033,N,False,123.39,125.6,125.8,126.85,125.67,129.67,127.81,130.34,128.22,129.4
2034,N,False,132.48,132.06,128.7,0.0,0.0,0.0,0.0,0.0,0.0,119.13
2035,N,False,132.31,131.5,130.17,130.02,128.58,133.07,130.74,128.75,129.82,134.49
2036,N,False,131.48,130.48,129.24,130.1,130.59,130.59,132.31,134.91,136.45,139.98
2037,N,False,113.35,112.58,113.81,113.18,113.51,114.04,113.82,116.42,115.99,116.83
2038,N,False,110.25,108.73,108.96,108.53,109.57,108.33,109.76,109.64,109.99,110.35
2039,N,False,100.49,98.399,98.328,96.381,97.42,98.731,100.03,102.78,102.68,103.44
2040,N,False,105.28,107.0,107.5,110.68,112.06,110.7,114.2,118.16,118.57,119.02
2041,N,False,120.27,121.98,119.94,117.22,120.25,118.22,119.54,121.14,121.16,123.85
2042,N,False,102.68,102.76,103.12,102.46,101.87,101.91,101.64,101.64,101.53,101.92
2043,N,False,129.83,133.38,130.54,133.24,135.49,132.5,116.53,114.06,127.59,125.78
2044,N,False,136.34,134.99,134.44,134.36,133.66,132.36,130.42,131.06,132.19,130.61
2045,N,False,136.34,134.99,134.44,134.36,133.66,132.36,130.42,131.06,132.19,130.61
2046,N,False,120.55,120.49,119.47,119.12,117.84,118.48,118.08,117.09,116.55,115.6
2047,N,False,102.31,103.12,103.16,100.94,101.68,102.0,103.13,102.39,103.63,102.42
2048,N,False,129.01,131.74,127.62,131.88,126.96,127.42,132.1,129.84,128.18,126.84
2049,N,False,135.41,132.42,134.94,133.12,136.82,137.33,138.43,135.61,135.07,136.49
2050,N,False,111.71,111.39,111.65,110.9,111.09,110.73,111.55,111.5,111.44,111.68
2051,N,False,143.83,140.77,141.46,137.57,142.05,139.37,139.02,140.2,133.4,134.6
2052,N,False,129.21,126.65,128.46,132.45,130.46,126.82,126.51,128.57,127.17,127.56
2053,N,False,147.58,144.51,144.96,140.38,143.92,141.63,147.78,144.4,146.91,148.4
2054,N,False,114.79,117.2,114.83,112.18,114.15,115.91,116.12,114.57,113.55,114.27
2055,N,False,138.72,141.24,142.89,144.4,146.5,150.4,149.45,145.99,151.96,153.57
2056,N,False,148.4,150.84,152.05,154.03,152.15,148.83,145.13,145.76,143.51,145.95
2057,N,False,128.21,126.89,127.12,126.45,127.62,126.81,126.68,126.99,125.48,125.81
2058,N,False,126.13,127.66,127.7,126.51,90.757,126.93,125.77,127.2,126.59,125.17
2059,N,False,177.15,178.42,183.99,185.75,189.72,183.21,177.88,170.64,178.27,168.88
2060,N,False,115.06,115.63,115.82,115.84,115.34,116.42,115.31,116.45,117.0,118.68
2061,N,False,139.96,136.64,139.64,141.98,134.55,134.56,135.25,135.13,139.19,141.77
2062,N,False,120.37,118.7,118.33,117.22,115.93,115.0,115.49,114.74,113.85,114.89
2063,N,False,148.44,153.01,151.71,150.21,150.8,148.75,145.03,143.13,143.59,141.69
2064,N,False,124.35,123.45,123.87,122.79,122.13,123.77,123.2,124.45,124.25,126.94
2065,N,False,128.83,126.49,124.23,123.91,128.14,131.7,132.74,133.8,135.89,138.05
2066,N,False,103.45,101.73,101.89,100.93,100.84,100.06,100.98,100.22,100.32,98.993
2067,N,False,97.951,96.907,97.22,97.414,96.628,96.103,95.493,94.863,96.233,97.041
2068,N,False,152.8,163.18,161.7,152.1,150.46,144.12,148.93,145.15,137.07,141.31
2069,N,False,100.72,102.02,103.05,103.69,102.55,101.23,99.711,98.798,97.962,97.648
2070,N,False,76.263,77.197,76.419,75.918,73.634,74.977,76.105,77.093,77.735,78.332
2071,N,False,115.06,113.71,112.61,111.92,112.62,111.39,114.87,112.07,113.16,112.22
2072,N,False,116.43,118.33,117.09,118.98,120.91,122.07,118.65,117.93,118.87,118.53
2073,N,False,121.95,121.61,122.37,125.09,125.18,124.83,126.52,128.81,130.63,130.38
2074,N,False,137.72,137.89,139.42,139.72,143.88,145.44,139.17,142.02,139.05,139.35
2075,N,False,107.59,108.63,112.51,114.33,118.69,119.68,119.2,120.91,122.88,119.49
2076,N,False,127.38,125.26,124.49,126.21,125.41,126.2,127.15,126.36,125.97,124.85
2077,N,False,161.06,167.11,165.87,163.53,164.02,167.99,166.9,164.02,159.31,158.41
2078,N,False,124.32,125.49,125.43,125.8,126.93,130.79,134.05,134.48,134.74,134.27
2079,N,False,137.3,139.01,140.6,140.69,136.86,131.15,131.12,135.38,138.44,142.75
2080,N,False,151.2,153.01,154.22,156.46,158.29,157.7,154.04,153.55,150.27,148.57
2081,N,False,120.28,120.63,119.91,120.44,119.9,120.71,120.5,120.97,121.18,121.57
2082,N,False,126.87,127.64,128.71,128.6,130.54,130.23,130.93,131.65,131.6,131.72
2083,N,False,79.496,80.466,80.769,80.909,80.141,80.186,81.805,80.392,79.132,80.376
2084,N,False,133.24,135.16,134.2,131.68,132.01,132.05,131.17,133.95,130.65,135.43
2085,N,False,141.84,140.86,137.44,141.82,142.89,140.52,141.15,139.17,139.97,143.87
2086,N,False,106.47,106.15,106.39,105.94,105.39,105.38,106.19,105.69,106.04,106.6
2087,N,False,154.25,152.28,153.85,152.75,152.45,151.68,154.89,155.83,155.54,153.53
2088,N,False,148.21,148.02,148.16,146.76,147.48,152.82,152.92,149.34,149.57,146.48
2089,N,False,128.56,124.77,125.51,128.6,126.47,125.53,130.88,128.31,127.73,129.57
2090,N,False,132.33,132.29,133.81,131.2,132.63,132.22,131.22,134.65,134.49,134.62
2091,N,False,139.93,137.73,136.24,136.22,134.33,134.33,127.24,127.09,127.6,128.2
2092,N,False,123.72,123.5,124.62,123.81,123.61,121.4,120.14,122.53,117.47,120.61
2093,N,False,95.691,95.151,94.125,93.356,92.762,91.329,91.472,91.402,90.755,93.088
2094,N,False,145.31,148.19,153.88,152.51,152.8,155.23,151.36,156.83,160.44,161.3
2095,N,False,159.21,161.63,153.75,150.37,153.74,155.17,150.94,144.89,144.8,145.92
2096,N,False,140.32,141.05,145.5,141.16,139.1,134.51,136.95,147.42,150.35,150.01
2097,N,False,116.66,115.56,115.1,114.79,112.55,112.54,112.4,112.56,112.83,112.87
2098,N,False,152.15,152.13,156.31,153.1,151.92,152.75,150.9,157.3,154.16,153.64
2099,N,False,124.22,128.43,127.26,126.79,129.57,132.16,131.95,128.23,125.87,126.71
2100,N,False,142.52,140.09,142.32,138.22,143.92,139.41,146.35,148.9,153.06,156.05
2101,N,False,126.24,127.37,127.71,127.83,129.44,129.36,128.47,128.8,128.93,128.7
2102,N,False,106.6,106.63,106.67,106.92,106.92,106.52,106.51,107.26,107.23,106.83
2103,N,False,133.22,133.68,137.39,135.67,137.61,139.5,133.31,132.04,132.07,132.71
2104,N,False,115.18,116.63,113.98,114.4,115.08,115.84,116.54,115.49,115.91,113.02
2105,N,False,132.75,133.48,136.1,136.01,137.77,138.64,140.59,139.13,137.53,138.47
2106,N,False,125.85,128.74,129.58,130.4,130.14,130.62,127.93,128.46,127.71,129.2
2107,N,False,113.87,114.94,119.67,119.13,119.96,118.73,119.57,117.36,114.88,111.74
2108,N,False,133.11,134.5,135.05,134.06,134.49,135.63,137.46,138.88,142.22,141.7
2109,N,False,167.54,169.76,165.97,178.91,171.34,178.3,177.35,168.29,172.98,184.62
2110,N,False,110.58,110.25,110.0,109.82,109.09,109.16,108.44,108.64,108.21,108.39
2111,N,False,110.44,111.0,111.05,111.62,111.33,112.38,112.53,112.25,112.16,112.0
2112,N,False,123.24,122.51,122.9,121.12,120.72,121.08,121.49,120.45,121.52,121.74
2113,N,False,117.98,119.53,119.56,117.94,120.97,120.57,121.98,123.74,124.24,121.96
2114,N,False,92.642,92.454,92.058,92.394,92.013,92.533,93.251,93.856,94.491,95.612
2115,N,False,171.61,174.74,168.17,165.88,161.28,163.71,163.35,161.49,166.25,167.36
2116,N,False,92.778,92.756,91.689,92.328,91.975,91.159,92.037,92.21,91.677,92.618
2117,N,False,86.19,86.724,86.731,86.476,87.172,86.758,86.987,87.409,87.881,87.888
2118,N,False,126.63,128.39,129.86,130.68,130.94,128.0,125.95,126.57,129.23,125.34
2119,N,False,114.13,115.48,115.51,114.37,115.38,115.26,115.92,114.5,114.73,114.9
2120,N,False,147.32,144.98,151.94,146.88,145.21,142.39,155.6,159.35,155.68,150.01
2121,N,False,89.19,89.222,89.329,89.0,89.72,90.135,90.268,90.364,90.745,90.489
2122,N,False,156.66,153.59,154.54,152.84,149.49,147.06,149.58,147.69,144.11,141.8
2123,N,False,104.98,104.38,103.97,103.84,103.62,103.44,103.67,103.11,103.26,103.74
2124,N,False,165.17,158.95,158.04,157.35,153.61,152.84,156.69,157.92,159.93,155.01
2125,N,False,137.07,138.57,135.95,139.71,140.02,138.48,139.33,139.24,137.26,138.55
2126,N,False,145.43,143.03,144.84,149.96,146.42,138.98,136.46,135.12,144.2,145.84
2127,N,False,157.49,151.67,149.08,152.68,150.39,149.32,148.83,154.42,152.51,156.09
2128,N,False,125.47,126.99,127.89,125.76,125.72,125.37,124.48,122.66,121.44,119.64
2129,N,False,99.841,98.983,99.425,98.881,99.843,100.39,101.05,101.77,102.58,104.16
2130,N,False,102.76,101.25,100.46,99.841,98.983,99.425,98.881,99.843,100.39,101.05
2131,N,False,125.56,130.69,130.02,134.61,135.69,140.0,143.17,141.24,137.76,137.43
2132,N,False,130.27,131.91,131.94,133.41,130.65,132.41,130.46,132.07,129.84,131.44
2133,N,False,107.45,104.97,107.79,106.75,105.83,103.61,109.63,101.54,97.84,106.09
2134,N,False,121.82,122.39,123.74,122.41,122.75,122.41,123.26,123.16,125.34,124.15
2135,N,False,131.74,130.32,133.39,133.46,133.8,134.32,136.48,137.13,139.74,139.43
2136,N,False,98.828,99.319,99.183,99.403,100.21,99.236,99.231,99.621,100.46,99.484
2137,N,False,132.11,140.45,141.0,142.65,143.08,144.21,143.43,142.54,142.37,142.06
2138,N,False,123.24,122.66,121.83,121.36,122.4,122.12,121.5,121.3,121.33,122.06
2139,N,False,108.73,108.64,108.2,108.58,109.14,109.91,110.07,111.04,111.62,111.86
2140,N,False,136.53,135.69,137.17,135.5,135.19,135.09,135.55,137.35,137.04,137.13
2141,N,False,135.97,134.02,131.71,130.58,126.31,128.4,130.94,132.21,130.34,134.98
2142,N,False,140.62,143.12,141.56,139.31,139.05,138.02,138.78,137.4,137.27,137.8
2143,N,False,121.53,120.69,121.61,121.36,120.81,121.12,120.7,120.45,119.95,119.89
2144,N,False,89.61,89.56,89.236,89.435,89.072,89.107,89.291,89.563,89.607,89.871
2145,N,False,117.56,113.61,112.99,109.66,112.51,113.33,111.31,112.05,115.19,115.08
2146,N,False,153.89,151.19,153.88,147.52,141.13,143.02,146.08,144.56,143.81,151.98
2147,N,False,115.55,115.01,115.25,114.83,114.55,113.98,113.39,113.09,112.98,113.0
2148,N,False,72.387,80.871,73.403,72.863,75.012,74.735,75.787,75.109,75.54,74.201
2149,N,False,127.67,127.67,126.0,125.98,126.45,126.02,127.31,125.79,123.9,122.17
2150,N,False,108.63,109.26,107.64,108.58,107.74,106.83,106.91,105.78,106.44,105.23
2151,N,False,144.02,143.97,144.96,144.11,148.03,145.57,145.43,140.96,143.95,141.62
2152,N,False,104.11,104.97,104.67,105.31,105.45,105.4,105.16,104.34,104.7,104.21
2153,N,False,104.98,103.95,104.29,104.01,103.33,101.69,101.13,100.74,99.919,100.69
2154,N,False,97.645,97.576,97.792,97.847,98.791,99.048,99.202,99.136,99.292,99.422
2155,N,False,94.049,93.758,94.147,93.234,92.776,92.911,91.311,91.782,92.074,91.151
2156,N,False,122.19,122.07,123.15,121.09,119.25,123.95,125.5,125.59,122.85,123.32
2157,N,False,99.075,98.743,98.658,98.238,99.472,99.589,99.627,100.66,100.55,101.69
2158,N,False,128.81,127.2,129.27,129.11,128.47,124.99,124.68,126.1,124.35,124.11
2159,N,False,153.8,167.74,153.05,160.63,150.65,154.05,153.22,163.89,168.72,182.79
2160,N,False,127.2,129.27,129.11,128.47,124.99,124.68,126.1,124.35,124.11,123.78
2161,N,False,136.57,138.59,138.92,135.53,130.27,134.04,135.43,133.17,131.0,130.38
2162,N,False,160.63,157.89,160.05,164.27,166.03,168.2,165.68,163.76,165.83,160.1
2163,N,False,100.97,101.15,100.94,101.53,101.77,101.64,102.04,102.3,102.14,102.39
2164,N,False,109.57,108.43,107.81,108.35,107.66,107.54,107.93,107.49,107.52,109.09
2165,N,False,143.7,141.53,143.16,141.77,146.78,148.05,136.26,139.23,139.47,140.32
2166,N,False,122.64,121.79,120.46,120.03,119.71,118.0,117.09,117.48,116.6,115.86
2167,N,False,124.74,126.71,124.62,128.3,133.0,130.57,129.51,136.58,136.1,142.03
2168,N,False,121.2,121.13,120.18,118.95,119.51,119.88,120.87,120.19,120.07,120.07
2169,N,False,118.62,117.83,116.49,115.51,116.46,117.05,116.96,117.4,117.44,117.34
2170,N,False,108.46,108.82,110.31,109.78,109.61,109.81,109.23,110.24,110.89,111.78
2171,N,False,141.18,139.45,140.52,138.86,142.68,142.08,140.38,142.91,144.24,146.9
2172,N,False,152.87,153.09,155.22,155.53,154.05,153.01,151.02,145.4,144.74,142.87
2173,N,False,140.98,141.01,141.16,148.91,151.99,150.72,156.37,158.21,157.01,155.9
2174,N,False,142.55,140.21,139.74,138.88,139.06,139.33,136.82,135.72,129.07,129.73
2175,N,False,100.16,99.23,99.326,99.084,98.149,98.499,99.325,98.805,98.944,99.714
2176,N,False,101.61,101.27,100.74,101.99,103.37,103.2,103.73,102.86,104.41,104.45
2177,N,False,112.91,113.53,112.77,110.77,110.05,110.8,108.86,108.76,107.25,107.17
2178,N,False,115.6,117.46,115.25,116.15,117.71,121.82,123.32,125.56,124.41,126.31
2179,N,False,133.21,135.26,136.28,136.54,136.49,135.51,136.69,133.96,134.23,136.54
2180,N,False,123.59,121.5,129.71,127.58,124.81,127.25,130.89,131.78,134.55,131.88
2181,N,False,149.26,148.47,150.31,149.25,147.38,151.27,151.5,155.96,156.26,147.11
2182,N,False,133.48,132.94,132.66,132.6,131.12,132.85,132.64,131.91,133.59,135.14
2183,N,False,103.99,103.56,104.11,103.9,106.54,107.55,107.16,107.7,109.89,107.88
2184,N,False,129.12,132.73,132.96,135.57,134.9,136.27,139.16,146.62,146.14,148.23
2185,N,False,141.33,137.85,140.16,141.7,137.58,136.88,139.09,140.23,142.46,144.49
2186,N,False,131.67,132.27,131.92,130.72,129.72,128.36,129.14,127.81,126.88,125.35
2187,N,False,133.89,131.58,128.7,122.46,123.38,123.04,125.04,128.35,125.9,125.83
2188,N,False,154.98,156.15,157.66,159.49,158.01,150.22,149.22,144.2,141.4,146.01
2189,N,False,153.66,155.17,150.39,148.8,150.51,148.77,148.37,148.08,141.99,127.77
2190,N,False,82.181,82.665,83.22,82.893,82.721,82.161,81.893,82.205,81.917,81.995
2191,N,False,172.07,176.16,177.41,174.6,175.94,173.78,182.27,181.05,186.19,186.82
2192,N,False,131.11,133.0,137.88,135.78,134.55,141.21,142.14,143.55,143.04,139.64
2193,N,False,96.325,96.979,97.517,98.429,98.794,98.022,98.147,98.607,98.573,98.485
2194,N,False,125.25,123.8,125.45,125.56,125.42,125.15,125.75,129.1,127.42,125.49
2195,N,False,64.745,65.318,65.105,64.894,64.206,64.733,65.287,67.271,67.491,66.389
2196,N,False,117.85,116.68,117.93,118.18,117.65,117.54,118.08,118.95,117.89,118.68
2197,N,False,108.15,105.46,107.11,106.85,106.69,107.65,108.27,107.84,107.46,105.93
2198,N,False,153.3,152.19,153.8,155.34,161.44,158.07,160.37,151.64,149.59,153.77
2199,N,False,117.9,119.37,119.39,118.03,119.61,123.04,123.02,122.2,121.24,121.88
2200,N,False,119.74,120.42,120.18,121.62,122.1,122.35,120.16,122.01,122.62,123.98
2201,N,False,139.64,141.77,141.82,142.3,141.64,140.54,141.39,140.68,142.43,142.72
2202,N,False,133.39,133.89,131.11,130.26,128.47,129.0,129.1,127.68,126.7,125.08
2203,N,False,112.84,110.61,109.85,111.23,114.08,114.33,113.41,114.4,112.97,118.42
2204,N,False,204.95,201.46,213.52,205.46,207.51,206.59,210.64,200.39,192.76,204.41
2205,N,False,142.2,141.01,141.39,140.91,143.77,144.06,145.85,148.59,146.41,147.19
2206,N,False,114.84,114.5,115.78,115.31,115.45,115.53,115.02,114.54,113.52,112.87
2207,N,False,170.61,172.36,172.93,179.41,183.08,175.64,176.73,177.07,175.11,177.37
2208,N,False,119.37,120.85,120.66,120.48,121.98,123.27,124.07,124.85,127.42,124.96
2209,N,False,171.95,175.28,181.82,173.55,172.17,172.86,175.74,162.3,154.39,152.97
2210,N,False,125.42,128.98,129.44,131.9,136.15,132.58,138.98,139.62,143.3,139.83
2211,N,False,136.52,137.27,139.71,139.52,144.81,143.56,142.69,145.38,146.92,146.8
2212,N,False,113.62,112.44,113.63,114.2,113.06,114.27,116.49,116.0,118.05,119.33
2213,N,False,78.154,78.59,78.039,76.902,77.601,79.008,77.329,77.03,76.759,76.081
2214,N,False,127.94,126.51,127.62,127.12,127.85,128.17,127.97,128.5,128.42,126.26
2215,N,False,131.81,132.79,131.72,131.39,131.73,132.45,133.83,133.04,131.2,131.67
2216,N,False,131.81,132.79,131.72,131.39,131.73,132.45,133.83,133.04,131.2,131.67
2217,N,False,116.61,114.26,110.63,111.72,108.96,107.48,105.26,106.64,106.36,108.78
2218,N,False,120.75,119.55,123.05,120.72,120.59,119.35,123.85,123.82,124.29,124.36
2219,N,False,142.55,140.65,139.78,134.65,138.55,136.29,136.93,138.76,136.92,131.18
2220,N,False,114.57,113.12,113.82,116.5,116.37,115.1,115.4,116.96,117.1,114.08
2221,N,False,126.16,127.69,121.33,123.83,124.56,122.36,122.42,123.15,121.33,123.07
2222,N,False,125.18,124.35,122.46,120.81,122.34,120.82,124.32,124.85,122.62,123.96
2223,N,False,69.003,69.723,69.366,68.999,68.315,69.214,68.406,68.089,67.041,68.331
2224,N,False,80.322,80.761,81.009,81.122,80.879,81.87,82.344,82.575,82.334,84.42
2225,N,False,144.86,147.96,146.42,146.52,151.55,151.84,150.67,148.4,146.33,150.36
2226,N,False,148.43,146.29,145.22,144.34,142.61,143.21,145.51,144.48,144.57,141.11
2227,N,False,156.61,147.04,147.37,155.44,157.62,152.65,160.17,162.85,160.24,160.88
2228,N,False,153.82,159.75,154.39,153.0,157.03,154.56,159.18,161.02,155.84,154.39
2229,N,False,125.6,126.06,126.25,129.23,130.6,132.19,135.71,138.44,139.5,138.44
2230,N,False,130.54,129.53,131.9,131.71,133.51,136.4,135.89,133.7,133.85,136.63
2231,N,False,86.479,86.992,88.334,90.01,90.567,91.968,90.686,90.494,88.859,87.535
2232,N,False,130.69,130.12,130.81,133.35,133.76,139.3,140.85,140.25,142.62,145.08
2233,N,False,144.16,144.41,141.34,136.74,140.93,140.29,141.41,144.2,147.66,147.1
2234,N,False,131.39,128.05,128.63,131.45,130.69,130.12,130.81,133.35,133.76,139.3
2235,N,False,108.42,110.09,110.05,108.26,110.12,109.37,110.98,109.94,109.54,109.81
2236,N,False,107.79,106.1,106.98,106.73,106.61,106.05,105.88,107.86,105.89,105.78
2237,N,False,93.913,94.518,94.731,94.721,94.263,92.155,92.796,92.414,91.317,91.627
2238,N,False,158.87,156.23,157.95,153.68,147.47,145.26,144.79,140.68,138.14,137.69
2239,N,False,85.922,87.185,87.461,85.241,84.837,84.131,83.974,82.816,83.095,82.78
2240,N,False,120.86,124.66,127.67,123.88,115.48,120.16,115.69,115.77,114.9,116.67
2241,N,False,117.09,117.33,117.55,121.49,120.22,122.96,119.13,119.1,118.78,120.45
2242,N,False,121.46,120.79,120.28,120.44,117.91,116.57,115.42,114.5,113.54,114.13
2243,N,False,128.73,129.63,130.7,129.84,129.88,129.16,127.53,125.46,125.23,125.03
2244,N,False,100.03,100.36,100.84,101.87,101.73,102.19,103.48,103.42,104.28,104.21
