,FLARE_TYPE,COINCIDENCE,USFLUX_1,USFLUX_2,USFLUX_3,USFLUX_4,USFLUX_5,USFLUX_6,USFLUX_7,USFLUX_8,USFLUX_9,USFLUX_10
1941,N,False,4.2064e+22,4.1821e+22,4.1742e+22,4.129e+22,4.1231e+22,4.0863e+22,4.0605e+22,4.033e+22,4.0125e+22,3.9873e+22
1942,N,False,1.9776e+22,1.978e+22,1.9632e+22,1.9537e+22,1.9323e+22,1.9201e+22,1.8975e+22,1.8842e+22,1.8702e+22,1.8512e+22
1943,N,False,1.5865e+21,1.6053e+21,1.5786e+21,1.57e+21,1.5222e+21,1.5097e+21,1.5078e+21,1.496e+21,1.5562e+21,1.5566e+21
1944,N,False,1.0907e+20,9.8794e+19,9.7662e+19,1.1428e+20,1.0571e+20,9.6848e+19,1.0282e+20,1.0973e+20,1.034e+20,1.1918e+20
1945,N,False,6.6024e+20,6.4233e+20,5.9023e+20,5.5623e+20,5.6367e+20,5.3182e+20,5.4394e+20,5.2423e+20,5.3104e+20,5.1575e+20
1946,N,False,1.1618e+21,1.1736e+21,1.2045e+21,1.1465e+21,1.1612e+21,1.1319e+21,1.1019e+21,1.0612e+21,1.0299e+21,1.0301e+21
1947,N,False,6.2098e+22,6.1085e+22,6.07e+22,6.0278e+22,5.9812e+22,6.0015e+22,6.0079e+22,6.0047e+22,6.033e+22,6.0488e+22
1948,N,False,3.6047e+21,3.6723e+21,3.708e+21,3.6548e+21,3.6616e+21,3.7223e+21,3.6823e+21,3.7045e+21,3.7033e+21,3.6768e+21
1949,N,False,6.594e+22,6.5958e+22,6.6592e+22,6.6367e+22,6.6787e+22,6.7064e+22,6.7532e+22,6.7751e+22,6.832e+22,6.8691e+22
1950,N,False,4.0093e+21,4.0066e+21,3.9682e+21,3.9738e+21,3.9478e+21,4.02e+21,3.9735e+21,4.0201e+21,3.9506e+21,3.9755e+21
1951,N,False,5.2369e+21,5.1873e+21,5.2547e+21,5.1539e+21,5.171e+21,5.2362e+21,5.1746e+21,5.0637e+21,5.0197e+21,4.9505e+21
1952,N,False,9.4251e+18,3.0206e+20,3.1914e+20,3.5205e+20,3.8492e+20,4.2885e+20,4.4353e+20,4.5413e+20,4.6952e+20,5.1238e+20
1953,N,False,3.4934e+21,3.5028e+21,3.5383e+21,3.619e+21,3.5676e+21,3.5718e+21,3.6554e+21,3.6307e+21,3.6661e+21,3.6903e+21
1954,N,False,2.5853e+21,2.5996e+21,2.5799e+21,2.6056e+21,2.5967e+21,2.5598e+21,2.6349e+21,2.6752e+21,2.6598e+21,2.6953e+21
1955,N,False,1.6157e+21,1.5732e+21,1.5985e+21,1.6222e+21,1.6409e+21,1.6098e+21,1.613e+21,1.662e+21,1.6833e+21,1.6898e+21
1956,N,False,1.9227e+20,1.8759e+20,1.756e+20,1.9182e+20,1.8473e+20,1.7654e+20,1.7204e+20,1.8738e+20,1.8931e+20,1.9486e+20
1957,N,False,6.2785e+21,6.2516e+21,6.3141e+21,6.2582e+21,6.453e+21,6.4421e+21,6.476e+21,6.4256e+21,6.7078e+21,6.5291e+21
1958,N,False,1.5664e+21,1.5711e+21,1.5699e+21,1.5684e+21,1.5596e+21,1.589e+21,1.627e+21,1.6748e+21,1.7228e+21,1.7677e+21
1959,N,False,7.0828e+21,7.0461e+21,6.9927e+21,7.1326e+21,7.0833e+21,7.2327e+21,7.2315e+21,7.3445e+21,7.3237e+21,7.3384e+21
1960,N,False,2.8691e+21,2.8565e+21,2.8731e+21,2.8728e+21,2.8598e+21,2.7955e+21,2.7919e+21,2.8248e+21,2.7724e+21,2.6329e+21
1961,N,False,1.6903e+21,1.6493e+21,1.6508e+21,1.6707e+21,1.6684e+21,1.713e+21,1.7208e+21,1.7523e+21,1.7542e+21,1.7438e+21
1962,N,False,1.6493e+21,1.7134e+21,1.8201e+21,1.8613e+21,1.8174e+21,1.7217e+21,1.6813e+21,1.6235e+21,1.6083e+21,1.5505e+21
1963,N,False,2.2934e+21,2.288e+21,2.2946e+21,2.2253e+21,2.2152e+21,2.2278e+21,2.3074e+21,2.2296e+21,2.2368e+21,2.2386e+21
1964,N,False,4.2817e+20,4.4163e+20,4.3094e+20,4.2824e+20,4.1611e+20,4.4361e+20,4.2907e+20,4.2318e+20,4.5342e+20,4.3439e+20
1965,N,False,9.9355e+20,9.5918e+20,9.7259e+20,9.7491e+20,9.8828e+20,9.7827e+20,9.7546e+20,9.8838e+20,1.0001e+21,1.0381e+21
1966,N,False,1.6461e+21,1.644e+21,1.7021e+21,1.767e+21,1.7273e+21,1.7698e+21,1.8166e+21,1.8511e+21,1.7666e+21,1.815e+21
1967,N,False,3.8787e+21,3.8445e+21,3.8121e+21,3.781e+21,3.7772e+21,3.8017e+21,3.7969e+21,3.7923e+21,3.7697e+21,3.7666e+21
1968,N,False,1.0593e+22,1.0611e+22,1.0643e+22,1.0743e+22,1.0642e+22,1.0703e+22,1.0662e+22,1.0678e+22,1.0613e+22,1.0569e+22
1969,N,False,1.0593e+22,1.0611e+22,1.0643e+22,1.0743e+22,1.0642e+22,1.0703e+22,1.0662e+22,1.0678e+22,1.0613e+22,1.0569e+22
1970,N,False,4.564e+20,4.8908e+20,4.8663e+20,4.8781e+20,4.7882e+20,4.8564e+20,4.9654e+20,4.842e+20,4.8251e+20,4.7192e+20
1971,N,False,2.2415e+21,2.2304e+21,2.2363e+21,2.195e+21,2.1731e+21,2.1701e+21,2.1807e+21,2.1475e+21,2.1226e+21,2.0951e+21
1972,N,False,7.4412e+21,7.3822e+21,7.3489e+21,7.3328e+21,7.3865e+21,7.2799e+21,7.2594e+21,7.2945e+21,7.3319e+21,7.3498e+21
1973,N,False,3.0425e+21,3.0037e+21,2.9483e+21,2.9815e+21,2.9542e+21,2.9826e+21,2.9159e+21,3.0268e+21,3.0046e+21,2.9575e+21
1974,N,False,8.0481e+21,8.0671e+21,8.1065e+21,8.1408e+21,8.2456e+21,8.2645e+21,8.286e+21,8.3159e+21,8.3426e+21,8.3208e+21
1975,N,False,2.5657e+21,2.5927e+21,2.5927e+21,2.5229e+21,2.4338e+21,2.3725e+21,2.3432e+21,2.2808e+21,2.2938e+21,2.2493e+21
1976,N,False,2.9716e+22,2.9531e+22,2.9597e+22,2.9325e+22,2.9094e+22,2.8896e+22,2.8803e+22,2.8467e+22,2.8386e+22,2.8185e+22
1977,N,False,2.5657e+21,2.5927e+21,2.5927e+21,2.5229e+21,2.4338e+21,2.3725e+21,2.3432e+21,2.2808e+21,2.2938e+21,2.2493e+21
1978,N,False,2.4175e+22,2.4255e+22,2.451e+22,2.4695e+22,2.4654e+22,2.469e+22,2.4869e+22,2.4918e+22,2.4979e+22,2.5072e+22
1979,N,False,6.6036e+20,6.3491e+20,6.1612e+20,5.8784e+20,5.4065e+20,5.452e+20,5.2711e+20,5.4982e+20,5.434e+20,5.4783e+20
1980,N,False,1.1866e+21,1.2248e+21,1.2712e+21,1.312e+21,1.3237e+21,1.275e+21,1.2858e+21,1.2875e+21,1.2483e+21,1.2384e+21
1981,N,False,2.5978e+22,2.6597e+22,2.6911e+22,2.7193e+22,2.7638e+22,2.7763e+22,2.7937e+22,2.7709e+22,2.7804e+22,2.7732e+22
1982,N,False,4.7722e+21,4.8022e+21,4.9452e+21,5.004e+21,5.172e+21,5.2674e+21,5.367e+21,5.3857e+21,5.4072e+21,5.3901e+21
1983,N,False,5.8251e+21,5.8927e+21,5.9902e+21,6.0037e+21,6.0981e+21,6.1658e+21,6.181e+21,6.1438e+21,6.1973e+21,6.1509e+21
1984,N,False,7.145e+22,7.1771e+22,7.2258e+22,7.2738e+22,7.329e+22,7.3695e+22,7.3832e+22,7.4219e+22,7.4378e+22,7.4295e+22
1985,N,False,3.5944e+21,3.6953e+21,3.5865e+21,3.4787e+21,3.3844e+21,3.1954e+21,3.1795e+21,3.1157e+21,3.1515e+21,2.9905e+21
1986,N,False,1.753e+21,1.7627e+21,1.7709e+21,1.7612e+21,1.7487e+21,1.7355e+21,1.7378e+21,1.7355e+21,1.7434e+21,1.7283e+21
1987,N,False,4.4208e+22,4.4148e+22,4.3928e+22,4.3706e+22,4.4112e+22,4.3636e+22,4.335e+22,4.3126e+22,4.271e+22,4.2332e+22
1988,N,False,3.732e+21,3.7702e+21,3.773e+21,3.864e+21,3.8857e+21,3.9379e+21,3.9468e+21,3.9803e+21,4.0597e+21,4.0146e+21
1989,N,False,1.3538e+21,1.3256e+21,1.2583e+21,1.23e+21,1.1515e+21,1.1928e+21,1.1608e+21,1.1247e+21,1.1547e+21,1.1373e+21
1990,N,False,1.2642e+21,1.2313e+21,1.2132e+21,1.2369e+21,1.2327e+21,1.2604e+21,1.2774e+21,1.3027e+21,1.2989e+21,1.3092e+21
1991,N,False,4.5672e+21,4.6344e+21,4.8049e+21,4.9234e+21,5.0598e+21,5.1769e+21,5.297e+21,5.4066e+21,5.5063e+21,5.6419e+21
1992,N,False,2.0648e+21,2.0377e+21,2.0427e+21,1.9899e+21,2.024e+21,1.9732e+21,1.9894e+21,1.9797e+21,1.9891e+21,1.9922e+21
1993,N,False,5.8672e+20,5.8305e+20,5.5904e+20,5.1698e+20,4.9435e+20,4.9291e+20,5.0593e+20,4.8958e+20,4.9424e+20,4.8864e+20
1994,N,False,4.6555e+21,4.7744e+21,4.8919e+21,4.9254e+21,4.9028e+21,4.9367e+21,4.9466e+21,5.0476e+21,5.0355e+21,5.0318e+21
1995,N,False,1.91e+21,1.8762e+21,1.8484e+21,1.8136e+21,1.7253e+21,1.7558e+21,1.7061e+21,1.7198e+21,1.7132e+21,1.7072e+21
1996,N,False,1.014e+21,9.7685e+20,1.0095e+21,1.0214e+21,1.0006e+21,1.0222e+21,9.9836e+20,9.7972e+20,9.5577e+20,9.8324e+20
1997,N,False,1.166e+22,1.1623e+22,1.1607e+22,1.1678e+22,1.1624e+22,1.1646e+22,1.1627e+22,1.1664e+22,1.1665e+22,1.169e+22
1998,N,False,2.55e+21,2.4929e+21,2.5563e+21,2.5765e+21,2.5066e+21,2.5332e+21,2.4945e+21,2.4881e+21,2.4387e+21,2.4089e+21
1999,N,False,4.0174e+21,4.0976e+21,4.0635e+21,4.1981e+21,4.1324e+21,4.089e+21,4.0887e+21,4.1244e+21,4.1471e+21,4.1838e+21
2000,N,False,7.9016e+19,9.2556e+19,9.4095e+19,9.8982e+19,1.1373e+20,1.1674e+20,1.1718e+20,1.0823e+20,1.0475e+20,9.8981e+19
2001,N,False,8.0102e+20,7.8825e+20,7.9573e+20,7.9411e+20,7.4843e+20,8.1127e+20,7.6304e+20,7.4577e+20,7.7499e+20,7.6421e+20
2002,N,False,1.2996e+21,1.2777e+21,1.2679e+21,1.3151e+21,1.3156e+21,1.3261e+21,1.3651e+21,1.3653e+21,1.373e+21,1.3807e+21
2003,N,False,1.3758e+21,1.3944e+21,1.3881e+21,1.4379e+21,1.4033e+21,1.3973e+21,1.3986e+21,1.3762e+21,1.3127e+21,1.2904e+21
2004,N,False,9.2874e+20,9.448e+20,9.5098e+20,9.7273e+20,1.0093e+21,9.8942e+20,9.8482e+20,9.8609e+20,9.9073e+20,9.6767e+20
2005,N,False,8.5249e+21,8.3525e+21,8.214e+21,8.0381e+21,7.7815e+21,7.589e+21,7.3933e+21,7.4245e+21,7.3635e+21,7.3674e+21
2006,N,False,4.9916e+20,4.7611e+20,4.6853e+20,4.6355e+20,4.4729e+20,4.6357e+20,4.5774e+20,4.4307e+20,4.4426e+20,4.4894e+20
2007,N,False,2.0241e+22,2.0029e+22,1.9788e+22,1.9724e+22,1.9518e+22,1.9388e+22,1.9367e+22,1.9294e+22,1.9309e+22,1.9529e+22
2008,N,False,1.3072e+22,1.3119e+22,1.3033e+22,1.2995e+22,1.2981e+22,1.3019e+22,1.3006e+22,1.2936e+22,1.2931e+22,1.2856e+22
2009,N,False,1.793e+22,1.8003e+22,1.7959e+22,1.7933e+22,1.7769e+22,1.7809e+22,1.7778e+22,1.7865e+22,1.7766e+22,1.7751e+22
2010,N,False,2.0434e+21,1.9891e+21,1.9397e+21,1.9008e+21,1.9032e+21,1.8047e+21,1.8198e+21,1.7398e+21,1.7431e+21,1.7054e+21
2011,N,False,5.6238e+20,5.4019e+20,5.2762e+20,5.2888e+20,5.2312e+20,5.4354e+20,5.4428e+20,5.4544e+20,5.4974e+20,5.5133e+20
2012,N,False,9.2354e+20,9.3899e+20,9.1109e+20,8.9136e+20,8.8838e+20,8.6644e+20,8.4525e+20,8.4356e+20,8.1041e+20,8.1509e+20
2013,N,False,5.3426e+20,5.3574e+20,5.3308e+20,5.1101e+20,5.1206e+20,4.7773e+20,4.8125e+20,4.8179e+20,4.8859e+20,4.6855e+20
2014,N,False,1.0359e+22,1.0389e+22,1.038e+22,1.0337e+22,1.039e+22,1.038e+22,1.0379e+22,1.0428e+22,1.0371e+22,1.0461e+22
2015,N,False,6.8426e+21,6.8595e+21,6.7769e+21,6.7335e+21,6.7665e+21,6.6811e+21,6.6952e+21,6.6848e+21,6.6573e+21,6.5689e+21
2016,N,False,2.6489e+21,2.6954e+21,2.6725e+21,2.6334e+21,2.5229e+21,2.468e+21,2.4105e+21,2.2751e+21,2.2279e+21,2.1362e+21
2017,N,False,3.8624e+21,3.8638e+21,3.8849e+21,3.9218e+21,3.8628e+21,3.8831e+21,3.8591e+21,3.8731e+21,3.8375e+21,3.8123e+21
2018,N,False,1.4888e+21,1.5193e+21,1.5551e+21,1.5632e+21,1.5724e+21,1.6459e+21,1.6522e+21,1.6639e+21,1.658e+21,1.6907e+21
2019,N,False,3.8676e+21,3.8479e+21,3.8323e+21,3.828e+21,3.8607e+21,3.8815e+21,3.862e+21,3.8568e+21,3.8441e+21,3.8426e+21
2020,N,False,4.9086e+21,4.9032e+21,4.8609e+21,4.722e+21,4.6829e+21,4.6758e+21,4.6501e+21,4.59e+21,4.6342e+21,4.5754e+21
2021,N,False,5.3897e+21,5.417e+21,5.4299e+21,5.4537e+21,5.3763e+21,5.3796e+21,5.3901e+21,5.4637e+21,5.509e+21,5.5534e+21
2022,N,False,2.068e+21,2.1034e+21,2.1728e+21,2.1379e+21,2.1396e+21,2.1736e+21,2.1916e+21,2.2015e+21,2.1784e+21,2.1043e+21
2023,N,False,7.3666e+21,7.383e+21,7.3634e+21,7.4572e+21,7.537e+21,7.5252e+21,7.5251e+21,7.4286e+21,7.5676e+21,7.6725e+21
2024,N,False,9.3508e+20,8.8603e+20,8.9433e+20,8.913e+20,9.0277e+20,8.8755e+20,8.7866e+20,8.6088e+20,8.4709e+20,8.5205e+20
2025,N,False,1.5469e+21,1.5207e+21,1.5051e+21,1.4479e+21,1.3849e+21,1.39e+21,1.3009e+21,1.2724e+21,1.2442e+21,1.195e+21
2026,N,False,1.5439e+22,1.5303e+22,1.5189e+22,1.5163e+22,1.4937e+22,1.4961e+22,1.4993e+22,1.4635e+22,1.4512e+22,1.4242e+22
2027,N,False,2.3183e+20,2.4274e+20,2.4559e+20,2.537e+20,2.4718e+20,2.3841e+20,2.4853e+20,2.3755e+20,2.187e+20,2.0373e+20
2028,N,False,2.8545e+21,2.8702e+21,2.8224e+21,2.8073e+21,2.774e+21,2.7798e+21,2.7983e+21,2.8353e+21,2.8522e+21,2.865e+21
2029,N,False,4.444e+21,4.5e+21,4.4247e+21,4.4592e+21,4.4597e+21,4.4966e+21,4.5406e+21,4.562e+21,4.5787e+21,4.6088e+21
2030,N,False,4.1996e+21,4.2547e+21,4.3556e+21,4.3465e+21,4.4066e+21,4.4379e+21,4.4108e+21,4.432e+21,4.4012e+21,4.4109e+21
2031,N,False,1.4544e+21,1.3787e+21,1.3821e+21,1.3942e+21,1.4089e+21,1.3888e+21,1.3397e+21,1.3337e+21,1.3339e+21,1.3161e+21
2032,N,False,6.4416e+20,6.5229e+20,6.3678e+20,6.3715e+20,6.4023e+20,6.4549e+20,6.5888e+20,6.4821e+20,6.1705e+20,5.9718e+20
2033,N,False,1.8226e+21,1.8818e+21,1.9e+21,1.8957e+21,1.9021e+21,1.9053e+21,1.8903e+21,1.8894e+21,1.9131e+21,1.9353e+21
2034,N,False,1.4019e+20,1.6397e+20,1.5172e+20,0.0,0.0,0.0,0.0,0.0,0.0,1.2951e+20
2035,N,False,7.593e+20,7.5364e+20,7.5023e+20,7.3099e+20,7.5072e+20,7.1827e+20,7.5134e+20,7.5767e+20,7.8987e+20,7.5277e+20
2036,N,False,3.7389e+21,3.7195e+21,3.5674e+21,3.5376e+21,3.5413e+21,3.5493e+21,3.4852e+21,3.463e+21,3.4683e+21,3.4837e+21
2037,N,False,3.7915e+21,3.7809e+21,3.7853e+21,3.8335e+21,3.8502e+21,3.8014e+21,3.8576e+21,3.8779e+21,3.8341e+21,3.8616e+21
2038,N,False,1.0741e+22,1.063e+22,1.0624e+22,1.0556e+22,1.058e+22,1.0455e+22,1.0516e+22,1.0546e+22,1.046e+22,1.0455e+22
2039,N,False,3.8775e+21,3.9313e+21,3.9311e+21,3.9621e+21,4.0301e+21,4.002e+21,4.0518e+21,4.0308e+21,4.0416e+21,4.0916e+21
2040,N,False,7.5218e+21,7.3942e+21,7.3446e+21,7.255e+21,7.1809e+21,7.2582e+21,7.0338e+21,6.9099e+21,6.8029e+21,6.7095e+21
2041,N,False,1.4523e+21,1.4255e+21,1.44e+21,1.5041e+21,1.4698e+21,1.5107e+21,1.4587e+21,1.5074e+21,1.4901e+21,1.5245e+21
2042,N,False,2.3692e+22,2.3591e+22,2.3756e+22,2.3776e+22,2.3808e+22,2.3732e+22,2.3968e+22,2.4076e+22,2.412e+22,2.427e+22
2043,N,False,2.7594e+21,2.8115e+21,2.882e+21,2.9951e+21,2.9285e+21,2.9574e+21,3.5843e+21,3.7387e+21,3.2342e+21,3.2649e+21
2044,N,False,5.3117e+21,5.3002e+21,5.3229e+21,5.3793e+21,5.5135e+21,5.7586e+21,5.7371e+21,6.0421e+21,6.1783e+21,6.2926e+21
2045,N,False,5.3117e+21,5.3002e+21,5.3229e+21,5.3793e+21,5.5135e+21,5.7586e+21,5.7371e+21,6.0421e+21,6.1783e+21,6.2926e+21
2046,N,False,1.7619e+22,1.7646e+22,1.767e+22,1.7702e+22,1.7922e+22,1.7794e+22,1.8001e+22,1.8077e+22,1.8175e+22,1.817e+22
2047,N,False,6.9183e+21,6.8852e+21,6.8851e+21,6.9271e+21,6.8218e+21,6.7838e+21,6.8099e+21,6.827e+21,6.7708e+21,6.8218e+21
2048,N,False,5.577e+20,5.6715e+20,6.2883e+20,6.4928e+20,6.8322e+20,6.8282e+20,6.7657e+20,6.8867e+20,6.8855e+20,7.3178e+20
2049,N,False,1.1959e+21,1.1953e+21,1.1996e+21,1.1678e+21,1.1656e+21,1.1793e+21,1.1449e+21,1.1574e+21,1.1379e+21,1.1388e+21
2050,N,False,4.4851e+22,4.4722e+22,4.4757e+22,4.4768e+22,4.4757e+22,4.4716e+22,4.4609e+22,4.4504e+22,4.4539e+22,4.4411e+22
2051,N,False,7.5323e+20,7.5059e+20,8.1482e+20,7.9468e+20,8.0199e+20,8.2728e+20,8.5431e+20,8.6693e+20,8.9014e+20,8.8855e+20
2052,N,False,1.0858e+21,1.0522e+21,1.064e+21,1.034e+21,1.0169e+21,1.057e+21,1.0464e+21,9.9479e+20,9.7258e+20,9.7354e+20
2053,N,False,9.588e+20,9.4622e+20,9.6386e+20,9.6351e+20,9.4154e+20,9.5349e+20,9.1898e+20,9.1443e+20,8.8223e+20,8.715e+20
2054,N,False,1.2203e+21,1.2128e+21,1.2665e+21,1.2756e+21,1.2354e+21,1.2171e+21,1.2349e+21,1.2732e+21,1.2723e+21,1.2499e+21
2055,N,False,1.0277e+21,1.0844e+21,1.0238e+21,1.0595e+21,1.0683e+21,1.1199e+21,1.1397e+21,1.1526e+21,1.0673e+21,1.0992e+21
2056,N,False,1.1499e+21,1.1365e+21,1.1417e+21,1.1259e+21,1.1052e+21,1.1224e+21,1.1097e+21,1.1035e+21,1.1295e+21,1.0914e+21
2057,N,False,7.8072e+21,7.9308e+21,7.852e+21,7.8693e+21,7.7775e+21,7.7971e+21,7.9344e+21,7.9598e+21,7.8968e+21,8.0138e+21
2058,N,False,8.9414e+21,8.86e+21,8.8678e+21,8.9326e+21,1.2724e+22,8.8867e+21,8.9108e+21,8.8064e+21,8.8238e+21,8.8032e+21
2059,N,False,5.5152e+20,4.992e+20,4.9065e+20,4.8354e+20,4.4841e+20,4.3691e+20,4.3441e+20,4.8509e+20,4.5593e+20,4.424e+20
2060,N,False,1.6813e+22,1.6967e+22,1.7021e+22,1.7071e+22,1.7005e+22,1.6931e+22,1.692e+22,1.6793e+22,1.6649e+22,1.6667e+22
2061,N,False,4.439e+20,4.6734e+20,4.6325e+20,4.5498e+20,4.6225e+20,4.7469e+20,4.7694e+20,4.8456e+20,4.8314e+20,5.0089e+20
2062,N,False,1.9803e+22,2.0092e+22,2.0245e+22,2.0523e+22,2.0592e+22,2.0488e+22,2.0348e+22,2.0166e+22,2.011e+22,2.0119e+22
2063,N,False,1.317e+21,1.2725e+21,1.2645e+21,1.2812e+21,1.2814e+21,1.2797e+21,1.2937e+21,1.3027e+21,1.2919e+21,1.2877e+21
2064,N,False,1.2017e+22,1.2025e+22,1.2036e+22,1.2042e+22,1.2051e+22,1.1919e+22,1.2014e+22,1.1868e+22,1.1695e+22,1.1483e+22
2065,N,False,2.9267e+21,2.8459e+21,2.8993e+21,2.9784e+21,2.9545e+21,3.0224e+21,3.066e+21,3.1358e+21,3.1569e+21,3.1837e+21
2066,N,False,9.2261e+21,9.2642e+21,9.2186e+21,9.1693e+21,9.1282e+21,9.0705e+21,9.0465e+21,8.9644e+21,8.9807e+21,8.9838e+21
2067,N,False,5.9243e+21,6.0144e+21,5.9494e+21,5.9926e+21,5.9678e+21,5.9652e+21,6.0092e+21,6.1082e+21,6.1388e+21,6.1676e+21
2068,N,False,5.6474e+20,5.3011e+20,4.8471e+20,4.676e+20,4.7114e+20,4.731e+20,4.7161e+20,4.5455e+20,4.7601e+20,4.7228e+20
2069,N,False,9.282e+21,9.2699e+21,9.274e+21,9.3905e+21,9.3341e+21,9.457e+21,9.649e+21,9.5352e+21,9.5195e+21,9.4191e+21
2070,N,False,4.95e+21,4.7863e+21,4.8094e+21,4.7979e+21,4.8238e+21,4.7195e+21,4.6945e+21,4.688e+21,4.5962e+21,4.5449e+21
2071,N,False,2.2128e+21,2.2606e+21,2.2546e+21,2.2771e+21,2.2567e+21,2.243e+21,2.2771e+21,2.2888e+21,2.2725e+21,2.2933e+21
2072,N,False,4.4764e+21,4.4401e+21,4.4115e+21,4.4211e+21,4.4108e+21,4.4213e+21,4.4418e+21,4.4465e+21,4.4154e+21,4.4071e+21
2073,N,False,6.1348e+21,6.0887e+21,6.0044e+21,6.0039e+21,5.9469e+21,5.8645e+21,5.7985e+21,5.6813e+21,5.6033e+21,5.4874e+21
2074,N,False,1.0352e+21,9.8156e+20,1.0078e+21,1.0048e+21,9.8749e+20,1.0189e+21,1.006e+21,9.9515e+20,9.8483e+20,9.8593e+20
2075,N,False,2.2256e+21,2.2119e+21,2.1704e+21,2.1516e+21,2.0739e+21,2.0442e+21,2.0352e+21,2.04e+21,1.9991e+21,2.0077e+21
2076,N,False,3.0996e+21,3.1222e+21,3.0916e+21,3.1366e+21,3.087e+21,3.1022e+21,3.2009e+21,3.1684e+21,3.1641e+21,3.2354e+21
2077,N,False,1.1084e+21,1.113e+21,1.1212e+21,1.1022e+21,1.1025e+21,1.0382e+21,1.0941e+21,1.0872e+21,1.142e+21,1.1246e+21
2078,N,False,2.3743e+21,2.3865e+21,2.3591e+21,2.254e+21,2.1679e+21,2.1206e+21,2.0573e+21,1.9571e+21,1.8955e+21,1.8451e+21
2079,N,False,1.9401e+21,1.9414e+21,1.988e+21,2.012e+21,2.0248e+21,2.0572e+21,2.0707e+21,2.0869e+21,2.1271e+21,2.1394e+21
2080,N,False,2.955e+21,2.9068e+21,2.9792e+21,2.8991e+21,2.8837e+21,2.868e+21,2.9655e+21,2.9286e+21,3.0534e+21,3.0705e+21
2081,N,False,2.0486e+22,2.0411e+22,2.0483e+22,2.0598e+22,2.0515e+22,2.0419e+22,2.0358e+22,2.041e+22,2.0238e+22,2.0243e+22
2082,N,False,6.6213e+21,6.6421e+21,6.7142e+21,6.527e+21,6.426e+21,6.4441e+21,6.3783e+21,6.2999e+21,6.251e+21,6.2593e+21
2083,N,False,3.5432e+21,3.5394e+21,3.537e+21,3.5274e+21,3.5092e+21,3.4947e+21,3.4841e+21,3.5013e+21,3.5116e+21,3.5132e+21
2084,N,False,2.3031e+21,2.2822e+21,2.315e+21,2.3496e+21,2.3887e+21,2.4115e+21,2.4688e+21,2.5369e+21,2.5448e+21,2.4829e+21
2085,N,False,2.494e+21,2.4307e+21,2.4953e+21,2.4731e+21,2.4428e+21,2.4695e+21,2.4944e+21,2.4535e+21,2.4514e+21,2.4117e+21
2086,N,False,3.0513e+22,3.0322e+22,3.0308e+22,3.0151e+22,3.0165e+22,3.0164e+22,3.0179e+22,3.0167e+22,3.0056e+22,3.0204e+22
2087,N,False,3.9476e+21,3.9756e+21,3.9793e+21,3.8561e+21,3.8591e+21,3.9694e+21,3.9997e+21,4.0043e+21,3.9659e+21,4.0073e+21
2088,N,False,1.7205e+21,1.7131e+21,1.674e+21,1.6618e+21,1.6918e+21,1.6179e+21,1.6212e+21,1.6099e+21,1.5952e+21,1.5421e+21
2089,N,False,1.6147e+21,1.643e+21,1.6757e+21,1.7357e+21,1.7419e+21,1.7382e+21,1.6981e+21,1.7059e+21,1.6952e+21,1.6785e+21
2090,N,False,3.0847e+21,3.0948e+21,3.1083e+21,3.1574e+21,3.19e+21,3.1728e+21,3.1884e+21,3.1785e+21,3.1951e+21,3.1718e+21
2091,N,False,2.3156e+21,2.3624e+21,2.3966e+21,2.3959e+21,2.4262e+21,2.4673e+21,2.4805e+21,2.516e+21,2.5435e+21,2.5186e+21
2092,N,False,1.1636e+21,1.1907e+21,1.1738e+21,1.2384e+21,1.2347e+21,1.3053e+21,1.3317e+21,1.3799e+21,1.3998e+21,1.4376e+21
2093,N,False,7.9528e+21,7.9322e+21,7.8701e+21,7.9152e+21,7.9325e+21,7.8552e+21,7.8722e+21,7.7618e+21,7.73e+21,7.6798e+21
2094,N,False,2.1578e+21,2.0882e+21,2.1151e+21,2.1126e+21,2.1226e+21,2.1458e+21,2.1689e+21,2.1679e+21,2.1499e+21,2.161e+21
2095,N,False,1.6058e+21,1.6205e+21,1.6379e+21,1.5985e+21,1.6189e+21,1.6182e+21,1.6525e+21,1.6869e+21,1.6418e+21,1.6217e+21
2096,N,False,1.0088e+21,1.0052e+21,1.0046e+21,1.0036e+21,1.001e+21,1.0388e+21,1.0103e+21,1.0456e+21,1.0436e+21,9.9794e+20
2097,N,False,1.403e+22,1.4028e+22,1.386e+22,1.3867e+22,1.3851e+22,1.3661e+22,1.358e+22,1.355e+22,1.3487e+22,1.3439e+22
2098,N,False,7.0242e+20,6.8346e+20,6.5978e+20,6.8487e+20,6.9856e+20,6.8889e+20,6.855e+20,7.124e+20,7.2116e+20,7.3141e+20
2099,N,False,1.8404e+21,1.8809e+21,1.856e+21,1.8602e+21,1.9158e+21,1.8804e+21,1.8608e+21,1.8576e+21,1.8383e+21,1.8262e+21
2100,N,False,1.3059e+21,1.3067e+21,1.338e+21,1.3567e+21,1.3528e+21,1.3143e+21,1.3126e+21,1.3128e+21,1.31e+21,1.288e+21
2101,N,False,3.8389e+21,3.8617e+21,3.867e+21,3.9143e+21,3.9346e+21,3.9816e+21,4.0193e+21,4.0013e+21,4.0245e+21,4.0669e+21
