,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10
2103,N,False,160.49,155.53,154.58,155.7,159.15,155.38,152.82,154.42,152.53,151.74
2104,N,False,623.9,632.73,645.6,648.41,658.05,659.77,665.84,668.2,672.6,672.11
2105,N,False,635.06,620.57,640.44,642.78,654.09,645.73,661.8,666.63,664.96,660.16
2106,N,False,160.71,158.24,161.26,156.09,155.12,154.76,149.06,144.47,147.2,148.07
2107,N,False,81.048,79.486,86.857,91.122,96.767,97.616,106.34,122.09,127.13,142.8
2108,N,False,375.74,366.66,370.95,379.52,374.12,377.55,376.66,361.4,364.99,354.77
2109,N,False,37.6,37.017,38.377,39.502,33.708,39.505,36.841,37.09,36.657,36.196
2110,N,False,2975.8,2942.6,2920.5,2906.4,2930.6,2928.9,2911.3,2914.1,2909.0,2937.1
2111,N,False,1732.0,1747.7,1722.4,1738.8,1748.5,1768.1,1801.3,1766.9,1779.5,1790.7
2112,N,False,1654.4,1631.8,1645.9,1622.9,1622.3,1641.0,1656.1,1639.9,1644.2,1640.1
2113,N,False,324.18,336.87,345.74,360.84,347.3,345.46,350.26,349.15,337.81,335.29
2114,N,False,7098.0,7062.9,7084.1,7172.4,7050.5,7054.2,7149.5,7201.9,7269.5,7376.2
2115,N,False,83.475,85.725,79.902,78.64,75.512,72.268,79.713,75.704,70.354,71.94
2116,N,False,409.26,414.75,420.52,411.24,410.97,413.75,413.68,419.94,417.82,425.63
2117,N,False,993.34,978.96,988.26,1004.1,1017.3,1010.6,1009.8,1012.1,1003.9,1007.9
2118,N,False,177.9,174.68,173.2,175.09,172.88,162.26,167.39,161.14,159.91,151.95
2119,N,False,460.5,475.82,463.61,467.06,477.12,476.53,479.73,468.44,465.9,461.52
2120,N,False,104.15,103.08,107.7,111.96,106.04,106.55,109.11,102.0,110.96,105.99
2121,N,False,3450.0,3456.7,3435.4,3453.5,3490.3,3482.2,3550.8,3561.1,3612.8,3671.8
2122,N,False,126.93,125.02,120.66,119.63,121.18,118.52,118.4,117.76,115.75,112.98
2123,N,False,2659.3,2671.5,2618.1,2592.8,2533.4,2501.4,2464.9,2453.1,2453.7,2434.6
2124,N,False,92.86,95.971,97.587,101.5,98.182,96.999,94.518,97.79,95.419,100.62
2125,N,False,233.19,233.97,241.9,249.78,263.4,269.76,280.7,266.7,262.24,261.83
2126,N,False,58.67,60.593,57.825,57.794,59.441,59.541,54.266,54.467,57.923,59.674
2127,N,False,197.56,195.6,187.91,177.0,180.88,183.94,183.16,185.38,186.99,190.29
2128,N,False,368.89,370.44,359.88,356.63,354.35,361.28,354.72,341.31,350.4,342.38
2129,N,False,3706.6,3688.2,3687.0,3700.3,3712.1,3709.4,3760.8,3830.0,3857.9,3857.6
2130,N,False,3754.4,3726.7,3728.4,3706.6,3688.2,3687.0,3700.3,3712.1,3709.4,3760.8
2131,N,False,157.09,163.68,161.99,165.95,175.68,180.17,182.07,177.48,182.05,187.23
2132,N,False,178.44,189.27,184.99,186.2,176.93,175.08,179.92,176.03,177.28,178.69
2133,N,False,370.22,368.94,384.05,381.95,414.54,418.74,448.83,426.69,417.34,446.57
2134,N,False,216.45,211.41,214.39,205.92,206.72,204.49,197.43,197.19,199.95,200.76
2135,N,False,315.08,322.51,320.19,327.73,320.58,325.76,328.53,333.9,351.22,342.98
2136,N,False,1360.4,1335.6,1313.7,1323.8,1300.8,1296.9,1270.7,1288.2,1299.9,1297.4
2137,N,False,88.75,100.06,95.956,93.329,99.913,96.186,95.166,96.9,100.1,105.33
2138,N,False,2493.0,2458.2,2446.4,2470.6,2473.4,2515.2,2531.0,2569.6,2650.4,2675.8
2139,N,False,2665.0,2679.9,2721.0,2734.7,2725.9,2734.8,2721.9,2732.0,2734.9,2703.2
2140,N,False,561.02,554.43,563.97,565.93,555.95,534.89,526.34,513.89,525.32,526.42
2141,N,False,113.55,110.04,112.09,114.82,119.51,124.99,121.77,120.53,115.25,120.31
2142,N,False,209.07,214.51,213.0,210.43,215.74,211.04,205.83,207.41,211.93,205.39
2143,N,False,3084.2,3083.4,3098.6,3105.9,3138.3,3152.2,3134.6,3101.8,3133.4,3144.5
2144,N,False,4145.1,4138.7,4114.7,4093.3,4068.7,4068.0,4056.5,4066.7,4052.5,4041.2
2145,N,False,401.48,385.54,375.79,380.85,371.21,386.12,384.9,370.44,379.73,376.76
2146,N,False,118.84,120.29,118.18,115.95,120.63,116.03,124.04,115.72,127.79,114.8
2147,N,False,1713.4,1697.2,1716.3,1697.8,1702.4,1701.2,1718.1,1701.9,1703.4,1712.0
2148,N,False,866.78,934.49,857.18,842.59,843.96,839.38,827.77,812.4,820.83,787.16
2149,N,False,1376.3,1408.7,1428.0,1433.6,1446.6,1462.7,1464.8,1473.9,1476.5,1492.4
2150,N,False,591.91,585.86,586.81,569.47,568.62,551.3,558.33,546.74,539.65,532.28
2151,N,False,108.65,110.56,111.17,104.78,106.31,106.45,105.78,99.398,110.08,99.441
2152,N,False,647.11,637.89,644.79,637.64,631.13,626.06,633.83,640.25,641.68,640.92
2153,N,False,345.77,342.22,340.46,339.12,336.26,333.53,332.28,330.4,320.58,328.31
2154,N,False,4682.4,4703.4,4748.8,4726.2,4799.6,4783.8,4764.7,4811.0,4786.5,4757.1
2155,N,False,468.87,472.08,468.84,461.44,452.04,459.9,459.8,453.17,458.78,452.47
2156,N,False,286.02,268.68,257.34,254.01,254.4,263.84,258.7,256.43,254.46,266.24
2157,N,False,808.21,813.86,811.92,817.43,809.7,809.25,817.06,810.46,809.57,822.36
2158,N,False,228.13,215.64,227.27,221.57,229.26,238.24,224.6,222.07,214.14,216.32
2159,N,False,46.298,42.607,44.244,48.639,51.413,49.097,49.021,50.45,49.783,50.389
2160,N,False,215.64,227.27,221.57,229.26,238.24,224.6,222.07,214.14,216.32,211.9
2161,N,False,35.457,35.228,35.51,28.618,27.783,28.245,28.784,25.654,24.906,26.271
2162,N,False,101.22,101.51,102.8,104.36,97.505,102.0,89.009,89.398,88.656,89.531
2163,N,False,2605.1,2662.9,2665.1,2683.1,2680.2,2687.2,2721.7,2737.4,2718.1,2727.2
2164,N,False,291.81,289.88,286.93,291.93,284.29,286.23,280.74,281.49,280.64,283.32
2165,N,False,35.707,38.127,42.542,41.929,41.813,36.401,38.005,34.879,33.922,32.272
2166,N,False,1348.9,1340.7,1328.3,1326.3,1297.5,1280.6,1272.0,1244.1,1232.3,1223.5
2167,N,False,152.04,148.99,141.14,146.03,142.24,143.77,152.35,156.58,157.64,156.14
2168,N,False,1012.7,994.9,984.46,969.97,965.44,981.93,981.54,971.76,978.55,968.78
2169,N,False,1128.4,1111.2,1101.4,1092.5,1079.9,1071.9,1078.0,1070.5,1062.3,1077.6
2170,N,False,679.39,684.36,694.86,696.49,706.18,706.77,684.3,684.42,701.45,705.18
2171,N,False,177.79,180.59,177.28,182.88,190.9,194.25,196.69,193.69,193.18,166.72
2172,N,False,201.52,206.96,206.63,205.54,207.29,204.27,200.17,193.56,197.07,198.01
2173,N,False,101.27,95.777,94.87,96.182,97.963,100.09,94.713,92.968,94.614,93.659
2174,N,False,179.02,175.77,179.98,167.28,175.35,177.07,179.95,176.04,170.83,168.12
2175,N,False,914.3,888.52,898.77,893.13,877.62,894.53,897.06,903.11,898.5,900.45
2176,N,False,383.64,387.15,380.52,388.35,390.92,401.59,395.14,399.29,395.08,386.95
2177,N,False,735.89,726.98,738.9,744.49,766.49,786.03,793.01,795.47,778.1,783.44
2178,N,False,116.31,115.05,115.26,110.53,110.74,105.73,107.43,108.49,105.65,103.45
2179,N,False,532.43,546.6,540.22,548.41,536.07,543.57,546.84,537.66,534.54,547.37
2180,N,False,58.061,59.654,54.432,57.238,57.862,59.217,59.891,59.277,60.471,59.93
2181,N,False,48.311,44.606,41.197,40.16,41.659,35.555,37.046,36.525,39.748,37.171
2182,N,False,422.9,416.37,406.46,403.73,395.85,377.76,384.44,375.23,380.87,388.63
2183,N,False,396.08,401.03,398.32,409.37,405.32,421.2,441.92,436.72,440.28,444.76
2184,N,False,132.28,135.37,136.31,133.74,139.0,134.23,138.68,123.73,124.23,121.99
2185,N,False,59.216,65.579,65.273,60.248,58.729,58.037,59.572,55.8,60.698,62.726
2186,N,False,2049.9,2072.5,2081.0,2055.3,2043.5,2071.8,2036.5,2073.8,2022.7,1981.2
2187,N,False,216.92,208.41,206.69,210.25,215.78,224.29,223.57,225.09,228.71,235.95
2188,N,False,103.0,102.09,94.806,91.616,92.881,86.372,84.781,78.931,80.611,78.505
2189,N,False,37.842,32.466,38.501,41.068,40.202,41.662,44.022,46.019,45.078,49.817
2190,N,False,470.13,467.91,470.64,471.0,476.97,470.34,473.18,464.25,471.4,474.56
2191,N,False,62.798,66.099,64.043,63.753,62.038,58.638,57.216,58.667,57.891,61.831
2192,N,False,42.204,42.874,43.447,41.854,40.762,42.313,42.024,43.546,44.206,43.465
2193,N,False,5345.1,5289.8,5252.8,5185.3,5153.6,5158.0,5124.4,5084.1,5070.1,5030.0
2194,N,False,145.1,143.2,143.35,142.18,144.72,147.43,148.55,143.69,146.07,150.8
2195,N,False,173.78,176.81,173.17,175.89,172.06,169.32,170.27,173.15,174.62,172.19
2196,N,False,943.33,932.16,929.38,934.14,956.53,943.02,951.55,964.31,954.59,948.78
2197,N,False,449.55,447.42,445.63,448.51,449.5,453.18,457.0,458.32,458.84,461.24
2198,N,False,108.89,110.83,99.932,103.16,104.4,103.27,95.168,102.77,100.64,98.183
2199,N,False,590.58,590.05,597.98,607.24,616.15,620.64,602.29,612.42,581.02,582.22
2200,N,False,416.27,414.61,403.61,404.81,421.2,406.98,412.67,421.02,429.66,437.38
2201,N,False,361.84,366.85,361.33,360.56,366.05,352.52,364.91,363.04,377.22,368.69
2202,N,False,523.3,511.3,519.89,516.52,510.62,521.97,528.45,507.08,524.64,512.02
2203,N,False,185.98,182.29,176.45,181.25,181.49,179.51,170.57,172.75,176.09,168.2
2204,N,False,11.743,11.811,13.591,11.008,14.551,14.41,15.174,14.853,14.0,10.588
2205,N,False,358.17,347.04,352.15,368.37,356.3,346.93,343.17,345.73,342.0,353.2
2206,N,False,2040.9,2044.2,2019.0,2004.5,1997.3,2013.1,1974.6,1979.4,1961.4,1948.9
2207,N,False,63.204,64.391,60.353,66.74,61.527,59.542,64.647,62.774,58.139,54.678
2208,N,False,206.54,204.31,200.87,193.54,190.08,187.44,182.36,181.09,181.29,181.86
2209,N,False,44.981,47.926,49.762,50.909,48.875,47.532,42.706,42.373,41.316,39.724
2210,N,False,202.18,211.35,204.72,200.54,207.68,211.6,205.27,220.25,211.88,217.03
2211,N,False,169.28,170.59,174.78,171.17,169.83,166.1,165.09,163.11,163.13,158.81
2212,N,False,220.44,216.64,217.61,224.57,221.97,220.73,219.76,225.76,219.36,226.97
2213,N,False,356.23,350.42,355.94,346.73,339.98,342.64,347.22,349.25,356.54,359.41
2214,N,False,670.73,674.05,686.24,679.71,701.24,707.67,723.86,726.38,724.97,719.88
2215,N,False,337.16,337.52,343.17,337.63,342.87,332.77,346.57,333.76,332.18,333.79
2216,N,False,337.16,337.52,343.17,337.63,342.87,332.77,346.57,333.76,332.18,333.79
2217,N,False,262.1,260.8,264.75,263.32,273.68,270.22,262.91,262.28,270.57,292.11
2218,N,False,317.9,317.11,315.24,312.33,300.62,306.14,301.67,303.23,302.71,298.39
2219,N,False,73.522,76.147,76.131,77.039,74.823,74.476,70.686,72.249,74.097,67.17
2220,N,False,170.32,173.14,162.13,159.61,157.85,158.66,159.21,165.59,159.06,157.29
2221,N,False,256.83,252.42,248.78,250.16,257.92,251.49,250.32,249.25,257.31,250.67
2222,N,False,199.62,194.8,196.64,192.3,194.02,188.9,189.09,184.53,187.23,185.52
2223,N,False,168.55,171.29,173.66,172.9,175.44,174.62,175.16,176.07,173.55,169.43
2224,N,False,211.94,212.6,210.69,205.38,210.94,208.59,214.24,202.02,211.26,219.2
2225,N,False,66.294,59.737,61.488,63.43,61.904,61.837,68.289,64.25,63.797,62.312
2226,N,False,124.84,129.82,133.58,130.18,136.85,138.88,133.39,130.38,131.73,136.12
2227,N,False,128.15,132.3,128.21,122.08,113.53,112.89,109.04,106.83,105.86,113.85
2228,N,False,60.426,55.211,54.619,55.121,58.333,58.869,59.463,51.637,53.324,61.076
2229,N,False,97.025,100.04,101.46,105.68,109.19,107.79,110.8,112.68,104.97,99.71
2230,N,False,138.79,136.42,138.66,132.79,134.58,128.88,128.23,124.19,116.63,117.66
2231,N,False,477.43,473.5,466.68,454.52,451.14,451.69,446.83,433.83,438.37,428.35
2232,N,False,242.73,243.72,231.59,238.57,232.21,232.89,239.54,244.64,231.03,223.61
2233,N,False,200.69,172.31,171.63,161.43,157.66,146.18,146.76,140.45,135.65,143.86
2234,N,False,264.55,250.52,250.48,252.88,242.73,243.72,231.59,238.57,232.21,232.89
2235,N,False,163.29,155.8,146.95,145.39,142.44,148.45,145.14,145.17,141.43,139.96
2236,N,False,741.49,715.46,730.41,723.97,736.29,750.1,741.22,731.82,735.11,732.89
2237,N,False,772.59,746.94,747.19,759.8,759.99,745.99,760.54,764.55,756.16,749.91
2238,N,False,78.761,78.805,79.306,77.735,77.33,74.786,78.77,72.707,71.949,70.186
2239,N,False,409.91,420.61,400.68,390.96,388.74,394.07,392.56,399.09,387.6,391.81
2240,N,False,62.719,70.171,78.112,80.229,94.332,104.26,116.91,131.94,138.6,155.18
2241,N,False,317.58,321.14,328.1,346.37,355.71,363.13,381.98,385.34,394.77,404.96
2242,N,False,906.36,881.97,868.75,860.88,856.51,857.73,833.56,831.62,815.78,828.56
2243,N,False,669.0,680.63,682.24,681.4,677.62,665.91,661.56,672.13,674.39,684.75
2244,N,False,493.52,501.21,493.22,498.7,510.24,500.87,501.0,480.97,486.94,475.72
2245,N,False,77.368,76.061,72.086,69.108,68.203,63.872,59.487,69.905,62.197,68.717
2246,N,False,30.148,27.49,28.453,26.938,24.932,27.251,31.63,32.795,30.353,35.995
2247,N,False,79.047,70.416,72.997,69.559,68.231,68.496,67.6,70.651,67.945,69.189
2248,N,False,1150.8,1158.9,1133.2,1160.5,1165.7,1156.1,1148.9,1147.0,1160.5,1151.4
2249,N,False,64.082,61.128,62.048,60.615,60.492,58.322,53.791,59.89,65.57,62.687
2250,N,False,408.37,402.19,385.1,383.22,386.76,385.29,385.01,373.22,388.21,398.03
2251,N,False,65.709,67.235,66.991,67.821,69.072,70.137,69.622,70.47,75.244,74.136
2252,N,False,799.93,785.03,770.5,770.19,761.15,764.62,763.76,775.58,795.61,793.28
2253,N,False,600.0,597.79,597.21,597.16,585.11,598.35,589.35,606.06,583.99,587.68
2254,N,False,74.087,75.317,76.122,78.166,77.773,73.306,71.676,78.548,77.59,73.302
2255,N,False,1770.7,1753.7,1738.7,1759.4,1729.2,1725.9,1738.3,1726.7,1708.4,1716.9
2256,N,False,60.759,54.178,56.32,53.397,55.108,53.975,58.514,60.337,55.899,54.931
2257,N,False,874.1,853.34,818.28,787.48,795.69,775.4,767.24,745.9,742.18,744.62
2258,N,False,174.36,164.79,155.26,152.82,143.89,145.21,142.32,143.16,135.99,134.56
2259,N,False,45.339,45.811,43.864,43.49,46.337,44.43,44.987,46.306,46.569,48.491
2260,N,False,215.4,220.65,216.37,207.32,207.27,208.35,208.28,202.76,198.11,201.5
2261,N,False,86.191,88.956,85.517,78.101,78.146,75.503,78.34,79.441,77.592,73.956
2262,N,False,159.06,163.84,168.92,162.7,161.21,165.29,163.22,166.09,169.33,178.38
2263,N,False,126.23,125.63,127.09,127.3,124.71,124.63,123.41,116.52,113.13,118.36
2264,N,False,41.845,43.793,43.804,48.046,44.101,46.731,46.602,41.495,44.334,42.447
2265,N,False,45.736,43.733,48.462,46.702,46.003,51.663,46.12,50.591,47.016,48.212
2266,N,False,12.593,11.057,13.681,12.527,10.481,12.85,13.456,13.7,13.561,12.117
2267,N,False,127.16,124.61,120.09,114.62,123.74,120.84,122.98,122.88,116.88,121.16
2268,N,False,218.28,220.61,219.03,222.02,222.22,225.6,221.43,226.68,222.96,223.57
2269,N,False,45.05,47.886,41.062,42.174,42.783,42.322,42.746,39.141,38.948,39.48
2270,N,False,1.7318,1.5434,2.8098,1.7867,2.1207,4.3091,5.4459,5.4759,5.0369,6.2645
2271,N,False,47.294,48.245,47.951,45.944,42.648,41.927,39.458,42.733,40.094,41.128
2272,N,False,93.827,93.608,91.286,90.191,92.8,93.164,99.548,101.26,99.849,104.55
2273,N,False,298.27,290.88,300.48,298.29,316.34,309.12,319.92,320.1,321.38,317.83
2274,N,False,51.08,48.935,45.648,47.027,43.211,47.908,45.776,48.441,51.723,49.709
2275,N,False,168.6,175.88,164.36,158.49,153.77,146.86,148.84,147.77,127.05,140.41
2276,N,False,98.966,108.1,96.054,95.061,95.809,94.137,92.907,96.148,94.906,93.391
2277,N,False,1392.8,1388.2,1376.4,1366.7,1363.0,1345.1,1341.7,1342.9,1344.4,1336.7
2278,N,False,1392.8,1388.2,1376.4,1366.7,1363.0,1345.1,1341.7,1342.9,1344.4,1336.7
2279,N,False,1392.8,1388.2,1376.4,1366.7,1363.0,1345.1,1341.7,1342.9,1344.4,1336.7
2280,N,False,509.09,494.64,455.47,437.44,420.5,401.82,404.83,390.08,393.86,407.87
2281,N,False,175.47,177.1,172.13,159.47,161.68,155.26,153.08,148.43,139.29,134.89
2282,N,False,1414.5,1404.9,1381.3,1376.5,1339.9,1349.0,1327.0,1311.7,1293.9,1280.7
2283,N,False,533.96,534.71,516.33,536.03,548.94,576.23,602.41,597.52,600.92,611.96
2284,N,False,407.63,402.62,404.68,399.64,391.25,388.65,390.62,376.52,378.38,379.02
2285,N,False,182.19,182.94,179.52,178.04,187.21,173.47,176.64,169.88,163.3,172.83
2286,N,False,63.98,61.422,59.414,60.204,65.758,67.372,67.205,64.971,64.129,65.324
2287,N,False,103.24,102.59,111.29,119.85,117.61,113.51,117.07,113.4,124.86,125.37
2288,N,False,151.69,153.2,154.48,161.68,155.85,148.59,155.53,154.75,152.24,152.59
2289,N,False,84.808,84.94,90.783,85.116,87.078,87.721,90.205,86.072,87.233,88.926
2290,N,False,125.68,125.54,129.32,129.36,128.66,128.48,124.81,130.0,135.57,131.01
2291,N,False,199.56,196.52,202.55,199.38,210.01,211.6,209.83,209.51,209.03,205.55
2292,N,False,229.26,231.16,243.09,244.01,251.21,236.72,233.39,230.47,219.72,209.13
2293,N,False,196.67,184.98,187.61,194.52,198.12,192.64,193.74,191.38,186.58,199.88
2294,N,False,506.25,522.75,495.21,498.64,501.93,484.66,494.03,502.03,494.21,508.47
2295,N,False,44.126,41.333,39.094,40.821,42.066,41.766,39.424,37.484,37.739,37.934
2296,N,False,266.62,261.59,266.97,259.55,260.1,255.9,257.47,265.81,261.67,267.77
2297,N,False,366.24,348.08,341.36,340.63,327.67,321.05,315.85,327.83,324.66,327.59
2298,N,False,26.359,27.045,32.88,40.357,44.568,43.627,40.885,44.509,42.743,42.59
2299,N,False,8.6054,9.7701,11.826,13.581,15.002,17.128,20.431,20.612,21.839,24.053
2300,N,False,311.54,315.2,307.21,296.86,285.07,286.75,280.88,287.81,311.56,310.92
2301,N,False,46.614,52.855,57.054,60.878,58.605,62.557,63.72,64.421,68.59,71.614
2302,N,False,140.27,139.14,140.44,136.58,145.93,155.83,159.91,144.6,148.52,151.81
2303,N,False,89.718,88.449,88.843,86.542,84.056,86.03,84.059,85.2,84.903,79.771
2304,N,False,85.225,80.643,85.974,81.153,76.834,79.62,73.505,74.458,79.709,76.969
2305,N,False,47.661,47.323,46.274,46.585,47.109,45.053,48.148,45.445,46.497,45.484
2306,N,False,152.66,152.75,150.73,153.95,155.43,159.78,161.4,164.02,158.04,156.45
2307,N,False,47.137,47.826,46.681,46.138,53.137,50.739,50.401,50.613,44.379,46.7
2308,N,False,136.46,137.95,123.55,126.91,129.55,115.38,113.66,108.14,103.85,98.595
2309,N,False,282.85,279.05,278.51,276.36,280.44,277.89,277.69,269.04,263.88,269.19
2310,N,False,30.435,36.669,37.38,34.175,32.459,28.768,30.314,28.08,26.77,29.114
2311,N,False,102.3,97.968,98.411,98.416,101.87,104.6,113.24,110.58,112.68,108.94
2312,N,False,277.85,279.49,296.59,294.26,293.66,300.3,306.05,303.78,303.88,300.09
2313,N,False,57.767,64.846,61.319,54.68,59.744,58.269,61.086,56.954,56.878,57.461
2314,N,False,44.001,38.806,36.316,38.419,40.468,40.834,38.721,35.723,34.43,41.261
2315,N,False,104.45,114.41,113.31,111.68,117.0,117.53,127.06,115.37,123.37,124.52
2316,N,False,14.471,13.915,14.243,14.479,13.799,13.374,13.17,11.064,13.631,17.087
2317,N,False,162.51,166.32,158.42,155.27,156.03,154.21,153.55,157.36,154.5,163.98
2318,N,False,101.27,100.24,97.899,101.82,95.918,96.31,94.026,93.636,95.198,92.399
2319,N,False,72.458,73.857,71.182,67.419,64.647,64.734,66.145,66.205,66.377,68.225
2320,N,False,72.235,79.644,72.696,75.539,78.233,70.257,67.479,65.514,65.904,61.619
2321,N,False,40.658,41.657,42.218,42.511,41.856,39.644,37.691,35.688,36.542,37.039
2322,N,False,167.83,167.39,166.55,166.07,164.8,162.85,165.34,163.58,159.21,159.35
2323,N,False,255.74,254.74,245.32,244.89,252.73,248.42,244.48,236.82,237.71,235.19
2324,N,False,481.64,479.45,489.6,483.78,484.36,482.6,494.89,502.9,490.46,489.4
2325,N,False,91.627,92.445,90.138,89.071,91.724,86.503,89.681,92.634,90.593,83.135
2326,N,False,278.73,285.42,287.93,302.4,301.66,306.06,314.57,316.17,318.99,329.79
2327,N,False,124.36,106.37,107.29,107.51,110.57,108.54,103.34,98.425,101.05,103.22
2328,N,False,156.94,154.59,158.55,161.76,158.07,153.57,151.19,152.86,153.13,157.09
2329,N,False,98.897,101.26,102.97,100.31,97.421,98.641,99.535,100.98,97.491,98.808
2330,N,False,74.058,70.367,70.697,67.813,62.8,62.795,58.794,53.382,55.092,50.898
2331,N,False,145.29,146.07,136.91,133.51,127.63,137.25,132.12,131.25,127.12,126.25
2332,N,False,138.73,137.91,138.97,141.09,139.57,140.19,137.26,134.21,133.1,135.05
2333,N,False,165.77,172.82,169.77,165.55,171.71,164.1,168.77,170.34,165.93,161.18
2334,N,False,85.231,85.093,85.776,83.928,80.526,79.765,78.808,82.372,80.965,79.859
2335,N,False,1.77,28.364,30.91,30.657,45.521,59.4,57.545,54.389,55.699,63.784
2336,N,False,89.853,86.214,81.107,83.194,82.883,80.32,80.231,83.357,77.282,79.599
2337,N,False,64.754,64.514,69.339,70.607,73.557,72.255,71.794,72.568,70.196,73.971
2338,N,False,121.92,122.93,126.92,134.93,129.57,129.15,139.85,127.95,126.54,133.67
2339,N,False,198.93,198.79,196.87,200.43,203.41,201.21,204.46,206.59,207.31,210.1
2340,N,False,41.514,42.626,41.763,42.34,47.432,44.114,43.779,46.051,44.837,46.212
2341,N,False,255.31,261.09,266.4,262.54,257.13,254.72,250.63,252.67,255.91,264.06
2342,N,False,387.01,380.91,382.59,385.6,384.98,379.25,366.48,364.25,362.98,370.82
2343,N,False,117.37,127.87,119.66,122.9,118.58,120.43,117.79,111.33,108.22,108.55
2344,N,False,396.02,401.1,392.87,387.3,391.62,393.87,391.26,390.08,378.09,376.63
2345,N,False,352.39,349.69,334.21,336.59,306.55,306.43,295.65,306.34,203.66,250.88
2346,N,False,125.51,123.33,122.33,122.09,122.79,121.41,118.21,120.99,120.89,125.88
2347,N,False,0.1025,0.44665,0.79707,0.68598,1.6081,1.9734,3.0816,6.3167,9.7101,18.101
2348,N,False,26.302,29.039,29.627,30.449,27.168,33.497,34.908,38.589,36.977,39.806
2349,N,False,317.88,300.64,302.04,302.45,304.78,315.46,304.56,293.11,297.52,289.05
2350,N,False,287.35,290.37,294.09,290.03,294.31,293.27,301.5,291.91,285.89,261.76
2351,N,False,636.29,624.86,632.39,620.33,642.69,648.59,652.68,651.78,643.63,646.73
2352,N,False,403.82,416.75,411.32,400.32,408.33,403.62,409.17,422.0,406.07,406.95
2353,N,False,14.767,17.652,17.853,19.511,20.163,23.891,26.424,25.591,23.964,25.488
2354,N,False,8.7957,8.1315,6.3334,7.0856,5.4416,4.0256,3.413,4.0206,3.5991,2.9771
2355,N,False,148.92,147.46,157.29,147.82,148.83,138.9,145.62,147.91,148.43,148.07
2356,N,False,2109.9,2138.9,2128.8,2145.5,2233.7,2228.5,2262.2,2263.0,2266.8,2228.3
2357,N,False,134.8,129.25,129.53,134.71,133.23,134.89,132.8,132.99,132.64,133.45
2358,N,False,2762.9,2743.4,2759.7,2758.5,2811.8,2851.3,2772.9,2760.2,2766.0,2764.2
2359,N,False,217.11,222.13,229.84,226.41,234.55,229.85,237.94,237.85,233.16,240.08
2360,N,False,99.263,98.581,102.58,102.38,107.64,108.47,106.84,104.72,97.459,100.62
2361,N,False,679.72,670.59,641.89,636.52,622.91,617.93,614.5,578.19,583.57,575.37
2362,N,False,276.19,283.22,289.48,284.86,296.64,321.51,330.3,324.9,311.25,316.64
2363,N,False,426.67,423.38,423.04,428.42,411.75,406.4,405.63,409.78,405.6,405.84
2364,N,False,432.76,448.14,451.5,443.94,455.37,462.16,463.53,473.9,486.05,479.95
