,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10
1501,B,False,42.991,43.533,42.666,43.342,41.065,43.485,41.473,41.351,39.625,39.408
1502,B,False,155.4,156.23,154.85,155.11,155.86,157.15,157.19,155.81,157.72,155.54
1503,B,False,494.46,503.28,502.03,491.95,489.87,505.71,507.19,502.45,498.07,491.32
1504,B,False,466.88,464.78,466.07,463.36,463.63,464.64,466.75,465.35,467.0,466.06
1505,B,False,976.18,977.09,976.12,980.19,970.04,976.76,963.91,968.29,967.05,969.85
1506,B,False,367.96,369.22,372.33,366.47,364.77,372.26,384.56,375.66,377.72,385.47
1507,B,False,203.52,208.86,210.48,208.48,209.91,209.15,205.98,204.21,206.21,207.14
1508,B,False,380.82,382.24,385.23,388.54,383.81,382.31,382.97,384.8,384.89,384.32
1509,B,False,420.61,423.09,425.37,423.65,425.65,424.53,421.26,416.87,416.9,413.34
1510,B,False,425.56,424.34,425.49,423.82,423.63,426.14,425.48,424.39,427.2,429.4
1511,B,False,367.27,352.41,370.09,359.28,344.1,333.11,337.38,339.52,350.91,352.71
1512,B,False,156.13,155.45,156.47,155.7,155.38,153.65,157.21,155.54,155.87,158.65
1513,B,False,18.02,18.122,17.595,18.295,19.13,18.731,18.553,18.16,17.765,17.808
1514,B,False,74.722,73.908,75.463,75.092,76.901,77.517,77.172,75.362,76.863,75.752
1515,B,False,334.89,341.29,339.5,344.22,343.93,344.67,353.32,345.48,351.29,352.09
1516,B,False,228.68,231.45,231.36,232.99,227.51,232.38,231.76,233.42,235.54,232.89
1517,B,False,71.761,71.647,72.419,71.73,74.275,74.421,74.546,73.661,72.015,70.056
1518,B,False,283.91,280.22,279.15,277.27,275.91,273.13,272.74,269.63,269.37,264.42
1519,B,False,928.79,931.68,936.93,937.03,930.06,939.12,937.06,939.3,938.14,941.41
1520,B,False,18.566,18.427,19.26,21.176,19.518,19.492,19.572,18.674,19.711,20.426
1521,B,False,256.88,258.22,257.02,256.13,255.05,253.4,252.84,251.29,252.17,254.4
1522,B,False,417.53,408.36,403.4,398.35,403.26,407.15,407.43,404.79,409.58,405.54
1523,B,False,344.53,345.77,347.46,348.82,343.65,343.1,341.87,341.58,338.21,339.73
1524,B,False,279.55,278.64,280.39,286.5,286.44,290.98,290.59,288.02,287.78,286.96
1525,B,False,196.5,203.52,202.48,194.07,191.53,196.93,198.06,196.75,197.11,203.32
1526,B,False,308.69,302.14,300.39,305.11,298.62,304.8,305.66,302.3,307.26,308.45
1527,B,False,92.276,94.551,96.942,96.068,95.674,93.913,93.64,93.029,89.832,88.464
1528,B,False,515.6,506.92,508.13,505.74,501.23,502.11,494.5,493.34,488.67,486.16
1529,B,False,296.2,304.67,314.67,315.08,314.26,313.14,306.96,307.15,316.46,313.43
1530,B,False,56.872,58.112,56.31,55.992,55.866,52.341,53.611,52.374,52.155,50.193
1531,B,False,154.71,153.45,151.34,152.83,153.96,154.55,154.36,155.4,156.31,161.36
1532,B,False,183.59,190.23,188.48,195.24,196.06,194.02,197.47,204.44,206.58,207.89
1533,B,False,265.33,269.03,271.16,272.0,269.87,272.99,272.31,268.65,269.76,272.82
1534,B,False,62.992,63.641,63.212,64.718,64.289,63.153,63.576,64.237,63.768,65.316
1535,B,False,322.11,322.59,326.99,321.71,330.5,318.1,331.52,340.15,341.74,338.34
1536,B,False,802.61,801.99,798.43,798.34,792.99,789.22,790.59,799.31,794.86,802.45
1537,B,False,44.199,38.341,38.574,49.651,63.706,63.052,62.434,72.576,76.042,72.833
1538,B,False,62.047,63.661,63.014,63.456,62.896,62.248,62.602,63.608,64.53,65.145
1539,B,False,462.77,459.33,463.37,465.24,464.3,459.14,460.4,461.34,461.96,461.17
1540,B,False,114.93,118.08,117.39,116.63,117.7,117.33,119.29,118.27,117.47,116.42
1541,B,False,343.49,346.65,346.42,345.9,346.46,344.98,348.5,353.13,353.47,353.16
1542,B,False,74.492,67.856,64.046,64.26,62.723,60.977,64.012,59.754,58.312,58.075
1543,B,False,96.51,94.214,94.223,94.319,94.397,92.965,91.43,92.009,94.644,96.148
1544,B,False,487.16,480.48,476.7,482.02,484.5,488.2,489.03,486.0,484.91,486.92
1545,B,False,67.287,67.093,67.15,67.769,67.018,68.733,70.771,70.041,71.703,72.016
1546,B,True,274.43,275.38,276.29,274.0,274.02,271.96,267.17,273.35,280.13,277.58
1547,B,False,400.87,398.65,401.77,404.0,403.19,403.05,397.98,401.34,398.77,399.84
1548,B,False,159.41,162.45,166.09,172.0,174.72,178.97,182.64,186.57,188.86,188.78
1549,B,False,434.75,436.39,436.99,433.86,436.25,435.07,436.68,433.67,432.25,431.7
1550,B,False,788.37,785.6,787.42,789.39,787.93,789.77,796.12,799.77,801.29,801.42
1551,B,False,257.38,260.69,263.79,261.36,258.05,260.23,260.52,261.45,258.75,258.45
1552,B,False,374.85,373.95,373.14,365.69,356.84,358.92,365.45,364.49,363.72,365.09
1553,B,False,187.09,188.05,188.96,191.62,191.44,186.62,185.53,185.18,187.23,182.36
1554,B,False,846.07,846.02,842.89,846.98,833.65,831.1,840.76,842.25,840.88,838.35
1555,B,False,124.11,128.34,128.72,130.0,129.21,130.4,128.05,127.23,121.71,121.25
1556,B,True,324.86,327.28,324.47,325.42,326.89,325.01,323.66,324.06,325.21,326.35
1557,B,False,243.14,247.68,244.24,245.3,246.62,245.67,239.36,239.91,242.29,240.12
1558,B,False,182.63,180.85,189.47,189.75,193.65,198.92,197.11,198.22,195.04,200.89
1559,B,False,125.7,126.41,122.18,119.46,121.0,125.64,131.95,129.24,127.92,125.87
1560,B,False,378.56,379.83,383.07,387.63,383.77,384.82,385.08,386.09,384.11,387.11
1561,B,False,29.79,31.024,31.797,30.723,39.805,38.902,37.197,46.138,52.109,53.822
1562,B,False,624.08,624.01,622.45,621.59,619.61,616.74,612.97,619.93,619.18,622.83
1563,B,False,146.74,152.93,149.67,151.05,154.77,151.6,149.82,159.77,157.6,156.63
1564,B,True,239.84,242.52,241.41,240.35,238.78,239.22,238.44,240.53,240.28,239.09
1565,B,False,416.09,414.51,415.66,414.27,418.32,418.29,415.84,414.35,415.41,412.8
1566,B,False,972.89,971.0,969.33,973.49,966.42,971.4,972.6,965.0,959.46,949.19
1567,B,False,468.78,463.1,465.48,470.83,469.46,465.07,465.49,468.34,461.76,472.58
1568,B,False,161.97,157.37,155.66,156.56,157.98,157.69,159.65,157.5,157.64,158.66
1569,B,False,200.98,203.3,201.56,205.35,204.03,203.38,206.62,204.59,202.43,205.25
1570,B,False,156.54,155.37,157.55,162.09,161.35,160.28,166.15,165.48,165.45,167.97
1571,B,False,483.66,480.07,476.88,477.97,481.33,482.27,479.38,475.64,478.13,477.87
1572,B,False,396.92,398.03,401.66,398.53,401.34,402.54,402.06,407.11,410.27,411.54
1573,B,True,219.88,221.45,219.45,223.27,221.01,221.16,217.35,219.49,220.31,218.54
1574,B,True,80.718,76.935,78.782,79.477,79.798,78.253,78.825,78.772,79.041,79.388
1575,B,False,558.58,562.47,564.48,565.21,568.81,569.41,568.16,571.46,571.84,572.63
1576,B,False,78.735,81.714,83.762,84.228,89.248,95.434,95.468,98.137,98.799,102.4
1577,B,False,32.811,34.809,37.603,37.855,39.22,41.027,43.908,43.043,43.116,43.237
1578,B,False,387.09,387.46,387.36,392.29,395.64,398.58,398.86,397.69,400.85,398.06
1579,B,False,139.5,136.83,141.78,147.76,151.22,148.17,145.89,148.24,152.2,156.87
1580,B,False,408.86,410.73,408.66,409.93,406.47,407.67,405.54,410.48,408.82,409.06
1581,B,False,207.98,209.85,210.66,212.2,217.27,219.19,221.26,224.27,229.68,231.11
1582,B,False,336.0,335.65,335.56,333.04,331.38,330.06,333.58,336.82,336.89,340.33
1583,B,False,71.843,69.687,68.725,67.234,67.549,69.15,67.122,69.509,66.567,67.194
1584,B,False,58.101,57.998,57.733,58.593,56.35,57.106,54.832,55.783,54.53,55.879
1585,B,False,292.4,294.71,290.96,287.0,289.05,293.17,295.19,296.81,301.15,303.24
1586,B,False,422.3,416.43,417.42,414.75,415.78,410.66,405.55,405.94,407.18,407.95
1587,B,False,391.94,398.3,394.64,389.39,391.66,389.67,393.11,388.08,382.2,384.95
1588,B,True,76.155,78.821,75.896,80.984,82.782,87.771,89.147,92.626,88.612,90.576
1589,B,False,243.26,244.98,246.4,244.31,245.69,247.95,252.06,252.17,253.47,254.76
1590,B,False,210.36,209.21,211.96,216.01,216.28,216.2,214.81,215.83,220.05,220.36
1591,B,False,181.88,182.19,181.95,177.12,170.73,169.54,169.45,166.15,170.44,172.04
1592,B,False,415.53,417.23,421.28,416.4,416.96,417.9,418.59,419.37,418.07,418.58
1593,B,True,190.81,191.02,192.17,192.21,193.96,193.61,194.35,190.77,191.95,195.13
1594,B,False,225.31,234.92,234.61,231.86,233.74,241.53,238.88,240.81,238.35,240.37
1595,B,False,219.46,217.59,219.13,220.02,221.95,223.85,223.62,223.65,225.85,227.45
1596,B,False,32.593,34.382,36.36,35.796,35.618,31.686,30.893,32.993,33.201,30.473
1597,B,False,801.99,798.43,798.34,792.99,789.22,790.59,799.31,794.86,802.45,806.32
1598,B,False,187.04,190.56,188.47,188.95,188.22,194.04,195.4,193.14,190.81,191.02
1599,B,False,13.984,23.493,24.701,24.634,26.517,29.278,28.963,30.599,33.565,35.356
1600,B,False,388.52,384.52,385.49,385.72,386.52,386.54,383.82,382.27,384.09,389.73
1601,B,False,408.3,403.51,404.56,404.78,401.58,403.6,394.83,390.15,391.03,386.04
1602,B,False,962.66,967.47,953.03,951.85,953.86,964.52,966.77,974.56,972.67,984.67
1603,B,False,51.623,51.904,49.502,48.298,48.028,47.81,47.893,31.196,47.509,30.872
1604,B,False,35.017,34.226,35.352,35.759,35.297,36.134,38.027,36.713,36.788,36.705
1605,B,False,605.46,598.66,607.19,608.5,604.94,606.1,616.36,612.56,609.08,607.08
1606,B,False,4.3248,4.6535,4.9858,5.8605,5.6499,6.0938,6.5929,6.5489,6.831,7.2787
1607,B,False,920.22,922.19,933.03,939.0,930.8,936.19,935.88,935.85,935.75,934.67
1608,B,False,212.88,208.61,207.81,203.33,211.62,203.13,205.0,201.7,198.78,197.62
1609,B,False,804.59,803.59,805.42,805.95,800.84,800.97,804.33,803.94,802.38,813.85
1610,B,False,123.37,127.58,124.59,121.68,121.23,122.94,117.9,119.96,116.13,115.44
1611,B,False,175.12,183.77,185.24,173.56,170.96,182.26,185.61,172.32,166.19,169.72
1612,B,False,501.49,503.32,502.65,502.23,501.35,500.29,501.79,505.63,501.5,500.63
1613,B,False,456.42,456.0,465.35,458.17,457.2,464.66,468.4,471.11,469.89,462.46
1614,B,False,21.359,21.462,21.187,20.986,21.071,20.239,21.12,20.473,20.724,20.761
1615,B,True,68.291,63.756,63.32,57.319,57.707,64.134,60.139,58.873,55.832,55.651
1616,B,False,124.35,125.16,123.18,122.51,128.56,129.61,130.86,134.21,134.07,138.55
1617,B,False,908.45,906.25,905.62,912.02,917.8,917.37,921.61,931.53,928.01,917.53
1618,B,False,941.33,940.19,944.93,943.76,947.41,946.47,946.06,940.28,947.12,948.56
1619,B,False,227.78,231.18,223.18,224.01,232.75,233.8,233.67,236.51,239.4,236.94
1620,B,False,292.39,288.38,288.24,284.94,286.82,280.84,279.9,275.51,272.23,275.24
1621,B,False,37.59,38.503,38.739,38.274,41.896,47.189,50.011,52.223,55.07,56.062
1622,B,False,50.619,52.631,52.665,54.717,55.783,57.114,57.686,60.229,61.152,62.085
1623,B,False,81.004,78.618,81.711,83.712,79.436,85.427,82.707,94.484,104.81,104.26
1624,B,False,79.639,78.896,78.976,78.768,79.904,81.87,78.664,75.273,73.882,74.245
1625,B,False,89.521,94.072,95.177,94.586,94.945,93.836,93.726,92.918,92.683,94.326
1626,B,False,969.33,973.49,966.42,971.4,972.6,965.0,959.46,949.19,948.11,942.92
1627,B,False,72.354,74.113,72.321,73.918,71.473,71.319,71.677,72.792,71.161,68.777
1628,B,False,402.39,402.4,395.39,393.53,399.18,395.74,395.47,397.66,406.42,402.15
1629,B,False,266.89,262.41,259.5,256.18,258.54,257.2,256.67,260.97,256.4,257.2
1630,B,False,425.49,423.82,423.63,426.14,425.48,424.39,427.2,429.4,442.56,450.78
1631,B,True,197.46,201.09,202.29,202.83,199.88,205.61,205.05,204.28,204.34,206.28
1632,B,True,373.53,375.62,375.14,375.56,371.53,372.54,365.29,361.42,356.47,351.69
1633,B,False,657.93,653.86,652.68,653.22,652.93,658.51,657.79,657.13,654.33,653.98
1634,B,False,154.63,152.66,153.43,155.41,157.05,154.71,154.71,153.45,151.34,152.83
1635,B,False,160.26,163.31,166.93,169.37,168.08,173.88,175.83,173.68,176.81,179.32
1636,B,False,483.74,478.48,484.65,491.08,488.07,499.96,494.58,498.26,503.37,499.94
1637,B,False,209.1,210.25,204.74,200.88,201.33,203.57,202.23,203.19,197.93,198.59
1638,B,False,202.95,203.46,208.53,206.82,207.0,208.5,210.31,207.91,209.99,208.21
1639,B,True,74.2,73.008,77.966,75.777,74.593,75.513,75.268,75.433,71.386,72.889
1640,B,False,353.0,343.97,347.65,340.01,345.2,343.22,343.27,342.17,346.11,345.07
1641,B,False,1023.7,1026.4,1029.1,1033.7,1034.9,1036.7,1034.6,1028.3,1034.3,1029.3
1642,B,False,110.9,102.76,97.278,95.178,105.89,99.677,90.164,96.022,99.37,100.85
1643,B,False,207.37,206.47,209.19,206.63,206.6,207.98,208.96,207.39,207.41,206.62
1644,B,False,278.76,283.44,290.33,286.86,287.91,284.33,295.69,314.02,306.45,310.6
1645,B,False,490.35,491.92,492.64,491.25,489.01,494.23,487.14,489.81,490.64,486.82
1646,B,False,232.05,230.73,233.16,234.58,238.64,230.16,233.55,232.69,229.56,230.46
1647,B,False,57.943,57.765,58.953,58.965,57.227,58.386,59.817,62.643,57.43,54.349
1648,B,False,72.604,72.725,70.299,73.576,79.947,87.732,84.797,92.063,101.53,97.342
1649,B,False,415.29,413.34,408.63,412.98,411.99,413.01,411.64,416.09,414.51,415.66
1650,B,False,15.013,18.527,20.296,21.271,22.376,24.02,26.53,28.338,29.559,29.158
1651,B,False,201.79,206.13,210.52,212.38,217.89,212.08,216.28,215.3,217.49,224.59
1652,B,False,607.08,601.09,607.28,608.5,606.37,610.82,606.17,603.75,603.33,606.06
1653,B,False,103.99,103.87,103.0,103.76,98.847,95.85,95.154,95.139,96.652,100.41
1654,B,False,309.92,305.98,309.93,310.66,317.42,318.2,312.67,309.95,313.13,311.76
1655,B,False,121.69,125.86,119.84,122.5,118.73,122.89,121.62,119.96,122.68,120.15
1656,B,False,586.9,580.58,582.86,581.68,593.14,592.03,597.57,594.78,590.54,594.57
1657,B,True,212.46,206.17,201.98,202.03,204.03,201.03,206.05,208.52,208.01,212.61
1658,B,False,125.61,122.33,129.12,128.1,129.73,134.39,132.94,135.76,132.29,132.15
1659,B,False,296.39,298.38,299.88,298.4,296.49,280.0,278.17,284.43,304.53,287.8
1660,B,False,118.77,116.47,115.11,116.13,118.03,117.56,118.57,117.81,116.07,115.08
1661,B,False,346.28,344.33,339.25,331.33,329.94,326.66,329.64,327.7,326.28,333.7
1662,B,False,194.71,192.16,192.48,192.76,193.78,192.21,191.3,191.6,191.09,195.96
1663,B,False,226.71,226.15,226.35,226.93,228.57,225.86,227.22,232.71,237.29,237.71
1664,B,True,69.036,69.638,69.284,70.18,69.442,66.104,65.46,64.958,66.666,67.021
1665,B,False,329.57,329.73,321.56,319.2,296.91,328.08,339.29,335.26,340.08,331.9
1666,B,False,43.373,45.26,47.861,50.189,50.632,54.304,56.37,59.706,60.74,62.238
1667,B,False,91.699,91.978,93.33,91.115,93.254,94.705,97.366,99.852,100.16,101.62
1668,B,False,748.74,752.57,752.77,750.8,754.11,755.55,752.1,747.86,741.71,744.1
1669,B,False,198.17,203.45,202.66,203.57,201.81,201.86,198.49,204.23,205.47,206.55
1670,B,False,474.64,472.78,478.95,486.41,487.69,489.4,483.31,483.73,478.75,476.34
1671,B,False,72.766,70.105,69.11,72.448,67.977,66.601,65.733,64.879,64.201,65.981
1672,B,False,120.77,117.66,114.63,117.58,118.58,119.59,121.87,123.83,125.14,127.95
1673,B,False,163.9,165.56,174.14,182.95,186.32,191.92,194.48,199.33,202.84,206.32
1674,B,False,277.83,276.28,278.48,277.43,275.86,278.95,275.4,277.87,279.96,278.67
1675,B,False,58.701,51.492,56.226,48.033,53.333,59.981,72.604,72.725,70.299,73.576
1676,B,False,49.554,52.109,54.947,60.804,61.605,62.927,66.535,72.054,74.356,74.992
1677,B,False,135.98,134.77,135.09,135.52,133.16,133.62,136.18,135.2,132.8,132.96
1678,B,False,186.49,190.93,193.48,198.31,199.67,200.31,200.47,209.02,209.93,213.15
1679,B,False,292.31,291.84,289.18,290.52,289.61,287.21,287.06,287.81,287.74,291.45
1680,B,False,344.39,345.52,344.73,346.86,347.66,343.16,347.4,348.38,339.66,339.95
1681,B,False,119.58,120.92,120.59,120.11,120.38,120.82,120.1,120.12,119.85,120.43
1682,B,False,79.28,80.35,77.746,76.663,77.148,75.46,75.972,73.784,73.85,77.497
1683,B,False,202.02,197.81,193.01,195.07,190.28,192.02,191.15,185.79,185.6,183.93
1684,B,False,368.54,369.34,371.02,368.73,368.72,368.57,365.8,366.9,365.58,369.63
1685,B,False,20.436,20.795,21.246,22.78,24.642,24.668,26.38,28.142,30.184,30.214
1686,B,False,454.63,452.97,451.1,453.06,452.35,458.34,454.98,459.21,458.91,459.66
1687,B,False,220.9,219.4,218.82,220.05,217.46,214.56,216.69,215.13,218.77,219.96
1688,B,False,285.96,286.34,289.81,294.72,291.31,292.02,297.48,299.46,303.07,305.71
1689,B,False,192.17,192.21,193.96,193.61,194.35,190.77,191.95,195.13,192.6,192.1
1690,B,False,45.585,46.329,46.034,46.921,45.735,46.531,47.374,48.775,48.643,48.798
1691,B,False,206.79,212.11,206.95,221.03,223.7,223.01,209.95,208.23,216.72,219.0
1692,B,False,240.23,243.5,246.92,246.12,244.61,244.69,245.47,241.66,245.68,247.17
1693,B,False,1093.2,1095.3,1098.5,1097.2,1087.0,1084.3,1083.8,1083.6,1080.2,1068.2
1694,B,False,212.98,212.35,214.55,211.56,214.62,215.36,214.45,214.84,213.11,212.62
1695,B,False,101.08,110.92,115.95,126.68,130.26,129.65,149.82,152.76,151.14,168.24
1696,B,False,353.42,357.45,357.64,360.2,364.03,361.77,360.46,368.06,362.76,356.87
1697,B,False,313.81,314.52,313.85,312.49,317.21,317.68,315.16,320.3,323.26,322.8
1698,B,False,159.11,154.27,159.28,155.23,159.26,156.01,158.53,161.95,160.86,159.57
1699,B,False,195.46,192.38,200.07,200.28,206.31,204.87,204.64,205.62,211.9,211.76
1700,B,False,117.81,109.52,106.48,109.15,109.97,104.12,107.18,107.01,106.01,106.9
1701,B,False,410.97,413.64,417.34,416.27,417.98,422.19,424.26,422.83,421.95,423.36
1702,B,False,388.73,389.05,393.92,398.18,398.0,398.8,404.7,402.52,402.35,405.03
1703,B,False,368.8,367.69,369.29,372.67,369.29,376.2,375.56,379.0,379.51,379.15
1704,B,False,1476.1,1475.1,1482.5,1476.6,1483.2,1489.3,1494.2,1487.8,1488.3,1488.2
1705,B,False,313.13,316.43,315.27,317.58,315.36,314.26,316.21,313.36,313.44,315.28
1706,B,False,88.689,91.679,91.177,91.483,86.629,85.877,92.069,92.197,89.357,89.514
1707,B,True,1116.0,1108.4,1111.7,1116.0,1116.1,1122.3,1127.5,1130.8,1120.1,1123.7
1708,B,False,207.37,210.22,209.11,209.24,212.16,209.07,208.84,213.78,213.37,213.56
1709,B,False,72.479,74.91,73.062,71.756,68.016,66.7,64.066,66.159,62.945,62.658
1710,B,False,44.734,45.965,46.232,44.194,44.844,46.262,46.582,47.52,48.367,47.972
1711,B,False,104.98,104.4,104.89,106.53,106.48,109.44,106.65,106.75,104.63,105.98
1712,B,False,215.4,215.01,214.06,220.07,216.28,213.49,212.35,212.68,213.81,212.18
1713,B,False,464.05,463.99,461.4,466.46,468.28,469.76,468.64,469.78,474.13,471.92
1714,B,False,441.07,438.69,436.17,434.81,432.49,431.23,428.08,430.44,434.71,428.76
1715,B,False,218.3,218.47,222.32,215.65,216.34,214.95,215.31,218.61,219.42,218.51
1716,B,False,38.114,37.991,39.333,40.245,40.426,41.08,42.768,43.467,43.732,42.706
1717,B,False,156.3,156.13,155.45,156.47,155.7,155.38,153.65,157.21,155.54,155.87
1718,B,False,253.84,251.66,248.69,244.91,241.45,235.53,232.07,232.39,227.15,231.53
1719,B,False,326.46,329.42,331.22,331.58,325.61,328.74,325.39,321.24,328.99,329.13
1720,B,False,53.392,54.958,53.01,53.471,54.327,53.725,53.479,54.205,54.575,52.798
1721,B,False,223.77,220.82,228.51,230.34,231.32,233.87,237.45,234.67,226.95,219.6
1722,B,False,197.65,197.13,196.42,195.52,197.09,196.96,204.81,200.3,197.63,197.63
1723,B,False,498.11,494.6,489.99,495.98,480.42,483.74,478.48,484.65,491.08,488.07
1724,B,False,328.12,327.16,333.1,333.27,333.51,330.48,328.29,329.59,333.24,334.21
1725,B,False,70.848,70.97,68.223,69.437,70.907,69.122,69.133,68.125,66.907,66.845
1726,B,False,318.56,330.13,346.73,370.07,390.53,412.68,432.49,451.54,469.77,485.39
1727,B,False,87.949,87.652,87.138,86.903,87.455,87.637,85.784,85.586,86.852,85.351
1728,B,False,323.55,318.65,318.67,322.31,322.43,321.02,321.0,321.11,321.42,318.91
1729,B,False,476.15,473.01,471.97,474.15,467.98,467.86,469.86,469.12,470.85,470.2
1730,B,False,1159.1,1166.0,1167.8,1165.5,1166.3,1170.2,1164.9,1162.1,1167.9,1158.9
1731,B,False,423.03,423.8,427.72,422.8,419.98,418.63,421.69,420.99,422.02,424.19
1732,B,False,410.95,414.34,415.35,416.83,416.48,421.14,422.19,422.86,426.81,427.46
1733,B,False,396.67,411.25,410.93,416.18,412.45,415.51,416.35,422.53,419.7,414.81
1734,B,False,326.25,326.16,324.9,326.03,321.06,317.24,321.28,318.54,319.86,319.76
1735,B,False,91.798,89.403,94.744,95.081,96.146,87.813,84.997,86.553,84.772,80.146
1736,B,False,326.49,325.73,325.36,321.31,320.92,326.21,321.45,322.67,325.36,328.42
1737,B,False,60.021,60.433,59.619,59.147,58.168,58.658,59.244,55.862,54.482,55.544
1738,B,False,478.03,477.44,477.13,476.39,475.81,476.5,477.07,479.74,478.53,477.59
1739,B,False,451.06,452.38,446.05,451.18,447.89,450.05,452.07,451.23,455.15,455.19
1740,B,False,210.63,210.08,207.08,208.65,210.82,214.23,213.33,214.57,213.47,211.46
1741,B,False,382.12,386.96,384.11,386.46,385.55,390.66,387.08,393.83,397.03,399.36
1742,B,False,138.17,137.57,138.98,140.96,141.13,142.62,140.66,142.79,140.26,139.89
1743,B,False,545.62,546.82,548.65,542.52,537.01,542.15,533.62,532.34,537.93,533.27
1744,B,False,56.953,57.017,56.584,58.536,60.913,61.914,61.303,62.764,64.204,63.979
1745,B,False,245.99,248.06,244.14,244.81,247.61,240.42,238.96,236.95,242.71,243.39
1746,B,False,77.162,81.827,88.67,93.898,89.23,84.682,90.486,85.863,80.615,82.542
1747,B,False,250.4,247.69,247.22,249.72,251.92,254.14,254.77,254.48,253.94,254.13
1748,B,False,77.966,75.777,74.593,75.513,75.268,75.433,71.386,72.889,70.975,75.611
1749,B,False,284.57,287.3,285.33,288.34,285.01,282.07,285.5,282.9,282.78,284.37
1750,B,False,60.163,60.698,61.308,58.197,59.123,59.1,60.747,60.48,57.646,57.483
1751,B,False,26.74,25.886,25.398,26.154,26.031,28.855,28.172,28.608,28.073,29.184
1752,B,False,84.512,84.05,83.864,84.095,83.246,83.392,80.972,81.679,81.957,81.366
1753,B,False,47.643,47.233,49.055,48.312,47.474,47.921,46.282,47.509,47.934,45.807
1754,B,False,488.7,496.26,488.09,489.31,483.55,485.05,483.52,481.16,480.18,480.26
1755,B,False,213.47,203.95,219.48,225.4,235.87,244.47,246.31,250.76,245.56,242.75
1756,B,True,159.67,159.45,165.28,165.24,165.28,165.09,165.35,165.7,167.12,167.21
