,FLARE_TYPE,COINCIDENCE,ABSNJZH_1,ABSNJZH_2,ABSNJZH_3,ABSNJZH_4,ABSNJZH_5,ABSNJZH_6,ABSNJZH_7,ABSNJZH_8,ABSNJZH_9,ABSNJZH_10
864,B,False,12.567,11.66,11.415,11.467,12.413,13.115,17.775,13.577,14.875,11.193
865,B,False,28.103,32.97,28.329,30.882,30.728,28.911,31.459,29.455,28.586,36.871
866,B,True,109.8,107.65,114.17,105.18,104.03,111.6,110.51,116.26,120.09,121.21
867,B,False,22.405,18.631,12.023,10.459,15.266,10.915,2.7596,12.267,8.5554,9.1513
868,B,True,10.847,10.497,13.927,7.9897,3.8538,10.704,8.4768,6.2922,1.8013,10.152
869,B,True,14.757,13.182,12.709,15.01,16.56,19.419,21.071,15.847,14.211,17.277
870,B,True,0.75708,1.1082,1.6188,1.0032,1.5283,1.4861,0.36009,0.041532,2.3503,5.048
871,B,True,94.824,106.33,85.985,103.41,103.18,103.77,102.53,107.67,109.99,98.692
872,B,False,24.729,19.764,25.098,25.04,24.259,24.557,24.999,25.137,28.492,22.032
873,B,False,25.931,30.828,36.722,47.817,40.407,37.846,43.733,39.075,36.487,45.356
874,B,False,8.8276,7.122,5.7958,7.5645,8.3776,9.031,10.618,8.2413,8.1808,11.027
875,B,False,183.71,194.05,257.35,187.42,190.78,258.18,262.85,197.3,159.11,213.34
876,B,False,2.4776,58.184,46.903,43.551,11.756,26.681,40.087,24.226,13.938,11.686
877,B,False,136.13,139.07,127.2,137.05,123.13,128.32,114.59,130.63,118.64,114.79
878,B,False,9.9775,7.3543,1.6614,13.011,14.4,22.776,9.6252,7.5103,4.3606,19.133
879,B,False,169.25,172.74,174.49,171.6,182.7,195.45,194.17,186.27,198.59,187.67
880,B,True,12.904,7.9923,7.9918,13.271,16.937,16.092,10.436,5.5911,0.52667,6.7128
881,B,True,11.019,18.698,11.012,8.1201,10.769,13.505,7.0006,9.9456,10.917,13.72
882,B,False,17.382,22.505,19.073,28.964,20.348,24.549,26.619,29.042,26.848,31.737
883,B,False,50.821,56.123,56.222,66.265,66.014,57.681,60.761,53.608,46.161,47.743
884,B,True,110.53,121.35,112.41,114.56,122.65,125.18,112.8,117.38,124.96,129.46
885,B,False,28.747,32.339,32.645,38.932,38.822,38.408,37.326,48.657,58.216,46.776
886,B,True,21.18,24.773,18.302,20.648,27.492,23.275,24.701,14.385,18.446,14.373
887,B,False,6.526,4.929,4.3561,7.2606,5.9517,7.2842,1.4566,2.0478,3.2309,0.48622
888,B,False,23.768,38.35,32.212,30.779,34.147,46.847,36.427,35.159,35.385,30.226
889,B,True,0.53904,4.9603,8.8276,4.57,8.8835,29.104,14.988,18.492,19.741,21.86
890,B,False,5.7028,7.1879,8.6722,10.558,9.22,10.144,9.2564,6.5374,8.6822,6.692
891,B,False,42.173,37.627,35.16,48.81,50.366,50.722,51.951,50.384,51.276,54.832
892,B,True,1.1021,1.0061,8.396,13.347,22.731,18.004,17.507,16.549,27.266,15.431
893,B,False,0.17328,3.516,4.5394,5.235,8.1885,7.5745,6.1362,1.5858,6.288,3.426
894,B,False,91.24,88.602,91.015,92.636,95.023,95.186,94.886,91.821,91.809,87.5
895,B,False,35.271,24.727,13.207,21.069,32.719,25.405,20.638,19.656,25.611,32.651
896,B,False,35.721,38.138,31.201,26.295,35.629,33.951,35.932,32.936,31.64,29.548
897,B,False,0.41898,43.751,20.658,56.654,8.7185,10.513,4.9629,53.347,23.209,44.648
898,B,False,58.737,47.583,55.169,47.429,61.779,60.681,52.787,61.916,59.2,61.179
899,B,False,27.604,26.098,25.308,19.337,15.094,13.285,12.096,8.2816,7.8389,5.8905
900,B,True,16.885,15.797,15.817,21.125,19.105,19.335,15.357,16.787,23.095,19.246
901,B,False,1.7246,0.41727,3.1677,2.0939,1.5912,1.9964,2.7266,7.3559,2.6178,5.7291
902,B,True,76.887,77.324,98.315,88.117,91.388,91.397,92.004,87.337,94.057,100.21
903,B,False,33.914,36.959,43.136,49.326,57.05,58.434,50.027,65.61,62.527,57.629
904,B,False,9.4535,13.73,12.508,7.1744,12.788,12.645,10.87,9.3927,8.4356,13.555
905,B,True,5.1373,4.3064,3.0859,6.7967,9.1255,6.4196,6.0833,10.66,6.013,8.7382
906,B,True,78.416,75.554,76.221,72.383,66.711,74.475,78.151,65.44,65.291,61.427
907,B,False,20.152,17.031,19.049,17.971,17.881,18.002,16.175,16.573,18.891,17.853
908,B,False,130.73,128.98,141.11,121.59,138.02,143.82,139.9,144.92,156.1,181.39
909,B,False,18.616,14.323,10.676,2.9972,7.8676,7.0545,9.6888,0.53361,11.096,7.7222
910,B,False,58.099,72.975,61.464,65.233,71.86,70.671,74.954,84.803,83.225,75.786
911,B,True,83.39,84.098,78.923,67.393,52.307,63.557,75.216,66.744,66.878,59.444
912,B,False,5.2092,6.7235,4.4278,5.5532,7.65,4.7034,11.399,4.9571,12.722,1.9842
913,B,True,44.269,37.849,42.409,42.71,38.504,44.372,36.053,39.341,37.325,33.934
914,B,False,0.95743,1.873,0.35753,1.9778,0.047116,2.9606,0.63255,0.10164,2.4674,0.2399
915,B,False,37.313,39.424,38.417,42.526,42.374,39.553,39.415,41.46,37.339,33.915
916,B,False,241.38,251.56,252.2,253.24,266.17,247.46,253.94,242.86,238.31,247.89
917,B,True,31.897,39.465,33.848,29.29,33.394,35.033,30.054,24.408,25.113,21.397
918,B,False,5.5004,3.5091,2.108,8.8905,12.448,26.693,25.037,26.068,27.507,22.285
919,B,False,2.5663,4.5762,7.1055,4.9444,8.0832,6.5557,5.0485,3.6628,2.3426,3.3229
920,B,False,55.164,51.228,45.861,46.968,40.149,35.918,44.289,45.371,39.58,39.216
921,B,False,62.983,48.39,52.134,55.183,47.237,59.535,57.825,56.541,54.172,54.353
922,B,True,84.892,80.817,64.66,64.417,63.146,69.462,69.531,82.493,76.717,81.18
923,B,False,73.062,60.819,62.088,63.744,63.644,61.49,53.36,51.647,57.426,52.985
924,B,True,73.352,69.455,63.713,66.426,62.506,63.695,63.252,59.882,65.588,58.433
925,B,False,5.2054,3.3315,1.042,5.7445,7.4778,4.0155,8.9403,4.4007,2.647,3.4498
926,B,True,9.8079,0.84356,10.118,13.341,12.471,33.259,12.561,19.464,19.96,31.645
927,B,False,7.8954,3.9906,8.5092,0.54245,13.678,10.4,1.5677,12.531,7.7113,1.3579
928,B,False,26.357,30.399,30.107,10.245,8.6687,17.464,11.628,3.8869,18.51,15.295
929,B,False,22.313,16.812,8.1921,14.173,16.149,17.693,17.91,26.315,29.214,17.028
930,B,True,54.161,55.684,53.326,50.167,46.793,58.476,57.627,63.422,64.673,54.686
931,B,True,102.83,95.071,94.399,95.183,100.47,98.02,116.21,96.344,97.297,99.411
932,B,False,37.811,42.979,42.946,43.555,48.218,49.041,53.119,49.502,48.172,49.37
933,B,False,143.76,135.68,134.32,138.91,131.59,130.17,137.15,127.43,121.1,124.51
934,B,False,14.924,15.321,21.534,10.856,8.2822,7.0799,8.0939,15.631,16.732,15.724
935,B,False,213.08,223.14,216.48,234.6,225.88,230.55,238.76,257.72,237.37,237.91
936,B,True,25.714,7.3795,9.8748,15.484,16.748,13.549,20.768,34.035,26.748,21.274
937,B,False,55.973,46.18,48.895,56.685,68.214,26.558,39.904,47.32,34.014,41.041
938,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,B,False,10.805,10.331,10.955,9.0129,7.4166,12.522,10.763,9.5351,8.0388,11.201
940,B,True,4.2833,3.2069,9.0155,7.4991,5.8165,5.9783,13.068,15.437,15.631,14.319
941,B,True,49.78,41.882,54.887,76.988,71.499,77.727,79.93,80.401,88.552,90.177
942,B,False,16.56,19.419,21.071,15.847,14.211,17.277,17.302,16.083,13.985,13.299
943,B,True,25.195,25.28,25.761,26.582,31.222,27.18,25.738,24.287,22.709,23.619
944,B,True,55.387,49.567,47.29,44.158,41.728,36.424,39.927,40.571,55.3,56.231
945,B,True,82.515,83.178,84.437,86.945,81.673,76.458,67.304,73.574,63.353,48.701
946,B,True,7.4746,13.726,2.4395,6.6115,5.3877,9.0636,3.8794,9.0754,5.1215,4.6901
947,B,False,1.9116,1.5191,6.4681,2.8484,6.237,5.7028,7.1879,8.6722,10.558,9.22
948,B,False,23.053,21.587,21.577,20.199,21.842,21.569,23.253,24.348,24.494,22.633
949,B,True,1.2903,2.3059,1.2648,2.8641,0.38676,0.40988,1.6484,0.82786,1.4454,0.58269
950,B,False,106.4,112.73,114.14,120.4,127.54,131.72,125.89,118.12,125.71,118.98
951,B,False,39.964,33.489,30.995,28.454,27.133,27.677,31.264,23.39,38.67,51.022
952,B,False,26.398,20.191,26.512,16.79,22.047,23.53,29.97,28.117,24.919,25.172
953,B,True,28.915,35.463,33.146,36.077,50.251,43.845,49.594,45.231,49.876,47.367
954,B,True,46.521,32.795,30.45,32.712,23.674,22.371,31.372,27.64,34.855,43.318
955,B,False,52.342,62.222,53.76,60.995,65.906,70.279,68.021,67.103,76.625,56.431
956,B,False,45.694,43.53,44.345,41.946,47.625,48.429,42.342,46.152,45.13,40.686
957,B,False,5.9549,4.9325,3.6518,33.079,11.686,7.8864,8.1994,28.304,33.237,56.962
958,B,True,11.803,9.6901,12.057,7.9687,5.804,7.0458,4.0263,13.206,9.83,8.5635
959,B,False,11.166,8.8872,6.6146,7.4451,8.326,9.0838,7.8595,10.743,11.121,9.6154
960,B,False,14.654,18.172,14.844,10.322,15.769,21.209,22.284,19.09,14.766,14.706
961,B,False,7.0581,7.511,6.5837,7.5695,7.1725,3.0224,4.16,6.5619,7.5007,10.185
962,B,True,42.176,46.82,47.145,43.902,37.864,41.876,33.724,25.367,34.589,22.986
963,B,False,89.062,87.58,87.473,87.004,84.585,86.08,91.145,87.49,81.672,84.955
964,B,False,68.522,74.457,78.369,83.373,77.869,86.166,89.611,83.734,82.417,78.298
965,B,True,28.299,32.669,33.419,30.919,29.36,27.156,28.426,31.328,36.184,38.479
966,B,True,6.3929,2.5224,1.3543,4.8049,1.0916,3.1697,7.2721,11.611,6.4032,13.019
967,B,False,169.74,170.62,171.89,174.05,166.74,165.8,169.69,176.58,183.73,167.12
968,B,False,6.9442,26.157,18.441,17.967,20.553,12.498,18.624,14.428,4.451,0.72792
969,B,False,19.633,23.344,12.674,23.096,27.022,29.682,24.056,31.58,23.765,35.312
970,B,False,0.67987,1.1294,1.2553,4.4514,2.4182,3.6207,0.21445,0.63072,0.8596,1.0493
971,B,False,12.989,25.104,13.826,8.4752,2.2663,5.6831,4.9758,17.09,16.229,19.319
972,B,False,67.051,69.576,68.215,74.735,76.644,79.455,72.034,68.33,66.505,60.522
973,B,True,12.033,6.9819,3.1956,14.061,12.433,17.212,13.945,16.336,4.4849,1.9286
974,B,False,17.234,29.486,30.365,24.077,16.921,18.006,21.62,15.357,11.129,5.3143
975,B,False,27.289,28.835,24.693,26.318,29.402,30.267,26.824,28.17,23.664,22.063
976,B,True,238.1,226.27,225.75,241.77,232.33,227.01,217.69,208.58,202.81,194.76
977,B,True,173.22,178.97,165.11,165.45,162.75,160.92,145.39,148.34,159.34,161.49
978,B,True,28.51,26.583,33.616,33.513,27.148,31.349,32.635,37.71,39.429,43.017
979,B,False,2.6026,6.526,4.929,4.3561,7.2606,5.9517,7.2842,1.4566,2.0478,3.2309
980,B,False,24.236,21.941,21.218,26.002,23.628,21.473,23.674,26.701,30.129,12.588
981,B,False,120.49,130.56,128.96,139.86,138.07,131.69,133.46,122.01,126.47,125.67
982,B,True,8.2897,8.6528,6.8158,1.6041,2.4715,1.8811,7.2106,1.7964,5.2908,1.3824
983,B,False,1.1859,0.36433,2.4633,5.1198,4.6515,0.72488,1.0727,2.1403,5.2361,2.627
984,B,True,35.428,32.848,33.898,26.663,29.437,27.103,27.187,24.463,27.763,23.319
985,B,False,13.952,20.264,26.314,24.589,29.359,28.618,26.976,23.612,25.721,20.571
986,B,True,29.911,30.699,31.009,28.21,32.119,27.774,28.136,17.581,5.3673,1.4924
987,B,False,44.443,47.277,53.049,48.097,40.62,49.367,38.56,35.723,46.387,38.518
988,B,False,48.962,42.865,44.677,46.063,41.232,38.08,55.377,54.315,60.819,57.794
989,B,False,27.515,31.46,40.556,51.889,44.729,47.491,43.623,48.602,55.317,54.859
990,B,False,68.458,64.296,61.731,64.181,60.633,64.032,62.163,65.502,63.606,53.388
991,B,True,34.913,37.485,28.138,27.835,24.172,21.533,17.899,12.882,15.859,10.832
992,B,True,119.02,119.06,97.042,102.52,103.92,95.735,118.53,115.03,117.88,117.95
993,B,False,22.696,20.997,23.227,18.152,17.597,22.056,24.875,21.777,19.735,21.518
994,B,False,76.254,83.51,85.792,89.581,84.532,86.656,90.215,82.41,83.611,77.372
995,B,True,6.6286,4.457,5.4631,8.6695,3.7598,4.9724,4.6614,0.98992,2.9481,1.6844
996,B,False,145.12,148.16,148.28,152.86,154.16,162.59,159.25,159.32,156.37,158.58
997,B,True,22.837,23.215,27.356,25.793,32.668,26.009,28.387,30.73,37.531,36.763
998,B,True,11.192,3.1037,3.7313,14.548,15.836,13.801,20.63,25.035,22.081,21.649
999,B,True,62.115,50.558,65.498,64.196,54.487,61.022,61.809,64.46,73.469,70.32
1000,B,True,40.581,41.24,41.358,36.961,37.56,37.46,30.666,41.169,35.72,31.24
1001,B,False,5.811,6.3228,6.0246,6.9324,4.0387,3.5742,6.8946,5.0373,1.845,0.57157
1002,B,False,3.0722,1.8396,1.4021,1.6238,6.245,1.2606,5.3221,4.0514,0.30021,0.91228
1003,B,True,43.595,39.12,39.653,41.443,44.389,42.394,43.451,42.007,52.221,48.746
1004,B,False,103.92,95.735,118.53,115.03,117.88,117.95,118.29,112.21,124.38,139.31
1005,B,False,25.729,22.741,24.423,26.889,22.222,26.278,29.844,24.048,23.144,22.403
1006,B,False,14.585,9.9911,18.181,17.416,31.988,32.534,30.671,34.116,32.824,30.215
1007,B,False,92.112,67.382,6.123,129.81,10.343,126.04,4.8703,134.52,135.03,13.241
1008,B,True,35.968,49.762,38.906,41.394,27.384,47.258,38.49,34.978,35.945,32.774
1009,B,True,69.891,73.94,66.68,71.244,74.5,77.912,72.868,77.952,77.027,77.052
1010,B,True,10.401,15.986,12.671,18.167,22.792,26.455,34.33,36.618,38.975,30.345
1011,B,True,87.13,55.646,41.82,53.622,69.192,61.216,44.824,42.993,39.264,55.771
1012,B,False,30.193,25.278,28.563,33.01,27.637,20.096,20.906,23.676,18.576,19.182
1013,B,False,22.756,15.346,19.344,24.598,20.042,13.1,12.805,11.901,14.402,10.984
1014,B,False,40.649,40.682,34.391,29.647,27.578,31.477,29.575,31.51,32.983,40.915
1015,B,True,45.129,36.274,40.241,33.318,35.262,45.661,39.321,38.539,37.759,23.234
1016,B,True,53.618,51.228,54.397,61.622,55.122,60.305,63.71,54.677,60.538,61.482
1017,B,False,76.988,71.499,77.727,79.93,80.401,88.552,90.177,76.505,71.357,78.066
1018,B,True,99.702,89.912,98.471,94.684,84.756,81.972,88.298,78.028,72.423,80.678
1019,B,False,32.959,24.394,25.039,26.63,12.005,22.526,0.81283,10.28,4.5377,3.1434
1020,B,False,78.497,29.794,23.957,2.2114,42.29,51.967,20.277,24.304,15.25,6.4843
1021,B,False,25.311,27.655,20.736,27.874,27.206,33.029,40.376,38.517,35.337,24.745
1022,B,False,51.831,58.276,58.734,63.893,56.752,54.464,52.769,48.023,53.363,51.369
1023,B,False,11.595,12.446,9.7641,9.4414,8.8712,16.099,25.411,20.398,18.199,19.785
1024,B,False,45.007,31.216,32.492,29.008,23.108,15.492,26.809,35.302,35.22,35.006
1025,B,False,4.5077,3.2867,5.6944,7.3521,12.071,10.362,10.993,9.4333,11.345,10.685
1026,B,False,47.286,46.253,23.125,29.383,66.775,57.433,65.332,88.695,100.61,98.697
1027,B,False,26.354,20.623,15.994,15.62,23.128,20.936,27.337,22.985,24.114,35.968
1028,B,True,68.693,69.533,68.283,75.697,81.525,84.507,83.439,83.308,83.21,78.196
1029,B,False,20.332,23.131,15.536,25.803,24.18,17.027,12.69,15.009,17.673,13.571
1030,B,False,31.447,30.894,42.538,39.657,38.939,45.844,48.84,49.316,60.858,57.743
1031,B,False,15.336,21.223,33.353,31.921,18.609,22.963,19.659,21.4,19.531,21.844
1032,B,False,3.6081,17.275,19.621,17.252,23.343,34.199,23.936,10.49,7.1003,2.8661
1033,B,True,114.38,113.76,100.71,106.17,102.49,93.865,109.44,109.75,102.46,98.537
1034,B,False,15.835,14.114,17.718,12.871,12.037,14.781,16.486,11.993,7.4997,14.15
1035,B,False,37.652,43.457,47.288,52.39,53.518,57.295,47.966,48.763,54.614,47.969
1036,B,False,102.85,100.77,96.684,92.17,98.139,94.347,91.2,88.513,89.598,86.334
1037,B,False,35.04,23.058,25.933,26.688,25.999,34.575,28.485,42.354,47.825,39.625
1038,B,False,2.2233,7.8002,0.30478,4.9284,8.4779,9.2064,3.3362,3.6412,0.94197,7.3415
1039,B,False,26.694,16.684,20.799,34.355,40.445,26.585,25.977,26.015,31.568,31.23
1040,B,False,49.567,47.29,44.158,41.728,36.424,39.927,40.571,55.3,56.231,70.673
1041,B,False,26.455,32.841,37.411,30.597,34.06,38.501,32.206,29.273,32.853,30.813
1042,B,False,61.071,56.583,52.159,50.532,55.157,52.644,54.376,48.116,46.148,52.743
1043,B,False,71.803,27.027,25.104,10.447,11.917,3.3785,2.0221,13.92,5.8811,5.9536
1044,B,False,44.961,52.581,50.023,41.596,44.626,32.427,38.46,44.138,23.942,30.715
1045,B,False,69.743,71.166,62.8,65.451,66.213,60.348,67.669,61.583,66.621,61.071
1046,B,False,24.463,30.06,28.269,29.677,30.516,35.222,31.697,37.058,29.685,28.431
1047,B,True,50.689,55.896,54.06,52.51,50.881,53.744,49.486,55.381,53.142,52.934
1048,B,False,46.551,41.391,46.548,46.976,43.889,43.291,44.466,46.023,41.362,42.255
1049,B,True,65.564,64.712,52.646,47.732,47.336,43.16,24.239,21.635,23.365,21.933
1050,B,True,34.998,34.022,24.829,23.91,34.15,33.393,26.064,22.34,37.455,28.444
1051,B,False,118.31,124.88,107.75,122.98,109.19,113.64,110.19,99.533,96.974,104.86
1052,B,False,28.031,25.758,31.312,36.513,37.026,31.942,39.376,34.942,42.042,49.584
1053,B,False,67.134,66.205,46.985,33.975,19.451,22.203,25.371,10.7,14.06,10.158
1054,B,False,20.224,15.455,13.295,13.68,14.428,13.247,11.964,9.3763,12.033,6.9819
1055,B,True,32.241,36.022,38.737,45.264,49.329,49.116,42.993,45.307,42.228,46.788
1056,B,True,11.525,12.906,15.808,17.657,11.963,12.577,9.0299,7.9872,4.6594,11.351
1057,B,False,19.74,13.007,21.169,25.306,22.835,25.194,23.557,25.934,27.211,32.412
1058,B,True,155.98,154.49,153.86,152.17,136.62,136.96,133.39,135.77,126.48,142.11
1059,B,True,204.9,220.43,221.91,229.94,218.58,212.44,199.71,199.71,197.64,184.5
1060,B,True,17.53,9.7385,11.667,17.281,15.884,44.713,26.279,40.06,46.632,39.33
1061,B,False,23.479,21.041,15.528,27.229,27.024,14.3,6.2696,13.846,9.84,17.439
1062,B,False,243.34,242.06,223.6,221.67,242.25,246.64,244.69,247.37,263.35,261.03
1063,B,True,1.4123,7.8261,2.8495,1.8335,1.0172,7.7306,1.857,13.156,13.593,15.035
1064,B,False,51.316,51.413,53.061,49.432,48.939,45.574,47.653,47.005,50.467,48.047
1065,B,False,45.955,45.691,54.24,46.34,55.352,60.749,51.55,64.706,51.832,55.763
1066,B,False,98.524,95.32,95.118,89.513,95.417,93.01,92.929,91.049,89.191,89.896
1067,B,False,17.504,14.37,12.501,13.53,13.609,10.943,13.812,12.923,12.317,11.254
1068,B,False,43.787,38.976,44.214,47.428,50.586,55.06,44.395,52.017,47.676,53.988
1069,B,True,237.97,249.5,246.66,234.53,209.02,243.72,255.72,244.68,252.29,242.34
1070,B,False,119.06,119.16,120.31,123.16,108.37,100.08,105.66,105.15,108.28,102.67
1071,B,False,9.4104,7.1008,7.5609,8.0948,7.1416,6.7219,7.2849,8.2089,6.8378,7.1595
1072,B,False,6.5842,7.9816,6.6152,7.3095,5.9804,6.4297,6.3446,5.8571,6.3924,5.8668
1073,B,False,25.952,23.58,20.258,22.23,19.258,21.808,21.689,17.601,20.314,13.674
1074,B,False,63.193,67.645,74.958,72.815,68.428,93.393,91.493,94.599,95.422,84.363
1075,B,True,1.0903,37.888,11.517,11.505,14.386,36.442,14.849,34.976,33.845,33.53
1076,B,False,46.24,51.945,42.665,47.829,43.07,47.421,47.112,45.473,52.139,56.77
1077,B,False,39.678,33.914,36.959,43.136,49.326,57.05,58.434,50.027,65.61,62.527
1078,B,False,38.473,36.203,40.947,43.57,48.143,40.944,43.772,36.827,39.916,45.117
1079,B,False,67.111,73.455,79.647,74.583,68.08,68.455,75.107,66.49,59.864,61.59
1080,B,True,1.4278,4.5835,9.9473,12.293,6.8504,24.871,16.888,17.32,17.23,16.085
1081,B,True,8.4086,13.041,3.2617,18.075,33.637,20.46,39.587,22.416,37.677,30.851
1082,B,False,32.76,35.607,31.967,30.23,26.987,33.403,26.575,35.177,36.522,36.327
1083,B,False,2.3519,6.982,7.4542,7.9748,4.9259,9.1625,10.751,3.4619,11.218,0.12184
1084,B,False,25.059,21.286,14.804,22.468,26.689,24.988,38.603,46.206,52.57,59.374
1085,B,False,0.44099,0.86168,1.5726,0.92552,0.48485,1.3755,0.67359,1.4304,1.6639,0.21479
1086,B,True,40.153,38.065,36.226,34.95,37.494,37.547,41.831,38.183,41.024,37.78
1087,B,False,85.472,88.509,85.854,88.26,91.543,93.606,93.545,94.976,99.436,109.16
1088,B,False,53.447,46.799,43.033,42.754,42.264,40.25,41.369,45.396,43.535,48.037
1089,B,False,25.124,36.279,25.985,14.713,23.399,19.863,27.806,22.152,23.631,25.796
1090,B,False,109.91,114.01,122.72,126.53,120.4,126.0,124.82,117.47,115.37,113.91
1091,B,False,82.429,79.905,87.272,78.906,86.987,78.389,87.239,81.876,74.933,82.477
1092,B,False,23.994,24.296,26.02,24.135,22.961,24.158,27.163,21.053,17.967,21.058
1093,B,True,147.48,151.21,149.48,148.69,147.32,143.43,142.49,141.15,134.86,135.47
1094,B,True,4.6389,9.1037,2.911,1.0073,5.2054,3.3315,1.042,5.7445,7.4778,4.0155
1095,B,False,54.278,64.371,55.464,74.243,75.144,74.676,85.105,83.316,69.513,75.823
1096,B,True,10.966,11.818,15.106,14.663,12.404,11.332,10.788,16.662,6.7838,7.7389
1097,B,True,9.6099,23.243,21.52,15.262,19.216,14.414,18.579,16.017,27.191,23.693
1098,B,False,18.237,12.985,17.533,17.455,9.945,7.819,12.068,13.186,13.473,10.737
1099,B,True,72.802,41.728,65.442,54.054,22.872,7.1687,15.069,22.532,12.029,18.372
1100,B,False,26.279,32.245,27.654,30.544,31.179,33.499,31.738,40.055,31.967,38.709
1101,B,False,61.231,53.017,60.395,55.579,55.568,53.789,51.097,48.821,49.328,42.445
1102,B,False,18.027,10.463,16.685,12.991,15.626,18.757,25.941,20.969,6.9114,21.984
1103,B,True,8.4522,13.733,11.416,7.9165,15.9,20.421,20.863,23.159,19.309,22.566
1104,B,False,10.574,12.808,13.398,17.009,15.765,14.757,13.182,12.709,15.01,16.56
1105,B,False,70.507,74.603,74.253,75.356,78.09,77.814,81.502,99.442,94.447,93.464
1106,B,False,0.13065,0.10836,0.16299,1.0166,0.68451,3.9841,5.5138,4.4144,0.52645,1.9082
1107,B,False,57.528,51.931,49.822,54.827,51.228,51.85,49.043,43.134,30.917,36.236
1108,B,False,18.901,15.677,15.864,19.907,27.705,26.288,24.103,27.5,27.695,23.953
1109,B,False,92.854,97.697,98.361,96.62,98.426,97.628,98.013,87.03,81.069,72.249
1110,B,True,57.757,64.86,63.218,67.73,71.206,72.647,73.633,64.138,77.138,79.393
1111,B,False,21.262,24.644,37.429,9.8937,6.7526,15.285,14.407,15.718,28.885,20.488
1112,B,False,40.745,30.638,36.565,34.609,42.083,50.293,49.146,44.591,53.78,58.424
1113,B,False,28.21,32.119,27.774,28.136,17.581,5.3673,1.4924,3.2181,7.9492,8.8036
1114,B,False,100.32,108.53,111.54,112.11,109.85,116.35,101.03,107.95,108.25,117.41
1115,B,True,179.23,190.44,188.15,178.58,184.47,182.07,174.49,179.72,189.75,178.82
1116,B,True,10.16,57.889,59.615,55.96,51.777,78.931,70.263,73.309,63.158,2.1174
1117,B,False,8.53,14.165,8.2233,9.3246,20.533,24.841,23.647,8.4227,9.8,2.4195
1118,B,False,5.2727,8.6206,4.0747,15.466,11.126,6.91,8.5585,6.2569,4.6861,10.727
1119,B,False,19.216,14.414,18.579,16.017,27.191,23.693,23.286,17.183,32.313,39.178
1120,B,False,43.072,37.155,36.837,32.8,32.271,22.12,24.284,18.042,24.53,24.004
1121,B,False,118.15,110.97,113.58,114.84,116.65,105.02,100.49,100.41,111.09,112.72
1122,B,True,279.76,297.06,270.86,282.91,282.87,280.25,269.81,251.45,244.88,243.11
1123,B,True,4.5589,3.36,7.1223,7.648,9.2587,10.358,11.822,12.958,10.894,11.067
1124,B,True,2.1125,2.2137,3.7063,1.9132,0.17856,1.3123,0.13644,14.73,12.074,8.522
1125,B,True,22.533,22.665,19.785,23.613,21.841,29.849,7.7636,24.43,30.049,27.416
1126,B,True,4.4023,6.9776,9.0159,6.0849,8.37,5.3058,5.4196,7.7094,7.7125,10.521
1127,B,False,518.21,523.96,533.03,521.91,526.43,524.92,482.85,510.93,495.87,481.85
1128,B,False,23.618,20.405,17.993,22.229,21.684,17.462,17.152,22.815,19.087,15.904
