,FLARE_TYPE,COINCIDENCE,TOTUSJH_1,TOTUSJH_2,TOTUSJH_3,TOTUSJH_4,TOTUSJH_5,TOTUSJH_6,TOTUSJH_7,TOTUSJH_8,TOTUSJH_9,TOTUSJH_10,TOTUSJH_11,TOTUSJH_12,TOTUSJH_13,TOTUSJH_14,TOTUSJH_15,TOTUSJH_16,TOTUSJH_17,TOTUSJH_18,TOTUSJH_19,TOTUSJH_20,TOTUSJH_21,TOTUSJH_22,TOTUSJH_23,TOTUSJH_24,TOTUSJH_25,TOTUSJH_26,TOTUSJH_27,TOTUSJH_28,TOTUSJH_29,TOTUSJH_30,TOTUSJH_31,TOTUSJH_32,TOTUSJH_33,TOTUSJH_34,TOTUSJH_35,TOTUSJH_36,TOTUSJH_37,TOTUSJH_38,TOTUSJH_39,TOTUSJH_40,TOTUSJH_41,TOTUSJH_42,TOTUSJH_43,TOTUSJH_44,TOTUSJH_45,TOTUSJH_46,TOTUSJH_47,TOTUSJH_48,TOTUSJH_49,TOTUSJH_50
1613,N,False,1542.8,1563.2,1581.6,1578.4,1595.9,1594.6,1611.0,1611.7,1607.2,1591.0,1602.4,1613.6,1606.9,1608.4,1598.4,1614.4,1606.9,1608.4,1618.1,1603.8,1621.1,1633.4,1658.8,1658.5,1634.1,1651.4,1638.9,1626.1,1620.4,1629.5,1626.5,1608.7,1614.1,1584.4,1599.0,1596.1,1596.9,1566.2,1594.3,1606.1,1587.8,1591.8,1562.9,1584.8,1599.7,1599.4,1604.1,1589.6,1567.0,1550.0
1614,N,False,37.705,36.093,35.16,35.613,35.043,34.078,28.96,31.93,30.872,26.394,28.104,28.561,27.474,25.907,28.784,26.938,28.393,29.64,28.006,27.668,24.214,23.61,21.592,23.743,23.245,26.179,26.955,27.29,25.026,23.878,22.082,24.41,23.333,22.59,23.138,22.189,24.506,24.875,22.457,21.979,26.24,25.318,27.253,26.134,21.328,21.357,25.039,22.054,23.45,25.269
1615,N,False,34.774,41.725,41.6,40.594,42.335,42.987,44.463,45.366,45.785,47.79,44.236,47.072,46.814,51.312,49.075,59.856,60.278,58.693,55.55,56.964,51.413,51.279,57.102,51.661,50.954,48.732,47.303,47.176,52.424,45.198,46.231,41.426,47.024,49.85,46.645,48.318,41.549,41.328,41.585,40.866,41.696,45.44,45.878,39.506,37.023,40.232,40.35,42.794,41.747,37.747
1616,N,False,33.025,28.845,30.865,28.465,28.559,27.962,26.64,25.505,27.514,25.143,25.217,25.493,25.325,24.193,23.77,21.287,20.695,21.726,20.827,23.614,24.556,22.321,23.49,24.618,24.034,24.966,22.63,23.786,26.092,27.53,26.861,25.746,27.388,30.665,30.521,29.008,29.675,30.598,32.069,33.873,33.867,32.721,33.226,34.391,31.441,34.91,35.261,30.378,35.235,36.003
1617,N,False,422.14,419.55,426.88,423.95,425.34,424.16,428.9,441.97,428.38,429.21,418.73,420.87,434.88,440.75,441.88,439.98,447.87,456.39,461.75,468.84,474.68,467.99,476.49,477.07,477.9,480.26,480.99,470.02,470.5,469.96,468.6,461.54,460.32,450.75,460.99,450.68,443.78,440.62,446.26,433.83,444.94,440.31,433.44,430.23,434.6,422.69,425.35,419.52,421.0,431.4
1618,N,False,1406.0,1410.5,1384.3,1381.3,1366.1,1357.9,1337.4,1345.3,1342.5,1331.9,1343.0,1323.3,1331.7,1331.6,1341.2,1338.9,1314.1,1338.1,1353.2,1376.4,1371.9,1364.2,1374.6,1363.4,1337.1,1329.5,1300.0,1320.4,1303.4,1284.5,1255.8,1244.1,1243.2,1265.8,1244.7,1241.5,1244.0,1240.9,1217.9,1193.1,1201.3,1197.9,1208.3,1237.7,1218.1,1211.3,1244.3,1267.2,1296.7,1336.1
1619,N,False,1406.0,1410.5,1384.3,1381.3,1366.1,1357.9,1337.4,1345.3,1342.5,1331.9,1343.0,1323.3,1331.7,1331.6,1341.2,1338.9,1314.1,1338.1,1353.2,1376.4,1371.9,1364.2,1374.6,1363.4,1337.1,1329.5,1300.0,1320.4,1303.4,1284.5,1255.8,1244.1,1243.2,1265.8,1244.7,1241.5,1244.0,1240.9,1217.9,1193.1,1201.3,1197.9,1208.3,1237.7,1218.1,1211.3,1244.3,1267.2,1296.7,1336.1
1620,N,False,94.679,97.852,115.16,113.49,121.01,130.01,126.87,124.87,126.89,126.07,115.13,109.05,101.51,100.07,94.279,96.222,98.455,99.835,97.758,98.544,95.723,95.716,94.63,92.529,94.722,91.782,95.62,97.785,98.204,103.39,100.43,103.53,104.89,103.33,104.06,110.08,109.13,108.46,106.5,109.41,103.25,108.84,104.23,103.62,103.02,103.46,104.97,108.18,108.18,108.82
1621,N,False,159.54,163.05,153.04,158.99,160.99,159.34,163.74,166.06,170.24,165.82,172.52,169.05,164.58,167.6,162.65,161.75,163.55,154.57,148.29,150.05,140.17,139.61,139.26,131.52,126.52,126.21,128.36,122.26,127.58,129.26,128.17,133.79,128.09,127.46,135.02,138.56,131.9,132.07,136.19,136.59,146.34,135.84,144.92,136.18,135.97,126.96,123.94,121.41,118.31,121.55
1622,N,False,74.417,74.97,72.408,68.848,70.529,71.776,73.442,74.687,69.249,67.427,65.937,69.249,70.246,73.573,74.111,79.478,80.11,80.393,80.441,80.566,74.404,74.016,66.215,66.475,64.051,62.52,57.084,55.751,51.708,52.488,57.142,53.127,52.671,53.122,54.681,58.872,56.061,51.361,54.421,52.372,47.579,54.153,59.038,57.178,62.505,61.295,64.368,61.159,57.655,59.876
1623,N,False,163.88,167.37,174.8,183.58,178.97,179.57,178.19,186.35,196.36,191.77,182.29,178.35,182.77,182.61,184.85,181.54,165.39,169.65,181.74,178.94,179.34,189.61,181.26,183.18,188.13,176.03,175.08,172.7,167.7,163.91,162.6,154.86,159.49,152.41,157.28,156.75,152.79,148.17,148.47,149.69,147.05,146.29,147.45,143.93,143.94,148.97,149.64,144.65,148.46,150.11
1624,N,False,196.85,201.82,198.23,201.48,202.68,208.5,203.86,198.44,206.89,204.09,204.27,207.37,219.14,226.5,238.54,252.34,248.54,257.02,257.95,234.75,224.29,209.39,196.8,181.03,177.9,167.5,168.19,162.52,165.01,167.67,163.28,163.74,162.44,167.08,169.47,171.51,171.85,196.86,199.07,197.75,204.39,205.52,200.63,196.51,178.79,172.59,172.99,166.79,157.21,156.24
1625,N,False,1949.4,1952.4,1950.9,1951.1,1950.3,1981.7,1970.7,2006.6,2032.5,2044.1,2039.4,2064.4,2071.7,2077.2,2067.1,2082.8,2096.8,2097.8,2089.6,2078.2,2082.1,2093.4,2099.6,2126.4,2098.6,2106.9,2075.8,2076.1,2056.5,2028.9,2045.2,2061.9,2048.6,2051.2,2033.6,2056.9,2062.4,2077.4,2071.1,2135.7,2130.9,2157.8,2178.7,2153.7,2150.0,2180.5,2227.8,2260.7,2491.1,2188.6
1626,N,False,133.13,130.61,133.76,129.31,127.34,135.98,138.55,141.69,144.57,142.41,139.81,150.29,145.28,148.8,146.91,147.6,146.8,152.77,149.26,141.94,140.08,148.99,147.58,145.33,151.12,146.59,143.47,146.92,149.03,132.06,141.91,143.48,148.72,152.22,146.76,152.88,161.35,170.79,178.36,182.23,202.36,221.27,208.2,196.36,187.65,171.74,164.78,152.85,149.93,152.76
1627,N,False,586.4,578.91,569.7,558.86,554.68,542.51,531.12,541.81,529.91,520.85,520.4,529.09,527.53,527.56,521.68,522.19,510.46,511.08,510.39,521.6,513.71,512.34,516.54,523.47,520.38,526.36,542.29,556.7,572.55,574.12,589.05,583.97,576.47,570.79,562.57,549.41,547.4,540.2,533.8,546.15,531.96,524.37,510.59,512.67,512.83,517.33,526.97,523.64,526.96,545.66
1628,N,False,26.027,26.602,26.581,27.829,25.57,25.557,28.376,28.198,31.44,31.282,32.294,30.094,31.953,34.255,35.782,34.629,33.339,34.394,34.893,39.246,43.626,43.72,47.784,51.418,52.721,58.09,59.919,60.908,62.702,62.71,66.964,61.318,57.289,63.525,62.422,59.732,61.263,60.306,59.881,57.815,59.881,64.696,62.105,65.561,61.803,67.137,68.886,67.814,70.261,70.391
1629,N,False,22.079,24.399,24.255,25.737,24.404,22.466,22.369,19.19,22.283,23.056,22.853,23.276,26.407,25.819,26.494,26.004,26.017,23.86,27.098,23.964,24.316,21.644,21.598,20.38,19.105,20.921,24.398,24.288,38.833,18.795,20.902,22.729,23.19,26.741,27.975,30.947,30.716,29.018,27.405,24.888,23.599,23.362,23.566,23.27,25.208,26.0,24.946,24.756,23.083,22.243
1630,N,False,363.11,368.92,368.19,374.21,380.77,383.68,377.63,375.43,394.71,380.57,382.97,390.05,387.52,388.09,390.17,380.2,379.89,376.58,371.04,366.67,367.95,366.99,366.39,367.75,366.06,367.47,390.2,489.78,396.58,401.32,392.94,408.47,400.77,402.5,385.41,383.66,372.17,364.75,360.34,373.8,368.19,361.14,362.63,358.54,349.4,360.57,363.93,356.07,359.43,357.05
1631,N,False,340.69,248.73,250.47,317.16,248.06,247.19,244.25,237.63,229.04,223.34,217.87,219.87,222.97,219.92,221.53,217.79,206.61,210.37,204.62,206.91,209.98,202.16,208.15,212.52,212.11,211.11,210.34,207.74,217.64,216.57,202.77,196.38,203.47,200.6,195.13,191.09,186.87,183.66,182.5,186.64,180.58,189.13,187.52,192.8,180.41,186.53,189.56,189.57,186.19,195.5
1632,N,False,264.1,268.55,268.79,270.83,269.07,266.02,261.62,265.88,272.17,274.64,277.91,279.04,284.62,287.82,287.15,289.45,275.63,277.95,279.4,273.78,269.86,260.48,268.83,264.22,263.82,261.74,252.75,251.15,259.03,267.08,256.59,262.18,254.22,252.88,253.94,259.65,256.28,249.28,244.94,238.08,244.98,245.67,249.61,247.44,253.03,255.1,255.5,252.87,264.34,262.42
1633,N,False,242.78,242.9,243.74,231.39,233.95,224.91,221.56,225.21,222.75,216.0,209.35,209.89,214.8,213.47,205.9,206.93,211.98,211.61,222.23,239.38,230.8,234.58,235.46,225.94,226.43,227.65,216.74,210.8,213.31,208.9,211.1,215.74,211.62,213.65,220.89,208.36,203.94,211.68,196.76,193.5,195.16,200.87,206.89,207.25,209.05,199.28,197.94,194.23,196.81,196.55
1634,N,False,207.83,210.92,205.65,208.57,203.64,197.15,196.93,204.99,213.46,204.38,202.28,193.68,202.88,201.17,207.78,211.52,210.05,212.23,217.43,225.65,224.86,223.47,215.33,213.03,206.59,203.89,199.05,207.32,201.56,192.73,194.09,195.8,194.14,199.62,191.02,198.77,192.77,195.83,192.19,195.73,196.64,199.28,200.48,202.17,205.04,199.42,200.84,205.79,197.83,201.74
1635,N,False,928.03,942.78,956.07,979.6,961.79,965.91,947.54,957.41,954.18,956.81,947.97,940.42,933.68,939.68,933.22,936.52,918.14,914.87,933.34,912.93,907.37,912.52,937.63,929.72,918.59,896.14,886.15,897.54,903.73,892.94,893.26,920.77,903.8,933.02,927.1,897.34,893.53,881.65,858.65,857.27,861.74,852.82,833.14,852.06,841.18,834.68,859.99,848.0,828.89,802.38
1636,N,False,485.68,478.28,500.56,506.16,500.62,501.98,511.62,516.51,504.83,512.78,522.93,522.93,529.7,534.85,557.14,576.69,587.4,589.64,592.75,583.38,589.94,594.88,595.57,598.77,620.33,636.48,652.18,633.46,635.82,658.46,657.18,655.09,670.7,673.42,693.65,704.02,706.11,714.17,745.91,741.84,742.1,743.09,761.82,748.08,743.62,755.53,737.95,750.97,743.29,763.58
1637,N,False,696.78,687.39,681.36,660.82,635.71,607.03,590.44,567.0,552.32,557.44,558.06,547.93,540.67,547.87,557.86,566.01,565.34,564.68,571.64,583.13,596.5,575.92,562.58,583.12,575.2,579.41,589.73,599.07,600.75,627.84,634.13,644.88,656.01,688.48,698.65,742.37,780.69,807.76,816.01,824.14,801.44,793.72,760.81,724.06,680.94,677.98,671.41,645.92,654.06,652.23
1638,N,False,117.88,114.41,110.58,113.18,126.02,126.61,127.48,143.45,136.15,132.56,124.89,122.16,118.71,115.23,113.81,115.11,115.66,114.03,117.19,117.8,126.22,123.84,124.15,129.84,131.3,137.63,131.97,132.78,140.99,141.19,132.41,139.16,143.4,144.11,140.85,141.12,140.16,139.19,140.61,147.3,143.7,138.98,144.22,138.49,143.19,143.43,145.4,149.45,147.44,139.85
1639,N,False,907.38,903.62,917.41,909.16,912.2,901.05,882.02,884.98,882.67,873.13,887.39,889.82,890.45,909.31,898.99,892.91,877.67,877.78,869.59,884.96,867.52,877.67,881.38,869.49,874.39,865.64,881.87,872.32,870.49,868.37,863.3,887.31,877.9,899.37,892.06,859.72,849.6,875.41,876.71,874.32,847.03,852.99,853.21,863.31,853.2,857.09,834.96,822.7,831.62,808.53
1640,N,False,332.31,343.67,349.62,350.7,345.58,369.09,358.2,354.55,377.79,413.37,454.58,499.4,524.56,507.36,495.45,466.54,426.28,405.61,388.83,386.16,375.56,378.91,379.78,369.54,365.13,373.77,375.39,374.86,373.69,354.3,374.99,364.57,372.37,365.62,363.1,362.47,365.36,368.63,369.13,364.61,365.54,366.99,380.39,386.5,381.08,372.79,385.54,371.28,377.66,386.9
1641,N,False,515.75,523.69,529.76,537.22,553.82,565.44,579.12,606.48,604.63,612.43,606.61,623.37,627.06,629.9,651.23,661.43,668.2,679.03,670.97,692.8,707.14,721.0,740.69,761.2,765.57,761.66,780.44,790.64,804.7,811.17,833.96,855.66,866.89,871.63,867.28,875.08,866.06,885.38,896.68,886.16,891.28,891.73,902.55,906.62,894.9,875.48,888.34,888.28,892.19,902.06
1642,N,False,610.81,617.31,659.94,655.87,644.3,680.01,677.03,662.26,649.31,666.74,651.35,649.26,666.15,683.71,692.15,715.55,677.47,666.89,702.8,727.81,792.89,738.76,706.18,699.29,696.92,703.69,688.24,656.64,648.4,656.58,654.93,663.39,675.91,706.81,690.85,701.66,719.91,752.41,742.16,713.16,725.59,719.58,731.59,753.35,777.68,780.77,786.94,763.11,749.0,788.95
1643,N,False,189.73,184.0,193.18,189.56,197.02,199.29,198.29,202.13,199.76,200.9,210.85,205.86,211.22,213.56,208.92,211.79,214.57,210.12,206.37,209.24,208.11,207.49,203.6,201.34,209.04,216.04,215.7,209.68,215.77,215.42,206.7,207.89,209.54,210.71,198.52,204.16,212.92,211.34,211.22,214.74,220.56,223.24,223.86,227.81,224.57,222.67,215.42,214.65,215.6,220.22
1644,N,False,776.2,771.55,765.28,783.22,768.55,787.2,796.39,848.89,873.76,895.28,922.83,934.91,920.34,907.34,887.87,860.82,835.03,803.01,791.72,783.6,769.08,763.7,751.06,741.27,738.55,734.37,743.96,730.21,741.95,740.64,740.91,743.12,739.97,732.75,717.56,735.59,751.67,742.02,732.28,746.89,757.3,774.57,768.23,789.68,818.82,849.96,830.35,843.43,825.53,792.66
1645,N,False,776.2,771.55,765.28,783.22,768.55,787.2,796.39,848.89,873.76,895.28,922.83,934.91,920.34,907.34,887.87,860.82,835.03,803.01,791.72,783.6,769.08,763.7,751.06,741.27,738.55,734.37,743.96,730.21,741.95,740.64,740.91,743.12,739.97,732.75,717.56,735.59,751.67,742.02,732.28,746.89,757.3,774.57,768.23,789.68,818.82,849.96,830.35,843.43,825.53,792.66
1646,N,False,271.27,276.36,278.23,289.92,298.07,293.29,290.75,284.02,287.79,300.12,303.12,308.79,302.83,301.07,300.04,295.46,295.74,302.1,305.84,304.13,302.86,297.96,303.73,310.91,298.31,305.24,311.23,301.86,292.9,296.65,288.31,296.28,287.12,285.16,277.81,278.68,280.9,278.41,282.57,275.06,273.56,285.8,278.86,287.26,276.05,278.35,275.15,279.16,276.79,273.1
1647,N,False,646.69,630.9,622.1,612.78,602.04,600.81,595.08,595.43,586.91,582.37,583.19,582.78,576.96,597.05,598.4,597.26,594.41,605.2,596.68,613.39,618.42,625.4,628.47,633.19,618.5,632.34,633.78,631.38,635.41,634.72,639.05,617.2,608.2,619.14,611.52,617.46,611.99,600.22,617.75,616.66,608.38,612.68,606.27,621.8,618.66,622.71,625.86,642.46,625.99,624.07
1648,N,False,2881.8,2890.7,2886.4,2875.0,2852.5,2878.6,2904.5,2909.3,2887.9,2930.8,2934.5,2964.1,2991.8,2980.2,2980.3,2966.9,2948.2,2962.9,2949.4,2931.0,2929.0,2938.4,2924.5,2928.6,2930.1,2947.9,2951.2,2947.6,2963.0,2937.3,2925.7,2917.5,2927.9,2875.9,2861.0,2868.4,2867.1,2842.2,2883.7,2842.1,2812.9,2792.5,2782.1,2783.2,2743.1,2778.0,2705.4,2745.8,2762.2,2754.9
1649,N,False,140.14,136.12,134.83,145.55,142.54,134.65,139.57,146.49,151.33,144.84,150.97,141.07,133.69,132.14,135.8,130.55,123.89,126.99,118.28,118.93,121.54,115.37,109.38,107.43,113.96,114.46,121.68,128.22,126.44,133.69,128.14,128.92,126.76,122.55,116.45,113.28,118.83,115.06,117.93,120.7,118.75,117.66,119.53,110.17,109.62,109.35,108.13,102.68,103.73,107.54
1650,N,False,341.61,333.19,344.08,338.79,325.35,322.87,314.6,324.87,322.45,318.61,315.66,317.8,319.79,321.83,307.82,323.67,317.95,324.38,320.8,328.44,334.03,340.87,344.15,352.08,353.45,368.69,375.08,377.17,377.13,367.84,369.35,347.73,337.36,336.87,330.21,319.37,318.67,319.48,311.91,313.86,312.32,310.4,315.6,307.3,300.1,297.81,294.1,297.7,294.07,296.96
1651,N,False,952.05,933.17,918.51,912.32,917.61,925.61,918.43,927.21,907.0,906.71,910.71,922.57,924.62,929.62,932.17,916.07,917.75,920.52,908.73,906.15,916.68,929.87,932.05,926.27,919.64,927.75,937.28,940.64,946.65,937.61,956.72,962.31,971.75,998.14,995.98,1005.0,1005.1,1014.2,1010.3,1003.1,981.68,962.39,952.74,944.44,934.36,908.96,906.97,910.83,901.01,875.22
1652,N,False,2591.2,2600.1,2621.0,2638.4,2632.2,2617.9,2631.0,2623.5,2612.3,2635.1,2604.2,2575.7,2598.6,2595.9,2581.3,2586.1,2587.8,2566.7,2596.2,2591.8,2594.0,2591.9,2651.6,2633.3,2646.6,2661.6,2711.7,2697.2,2740.1,2788.1,2817.5,2805.8,2827.1,2845.9,2814.4,2818.5,2815.5,2773.6,2741.3,2749.4,2693.6,2676.1,2644.6,2615.0,2604.9,2589.3,2557.7,2534.1,2525.9,2504.0
1653,N,False,2381.0,2366.3,2358.7,2324.4,2300.9,2284.2,2268.7,2275.3,2222.5,2210.9,2180.9,2193.4,2189.8,2191.6,2155.4,2132.2,2121.1,2120.3,2092.3,2064.1,2050.4,2027.6,2016.3,2024.0,2041.7,2036.8,2054.9,2064.8,2037.1,2051.0,2040.5,2036.3,2032.2,2054.4,2057.1,2029.5,2026.3,2041.8,2035.6,2028.5,2023.8,2015.1,2027.7,2010.1,1995.7,1975.0,2011.8,2004.1,2000.3,1989.8
1654,N,False,143.14,143.54,144.0,141.94,140.99,135.67,134.23,131.47,129.83,127.25,125.49,122.29,122.28,119.36,117.05,114.56,115.52,113.0,108.48,108.68,109.81,108.57,112.62,105.54,106.03,100.1,97.662,103.5,105.48,102.94,106.12,97.641,98.709,102.57,102.02,103.58,98.199,98.187,97.521,97.99,101.09,95.361,100.36,100.86,92.206,96.029,93.33,90.168,86.211,88.574
1655,N,False,2040.5,2036.3,2032.2,2054.4,2057.1,2029.5,2026.3,2041.8,2035.6,2028.5,2023.8,2015.1,2027.7,2010.1,1995.7,1975.0,2011.8,2004.1,2000.3,1989.8,1981.4,2006.1,2000.1,1976.2,1944.0,1971.0,1970.4,1967.4,1976.4,1987.9,2037.0,2027.7,2031.0,2040.3,2051.7,2058.2,2074.4,2067.3,2071.6,2099.2,2133.2,2162.7,2157.3,2190.6,2154.3,2170.3,2148.9,2149.3,2128.5,2100.2
1656,N,False,2040.5,2036.3,2032.2,2054.4,2057.1,2029.5,2026.3,2041.8,2035.6,2028.5,2023.8,2015.1,2027.7,2010.1,1995.7,1975.0,2011.8,2004.1,2000.3,1989.8,1981.4,2006.1,2000.1,1976.2,1944.0,1971.0,1970.4,1967.4,1976.4,1987.9,2037.0,2027.7,2031.0,2040.3,2051.7,2058.2,2074.4,2067.3,2071.6,2099.2,2133.2,2162.7,2157.3,2190.6,2154.3,2170.3,2148.9,2149.3,2128.5,2100.2
1657,N,False,176.82,171.88,172.83,173.4,173.7,167.81,177.19,178.28,179.34,179.7,183.41,183.25,187.35,192.55,178.98,183.17,180.04,170.54,173.08,174.82,171.47,162.62,160.67,158.88,151.9,145.0,144.93,147.46,147.52,148.85,148.85,151.39,148.98,152.42,155.66,158.47,157.46,152.82,160.28,155.82,167.44,165.25,175.42,169.23,165.5,166.84,161.76,155.82,166.54,165.19
1658,N,False,3127.7,3107.5,3097.7,3063.5,3069.3,3018.6,3011.0,3029.2,3024.7,3047.7,3024.8,3041.0,3048.5,3079.7,3059.9,3073.2,3094.0,3136.4,3155.9,3177.6,3190.8,3191.8,3173.2,3197.5,3186.3,3188.6,3133.7,3100.8,3095.0,3072.8,3033.7,3012.8,3000.1,2991.2,2969.3,2968.5,2937.0,2938.9,2928.5,2918.9,2876.3,2889.3,2857.6,2871.6,2899.2,2906.5,2917.3,2910.5,2907.0,2897.6
1659,N,False,1523.8,1521.1,1492.6,1473.7,1446.5,1420.9,1401.0,1403.4,1380.7,1327.0,1348.2,1353.0,1352.0,1331.8,1348.4,1338.6,1350.5,1345.6,1358.4,1366.9,1355.3,1353.6,1327.4,1342.7,1337.5,1343.8,1332.1,1344.8,1324.4,1349.4,1331.6,1347.3,1341.0,1354.4,1351.2,1366.4,1391.0,1403.9,1434.9,1420.4,1425.9,1445.3,1445.6,1429.7,1437.7,1432.2,1361.4,1342.7,1322.6,1291.0
1660,N,False,148.37,150.53,152.14,149.51,148.54,152.07,156.74,164.9,162.41,163.68,166.76,163.13,170.14,167.81,177.99,169.57,164.93,157.79,153.65,142.86,139.35,134.86,138.93,135.36,137.72,132.95,138.02,131.09,128.81,136.51,135.36,131.4,125.01,126.73,125.49,122.69,126.29,119.95,125.23,126.23,121.12,121.61,119.59,121.59,124.34,127.26,123.92,118.51,122.83,119.26
1661,N,False,8.1171,7.843,6.5762,9.0525,8.0839,9.0804,8.6837,9.2025,9.4951,9.8512,10.663,9.9638,10.299,10.643,9.1164,8.9862,8.7121,10.174,9.119,10.195,9.4824,11.212,11.314,12.298,14.012,15.592,16.752,15.742,20.193,21.602,24.049,25.612,23.226,22.016,20.508,19.787,19.811,17.686,23.078,25.694,22.483,21.28,24.685,20.237,23.26,28.635,24.406,26.421,26.713,25.675
1662,N,False,65.053,66.535,61.029,56.586,60.131,55.743,53.417,48.447,52.473,47.315,51.571,52.289,48.332,46.673,45.898,45.206,44.455,44.425,41.928,39.2,41.382,41.245,41.633,41.771,40.502,36.423,38.108,41.421,35.354,35.694,32.086,33.607,30.26,28.638,29.84,28.933,25.106,26.669,30.358,24.196,24.959,25.567,25.568,26.137,26.529,28.238,25.642,23.289,29.099,21.513
1663,N,False,100.22,100.07,101.21,95.925,99.668,94.132,94.981,93.981,93.224,95.172,89.683,86.225,84.707,85.679,86.565,89.175,83.457,84.844,82.079,84.292,82.868,83.204,86.251,79.606,82.117,83.961,90.551,87.004,86.52,91.13,89.193,96.253,97.014,99.883,93.37,101.07,96.634,97.991,98.783,97.614,99.617,95.942,105.5,101.81,90.248,97.825,97.754,102.57,104.7,109.27
1664,N,False,5111.8,4987.4,4998.2,4945.8,4923.9,4877.6,4861.3,4829.4,4824.8,4772.5,4776.6,4765.7,4729.4,4730.4,4739.9,4782.9,4747.9,4723.8,4743.8,4807.3,4832.2,4880.5,4861.6,4860.4,4908.8,4932.4,4955.3,4993.5,4963.5,4895.1,4890.7,4866.1,4884.2,4887.7,4952.4,4897.2,4889.2,4904.1,4891.0,4879.5,4850.4,4872.9,4791.1,4778.5,4731.2,4714.3,4684.6,4665.3,4650.8,4634.3
1665,N,False,242.15,252.05,250.36,247.57,244.55,251.56,246.58,259.63,257.24,254.6,252.34,246.03,242.7,255.99,249.23,239.04,236.35,233.25,243.18,238.26,233.54,230.89,233.07,229.53,229.24,238.57,249.44,244.62,245.0,259.62,256.66,262.58,272.27,263.0,267.34,273.84,267.64,263.76,262.74,267.89,274.72,275.16,263.38,262.2,265.78,261.16,258.95,261.13,269.84,271.67
1666,N,False,5128.0,5090.3,5097.0,5034.3,5039.8,4981.7,4996.2,4949.3,4911.0,4933.1,4920.5,4896.1,4908.3,4892.4,4973.8,5023.4,5047.9,5105.5,5143.5,5114.2,5192.2,5184.5,5140.1,5120.7,5124.5,5100.6,5034.4,4954.3,4894.1,4883.8,4827.1,4761.7,4766.7,4720.0,4713.1,4689.4,4683.0,4683.7,4653.7,4666.1,4649.3,4628.4,4652.9,4676.7,4656.4,4657.4,4600.0,4636.3,4638.9,4611.2
1667,N,False,385.85,398.45,401.72,409.17,404.36,419.82,419.34,414.16,393.51,400.53,399.02,402.26,407.45,393.39,402.93,404.52,402.91,404.19,413.49,404.06,410.0,396.97,404.44,400.32,402.83,403.85,397.4,405.55,403.52,414.9,421.35,417.91,411.03,417.4,416.22,429.15,436.5,431.46,423.0,429.94,426.83,432.01,432.71,438.03,432.1,433.38,431.68,423.95,420.66,428.77
1668,N,False,225.66,232.66,242.8,229.15,238.18,248.11,241.54,235.43,235.98,226.35,220.75,217.43,217.05,213.15,203.76,205.83,200.09,200.03,193.84,196.74,196.62,199.8,198.21,198.25,204.21,206.53,211.18,206.59,205.14,210.94,221.18,219.13,215.72,212.1,215.4,212.69,199.04,203.04,195.09,191.63,181.5,180.59,180.1,174.84,167.62,172.64,175.9,176.45,172.72,170.91
1669,N,False,0.75918,45.103,41.69,40.675,44.3,49.966,52.481,49.077,57.776,62.264,61.94,65.262,66.789,78.824,79.995,86.534,86.432,82.103,79.028,83.725,81.428,88.109,84.665,73.879,77.774,73.392,65.343,68.546,65.38,64.271,65.22,66.521,72.754,71.361,69.314,69.617,65.577,66.532,64.656,58.471,67.144,65.413,67.78,60.861,63.223,62.482,59.029,62.661,60.21,61.842
1670,N,False,223.68,212.78,215.31,219.71,214.85,206.12,213.23,204.63,208.95,208.12,203.53,198.81,203.3,200.72,202.6,204.14,203.8,199.35,203.24,201.7,213.53,209.77,208.12,208.63,213.51,217.7,218.21,217.47,219.23,220.63,224.36,227.94,231.07,232.67,230.61,233.09,244.51,235.48,230.28,230.98,228.29,226.72,230.48,224.3,224.93,225.68,230.33,227.73,229.64,225.62
1671,N,False,191.13,196.71,189.99,196.04,193.24,190.1,198.08,204.11,203.01,212.13,209.17,215.28,216.79,226.25,218.87,225.68,226.2,226.35,223.06,220.97,223.16,221.22,227.07,230.89,237.97,232.14,239.92,242.48,246.1,239.76,238.05,232.21,227.76,226.53,222.14,226.74,239.68,234.89,234.52,235.32,235.13,238.6,238.44,246.65,247.16,239.89,239.64,251.84,253.1,263.58
1672,N,False,134.6,127.37,131.02,125.01,127.22,123.2,128.26,128.75,133.96,138.03,135.57,140.54,147.49,141.49,147.23,154.4,147.84,146.91,144.34,142.12,132.91,134.76,128.45,131.35,123.24,124.71,118.99,118.88,122.31,128.08,123.62,130.3,134.23,135.68,141.3,144.87,144.94,143.47,150.62,153.11,147.17,143.47,132.14,120.1,125.62,120.11,124.67,120.89,116.25,117.83
1673,N,False,14.167,13.245,12.758,12.99,13.627,11.853,12.398,14.682,14.641,13.672,13.246,13.987,13.5,12.707,11.727,11.581,11.16,10.795,11.327,11.11,10.775,10.54,12.117,10.275,10.17,10.617,10.9,10.803,11.412,12.651,13.015,14.732,14.972,17.102,16.548,14.536,16.115,14.164,13.606,12.858,13.614,12.814,15.569,13.915,14.726,15.869,13.802,15.217,15.616,17.632
