,FLARE_TYPE,COINCIDENCE,MEANJZD_1,MEANJZD_2,MEANJZD_3,MEANJZD_4,MEANJZD_5,MEANJZD_6,MEANJZD_7,MEANJZD_8,MEANJZD_9,MEANJZD_10,MEANJZD_11,MEANJZD_12,MEANJZD_13,MEANJZD_14,MEANJZD_15,MEANJZD_16,MEANJZD_17,MEANJZD_18,MEANJZD_19,MEANJZD_20,MEANJZD_21,MEANJZD_22,MEANJZD_23,MEANJZD_24,MEANJZD_25,MEANJZD_26,MEANJZD_27,MEANJZD_28,MEANJZD_29,MEANJZD_30,MEANJZD_31,MEANJZD_32,MEANJZD_33,MEANJZD_34,MEANJZD_35,MEANJZD_36,MEANJZD_37,MEANJZD_38,MEANJZD_39,MEANJZD_40,MEANJZD_41,MEANJZD_42,MEANJZD_43,MEANJZD_44,MEANJZD_45,MEANJZD_46,MEANJZD_47,MEANJZD_48,MEANJZD_49,MEANJZD_50
1830,N,False,0.48433,0.38419,0.38064,0.4306,0.54864,0.40795,0.39393,0.40918,0.3925,0.38766,0.4608,0.42231,0.49302,0.46155,0.44061,0.39437,0.41995,0.37616,0.3361,0.24601,0.24279,0.21094,0.23345,0.17564,0.20828,0.29545,0.2056,0.2278,0.28667,0.20781,0.19333,0.29188,0.28162,0.24545,0.27748,0.28391,0.24272,0.25787,0.27508,0.302,0.26006,0.2671,0.24746,0.2557,0.21206,0.11841,0.19728,0.15426,0.14814,0.13281
1831,N,False,0.28267,0.26709,0.24941,0.27099,0.21829,0.24363,0.18054,0.15431,0.12066,0.12237,0.058915,0.07289,0.026702,0.066562,-0.0026684,0.022017,0.10535,0.063859,0.039951,0.082072,0.054873,0.13067,0.090188,0.11264,0.10304,0.060119,0.092968,0.044972,0.062374,0.077924,0.022599,0.087761,0.055371,0.067588,0.062277,0.043061,0.0719,-0.01338,-0.0063489,-0.012382,-0.068704,-0.062648,-0.088872,-0.062288,-0.095124,-0.08704,-0.085929,-0.12023,-0.086515,-0.10334
1832,N,False,0.063886,0.017352,-0.27776,0.30087,-0.077667,-0.061724,0.049853,0.36898,0.12308,0.41106,0.80475,0.42374,0.23263,0.51438,0.39911,0.085334,0.42958,0.40261,0.034558,0.42255,0.6195,0.30812,0.24978,0.11168,0.13082,0.06569,0.43471,0.52362,0.13312,0.2343,0.27822,0.12294,0.31117,-0.24249,0.11831,0.0699,0.51405,0.4466,0.056827,-0.17694,-0.30871,-0.20743,0.02337,-0.20522,0.0034622,-0.030171,-0.085963,-0.08675,-0.27909,-0.35069
1833,N,False,0.99861,1.1664,0.89746,0.56506,1.0003,0.8456,0.77829,1.0854,0.81206,1.0859,1.0335,1.1828,0.91498,1.129,0.95856,0.96509,1.0663,1.2125,0.88997,1.1192,1.0463,1.0424,1.0571,0.90442,0.97406,1.1276,0.88865,1.0416,1.0024,1.2221,1.1095,1.0875,1.0066,1.1215,1.1425,1.0516,0.8739,1.0538,1.1618,1.263,0.8332,1.3864,0.98683,1.1266,0.99985,1.2095,1.2657,1.0894,1.0535,1.2965
1834,N,False,-0.16595,-0.12399,-0.14807,-0.094804,-0.048545,-0.10941,-0.012054,-0.023701,-0.059658,-0.080575,-0.0078136,0.03001,0.040473,0.072311,0.02996,0.069692,0.094445,0.052354,0.060566,0.079021,0.037018,0.016962,-0.00038695,-0.019712,-0.032551,-0.014071,-0.011691,-0.074755,-0.10554,-0.099085,-0.035809,-0.037808,-0.058121,-0.066494,-0.063666,-0.014672,-0.0071878,0.057024,0.051193,0.15125,0.19792,0.15582,0.19217,0.22616,0.15628,0.23209,0.25244,0.22455,0.18874,0.15377
1835,N,False,0.19834,0.22503,0.21157,0.21797,0.19552,0.17096,0.19416,0.18559,0.1727,0.13758,0.14759,0.16581,0.17449,0.15467,0.15803,0.17307,0.15769,0.17965,0.18354,0.11667,0.14854,0.18049,0.19486,0.21218,0.21104,0.23531,0.22481,0.19387,0.22885,0.25226,0.2656,0.20767,0.22208,0.19041,0.17998,0.18803,0.16117,0.14004,0.16897,0.19001,0.16037,0.18624,0.16987,0.15577,0.14297,0.14508,0.15347,0.16174,0.20542,0.17744
1836,N,False,0.061367,-0.027835,-0.014884,-0.08463,-0.047287,-0.10454,-0.026071,0.0156,0.28356,0.08897,-0.045925,0.013455,-0.13512,-0.10303,-0.23406,-0.27403,-0.17627,-0.16219,0.055107,0.0017212,-0.12181,-0.30793,-0.088439,-0.10563,-0.10972,0.045116,0.069435,0.20417,0.059842,-0.046408,-0.18412,-0.2082,0.03769,-0.029292,-0.01862,0.095773,0.10424,-0.086887,-0.15805,0.11579,0.10816,-0.035595,0.22796,0.089857,0.035653,-0.14734,0.047101,-0.0029569,0.063011,-0.014923
1837,N,False,0.67182,0.64922,0.41408,0.67579,0.27101,0.52649,0.4159,0.47945,0.45655,0.52618,0.77045,0.55318,0.60221,1.1659,0.87778,0.92766,1.1181,1.1516,0.72629,0.90573,0.27967,0.93186,0.99439,0.96905,1.0143,0.70997,1.1517,0.8485,0.66997,0.99338,1.0998,0.63809,0.96679,0.58223,0.62797,1.0707,1.1665,1.2605,1.0125,1.3745,0.85941,1.1231,1.2487,1.5953,1.8211,0.93489,1.0894,1.162,1.8205,1.3706
1838,N,False,0.016926,0.04974,0.077853,0.085761,0.11406,0.092849,0.065389,0.12777,0.11865,0.05663,0.10473,0.13563,0.043165,0.040591,0.016691,0.014491,-0.050646,-0.045591,0.0066741,0.0076724,-0.01153,0.021964,-0.043963,0.014777,0.0095964,0.0066989,0.10725,0.0982,0.21945,0.209,0.238,0.33496,0.37693,0.34165,0.30093,0.333,0.31142,0.30105,0.24198,0.30349,0.27152,0.293,0.29144,0.22216,0.2042,0.21051,0.21742,0.2121,0.20278,0.18641
1839,N,False,-0.023684,-0.04314,-0.021904,-0.094862,0.018315,0.098432,0.088486,0.12746,0.13962,0.15765,0.19065,0.21901,0.23268,0.20183,0.14267,0.1143,0.15971,0.11227,0.17711,0.047016,0.088523,0.06937,0.056674,0.11085,-0.025441,-0.0094664,0.058958,0.079268,-0.081462,-0.078714,0.0018281,-0.067228,-0.094175,-0.13343,-0.055954,0.052209,-0.040729,0.0048274,-0.047676,-0.041726,-0.03883,-0.0026203,0.00070462,-0.011222,-0.059828,-0.065672,-0.038066,-0.07271,-0.031188,-0.078236
1840,N,False,0.18053,0.36998,0.0092775,0.027347,0.0091267,0.031942,0.12452,-0.0076538,0.087641,0.039209,-0.037703,-0.024751,0.22567,0.28302,0.26055,0.31814,0.17061,0.19146,0.11039,-0.01904,0.096172,0.066045,0.20442,0.16324,0.12393,-0.022805,0.11318,0.14408,0.14342,0.096872,0.21367,0.16112,0.097456,0.14132,0.10857,0.22453,0.2639,0.10089,0.25873,0.20694,0.090334,0.19878,0.045501,0.15843,0.22495,0.1392,0.19407,0.22083,0.039932,0.13428
1841,N,False,0.90318,0.7945,0.73217,0.59987,0.52266,0.81977,1.1581,0.88138,0.74669,0.83832,1.1338,0.75916,1.3157,1.3381,1.5095,1.3866,0.8395,0.75,1.1197,0.96718,0.85211,1.2153,1.2078,0.7643,0.8047,1.2945,0.813,1.1673,1.1283,0.94496,1.1392,0.98722,0.81928,0.85674,1.0703,1.4838,1.4269,1.1985,1.4699,0.77822,0.46713,0.56805,0.89036,0.50919,0.81676,0.75781,0.69393,0.57237,1.0716,0.69789
1842,N,False,0.075467,0.0157,0.010365,0.076529,0.0489,0.077973,0.031295,0.041672,0.060072,-0.034841,0.099369,0.034154,0.032247,0.023365,0.052831,0.014027,-0.028093,0.023949,0.10209,0.048394,0.13571,0.13024,0.060412,0.22813,0.066256,-0.042622,0.047374,0.12848,0.15052,0.095965,0.16493,0.010887,0.10219,0.16051,0.23381,0.1415,0.11433,0.24331,0.20208,0.22379,0.22069,0.16825,0.24026,0.26031,0.22674,0.2515,0.27906,0.24265,0.21043,0.26725
1843,N,False,-0.17082,-0.14355,-0.14106,-0.092351,-0.090983,-0.12327,-0.13491,-0.044394,-0.034593,-0.066244,-0.13806,-0.11814,-0.16074,-0.072434,-0.17467,-0.059546,0.017343,-0.0095444,-0.068805,-0.1742,-0.07941,-0.043503,-0.25592,-0.26197,-0.32106,-0.24499,-0.28824,-0.32393,-0.40098,-0.36754,-0.3078,-0.22913,-0.20269,-0.3014,-0.27443,-0.19149,-0.17453,-0.19355,-0.18607,-0.24439,-0.11448,-0.18354,-0.065316,-0.21279,-0.22426,-0.20903,-0.27832,-0.29018,-0.25704,-0.21635
1844,N,False,0.054801,0.051494,0.051468,0.041556,0.050786,0.019741,0.0274,0.032192,0.020281,-0.029888,-0.027678,-0.021136,-0.014665,-0.036383,-0.047472,-0.12797,-0.11301,-0.13788,-0.11886,-0.11307,-0.13159,-0.15543,-0.15126,-0.15437,-0.21193,-0.20267,-0.13488,-0.14098,-0.18571,-0.14922,-0.13201,-0.12845,-0.12916,-0.11192,-0.17657,-0.14535,-0.17312,-0.14115,-0.13259,-0.16061,-0.14273,-0.15253,-0.18019,-0.1183,-0.14394,-0.17391,-0.15693,-0.16082,-0.14848,-0.12191
1845,N,False,0.4609,0.44027,0.40613,0.49554,0.42149,0.57239,0.48559,0.50253,0.50048,0.48711,0.52486,0.40718,0.44029,0.44969,0.43039,0.40185,0.37859,0.47418,0.46646,0.48751,0.45495,0.49004,0.58432,0.58589,0.54209,0.52512,0.50237,0.65034,0.64573,0.65492,0.6753,0.65553,0.65202,0.64982,0.58099,0.51186,0.49557,0.51903,0.54487,0.49227,0.55886,0.51734,0.5841,0.61973,0.64649,0.60781,0.63572,0.63388,0.5619,0.52596
1846,N,False,0.29214,0.4489,0.26501,0.26519,0.31268,0.24415,0.24449,0.1652,0.27485,0.18422,0.37935,0.32169,0.31495,0.1877,0.2422,0.43249,0.41458,0.30976,0.21812,0.30964,0.57984,0.43624,0.28529,0.34626,0.22182,-0.091867,0.43494,-0.13452,0.51785,0.3958,0.4726,0.27405,0.34149,0.37388,0.35972,0.23968,0.072979,0.25029,0.19237,0.26071,0.47233,0.39454,0.39856,0.46145,0.30125,0.58694,0.49096,0.4419,0.5936,0.44626
1847,N,False,0.44938,0.31809,0.32907,0.4905,0.27406,0.33529,0.63066,0.55097,0.42774,0.4892,0.55767,0.43944,0.65409,0.54473,0.48562,0.60997,0.51508,0.54039,0.5959,0.42775,0.51524,0.45147,0.42037,0.25434,0.55807,0.51784,0.68178,0.47814,0.43938,0.46368,0.61869,0.41935,0.52523,0.40063,0.43586,0.34044,0.45047,0.31835,0.34506,0.44324,0.30729,0.38358,0.41139,0.38836,0.6142,0.48932,0.37931,0.73108,0.71371,0.77146
1848,N,False,0.33533,0.5259,0.50771,0.43115,0.44876,1.0098,0.888,0.73707,0.067153,0.66291,0.42205,0.15129,0.37264,-0.23118,0.10941,0.67677,0.89938,0.044502,0.068221,0.25547,0.60352,-0.78766,0.30293,0.76263,0.36827,0.84511,0.7964,0.23389,0.6276,0.53036,1.4097,1.07,0.32997,0.58358,0.01771,0.82484,0.027654,-0.27756,0.55596,0.48524,-0.27535,0.58306,-0.51495,-0.013773,0.27384,-0.87767,-0.93855,-0.2819,-0.45651,-0.20955
1849,N,False,0.31809,0.32907,0.4905,0.27406,0.33529,0.63066,0.55097,0.42774,0.4892,0.55767,0.43944,0.65409,0.54473,0.48562,0.60997,0.51508,0.54039,0.5959,0.42775,0.51524,0.45147,0.42037,0.25434,0.55807,0.51784,0.68178,0.47814,0.43938,0.46368,0.61869,0.41935,0.52523,0.40063,0.43586,0.34044,0.45047,0.31835,0.34506,0.44324,0.30729,0.38358,0.41139,0.38836,0.6142,0.48932,0.37931,0.73108,0.71371,0.77146,0.7023
1850,N,False,0.84545,0.51198,0.6855,0.6085,1.257,1.3661,0.85498,1.558,0.42873,0.92715,0.97509,0.80412,0.95298,0.80396,1.2445,0.83946,1.3909,1.7523,1.6309,1.629,1.9232,1.5257,1.7089,1.6592,1.2723,1.4678,1.4803,2.0101,1.6107,0.32036,1.2698,1.2058,1.0809,1.2586,0.86957,1.1456,0.64078,0.63349,1.2326,1.2922,1.4259,0.39131,1.0188,0.9353,1.2214,1.1092,1.097,0.87129,1.7367,1.9374
1851,N,False,0.38462,0.38544,0.40506,0.40347,0.38437,0.37586,0.35547,0.36552,0.37351,0.33679,0.3714,0.33486,0.31315,0.32603,0.33739,0.37462,0.37804,0.35931,0.35254,0.33737,0.34241,0.31715,0.32011,0.26871,0.3078,0.3161,0.32089,0.31519,0.35105,0.29105,0.28291,0.28508,0.26371,0.32443,0.28332,0.3285,0.30263,0.30017,0.3031,0.32143,0.3035,0.31941,0.32604,0.32098,0.30468,0.33052,0.32935,0.36218,0.31252,0.32577
1852,N,False,-0.080812,-0.0034619,-0.049077,-0.22726,-0.12233,-0.11205,0.027222,-0.048569,-0.27799,-0.078211,-0.22037,-0.17858,-0.10027,-0.024121,-0.13899,-0.005808,-0.047912,-0.070092,-0.052253,-0.029534,-0.099758,-0.10765,-0.1004,0.0052971,0.11525,0.086122,-0.019427,-0.20783,-0.17579,-0.13496,-0.04295,0.10424,0.17646,0.078918,-0.088647,-0.10204,-0.23724,-0.25779,-0.093873,-0.054955,-0.17755,-0.067899,-0.15773,-0.19921,-0.1689,-0.18003,-0.052359,-0.058314,0.080817,-0.02268
1853,N,False,1.7294,1.5114,1.2066,0.34384,0.55931,1.0007,0.51234,0.6414,0.81471,0.72495,0.57701,0.61856,0.78814,1.2521,0.44865,1.1042,1.3844,1.1691,1.1438,0.39983,1.0337,0.31975,0.88557,1.9233,1.555,1.5737,1.1454,1.1185,1.0041,1.147,0.86066,0.87625,0.72317,0.94111,0.55927,1.516,0.56941,1.239,1.0877,1.0714,0.61932,1.2315,0.55526,0.58126,0.58043,0.72196,0.95008,0.40523,0.76114,0.69491
1854,N,False,0.37692,0.51485,0.53369,0.52699,0.52172,0.42041,0.54905,0.53048,0.41866,0.44425,0.43054,0.47513,0.46662,0.49513,0.47562,0.46514,0.44642,0.53739,0.48317,0.43328,0.41885,0.4358,0.34365,0.40997,0.42368,0.49811,0.43807,0.40981,0.42608,0.39921,0.4281,0.4801,0.49847,0.46167,0.51411,0.50917,0.48739,0.5028,0.42377,0.48789,0.44049,0.41198,0.48491,0.40943,0.42179,0.47565,0.40302,0.47175,0.50866,0.53031
1855,N,False,0.20156,-0.16819,-0.12718,0.13042,0.31093,-0.11382,0.22047,0.028083,-0.14046,0.14356,0.0051536,-0.067681,-0.071288,0.012963,0.22525,0.18311,0.17995,0.24445,0.43284,0.60187,0.5237,0.28199,0.50991,0.51495,0.31643,0.58691,0.44868,0.25076,0.47717,0.66418,0.54704,0.31081,0.44537,0.69796,0.4746,0.36468,0.24498,0.53329,0.46123,0.50907,0.54537,0.38204,0.58158,0.63593,0.46072,0.60458,0.63725,0.50039,0.94381,0.97681
1856,N,False,-0.076461,-0.055047,0.071715,0.006463,0.0082154,-0.10309,-0.081593,-0.091761,-0.014198,-0.048019,-0.071058,0.047708,0.067614,0.013103,0.0085957,0.087407,0.10302,0.13626,0.11207,0.079928,0.12914,0.25426,0.20396,0.22591,0.25467,0.24875,0.19286,0.24371,0.25407,0.2665,0.3099,0.24381,0.29433,0.33008,0.37573,0.34723,0.26423,0.17737,0.18852,0.18921,0.14682,0.2636,0.29688,0.21207,0.25199,0.45584,0.29984,0.2865,0.38172,0.29872
1857,N,False,0.39882,0.39117,0.29165,0.25743,0.32104,0.27204,0.38544,0.34577,0.29367,0.41859,0.40017,0.23263,0.16915,0.24869,0.18785,0.16968,0.058278,0.099642,0.13497,0.065461,-0.010052,0.07431,0.10241,0.011187,0.074456,0.18843,0.2246,0.23791,0.17834,0.32113,0.31262,0.17531,0.25572,0.20516,0.10723,0.19234,0.17987,0.15511,0.11283,0.054291,-0.095837,-0.0073943,-0.12109,-0.051968,-0.15568,-0.28594,-0.21447,-0.14418,-0.17106,-0.1311
1858,N,False,0.10094,0.19044,0.069243,0.11398,0.11581,0.13961,0.1119,0.10048,-0.037162,0.057344,-0.03166,0.10925,0.043545,0.13299,0.12292,0.043658,0.17399,0.18775,0.1036,0.18494,0.1861,0.14137,0.10755,0.16401,0.055653,-0.037756,0.032329,0.02989,-0.058036,-0.041686,-0.019795,-0.095001,-0.073252,-0.10511,-0.068346,0.062437,0.07046,0.026765,0.24295,0.085712,0.21115,0.1612,0.16548,0.22264,0.10271,0.18562,0.20716,0.15749,0.24843,0.11466
1859,N,False,1.6755,1.5658,1.8878,1.9759,1.9428,2.0228,1.896,1.6351,2.1225,2.3336,2.45,2.2173,2.0607,2.4535,2.0143,2.082,1.8965,1.6756,2.3309,2.3918,1.8942,2.024,2.0627,1.9635,2.394,1.9792,1.6681,2.3091,2.1922,1.7713,1.8646,1.7683,1.8179,1.6116,1.5087,1.062,1.4985,1.4539,1.2777,0.88847,1.3738,1.3211,1.2689,1.2826,1.1919,0.90502,1.0381,1.1795,1.359,1.0399
1860,N,False,0.15936,0.028418,0.090366,0.50855,0.31213,0.44067,0.3439,0.34216,0.76452,0.90553,0.6561,0.47915,0.58177,0.66129,0.57664,0.46027,0.49555,0.52884,0.57343,0.4058,0.41155,0.52225,0.22272,0.6203,0.5746,0.53383,0.69075,0.79074,0.7692,0.40347,0.62837,0.39164,0.52852,0.79923,0.98873,0.94098,0.76866,0.84167,0.44303,0.94089,0.76328,0.93182,0.65381,0.5798,0.62778,0.67131,0.56515,0.78396,0.53861,0.44429
1861,N,False,0.021042,-0.07472,-6.2841e-05,0.21746,0.11615,0.28896,0.078952,0.32172,0.19205,0.27474,0.25217,0.22065,0.26674,0.50273,0.39869,0.35196,0.46693,0.30283,0.21252,0.37758,0.26731,0.58885,0.79026,0.47523,0.25132,0.5648,0.49174,0.54108,0.67968,0.5889,0.51429,0.73156,0.54638,0.62345,0.81077,0.69746,0.4578,0.59288,0.79492,0.8246,0.75386,0.87248,0.59481,0.62328,0.78335,0.50929,0.68039,0.74169,0.6645,0.76998
1862,N,False,0.15572,0.21977,0.2352,0.21517,0.20236,0.23165,0.24125,0.21671,0.31291,0.24895,0.25111,0.218,0.14611,0.20813,0.18583,0.22391,0.2286,0.32937,0.25863,0.30429,0.29855,0.23908,0.25437,0.25569,0.26901,0.30205,0.35516,0.26909,0.26411,0.1847,0.23917,0.24742,0.12525,0.26341,0.27941,0.22784,0.30194,0.15061,0.18138,0.26775,0.27281,0.29249,0.30512,0.18574,0.2791,0.34063,0.41031,0.35432,0.24777,0.27546
1863,N,False,0.64293,0.58824,0.52368,0.71271,0.54914,0.58611,0.49802,0.47977,0.50031,0.49188,0.35677,0.41585,0.48662,0.49477,0.51722,0.44154,0.47883,0.55447,0.44285,0.54275,0.43655,0.4924,0.44101,0.43628,0.50368,0.39477,0.36625,0.34907,0.34201,0.31574,0.43306,0.45678,0.44732,0.40932,0.36036,0.34448,0.28458,0.27533,0.31078,0.32903,0.38297,0.33142,0.44631,0.25476,0.41608,0.36353,0.33373,0.33912,0.36076,0.29175
1864,N,False,-0.0010311,0.56308,0.21733,0.3344,0.11109,0.13007,0.21145,0.070319,0.26684,0.54529,-0.065465,0.011488,0.18685,0.24247,0.21984,0.11324,0.39947,-0.077211,0.50365,0.22385,0.57443,0.59705,0.2684,0.098759,0.084017,0.24176,-0.10645,0.22663,0.45357,-0.019214,0.39799,0.23236,0.33861,0.44165,0.30359,0.54025,0.19829,0.38343,0.58924,0.19833,0.42547,0.10857,0.3785,0.40186,0.36095,0.45748,0.6281,0.51821,0.2659,0.43474
1865,N,False,-0.28922,-0.45464,-0.54509,0.15992,-0.58471,-0.56951,-0.21966,-0.47277,0.12882,-0.27953,-0.37775,-0.18818,-0.26605,-0.26609,-0.48214,-0.185,-0.020907,-0.16521,-0.2681,-0.19263,-0.34356,-0.39168,-0.25384,-0.24918,-0.35031,-0.42124,-0.26802,-0.37938,-0.62117,-0.62773,-1.0608,-0.73176,-0.92738,-0.46253,-1.0778,-0.6417,-0.87751,-0.73803,-0.72739,-0.532,-0.43278,-0.4135,-0.43148,-0.26774,-0.21914,-0.63842,-0.62183,-0.3067,-0.63793,-0.60616
1866,N,False,-0.30724,0.31898,0.13904,-0.19509,0.60247,0.024314,0.20396,-0.23918,-0.39482,-0.53465,-0.41916,0.0059866,-0.48536,-0.5962,-0.75919,-0.38431,-0.12816,-0.68145,0.079107,-0.27032,-1.03,0.22626,0.92205,0.20299,0.98119,0.054667,0.8268,0.66279,0.15629,0.98767,0.12657,1.0183,0.86167,0.31032,0.79979,0.29873,1.1641,0.9245,0.42715,0.70646,-1.0361,0.30372,0.39931,-1.0077,1.0586,0.6001,0.42704,0.58446,-0.176,0.40523
1867,N,False,0.36703,0.36557,0.29407,0.1922,0.20784,0.12953,0.28309,0.39521,0.35781,0.25632,0.24971,0.098451,0.21549,0.10845,-0.12628,-0.17077,0.018437,0.050107,0.20251,0.14768,0.35837,0.20335,0.28295,0.48983,0.40834,0.41762,0.55136,0.56365,0.54781,0.66825,0.56996,0.58069,0.56377,0.52399,0.3964,0.45772,0.60707,0.41021,0.41375,0.433,0.36543,0.30248,0.27407,0.43271,0.4802,0.3957,0.46711,0.35364,0.39988,0.3995
1868,N,False,-0.13855,-0.10244,-0.094577,-0.034714,-0.13397,-0.15944,-0.11691,-0.019923,-0.15163,-0.066062,-0.096877,-0.13701,-0.13393,-0.11678,-0.089786,-0.0054943,0.053956,-0.047647,0.035409,-0.062526,-0.015746,0.01462,-0.08887,-0.077609,-0.080045,-0.053322,0.025441,-0.030344,0.060391,-0.12587,-0.1419,-0.078424,-0.0015543,0.035653,-0.065247,-0.024912,0.20293,-0.0018938,-0.24826,-0.082577,-0.055411,0.08712,0.13401,0.13394,0.10927,0.07386,-0.062889,-0.019099,0.13778,0.027097
1869,N,False,1.0284,1.282,1.0982,1.1299,1.1987,1.4258,1.5873,1.2748,1.3154,1.1987,1.0844,1.305,0.97622,0.99968,0.86682,0.81723,1.0772,1.2219,0.8408,1.2272,1.1285,1.138,0.76898,1.0949,0.79618,0.917,1.0343,1.1173,1.2143,1.4629,1.2265,1.2109,1.3787,1.0824,1.19,1.2822,1.4104,1.4381,1.361,1.7539,1.3898,2.2136,1.5053,1.3614,1.3706,1.538,1.7315,0.73875,1.0993,1.6249
1870,N,False,1.4643,1.1097,1.0158,1.1733,0.17317,1.2881,0.52059,1.0305,0.19201,-0.13385,-0.38089,0.71813,0.3483,0.64064,0.33175,0.37545,1.2923,1.3914,0.97656,1.1474,1.0848,1.4432,1.6519,1.161,0.94781,0.28618,0.72743,0.83729,0.80518,1.1516,0.70773,0.76963,0.41609,1.335,1.1503,1.4219,1.5931,1.2748,1.2899,1.4598,0.6869,1.0437,0.94541,1.2206,0.51475,0.72591,1.8134,1.7982,1.7708,1.9738
1871,N,False,0.20823,0.40025,0.26155,0.32028,0.38295,0.30313,0.30719,0.36929,0.37846,0.3021,0.40387,0.39001,0.29409,0.25575,0.33021,0.38023,0.32738,0.33556,0.36293,0.33429,0.36222,0.34358,0.34863,0.35033,0.32505,0.36588,0.31758,0.34375,0.35423,0.30245,0.41677,0.34501,0.34907,0.36014,0.33814,0.35578,0.38739,0.33049,0.33934,0.42235,0.36213,0.34135,0.40565,0.40463,0.33865,0.32843,0.46697,0.33956,0.37382,0.21377
1872,N,False,-0.29175,-0.40501,-0.1884,-0.17304,-0.1315,-0.036108,-0.2861,-0.011458,0.19922,-0.10558,0.099111,-0.038321,0.070479,-0.62572,0.1022,-0.5867,0.017317,0.14597,-0.3525,-0.229,-0.13012,-0.2777,-0.54079,-0.20141,0.067144,-0.19543,-0.31069,-0.41196,-0.3642,-0.19577,-0.45371,-0.28202,0.13492,-0.11068,-0.10231,-0.25382,-0.082609,-0.48583,-0.027936,-0.13789,-0.17677,-0.1722,0.060246,0.025826,0.063654,0.048838,-0.23823,-0.34984,-0.22774,-0.24408
1873,N,False,1.2191,1.0545,1.5942,1.3003,1.7172,1.5222,1.3721,1.863,1.2614,1.6959,1.4836,1.066,1.1433,1.3192,1.4155,1.5605,1.2198,1.4075,1.3281,1.4699,1.8601,1.0499,1.5255,1.1269,1.4312,1.2242,1.3882,1.0035,1.0704,1.2774,1.0591,1.4492,1.4125,1.0886,1.4073,1.1517,1.3988,1.2124,2.1633,1.2524,1.1483,1.5491,1.1833,1.7231,1.7206,1.9355,1.6846,1.9081,1.2774,1.5611
1874,N,False,0.28609,0.4307,0.38232,0.41402,0.39121,0.36392,0.34067,0.31117,0.40858,0.35619,0.42551,0.53964,0.49727,0.48714,0.40873,0.54087,0.56549,0.50435,0.54148,0.45445,0.47969,0.44091,0.45697,0.37966,0.46898,0.40799,0.30784,0.41888,0.29004,0.26416,0.33715,0.3609,0.31725,0.32059,0.34246,0.33131,0.33886,0.31673,0.38528,0.3783,0.37065,0.44338,0.37488,0.40381,0.22208,0.24119,0.25346,0.22973,0.1435,0.21311
1875,N,False,1.1543,1.4757,1.007,1.6573,1.3865,0.81891,0.92461,0.17265,0.70356,1.2989,0.89978,0.51404,1.0425,0.55092,1.4051,1.0816,0.6468,1.1132,0.91692,1.6147,1.3045,1.0433,1.3203,0.27973,0.57426,0.40267,0.40376,0.95931,0.39722,1.0842,0.65789,1.786,1.0905,1.177,1.191,1.3401,1.2959,1.7394,1.8511,1.1725,1.223,-0.15685,-1.0551,-0.40175,0.30781,-0.2852,-0.66319,0.57608,0.35468,0.30897
1876,N,False,1.0883,1.3975,1.327,1.2753,0.80229,1.4312,1.3491,1.4156,1.658,1.1334,1.2851,1.57,1.8191,1.2911,0.93215,1.1001,1.136,1.0491,0.6346,0.71052,0.3411,0.73211,0.61489,0.30857,0.56751,0.49143,-0.02796,-0.025716,1.0573,0.40909,0.52667,-0.23163,0.36546,0.56885,0.94383,0.34218,0.59869,0.24832,-0.088373,-0.44994,0.33722,0.24471,-0.090228,-0.11622,0.47095,0.24263,0.42988,0.17127,-0.57512,-0.015649
1877,N,False,0.016341,0.033647,0.001691,-0.020275,-0.056507,-0.038018,-0.036653,-0.049196,0.004673,-0.020579,-0.05751,-0.017466,-0.019853,-0.024839,-0.012564,-0.049635,-0.0035757,0.018944,0.023129,0.074355,0.04809,0.041753,0.042837,0.014636,0.029554,0.012993,0.0096404,0.021775,-0.020114,-0.0061169,-0.015747,-0.083703,-0.057655,-0.069107,-0.080001,-0.09344,-0.090121,-0.10077,-0.13684,-0.15051,-0.13959,-0.10539,-0.096946,-0.058715,-0.069201,-0.073852,-0.074391,-0.013805,0.0083192,-0.013081
1878,N,False,0.43279,0.31292,0.46632,0.42513,0.53182,0.39382,0.29587,0.30316,0.16164,0.31041,0.33756,0.55661,0.32437,0.36962,0.56371,0.63947,0.63455,0.40765,0.61544,0.49013,0.40871,0.54625,0.58032,0.60599,0.48019,0.671,0.9249,0.81279,0.78014,0.88931,1.0755,0.60496,0.82801,0.9532,1.2134,0.99183,0.70303,1.0274,0.44139,0.94087,0.70761,0.69077,0.98343,0.77502,0.81953,0.96869,1.0472,0.92023,0.97585,0.94031
1879,N,False,0.32466,0.39974,0.45682,0.39191,0.29076,0.38223,0.32371,0.26806,0.36101,0.30807,0.25552,0.4183,0.37903,0.47773,0.38794,0.42929,0.32464,0.36645,0.35361,0.32693,0.41807,0.38367,0.46167,0.40231,0.35297,0.51171,0.35219,0.25135,0.29655,0.41428,0.39205,0.46102,0.47085,0.41175,0.46464,0.43414,0.46161,0.49116,0.29947,0.32324,0.30591,0.48223,0.38029,0.31811,0.26828,0.30511,0.41012,0.38328,0.42089,0.35036
