,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70,AREA_ACR_71,AREA_ACR_72,AREA_ACR_73,AREA_ACR_74,AREA_ACR_75,AREA_ACR_76,AREA_ACR_77,AREA_ACR_78,AREA_ACR_79,AREA_ACR_80,AREA_ACR_81,AREA_ACR_82,AREA_ACR_83,AREA_ACR_84,AREA_ACR_85,AREA_ACR_86,AREA_ACR_87,AREA_ACR_88,AREA_ACR_89,AREA_ACR_90,AREA_ACR_91,AREA_ACR_92,AREA_ACR_93,AREA_ACR_94,AREA_ACR_95,AREA_ACR_96,AREA_ACR_97,AREA_ACR_98,AREA_ACR_99,AREA_ACR_100,AREA_ACR_101,AREA_ACR_102,AREA_ACR_103,AREA_ACR_104,AREA_ACR_105
982,B,False,121.31,126.6,125.96,125.54,128.36,131.03,125.88,125.8,127.41,128.55,133.91,136.05,136.44,138.52,139.45,139.22,141.77,139.45,139.05,137.5,136.99,135.61,134.69,134.27,134.41,135.29,136.4,137.06,140.31,138.99,137.22,140.03,140.01,138.47,141.96,141.48,140.18,136.85,139.52,143.36,144.34,138.99,142.64,141.43,143.38,139.31,139.98,141.62,141.72,139.32,139.03,138.23,142.35,143.62,143.51,145.84,145.81,146.88,144.93,146.2,151.12,153.93,156.96,163.55,162.57,162.23,163.47,165.55,164.17,165.48,167.49,165.53,167.05,166.37,166.34,161.61,164.72,163.92,160.89,161.91,160.29,160.51,161.06,160.63,161.79,161.1,165.29,169.73,168.56,170.62,167.4,170.92,166.76,166.83,170.64,169.01,167.8,165.92,164.95,163.14,169.49,165.04,167.46,166.6,166.55
983,B,False,963.91,968.29,967.05,969.85,971.39,975.3,970.06,976.99,988.9,984.55,987.36,990.54,984.71,988.81,1000.5,998.79,1003.6,1002.6,1000.9,1015.2,1009.8,1015.7,1020.3,1032.2,1028.4,1033.6,1037.9,1042.6,1044.4,1038.2,1050.6,1045.2,1052.8,1053.2,1051.7,1056.4,1052.7,1057.0,1058.9,1063.0,1061.6,1072.3,1069.8,1074.0,1075.2,1070.3,1069.8,1066.3,1062.7,1070.9,1076.5,1077.6,1080.9,1082.3,1084.2,1083.1,1080.2,1098.9,1091.3,1096.7,1097.7,1107.9,1099.6,1106.9,1104.5,1115.2,1113.7,1118.5,1123.6,1126.7,1123.2,1129.2,1130.1,1132.4,1137.8,1131.3,1132.2,1137.1,1142.9,1135.4,1133.8,1145.0,1146.6,1149.2,1146.2,1153.0,1157.4,1150.1,1152.5,1148.1,1150.0,1150.1,1147.0,1147.4,1140.1,1144.9,1145.8,1144.3,1146.2,1142.7,1139.0,1145.3,1147.7,1145.9,1149.9
984,B,False,439.86,431.65,440.69,441.52,431.89,433.85,441.62,442.0,447.37,447.37,446.1,442.09,437.3,438.16,439.18,442.2,445.65,445.6,448.36,447.29,437.34,447.95,447.29,450.4,447.1,442.62,439.3,441.56,440.47,439.54,440.16,440.13,433.17,436.58,434.88,439.37,443.66,440.14,435.37,440.31,440.43,440.04,441.83,439.17,433.53,438.5,441.27,436.66,437.46,438.37,437.8,431.07,439.86,434.26,437.32,439.77,434.33,438.43,444.7,446.95,449.72,443.61,445.98,437.48,441.59,438.0,439.48,438.49,444.38,444.86,443.44,439.92,441.57,438.65,446.65,445.18,440.49,439.92,436.7,436.85,433.12,425.7,423.15,427.23,421.96,427.83,429.55,427.17,424.73,424.04,427.87,429.54,428.46,431.34,427.27,427.92,429.97,424.79,429.68,432.82,429.53,421.93,418.04,420.86,427.17
985,B,False,268.22,271.0,270.36,273.28,272.16,270.77,266.95,272.3,270.64,274.39,279.64,274.63,267.18,264.95,260.03,260.0,259.7,261.06,268.09,272.52,278.48,277.21,272.39,275.71,278.76,283.44,290.33,286.86,287.91,284.33,295.69,314.02,306.45,310.6,310.23,321.97,326.09,322.77,325.43,331.0,338.94,340.53,338.8,340.68,341.64,349.68,348.77,358.55,354.1,354.64,362.17,364.24,361.91,365.44,369.44,375.88,368.45,378.97,378.32,382.92,390.09,389.14,389.19,385.75,390.64,386.02,384.93,379.42,390.08,389.32,394.12,396.65,398.07,398.16,396.19,405.49,398.05,402.8,396.67,411.25,410.93,416.18,412.45,415.51,416.35,422.53,419.7,414.81,414.24,423.15,427.66,424.5,420.89,424.04,416.38,417.58,414.32,425.25,432.85,433.49,432.77,430.07,433.06,435.41,436.08
986,B,False,235.01,239.81,237.05,237.91,243.45,244.83,247.08,254.38,259.16,264.51,268.91,268.92,264.94,263.18,266.59,263.86,266.45,265.15,261.07,262.12,262.21,262.35,263.75,258.23,258.97,257.73,258.08,260.48,266.21,272.57,274.94,274.61,273.88,281.56,275.76,275.56,269.99,283.39,283.46,284.38,287.65,287.68,286.76,287.95,296.74,296.47,296.79,295.29,295.51,297.35,301.05,303.67,307.04,315.86,312.7,318.36,316.04,320.36,324.34,329.63,325.23,325.43,326.17,326.99,320.12,321.83,328.31,328.23,325.24,327.92,333.94,337.55,336.91,334.1,333.75,336.33,335.91,337.41,332.49,329.96,329.78,327.32,324.1,324.61,326.46,329.42,331.22,331.58,325.61,328.74,325.39,321.24,328.99,329.13,330.07,331.78,333.44,334.06,335.0,331.5,334.86,335.99,332.8,332.86,331.38
987,B,True,493.49,492.99,490.98,488.96,486.46,483.57,480.79,482.44,479.53,480.69,477.05,472.12,469.0,467.08,464.54,463.9,466.21,468.66,463.49,453.81,453.33,457.13,455.26,451.21,448.71,453.96,454.41,455.26,453.39,452.06,454.98,450.74,452.14,452.65,454.76,454.55,450.9,454.59,449.82,447.71,447.16,441.22,442.9,439.65,435.91,438.44,441.49,439.69,441.02,438.38,437.69,433.56,427.89,426.79,430.8,434.68,431.4,435.7,434.74,442.42,447.25,448.56,451.14,453.61,451.33,445.0,441.82,440.33,438.54,442.13,435.49,434.61,435.39,435.87,439.47,434.06,435.26,436.21,436.37,436.38,439.09,434.14,430.61,432.45,427.41,425.11,426.49,426.25,429.93,433.53,430.82,428.96,430.77,426.27,424.54,428.91,431.11,427.58,432.29,428.69,427.99,423.46,422.3,416.43,417.42
988,B,False,206.32,207.53,206.51,205.38,201.36,201.08,200.58,199.92,199.72,200.47,201.61,201.28,200.9,200.21,198.29,199.18,200.71,199.98,199.68,202.15,203.56,207.26,208.17,204.51,201.19,202.79,207.2,206.77,206.77,206.62,204.3,205.05,202.84,199.92,201.6,201.73,202.54,200.0,202.03,200.72,200.5,201.04,201.49,203.94,204.09,204.03,207.41,207.44,207.72,207.22,207.68,207.08,208.01,204.58,205.14,203.99,204.96,204.6,204.97,203.83,204.63,202.8,201.78,202.12,202.6,200.22,199.96,202.11,202.01,200.57,201.32,201.72,203.68,204.94,204.93,207.47,208.51,206.49,204.97,205.64,203.18,201.32,204.36,202.91,202.41,198.38,196.66,195.82,194.61,195.44,192.48,193.2,196.36,195.88,195.1,194.33,193.53,192.82,190.18,190.15,192.84,193.76,194.05,190.72,192.49
989,B,False,15.414,16.058,19.869,38.83,44.558,39.03,32.365,38.45,34.652,37.89,38.742,42.691,48.507,46.841,39.534,41.281,39.058,38.67,38.467,33.041,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353,39.554,36.823,36.082,43.784,44.498,43.26,47.099,51.825,51.278,50.148,50.257,53.519,57.63,50.663,55.031,54.072,56.251,57.678,50.889,50.414,53.762,59.855,56.282,58.709,61.8,66.0,61.285,61.169,60.388,67.328,69.659,67.981,67.657,68.424,69.743,73.804,70.103,65.307,67.906,70.594,69.964,75.824,88.093,84.679,85.017,87.02,93.281,91.144,88.244,88.169,90.748,89.862,93.687,95.253,95.99,95.543,99.775,103.27,99.652,99.047,102.11,104.54,98.942,100.3,100.81,101.82,102.29,97.903,96.702,96.925,93.25,97.101,102.6,98.153,103.89
990,B,True,43.887,43.72,43.885,44.127,46.611,48.836,49.048,47.536,49.793,47.565,48.511,55.312,54.238,57.943,57.765,58.953,58.965,57.227,58.386,59.817,62.643,57.43,54.349,57.025,55.443,57.441,58.476,61.758,63.833,62.234,70.306,75.219,76.993,72.13,73.257,77.928,77.368,75.672,76.675,76.827,79.207,82.174,83.935,87.778,96.794,100.81,95.959,102.47,100.19,113.42,116.19,123.62,122.39,125.66,136.33,132.52,131.49,127.81,125.2,132.65,132.46,138.11,142.52,140.45,143.79,151.58,149.11,145.76,145.24,144.53,147.82,150.32,151.68,154.87,153.23,158.24,157.73,163.24,164.2,158.55,156.32,155.72,161.7,168.7,171.97,166.27,171.69,167.11,164.57,166.43,165.85,167.64,177.29,179.93,180.54,182.17,187.08,195.4,196.28,196.0,201.45,205.8,213.1,213.08,217.05
991,B,False,391.41,386.37,386.34,384.35,387.53,385.38,388.08,387.87,388.28,383.52,378.69,380.0,380.73,381.49,379.49,376.07,375.74,377.74,376.58,379.1,383.73,384.3,385.58,383.17,377.2,373.53,376.64,376.04,373.94,376.17,379.44,380.1,381.32,383.4,381.17,387.21,389.19,390.52,390.79,391.42,391.52,390.51,392.42,386.75,390.43,389.51,386.6,389.56,386.45,382.95,382.21,384.95,384.15,385.47,385.1,388.6,390.85,391.1,393.67,389.8,391.59,392.01,393.79,393.73,389.42,388.97,390.79,392.69,394.63,396.31,398.53,397.21,399.03,401.28,400.48,404.37,401.03,405.76,400.28,398.7,401.13,402.53,400.8,404.71,402.97,402.93,401.78,404.85,402.74,398.52,398.21,398.31,399.04,402.43,403.44,403.8,404.14,400.65,398.96,402.98,404.21,407.76,407.33,407.17,406.41
992,B,True,509.81,504.22,500.13,503.3,499.19,498.44,490.89,488.23,487.38,485.54,485.52,485.97,481.82,476.15,473.01,471.97,474.15,467.98,467.86,469.86,469.12,470.85,470.2,470.65,471.46,469.95,471.31,467.54,463.04,465.46,468.97,468.75,467.64,465.22,468.79,468.78,463.1,465.48,470.83,469.46,465.07,465.49,468.34,461.76,472.58,474.74,471.69,469.55,468.82,466.22,465.56,463.6,461.79,466.63,465.7,466.73,468.62,470.04,474.13,472.57,469.45,471.78,470.1,470.77,473.98,475.4,472.02,474.71,473.2,471.61,473.7,474.64,476.4,478.1,474.63,470.29,471.83,475.12,473.12,466.48,466.92,466.18,467.47,469.12,467.72,468.06,472.45,467.87,466.28,466.22,464.24,467.91,466.06,464.35,468.39,466.47,466.49,468.59,473.96,471.24,468.94,465.37,465.75,465.57,465.24
993,B,False,196.71,196.95,196.71,197.69,197.16,192.43,190.92,189.31,189.65,187.91,183.85,185.28,181.34,181.01,180.46,179.66,177.73,177.99,173.63,174.86,178.62,177.62,175.26,172.83,173.51,176.85,175.78,173.77,174.23,172.7,173.69,173.33,176.44,172.48,169.68,167.89,171.7,170.84,166.42,168.11,165.7,167.69,164.72,165.34,164.01,164.25,160.87,165.17,163.0,165.9,166.55,166.4,164.44,165.88,165.61,163.04,164.49,161.19,162.18,164.34,166.11,165.22,165.55,165.41,163.06,161.62,159.69,161.99,165.99,163.98,161.76,157.33,157.73,156.03,152.57,152.25,149.99,150.59,152.47,154.52,154.41,154.53,153.87,153.86,153.4,151.05,155.85,153.56,156.96,154.7,155.51,151.35,151.17,152.26,152.18,154.13,157.12,151.57,149.92,149.55,149.24,146.92,141.48,142.37,140.98
994,B,False,879.21,886.33,879.95,882.25,886.94,882.0,877.86,879.91,883.56,882.4,888.24,885.81,881.82,883.2,890.96,888.2,892.23,894.57,892.91,892.14,893.24,889.55,893.0,902.32,893.31,897.99,901.04,908.23,913.31,913.91,911.12,914.28,919.46,916.12,918.3,922.75,921.87,921.74,924.65,927.41,926.67,932.78,929.03,932.57,935.07,937.62,938.46,945.04,948.3,949.23,953.83,960.07,965.41,962.35,961.66,967.56,969.84,972.49,969.4,966.74,963.41,973.74,973.6,982.04,984.72,992.27,997.48,1002.0,1004.0,1008.3,1004.6,1001.2,1003.1,1007.0,1002.0,1001.3,1001.9,1002.0,1002.6,1003.3,1003.3,995.45,995.93,998.75,1001.2,997.33,997.82,995.04,995.0,1000.7,1001.1,997.57,996.19,998.94,1004.6,999.14,996.68,995.72,995.09,1001.0,1004.1,1005.7,1008.9,1007.9,1015.4
995,B,False,213.98,211.38,214.8,220.4,223.44,230.47,236.31,236.15,235.45,241.48,244.57,250.74,253.46,257.24,259.36,261.41,257.89,261.47,264.55,264.5,264.93,257.68,256.61,257.23,261.13,260.75,271.31,266.91,264.78,270.15,274.72,274.27,273.69,271.77,274.71,275.08,277.5,277.24,277.8,274.91,277.35,276.37,272.43,271.8,276.31,274.77,276.38,282.81,283.25,285.69,288.01,282.02,283.84,281.52,285.78,287.09,286.83,291.44,294.79,297.0,298.7,301.49,306.99,311.43,311.43,310.89,314.46,316.2,322.94,324.71,328.42,325.43,326.14,323.52,319.88,320.38,324.51,325.88,326.27,323.16,321.58,323.54,316.66,315.72,319.77,312.52,313.54,317.19,318.5,319.12,318.96,313.79,311.23,309.81,310.73,310.29,314.43,315.89,313.54,315.27,310.41,309.31,311.86,317.22,317.65
996,B,False,900.83,902.01,899.63,893.05,885.92,889.05,889.56,882.22,875.68,874.01,873.76,873.99,869.27,862.74,856.7,861.76,857.38,856.53,857.72,847.34,841.04,837.71,839.23,838.26,835.24,840.21,836.77,834.53,835.55,830.03,824.83,823.95,815.2,810.57,813.59,811.93,814.75,813.39,815.0,806.58,807.12,801.64,797.42,789.38,790.95,799.21,794.31,792.91,785.02,785.71,775.86,786.26,788.96,793.12,797.3,794.52,793.4,793.49,796.87,795.54,796.66,793.68,788.52,796.91,789.72,787.14,789.4,787.79,785.95,789.89,789.45,785.81,792.44,792.94,797.92,804.05,804.4,811.85,815.89,809.63,808.97,808.78,807.55,807.87,803.6,807.7,811.04,813.74,818.89,821.62,812.43,813.02,814.99,804.87,795.9,794.24,795.63,802.8,796.12,797.62,798.62,801.51,795.01,800.76,803.51
997,B,False,576.94,584.68,581.28,581.59,585.59,581.2,580.18,582.08,583.09,581.1,578.28,581.14,582.52,585.29,579.8,586.87,589.78,584.63,579.19,582.02,582.69,588.34,583.63,578.04,579.55,582.47,573.62,561.91,564.85,568.61,565.83,565.51,563.81,570.85,569.83,566.53,562.6,566.44,566.34,567.36,566.19,567.45,561.35,559.15,554.27,561.92,568.39,573.08,570.37,568.52,570.41,569.83,565.34,567.37,568.27,564.07,556.26,560.23,562.02,566.85,566.63,565.97,566.96,562.82,560.89,561.18,564.65,557.32,559.29,566.4,562.33,564.38,570.38,566.22,567.99,562.48,567.96,565.48,565.81,567.21,570.03,569.4,568.45,572.15,571.75,573.71,576.52,583.81,576.88,571.63,567.68,577.81,573.62,577.52,578.88,582.29,583.32,577.12,577.63,577.11,579.62,577.01,579.16,578.31,581.58
998,B,False,193.47,197.22,193.71,194.12,194.06,198.23,194.69,199.3,195.76,194.49,192.03,193.36,191.95,192.34,190.74,191.91,194.48,196.67,197.71,195.64,191.98,192.42,196.35,193.95,199.1,194.5,197.65,197.09,197.12,193.48,191.69,189.24,189.25,194.46,194.34,187.2,184.98,185.96,190.41,190.29,192.02,188.92,188.39,185.29,185.42,183.94,187.29,188.74,188.4,186.14,185.27,186.73,184.76,183.96,185.09,184.43,182.2,180.05,178.5,179.91,178.37,177.56,180.23,180.61,180.24,178.75,180.75,177.82,172.5,174.76,174.8,179.57,182.96,180.78,181.59,183.67,180.21,187.71,183.99,184.98,183.59,190.23,188.48,195.24,196.06,194.02,197.47,204.44,206.58,207.89,205.13,208.65,212.51,209.33,210.94,211.36,208.8,212.27,214.29,212.53,208.94,211.47,209.47,216.23,223.77
999,B,False,168.97,166.45,166.42,166.05,164.79,166.93,166.76,167.43,166.3,167.93,167.3,169.89,171.45,169.3,168.38,168.85,166.82,167.69,167.44,167.04,167.01,166.35,168.63,167.74,167.13,166.3,166.09,167.54,166.84,166.73,164.0,162.75,162.58,159.9,163.05,161.82,163.38,164.18,163.84,166.91,165.8,166.21,167.59,166.36,167.82,170.46,170.73,173.07,177.17,177.94,178.26,179.19,177.03,176.81,176.9,174.65,178.74,177.35,179.56,179.77,180.48,179.34,179.85,179.84,178.41,179.71,181.78,179.88,177.54,176.83,177.01,177.07,175.87,174.5,171.36,170.29,172.57,169.38,169.9,172.39,171.55,172.42,169.98,169.67,170.2,171.72,171.76,170.87,172.12,173.44,172.49,174.39,176.97,177.07,176.27,178.39,180.49,181.88,183.3,180.99,178.16,178.0,181.54,181.04,178.37
1000,B,False,88.569,89.925,94.358,94.099,94.01,93.129,94.594,95.091,94.456,94.623,95.679,94.257,91.203,95.233,93.611,92.317,93.323,92.928,91.407,91.551,90.814,89.845,88.283,89.69,89.033,89.97,90.664,90.21,87.698,87.31,87.251,86.705,86.918,88.261,87.28,86.504,85.485,85.738,84.886,83.419,84.591,83.969,83.041,85.072,85.55,85.58,85.307,89.074,87.439,86.56,85.442,86.969,84.491,84.047,84.401,86.138,87.228,84.554,86.546,84.893,83.917,83.056,84.063,85.289,83.596,84.87,83.133,83.08,84.89,86.485,85.712,87.881,85.879,86.785,85.926,86.357,86.043,85.623,85.604,86.444,87.422,88.006,89.84,84.986,87.515,87.074,85.685,85.998,82.129,81.032,78.363,78.115,80.115,81.447,82.254,82.367,79.076,81.679,79.273,81.125,81.684,80.326,80.002,79.372,75.865
1001,B,False,910.96,912.49,913.74,911.92,914.79,918.36,915.87,920.22,922.19,933.03,939.0,930.8,936.19,935.88,935.85,935.75,934.67,935.95,935.91,937.1,937.22,940.69,943.67,943.99,934.28,935.11,940.28,939.34,943.1,948.16,952.4,954.91,961.49,959.16,961.41,961.49,959.22,963.14,969.25,971.29,973.71,969.83,976.8,979.17,975.17,976.18,971.88,974.2,973.24,966.18,965.01,963.45,970.3,976.23,984.46,980.14,985.17,988.57,990.66,992.53,993.74,997.9,996.38,994.16,994.86,999.24,998.49,1000.0,1011.1,1012.1,1009.5,1006.4,1004.3,1009.1,1003.6,1008.2,1003.0,1002.1,1001.4,1005.8,997.67,998.02,997.92,1004.0,1007.9,1007.1,1006.5,1000.5,996.8,990.6,989.44,991.53,992.0,985.19,986.29,984.85,982.22,985.51,974.06,975.48,973.42,974.75,977.86,976.57,976.51
1002,B,False,217.93,218.78,213.18,212.48,213.41,216.84,215.68,215.28,217.13,217.28,213.38,212.65,216.14,217.5,216.74,216.36,213.89,213.79,210.98,211.72,211.37,211.7,215.23,214.44,213.95,212.98,212.35,214.55,211.56,214.62,215.36,214.45,214.84,213.11,212.62,211.55,212.81,212.58,212.85,211.71,212.52,213.16,213.28,210.94,209.22,210.63,209.14,206.51,207.33,207.3,208.04,205.76,201.57,202.17,200.01,201.62,200.24,198.82,196.29,200.98,196.23,199.87,202.95,196.5,196.07,195.57,195.15,197.03,193.82,192.62,197.13,196.71,196.95,196.71,197.69,197.16,192.43,190.92,189.31,189.65,187.91,183.85,185.28,181.34,181.01,180.46,179.66,177.73,177.99,173.63,174.86,178.62,177.62,175.26,172.83,173.51,176.85,175.78,173.77,174.23,172.7,173.69,173.33,176.44,172.48
1003,B,True,173.99,185.43,190.07,191.6,192.58,187.67,195.34,194.52,195.37,191.55,193.36,190.97,184.52,187.26,196.59,198.01,202.79,208.91,205.0,204.1,207.37,210.22,209.11,209.24,212.16,209.07,208.84,213.78,213.37,213.56,212.37,213.26,217.19,219.15,214.02,214.33,213.67,220.24,225.15,226.09,228.02,219.29,219.6,220.94,220.44,219.46,218.08,217.07,218.7,221.49,225.4,220.81,222.91,222.59,224.75,224.8,228.08,230.65,229.37,229.57,235.6,234.25,230.99,233.34,231.75,233.94,232.55,228.96,231.61,237.33,236.93,233.98,233.8,231.65,236.24,234.76,233.8,230.97,233.72,230.82,232.49,232.02,233.8,229.84,227.31,225.41,231.29,233.8,230.69,233.45,236.52,236.58,235.46,237.85,237.06,241.66,238.8,243.13,244.88,243.31,245.43,247.99,245.71,242.98,242.45
1004,B,False,138.97,142.12,140.49,138.94,145.22,142.35,142.83,140.25,137.54,139.6,145.1,147.65,145.23,150.28,152.63,153.09,157.28,154.48,151.06,153.52,151.61,155.72,151.2,154.33,152.64,152.35,147.94,147.98,152.27,149.89,148.36,148.06,154.98,159.07,161.04,158.45,154.79,155.9,157.75,150.7,151.22,150.39,152.94,151.7,154.07,156.2,152.18,152.18,156.16,152.35,153.0,157.29,160.1,160.13,156.28,156.0,157.27,157.41,156.77,156.6,155.18,159.53,153.23,157.41,158.7,159.06,160.78,162.32,163.89,166.18,162.4,164.19,158.98,159.4,164.41,163.21,165.28,163.35,166.55,169.41,169.28,168.18,166.5,166.81,168.18,165.34,166.34,169.56,169.59,171.9,170.61,171.0,167.1,170.7,167.36,167.97,163.89,163.85,163.7,168.22,168.19,165.16,165.71,163.02,166.2
1005,B,False,353.47,353.16,357.95,358.24,359.52,359.04,358.29,358.44,362.63,362.52,362.83,359.89,360.78,360.43,361.47,358.57,357.22,362.39,361.97,364.96,363.49,364.18,361.32,363.78,365.83,368.46,370.58,370.19,369.73,369.65,372.93,370.32,373.74,376.93,377.89,377.9,374.77,371.75,372.98,372.05,373.07,370.47,367.49,366.63,367.09,368.25,365.78,366.88,369.87,369.04,369.16,370.73,377.91,374.95,378.07,376.45,377.54,379.6,378.0,377.45,379.54,380.84,385.99,385.77,383.58,380.93,381.19,385.84,384.47,382.17,381.66,384.19,379.86,385.14,385.59,386.28,383.43,383.71,383.43,383.61,385.34,386.76,388.93,390.39,393.71,394.78,395.27,394.83,397.01,399.24,398.54,398.1,397.22,399.95,398.52,397.46,396.92,398.03,401.66,398.53,401.34,402.54,402.06,407.11,410.27
1006,B,False,78.169,77.311,79.189,81.156,80.836,82.718,83.735,84.226,84.377,84.811,85.354,87.72,87.354,86.453,85.702,86.434,87.75,87.192,86.297,86.799,87.245,88.615,89.5,89.003,89.979,90.869,88.858,87.961,87.45,87.573,89.284,90.995,88.909,90.237,89.007,87.63,87.474,87.696,88.581,87.541,88.202,87.355,88.129,87.584,86.835,88.23,89.473,91.044,95.244,96.23,97.515,101.67,107.72,111.45,117.13,120.91,123.73,123.84,123.49,125.39,132.2,136.58,138.6,140.19,143.38,147.91,151.71,155.46,159.67,160.9,164.12,164.33,165.61,167.04,165.95,167.55,166.88,168.61,168.68,168.52,168.08,171.92,175.33,174.66,177.61,183.13,188.86,191.13,191.88,196.09,197.79,199.42,196.5,199.49,202.0,204.17,205.64,209.02,209.59,211.84,214.95,216.71,218.86,218.95,217.35
1007,B,False,170.8,165.71,169.66,169.59,173.25,174.27,174.81,165.69,163.52,169.3,180.19,182.33,187.39,181.68,181.27,182.26,180.34,177.63,171.19,173.23,170.66,168.31,166.93,168.31,169.77,165.5,163.98,161.51,161.08,157.15,159.26,157.11,156.12,152.28,153.6,156.44,158.71,154.15,150.72,149.9,148.82,151.02,153.81,154.31,153.72,157.33,156.65,157.79,161.61,161.54,159.86,158.62,158.44,153.09,154.18,155.36,154.09,152.88,155.25,155.21,155.39,156.88,157.87,153.67,156.78,154.77,151.24,151.08,152.06,148.45,151.02,149.22,148.07,150.97,148.82,145.74,146.97,145.4,147.31,151.7,147.67,149.12,153.1,153.74,150.78,147.09,151.86,149.05,154.16,158.72,156.93,153.48,152.46,153.21,157.27,161.97,160.81,162.01,165.17,169.37,170.87,171.51,176.86,171.6,171.79
1008,B,False,260.7,264.99,265.67,261.27,260.73,265.33,264.46,265.59,262.41,262.89,265.54,265.17,269.37,276.0,273.46,277.55,279.37,278.26,275.22,282.3,279.69,278.73,278.14,284.25,289.24,288.06,290.27,288.64,286.73,291.82,293.77,289.56,288.1,295.77,298.17,296.91,300.67,302.14,303.84,303.53,306.24,311.58,312.66,309.17,312.75,317.6,326.0,321.48,323.83,323.96,324.07,319.34,321.25,321.41,321.36,321.13,321.06,321.73,320.97,321.9,328.32,328.6,325.47,324.08,329.05,325.22,323.09,322.37,324.3,320.51,322.1,325.68,325.02,325.15,329.18,324.54,322.91,320.6,320.01,323.18,322.39,322.79,322.08,322.72,323.64,325.98,321.29,322.28,321.17,325.9,325.72,328.51,335.65,340.46,337.97,338.49,340.11,339.55,342.26,350.9,350.54,347.95,352.8,348.65,349.9
1009,B,False,456.05,450.79,453.55,453.17,450.45,449.15,447.68,443.64,446.39,446.49,443.56,440.34,442.07,437.68,431.9,430.34,432.7,432.2,431.77,431.55,433.27,432.38,429.64,430.85,427.63,427.21,424.34,427.92,426.43,422.12,422.14,419.69,423.01,423.76,423.37,423.7,423.79,419.39,418.56,425.81,425.93,429.21,428.52,425.54,425.97,422.37,417.93,418.81,421.47,422.18,425.25,425.74,421.21,419.06,418.91,417.82,417.51,415.68,416.11,419.23,420.16,421.68,413.98,417.32,414.49,414.74,414.82,415.0,415.72,423.9,421.77,425.4,424.02,425.62,423.47,426.25,428.21,429.93,429.21,426.8,430.44,429.79,431.99,435.67,436.35,435.82,439.63,433.13,429.01,426.2,426.72,428.13,426.5,429.5,430.94,427.28,428.57,434.77,433.92,433.09,432.81,432.33,434.22,427.84,429.32
1010,B,True,197.51,191.3,194.25,191.88,192.06,188.59,187.09,188.05,188.96,191.62,191.44,186.62,185.53,185.18,187.23,182.36,185.32,183.27,186.69,186.67,186.06,189.32,188.93,192.3,192.31,194.76,197.34,192.9,193.49,197.17,200.98,200.99,203.14,202.2,203.31,204.95,205.18,202.11,202.54,201.95,200.98,199.68,198.89,200.69,202.68,203.65,201.37,199.06,201.35,204.22,204.81,203.91,201.4,204.77,203.44,200.56,196.85,198.21,199.02,200.12,200.53,203.2,202.63,198.96,200.06,202.86,196.45,195.52,196.93,197.35,202.88,201.08,202.86,201.29,199.63,202.36,200.35,197.5,201.64,196.31,196.63,197.44,198.42,195.31,195.74,192.91,197.34,195.03,196.37,197.48,197.83,195.54,195.95,192.63,195.07,198.03,193.75,194.64,191.8,192.38,193.31,190.5,195.3,190.3,190.27
1011,B,False,322.49,321.61,321.51,315.8,317.79,320.32,321.5,322.88,326.31,324.58,327.19,327.63,332.7,332.84,332.39,331.69,334.43,335.36,330.89,328.03,328.69,328.73,330.27,329.43,328.08,326.04,329.43,326.52,325.04,329.78,329.97,329.14,333.49,338.87,332.7,335.63,332.57,328.62,329.98,334.74,335.3,337.93,337.36,334.83,340.99,339.88,339.69,343.35,341.74,341.59,338.63,332.26,339.79,338.9,339.9,340.87,339.26,343.35,347.08,349.79,347.21,350.2,353.75,354.07,352.47,352.71,349.48,351.18,349.8,348.84,353.73,356.57,356.29,352.06,359.07,361.86,363.68,365.98,364.9,365.1,364.91,366.61,366.76,369.21,369.82,372.59,370.72,369.33,370.13,365.88,366.48,367.48,371.13,373.95,375.17,378.4,375.62,381.79,381.47,379.29,382.12,386.96,384.11,386.46,385.55
