,FLARE_TYPE,COINCIDENCE,d_l_f_1,d_l_f_2,d_l_f_3,d_l_f_4,d_l_f_5,d_l_f_6,d_l_f_7,d_l_f_8,d_l_f_9,d_l_f_10,d_l_f_11,d_l_f_12,d_l_f_13,d_l_f_14,d_l_f_15,d_l_f_16,d_l_f_17,d_l_f_18,d_l_f_19,d_l_f_20,d_l_f_21,d_l_f_22,d_l_f_23,d_l_f_24,d_l_f_25,d_l_f_26,d_l_f_27,d_l_f_28,d_l_f_29,d_l_f_30,d_l_f_31,d_l_f_32,d_l_f_33,d_l_f_34,d_l_f_35,d_l_f_36,d_l_f_37,d_l_f_38,d_l_f_39,d_l_f_40,d_l_f_41,d_l_f_42,d_l_f_43,d_l_f_44,d_l_f_45,d_l_f_46,d_l_f_47,d_l_f_48,d_l_f_49,d_l_f_50,d_l_f_51,d_l_f_52,d_l_f_53,d_l_f_54,d_l_f_55,d_l_f_56,d_l_f_57,d_l_f_58,d_l_f_59,d_l_f_60,d_l_f_61,d_l_f_62,d_l_f_63,d_l_f_64,d_l_f_65,d_l_f_66,d_l_f_67,d_l_f_68,d_l_f_69,d_l_f_70,d_l_f_71,d_l_f_72,d_l_f_73,d_l_f_74,d_l_f_75,d_l_f_76,d_l_f_77,d_l_f_78,d_l_f_79,d_l_f_80
1433,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,N,False,0.0,124.54,124.54,0.0,124.74,126.7,126.91,126.91,127.12,128.1,129.07,128.1,128.1,130.05,129.07,130.05,130.27,131.03,131.03,0.0,0.0,132.22,0.0,133.2,0.0,0.0,0.0,0.0,0.0,135.37,136.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0623,8.0623,0.0,0.0,6.4031,0.0,5.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8102,8.4853,8.6023,91.224,9.434,91.225,91.285,94.583,93.52,94.541,95.462,96.385,97.693,96.773,98.615,98.615,98.615,99.539,90.803,100.46,101.39,102.69,104.18,105.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,N,False,410.82,411.31,410.64,411.5,411.39,410.42,410.3,440.68,435.13,409.56,409.16,409.16,409.25,409.35,409.49,409.68,409.74,409.83,409.47,409.39,409.28,409.28,408.69,408.87,408.15,408.23,408.46,408.09,407.95,408.05,407.12,407.38,407.25,407.14,407.11,407.14,407.01,406.66,406.5,406.74,406.67,406.55,406.27,405.81,406.24,406.19,405.62,405.72,405.9,405.73,405.82,405.35,405.51,405.49,405.47,405.46,408.63,407.44,407.07,407.5,406.44,404.73,404.75,404.78,405.02,404.19,406.21,406.29,405.41,403.99,404.14,403.0,381.44,353.21,329.96,323.18,335.62,333.19,330.4,325.99
1441,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,N,False,496.23,496.63,493.25,494.15,498.23,494.23,499.62,504.58,502.67,501.73,501.0,500.72,505.19,498.23,492.05,488.04,496.11,490.45,486.66,491.0,488.1,487.52,482.34,484.0,480.16,481.13,480.58,479.37,485.39,485.67,483.82,479.67,478.02,480.42,481.54,483.46,484.42,483.3,486.67,491.21,485.99,485.33,485.69,481.44,483.58,487.21,486.56,495.5,492.2,492.19,486.92,483.21,483.55,488.38,491.86,492.75,488.47,491.03,488.62,487.72,483.5,486.01,485.15,485.34,483.36,497.67,494.22,488.94,488.98,488.38,494.22,492.88,492.3,496.28,499.11,498.46,507.41,504.84,502.07,494.21
1443,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,N,False,120.11,117.21,116.83,121.19,119.3,111.04,110.24,110.7,109.92,112.58,115.88,116.59,114.88,117.9,113.19,111.58,110.28,109.27,109.04,107.2,105.38,106.39,102.15,104.17,101.15,97.864,105.08,99.771,97.794,94.316,92.504,94.647,94.941,94.259,90.499,84.344,77.567,83.178,81.626,75.437,75.917,68.618,57.489,57.489,57.723,57.723,57.723,57.723,56.754,56.515,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,57.489,56.294,55.317,55.317,56.515,56.515,56.515,56.515,56.515,56.294,56.294,56.294,57.271,57.271,56.294,56.294
1447,N,False,914.54,915.49,915.49,915.49,891.57,884.59,914.54,914.54,915.49,915.49,915.49,915.49,915.49,915.8,915.8,915.8,915.8,915.8,916.85,917.19,915.82,915.97,915.97,916.84,916.8,917.19,917.9,918.28,920.54,919.59,919.59,921.49,921.49,921.49,921.49,920.54,921.35,921.49,921.49,921.49,920.86,922.12,921.49,922.4,922.44,922.44,922.44,922.44,923.39,922.44,922.44,922.29,922.44,922.44,922.44,923.39,923.39,923.39,923.39,923.39,923.51,923.39,924.34,924.34,924.34,924.03,924.16,923.08,924.03,924.03,924.03,924.03,924.03,924.98,924.98,924.03,924.03,924.98,924.98,924.98
1448,N,False,914.54,915.49,915.49,915.49,891.57,884.59,914.54,914.54,915.49,915.49,915.49,915.49,915.49,915.8,915.8,915.8,915.8,915.8,916.85,917.19,915.82,915.97,915.97,916.84,916.8,917.19,917.9,918.28,920.54,919.59,919.59,921.49,921.49,921.49,921.49,920.54,921.35,921.49,921.49,921.49,920.86,922.12,921.49,922.4,922.44,922.44,922.44,922.44,923.39,922.44,922.44,922.29,922.44,922.44,922.44,923.39,923.39,923.39,923.39,923.39,923.51,923.39,924.34,924.34,924.34,924.03,924.16,923.08,924.03,924.03,924.03,924.03,924.03,924.98,924.98,924.03,924.03,924.98,924.98,924.98
1449,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,N,False,121.07,123.39,124.56,124.24,124.91,123.06,123.23,124.28,123.94,71.985,125.77,125.97,127.68,128.34,126.65,126.45,126.88,127.03,127.54,66.581,16.406,23.345,23.345,23.345,23.345,0.0,17.0,124.66,18.0,17.0,18.0,18.0,18.0,17.029,128.58,0.0,17.029,18.028,130.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.857,27.857,0.0,28.46,28.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,N,False,172.78,172.64,172.78,172.68,172.86,172.88,171.45,170.3,170.16,170.72,171.64,171.49,171.09,170.86,171.47,170.54,170.7,170.89,170.0,169.19,168.59,168.94,169.35,168.77,168.29,168.79,169.58,169.96,169.49,169.16,169.03,168.82,168.26,167.02,166.89,168.34,168.77,169.1,169.07,168.64,169.03,169.72,170.05,171.27,171.9,172.96,171.37,170.71,171.03,172.49,173.6,175.73,176.09,174.79,174.48,176.04,175.95,176.61,176.98,177.94,178.44,178.17,178.98,179.23,179.64,178.63,178.11,178.06,180.35,180.72,180.15,178.72,179.03,180.69,180.91,180.67,180.87,179.96,181.68,180.29
1454,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,N,False,307.13,305.57,305.44,305.38,306.59,307.07,306.84,305.83,305.72,304.07,303.33,301.32,304.16,305.54,303.11,304.09,304.12,304.1,305.92,307.45,306.65,308.34,310.45,310.93,311.16,312.15,312.25,312.6,314.55,314.82,313.47,313.12,313.86,316.97,318.85,319.65,320.32,324.23,325.74,326.66,326.48,328.46,325.84,329.3,329.27,326.02,325.76,323.42,319.53,318.51,319.82,324.27,325.67,325.25,329.83,325.77,329.11,329.17,327.52,326.41,328.83,329.33,331.82,331.51,333.24,334.4,338.35,338.97,339.55,339.53,340.47,345.61,343.83,348.54,351.74,353.07,353.39,352.5,353.82,355.71
1456,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.178,70.725,71.281,0.0,0.0,72.422,0.0,0.0,0.0,0.0,0.0,0.0
1457,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,N,False,116.97,0.0,0.0,116.11,35.186,19.267,29.024,15.97,28.825,49.909,39.156,71.513,58.523,58.523,59.135,37.08,37.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.437,39.56,0.0,37.947,128.0,127.0,0.0,14.249,56.679,41.11,41.127,41.417,42.154,48.096,59.17,62.281,82.493,72.643,82.083,0.0,42.953,0.0,83.615,86.783,58.124,77.479,69.656,65.27,47.292,90.621,46.061,36.462,43.39,37.014,42.767,43.113,50.783,35.171,35.171,36.877,37.196,45.964,45.998,44.245,37.948,38.304,49.59,50.408,92.989,65.556,72.619,143.87,143.99
1459,N,False,121.59,124.33,123.41,122.52,122.41,123.43,123.42,123.21,122.45,122.65,123.41,123.42,123.96,125.5,124.68,124.34,123.85,124.08,124.63,124.47,124.67,124.11,123.33,126.33,126.24,125.63,125.61,123.43,125.82,125.52,125.72,125.81,124.73,124.81,124.02,124.72,124.24,124.53,125.43,124.89,124.87,124.17,125.38,125.42,124.53,124.51,126.58,125.52,126.32,126.48,125.35,126.31,125.02,124.16,124.3,124.33,125.15,124.2,124.47,123.83,123.52,123.81,123.4,123.37,123.03,123.04,122.36,122.0,121.33,120.48,120.35,120.28,122.33,122.44,121.78,122.48,121.7,121.26,121.13,122.41
1460,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,N,False,176.61,177.25,0.0,0.0,10.0,0.0,0.0,10.0,0.0,9.434,0.0,0.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0554,10.05,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8102,0.0,7.2111,0.0,7.8102
1462,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083,10.77,10.44,0.0,0.0,0.0,0.0,0.0,0.0
1463,N,False,171.49,169.71,172.51,175.93,169.99,170.16,170.73,164.95,160.46,157.15,154.66,158.49,175.48,175.75,165.77,163.01,169.34,154.81,160.22,153.36,138.12,136.01,134.52,132.26,124.72,137.69,139.38,159.43,155.09,166.88,169.41,170.39,168.1,175.62,169.25,177.84,184.16,177.7,184.66,179.0,178.73,186.57,165.74,166.94,210.55,259.42,276.39,277.07,259.79,220.34,256.73,257.63,259.74,261.54,259.78,255.58,260.89,257.68,259.05,258.41,258.72,257.28,253.98,253.44,253.82,256.11,262.4,264.57,263.11,263.07,262.62,266.05,266.14,261.88,264.37,265.36,264.23,261.33,262.51,266.56
1464,N,False,162.84,167.43,167.53,163.6,160.96,46.587,44.919,57.406,48.201,41.068,30.251,33.26,59.775,59.775,58.822,58.822,58.523,58.523,58.523,57.567,53.3,43.257,39.676,38.394,43.043,40.041,36.814,39.475,61.526,55.085,57.382,54.013,60.705,53.322,52.017,54.937,51.118,48.359,53.775,42.29,42.472,48.629,49.804,50.431,100.35,95.086,99.778,99.048,100.96,95.243,96.398,98.602,97.475,97.176,94.733,97.044,97.852,98.355,98.45,98.472,98.845,98.922,100.74,99.594,98.656,99.825,101.43,102.11,104.06,104.35,105.71,106.33,107.45,107.6,107.4,105.32,106.3,106.91,106.66,107.12
1465,N,False,94.847,94.43,94.43,94.43,95.033,95.802,96.395,95.755,96.213,96.099,95.484,94.021,94.541,94.541,94.541,95.462,95.854,95.854,95.854,96.773,96.773,95.854,96.858,97.356,95.462,95.462,95.462,96.789,96.741,95.462,94.541,95.854,95.462,47.634,47.203,48.415,47.802,47.802,47.081,47.53,47.553,51.57,52.065,54.646,54.569,69.712,74.262,58.884,73.563,59.142,74.726,79.037,81.833,74.25,74.034,75.937,61.672,62.978,75.575,80.49,82.1,71.78,72.742,73.133,73.896,76.009,75.666,91.628,81.944,84.676,84.543,85.338,87.893,88.622,86.628,90.207,90.618,93.205,93.124,92.903
1466,N,False,127.01,0.0,0.0,0.0,0.0,0.0,19.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.416,18.868,19.416,19.723,17.998,17.583,18.788,18.788,18.385,16.521,18.028,17.72,15.233,13.243,18.028,18.111,18.028,17.117,15.27,8.1655,16.146,12.623,12.702,13.097,13.195,12.177,12.889,12.454,14.153,14.793,15.562,14.309,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.476,26.476,26.683,27.295,26.476,26.476,26.476,26.476,26.306,26.476,26.476,26.476,68.338,69.086,69.586,69.57,70.536,71.345,27.459,27.459,28.443,28.443
1467,N,False,167.71,167.53,166.93,168.02,168.7,166.89,163.73,169.05,167.3,167.71,168.44,167.31,168.99,162.99,97.908,167.32,165.78,156.93,158.21,158.81,164.11,157.84,155.97,157.24,163.79,162.02,163.19,160.43,162.23,165.19,157.83,162.44,168.3,168.69,168.36,169.16,170.07,170.25,168.83,171.75,170.94,171.17,172.2,171.34,173.43,168.57,169.32,171.08,176.15,175.72,174.65,175.1,176.4,177.04,175.45,175.55,176.63,177.3,176.85,177.78,178.11,180.23,181.08,177.86,178.62,182.4,180.36,180.2,181.17,182.25,182.6,180.68,180.18,181.0,182.96,183.14,184.0,184.48,186.25,183.68
1468,N,False,0.0,0.0,262.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,N,False,664.38,663.21,662.6,662.42,656.42,655.14,652.15,651.3,652.17,652.1,647.28,644.35,642.57,642.69,643.54,644.41,643.61,642.65,640.8,640.29,638.41,639.32,639.15,639.45,639.93,638.68,637.69,638.16,638.01,637.1,637.16,636.78,637.53,637.07,636.89,636.38,638.48,638.56,636.62,636.61,636.0,637.58,636.13,635.94,635.23,633.84,633.92,633.79,633.82,633.29,633.66,633.74,634.52,634.33,634.49,633.76,633.67,633.64,633.38,633.32,633.7,634.65,634.07,634.12,634.74,635.01,635.39,634.93,635.25,635.48,635.31,633.54,633.78,632.78,633.23,633.57,633.6,633.15,632.57,634.7
1470,N,False,143.27,0.0,0.0,0.0,70.385,0.0,71.309,72.236,72.236,73.164,0.0,0.0,0.0,0.0,76.551,76.217,76.217,78.109,50.8,42.715,17.889,55.292,45.615,18.601,18.352,35.022,39.269,21.922,22.3,22.128,18.955,22.577,22.282,18.349,33.051,22.631,24.884,30.837,24.084,18.029,26.258,28.82,27.321,32.511,27.967,32.543,40.231,38.634,34.265,35.53,39.627,44.845,48.314,49.41,50.621,64.216,64.011,65.393,67.583,66.411,67.684,67.896,68.149,68.055,68.275,68.474,68.166,67.173,67.573,67.082,67.728,67.275,66.698,68.038,68.797,68.936,69.891,69.168,68.979,69.075
1471,N,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,41.195,41.195,41.195,40.112,41.11,41.11,41.195,40.112,40.112,40.112,39.115,39.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.297,0.0,0.0,0.0,0.0,0.0
1472,N,False,167.83,170.43,168.02,167.84,168.17,159.47,156.46,154.59,167.13,137.91,95.292,152.19,180.26,177.89,158.31,154.11,164.38,171.45,201.25,150.09,163.2,186.45,190.94,163.23,102.26,144.72,102.66,102.6,146.36,167.06,194.39,175.21,104.32,154.29,104.49,104.43,105.51,107.12,105.95,106.86,106.59,155.65,157.58,145.47,145.98,107.37,107.44,106.37,164.32,161.54,109.01,109.74,109.48,110.79,109.09,112.07,111.5,113.38,114.3,115.27,115.21,117.08,118.16,117.87,119.26,119.85,120.67,120.67,120.84,120.84,120.84,120.84,122.81,114.75,122.64,122.64,122.98,113.2,113.76,114.32
