,time_start,time_peak,time_end,nar,xray_class,magnitude,COINCIDENCE,AR_class,ABSNJZH,AREA_ACR,MEANGAM,MEANGBH,MEANGBT,MEANGBZ,MEANJZD,MEANJZH,MEANPOT,MEANSHR,R_VALUE,SAVNCPP,SHRGT45,TOTPOT,TOTUSJH,TOTUSJZ,USFLUX,d_l_f,g_s,slf
183,2017-01-24 17:36:00,2017-01-24 17:48:00,2017-01-24 18:00:00,12629,B,5.2,False,0,0.85198,3.323,53.091,45.301,72.475,102.98,-3.1082,0.0070411,3027.5,47.272,3.1961,191780000000.0,44.628,4.8651e+20,2.5261,112000000000.0,4.1071e+19,0.0,0.0,0.0
185,2020-08-20 06:12:00,2020-08-20 06:24:00,2020-08-20 06:36:00,12772,B,1.2,False,0,65.719,124.75,40.818,65.742,129.37,128.7,0.5142,-0.012967,3961.4,31.705,2.733,2241400000000.0,17.857,2.6663e+22,269.47,4981900000000.0,3.3397e+21,81.923,991.49,14.642
187,2020-12-30 04:12:00,2020-12-30 04:12:00,2020-12-30 04:24:00,12795,B,1.1,False,0,11.144,475.43,48.91,60.408,109.45,110.62,-0.041348,-0.00082925,9668.0,41.142,3.093,409270000000.0,39.78,1.7255e+23,640.9,13665000000000.0,8.9588e+21,235.45,610.27,23.41
189,2018-04-30 19:00:00,2018-04-30 19:12:00,2018-04-30 19:12:00,12706,B,1.1,False,0,27.289,103.67,21.978,23.39,80.363,80.57,0.029458,-0.0022365,961.25,19.033,0.0,1841000000000.0,0.27045,1.5577e+22,250.97,6014500000000.0,7.1742e+21,0.0,0.0,0.0
190,2010-09-15 04:36:00,2010-09-15 05:00:00,2010-09-15 05:24:00,11106,B,5.0,False,0,226.27,919.25,30.933,40.717,102.8,103.8,-0.013029,0.005283,3097.5,26.235,2.8083,11697000000000.0,8.9984,1.7619e+23,1425.6,30675000000000.0,2.8357e+22,463.37,180.06,59.796
192,2017-09-25 02:12:00,2017-09-25 02:24:00,2017-09-25 02:36:00,12681,B,5.7,False,0,26.583,342.29,42.326,40.855,93.369,94.045,0.25969,0.0016766,7925.3,36.481,3.6416,2180200000000.0,29.959,1.6688e+23,473.8,10877000000000.0,9.7995e+21,0.0,0.0,0.0
195,2016-08-23 06:00:00,2016-08-23 06:00:00,2016-08-23 06:00:00,12579,B,2.8,True,0,143.93,349.6,56.727,63.189,96.906,93.837,0.15277,-0.015036,5457.7,46.022,3.2392,4084900000000.0,45.947,6.9378e+22,408.03,9036500000000.0,4.7403e+21,126.97,990.32,20.451
202,2017-06-20 06:00:00,2017-06-20 07:12:00,2017-06-20 08:48:00,12664,B,1.5,False,0,163.51,400.87,48.35,62.385,116.26,116.2,0.1911,-0.01441,7814.0,38.512,3.4795,3936400000000.0,34.908,1.1775e+23,584.14,11906000000000.0,7.1306e+21,108.72,1850.7,13.467
204,2017-01-24 16:00:00,2017-01-24 16:00:00,2017-01-24 16:00:00,12629,B,1.9,False,0,0.85198,3.323,53.091,45.301,72.475,102.98,-3.1082,0.0070411,3027.5,47.272,3.1961,191780000000.0,44.628,4.8651e+20,2.5261,112000000000.0,4.1071e+19,0.0,0.0,0.0
205,2017-09-24 11:12:00,2017-09-24 11:12:00,2017-09-24 11:24:00,12682,B,2.8,False,0,62.867,745.95,38.964,40.764,95.791,98.461,-0.13793,-0.0020339,6396.4,33.567,4.062,2252100000000.0,23.928,2.6257e+23,1027.4,23762000000000.0,1.9223e+22,38.013,0.0,3.379
207,2010-12-05 13:00:00,2010-12-05 13:00:00,2010-12-05 13:00:00,11131,B,2.2,False,0,107.91,786.03,54.011,47.344,81.553,83.874,-0.13135,-0.0038393,18217.0,47.073,4.2757,2277200000000.0,51.187,6.8e+23,1217.5,24430000000000.0,1.8613e+22,0.0,0.0,0.0
208,2010-05-25 15:36:00,2010-05-25 15:48:00,2010-05-25 15:48:00,11072,B,6.5,False,0,35.257,258.7,45.79,47.164,94.959,96.153,-0.10152,-0.0036869,7776.8,38.945,3.1983,523900000000.0,35.951,9.8766e+22,348.65,7700100000000.0,5.9335e+21,0.0,0.0,0.0
210,2016-02-21 07:36:00,2016-02-21 07:48:00,2016-02-21 07:48:00,12505,B,5.1,False,0,119.3,451.89,55.729,75.48,114.36,119.36,0.093756,0.0069815,8817.7,45.223,4.1855,4452300000000.0,45.164,2.0012e+23,1073.4,22088000000000.0,1.0178e+22,160.49,8195.2,12.293
211,2016-04-01 03:00:00,2016-04-01 03:00:00,2016-04-01 03:00:00,12526,B,1.3,False,0,18.992,535.71,45.11,39.977,80.617,84.936,-0.086798,-0.00079886,12076.0,38.844,4.1563,1080500000000.0,37.617,3.8128e+23,844.42,17663000000000.0,1.628e+22,54.966,0.0,4.1429
212,2021-07-28 07:24:00,2021-07-28 07:36:00,2021-07-28 07:36:00,12846,B,6.9,False,0,37.485,470.1,31.17,50.383,127.7,127.39,0.060614,0.0037273,1858.4,25.069,0.0,3106500000000.0,7.0399,2.482e+22,454.53,10542000000000.0,5.8633e+21,0.0,0.0,0.0
213,2016-06-17 12:24:00,2016-06-17 12:24:00,2016-06-17 12:24:00,12555,B,3.3,False,0,114.35,97.65,43.086,69.184,127.59,138.28,-0.088233,-0.020905,6761.8,34.985,3.5528,4788100000000.0,21.517,4.912e+22,397.96,6816700000000.0,3.9394e+21,115.51,1440.3,18.993
214,2021-06-07 04:00:00,2021-06-07 04:12:00,2021-06-07 04:24:00,12829,B,1.5,False,0,21.52,201.86,31.704,40.74,102.61,104.18,-0.1464,0.0014728,2570.4,25.615,3.5721,2623700000000.0,9.8754,4.988e+22,509.0,10636000000000.0,9.1945e+21,0.0,0.0,0.0
219,2019-04-09 05:12:00,2019-04-09 05:24:00,2019-04-09 05:24:00,12738,B,3.3,True,0,126.65,698.57,45.963,35.662,70.694,74.409,-0.12495,0.004028,14382.0,40.868,4.0607,6547900000000.0,37.517,6.0058e+23,1048.3,21149000000000.0,2.1701e+22,34.382,9400.4,2.22
220,2011-02-02 02:36:00,2011-02-02 02:48:00,2011-02-02 03:12:00,11150,B,1.1,False,0,62.115,436.5,44.809,70.138,126.24,125.32,0.23964,0.0052613,5332.1,34.532,3.2427,3938100000000.0,26.436,8.3601e+22,625.57,12801000000000.0,7.6725e+21,191.86,1982.6,24.312
223,2021-04-13 01:00:00,2021-04-13 01:12:00,2021-04-13 01:12:00,12814,B,5.9,True,0,3.0722,169.19,37.807,70.328,144.53,140.69,-0.29111,0.00084539,2941.2,29.119,2.4443,559170000000.0,14.364,1.4195e+22,212.62,4551700000000.0,2.2695e+21,0.0,0.0,0.0
224,2011-07-04 16:48:00,2011-07-04 16:48:00,2011-07-04 16:48:00,11242,B,1.7,False,0,58.015,243.78,57.195,78.281,116.27,119.81,0.35444,0.0066524,7270.2,44.637,3.2229,1680500000000.0,41.534,8.4222e+22,553.01,11415000000000.0,5.089e+21,119.54,3279.7,15.094
225,2016-06-17 13:00:00,2016-06-17 13:12:00,2016-06-17 13:12:00,12555,B,1.7,True,0,114.35,97.65,43.086,69.184,127.59,138.28,-0.088233,-0.020905,6761.8,34.985,3.5528,4788100000000.0,21.517,4.912e+22,397.96,6816700000000.0,3.9394e+21,115.51,1440.3,18.993
227,2010-06-22 09:00:00,2010-06-22 09:00:00,2010-06-22 09:00:00,11082,B,1.0,True,0,14.585,285.43,40.789,64.844,125.46,123.57,0.56645,-0.0021342,4541.2,30.234,3.2944,2103400000000.0,16.33,4.1215e+22,321.18,6748600000000.0,4.3815e+21,189.11,173.27,33.044
229,2021-06-06 01:12:00,2021-06-06 01:12:00,2021-06-06 01:24:00,12829,B,1.6,False,0,21.52,201.86,31.704,40.74,102.61,104.18,-0.1464,0.0014728,2570.4,25.615,3.5721,2623700000000.0,9.8754,4.988e+22,509.0,10636000000000.0,9.1945e+21,0.0,0.0,0.0
231,2016-09-18 02:36:00,2016-09-18 02:48:00,2016-09-18 02:48:00,12592,B,4.1,False,0,10.401,298.07,26.148,30.698,87.748,88.841,-0.16335,0.00049073,1803.8,22.482,3.5001,1839900000000.0,3.8171,5.0772e+22,603.27,13227000000000.0,1.3301e+22,0.0,0.0,0.0
234,2021-03-24 04:00:00,2021-03-24 04:00:00,2021-03-24 04:12:00,12811,B,1.7,False,0,49.026,209.24,30.959,41.136,97.464,102.65,-0.12514,-0.0034219,2393.5,26.178,3.4825,936380000000.0,8.3682,4.5544e+22,494.41,10703000000000.0,9.1029e+21,204.12,57.935,56.537
237,2010-06-17 18:36:00,2010-06-17 18:48:00,2010-06-17 18:48:00,11082,B,1.2,False,0,49.424,286.11,45.662,74.182,125.55,124.06,0.51903,0.0067759,5358.7,33.934,3.2382,2056800000000.0,22.141,5.1909e+22,428.76,8317700000000.0,4.5585e+21,106.87,800.55,14.347
242,2019-04-07 19:00:00,2019-04-07 19:00:00,2019-04-07 19:12:00,12738,B,1.3,False,0,126.65,698.57,45.963,35.662,70.694,74.409,-0.12495,0.004028,14382.0,40.868,4.0607,6547900000000.0,37.517,6.0058e+23,1048.3,21149000000000.0,2.1701e+22,34.382,9400.4,2.22
243,2011-01-01 21:48:00,2011-01-01 21:48:00,2011-01-01 22:00:00,11140,B,8.3,True,0,99.702,305.78,46.237,35.999,60.233,63.132,0.30017,-0.0061762,11743.0,38.43,3.8737,2464000000000.0,36.833,2.5175e+23,655.91,9926800000000.0,1.1565e+22,0.0,0.0,0.0
244,2016-10-01 02:12:00,2016-10-01 02:12:00,2016-10-01 02:24:00,12598,B,3.4,False,0,36.785,846.05,52.296,62.291,106.66,108.07,0.31975,-0.0015339,5609.7,42.199,3.8232,4032100000000.0,39.53,1.7866e+23,1037.9,23768000000000.0,1.2499e+22,162.47,4439.0,15.204
245,2010-09-10 15:12:00,2010-09-10 15:12:00,2010-09-10 15:24:00,11106,B,2.4,False,0,0.0,11.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3638,0.0,0.0,0.0,0.0,0.0,0.0,19.359,4907.3,2.6149
249,2016-05-01 01:48:00,2016-05-01 02:00:00,2016-05-01 02:12:00,12537,B,8.6,False,0,78.497,432.07,32.318,29.93,68.587,88.796,0.15333,-0.0036296,3156.0,26.355,3.1619,3250000000000.0,14.301,9.065e+22,540.01,11303000000000.0,1.3314e+22,408.43,0.0,166.52
254,2017-09-30 17:00:00,2017-09-30 17:00:00,2017-09-30 17:12:00,12682,B,3.5,False,0,46.344,1015.4,45.267,58.738,116.5,117.61,0.16775,-0.00226,8798.8,36.799,3.3852,2201000000000.0,31.259,2.3962e+23,942.73,20765000000000.0,1.315e+22,94.983,2550.6,8.7036
256,2011-04-10 17:48:00,2011-04-10 17:48:00,2011-04-10 18:00:00,11186,B,4.4,False,0,47.286,1152.5,36.073,60.965,128.97,130.37,0.23506,0.0017373,3474.9,28.938,4.0983,4475000000000.0,13.454,1.2561e+23,1498.2,29564000000000.0,1.8239e+22,480.22,1111.6,67.672
258,2016-09-17 07:00:00,2016-09-17 07:00:00,2016-09-17 07:00:00,12592,B,2.1,False,0,68.693,212.08,27.911,33.396,76.066,77.329,-0.097993,0.0041922,2007.2,22.244,3.544,2573300000000.0,6.4742,4.3685e+22,498.09,9807100000000.0,1.0733e+22,0.0,0.0,0.0
260,2019-04-07 10:36:00,2019-04-07 11:00:00,2019-04-07 11:24:00,12738,B,7.6,False,0,126.65,698.57,45.963,35.662,70.694,74.409,-0.12495,0.004028,14382.0,40.868,4.0607,6547900000000.0,37.517,6.0058e+23,1048.3,21149000000000.0,2.1701e+22,34.382,9400.4,2.22
262,2010-11-25 00:36:00,2010-11-25 00:48:00,2010-11-25 00:48:00,11128,B,1.4,True,0,0.0,30.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9213,0.0,0.0,0.0,0.0,0.0,0.0,21.224,5687.7,2.6112
265,2017-01-27 15:24:00,2017-01-27 15:36:00,2017-01-27 15:36:00,12629,B,2.3,True,0,27.837,311.05,44.958,56.95,95.127,103.45,-0.4878,0.0020488,8870.1,34.392,4.0838,3379700000000.0,28.678,1.6008e+23,830.27,13653000000000.0,9.9973e+21,151.84,882.76,18.24
266,2016-04-29 13:24:00,2016-04-29 13:24:00,2016-04-29 13:24:00,12537,B,4.7,False,0,114.38,367.96,38.283,50.683,99.157,102.23,-0.20385,-0.0065008,5884.3,31.446,3.9083,3339000000000.0,22.074,1.375e+23,768.99,13596000000000.0,1.2958e+22,156.45,1402.6,19.01
267,2011-02-04 03:48:00,2011-02-04 04:00:00,2011-02-04 04:12:00,11152,B,1.1,True,0,15.835,49.097,41.362,94.196,175.55,174.02,0.57999,0.013431,3557.7,29.796,2.8832,721560000000.0,16.455,5.5705e+21,88.501,1628600000000.0,7.7294e+20,117.62,17.656,67.816
269,2016-03-26 07:12:00,2016-03-26 07:12:00,2016-03-26 07:24:00,12526,B,1.6,True,0,100.62,550.31,49.88,30.713,51.996,58.692,-0.085603,-0.0042649,12089.0,37.409,4.0393,2125600000000.0,38.897,3.7879e+23,755.18,13137000000000.0,1.5886e+22,30.017,4813.4,2.7467
270,2018-06-17 22:36:00,2018-06-17 22:48:00,2018-06-17 23:00:00,12713,B,1.1,True,0,23.058,512.67,32.889,57.831,132.66,132.83,0.6777,-0.0038175,1803.3,23.292,2.6745,2221600000000.0,5.6126,1.4465e+22,277.3,6060500000000.0,3.5744e+21,0.0,0.0,0.0
272,2018-06-20 11:48:00,2018-06-20 12:00:00,2018-06-20 12:00:00,12713,B,1.8,False,0,32.701,509.29,34.696,56.553,128.26,131.11,1.0707,-0.0063695,1721.5,24.448,2.2167,2985700000000.0,8.6677,1.1738e+22,247.55,5494300000000.0,2.9185e+21,0.0,0.0,0.0
277,2017-06-20 05:24:00,2017-06-20 05:36:00,2017-06-20 05:48:00,12663,B,1.4,False,0,25.734,241.19,36.977,49.473,112.19,113.01,0.068365,0.0025281,4614.1,30.653,3.5313,2013100000000.0,18.469,6.2374e+22,402.29,8240600000000.0,6.8508e+21,270.53,185.45,42.308
279,2017-04-08 17:00:00,2017-04-08 17:12:00,2017-04-08 17:24:00,12650,B,3.1,True,0,0.0,27.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9095,0.0,0.0,0.0,0.0,0.0,0.0,19.468,78487.0,1.1092
280,2018-06-25 02:24:00,2018-06-25 02:24:00,2018-06-25 02:36:00,12713,B,2.5,False,0,62.314,514.46,29.999,28.59,58.035,70.791,-0.16101,0.0020956,2674.3,24.681,3.8238,2674900000000.0,9.2215,1.0561e+23,688.51,13171000000000.0,1.9736e+22,97.12,827.9,14.677
282,2010-10-13 11:36:00,2010-10-13 11:36:00,2010-10-13 11:48:00,11113,B,2.0,False,0,0.0,23.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5314,0.0,0.0,0.0,0.0,0.0,0.0,47.188,19072.0,2.9615
286,2018-06-15 09:36:00,2018-06-15 09:48:00,2018-06-15 09:48:00,12713,B,1.0,False,0,69.079,432.38,31.053,44.992,115.82,116.11,-0.053383,-0.0046662,2429.7,26.955,2.9931,3808900000000.0,9.2813,4.7769e+22,624.7,13774000000000.0,9.0888e+21,101.6,38.918,44.399
287,2010-08-11 18:36:00,2010-08-11 18:36:00,2010-08-11 18:48:00,11098,B,1.7,False,0,1.9726,97.296,38.692,88.941,175.43,181.95,0.68895,0.0022239,1868.4,19.976,0.0,329920000000.0,5.7497,2.2009e+21,60.092,1097000000000.0,5.9421e+20,0.0,0.0,0.0
289,2016-10-02 17:36:00,2016-10-02 17:36:00,2016-10-02 17:48:00,12598,B,2.8,False,0,36.785,846.05,52.296,62.291,106.66,108.07,0.31975,-0.0015339,5609.7,42.199,3.8232,4032100000000.0,39.53,1.7866e+23,1037.9,23768000000000.0,1.2499e+22,162.47,4439.0,15.204
290,2021-06-08 03:12:00,2021-06-08 03:36:00,2021-06-08 03:36:00,12830,B,2.3,False,0,64.712,179.17,35.444,46.658,89.939,95.926,0.022851,-0.0064519,5281.5,27.83,3.7649,2585000000000.0,13.998,7.0351e+22,438.94,7610800000000.0,7.4911e+21,159.62,242.37,26.366
291,2021-06-06 19:00:00,2021-06-06 19:12:00,2021-06-06 19:24:00,12829,B,1.6,True,0,21.52,201.86,31.704,40.74,102.61,104.18,-0.1464,0.0014728,2570.4,25.615,3.5721,2623700000000.0,9.8754,4.988e+22,509.0,10636000000000.0,9.1945e+21,0.0,0.0,0.0
293,2019-04-09 23:36:00,2019-04-09 23:48:00,2019-04-09 23:48:00,12738,B,2.0,True,0,126.65,698.57,45.963,35.662,70.694,74.409,-0.12495,0.004028,14382.0,40.868,4.0607,6547900000000.0,37.517,6.0058e+23,1048.3,21149000000000.0,2.1701e+22,34.382,9400.4,2.22
295,2020-12-30 02:24:00,2020-12-30 02:36:00,2020-12-30 02:36:00,12795,B,1.8,False,0,11.144,475.43,48.91,60.408,109.45,110.62,-0.041348,-0.00082925,9668.0,41.142,3.093,409270000000.0,39.78,1.7255e+23,640.9,13665000000000.0,8.9588e+21,235.45,610.27,23.41
298,2010-10-13 16:00:00,2010-10-13 16:24:00,2010-10-13 16:36:00,11113,B,4.0,True,0,0.0,23.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5314,0.0,0.0,0.0,0.0,0.0,0.0,47.188,19072.0,2.9615
299,2018-04-24 21:36:00,2018-04-24 21:36:00,2018-04-24 21:48:00,12706,B,2.1,False,0,10.549,296.2,26.411,35.757,107.38,106.43,-0.16969,0.00070369,1483.8,22.511,0.0,1355900000000.0,1.5676,2.954e+22,439.69,10085000000000.0,9.0332e+21,0.0,0.0,0.0
301,2016-03-24 12:48:00,2016-03-24 12:48:00,2016-03-24 13:00:00,12526,B,2.0,False,0,0.0,54.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3434,0.0,0.0,0.0,0.0,0.0,0.0,14.123,0.0,0.86084
303,2010-06-17 17:24:00,2010-06-17 17:36:00,2010-06-17 17:48:00,11082,B,1.1,False,0,49.424,286.11,45.662,74.182,125.55,124.06,0.51903,0.0067759,5358.7,33.934,3.2382,2056800000000.0,22.141,5.1909e+22,428.76,8317700000000.0,4.5585e+21,106.87,800.55,14.347
304,2021-04-26 02:48:00,2021-04-26 02:48:00,2021-04-26 03:00:00,12820,B,3.9,False,0,197.13,414.82,57.283,69.257,106.22,105.04,0.31185,-0.013651,8831.7,45.425,3.5825,3507200000000.0,48.3,1.6938e+23,769.58,14995000000000.0,8.6021e+21,194.28,4155.7,16.664
306,2021-07-28 13:48:00,2021-07-28 14:00:00,2021-07-28 14:00:00,12846,B,2.9,True,0,21.041,468.39,32.158,47.696,123.86,123.72,0.30995,0.0018109,1823.3,26.048,2.3447,1953300000000.0,9.691,2.8135e+22,430.74,10018000000000.0,6.5673e+21,0.0,0.0,0.0
309,2017-01-26 16:48:00,2017-01-26 16:48:00,2017-01-26 16:48:00,12629,B,2.2,True,0,27.837,311.05,44.958,56.95,95.127,103.45,-0.4878,0.0020488,8870.1,34.392,4.0838,3379700000000.0,28.678,1.6008e+23,830.27,13653000000000.0,9.9973e+21,151.84,882.76,18.24
310,2015-07-13 23:36:00,2015-07-13 23:48:00,2015-07-13 23:48:00,12386,B,6.3,False,0,51.316,195.92,47.919,30.127,51.138,55.466,0.074771,-0.00472,10199.0,38.506,4.3032,644960000000.0,39.211,1.4726e+23,316.46,4737500000000.0,7.2977e+21,585.36,4349.9,44.879
312,2016-06-18 16:00:00,2016-06-18 16:00:00,2016-06-18 16:12:00,12555,B,2.7,False,0,114.35,97.65,43.086,69.184,127.59,138.28,-0.088233,-0.020905,6761.8,34.985,3.5528,4788100000000.0,21.517,4.912e+22,397.96,6816700000000.0,3.9394e+21,115.51,1440.3,18.993
313,2018-08-24 12:36:00,2018-08-24 12:48:00,2018-08-24 12:48:00,12720,B,1.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2021-01-01 14:48:00,2021-01-01 15:00:00,2021-01-01 15:00:00,12795,B,1.9,True,0,43.787,285.77,34.888,59.283,136.71,134.98,0.13394,-0.0048571,2806.4,27.535,2.1768,759970000000.0,12.024,3.3599e+22,395.14,8259300000000.0,5.6216e+21,235.23,139.13,48.287
321,2010-10-14 16:48:00,2010-10-14 17:00:00,2010-10-14 17:00:00,11113,B,2.1,False,0,22.785,247.87,50.133,32.168,55.965,67.422,-0.26412,0.001657,9978.6,41.402,3.9836,2344600000000.0,40.375,1.8223e+23,472.62,7087600000000.0,8.6133e+21,20.627,2545.8,3.9006
322,2017-01-24 18:36:00,2017-01-24 18:36:00,2017-01-24 18:48:00,12629,B,2.6,True,0,0.85198,3.323,53.091,45.301,72.475,102.98,-3.1082,0.0070411,3027.5,47.272,3.1961,191780000000.0,44.628,4.8651e+20,2.5261,112000000000.0,4.1071e+19,0.0,0.0,0.0
324,2010-05-23 05:00:00,2010-05-23 05:12:00,2010-05-23 05:12:00,11072,B,1.4,False,0,35.257,258.7,45.79,47.164,94.959,96.153,-0.10152,-0.0036869,7776.8,38.945,3.1983,523900000000.0,35.951,9.8766e+22,348.65,7700100000000.0,5.9335e+21,0.0,0.0,0.0
328,2011-07-04 12:48:00,2011-07-04 12:48:00,2011-07-04 12:48:00,11242,B,2.5,False,0,58.015,243.78,57.195,78.281,116.27,119.81,0.35444,0.0066524,7270.2,44.637,3.2229,1680500000000.0,41.534,8.4222e+22,553.01,11415000000000.0,5.089e+21,119.54,3279.7,15.094
330,2020-12-27 11:24:00,2020-12-27 11:36:00,2020-12-27 11:36:00,12795,B,3.4,False,0,4.5835,495.98,46.772,54.443,101.5,103.26,-0.16721,-0.0002636,8734.8,39.668,3.8851,1479500000000.0,36.77,2.0172e+23,755.24,15625000000000.0,1.1926e+22,234.94,1892.6,20.819
332,2021-06-09 03:24:00,2021-06-09 03:24:00,2021-06-09 03:48:00,12830,B,3.1,False,0,8.4086,205.81,37.83,37.901,65.022,72.95,0.066605,-0.00057538,4344.1,29.027,3.4237,997620000000.0,17.029,8.4322e+22,501.96,8237600000000.0,9.9348e+21,0.0,0.0,0.0
333,2017-06-15 09:00:00,2017-06-15 09:00:00,2017-06-15 09:00:00,12663,B,2.1,False,0,17.712,266.46,56.791,72.999,111.02,106.86,-0.14613,0.0021945,10455.0,43.631,3.3575,1527000000000.0,45.62,1.1207e+23,390.26,8368600000000.0,5.207e+21,218.42,1281.7,24.354
334,2016-12-03 17:00:00,2016-12-03 17:12:00,2016-12-03 17:24:00,12612,B,2.1,False,0,55.359,483.56,46.776,46.55,88.69,92.102,0.014482,-0.0028019,10571.0,40.676,4.0849,146640000000.0,38.605,2.774e+23,898.54,18034000000000.0,1.3051e+22,47.586,0.0,3.9122
339,2018-06-24 05:48:00,2018-06-24 05:48:00,2018-06-24 06:00:00,12713,B,3.3,False,0,40.153,487.03,31.381,34.88,73.263,76.474,-0.12511,-0.0012128,3834.6,25.577,3.9694,2251500000000.0,10.828,1.6861e+23,1051.4,18468000000000.0,2.3826e+22,242.1,323.3,47.216
340,2017-06-15 06:24:00,2017-06-15 06:24:00,2017-06-15 06:24:00,12663,B,1.4,False,0,17.712,266.46,56.791,72.999,111.02,106.86,-0.14613,0.0021945,10455.0,43.631,3.3575,1527000000000.0,45.62,1.1207e+23,390.26,8368600000000.0,5.207e+21,218.42,1281.7,24.354
342,2021-04-24 17:24:00,2021-04-24 17:36:00,2021-04-24 17:36:00,12820,B,1.7,True,0,85.472,153.96,46.932,55.833,108.45,104.44,0.33609,-0.016671,9495.5,38.155,3.3886,916200000000.0,36.435,6.4654e+22,244.88,4502800000000.0,3.3932e+21,0.0,0.0,0.0
344,2021-06-05 00:12:00,2021-06-05 00:24:00,2021-06-05 00:36:00,12829,B,2.2,True,0,21.52,201.86,31.704,40.74,102.61,104.18,-0.1464,0.0014728,2570.4,25.615,3.5721,2623700000000.0,9.8754,4.988e+22,509.0,10636000000000.0,9.1945e+21,0.0,0.0,0.0
345,2011-01-05 23:48:00,2011-01-05 23:48:00,2011-01-06 00:00:00,11140,B,1.8,False,0,118.15,474.88,46.453,45.18,91.737,93.514,0.10851,-0.0064628,11761.0,39.65,3.7324,1008800000000.0,37.777,2.8553e+23,709.53,14300000000000.0,1.2144e+22,123.76,1455.6,10.34
346,2010-12-03 06:48:00,2010-12-03 06:48:00,2010-12-03 07:00:00,11131,B,5.3,False,0,107.91,786.03,54.011,47.344,81.553,83.874,-0.13135,-0.0038393,18217.0,47.073,4.2757,2277200000000.0,51.187,6.8e+23,1217.5,24430000000000.0,1.8613e+22,0.0,0.0,0.0
347,2016-10-02 18:48:00,2016-10-02 18:48:00,2016-10-02 18:48:00,12598,B,3.4,True,0,36.785,846.05,52.296,62.291,106.66,108.07,0.31975,-0.0015339,5609.7,42.199,3.8232,4032100000000.0,39.53,1.7866e+23,1037.9,23768000000000.0,1.2499e+22,162.47,4439.0,15.204
350,2021-04-16 17:12:00,2021-04-16 17:24:00,2021-04-16 17:24:00,12814,B,1.6,False,0,2.1848,249.48,45.753,88.811,145.85,144.65,0.49013,-0.00037904,4920.4,34.214,3.4096,1493700000000.0,22.901,3.7665e+22,432.66,8017800000000.0,3.817e+21,117.75,285.31,26.978
351,2019-04-07 20:00:00,2019-04-07 20:00:00,2019-04-07 20:12:00,12738,B,1.2,True,0,126.65,698.57,45.963,35.662,70.694,74.409,-0.12495,0.004028,14382.0,40.868,4.0607,6547900000000.0,37.517,6.0058e+23,1048.3,21149000000000.0,2.1701e+22,34.382,9400.4,2.22
354,2021-06-04 01:12:00,2021-06-04 01:24:00,2021-06-04 01:36:00,12829,B,2.2,False,0,9.6099,203.57,32.253,41.531,103.73,105.83,-0.15963,0.00065655,2635.2,26.264,3.7104,2438400000000.0,11.321,5.1225e+22,501.54,10731000000000.0,9.1491e+21,0.0,0.0,0.0
358,2017-01-25 22:48:00,2017-01-25 22:48:00,2017-01-25 22:48:00,12629,B,2.2,False,0,72.802,255.93,43.522,59.852,100.98,117.72,0.16563,0.0066699,7275.2,34.275,3.9765,3127800000000.0,27.558,1.0546e+23,725.73,12979000000000.0,8.0295e+21,144.8,5468.1,19.639
360,2011-01-29 03:24:00,2011-01-29 03:36:00,2011-01-29 03:36:00,11150,B,6.7,False,0,16.363,196.82,31.641,48.914,110.37,113.63,0.062866,0.0016888,3093.0,25.048,3.5474,310720000000.0,7.4001,3.98e+22,406.76,7839700000000.0,6.8521e+21,197.69,96.956,57.528
362,2016-05-31 19:24:00,2016-05-31 19:36:00,2016-05-31 19:36:00,12551,B,2.9,False,0,8.4522,82.876,38.438,58.83,126.08,124.84,-0.36034,0.0022254,2849.0,30.601,2.7268,739770000000.0,17.799,1.437e+22,170.36,3676100000000.0,2.3136e+21,120.42,31.062,55.016
363,2017-07-03 08:36:00,2017-07-03 09:00:00,2017-07-03 09:00:00,12664,B,2.4,False,0,179.98,479.87,52.28,64.443,106.07,106.78,0.22979,-0.015504,8392.4,42.171,3.9322,8609500000000.0,41.442,1.2939e+23,534.03,11257000000000.0,6.7597e+21,92.436,1861.1,10.35
364,2017-01-26 12:12:00,2017-01-26 12:12:00,2017-01-26 12:12:00,12629,B,2.0,True,0,27.837,311.05,44.958,56.95,95.127,103.45,-0.4878,0.0020488,8870.1,34.392,4.0838,3379700000000.0,28.678,1.6008e+23,830.27,13653000000000.0,9.9973e+21,151.84,882.76,18.24
365,2018-06-12 20:48:00,2018-06-12 20:48:00,2018-06-12 20:48:00,12713,B,1.1,False,0,69.079,432.38,31.053,44.992,115.82,116.11,-0.053383,-0.0046662,2429.7,26.955,2.9931,3808900000000.0,9.2813,4.7769e+22,624.7,13774000000000.0,9.0888e+21,101.6,38.918,44.399
