,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60,MEANGBH_61,MEANGBH_62,MEANGBH_63,MEANGBH_64,MEANGBH_65,MEANGBH_66,MEANGBH_67,MEANGBH_68,MEANGBH_69,MEANGBH_70,MEANGBH_71,MEANGBH_72,MEANGBH_73,MEANGBH_74,MEANGBH_75,MEANGBH_76,MEANGBH_77,MEANGBH_78,MEANGBH_79,MEANGBH_80,MEANGBH_81,MEANGBH_82,MEANGBH_83,MEANGBH_84,MEANGBH_85,MEANGBH_86,MEANGBH_87,MEANGBH_88,MEANGBH_89,MEANGBH_90,MEANGBH_91,MEANGBH_92,MEANGBH_93,MEANGBH_94,MEANGBH_95,MEANGBH_96,MEANGBH_97,MEANGBH_98,MEANGBH_99,MEANGBH_100,MEANGBH_101,MEANGBH_102,MEANGBH_103,MEANGBH_104,MEANGBH_105,MEANGBH_106,MEANGBH_107,MEANGBH_108,MEANGBH_109,MEANGBH_110,MEANGBH_111,MEANGBH_112,MEANGBH_113,MEANGBH_114,MEANGBH_115,MEANGBH_116,MEANGBH_117,MEANGBH_118,MEANGBH_119
669,B,False,54.134,53.81,53.983,53.558,53.683,53.979,53.734,54.428,55.456,56.217,56.916,58.012,60.0,59.302,59.776,60.516,59.646,58.597,57.85,58.546,57.926,57.719,56.4,56.81,56.589,55.771,55.541,56.117,55.603,55.48,55.541,56.17,55.662,55.654,56.465,56.187,57.526,57.655,57.287,57.493,57.667,57.411,57.114,58.245,58.263,59.22,59.479,58.763,59.424,59.413,58.897,58.778,59.434,58.941,57.857,57.089,56.727,55.029,54.928,54.648,53.512,52.543,51.595,51.821,51.897,51.776,51.016,51.981,51.517,51.746,52.32,52.064,52.622,52.341,52.215,52.429,52.038,51.838,51.556,51.75,51.939,51.231,50.723,50.498,50.007,50.191,48.921,48.54,48.297,48.739,48.001,47.748,48.008,46.836,46.533,46.839,46.576,47.128,46.815,46.572,46.625,46.637,47.115,47.702,48.137,48.85,48.267,47.8,47.349,47.525,48.482,47.298,46.638,45.806,44.936,44.348,44.532,43.514,42.855
670,B,False,59.053,60.582,60.612,58.628,59.089,59.082,59.184,58.856,58.801,58.716,58.097,60.372,60.718,61.357,59.779,58.007,57.929,57.708,58.363,55.727,53.359,54.818,56.749,57.458,56.581,57.417,56.451,56.894,59.756,59.494,58.385,60.002,59.523,61.04,59.108,60.009,59.708,56.421,54.985,54.954,52.338,51.958,51.891,52.274,53.873,53.777,54.441,55.491,53.43,54.789,54.327,54.531,56.203,55.556,57.72,57.453,58.044,57.97,59.198,57.599,57.41,58.217,57.319,58.188,58.578,55.061,53.611,54.928,53.729,53.683,53.308,52.817,49.838,49.995,51.902,52.294,53.913,54.107,52.204,53.437,51.351,51.87,52.313,53.484,53.992,54.599,53.847,52.846,52.44,52.941,53.083,53.399,53.496,56.066,57.038,57.708,58.123,57.03,55.21,54.909,55.351,56.792,54.462,52.357,53.339,53.184,52.152,53.625,54.404,52.79,53.222,52.09,52.105,51.444,51.119,49.839,50.789,50.127,53.112
671,B,True,45.886,46.079,47.251,46.951,45.899,46.841,46.58,47.905,47.502,47.547,49.259,50.302,51.511,52.801,55.178,56.261,57.638,58.598,59.186,58.937,55.756,56.28,57.317,54.236,54.255,52.935,52.903,53.066,52.295,51.603,52.104,52.557,53.117,54.417,55.154,57.191,57.537,58.137,60.811,61.403,61.256,61.424,62.694,63.153,63.07,65.174,65.438,66.064,66.977,68.583,68.946,66.644,66.551,67.774,67.128,68.638,69.263,71.932,72.421,69.727,70.969,69.144,70.376,68.124,70.22,65.813,62.724,63.321,60.789,60.38,58.167,56.924,59.619,57.935,56.311,56.847,55.162,55.5,56.77,56.854,57.571,57.587,58.939,61.794,64.341,64.038,62.459,64.709,62.562,63.044,59.265,58.07,58.732,57.251,57.612,58.428,57.179,56.909,55.715,54.833,55.688,54.895,53.81,54.567,54.037,53.001,54.596,56.168,54.232,53.576,56.141,54.69,56.773,54.928,57.178,56.808,55.328,55.715,56.989
672,B,False,31.116,31.969,31.236,31.29,30.776,31.289,31.507,32.002,31.176,31.799,32.956,32.52,33.401,33.825,34.572,35.291,36.522,37.728,37.933,36.975,36.224,35.523,34.924,33.455,33.474,32.182,32.313,31.961,31.629,30.955,29.884,30.412,30.375,30.473,31.192,31.583,31.092,31.554,30.865,31.527,32.187,32.388,33.711,33.393,32.774,32.323,32.043,32.215,31.458,31.706,31.363,30.51,30.521,29.182,29.868,28.887,28.044,29.067,28.053,28.83,27.665,26.958,26.944,27.31,27.663,28.051,28.539,28.141,28.543,28.453,27.083,27.234,27.206,26.614,26.456,25.772,25.712,25.746,25.841,25.824,24.807,25.487,24.109,24.416,24.379,24.012,24.229,24.869,25.18,26.992,27.292,27.615,27.018,25.971,25.856,25.599,25.928,24.301,24.385,23.477,23.354,23.143,23.286,22.878,23.814,23.077,22.445,22.535,23.614,23.791,21.978,21.879,22.586,22.508,23.263,22.427,21.624,20.612,21.184
673,B,True,39.747,38.57,37.577,37.733,34.374,43.617,47.557,45.01,49.305,54.905,56.867,55.822,56.094,60.044,57.548,55.107,56.966,60.859,56.228,58.491,62.994,57.456,60.004,61.953,61.767,64.038,64.827,68.218,69.102,73.808,74.453,75.287,70.154,69.727,71.539,69.86,64.367,71.264,72.698,71.219,76.148,75.192,77.726,76.148,76.255,75.881,74.163,80.307,79.884,83.227,79.877,78.378,77.675,77.409,78.044,79.476,75.471,77.04,74.007,72.008,69.44,69.613,69.742,70.488,68.61,69.414,72.12,67.182,65.79,74.482,70.217,67.123,67.576,67.134,67.963,67.335,68.538,68.295,70.153,69.451,68.995,70.589,69.724,67.216,68.703,69.98,68.771,69.834,72.59,71.958,74.212,76.458,77.664,74.061,75.037,68.707,69.396,68.566,68.812,68.648,67.917,65.148,64.523,66.216,65.696,66.145,65.807,64.31,64.267,67.025,67.435,68.553,70.583,74.66,75.461,75.662,74.11,75.333,74.824
674,B,False,80.456,79.855,78.708,79.26,78.126,77.441,76.598,76.716,76.643,76.68,77.359,76.598,75.907,77.251,78.252,78.402,78.317,78.655,79.114,80.174,78.93,79.098,78.081,79.262,80.217,81.49,83.842,84.962,85.308,84.721,84.924,84.833,86.536,84.78,83.06,81.689,79.422,79.08,76.817,76.192,74.707,74.868,76.056,75.157,75.084,76.359,77.041,77.722,78.378,79.539,79.102,80.141,81.478,82.019,81.105,82.1,83.712,83.15,82.828,81.907,82.065,81.495,80.445,80.273,79.329,80.054,79.403,79.701,79.554,79.324,79.325,78.93,78.894,79.124,79.266,79.509,79.07,79.764,80.059,80.647,80.026,80.729,81.309,81.57,82.08,83.243,82.215,81.999,81.166,80.538,78.73,79.439,79.165,78.61,76.201,75.163,74.406,73.336,72.393,72.218,71.466,70.061,70.696,70.543,70.502,71.829,73.183,73.896,75.205,76.832,77.826,78.21,79.991,80.233,80.348,80.218,79.237,78.25,78.504
675,B,False,44.48,43.962,43.679,43.867,43.642,43.357,43.02,43.344,43.675,43.685,44.33,44.671,45.383,45.862,46.264,46.622,47.48,47.271,47.907,48.27,48.321,48.765,48.763,48.784,48.288,48.532,47.885,48.632,48.23,47.841,47.61,47.597,47.558,47.567,47.37,47.512,47.141,47.225,47.082,46.71,47.509,47.499,47.594,46.759,47.089,46.944,47.089,46.662,46.694,46.648,46.632,46.319,46.647,46.744,46.79,46.892,47.087,47.612,47.472,47.456,47.868,48.369,48.961,49.055,48.594,48.424,48.602,48.383,48.065,47.865,47.609,47.494,47.503,47.223,47.355,47.099,47.018,46.213,46.166,45.918,45.756,45.33,45.466,45.601,45.518,45.531,45.5,46.177,46.37,46.583,46.709,46.974,47.11,47.597,48.036,48.238,47.957,48.008,48.653,48.242,48.17,48.148,48.229,48.156,48.156,47.845,47.363,47.536,47.766,47.734,47.817,47.598,47.608,47.119,46.901,46.901,46.729,46.843,46.51
676,B,True,27.598,27.993,27.886,27.452,28.445,28.385,27.42,27.362,27.574,28.199,27.771,27.676,27.735,28.053,27.944,27.494,27.637,28.009,28.49,28.088,27.984,29.441,27.78,28.711,29.78,28.754,28.221,29.72,29.179,28.98,29.321,28.851,29.796,29.496,28.771,29.071,29.005,28.884,29.459,29.892,29.706,29.577,30.234,30.259,31.127,30.124,30.276,29.943,29.823,30.993,29.662,29.553,29.626,29.688,30.224,30.188,30.784,30.676,31.298,30.855,30.812,31.147,30.989,30.626,29.693,30.21,30.691,31.03,31.237,31.224,31.465,31.63,31.613,31.688,32.214,31.832,32.748,32.158,31.691,32.548,32.402,32.965,33.158,33.277,32.722,32.933,33.397,33.58,33.533,33.168,32.98,33.332,34.075,33.905,34.491,34.208,33.795,33.652,34.524,34.248,34.089,33.851,34.124,34.483,34.538,35.058,34.499,34.875,34.819,34.358,34.449,34.491,34.332,34.605,34.965,34.671,34.41,34.77,35.02
677,B,True,55.623,55.761,54.477,53.963,52.31,51.864,52.077,51.896,51.226,51.866,53.047,53.091,53.852,53.422,54.22,55.696,56.07,56.158,56.196,56.635,56.863,57.382,57.602,59.114,58.756,58.982,58.087,58.731,58.26,57.815,58.082,58.638,58.262,58.769,58.92,58.392,58.17,58.445,57.628,56.473,55.858,55.751,56.593,56.01,54.931,54.278,54.938,54.053,54.663,54.645,56.078,55.927,56.972,57.6,58.965,60.022,61.508,62.491,63.329,63.831,63.433,62.562,61.951,60.78,60.004,58.85,57.071,55.629,55.269,55.241,55.446,55.128,55.021,55.176,55.572,56.738,57.384,57.433,57.707,58.819,58.934,58.967,59.054,59.721,60.219,60.648,60.31,60.063,60.554,60.448,61.463,61.054,60.23,59.734,59.862,59.736,60.353,59.658,59.764,58.651,59.027,58.205,57.72,57.314,56.608,56.696,56.878,55.992,55.642,56.01,56.752,58.272,60.103,60.936,62.234,63.081,64.339,66.124,65.253
678,B,False,95.031,95.392,88.364,89.767,89.411,89.725,89.994,86.176,84.29,78.976,76.71,79.865,76.342,77.387,79.308,79.609,78.819,78.227,80.582,79.618,78.081,78.158,76.703,77.688,77.539,78.412,78.785,82.5,86.086,87.388,88.876,90.115,86.891,84.654,87.935,85.227,85.069,87.214,87.131,85.325,85.456,82.24,80.008,82.509,83.831,85.72,84.249,82.431,84.791,83.151,82.299,82.866,85.174,83.303,85.967,86.661,88.528,87.953,89.046,86.727,88.163,87.836,89.12,86.44,88.14,91.624,90.313,88.905,90.562,90.764,89.578,89.497,90.058,89.276,90.105,89.78,86.342,85.917,86.416,86.525,87.82,87.295,83.696,82.835,82.624,82.963,82.076,85.299,84.589,82.668,81.296,82.771,87.017,85.632,84.001,83.662,90.086,89.171,91.541,91.194,91.687,93.006,94.188,92.608,90.179,91.031,94.81,93.391,95.22,97.603,98.976,98.689,95.301,97.57,94.603,94.015,95.708,94.784,94.034
679,B,False,31.53,31.609,32.204,32.526,32.99,33.693,34.296,34.678,34.654,34.597,35.093,35.626,35.179,35.129,34.437,34.435,34.653,33.634,33.861,32.47,32.128,32.143,32.309,31.765,32.125,32.6,33.233,33.25,34.027,34.782,34.331,34.146,34.07,34.096,34.199,34.533,33.956,34.51,33.671,33.699,33.303,33.861,32.646,32.167,32.509,32.321,31.548,32.462,32.362,32.494,33.132,32.831,32.753,31.955,32.231,31.984,32.201,32.601,32.557,32.818,32.809,33.419,33.805,33.798,33.763,33.449,32.606,32.713,32.925,31.869,32.25,31.999,31.083,30.764,31.39,32.524,33.191,33.287,33.037,32.968,33.406,34.148,34.237,35.025,35.535,35.799,37.035,36.728,37.284,36.155,36.497,35.629,34.883,34.783,33.709,33.089,32.754,32.367,31.97,32.248,33.317,34.398,34.907,34.63,35.335,36.155,36.147,35.694,36.832,35.963,36.432,36.872,37.994,37.795,37.407,37.346,38.127,37.459,37.306
680,B,False,45.614,45.029,44.799,44.399,44.364,43.99,43.663,43.776,43.651,44.473,44.878,44.942,45.549,46.359,46.413,46.389,46.659,47.468,47.525,47.022,47.456,47.34,47.542,47.083,46.994,46.321,45.973,46.163,45.725,45.712,45.665,45.324,44.822,44.527,44.447,44.63,44.416,44.108,43.922,44.178,44.162,43.948,44.299,44.311,44.837,44.473,45.309,45.043,45.37,45.846,45.451,45.191,45.118,45.579,45.641,45.407,45.321,45.475,45.016,44.857,44.263,43.817,43.741,42.992,42.488,41.868,41.609,41.782,41.422,41.646,41.816,41.524,41.572,41.47,41.336,41.639,42.13,42.186,42.149,42.435,42.642,43.089,43.027,43.221,43.235,43.038,42.785,42.695,42.553,42.976,42.83,42.96,42.777,42.59,43.058,42.824,42.754,42.947,42.754,42.658,42.19,42.4,41.925,42.1,42.352,42.194,42.762,42.63,42.735,42.615,42.399,42.24,41.932,41.725,41.59,41.122,41.189,40.981,40.797
681,B,True,31.462,31.533,31.312,31.014,31.046,30.924,31.447,31.71,31.672,32.257,31.952,32.073,31.951,31.852,32.04,31.77,32.135,32.394,31.839,32.532,32.986,32.783,33.198,33.079,33.223,33.208,33.312,32.977,32.935,33.04,32.958,32.967,33.735,33.732,32.858,33.435,33.287,34.135,33.82,33.822,32.952,33.455,33.797,33.742,33.654,33.501,33.372,33.527,33.424,33.315,34.027,34.146,34.456,34.67,34.28,35.016,35.16,35.251,35.754,35.952,35.785,35.546,35.665,35.682,35.763,35.399,35.141,35.192,35.318,35.392,35.654,35.347,35.457,35.51,35.456,35.747,35.443,35.563,35.545,35.779,35.914,36.15,35.98,35.873,36.569,36.325,36.712,36.533,36.485,36.606,36.476,36.908,36.818,36.959,37.402,37.743,38.124,37.926,37.993,38.271,38.784,39.139,39.538,39.517,39.498,39.981,40.114,39.839,39.947,40.061,40.431,40.387,40.0,40.318,40.26,39.985,40.313,40.454,40.283
682,B,False,49.722,48.517,52.659,52.828,53.372,49.945,47.663,49.072,50.611,50.719,49.017,50.917,50.777,50.075,47.917,47.749,47.083,46.488,44.803,43.809,42.448,42.985,42.144,42.767,46.286,46.073,44.938,46.644,48.263,49.61,51.079,52.003,53.554,53.449,55.616,54.352,53.393,51.883,55.649,54.154,51.933,50.725,49.273,48.635,47.09,46.029,45.268,45.102,45.188,46.969,46.976,44.415,45.105,45.745,45.287,48.618,45.727,44.888,47.3,47.829,48.928,48.477,48.024,48.92,48.209,48.541,48.028,46.892,48.866,48.761,48.657,48.734,49.557,50.105,49.687,51.182,52.079,54.685,53.666,54.826,55.644,53.504,52.816,53.043,52.887,52.97,52.182,51.951,50.486,51.45,51.634,50.032,49.872,48.573,46.908,46.936,46.98,46.22,46.389,46.716,47.819,49.041,51.726,52.393,53.532,52.857,53.616,52.963,52.051,52.669,54.924,54.612,54.438,55.456,54.644,55.554,55.049,55.164,55.037
683,B,False,51.649,52.187,51.556,51.735,51.947,51.801,52.249,52.113,51.908,52.029,51.596,51.119,51.889,52.295,51.971,52.754,52.336,53.101,53.576,53.196,54.02,53.844,54.647,54.353,54.71,53.915,55.133,55.62,56.094,55.776,57.072,57.142,57.742,57.554,58.755,60.461,60.372,60.605,61.219,61.577,60.706,60.389,60.914,59.429,59.887,59.573,59.859,58.992,58.73,58.26,58.009,57.363,57.525,57.299,57.324,57.021,56.846,56.98,58.303,57.617,57.55,58.27,59.056,58.26,58.781,58.316,58.396,58.059,58.865,59.453,59.368,59.43,59.979,58.765,59.07,59.497,59.387,59.065,58.987,59.549,59.73,57.748,57.476,58.657,58.072,59.098,58.61,58.772,59.51,59.56,59.46,60.046,60.254,59.457,58.68,59.877,59.49,60.312,60.894,61.609,62.3,62.661,63.492,64.37,63.51,64.242,65.78,66.585,67.178,66.73,66.081,66.172,66.422,66.874,67.27,67.122,66.017,64.364,64.785
684,B,False,69.641,70.855,72.431,71.597,72.457,71.234,71.514,71.622,70.87,70.771,70.731,71.862,71.448,70.889,70.149,70.41,71.05,70.475,72.417,72.373,71.439,70.407,70.879,70.068,70.689,68.848,67.922,67.687,68.225,69.225,70.14,71.412,71.439,72.103,73.108,75.57,76.18,77.662,77.88,80.028,80.799,82.226,83.227,81.305,80.602,82.625,80.898,78.243,77.356,76.472,76.028,78.097,77.132,77.172,75.667,74.185,74.126,73.751,72.892,73.874,74.531,73.891,72.935,73.657,74.231,74.874,73.482,74.382,74.503,71.686,74.61,74.779,74.019,75.479,76.006,75.851,75.679,75.403,75.112,76.556,75.247,77.495,79.36,79.235,79.647,81.513,83.419,83.346,84.916,84.315,84.313,85.213,86.997,85.696,85.743,83.813,84.695,82.368,79.347,79.625,76.702,77.107,74.091,73.056,70.533,71.221,69.102,69.793,72.314,73.58,74.478,75.607,78.897,82.067,86.341,86.36,84.771,87.719,88.177
685,B,True,29.72,29.179,28.98,29.321,28.851,29.796,29.496,28.771,29.071,29.005,28.884,29.459,29.892,29.706,29.577,30.234,30.259,31.127,30.124,30.276,29.943,29.823,30.993,29.662,29.553,29.626,29.688,30.224,30.188,30.784,30.676,31.298,30.855,30.812,31.147,30.989,30.626,29.693,30.21,30.691,31.03,31.237,31.224,31.465,31.63,31.613,31.688,32.214,31.832,32.748,32.158,31.691,32.548,32.402,32.965,33.158,33.277,32.722,32.933,33.397,33.58,33.533,33.168,32.98,33.332,34.075,33.905,34.491,34.208,33.795,33.652,34.524,34.248,34.089,33.851,34.124,34.483,34.538,35.058,34.499,34.875,34.819,34.358,34.449,34.491,34.332,34.605,34.965,34.671,34.41,34.77,35.02,34.618,34.142,34.884,35.361,35.981,36.179,36.339,35.471,35.88,36.103,36.178,36.746,36.638,35.999,36.396,36.082,36.461,35.999,36.482,36.379,36.411,36.473,36.842,36.908,34.95,35.618,35.568
686,B,False,59.902,62.399,63.431,65.733,66.18,65.648,64.272,63.997,62.934,60.773,59.078,57.675,56.679,55.605,56.032,56.601,57.521,57.81,58.378,59.801,58.84,60.49,60.151,61.634,62.309,62.857,64.129,64.276,63.395,63.184,63.762,63.848,63.09,63.798,63.803,64.391,64.14,62.911,63.366,62.622,63.248,63.09,63.274,65.006,64.767,67.04,67.467,67.313,68.675,68.674,69.447,69.658,71.1,70.538,70.139,70.506,68.851,67.419,67.191,67.188,66.109,64.749,62.909,62.668,62.106,61.965,61.677,61.305,63.395,64.617,66.727,65.981,69.32,69.75,70.365,70.172,68.182,65.727,63.565,61.462,61.053,60.575,60.26,58.626,58.05,57.522,58.153,58.797,57.868,59.236,58.669,59.781,60.057,58.176,58.92,58.802,59.301,58.155,59.051,58.344,58.616,59.008,57.666,57.11,56.368,57.487,57.213,56.683,56.271,55.672,55.79,55.081,54.678,55.991,56.211,56.691,58.384,58.542,60.067
687,B,False,60.341,60.207,59.845,60.358,61.795,61.673,61.55,63.403,64.866,66.681,67.149,66.419,67.144,66.357,66.732,66.137,66.961,66.312,65.358,64.101,62.348,60.61,59.81,59.924,58.899,58.179,56.606,56.315,56.655,55.53,55.321,54.395,54.142,53.927,53.617,54.063,52.457,52.593,53.572,52.732,53.225,53.56,53.553,54.447,54.706,55.044,55.274,55.704,56.373,57.538,59.046,60.878,61.973,62.718,62.57,63.221,64.492,63.42,63.259,61.841,61.244,59.234,57.224,56.376,55.973,54.01,53.127,52.727,53.573,52.215,51.732,52.182,52.33,52.719,52.922,53.829,53.537,53.912,55.276,55.278,55.574,56.454,57.306,57.654,56.117,58.137,59.037,57.791,56.94,56.79,55.991,55.505,55.735,55.485,55.144,55.066,54.252,53.611,54.513,54.258,53.622,53.164,53.8,53.591,52.757,52.24,51.425,50.988,50.421,49.728,48.209,48.775,48.009,47.083,47.133,46.449,46.608,47.129,46.788
688,B,True,61.163,60.542,61.697,61.244,59.466,59.734,58.969,59.469,59.561,58.34,57.889,57.415,56.313,56.945,56.979,57.318,57.148,58.287,58.697,59.11,61.105,62.002,62.843,62.86,63.286,64.644,64.285,65.54,63.601,64.779,64.655,64.425,62.636,62.926,64.458,64.012,63.929,63.385,63.954,62.988,64.627,64.187,64.574,64.039,64.298,63.448,64.454,64.237,64.649,63.77,62.385,61.761,61.533,60.753,61.167,61.249,61.269,61.055,61.106,60.996,60.014,62.431,63.26,62.505,63.621,65.857,66.826,68.307,69.703,70.758,71.26,72.015,69.819,69.039,68.945,68.242,67.016,67.544,66.993,66.913,67.795,66.063,65.673,65.05,65.768,64.741,65.121,64.924,64.152,64.004,63.703,63.7,63.752,64.33,64.714,65.685,66.264,65.781,65.255,66.026,65.873,66.738,66.361,66.398,66.442,66.226,65.93,65.896,67.487,66.771,66.942,67.166,67.288,67.312,67.249,67.174,68.141,67.949,69.45
689,B,False,53.285,54.816,54.544,54.357,54.982,55.586,56.464,57.277,57.595,58.393,58.664,58.828,58.664,58.833,59.529,59.914,60.245,60.9,61.163,60.542,61.697,61.244,59.466,59.734,58.969,59.469,59.561,58.34,57.889,57.415,56.313,56.945,56.979,57.318,57.148,58.287,58.697,59.11,61.105,62.002,62.843,62.86,63.286,64.644,64.285,65.54,63.601,64.779,64.655,64.425,62.636,62.926,64.458,64.012,63.929,63.385,63.954,62.988,64.627,64.187,64.574,64.039,64.298,63.448,64.454,64.237,64.649,63.77,62.385,61.761,61.533,60.753,61.167,61.249,61.269,61.055,61.106,60.996,60.014,62.431,63.26,62.505,63.621,65.857,66.826,68.307,69.703,70.758,71.26,72.015,69.819,69.039,68.945,68.242,67.016,67.544,66.993,66.913,67.795,66.063,65.673,65.05,65.768,64.741,65.121,64.924,64.152,64.004,63.703,63.7,63.752,64.33,64.714,65.685,66.264,65.781,65.255,66.026,65.873
690,B,False,78.936,77.122,78.646,76.285,74.11,73.229,72.547,70.893,70.153,71.784,72.8,72.439,73.884,74.143,76.449,77.833,78.535,77.9,76.308,74.57,75.045,74.723,76.454,77.799,78.313,77.961,78.028,79.34,78.093,78.715,77.271,77.062,79.314,77.804,77.463,78.364,77.766,74.762,73.847,72.947,72.814,72.599,74.104,73.692,75.338,74.381,72.855,74.009,74.918,74.932,76.87,79.361,78.728,81.964,81.287,83.546,82.167,80.346,83.102,80.776,80.531,79.014,78.644,79.789,78.104,80.063,77.97,75.599,74.846,75.98,76.418,75.29,74.697,74.623,75.151,74.684,73.654,74.949,76.758,74.77,73.074,71.976,70.961,72.856,74.164,72.837,72.202,70.857,70.933,71.595,71.828,72.832,71.35,72.373,72.708,72.965,73.322,74.236,75.639,75.492,76.86,77.018,78.018,79.029,83.688,82.804,82.29,78.298,76.203,81.181,77.983,76.627,78.799,77.175,76.927,75.318,75.313,76.611,76.129
691,B,False,43.562,43.396,42.696,42.913,42.87,42.69,41.711,40.823,40.497,40.697,39.733,39.439,39.503,38.657,39.467,39.617,39.197,39.636,39.086,38.919,39.412,38.951,38.771,37.911,38.273,38.329,38.468,37.796,37.034,37.647,37.205,38.167,36.691,36.042,36.199,36.051,36.682,37.27,37.129,37.75,38.818,38.975,38.548,38.411,38.071,37.926,37.825,38.217,37.084,37.874,37.553,37.289,36.404,35.533,35.292,34.863,34.661,33.985,34.416,34.482,33.807,33.289,33.526,34.283,34.499,34.617,34.401,34.976,35.421,34.745,34.805,35.31,36.146,35.425,35.828,35.203,35.674,35.935,35.477,35.354,34.49,34.092,33.281,33.042,33.181,32.84,31.902,31.498,31.594,31.939,31.904,32.97,32.946,33.104,33.211,32.28,32.477,32.187,31.484,30.868,29.956,30.02,30.116,29.776,29.963,29.573,29.517,28.461,28.079,28.245,28.667,28.6,28.567,28.802,29.185,30.33,30.851,29.962,30.361
692,B,True,43.573,44.508,45.163,45.299,46.074,46.269,47.132,47.999,48.008,48.973,47.943,48.269,47.056,47.672,47.403,46.012,44.917,44.597,44.091,43.639,43.58,44.009,43.529,43.491,43.306,43.688,42.77,42.626,43.083,43.757,44.033,44.108,45.175,45.732,46.181,46.26,47.087,47.584,48.143,48.027,49.088,48.576,47.929,48.411,49.487,49.181,49.693,49.581,49.341,49.325,48.339,48.564,48.026,47.557,47.368,46.855,46.183,46.031,46.064,45.05,44.424,43.919,42.769,43.111,43.268,43.652,43.781,44.338,45.405,45.814,47.264,48.193,49.255,50.018,49.826,50.291,50.746,50.825,50.553,49.918,50.283,50.233,50.256,49.269,48.231,48.607,47.826,47.242,47.536,48.782,48.205,47.747,47.32,47.57,47.208,47.564,47.128,46.863,46.872,47.655,47.969,47.639,47.674,48.29,48.665,49.168,48.588,48.505,48.344,49.38,49.095,48.44,48.05,48.03,47.943,47.821,47.621,48.229,48.789
693,B,True,39.417,39.659,40.339,40.105,40.391,40.442,40.579,40.537,40.215,40.43,40.185,39.785,39.921,40.001,39.822,39.67,39.591,39.623,39.805,39.49,39.315,39.193,39.384,39.439,39.719,39.874,40.579,41.143,41.973,43.031,43.661,44.218,44.403,44.42,44.403,44.016,43.318,43.014,42.013,41.773,40.852,39.996,39.814,39.849,39.537,39.618,39.829,39.93,40.14,40.382,40.69,41.076,41.354,41.601,42.758,43.372,44.419,44.476,45.185,44.983,45.37,45.208,45.367,45.428,45.544,45.703,45.798,45.943,46.223,46.057,46.154,46.088,46.26,46.223,45.856,45.366,44.782,44.526,44.09,43.746,43.606,43.389,43.487,43.312,43.39,43.453,43.188,43.303,43.133,42.946,43.066,42.923,43.496,44.403,45.311,46.34,46.656,47.114,47.611,47.91,48.515,48.169,47.808,47.503,46.759,46.182,46.199,45.599,45.558,44.897,44.511,44.744,44.482,44.306,44.311,44.096,44.169,44.67,44.272
694,B,False,29.05,29.268,28.86,28.825,28.987,29.63,29.539,29.462,28.758,28.37,28.247,28.38,27.804,27.465,26.919,26.957,26.812,27.188,27.298,27.392,27.274,27.962,27.874,27.673,27.629,27.795,28.193,27.747,27.427,27.568,28.247,28.25,28.017,27.96,28.502,28.313,27.935,27.795,27.859,27.862,28.059,28.444,28.993,30.139,30.4,29.716,29.578,30.311,30.503,31.829,30.497,30.755,30.956,31.064,30.953,30.59,30.443,31.213,30.693,31.02,31.155,32.946,30.915,31.61,33.295,32.325,31.803,31.733,31.793,32.05,32.96,33.454,33.793,34.967,34.393,34.182,35.216,36.361,37.925,37.576,35.258,35.478,35.604,35.543,36.317,35.375,36.207,36.261,38.697,37.356,35.478,35.815,38.494,35.762,35.814,35.06,35.646,34.874,34.61,34.894,34.842,34.474,33.819,34.464,33.35,33.88,34.16,32.408,32.663,33.042,32.36,30.283,33.28,33.27,31.012,32.835,34.635,34.337,39.983
