,FLARE_TYPE,COINCIDENCE,g_s_1,g_s_2,g_s_3,g_s_4,g_s_5,g_s_6,g_s_7,g_s_8,g_s_9,g_s_10,g_s_11,g_s_12,g_s_13,g_s_14,g_s_15,g_s_16,g_s_17,g_s_18,g_s_19,g_s_20,g_s_21,g_s_22,g_s_23,g_s_24,g_s_25,g_s_26,g_s_27,g_s_28,g_s_29,g_s_30,g_s_31,g_s_32,g_s_33,g_s_34,g_s_35,g_s_36,g_s_37,g_s_38,g_s_39,g_s_40,g_s_41,g_s_42,g_s_43,g_s_44,g_s_45,g_s_46,g_s_47,g_s_48,g_s_49,g_s_50,g_s_51,g_s_52,g_s_53,g_s_54,g_s_55,g_s_56,g_s_57,g_s_58,g_s_59,g_s_60,g_s_61,g_s_62,g_s_63,g_s_64,g_s_65,g_s_66,g_s_67,g_s_68,g_s_69,g_s_70,g_s_71,g_s_72,g_s_73,g_s_74,g_s_75,g_s_76,g_s_77,g_s_78,g_s_79,g_s_80,g_s_81,g_s_82,g_s_83,g_s_84,g_s_85,g_s_86,g_s_87,g_s_88,g_s_89,g_s_90,g_s_91,g_s_92,g_s_93,g_s_94,g_s_95,g_s_96,g_s_97,g_s_98,g_s_99,g_s_100,g_s_101,g_s_102,g_s_103,g_s_104,g_s_105,g_s_106,g_s_107,g_s_108,g_s_109,g_s_110,g_s_111,g_s_112,g_s_113,g_s_114,g_s_115,g_s_116,g_s_117,g_s_118
645,B,False,3774.2,2487.4,3070.8,3836.0,4047.5,3827.7,3638.4,3873.8,3958.5,3680.5,3572.7,3677.2,4255.5,3772.8,4362.9,2953.1,3185.0,3665.5,3563.0,2677.3,3147.9,3061.1,3108.2,3000.2,2930.1,3200.3,2730.1,2735.9,2618.5,3094.2,2927.8,3055.4,3169.7,3648.2,3704.1,2811.1,2923.5,2760.6,3827.6,3580.5,3631.4,3298.5,3131.2,3718.4,3439.1,2844.7,2872.1,2410.7,2509.0,2351.9,3021.6,2346.4,2746.7,2551.8,2602.8,2371.9,3525.7,3412.8,3291.1,3918.2,4290.5,3328.7,2837.6,4177.6,3928.5,3679.3,3730.5,3534.3,4949.0,3527.0,3982.4,3346.1,3030.4,3383.6,3203.5,3101.1,2848.9,2674.3,3581.8,4680.8,3584.8,3368.7,3295.2,4641.9,3483.5,3365.0,3658.5,4383.4,4050.0,4021.3,3187.1,3317.8,3719.3,3815.0,4241.4,3513.6,3859.4,3839.0,2637.1,3024.1,3938.5,3740.4,3769.8,4252.4,3003.6,3353.9,2675.3,2803.6,2984.5,2904.7,3366.3,3031.8,2962.3,2682.6,2617.4,2916.1,2735.5,2532.6
646,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,B,True,2710.3,0.0,2338.7,0.0,0.0,5031.3,4981.1,0.0,2188.9,6507.1,3626.9,4628.0,1167.3,322.14,363.67,684.89,74.852,0.0,0.0,0.0,255.44,486.23,0.0,376.53,467.83,4903.9,4121.0,2483.6,1745.1,14202.0,15112.0,32849.0,11557.0,24315.0,15796.0,2264.7,7809.5,16460.0,403.59,302.85,0.0,0.0,0.0,0.0,0.0,396.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,B,True,3219.7,3194.1,3528.3,2802.8,2763.0,2757.5,3743.4,3886.4,3785.0,4815.5,4765.4,6509.8,5670.7,5260.9,6076.3,5172.0,3843.3,5457.5,3632.5,4588.7,4250.2,4678.2,4705.4,5434.3,5047.6,3758.4,4387.8,4774.6,3889.6,3153.7,3204.2,3846.6,3769.1,3073.3,2990.6,3966.8,3062.4,3703.1,4133.9,3557.8,5115.6,4451.6,2362.4,2201.6,2164.0,3669.0,3641.8,4052.8,3613.2,2645.8,2638.9,2788.8,2587.8,1899.7,1855.8,2165.7,2834.3,1354.3,1207.4,699.23,772.02,722.55,1356.7,1446.9,2909.4,2204.5,739.34,1595.0,1638.4,1413.3,2223.4,724.73,724.73,1338.1,720.51,728.39,797.41,1394.8,788.11,1340.6,1271.7,1327.5,1350.7,1334.1,1290.7,1318.8,1324.2,1336.2,1330.2,2268.0,2368.5,2338.2,2455.6,3076.9,2259.8,1735.7,1708.7,2645.0,3087.8,2421.3,2024.0,2528.2,2634.4,2397.4,3289.1,2432.8,3145.1,2528.7,4047.9,3517.7,3793.5,4725.4,3477.7,3523.8,4355.4,5011.6,2608.5,3687.3
650,B,False,1542.1,1630.5,1892.1,1612.3,1998.7,2068.3,1752.6,2589.1,2682.3,2950.5,2183.7,2119.0,2191.8,2859.8,2787.4,2906.0,3024.7,2878.2,3386.3,2958.4,2802.8,3610.5,2639.8,2999.0,3079.5,2754.0,2827.4,2995.5,3171.9,2943.7,2805.0,3358.6,2948.1,3481.8,3785.0,2709.7,3452.4,3387.2,3093.4,3089.7,3040.3,3390.5,3157.9,2898.6,3154.8,2624.3,2814.8,3054.9,3294.4,3079.6,2622.0,2884.8,2725.9,3155.4,2900.4,2936.2,2344.3,2913.5,3378.3,3338.5,3219.4,2711.7,3083.0,3030.2,3285.4,2803.9,3596.0,3181.8,3949.6,3577.1,4090.9,4281.3,3737.6,3226.7,2851.3,2440.1,2931.1,2482.4,2480.2,1830.5,2817.0,3184.6,2965.6,3383.9,3219.7,2816.8,2900.3,2602.4,2858.0,2674.7,2492.4,2896.1,2851.9,2410.1,2704.5,1768.5,2511.1,2096.1,2629.4,2155.4,2288.2,2684.6,1739.0,2295.1,1906.4,1911.3,2089.3,2650.5,2676.5,2656.6,2824.4,1839.3,2188.3,1891.5,2398.5,2080.2,1549.8,2667.2
651,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,B,True,80352.0,113530.0,96559.0,107830.0,100590.0,100500.0,60272.0,97379.0,66378.0,71567.0,50360.0,39625.0,27182.0,23668.0,24100.0,27806.0,26848.0,31187.0,22053.0,17748.0,14775.0,15725.0,32535.0,18976.0,10156.0,24795.0,14733.0,11464.0,10120.0,10375.0,9378.1,9690.5,10788.0,8809.4,10329.0,14524.0,26512.0,19398.0,13101.0,9352.3,20585.0,18515.0,11118.0,16546.0,24593.0,18426.0,18483.0,15394.0,16876.0,24212.0,26704.0,5797.9,14186.0,17916.0,6330.3,14436.0,16008.0,14938.0,18607.0,10809.0,7209.6,18941.0,10027.0,11582.0,12391.0,5809.1,11484.0,11368.0,11807.0,5622.8,5353.9,1131.8,552.92,865.57,831.06,1126.1,1689.4,869.08,1145.4,5087.8,673.02,610.07,914.99,5699.6,5093.4,5357.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,B,False,132.76,135.82,147.92,92.244,115.54,120.58,93.384,102.97,144.48,105.85,167.99,145.17,163.63,180.87,170.23,139.89,124.34,107.77,101.89,106.09,116.34,111.9,110.52,109.14,131.38,136.47,258.26,121.09,120.0,126.92,128.01,122.47,124.14,121.92,130.25,123.66,128.74,131.91,0.0,121.68,116.74,123.22,114.44,123.81,0.0,0.0,0.0,278.88,120.74,267.76,0.0,0.0,0.0,0.0,156.11,158.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.923,72.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407.9,0.0,0.0,0.0,4450.9,4452.1,0.0,0.0,0.0,0.0,0.0,0.0,4842.8,4628.4,4603.7,4522.8,4565.8,4483.0,0.0,0.0,4591.1,4532.0,4312.6,4424.7,4516.1,4767.0,4705.0,4469.8,4550.6,4587.1,0.0,0.0,4704.5,4723.5,4736.4,4786.8,4726.0,0.0,0.0,0.0,5143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,B,False,88.568,83.367,88.701,85.895,79.068,97.437,104.46,104.05,106.02,107.69,110.75,104.4,94.844,89.958,87.329,85.791,74.122,81.858,0.0,0.0,80.016,87.756,90.888,78.384,77.62,85.816,79.373,69.569,156.25,155.97,153.34,147.99,148.11,179.46,188.94,176.18,166.54,190.21,220.82,242.07,401.39,349.1,435.76,283.21,378.39,337.94,325.46,355.53,316.39,284.31,201.01,290.72,317.39,289.09,260.28,152.78,229.36,155.56,199.25,203.9,264.05,210.97,169.95,229.78,224.05,267.64,273.18,270.19,279.72,322.96,401.29,400.59,433.5,336.95,375.62,365.49,345.02,265.88,327.4,308.08,188.37,223.0,215.1,245.48,290.8,265.69,176.06,254.63,208.32,271.08,200.42,202.83,148.22,196.92,178.32,138.52,186.09,185.95,150.02,163.43,157.25,142.89,120.76,78.402,81.902,108.43,114.92,112.86,106.81,129.12,107.24,96.213,102.41,56.168,44.793,49.446,56.68,50.535
663,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,B,True,632.32,716.36,540.5,555.86,516.39,510.02,424.32,516.37,499.63,378.91,390.05,406.38,351.33,309.06,343.07,337.49,353.6,329.08,337.87,255.64,293.22,302.15,329.35,331.69,330.7,321.15,304.19,300.02,301.05,297.2,289.99,288.43,286.19,278.51,278.48,227.53,266.33,242.89,259.44,228.27,266.64,216.58,264.32,295.81,269.63,240.99,255.25,243.63,177.62,251.08,226.77,162.47,139.13,150.53,145.89,179.29,192.5,231.88,145.71,137.17,183.5,225.42,254.91,240.45,209.89,227.15,222.07,223.69,235.73,233.14,228.01,142.76,221.31,228.95,146.57,138.39,225.56,222.0,244.89,240.28,158.45,245.63,152.14,146.67,139.33,236.64,234.04,230.73,229.09,231.73,146.14,233.86,220.93,206.78,200.58,114.59,193.23,198.57,182.95,167.2,100.45,85.28,79.951,92.54,100.37,91.028,79.54,68.931,78.117,67.875,64.616,71.552,76.385,71.946,58.891,58.509,58.993,59.506
665,B,False,2046.2,2037.4,1837.4,2012.6,1945.2,1508.7,1433.6,1394.6,1369.9,1378.9,1420.8,1426.4,1337.7,838.81,1302.0,772.01,762.93,709.64,718.46,659.2,868.6,904.72,881.66,1011.8,1031.6,1005.9,999.61,873.28,630.92,857.87,789.19,803.19,866.78,830.13,645.17,827.83,620.59,698.55,711.87,774.53,768.59,536.77,776.15,618.94,479.51,515.1,486.24,582.3,648.48,581.96,441.15,373.27,609.71,479.26,448.7,468.61,394.78,263.37,250.28,235.9,445.25,358.44,337.45,166.53,242.09,207.12,140.74,85.214,0.0,149.33,114.27,85.531,90.033,96.549,71.174,81.206,85.017,79.725,86.729,85.606,158.08,92.904,99.974,88.137,96.986,79.677,74.466,85.546,58.345,72.853,61.532,119.76,59.21,64.893,65.956,61.196,51.962,112.24,65.277,65.313,0.0,0.0,0.0,49.863,0.0,0.0,0.0,0.0,41.177,36.54,45.051,39.897,29.179,17.673,26.369,29.111,33.384,24.782
666,B,True,296.13,479.1,477.87,455.04,592.65,592.74,628.98,650.07,625.92,620.23,620.31,418.43,627.62,596.6,638.97,607.63,590.17,594.44,584.61,550.67,359.42,360.04,364.48,222.71,219.36,221.91,222.29,218.38,346.27,347.99,333.3,194.38,194.97,191.64,189.72,188.2,189.03,182.78,176.98,320.72,316.97,175.31,171.84,161.55,158.8,282.13,278.64,279.44,298.09,278.97,279.26,276.87,262.45,266.82,267.52,265.54,153.56,152.36,156.73,168.87,164.87,175.15,174.88,164.73,158.11,164.62,158.87,168.5,168.66,173.27,169.12,165.42,164.45,172.36,162.74,160.29,164.13,167.94,161.09,158.39,158.28,156.32,165.3,156.4,153.51,141.15,156.2,372.05,371.16,367.42,364.76,347.21,344.94,341.86,331.03,332.46,351.11,358.94,375.67,355.92,355.86,353.13,350.09,708.77,376.22,336.25,327.55,325.17,329.31,313.4,329.48,332.32,328.33,334.1,442.98,508.39,480.83,476.43
667,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,B,True,61.571,60.286,64.548,56.924,52.071,49.867,58.782,60.068,59.425,55.903,49.39,46.191,44.955,42.287,30.317,32.548,36.256,23.609,25.926,0.0,22.145,19.391,15.793,16.539,24.402,25.446,16.411,16.184,14.473,15.095,16.691,14.959,17.333,18.84,13.889,13.059,16.131,20.361,22.102,28.934,28.82,32.461,29.051,23.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.87,523.73,260.82,253.91,274.05,290.66,306.76,360.9,662.14,714.59,842.07,931.24,1024.6,1452.5,1187.3,1250.6,1581.9,2132.9,1267.2,1266.0,1192.6,1201.8,1269.8,1267.2,1840.9,1836.4,1845.4,1865.4,1907.1,1939.5,1301.8,1309.7,1316.9,1287.3,1358.5,1552.0,1523.2,1518.9,1528.6,1593.1,1605.2
670,B,True,789.78,713.75,724.09,763.3,848.69,928.55,1080.7,908.44,889.93,1111.7,1060.5,1027.8,933.73,1014.9,1011.5,966.8,960.03,930.52,925.05,904.09,953.7,922.87,947.72,959.67,985.42,1004.6,991.37,982.29,999.89,996.63,1036.8,1059.3,1044.1,1039.6,1022.5,1008.0,867.77,1023.4,850.97,855.82,864.96,834.76,779.23,779.53,785.19,773.43,719.64,689.69,763.39,745.29,719.11,722.79,712.23,730.84,700.31,809.33,653.54,796.16,660.75,571.2,682.64,697.86,697.27,871.99,799.48,1071.5,850.83,1328.0,1336.6,1330.2,721.03,1029.8,635.0,630.12,728.2,702.64,872.47,590.14,599.63,862.3,849.98,825.93,577.87,582.39,578.4,841.37,1594.5,811.72,814.71,758.33,779.06,779.54,785.79,773.12,777.86,705.47,931.0,915.1,923.7,704.07,907.63,697.6,704.52,918.64,637.38,669.1,470.48,487.4,441.36,251.9,259.99,246.52,422.51,424.26,397.1,410.99,587.36,620.33
