,FLARE_TYPE,COINCIDENCE,TOTPOT_1,TOTPOT_2,TOTPOT_3,TOTPOT_4,TOTPOT_5,TOTPOT_6,TOTPOT_7,TOTPOT_8,TOTPOT_9,TOTPOT_10,TOTPOT_11,TOTPOT_12,TOTPOT_13,TOTPOT_14,TOTPOT_15,TOTPOT_16,TOTPOT_17,TOTPOT_18,TOTPOT_19,TOTPOT_20,TOTPOT_21,TOTPOT_22,TOTPOT_23,TOTPOT_24,TOTPOT_25,TOTPOT_26,TOTPOT_27,TOTPOT_28,TOTPOT_29,TOTPOT_30,TOTPOT_31,TOTPOT_32,TOTPOT_33,TOTPOT_34,TOTPOT_35,TOTPOT_36,TOTPOT_37,TOTPOT_38,TOTPOT_39,TOTPOT_40,TOTPOT_41,TOTPOT_42,TOTPOT_43,TOTPOT_44,TOTPOT_45,TOTPOT_46,TOTPOT_47,TOTPOT_48,TOTPOT_49,TOTPOT_50,TOTPOT_51,TOTPOT_52,TOTPOT_53,TOTPOT_54,TOTPOT_55,TOTPOT_56,TOTPOT_57,TOTPOT_58,TOTPOT_59,TOTPOT_60,TOTPOT_61,TOTPOT_62,TOTPOT_63,TOTPOT_64,TOTPOT_65,TOTPOT_66,TOTPOT_67,TOTPOT_68,TOTPOT_69,TOTPOT_70,TOTPOT_71,TOTPOT_72,TOTPOT_73,TOTPOT_74,TOTPOT_75,TOTPOT_76,TOTPOT_77,TOTPOT_78,TOTPOT_79,TOTPOT_80,TOTPOT_81,TOTPOT_82,TOTPOT_83,TOTPOT_84,TOTPOT_85,TOTPOT_86,TOTPOT_87,TOTPOT_88,TOTPOT_89,TOTPOT_90,TOTPOT_91,TOTPOT_92,TOTPOT_93,TOTPOT_94,TOTPOT_95,TOTPOT_96,TOTPOT_97,TOTPOT_98,TOTPOT_99,TOTPOT_100,TOTPOT_101,TOTPOT_102,TOTPOT_103,TOTPOT_104,TOTPOT_105,TOTPOT_106,TOTPOT_107,TOTPOT_108,TOTPOT_109,TOTPOT_110,TOTPOT_111,TOTPOT_112,TOTPOT_113,TOTPOT_114,TOTPOT_115,TOTPOT_116,TOTPOT_117,TOTPOT_118,TOTPOT_119
680,B,False,2.1253e+23,2.1127e+23,2.1011e+23,2.0975e+23,2.0879e+23,2.0788e+23,2.0577e+23,2.0319e+23,2.0172e+23,2.0099e+23,2.0219e+23,2.0232e+23,2.007e+23,2.0204e+23,2.0145e+23,2.0216e+23,2.029e+23,2.0151e+23,2.0138e+23,2.0186e+23,2.0127e+23,2.0007e+23,1.9979e+23,2.0098e+23,2.0277e+23,2.0121e+23,2.0104e+23,2.0156e+23,2.0261e+23,2.0246e+23,2.0007e+23,2.0193e+23,2.0309e+23,2.0485e+23,2.045e+23,2.0281e+23,2.0431e+23,2.0403e+23,2.028e+23,2.0422e+23,2.0482e+23,2.0508e+23,2.0555e+23,2.0552e+23,2.0474e+23,2.059e+23,2.0592e+23,2.0522e+23,2.0474e+23,2.0205e+23,2.0285e+23,2.0303e+23,2.0372e+23,2.045e+23,2.0358e+23,2.022e+23,2.0376e+23,2.0211e+23,2.0144e+23,2.0046e+23,2.0177e+23,2.0137e+23,1.9918e+23,1.9863e+23,1.9962e+23,1.9956e+23,2.018e+23,2.0144e+23,2.0159e+23,2.025e+23,2.0383e+23,2.0314e+23,2.035e+23,2.056e+23,2.0517e+23,2.046e+23,2.0263e+23,2.0202e+23,2.0196e+23,1.9978e+23,1.9855e+23,1.9897e+23,1.9815e+23,1.9628e+23,1.9696e+23,1.9433e+23,1.9347e+23,1.9256e+23,1.8956e+23,1.881e+23,1.8795e+23,1.8827e+23,1.8784e+23,1.8445e+23,1.8299e+23,1.8379e+23,1.8155e+23,1.8096e+23,1.8179e+23,1.7953e+23,1.7869e+23,1.8007e+23,1.8232e+23,1.7941e+23,1.7903e+23,1.7925e+23,1.8072e+23,1.8123e+23,1.8021e+23,1.7933e+23,1.8015e+23,1.8089e+23,1.8077e+23,1.8247e+23,1.8162e+23,1.8198e+23,1.8165e+23,1.7953e+23,1.7854e+23
681,B,True,8.5806e+22,8.6234e+22,8.5534e+22,8.5074e+22,8.6131e+22,8.609e+22,8.5415e+22,8.4643e+22,8.626e+22,8.6572e+22,8.4853e+22,8.622e+22,8.724e+22,8.7348e+22,8.8371e+22,8.7887e+22,8.7488e+22,8.6509e+22,8.8481e+22,8.9252e+22,8.7914e+22,8.8425e+22,8.844e+22,8.8845e+22,8.7598e+22,8.5495e+22,8.6297e+22,8.7998e+22,8.5659e+22,8.5118e+22,8.4963e+22,8.6452e+22,8.6026e+22,8.7136e+22,8.4969e+22,8.6205e+22,8.809e+22,8.7586e+22,8.7068e+22,8.8275e+22,8.724e+22,8.884e+22,8.9069e+22,8.8748e+22,8.8895e+22,8.8568e+22,8.8902e+22,9.0676e+22,9.02e+22,8.9088e+22,8.7874e+22,8.7791e+22,8.856e+22,8.8756e+22,8.9363e+22,9.0341e+22,9.14e+22,9.2249e+22,9.1905e+22,9.1243e+22,9.0522e+22,9.1772e+22,9.1465e+22,9.2061e+22,9.3367e+22,9.3512e+22,9.5471e+22,9.5258e+22,9.5756e+22,9.734e+22,9.8359e+22,9.9624e+22,1.0156e+23,1.0279e+23,1.0324e+23,1.0293e+23,1.0465e+23,1.0658e+23,1.1061e+23,1.0946e+23,1.1086e+23,1.1249e+23,1.1382e+23,1.1491e+23,1.1473e+23,1.1496e+23,1.1545e+23,1.139e+23,1.1372e+23,1.1476e+23,1.1388e+23,1.1344e+23,1.1116e+23,1.116e+23,1.1205e+23,1.1123e+23,1.1123e+23,1.1203e+23,1.1045e+23,1.1148e+23,1.0973e+23,1.0965e+23,1.083e+23,1.0918e+23,1.1046e+23,1.1108e+23,1.1172e+23,1.1302e+23,1.1488e+23,1.1403e+23,1.147e+23,1.1585e+23,1.1619e+23,1.1599e+23,1.1702e+23,1.1836e+23,1.1837e+23,1.1895e+23,1.2108e+23
682,B,False,1.5534e+21,1.5648e+21,1.4203e+21,1.5084e+21,1.6234e+21,1.6527e+21,1.8864e+21,1.919e+21,2.1083e+21,1.974e+21,1.8737e+21,2.3685e+21,2.6602e+21,2.7113e+21,2.8029e+21,2.6807e+21,2.638e+21,2.5856e+21,2.6892e+21,2.9275e+21,3.255e+21,3.539e+21,3.9039e+21,4.16e+21,4.2952e+21,4.4226e+21,4.5124e+21,4.6712e+21,4.8059e+21,4.6299e+21,4.8253e+21,4.6843e+21,4.677e+21,4.6771e+21,4.7254e+21,4.609e+21,4.5699e+21,4.422e+21,4.4171e+21,4.0824e+21,4.3905e+21,4.3711e+21,4.4397e+21,4.4162e+21,4.7974e+21,5.0868e+21,5.0166e+21,5.1706e+21,5.0466e+21,5.1067e+21,6.3795e+21,6.7465e+21,6.495e+21,6.1442e+21,6.2231e+21,5.8301e+21,6.2788e+21,6.9308e+21,7.1687e+21,7.8229e+21,7.8381e+21,7.9727e+21,7.759e+21,7.6692e+21,8.0315e+21,8.1775e+21,7.7794e+21,7.9713e+21,8.2891e+21,8.3689e+21,8.5242e+21,8.6633e+21,8.8305e+21,9.2134e+21,9.244e+21,8.6329e+21,8.3405e+21,9.0429e+21,8.9547e+21,8.777e+21,8.4265e+21,8.7675e+21,8.9196e+21,8.5066e+21,8.2665e+21,8.2662e+21,8.3619e+21,8.4598e+21,8.7663e+21,8.2778e+21,8.0808e+21,8.1252e+21,8.4316e+21,8.4223e+21,8.3936e+21,8.3095e+21,8.4621e+21,8.7279e+21,8.5799e+21,8.5283e+21,8.2576e+21,8.1746e+21,7.9994e+21,8.3672e+21,8.1125e+21,7.7197e+21,7.7274e+21,7.7242e+21,7.2733e+21,7.3342e+21,7.1156e+21,7.4754e+21,7.7031e+21,7.7381e+21,6.9128e+21,6.774e+21,6.6859e+21,6.7061e+21,6.6456e+21
683,B,False,3.4153e+22,3.4687e+22,3.4263e+22,3.3795e+22,3.5517e+22,3.738e+22,3.7285e+22,3.6554e+22,3.5619e+22,3.5138e+22,3.4828e+22,3.4217e+22,3.4066e+22,3.4231e+22,3.4495e+22,3.387e+22,3.4188e+22,3.3933e+22,3.4472e+22,3.4769e+22,3.4783e+22,3.5081e+22,3.4903e+22,3.5676e+22,3.5622e+22,3.5728e+22,3.5438e+22,3.5557e+22,3.5352e+22,3.5412e+22,3.5147e+22,3.5866e+22,3.3843e+22,3.3648e+22,3.3946e+22,3.4376e+22,3.3989e+22,3.4229e+22,3.4772e+22,3.5627e+22,3.4792e+22,3.4767e+22,3.5034e+22,3.5555e+22,3.5735e+22,3.6629e+22,3.7045e+22,3.7666e+22,3.7997e+22,3.8971e+22,3.9216e+22,3.9212e+22,4.0745e+22,4.0501e+22,4.1023e+22,4.1536e+22,4.0178e+22,4.1134e+22,4.1569e+22,4.089e+22,4.1588e+22,4.1249e+22,4.1658e+22,4.2718e+22,4.1728e+22,4.1164e+22,4.0517e+22,4.2129e+22,4.1858e+22,4.0626e+22,4.0505e+22,4.0232e+22,3.9365e+22,3.939e+22,3.8743e+22,3.7946e+22,3.7566e+22,3.823e+22,3.8232e+22,3.7827e+22,3.7947e+22,3.9554e+22,3.9203e+22,3.8909e+22,3.9143e+22,3.8723e+22,3.7663e+22,3.7914e+22,3.8972e+22,3.9005e+22,3.9609e+22,3.8815e+22,3.7312e+22,3.8185e+22,3.8919e+22,3.947e+22,3.9153e+22,3.9308e+22,3.9671e+22,3.9428e+22,3.9277e+22,3.9724e+22,4.1795e+22,4.3243e+22,4.3137e+22,4.3633e+22,4.6281e+22,4.7148e+22,4.7833e+22,4.9259e+22,5.2076e+22,5.3274e+22,5.6199e+22,6.0123e+22,6.164e+22,6.3713e+22,6.5802e+22,6.6881e+22,6.8491e+22
684,B,False,3.3494e+22,3.3036e+22,3.2572e+22,3.2607e+22,3.2448e+22,3.1468e+22,3.1027e+22,3.0674e+22,3.0738e+22,3.1e+22,3.1176e+22,3.0293e+22,2.9954e+22,3.0551e+22,3.0103e+22,2.9284e+22,2.9078e+22,2.7803e+22,2.7269e+22,2.7429e+22,2.6765e+22,2.6567e+22,2.7148e+22,2.7908e+22,2.7283e+22,2.7701e+22,2.7529e+22,2.7221e+22,2.6405e+22,2.5864e+22,2.5688e+22,2.5342e+22,2.4144e+22,2.2986e+22,2.2072e+22,2.1657e+22,2.2575e+22,2.2565e+22,2.2846e+22,2.2949e+22,2.3819e+22,2.377e+22,2.3772e+22,2.4117e+22,2.3854e+22,2.284e+22,2.232e+22,2.1505e+22,2.0891e+22,2.0938e+22,2.0703e+22,2.0449e+22,2.0373e+22,2.0523e+22,2.0489e+22,2.0331e+22,1.9551e+22,1.9994e+22,1.9847e+22,1.9279e+22,1.924e+22,1.8384e+22,1.8122e+22,1.8267e+22,1.8106e+22,1.7891e+22,1.7943e+22,1.7707e+22,1.7303e+22,1.7094e+22,1.7156e+22,1.6291e+22,1.6359e+22,1.6459e+22,1.6178e+22,1.5405e+22,1.5225e+22,1.561e+22,1.5122e+22,1.4567e+22,1.4518e+22,1.4221e+22,1.3592e+22,1.2996e+22,1.3184e+22,1.2703e+22,1.2803e+22,1.2637e+22,1.2499e+22,1.2812e+22,1.3119e+22,1.2577e+22,1.2598e+22,1.2123e+22,1.1929e+22,1.1922e+22,1.1564e+22,1.1087e+22,1.0851e+22,1.0357e+22,1.1134e+22,1.0649e+22,1.1019e+22,1.137e+22,1.1528e+22,1.195e+22,1.2235e+22,1.1713e+22,1.1906e+22,1.1755e+22,1.1709e+22,1.0982e+22,1.0592e+22,1.071e+22,1.0707e+22,1.131e+22,1.0661e+22,1.0011e+22,9.8245e+21
685,B,True,2.683e+23,2.6996e+23,2.6933e+23,2.755e+23,2.6748e+23,2.6609e+23,2.6402e+23,2.6489e+23,2.6859e+23,2.654e+23,2.6615e+23,2.693e+23,2.6852e+23,2.6271e+23,2.6522e+23,2.6094e+23,2.6153e+23,2.6181e+23,2.6095e+23,2.6002e+23,2.5812e+23,2.5929e+23,2.6062e+23,2.5569e+23,2.5952e+23,2.6013e+23,2.5959e+23,2.5976e+23,2.6053e+23,2.6311e+23,2.5996e+23,2.6481e+23,2.6329e+23,2.5976e+23,2.5927e+23,2.5448e+23,2.5865e+23,2.5494e+23,2.5687e+23,2.5885e+23,2.5537e+23,2.5765e+23,2.5715e+23,2.5828e+23,2.5514e+23,2.575e+23,2.5809e+23,2.5514e+23,2.5787e+23,2.5252e+23,2.566e+23,2.5422e+23,2.5183e+23,2.5274e+23,2.5422e+23,2.5301e+23,2.501e+23,2.4761e+23,2.464e+23,2.4771e+23,2.4717e+23,2.4777e+23,2.4773e+23,2.4784e+23,2.4691e+23,2.4298e+23,2.47e+23,2.4657e+23,2.4764e+23,2.474e+23,2.483e+23,2.4766e+23,2.4885e+23,2.4963e+23,2.5e+23,2.5028e+23,2.4883e+23,2.4796e+23,2.5098e+23,2.4802e+23,2.5035e+23,2.5469e+23,2.5114e+23,2.4847e+23,2.4709e+23,2.4815e+23,2.4889e+23,2.4795e+23,2.4593e+23,2.4788e+23,2.4755e+23,2.4667e+23,2.4473e+23,2.4643e+23,2.4816e+23,2.4751e+23,2.4851e+23,2.4957e+23,2.4927e+23,2.4811e+23,2.4662e+23,2.4804e+23,2.4988e+23,2.5466e+23,2.5175e+23,2.5175e+23,2.545e+23,2.5347e+23,2.5803e+23,2.6077e+23,2.6312e+23,2.6687e+23,2.6801e+23,2.7075e+23,2.7306e+23,2.7343e+23,2.7001e+23,2.7138e+23,2.673e+23
686,B,False,1.1817e+23,1.1825e+23,1.1835e+23,1.189e+23,1.1913e+23,1.1955e+23,1.1987e+23,1.2067e+23,1.2178e+23,1.2193e+23,1.2254e+23,1.2325e+23,1.2434e+23,1.2282e+23,1.2257e+23,1.2229e+23,1.2196e+23,1.2151e+23,1.2101e+23,1.2221e+23,1.2189e+23,1.2392e+23,1.2515e+23,1.2501e+23,1.2792e+23,1.2903e+23,1.2998e+23,1.3045e+23,1.3219e+23,1.3266e+23,1.3156e+23,1.3261e+23,1.3417e+23,1.3351e+23,1.3429e+23,1.3498e+23,1.3483e+23,1.3676e+23,1.3706e+23,1.3822e+23,1.3876e+23,1.4003e+23,1.3876e+23,1.3912e+23,1.3937e+23,1.3942e+23,1.39e+23,1.4069e+23,1.409e+23,1.4062e+23,1.4119e+23,1.4028e+23,1.4e+23,1.4076e+23,1.4162e+23,1.4028e+23,1.4168e+23,1.4284e+23,1.4212e+23,1.4151e+23,1.4208e+23,1.43e+23,1.4439e+23,1.4503e+23,1.4446e+23,1.4231e+23,1.4316e+23,1.4053e+23,1.41e+23,1.4185e+23,1.4379e+23,1.3798e+23,1.3778e+23,1.3933e+23,1.3953e+23,1.396e+23,1.42e+23,1.4102e+23,1.4392e+23,1.4285e+23,1.4251e+23,1.4372e+23,1.4369e+23,1.4248e+23,1.4172e+23,1.4132e+23,1.4232e+23,1.425e+23,1.4288e+23,1.409e+23,1.3999e+23,1.3921e+23,1.3938e+23,1.3895e+23,1.3914e+23,1.3841e+23,1.3754e+23,1.3636e+23,1.3666e+23,1.3533e+23,1.3578e+23,1.3301e+23,1.3397e+23,1.3434e+23,1.3474e+23,1.3484e+23,1.3532e+23,1.3602e+23,1.3419e+23,1.3433e+23,1.3372e+23,1.3258e+23,1.3279e+23,1.3217e+23,1.296e+23,1.2913e+23,1.2985e+23,1.2791e+23,1.2899e+23
687,B,False,3.9181e+22,3.8713e+22,3.9141e+22,3.8658e+22,3.8303e+22,3.8049e+22,3.8685e+22,3.8973e+22,3.8848e+22,3.8849e+22,3.9089e+22,3.9045e+22,3.9052e+22,3.9213e+22,3.9011e+22,3.8885e+22,3.8189e+22,3.7953e+22,3.7875e+22,3.7043e+22,3.6705e+22,3.6171e+22,3.6466e+22,3.5947e+22,3.5976e+22,3.5697e+22,3.5003e+22,3.6106e+22,3.578e+22,3.5155e+22,3.4792e+22,3.4408e+22,3.4432e+22,3.4245e+22,3.5146e+22,3.4359e+22,3.3923e+22,3.4073e+22,3.3867e+22,3.4483e+22,3.4067e+22,3.4086e+22,3.4353e+22,3.3017e+22,3.3263e+22,3.4312e+22,3.363e+22,3.3176e+22,3.3632e+22,3.3463e+22,3.344e+22,3.3743e+22,3.3746e+22,3.3738e+22,3.3794e+22,3.3764e+22,3.3619e+22,3.3689e+22,3.3443e+22,3.3682e+22,3.2973e+22,3.2906e+22,3.2979e+22,3.2e+22,3.1745e+22,3.2529e+22,3.1974e+22,3.1378e+22,3.1012e+22,3.1702e+22,3.1674e+22,3.0897e+22,3.1042e+22,3.0939e+22,3.0818e+22,3.0224e+22,3.0697e+22,3.0689e+22,3.0123e+22,2.9907e+22,3.0178e+22,2.9991e+22,3.0681e+22,3.0976e+22,3.0998e+22,3.0842e+22,3.0965e+22,3.124e+22,3.1262e+22,3.0774e+22,3.087e+22,3.0714e+22,3.0918e+22,3.1174e+22,3.1484e+22,3.117e+22,3.0409e+22,2.9873e+22,2.998e+22,3.0237e+22,3.0033e+22,2.9863e+22,2.9871e+22,3.006e+22,3.0793e+22,3.0229e+22,2.9785e+22,2.9873e+22,3.0278e+22,3.03e+22,3.0489e+22,3.123e+22,3.1715e+22,3.2081e+22,3.3045e+22,3.3078e+22,3.3449e+22,3.3664e+22,3.3806e+22
688,B,True,7.0593e+22,7.1512e+22,7.2406e+22,7.0098e+22,7.1446e+22,7.2159e+22,7.4154e+22,7.317e+22,7.3927e+22,7.3926e+22,7.6075e+22,7.577e+22,7.6001e+22,7.5381e+22,7.7057e+22,7.6458e+22,7.637e+22,7.7959e+22,7.8635e+22,7.6535e+22,7.9808e+22,7.9303e+22,8.192e+22,8.1571e+22,8.2162e+22,8.1943e+22,8.4834e+22,8.298e+22,8.2294e+22,8.1588e+22,8.0572e+22,7.9586e+22,8.306e+22,8.2716e+22,8.7058e+22,8.6735e+22,8.8269e+22,8.805e+22,8.858e+22,8.7704e+22,8.8762e+22,8.7416e+22,8.9166e+22,8.9389e+22,9.2166e+22,9.2435e+22,9.3894e+22,9.1898e+22,9.597e+22,9.5447e+22,9.5695e+22,9.8005e+22,9.7876e+22,9.8776e+22,1.0027e+23,1.0217e+23,1.028e+23,1.0382e+23,1.0428e+23,1.0455e+23,1.0318e+23,1.0988e+23,1.1015e+23,1.0901e+23,1.0764e+23,1.0863e+23,1.1128e+23,1.1158e+23,1.1241e+23,1.1326e+23,1.1901e+23,1.195e+23,1.219e+23,1.2265e+23,1.2229e+23,1.2228e+23,1.2153e+23,1.2507e+23,1.2726e+23,1.3029e+23,1.3249e+23,1.3133e+23,1.3421e+23,1.3284e+23,1.3285e+23,1.341e+23,1.368e+23,1.3286e+23,1.3307e+23,1.2958e+23,1.2792e+23,1.2605e+23,1.2641e+23,1.2661e+23,1.2741e+23,1.2938e+23,1.3135e+23,1.3178e+23,1.3261e+23,1.3249e+23,1.3261e+23,1.3133e+23,1.3534e+23,1.3628e+23,1.3423e+23,1.3329e+23,1.3432e+23,1.3228e+23,1.3352e+23,1.3454e+23,1.3252e+23,1.3336e+23,1.3391e+23,1.3345e+23,1.3197e+23,1.3063e+23,1.3064e+23,1.3007e+23,1.3113e+23
689,B,False,6.6594e+22,6.6856e+22,6.8524e+22,6.9825e+22,6.8056e+22,6.7305e+22,6.7372e+22,6.8306e+22,6.9051e+22,7.0583e+22,7.0053e+22,7.0926e+22,7.0157e+22,7.0268e+22,7.1198e+22,6.8979e+22,7.1251e+22,6.7712e+22,7.0593e+22,7.1512e+22,7.2406e+22,7.0098e+22,7.1446e+22,7.2159e+22,7.4154e+22,7.317e+22,7.3927e+22,7.3926e+22,7.6075e+22,7.577e+22,7.6001e+22,7.5381e+22,7.7057e+22,7.6458e+22,7.637e+22,7.7959e+22,7.8635e+22,7.6535e+22,7.9808e+22,7.9303e+22,8.192e+22,8.1571e+22,8.2162e+22,8.1943e+22,8.4834e+22,8.298e+22,8.2294e+22,8.1588e+22,8.0572e+22,7.9586e+22,8.306e+22,8.2716e+22,8.7058e+22,8.6735e+22,8.8269e+22,8.805e+22,8.858e+22,8.7704e+22,8.8762e+22,8.7416e+22,8.9166e+22,8.9389e+22,9.2166e+22,9.2435e+22,9.3894e+22,9.1898e+22,9.597e+22,9.5447e+22,9.5695e+22,9.8005e+22,9.7876e+22,9.8776e+22,1.0027e+23,1.0217e+23,1.028e+23,1.0382e+23,1.0428e+23,1.0455e+23,1.0318e+23,1.0988e+23,1.1015e+23,1.0901e+23,1.0764e+23,1.0863e+23,1.1128e+23,1.1158e+23,1.1241e+23,1.1326e+23,1.1901e+23,1.195e+23,1.219e+23,1.2265e+23,1.2229e+23,1.2228e+23,1.2153e+23,1.2507e+23,1.2726e+23,1.3029e+23,1.3249e+23,1.3133e+23,1.3421e+23,1.3284e+23,1.3285e+23,1.341e+23,1.368e+23,1.3286e+23,1.3307e+23,1.2958e+23,1.2792e+23,1.2605e+23,1.2641e+23,1.2661e+23,1.2741e+23,1.2938e+23,1.3135e+23,1.3178e+23,1.3261e+23,1.3249e+23,1.3261e+23
690,B,False,2.0631e+22,2.1542e+22,2.1637e+22,2.2268e+22,2.2544e+22,2.2527e+22,2.2355e+22,2.2665e+22,2.2227e+22,2.1745e+22,2.2253e+22,2.3532e+22,2.4389e+22,2.5356e+22,2.5055e+22,2.6023e+22,2.6227e+22,2.6239e+22,2.6576e+22,2.6914e+22,2.6901e+22,2.7024e+22,2.8062e+22,2.7142e+22,2.6362e+22,2.7335e+22,2.7386e+22,2.7921e+22,2.7267e+22,2.8154e+22,2.763e+22,2.6714e+22,2.5473e+22,2.5974e+22,2.6057e+22,2.643e+22,2.6616e+22,2.7231e+22,2.7416e+22,2.7399e+22,2.7525e+22,2.7094e+22,2.6128e+22,2.6056e+22,2.5934e+22,2.6389e+22,2.7339e+22,2.7957e+22,2.7421e+22,2.7289e+22,2.7295e+22,2.6572e+22,2.5429e+22,2.4634e+22,2.6188e+22,2.5279e+22,2.6419e+22,2.7622e+22,2.6437e+22,2.7287e+22,2.8213e+22,2.8579e+22,2.8766e+22,2.8826e+22,2.9081e+22,2.9748e+22,2.9001e+22,2.8369e+22,2.8856e+22,2.8314e+22,2.8547e+22,2.8804e+22,2.8664e+22,2.8638e+22,2.8775e+22,2.8224e+22,2.7468e+22,2.822e+22,2.8059e+22,2.7457e+22,2.8113e+22,2.8824e+22,2.7353e+22,2.7086e+22,2.7938e+22,2.8523e+22,2.8546e+22,2.8455e+22,2.8397e+22,2.7605e+22,2.7542e+22,2.8083e+22,2.8549e+22,2.8557e+22,2.9039e+22,2.8949e+22,2.9334e+22,2.9858e+22,2.9357e+22,2.9262e+22,2.9629e+22,2.9978e+22,3.0525e+22,2.9686e+22,2.8779e+22,2.8874e+22,2.8292e+22,2.9364e+22,3.0109e+22,2.8341e+22,2.884e+22,2.7743e+22,2.6713e+22,2.7762e+22,2.7121e+22,2.7267e+22,2.8093e+22,2.8608e+22,2.9198e+22
691,B,False,1.2831e+22,1.2982e+22,1.2245e+22,1.1498e+22,1.1601e+22,1.1788e+22,1.1531e+22,1.173e+22,1.0884e+22,1.1461e+22,1.1358e+22,1.1645e+22,1.1268e+22,1.1617e+22,1.1819e+22,1.1695e+22,1.1403e+22,1.1308e+22,1.1243e+22,1.1409e+22,1.1488e+22,1.1268e+22,1.1159e+22,1.1402e+22,1.1505e+22,1.092e+22,1.1043e+22,1.1088e+22,1.0888e+22,1.1052e+22,1.0628e+22,1.0963e+22,1.0764e+22,1.0556e+22,1.0575e+22,1.0256e+22,1.0273e+22,1.0412e+22,1.0119e+22,1.0346e+22,9.9502e+21,1.0063e+22,1.0137e+22,1.041e+22,1.0444e+22,1.0637e+22,1.1105e+22,1.0886e+22,1.1243e+22,1.1385e+22,1.1684e+22,1.1516e+22,1.1472e+22,1.1022e+22,1.1096e+22,1.0713e+22,1.0239e+22,1.0033e+22,9.9139e+21,9.6913e+21,9.4743e+21,9.209e+21,9.0569e+21,9.5732e+21,9.6494e+21,9.5342e+21,9.4591e+21,9.7301e+21,9.7654e+21,9.8951e+21,1.0713e+22,1.0763e+22,1.0675e+22,1.0787e+22,1.1254e+22,1.112e+22,1.1252e+22,1.0724e+22,1.0609e+22,1.0541e+22,1.0543e+22,1.0543e+22,1.0263e+22,1.0364e+22,1.0259e+22,9.8374e+21,1.0031e+22,9.8286e+21,9.6998e+21,9.752e+21,9.7659e+21,9.8888e+21,9.9762e+21,1.0021e+22,1.0042e+22,1.033e+22,1.0042e+22,9.5897e+21,9.192e+21,8.8636e+21,8.7237e+21,8.5932e+21,8.2154e+21,8.2417e+21,7.8086e+21,7.6155e+21,7.6184e+21,7.404e+21,7.3987e+21,7.5351e+21,7.7578e+21,7.9207e+21,7.9983e+21,8.5106e+21,9.0059e+21,9.1353e+21,9.0467e+21,8.8152e+21,8.45e+21
692,B,True,5.2448e+22,5.2665e+22,5.1914e+22,5.0155e+22,4.9986e+22,5.094e+22,4.9546e+22,5.021e+22,4.8958e+22,4.9497e+22,4.869e+22,4.9208e+22,4.8456e+22,5.0579e+22,5.0237e+22,5.1308e+22,5.0612e+22,5.1511e+22,5.3923e+22,5.3882e+22,5.3362e+22,5.3643e+22,5.6013e+22,5.7537e+22,5.7387e+22,5.8969e+22,5.8436e+22,5.8813e+22,5.8891e+22,5.8468e+22,5.8086e+22,5.8942e+22,5.8677e+22,5.874e+22,5.8097e+22,5.6295e+22,5.6153e+22,5.5908e+22,5.4591e+22,5.3184e+22,5.3112e+22,5.4728e+22,5.4527e+22,5.3891e+22,5.5287e+22,5.4373e+22,5.4969e+22,5.3992e+22,5.4174e+22,5.3916e+22,5.4016e+22,5.5169e+22,5.5903e+22,5.598e+22,5.532e+22,5.5828e+22,5.722e+22,5.6869e+22,5.7746e+22,5.7189e+22,5.7768e+22,5.8597e+22,5.8822e+22,5.7941e+22,5.7001e+22,5.7606e+22,5.7174e+22,5.7834e+22,5.8062e+22,5.8312e+22,5.9165e+22,5.9024e+22,5.9356e+22,5.9076e+22,6.0362e+22,6.022e+22,5.9365e+22,6.0111e+22,6.0945e+22,6.123e+22,6.1995e+22,6.463e+22,6.4705e+22,6.449e+22,6.3924e+22,6.4252e+22,6.7408e+22,6.7679e+22,6.7893e+22,6.7501e+22,6.7553e+22,6.6084e+22,6.7697e+22,6.8786e+22,6.793e+22,6.8778e+22,6.9897e+22,7.1312e+22,7.1823e+22,7.1831e+22,7.4436e+22,7.578e+22,7.5965e+22,7.6875e+22,7.6808e+22,7.778e+22,7.6818e+22,7.7217e+22,7.8653e+22,7.929e+22,7.8475e+22,7.9659e+22,7.9538e+22,8.0064e+22,8.0146e+22,8.1186e+22,8.1248e+22,8.1766e+22,8.4055e+22
