,FLARE_TYPE,COINCIDENCE,MEANGBZ_1,MEANGBZ_2,MEANGBZ_3,MEANGBZ_4,MEANGBZ_5,MEANGBZ_6,MEANGBZ_7,MEANGBZ_8,MEANGBZ_9,MEANGBZ_10,MEANGBZ_11,MEANGBZ_12,MEANGBZ_13,MEANGBZ_14,MEANGBZ_15,MEANGBZ_16,MEANGBZ_17,MEANGBZ_18,MEANGBZ_19,MEANGBZ_20,MEANGBZ_21,MEANGBZ_22,MEANGBZ_23,MEANGBZ_24,MEANGBZ_25,MEANGBZ_26,MEANGBZ_27,MEANGBZ_28,MEANGBZ_29,MEANGBZ_30,MEANGBZ_31,MEANGBZ_32,MEANGBZ_33,MEANGBZ_34,MEANGBZ_35,MEANGBZ_36,MEANGBZ_37,MEANGBZ_38,MEANGBZ_39,MEANGBZ_40,MEANGBZ_41,MEANGBZ_42,MEANGBZ_43,MEANGBZ_44,MEANGBZ_45
1780,N,False,131.48,130.48,129.24,130.1,130.59,130.59,132.31,134.91,136.45,139.98,137.98,137.89,138.44,138.51,139.61,136.33,138.87,139.77,141.06,138.77,138.88,138.63,137.06,137.82,138.73,135.95,139.09,139.03,140.16,139.18,139.44,142.01,140.17,142.3,143.14,143.86,144.15,147.93,147.27,145.95,146.46,145.77,145.9,142.79,141.98
1781,N,False,113.35,112.58,113.81,113.18,113.51,114.04,113.82,116.42,115.99,116.83,116.57,116.89,114.65,116.28,117.19,118.69,120.22,118.31,117.35,118.2,118.44,117.56,115.21,113.36,110.87,108.26,109.64,110.52,109.12,107.75,110.15,108.95,109.67,109.74,109.24,110.28,108.45,108.53,106.73,109.43,109.23,108.19,108.55,108.58,110.57
1782,N,False,110.25,108.73,108.96,108.53,109.57,108.33,109.76,109.64,109.99,110.35,111.44,110.96,112.29,111.95,111.6,111.3,113.16,111.66,112.14,111.69,111.35,109.62,109.05,107.67,107.77,107.25,107.81,107.14,107.01,107.45,108.85,109.37,110.18,109.9,109.63,110.0,111.71,111.36,113.3,114.77,114.17,113.58,113.6,112.73,112.37
1783,N,False,100.49,98.399,98.328,96.381,97.42,98.731,100.03,102.78,102.68,103.44,103.63,104.16,103.81,104.68,103.96,104.17,106.74,106.87,102.74,101.66,101.9,98.315,95.041,97.591,98.378,96.942,94.923,96.79,93.995,95.519,93.895,94.912,95.454,93.898,92.519,91.514,92.652,92.75,92.635,92.102,89.745,88.959,87.646,86.145,84.773
1784,N,False,105.28,107.0,107.5,110.68,112.06,110.7,114.2,118.16,118.57,119.02,119.43,120.35,119.16,120.25,120.94,121.05,120.52,120.06,121.9,120.11,119.1,119.36,117.63,116.79,117.42,116.12,114.64,113.92,112.02,111.62,111.32,111.38,109.9,108.64,107.9,107.36,107.07,106.6,104.83,103.73,103.98,102.69,102.88,103.59,105.52
1785,N,False,120.27,121.98,119.94,117.22,120.25,118.22,119.54,121.14,121.16,123.85,122.31,117.99,118.29,115.93,115.4,117.81,117.73,119.5,120.9,119.64,117.94,121.19,121.95,124.12,123.29,127.33,126.59,127.17,125.44,126.01,126.88,130.8,131.25,133.74,133.24,134.42,133.9,129.87,131.29,131.31,129.82,131.06,129.4,125.78,128.7
1786,N,False,102.68,102.76,103.12,102.46,101.87,101.91,101.64,101.64,101.53,101.92,102.16,102.14,101.64,101.62,101.73,102.77,102.96,101.94,102.38,102.05,102.05,102.78,102.74,102.58,102.97,102.73,102.39,102.78,103.35,103.82,104.16,104.34,103.83,104.73,104.9,105.52,87.63,82.582,107.93,108.3,110.03,111.49,111.86,112.76,113.2
1787,N,False,136.34,134.99,134.44,134.36,133.66,132.36,130.42,131.06,132.19,130.61,130.17,130.71,130.1,130.36,132.14,132.84,132.08,131.03,131.76,133.07,132.8,133.79,133.25,130.73,131.74,129.89,131.74,129.53,129.74,129.83,130.9,132.02,133.33,131.66,131.23,131.64,131.71,133.57,134.68,131.35,132.64,133.82,133.16,132.03,134.05
1788,N,False,136.34,134.99,134.44,134.36,133.66,132.36,130.42,131.06,132.19,130.61,130.17,130.71,130.1,130.36,132.14,132.84,132.08,131.03,131.76,133.07,132.8,133.79,133.25,130.73,131.74,129.89,131.74,129.53,129.74,129.83,130.9,132.02,133.33,131.66,131.23,131.64,131.71,133.57,134.68,131.35,132.64,133.82,133.16,132.03,134.05
1789,N,False,120.55,120.49,119.47,119.12,117.84,118.48,118.08,117.09,116.55,115.6,115.98,115.52,115.73,115.42,115.93,116.22,116.31,114.98,114.98,114.42,115.57,114.75,115.77,115.49,115.51,116.85,116.15,116.55,117.36,117.43,118.12,118.07,117.87,119.51,120.03,119.67,119.38,121.35,120.9,120.51,120.43,120.68,120.61,121.34,120.58
1790,N,False,102.31,103.12,103.16,100.94,101.68,102.0,103.13,102.39,103.63,102.42,102.23,100.87,102.69,101.45,100.53,101.2,102.56,101.03,101.27,100.06,100.27,100.2,99.817,99.67,98.614,99.874,99.843,99.797,101.02,101.42,102.03,101.56,99.132,97.946,98.637,98.059,98.684,98.27,97.088,97.071,96.753,99.128,98.83,98.069,96.036
1791,N,False,129.01,131.74,127.62,131.88,126.96,127.42,132.1,129.84,128.18,126.84,132.3,131.41,131.88,133.21,135.7,137.1,135.82,133.94,135.5,136.05,135.33,134.52,136.77,139.88,135.81,135.7,137.0,136.63,138.62,134.81,137.05,136.65,132.66,135.3,138.76,143.07,139.7,138.6,141.57,141.99,145.36,139.89,142.84,143.2,142.64
1792,N,False,111.71,111.39,111.65,110.9,111.09,110.73,111.55,111.5,111.44,111.68,111.32,111.6,111.8,111.49,111.64,112.0,111.83,111.16,111.52,111.21,111.04,112.1,111.99,111.2,111.44,112.02,111.88,111.86,112.26,111.99,111.76,112.51,112.75,113.34,113.22,114.75,115.26,116.31,116.52,116.56,116.44,117.08,117.17,118.1,117.85
1793,N,False,143.83,140.77,141.46,137.57,142.05,139.37,139.02,140.2,133.4,134.6,128.84,129.96,128.9,127.27,126.78,128.19,130.69,134.01,134.77,134.3,133.71,133.32,131.81,132.91,137.21,134.41,138.85,137.58,143.32,147.01,140.89,135.92,137.91,136.78,137.32,137.58,136.36,140.45,141.71,141.81,135.56,141.09,139.36,139.73,138.62
1794,N,False,129.21,126.65,128.46,132.45,130.46,126.82,126.51,128.57,127.17,127.56,128.7,131.32,134.17,135.4,132.62,137.67,134.74,134.83,140.22,143.11,133.72,131.72,132.63,127.75,129.44,128.16,130.62,136.11,134.38,137.85,133.39,134.81,131.97,130.07,124.28,126.95,126.86,125.46,126.18,124.79,116.89,119.59,117.35,122.95,122.22
1795,N,False,147.58,144.51,144.96,140.38,143.92,141.63,147.78,144.4,146.91,148.4,147.8,149.71,148.12,148.97,148.06,148.39,146.61,156.12,157.53,156.68,158.8,161.31,160.04,161.5,163.07,156.32,164.54,162.43,162.46,161.73,162.02,157.37,161.22,152.4,147.6,142.95,136.76,136.46,136.42,134.75,137.16,147.41,144.57,143.74,138.97
1796,N,False,114.79,117.2,114.83,112.18,114.15,115.91,116.12,114.57,113.55,114.27,110.54,115.54,112.83,112.43,113.52,110.04,109.24,109.19,108.58,106.1,107.79,110.61,111.14,114.22,115.73,113.05,117.89,118.99,117.63,118.8,118.05,119.81,125.16,127.3,127.48,129.43,125.62,127.37,128.86,124.11,123.02,126.88,126.49,129.84,127.03
1797,N,False,138.72,141.24,142.89,144.4,146.5,150.4,149.45,145.99,151.96,153.57,153.9,152.62,152.87,153.89,149.61,148.44,149.27,149.62,148.62,153.57,155.85,150.54,157.27,156.74,156.37,157.3,153.78,155.74,157.45,156.45,157.55,151.88,152.02,153.66,147.47,148.71,144.31,145.21,142.12,143.12,138.77,142.74,140.76,142.96,143.99
1798,N,False,128.21,126.89,127.12,126.45,127.62,126.81,126.68,126.99,125.48,125.81,126.22,126.61,127.0,126.77,128.36,128.89,128.49,129.42,131.79,132.51,132.32,133.62,134.88,134.33,133.89,135.76,135.49,136.93,134.49,132.3,131.61,130.81,129.7,128.2,126.56,125.98,125.19,124.54,125.19,124.93,125.13,125.89,126.72,127.75,128.87
1799,N,False,126.13,127.66,127.7,126.51,90.757,126.93,125.77,127.2,126.59,125.17,124.76,124.6,123.5,122.26,122.42,121.93,121.05,120.99,122.36,121.37,120.95,120.36,119.8,118.61,117.69,117.69,116.99,118.58,118.95,118.18,118.17,119.58,119.92,120.85,119.7,120.87,121.48,122.15,122.48,122.22,123.18,121.32,121.76,120.75,120.76
1800,N,False,177.15,178.42,183.99,185.75,189.72,183.21,177.88,170.64,178.27,168.88,174.7,168.35,177.23,174.17,164.82,166.74,172.75,172.64,167.38,176.78,175.31,169.07,165.41,169.01,173.35,178.86,180.5,176.91,173.68,182.21,182.82,182.12,173.06,164.19,174.89,170.3,168.25,166.01,169.81,174.14,170.17,162.8,160.21,160.84,65.546
1801,N,False,115.06,115.63,115.82,115.84,115.34,116.42,115.31,116.45,117.0,118.68,118.93,119.4,118.93,120.87,122.08,122.62,123.94,123.43,123.48,123.76,123.25,124.02,124.84,125.05,124.85,125.06,124.52,123.91,124.21,124.49,124.07,123.92,124.31,123.69,122.84,120.91,120.44,119.35,117.87,116.5,116.11,116.19,116.25,116.51,115.43
1802,N,False,139.96,136.64,139.64,141.98,134.55,134.56,135.25,135.13,139.19,141.77,144.27,143.09,147.6,148.16,142.71,142.48,141.9,143.81,143.63,152.92,154.92,156.21,153.3,145.97,143.31,143.75,138.72,141.36,141.39,142.89,134.41,135.13,128.1,125.2,131.93,138.25,135.13,124.57,125.47,130.34,134.34,132.25,132.99,135.18,139.37
1803,N,False,120.37,118.7,118.33,117.22,115.93,115.0,115.49,114.74,113.85,114.89,114.87,114.83,115.39,115.77,116.05,115.91,118.44,119.41,120.37,120.67,121.2,121.91,122.3,122.09,122.54,123.65,123.99,123.4,123.36,122.63,122.51,122.23,122.28,122.35,123.06,122.12,120.91,120.61,120.03,119.61,120.3,120.19,120.21,118.99,118.04
1804,N,False,148.44,153.01,151.71,150.21,150.8,148.75,145.03,143.13,143.59,141.69,141.24,136.59,135.43,137.73,138.78,142.39,138.79,140.18,139.48,137.96,139.68,140.07,140.42,141.98,138.82,139.89,140.34,142.27,138.95,140.64,138.67,138.09,137.31,136.88,135.14,139.01,133.59,136.33,135.82,134.96,137.44,137.57,142.51,138.95,137.52
1805,N,False,124.35,123.45,123.87,122.79,122.13,123.77,123.2,124.45,124.25,126.94,126.72,126.41,127.84,128.5,128.37,128.54,129.65,129.97,129.08,128.4,129.95,130.85,131.12,129.19,129.23,129.88,129.05,129.71,128.27,127.32,128.34,129.59,128.03,128.1,128.56,129.69,129.35,129.8,129.18,127.8,128.0,127.4,126.38,127.11,126.47
1806,N,False,128.83,126.49,124.23,123.91,128.14,131.7,132.74,133.8,135.89,138.05,138.76,134.69,135.45,138.45,138.76,139.93,134.26,135.39,136.6,136.3,134.81,135.43,134.45,132.1,130.19,130.5,131.13,125.65,128.38,124.53,122.11,124.1,127.08,125.47,126.59,130.09,132.65,133.4,135.76,134.21,133.63,133.06,135.71,131.79,132.78
1807,N,False,103.45,101.73,101.89,100.93,100.84,100.06,100.98,100.22,100.32,98.993,98.258,98.364,98.642,98.767,97.623,96.557,95.03,94.487,95.236,95.466,95.619,96.704,97.38,99.1,99.13,99.772,99.889,97.38,99.036,97.073,95.725,96.07,94.722,94.399,92.949,92.492,90.185,90.93,90.298,91.044,91.455,89.81,90.21,90.15,90.771
1808,N,False,97.951,96.907,97.22,97.414,96.628,96.103,95.493,94.863,96.233,97.041,97.62,94.786,96.158,95.651,95.559,96.908,96.746,98.033,97.735,98.389,97.547,97.771,100.5,101.12,102.42,101.74,102.18,102.93,101.54,101.47,99.913,97.462,95.869,95.701,93.598,91.48,90.225,91.521,88.811,88.843,89.236,89.856,92.85,94.301,94.669
1809,N,False,152.8,163.18,161.7,152.1,150.46,144.12,148.93,145.15,137.07,141.31,142.47,138.45,140.09,148.8,153.56,148.78,155.42,153.86,145.02,142.76,144.68,152.77,147.02,143.34,144.29,143.33,138.86,143.89,144.09,142.56,147.33,149.42,148.71,151.79,152.08,151.22,157.55,153.99,152.1,154.37,153.82,158.15,157.68,157.39,148.81
1810,N,False,100.72,102.02,103.05,103.69,102.55,101.23,99.711,98.798,97.962,97.648,97.325,96.981,97.359,98.741,98.606,98.696,98.402,98.85,98.997,98.834,98.35,98.917,100.51,101.26,100.42,101.18,102.46,102.44,102.76,103.0,103.04,101.89,102.27,102.76,101.68,103.08,101.82,101.72,102.59,103.21,103.01,103.08,103.15,102.08,101.86
1811,N,False,76.263,77.197,76.419,75.918,73.634,74.977,76.105,77.093,77.735,78.332,78.874,77.278,78.072,78.508,78.437,80.632,78.787,78.512,79.786,81.684,83.039,82.57,83.283,82.272,83.362,82.316,81.664,81.891,81.962,83.608,84.074,84.034,85.497,84.55,85.147,87.814,87.37,87.321,86.636,87.444,87.995,89.945,91.842,93.628,93.505
1812,N,False,116.43,118.33,117.09,118.98,120.91,122.07,118.65,117.93,118.87,118.53,119.99,121.76,121.08,120.95,120.92,122.15,120.24,118.95,118.92,119.16,118.51,120.37,120.65,117.17,118.06,119.32,120.14,120.23,121.65,122.48,123.3,123.83,125.81,127.5,129.44,130.94,131.68,130.1,129.83,129.37,129.02,127.93,124.99,123.18,122.74
1813,N,False,121.95,121.61,122.37,125.09,125.18,124.83,126.52,128.81,130.63,130.38,131.77,132.21,132.5,131.22,130.01,130.89,130.86,130.85,126.27,125.3,124.81,123.96,123.75,123.38,124.44,124.22,124.59,123.51,122.53,124.12,127.1,129.34,128.09,128.11,129.46,130.09,130.27,128.58,129.86,131.76,131.18,131.35,132.56,132.22,130.91
1814,N,False,137.72,137.89,139.42,139.72,143.88,145.44,139.17,142.02,139.05,139.35,138.88,135.0,133.76,133.99,133.86,132.23,128.1,128.39,130.01,127.49,130.15,130.36,128.64,134.28,141.8,141.74,145.16,144.11,145.93,140.9,144.76,140.68,138.98,136.27,138.48,142.81,140.25,139.03,135.84,138.65,137.75,140.68,140.84,143.58,141.87
1815,N,False,107.59,108.63,112.51,114.33,118.69,119.68,119.2,120.91,122.88,119.49,120.39,124.47,122.45,120.56,119.44,121.36,123.43,122.27,120.34,120.15,119.95,119.08,117.58,114.88,114.54,115.04,119.55,120.12,118.85,118.98,122.5,119.23,117.19,118.75,117.5,116.18,112.43,111.83,115.97,116.79,114.0,114.11,113.32,113.04,111.15
1816,N,False,127.38,125.26,124.49,126.21,125.41,126.2,127.15,126.36,125.97,124.85,125.04,124.73,126.14,129.35,129.96,128.01,127.99,130.68,128.48,128.16,129.89,128.51,128.49,128.8,127.15,128.42,126.57,124.34,120.45,118.83,116.73,115.98,117.48,118.14,118.97,119.28,122.76,125.03,124.6,124.91,125.39,126.82,129.22,129.14,127.16
1817,N,False,161.06,167.11,165.87,163.53,164.02,167.99,166.9,164.02,159.31,158.41,154.75,151.11,147.3,147.29,143.57,144.19,144.01,140.68,148.77,152.78,154.46,157.36,160.32,167.02,160.14,166.44,169.21,167.98,160.13,155.48,155.19,154.9,151.47,152.17,153.22,150.35,158.24,151.62,156.07,151.92,153.51,158.47,155.16,154.94,159.12
1818,N,False,124.32,125.49,125.43,125.8,126.93,130.79,134.05,134.48,134.74,134.27,134.23,135.22,135.29,134.78,135.97,129.76,126.66,128.75,129.52,129.31,128.61,130.86,133.06,129.97,129.89,129.51,131.23,132.62,135.01,133.43,132.25,135.07,129.06,131.32,132.03,132.87,131.47,127.09,127.44,123.6,122.29,119.75,119.12,118.24,116.94
1819,N,False,137.3,139.01,140.6,140.69,136.86,131.15,131.12,135.38,138.44,142.75,142.23,144.1,149.04,149.9,152.25,158.34,155.19,156.56,159.32,160.58,164.06,163.14,164.65,162.41,160.89,162.15,157.04,154.98,157.21,159.96,156.97,154.35,157.58,158.36,153.54,154.35,148.72,146.9,140.14,136.31,134.99,130.94,128.42,130.17,130.75
1820,N,False,151.2,153.01,154.22,156.46,158.29,157.7,154.04,153.55,150.27,148.57,144.97,144.36,144.25,143.56,140.53,140.91,141.75,142.45,143.58,146.57,147.39,145.67,147.04,147.63,149.76,150.7,151.13,152.36,153.05,153.7,151.89,148.32,148.87,149.84,150.34,150.37,149.58,153.2,151.78,152.96,154.27,151.52,154.52,157.53,156.91
1821,N,False,120.28,120.63,119.91,120.44,119.9,120.71,120.5,120.97,121.18,121.57,120.71,121.82,121.39,121.25,121.36,122.08,121.53,120.73,121.48,121.14,120.99,121.81,121.65,122.01,122.98,123.2,126.05,126.61,127.5,128.23,128.03,127.91,128.3,127.07,126.42,125.01,123.7,122.32,119.44,119.1,118.05,116.8,117.41,117.81,116.88
1822,N,False,126.87,127.64,128.71,128.6,130.54,130.23,130.93,131.65,131.6,131.72,131.86,131.62,133.69,133.92,133.45,135.81,134.86,135.1,134.87,134.03,132.89,132.58,132.84,131.35,129.9,129.33,129.64,128.68,128.76,126.21,127.14,126.74,127.03,126.97,127.48,127.5,128.47,128.42,128.88,132.43,133.35,134.3,134.8,136.93,135.99
1823,N,False,79.496,80.466,80.769,80.909,80.141,80.186,81.805,80.392,79.132,80.376,80.679,80.456,80.285,80.186,80.052,79.603,80.736,79.861,80.664,80.143,78.467,80.701,81.071,79.44,79.557,79.668,78.17,78.695,78.689,79.319,79.285,78.808,80.247,79.575,79.799,80.818,80.669,81.84,80.49,81.187,82.457,83.94,81.359,81.572,82.69
1824,N,False,133.24,135.16,134.2,131.68,132.01,132.05,131.17,133.95,130.65,135.43,136.67,135.77,138.87,135.35,134.56,134.94,132.48,134.13,131.37,130.49,133.27,130.34,130.09,128.5,125.53,126.7,133.39,131.36,127.77,128.3,129.92,130.29,128.77,126.13,124.12,126.68,132.56,132.77,134.84,139.35,138.84,135.5,133.34,134.88,133.18
1825,N,False,141.84,140.86,137.44,141.82,142.89,140.52,141.15,139.17,139.97,143.87,143.29,144.13,142.19,141.87,144.43,141.69,143.45,140.94,142.0,139.21,137.99,136.26,133.95,130.17,130.23,127.82,128.38,125.59,125.16,122.48,126.03,128.37,125.42,122.72,125.71,124.02,120.44,120.4,119.67,119.79,119.44,117.8,120.9,120.05,123.96
1826,N,False,154.25,152.28,153.85,152.75,152.45,151.68,154.89,155.83,155.54,153.53,153.74,152.68,150.82,153.25,152.34,151.69,152.09,151.48,151.35,149.44,148.14,146.68,145.78,148.43,147.02,148.0,149.06,147.78,147.27,147.3,148.45,149.69,151.72,154.18,156.17,155.85,158.92,159.63,156.01,154.43,153.42,154.71,154.03,151.97,153.06
1827,N,False,148.21,148.02,148.16,146.76,147.48,152.82,152.92,149.34,149.57,146.48,156.66,149.19,148.81,149.25,153.85,157.44,151.72,150.63,152.98,155.49,150.62,152.49,153.09,154.3,153.61,149.78,151.34,149.94,146.95,147.36,146.66,145.61,145.0,148.09,143.78,145.85,146.73,147.61,148.19,148.52,150.13,152.66,156.84,156.2,156.45
1828,N,False,139.93,137.73,136.24,136.22,134.33,134.33,127.24,127.09,127.6,128.2,127.69,127.97,128.04,131.57,133.14,132.09,128.12,124.78,123.53,121.37,119.75,122.32,124.35,124.91,124.17,124.56,126.65,127.34,129.51,127.3,131.14,128.54,126.58,126.0,128.28,127.95,132.9,131.91,131.76,134.11,135.41,133.25,136.33,138.37,138.42
1829,N,False,123.72,123.5,124.62,123.81,123.61,121.4,120.14,122.53,117.47,120.61,119.6,117.3,118.4,116.33,112.93,112.45,115.74,117.52,116.76,118.23,118.59,123.97,124.92,124.62,127.62,130.09,130.58,131.91,131.71,133.56,133.22,132.39,130.26,130.1,125.25,125.06,126.03,124.37,127.27,123.45,123.18,121.1,121.13,120.11,120.2
1830,N,False,95.691,95.151,94.125,93.356,92.762,91.329,91.472,91.402,90.755,93.088,92.954,93.558,94.581,94.923,94.952,93.303,93.274,93.791,93.677,94.68,95.734,96.357,96.223,96.365,96.416,96.441,96.682,97.694,98.537,98.098,97.373,96.202,95.08,94.647,94.508,94.301,92.929,92.235,91.629,91.231,91.235,92.152,92.862,91.575,91.288
1831,N,False,145.31,148.19,153.88,152.51,152.8,155.23,151.36,156.83,160.44,161.3,162.05,162.15,167.12,167.53,164.44,164.62,169.55,164.67,166.55,159.35,155.47,150.77,151.6,155.2,151.84,151.15,153.21,153.77,148.28,153.53,153.65,151.55,152.72,150.86,150.47,150.39,155.77,156.98,159.54,157.84,155.48,157.66,157.17,157.44,161.14
1832,N,False,159.21,161.63,153.75,150.37,153.74,155.17,150.94,144.89,144.8,145.92,139.33,137.25,139.95,134.91,140.61,141.18,140.17,139.48,146.41,142.65,136.62,144.66,144.28,144.71,143.67,142.53,145.14,140.3,137.4,138.94,139.17,140.48,143.76,139.8,137.24,137.58,138.27,138.37,135.63,137.24,138.84,135.48,137.41,138.07,138.43
1833,N,False,140.32,141.05,145.5,141.16,139.1,134.51,136.95,147.42,150.35,150.01,145.18,152.97,153.63,139.71,144.89,141.25,138.4,138.67,134.08,130.76,122.16,125.73,129.49,127.31,128.69,133.69,136.88,136.85,139.67,138.46,136.57,137.56,140.48,136.41,134.29,130.59,125.78,129.0,126.0,127.48,128.2,129.68,130.23,132.09,134.34
1834,N,False,116.66,115.56,115.1,114.79,112.55,112.54,112.4,112.56,112.83,112.87,113.43,113.97,114.72,114.25,113.64,113.22,112.48,111.96,111.82,111.36,110.4,110.03,111.02,111.1,109.6,109.89,109.17,110.7,110.76,111.63,112.54,113.29,115.31,114.69,115.3,113.76,114.3,113.95,112.82,114.18,115.39,116.13,116.83,117.41,118.03
1835,N,False,152.15,152.13,156.31,153.1,151.92,152.75,150.9,157.3,154.16,153.64,156.13,156.14,151.9,151.26,154.81,159.77,158.7,155.86,161.42,153.92,157.38,151.89,156.05,151.11,144.85,148.04,157.94,155.17,150.36,155.46,155.06,152.82,152.61,153.13,150.67,155.59,152.91,151.01,151.18,152.69,158.08,154.53,151.52,154.16,154.98
1836,N,False,126.24,127.37,127.71,127.83,129.44,129.36,128.47,128.8,128.93,128.7,129.74,128.98,127.81,131.9,131.15,134.51,133.5,135.62,133.24,134.19,137.66,139.71,141.2,140.53,144.06,140.56,139.34,140.18,136.77,135.91,135.5,137.08,133.01,133.81,135.63,135.75,133.82,135.72,133.99,134.16,133.88,136.37,136.71,137.24,137.37
1837,N,False,106.6,106.63,106.67,106.92,106.92,106.52,106.51,107.26,107.23,106.83,107.42,107.92,107.91,107.67,107.53,107.22,106.65,106.05,105.89,105.71,105.94,105.59,105.11,105.75,105.04,105.16,104.63,104.69,104.47,104.45,104.57,104.35,104.19,103.51,103.87,103.39,104.27,104.56,105.38,106.23,106.26,106.69,107.61,108.08,108.52
1838,N,False,133.22,133.68,137.39,135.67,137.61,139.5,133.31,132.04,132.07,132.71,133.92,133.73,134.54,138.75,136.46,141.15,141.25,139.99,137.67,136.58,139.94,142.49,139.46,134.36,130.83,131.75,134.29,137.56,137.5,136.86,135.36,139.64,137.33,132.57,133.38,130.58,126.16,125.85,126.01,127.18,122.87,121.58,124.54,122.33,122.89
1839,N,False,115.18,116.63,113.98,114.4,115.08,115.84,116.54,115.49,115.91,113.02,111.9,114.39,113.84,113.32,114.31,114.46,114.64,113.9,114.47,114.01,114.32,113.76,114.04,113.19,113.17,114.09,114.52,110.85,110.61,110.04,108.68,108.33,109.5,109.72,110.7,110.36,110.61,109.12,110.0,111.39,112.56,113.36,112.84,114.37,115.32
1840,N,False,132.75,133.48,136.1,136.01,137.77,138.64,140.59,139.13,137.53,138.47,142.71,140.35,137.58,138.07,135.16,133.32,133.08,130.42,130.26,128.2,127.67,128.97,130.02,127.27,129.32,132.32,132.14,132.63,131.5,131.52,132.76,135.56,134.11,133.41,134.64,132.79,133.37,135.28,135.32,135.04,137.4,139.21,138.09,139.28,138.54
1841,N,False,125.85,128.74,129.58,130.4,130.14,130.62,127.93,128.46,127.71,129.2,128.71,131.83,132.07,133.34,129.6,132.44,134.07,131.65,129.95,127.34,125.69,123.23,120.72,123.12,124.58,123.6,123.35,122.55,120.8,123.39,124.07,120.7,118.69,116.12,116.96,114.4,110.84,110.53,108.01,108.29,108.19,105.26,99.756,99.112,107.85
1842,N,False,113.87,114.94,119.67,119.13,119.96,118.73,119.57,117.36,114.88,111.74,113.46,109.89,112.82,113.91,115.95,113.45,112.27,113.8,112.38,112.98,107.89,111.24,107.1,109.27,107.12,108.29,111.38,112.46,118.34,113.88,112.58,112.97,108.5,108.63,113.15,108.6,110.32,110.35,106.89,105.48,104.9,104.86,106.34,106.25,107.35
1843,N,False,133.11,134.5,135.05,134.06,134.49,135.63,137.46,138.88,142.22,141.7,141.46,141.02,141.28,139.44,140.12,139.34,141.41,143.3,143.45,141.42,141.03,139.49,136.76,134.74,135.85,134.92,134.41,133.65,131.31,133.23,133.2,132.12,131.01,132.02,131.29,132.95,132.5,131.52,131.42,130.87,129.54,128.6,130.36,132.24,132.76
1844,N,False,110.58,110.25,110.0,109.82,109.09,109.16,108.44,108.64,108.21,108.39,108.03,108.39,108.87,108.87,109.17,109.31,109.73,110.99,111.0,111.68,111.46,112.56,112.15,112.42,111.91,112.58,111.94,112.35,112.22,112.57,112.57,112.88,112.95,112.26,111.47,111.46,111.89,111.31,110.92,110.43,110.66,111.04,110.98,110.52,109.41
1845,N,False,110.44,111.0,111.05,111.62,111.33,112.38,112.53,112.25,112.16,112.0,112.15,110.77,110.2,110.02,109.43,108.93,107.98,108.38,107.61,107.27,106.92,107.55,108.09,107.99,108.38,109.43,108.52,109.63,109.21,109.64,109.78,110.86,111.21,111.23,111.28,111.37,110.53,110.36,110.94,110.41,110.33,110.38,110.69,110.8,110.54
1846,N,False,123.24,122.51,122.9,121.12,120.72,121.08,121.49,120.45,121.52,121.74,121.04,120.29,121.4,120.9,121.68,123.03,121.96,121.72,121.85,122.5,122.51,121.1,121.6,122.77,122.64,122.77,123.44,123.94,124.93,125.26,125.46,127.47,128.85,129.55,130.35,130.03,130.98,132.51,132.47,132.78,133.28,135.09,135.15,133.92,132.58
1847,N,False,117.98,119.53,119.56,117.94,120.97,120.57,121.98,123.74,124.24,121.96,123.53,124.42,126.34,124.64,125.21,125.94,122.22,122.17,121.15,119.86,120.56,121.16,120.25,118.03,118.45,116.97,116.51,114.22,114.7,115.97,116.91,118.53,116.79,118.4,117.4,116.07,115.83,115.86,115.74,117.7,116.61,116.4,115.38,116.83,117.86
