,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45
1154,B,True,158.91,163.29,153.4,156.63,163.03,159.94,159.14,159.41,162.45,166.09,172.0,174.72,178.97,182.64,186.57,188.86,188.78,192.5,195.46,192.38,200.07,200.28,206.31,204.87,204.64,205.62,211.9,211.76,219.5,218.87,222.29,229.15,235.9,235.48,240.37,240.74,237.46,239.19,238.1,244.77,243.7,247.89,244.74,241.42,242.69
1155,B,False,107.34,105.51,100.36,102.03,101.7,101.97,102.68,106.31,105.55,106.34,106.85,107.19,106.41,105.37,103.39,106.48,104.45,104.07,105.58,102.37,104.12,105.23,101.65,102.15,101.86,100.98,100.69,99.091,98.28,96.962,98.585,97.423,95.559,94.608,93.857,92.451,93.91,108.57,116.24,135.02,142.37,147.51,157.02,163.38,176.4
1156,B,False,158.24,161.71,165.63,159.92,163.05,167.94,161.79,162.24,158.92,156.73,162.57,155.79,144.15,144.8,144.58,153.38,155.61,156.0,150.66,155.78,154.86,156.07,153.1,155.06,157.14,153.27,148.48,147.19,142.09,149.28,148.33,150.54,151.54,147.66,142.8,154.98,150.89,145.32,146.9,150.87,154.32,161.19,155.42,163.91,160.06
1157,B,False,46.629,47.054,45.083,41.271,42.247,43.607,43.655,44.918,42.851,45.664,44.519,45.77,43.707,43.526,42.587,39.934,39.291,38.644,36.985,38.48,37.613,34.348,33.934,33.546,32.074,29.382,27.642,25.436,21.459,21.948,19.674,17.531,19.071,20.03,19.004,18.494,18.466,19.161,19.247,18.648,17.894,18.075,18.091,19.623,20.814
1158,B,False,18.115,19.954,20.671,22.167,17.508,18.923,21.508,20.895,21.118,25.06,25.288,24.291,23.784,24.259,22.968,20.147,20.558,19.819,20.718,20.456,19.736,20.62,19.635,19.653,19.085,20.38,18.816,18.576,18.616,19.193,19.046,19.21,18.974,19.552,18.631,18.782,18.685,18.826,18.722,19.001,19.157,20.072,20.225,19.724,19.374
1159,B,False,246.31,250.76,245.56,242.75,246.24,248.96,249.03,255.93,253.59,257.58,260.69,267.88,271.51,283.54,280.88,285.72,296.64,306.32,301.63,292.61,293.36,309.62,314.99,311.05,314.67,321.55,323.47,320.87,315.71,306.74,313.09,309.81,312.08,310.29,309.92,305.98,309.93,310.66,317.42,318.2,312.67,309.95,313.13,311.76,323.55
1160,B,False,385.81,388.68,382.41,383.2,388.47,388.48,392.05,393.95,395.07,395.14,396.66,398.96,405.24,404.11,408.9,410.27,411.92,411.44,413.03,410.89,416.8,416.17,416.7,413.36,415.41,412.33,411.05,409.08,410.62,411.01,410.29,408.63,411.23,411.43,411.51,414.52,411.86,412.56,412.06,411.15,412.53,414.86,414.47,415.04,414.96
1161,B,True,280.07,283.6,288.71,289.02,291.05,297.28,298.2,303.23,310.48,310.63,313.61,314.48,317.02,321.56,319.52,315.29,319.27,321.02,324.31,324.94,333.65,327.66,326.23,326.47,325.73,326.02,324.36,326.53,326.48,332.45,336.78,334.15,339.59,338.47,347.59,339.71,340.24,341.36,336.95,339.7,334.16,335.31,338.95,346.06,349.27
1162,B,False,272.85,268.29,265.71,266.86,265.36,263.09,264.31,261.54,259.51,260.91,264.92,272.58,267.65,261.22,260.0,254.88,258.7,260.52,259.05,258.24,257.16,262.18,261.34,261.33,263.86,264.81,263.85,258.54,260.14,258.95,260.77,256.78,258.52,257.58,261.75,256.45,259.45,254.43,256.2,255.31,254.23,260.44,255.43,253.13,253.99
1163,B,False,127.96,123.96,126.21,124.67,123.68,126.77,124.51,123.21,122.37,119.44,119.85,119.48,117.44,115.46,118.61,118.41,116.15,114.52,118.75,119.21,116.12,117.45,113.02,108.79,108.63,110.31,109.08,109.26,107.72,109.16,111.93,112.27,104.72,110.09,107.87,107.36,106.68,106.79,105.16,104.7,103.87,100.85,95.078,94.943,93.658
1164,B,False,404.4,409.27,400.46,392.74,387.27,395.21,396.36,398.63,407.17,407.32,412.03,413.18,417.04,406.59,414.51,411.22,408.31,413.23,412.56,414.16,410.83,413.92,418.59,408.95,410.5,410.15,406.14,407.58,406.71,406.35,410.64,414.43,418.69,401.19,386.5,390.85,384.81,388.56,388.27,370.58,359.68,372.12,374.73,367.5,373.99
1165,B,True,41.257,40.681,40.198,40.316,39.55,40.437,41.754,40.227,41.002,41.731,42.531,42.932,43.036,44.131,44.031,46.355,49.235,49.578,47.684,48.407,47.933,47.802,49.23,47.141,47.1,49.108,48.388,46.732,45.987,44.584,44.375,43.856,43.766,44.957,42.991,43.533,42.666,43.342,41.065,43.485,41.473,41.351,39.625,39.408,39.894
1166,B,True,47.006,49.554,52.109,54.947,60.804,61.605,62.927,66.535,72.054,74.356,74.992,75.385,77.52,80.18,83.26,86.208,88.831,89.997,93.905,94.936,97.576,100.09,97.507,100.9,101.08,105.5,107.51,108.62,111.96,111.92,111.59,112.12,111.81,112.23,110.48,110.99,111.95,116.23,116.03,117.71,116.73,116.66,117.78,117.97,119.36
1167,B,False,286.46,294.63,294.65,292.91,294.34,296.2,304.67,314.67,315.08,314.26,313.14,306.96,307.15,316.46,313.43,314.6,314.15,317.26,314.58,317.66,316.24,312.48,309.12,314.85,317.01,317.24,322.51,323.07,318.49,322.78,319.72,317.43,321.44,324.29,325.3,324.19,321.55,322.36,320.67,320.51,320.48,317.77,318.44,320.92,320.02
1168,B,False,338.14,331.09,333.33,332.57,331.03,331.4,336.95,337.97,342.84,341.38,341.43,345.65,351.79,358.15,359.68,357.51,358.65,359.88,351.19,352.45,346.22,348.62,357.48,361.41,361.73,365.01,361.59,361.68,361.35,364.93,364.27,363.72,368.9,372.8,374.93,379.44,377.86,378.98,384.96,390.49,391.27,395.74,395.82,398.43,397.43
1169,B,True,95.996,96.867,96.047,97.148,97.612,101.03,99.357,98.228,100.24,99.702,98.575,96.312,96.056,93.702,94.398,95.686,100.39,101.27,97.686,99.291,101.72,102.83,102.52,103.91,104.52,106.58,107.92,110.45,114.02,115.32,113.38,113.58,113.41,116.11,116.41,116.94,114.54,115.84,117.93,118.13,119.34,121.32,123.17,124.33,127.68
1170,B,False,372.26,384.56,375.66,377.72,385.47,389.5,388.63,388.23,393.02,398.4,393.47,412.07,413.8,416.07,409.83,405.95,413.87,411.1,413.76,405.61,404.9,413.82,423.66,431.4,424.14,417.47,413.41,414.45,422.05,417.59,417.31,416.23,413.94,400.51,401.44,411.44,417.53,408.36,403.4,398.35,403.26,407.15,407.43,404.79,409.58
1171,B,False,436.68,433.67,432.25,431.7,432.78,431.54,436.78,434.88,437.08,437.6,437.26,439.96,436.5,438.6,439.72,439.51,439.77,440.89,443.04,443.08,443.54,444.18,441.0,444.85,446.63,453.18,452.26,455.06,454.11,454.63,452.97,451.1,453.06,452.35,458.34,454.98,459.21,458.91,459.66,455.8,454.28,454.28,455.6,454.4,454.92
1172,B,False,41.273,44.236,44.284,46.448,48.045,49.872,51.7,53.256,55.56,60.435,62.999,63.562,62.68,64.311,66.796,68.043,67.355,68.338,68.825,69.066,66.599,68.515,67.715,67.566,66.824,66.829,66.412,66.313,67.173,67.207,67.336,67.612,70.524,70.296,72.206,73.602,77.966,78.812,82.955,86.696,87.604,85.84,89.062,93.775,98.341
1173,B,True,263.25,267.68,264.67,267.66,271.09,274.58,266.96,271.49,271.01,278.57,275.36,272.72,273.69,280.94,280.51,278.8,289.82,289.78,288.07,289.74,291.0,285.24,281.23,276.49,285.66,280.9,281.13,279.77,277.6,281.11,278.28,288.2,283.38,285.55,284.12,286.01,287.15,292.29,286.38,288.02,295.93,294.29,289.74,286.5,288.95
1174,B,True,26.36,30.022,32.609,25.222,24.635,29.433,26.437,28.399,27.975,27.303,23.811,31.307,32.237,32.429,33.259,36.021,40.085,42.853,41.247,52.357,53.899,54.295,49.388,45.261,43.593,51.45,51.389,43.336,45.824,33.585,46.49,42.626,52.02,49.52,49.569,42.15,45.79,49.914,48.658,46.735,52.7,54.713,62.166,66.332,65.444
1175,B,True,56.251,57.678,50.889,50.414,53.762,59.855,56.282,58.709,61.8,66.0,61.285,61.169,60.388,67.328,69.659,67.981,67.657,68.424,69.743,73.804,70.103,65.307,67.906,70.594,69.964,75.824,88.093,84.679,85.017,87.02,93.281,91.144,88.244,88.169,90.748,89.862,93.687,95.253,95.99,95.543,99.775,103.27,99.652,99.047,102.11
1176,B,True,901.48,897.02,902.68,901.49,899.32,899.7,902.83,905.89,903.9,900.93,900.98,899.24,895.16,901.19,901.02,900.83,902.01,899.63,893.05,885.92,889.05,889.56,882.22,875.68,874.01,873.76,873.99,869.27,862.74,856.7,861.76,857.38,856.53,857.72,847.34,841.04,837.71,839.23,838.26,835.24,840.21,836.77,834.53,835.55,830.03
1177,B,False,141.7,140.73,137.02,135.71,135.17,137.92,136.79,132.16,134.01,129.83,129.85,129.53,132.06,132.64,132.71,133.86,134.03,135.19,134.24,136.27,138.69,133.09,134.58,134.79,134.7,132.97,133.69,132.4,125.92,128.78,129.09,130.8,128.69,129.79,130.1,129.67,126.37,128.36,129.21,127.98,128.37,124.72,125.41,125.79,125.73
1178,B,False,82.184,88.344,89.432,89.577,89.247,91.891,91.126,97.241,95.989,89.716,86.909,77.83,82.681,92.983,84.149,89.728,81.854,73.311,74.525,81.913,77.034,74.254,72.44,70.176,67.89,70.469,69.929,67.578,63.463,62.902,69.384,69.8,65.025,70.271,75.76,74.397,76.757,72.94,66.426,64.366,61.295,66.678,63.158,60.986,57.02
1179,B,False,131.67,135.16,143.53,147.44,145.2,146.14,149.06,147.74,145.26,149.29,150.44,157.62,165.29,166.63,163.47,164.56,167.57,170.73,175.85,180.41,183.46,185.29,184.62,188.58,193.3,193.06,195.96,202.8,200.56,195.3,199.41,207.34,202.82,203.57,209.51,213.98,211.38,214.8,220.4,223.44,230.47,236.31,236.15,235.45,241.48
1180,B,False,424.39,427.2,429.4,442.56,450.78,452.08,454.65,458.4,461.38,458.91,459.6,457.9,459.88,463.09,463.4,463.93,466.88,464.78,466.07,463.36,463.63,464.64,466.75,465.35,467.0,466.06,467.25,467.31,469.24,472.79,474.26,473.07,476.79,477.47,481.99,488.66,490.54,489.33,487.45,492.24,497.21,494.8,495.4,497.22,499.27
1181,B,True,546.26,539.0,525.92,526.89,534.51,533.85,536.62,546.07,535.73,536.39,541.14,533.24,526.86,520.08,533.68,527.95,520.43,508.14,502.22,504.94,504.3,499.13,485.17,484.61,499.4,490.89,498.76,487.67,484.71,482.45,488.22,501.12,496.37,499.76,497.96,499.59,494.46,503.28,502.03,491.95,489.87,505.71,507.19,502.45,498.07
1182,B,False,189.87,189.48,191.34,192.06,194.11,195.29,197.13,202.38,205.22,203.25,201.93,201.4,199.85,196.23,196.81,194.92,196.89,195.43,194.25,194.39,194.22,196.59,201.02,197.98,197.68,199.33,199.13,196.83,193.9,195.85,196.98,196.23,195.94,196.34,193.91,196.01,199.16,197.15,199.45,199.44,200.36,201.33,202.46,201.27,200.83
1183,B,False,516.48,512.84,514.21,515.13,515.64,511.59,516.48,520.01,521.39,516.85,526.45,528.18,526.85,522.67,518.96,518.27,519.77,517.46,518.9,520.34,522.07,524.67,527.4,525.24,523.27,521.13,520.99,523.15,525.21,520.3,522.51,526.68,528.59,525.42,524.03,518.93,516.66,514.76,518.09,516.82,515.69,515.1,513.93,522.11,523.63
1184,B,False,126.35,126.3,129.6,129.12,127.91,129.73,133.15,132.82,135.74,138.43,138.06,138.97,138.44,141.53,142.5,144.31,145.38,149.87,150.36,152.2,152.55,151.65,152.16,150.45,153.34,153.5,155.25,155.56,156.45,157.82,159.27,159.69,159.46,158.94,161.2,161.57,163.71,164.84,163.33,162.68,164.66,165.56,168.85,170.25,170.04
1185,B,False,25.671,25.45,27.485,23.769,26.033,23.678,23.589,23.543,25.264,20.71,23.11,21.68,22.305,23.541,24.097,23.022,25.945,26.147,23.83,27.87,30.496,30.458,29.322,30.021,33.643,32.806,39.515,40.106,43.22,39.041,47.315,57.239,62.828,58.716,56.572,54.479,68.301,59.98,70.33,67.469,66.952,85.696,89.516,83.389,94.17
1186,B,True,122.62,121.82,120.21,125.3,128.88,136.63,143.68,144.95,145.49,149.25,146.83,147.01,148.98,158.28,162.72,166.65,168.09,169.27,174.31,179.69,178.05,178.81,186.52,190.93,187.68,191.18,196.31,205.84,208.28,205.02,196.65,201.86,208.35,200.02,201.82,209.13,218.6,213.19,219.71,226.42,224.96,229.93,230.43,230.44,221.19
1187,B,False,384.24,388.22,390.69,392.17,390.13,393.13,393.86,393.71,389.72,389.99,389.66,393.3,395.02,392.92,393.05,396.24,400.29,401.4,404.45,404.18,403.61,404.3,403.63,405.36,408.16,413.17,414.47,415.54,412.97,415.29,413.34,408.63,412.98,411.99,413.01,411.64,416.09,414.51,415.66,414.27,418.32,418.29,415.84,414.35,415.41
1188,B,False,126.59,126.62,129.37,127.88,125.84,127.89,132.79,124.33,126.26,121.48,122.32,124.05,121.92,123.03,122.73,125.62,122.68,124.79,126.08,124.87,124.28,125.15,124.27,121.28,119.53,118.72,122.31,124.05,122.81,120.3,120.2,118.58,115.36,112.43,115.12,117.24,115.01,114.24,114.35,114.67,113.11,113.56,112.61,117.74,115.96
1189,B,False,178.99,179.68,182.85,182.2,178.3,187.36,178.18,177.07,178.77,176.57,172.34,170.72,171.28,170.44,172.87,169.24,164.96,169.02,166.92,162.83,160.34,160.02,153.33,150.03,148.47,147.69,150.68,151.1,150.62,150.6,146.64,145.26,152.07,145.43,147.74,147.45,146.36,144.28,147.07,141.36,140.5,140.93,139.87,137.97,135.68
1190,B,False,550.04,550.56,556.77,559.89,556.12,560.43,553.15,539.19,543.64,553.57,520.65,541.64,539.68,532.22,526.58,522.56,526.54,533.68,531.0,547.23,527.23,537.76,522.59,527.01,514.46,513.36,518.54,532.72,524.4,520.01,522.3,521.72,496.0,503.86,518.13,483.95,472.08,459.99,467.58,464.68,465.78,457.61,459.48,446.39,438.31
1191,B,True,104.88,102.38,102.87,105.48,105.1,102.8,100.64,102.63,104.5,102.67,104.57,103.95,110.39,109.66,106.64,106.25,106.28,107.42,104.28,105.5,107.17,109.54,108.96,109.84,111.24,110.97,111.44,110.66,114.11,110.4,111.23,111.68,108.75,113.86,110.34,106.14,105.57,106.73,105.4,102.54,104.94,105.77,103.23,103.12,103.32
1192,B,False,144.31,137.8,144.05,149.64,148.52,152.58,155.87,158.28,160.41,164.86,167.03,173.2,170.96,169.26,165.07,166.0,171.47,172.81,172.9,170.92,173.28,173.04,171.97,173.04,171.23,170.56,173.13,172.51,163.4,162.27,165.11,166.38,165.19,157.79,159.87,162.19,159.73,162.72,165.06,163.86,168.18,169.56,169.22,167.92,162.63
1193,B,False,67.715,67.566,66.824,66.829,66.412,66.313,67.173,67.207,67.336,67.612,70.524,70.296,72.206,73.602,77.966,78.812,82.955,86.696,87.604,85.84,89.062,93.775,98.341,96.906,99.769,101.61,105.4,107.02,111.0,114.16,118.81,119.19,123.51,124.87,132.93,133.02,139.14,142.01,143.83,138.85,143.84,143.32,138.57,140.25,138.68
1194,B,False,289.09,290.42,288.88,290.3,288.87,286.48,288.13,287.17,286.5,283.37,285.87,284.09,285.26,286.2,286.58,286.1,287.98,289.79,288.07,285.37,281.85,286.77,285.82,287.32,284.67,284.89,282.34,279.01,280.21,277.57,277.28,276.15,279.82,278.9,282.92,289.46,289.59,292.49,292.67,291.5,294.9,294.37,292.15,289.78,293.92
1195,B,False,151.87,153.92,153.78,151.16,155.55,156.34,154.7,163.1,166.51,167.49,168.2,172.38,176.74,178.91,181.12,184.24,187.27,197.21,202.74,206.33,208.53,209.08,212.86,214.33,214.2,215.4,215.01,214.06,220.07,216.28,213.49,212.35,212.68,213.81,212.18,212.37,212.35,212.97,209.89,207.31,210.22,212.49,209.93,210.9,211.78
1196,B,False,207.19,206.39,213.64,218.17,220.52,226.2,222.1,228.31,227.87,228.24,236.92,238.59,243.89,246.1,249.91,253.48,253.25,251.04,257.31,263.4,271.71,277.88,284.96,286.04,289.19,298.35,301.56,308.89,312.72,312.83,311.49,319.75,324.37,320.26,322.81,330.82,332.0,334.38,332.55,342.76,339.42,335.02,336.1,336.39,342.28
1197,B,False,222.67,223.4,223.21,226.33,222.97,223.13,220.71,217.42,219.61,217.32,215.0,211.77,212.47,210.24,206.28,210.92,209.58,206.59,204.99,205.57,208.69,210.81,209.37,208.8,209.25,205.77,208.09,207.73,201.44,199.97,200.64,198.43,197.12,196.6,198.75,198.97,196.97,203.11,200.61,200.16,194.43,198.99,198.62,204.02,203.29
1198,B,False,429.26,428.55,429.37,426.16,422.65,425.65,424.07,423.61,430.86,429.69,427.35,428.44,427.57,431.04,429.21,431.45,433.94,431.64,431.47,436.27,428.99,431.9,438.86,433.62,432.7,432.14,429.16,435.77,435.25,435.58,438.5,430.56,429.93,420.2,426.46,426.37,422.68,421.78,418.55,425.7,428.93,435.15,434.91,436.99,440.67
1199,B,False,71.021,70.358,71.235,71.805,69.967,69.794,72.479,74.91,73.062,71.756,68.016,66.7,64.066,66.159,62.945,62.658,62.892,60.38,61.029,61.598,62.193,63.742,61.709,61.473,61.071,60.418,59.046,62.793,59.333,57.207,56.613,57.037,54.564,51.512,50.083,50.431,50.347,48.02,50.97,52.505,49.515,52.202,50.209,48.027,48.135
1200,B,False,528.17,522.55,524.69,522.3,522.12,523.02,521.48,521.54,516.13,515.53,515.56,515.37,518.76,518.7,518.42,523.47,517.82,523.53,521.77,518.91,514.23,519.72,517.87,519.23,518.12,518.25,515.19,520.81,519.38,524.12,519.95,515.38,519.28,517.65,514.55,514.84,515.15,509.87,517.66,519.18,518.31,517.72,513.24,510.57,513.23
1201,B,False,227.34,229.82,232.9,228.81,226.23,220.24,221.53,218.1,217.27,215.99,213.17,215.1,218.22,215.15,215.43,216.88,216.53,220.68,220.21,220.3,222.48,225.46,225.72,227.57,226.53,233.23,233.79,230.28,230.06,229.0,229.63,232.19,225.94,229.46,226.84,228.17,230.44,232.04,228.85,227.87,225.37,225.63,227.88,229.15,226.36
1202,B,False,225.15,226.09,228.02,219.29,219.6,220.94,220.44,219.46,218.08,217.07,218.7,221.49,225.4,220.81,222.91,222.59,224.75,224.8,228.08,230.65,229.37,229.57,235.6,234.25,230.99,233.34,231.75,233.94,232.55,228.96,231.61,237.33,236.93,233.98,233.8,231.65,236.24,234.76,233.8,230.97,233.72,230.82,232.49,232.02,233.8
1203,B,False,486.18,481.07,481.83,479.43,480.98,479.41,477.26,478.3,477.39,476.51,475.51,470.1,467.59,466.46,463.51,462.12,463.48,463.89,460.12,462.86,461.75,455.22,450.6,451.13,452.51,449.87,443.82,439.92,437.74,443.59,443.91,442.95,441.58,440.78,439.35,437.12,437.53,436.42,437.49,433.18,434.04,430.37,429.63,437.25,440.68
1204,B,True,56.844,56.893,57.746,61.709,65.102,63.486,66.669,70.24,70.55,70.91,70.518,70.988,70.434,71.312,69.153,73.419,77.204,73.689,74.345,81.606,84.359,89.522,88.88,88.253,89.311,88.695,94.676,96.385,94.542,96.971,105.79,111.97,109.13,108.73,109.09,107.71,110.84,113.42,114.11,118.97,120.73,123.4,116.89,120.19,122.1
1205,B,False,371.09,370.75,362.29,359.66,366.39,364.6,368.25,368.2,372.93,382.05,381.25,385.24,389.11,391.1,391.16,389.49,396.52,399.44,395.25,396.84,395.81,393.81,393.53,390.41,399.77,391.25,388.54,386.83,384.58,386.56,388.14,386.88,388.23,390.72,390.73,396.57,393.12,391.76,390.15,390.81,393.87,390.0,394.09,388.29,391.52
1206,B,True,92.942,95.548,95.715,98.432,99.964,103.18,103.4,104.54,104.3,107.92,112.27,112.81,118.15,121.26,122.02,122.35,123.23,125.81,127.08,129.45,130.87,131.36,137.81,140.81,139.68,142.57,141.51,143.06,144.89,145.99,146.42,148.82,151.69,152.83,157.27,155.24,156.31,157.08,155.51,155.73,155.64,156.31,158.34,159.64,159.77
1207,B,True,264.87,262.75,266.89,262.41,259.5,256.18,258.54,257.2,256.67,260.97,256.4,257.2,252.93,252.95,257.38,260.69,263.79,261.36,258.05,260.23,260.52,261.45,258.75,258.45,256.88,258.22,257.02,256.13,255.05,253.4,252.84,251.29,252.17,254.4,252.14,249.4,251.21,248.33,248.55,249.34,250.03,246.57,251.17,247.11,245.17
1208,B,True,227.48,228.01,228.32,222.75,221.12,221.47,225.95,224.36,225.11,224.81,224.55,223.99,222.2,222.38,218.48,217.93,218.78,213.18,212.48,213.41,216.84,215.68,215.28,217.13,217.28,213.38,212.65,216.14,217.5,216.74,216.36,213.89,213.79,210.98,211.72,211.37,211.7,215.23,214.44,213.95,212.98,212.35,214.55,211.56,214.62
1209,B,False,317.26,314.58,317.66,316.24,312.48,309.12,314.85,317.01,317.24,322.51,323.07,318.49,322.78,319.72,317.43,321.44,324.29,325.3,324.19,321.55,322.36,320.67,320.51,320.48,317.77,318.44,320.92,320.02,323.92,324.47,325.13,326.98,326.24,329.82,328.72,329.45,327.85,332.7,333.05,331.19,338.14,331.09,333.33,332.57,331.03
1210,B,False,108.07,111.33,108.27,105.12,108.55,105.68,103.59,105.7,105.08,104.94,104.85,102.84,101.72,102.85,99.179,98.16,100.81,100.71,100.94,99.234,99.783,97.588,99.261,97.408,95.177,94.014,94.594,91.824,92.31,89.787,88.548,89.952,89.737,92.502,90.52,90.693,89.39,88.915,86.64,85.531,85.485,82.132,80.886,78.022,76.093
1211,B,False,405.49,398.05,402.8,396.67,411.25,410.93,416.18,412.45,415.51,416.35,422.53,419.7,414.81,414.24,423.15,427.66,424.5,420.89,424.04,416.38,417.58,414.32,425.25,432.85,433.49,432.77,430.07,433.06,435.41,436.08,441.97,442.02,447.56,449.9,453.02,449.65,453.11,457.44,465.33,463.72,460.6,465.59,468.59,461.97,459.9
1212,B,False,37.89,38.742,42.691,48.507,46.841,39.534,41.281,39.058,38.67,38.467,33.041,34.014,34.228,39.994,40.521,44.828,38.149,36.529,37.057,36.572,40.353,39.554,36.823,36.082,43.784,44.498,43.26,47.099,51.825,51.278,50.148,50.257,53.519,57.63,50.663,55.031,54.072,56.251,57.678,50.889,50.414,53.762,59.855,56.282,58.709
1213,B,False,516.26,518.44,519.49,530.72,518.33,510.11,500.81,495.25,492.37,489.0,481.01,481.33,477.21,482.22,486.85,481.04,466.58,467.18,475.07,482.91,487.28,487.9,490.79,491.5,483.56,485.65,494.63,499.56,496.34,494.17,497.64,497.08,488.07,490.64,489.06,488.52,485.29,487.33,488.19,486.99,486.7,487.03,487.66,492.54,491.8
1214,B,False,154.06,154.88,154.94,154.8,151.58,153.44,153.52,154.87,151.77,156.23,155.09,153.52,154.56,156.57,159.06,160.36,159.14,159.38,159.0,158.68,158.78,158.13,159.62,163.99,165.01,160.99,163.84,161.6,161.84,164.19,161.68,161.93,162.95,163.05,160.86,164.06,160.18,159.24,160.4,161.19,159.06,159.8,161.97,159.69,162.65
1215,B,False,1554.1,1545.5,1551.8,1548.3,1554.2,1549.0,1545.3,1542.1,1535.7,1545.3,1537.9,1535.9,1532.6,1539.3,1533.8,1542.6,1531.4,1531.9,1530.2,1522.3,1520.9,1510.7,1512.4,1503.4,1495.8,1498.1,1483.4,1485.8,1480.9,1478.1,1475.9,1467.3,1473.3,1465.0,1462.0,1469.7,1461.8,1473.5,1473.9,1467.7,1468.6,1469.2,1459.6,1450.8,1453.2
1216,B,False,10.137,11.604,12.194,13.223,15.284,15.155,15.687,16.034,17.882,17.311,17.887,17.473,17.5,18.566,18.427,19.26,21.176,19.518,19.492,19.572,18.674,19.711,20.426,18.789,19.192,19.918,19.466,19.071,19.631,20.296,19.995,20.135,20.918,21.414,22.278,21.088,21.065,21.095,22.53,22.823,22.113,21.773,21.632,22.068,22.198
1217,B,False,655.47,645.41,644.73,642.78,646.48,640.93,644.35,642.96,641.4,637.88,643.47,638.3,626.55,634.06,635.81,627.22,636.04,640.03,634.19,629.94,632.51,637.02,633.73,623.12,628.22,617.5,619.16,621.25,623.81,625.1,630.48,638.4,635.36,628.66,627.33,619.5,616.36,613.9,617.9,608.13,609.24,603.76,606.78,606.12,602.76
1218,B,False,620.21,617.92,614.61,608.28,601.4,604.37,605.73,613.76,623.94,631.86,635.95,633.55,636.16,639.08,649.53,646.09,627.3,640.9,640.57,638.84,628.58,639.66,641.78,641.33,643.59,653.57,653.15,657.89,651.9,638.96,641.5,650.8,640.3,631.83,632.9,642.85,658.93,661.9,656.02,657.98,652.16,655.72,659.69,665.3,657.54
1219,B,False,294.27,292.83,293.64,292.14,295.24,292.72,296.39,296.8,297.86,296.2,298.73,298.08,300.57,301.65,297.54,297.84,299.4,302.53,299.49,300.55,299.21,296.31,295.3,297.18,296.39,292.56,292.84,293.58,294.16,296.71,295.89,291.12,290.72,287.59,285.8,286.6,286.87,292.34,289.01,291.3,293.2,286.16,282.61,279.77,283.64
1220,B,False,235.11,237.47,240.06,240.1,244.41,242.48,241.79,241.85,243.35,240.49,239.15,238.69,240.43,238.31,238.25,238.74,236.77,239.25,238.66,238.99,240.65,240.27,240.14,243.66,246.48,244.87,241.55,240.02,242.56,239.92,237.43,237.06,236.47,234.49,233.02,232.4,230.57,229.59,228.09,227.69,230.94,231.43,234.52,236.28,234.24
1221,B,False,635.56,636.33,629.42,620.68,622.22,628.29,628.92,629.97,630.86,626.53,622.07,624.08,621.0,619.74,623.91,624.97,626.59,623.62,631.15,624.28,630.08,627.56,627.27,626.05,633.96,633.56,635.44,635.34,620.99,613.05,611.72,616.66,610.13,610.94,607.36,607.61,613.63,619.71,620.6,613.29,611.54,619.93,620.21,617.92,614.61
1222,B,False,656.28,656.23,659.65,656.19,653.97,660.21,658.33,661.35,656.76,658.1,657.02,658.31,660.3,659.11,656.11,659.14,654.74,657.78,653.5,649.32,648.63,640.48,649.49,644.61,648.75,652.93,650.71,648.52,652.56,652.64,648.06,653.98,658.41,658.39,654.14,655.64,658.74,663.03,663.4,657.61,664.09,659.76,660.4,657.67,653.73
1223,B,False,54.791,54.98,56.341,56.893,57.311,57.894,55.136,55.112,53.229,54.704,54.84,54.681,56.488,56.423,55.992,57.7,60.617,62.706,63.013,63.16,63.553,65.634,64.519,62.558,62.056,61.768,62.675,61.342,63.749,64.528,66.074,65.921,64.299,63.869,65.58,65.046,65.297,65.352,65.367,65.806,66.37,67.695,68.528,70.095,70.242
1224,B,False,366.53,372.07,371.94,370.93,366.16,367.36,368.43,368.45,366.65,371.36,370.72,371.91,369.1,370.04,369.9,369.54,371.07,368.75,370.38,369.93,373.53,375.03,376.89,378.45,376.45,374.96,376.21,376.71,379.62,379.32,382.14,378.47,376.71,378.2,379.8,380.56,381.04,381.0,377.11,380.35,381.73,374.22,374.65,370.93,376.09
1225,B,False,268.63,270.08,271.02,267.82,266.78,261.63,264.63,263.46,263.32,264.65,260.43,262.14,266.3,263.18,258.23,246.35,243.55,250.05,245.18,240.75,232.35,234.21,233.42,226.65,230.92,233.98,233.74,241.8,233.66,233.52,242.07,242.45,246.97,243.79,244.91,242.93,246.03,254.23,257.44,250.7,250.18,254.6,253.13,251.28,253.18
