,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60
1511,B,False,33.765,34.537,33.992,34.617,36.062,35.888,36.375,36.807,36.664,37.118,36.076,37.03,36.394,36.634,36.198,35.78,35.914,35.927,36.272,35.949,35.645,35.968,35.492,34.932,35.647,36.042,35.777,35.285,35.053,34.694,34.592,35.776,36.661,35.15,34.309,34.263,34.283,33.697,35.583,36.143,34.257,35.284,35.695,35.351,35.988,35.378,34.231,35.42,35.265,34.206,34.022,35.298,33.919,34.004,33.852,34.224,34.298,34.379,32.956,33.672
1512,B,False,29.854,27.494,28.351,25.998,25.572,26.356,25.398,26.501,25.816,26.386,26.322,26.028,25.875,25.882,26.425,26.8,26.824,26.814,28.685,26.446,26.897,26.963,26.903,27.315,27.432,26.83,26.548,27.412,27.599,27.013,27.229,27.506,27.432,27.691,27.021,28.638,27.23,27.234,27.744,28.087,28.375,28.601,28.729,29.854,29.56,30.164,30.215,29.752,30.058,29.533,29.492,29.625,29.703,29.121,28.719,29.14,29.043,29.179,29.114,28.815
1513,B,False,73.339,73.793,73.58,73.967,74.404,74.66,74.065,74.408,73.425,73.838,74.02,71.973,72.308,70.303,71.069,70.343,69.195,69.673,68.894,69.688,68.523,68.335,68.489,69.111,69.463,69.309,68.92,71.281,70.51,70.81,72.912,73.154,72.999,73.919,73.448,74.02,74.692,74.046,73.567,73.106,72.857,70.963,70.81,70.356,69.504,69.426,67.348,68.117,68.996,67.794,67.305,68.028,67.255,65.502,65.879,66.484,66.482,66.249,67.156,68.455
1514,B,False,38.077,38.019,38.546,39.082,39.488,40.075,40.399,40.84,41.287,40.748,40.531,39.836,39.586,38.811,38.433,38.71,38.219,37.862,38.195,39.058,39.112,39.701,40.908,41.139,41.518,42.254,42.037,43.711,43.869,43.714,43.512,43.014,42.552,42.635,42.456,41.601,41.455,40.919,41.005,40.459,40.089,40.65,40.389,40.205,39.971,39.606,39.709,39.215,39.307,39.479,39.434,39.468,39.327,39.687,39.736,39.474,39.994,40.54,40.696,41.017
1515,N,False,54.615,55.181,55.112,56.296,53.007,53.0,51.86,50.003,50.76,50.872,50.999,48.483,50.71,51.57,51.097,51.909,51.385,52.004,51.604,50.989,51.098,50.81,51.192,51.113,53.293,52.355,51.871,52.806,52.137,49.638,47.75,48.441,48.033,49.074,48.053,46.726,46.869,47.087,46.199,46.832,46.955,45.735,47.352,46.491,46.097,44.717,44.684,45.678,47.908,49.94,48.267,48.005,48.737,48.76,47.713,47.416,46.293,47.27,45.476,46.292
1516,N,False,106.61,99.255,97.716,93.706,93.967,89.146,93.752,92.245,92.771,96.304,88.196,89.198,90.147,89.414,90.215,84.447,88.289,92.005,91.888,91.475,87.409,84.552,89.885,90.203,92.134,92.397,92.199,90.53,91.56,93.061,89.144,89.896,90.303,86.617,89.461,92.175,81.515,83.65,84.327,79.746,87.032,82.778,77.73,74.397,76.225,73.881,74.135,72.94,71.959,74.252,75.679,79.409,78.208,84.996,81.614,85.178,86.06,85.802,85.1,84.33
1517,N,False,79.933,79.527,75.568,74.877,75.959,76.524,74.693,70.173,71.766,71.395,73.221,71.877,72.544,74.753,76.536,78.532,76.086,75.2,74.469,73.381,74.039,73.008,72.281,74.215,78.548,76.334,77.938,76.419,78.664,75.592,77.611,80.14,75.925,75.332,75.763,75.16,76.481,75.332,73.141,68.093,69.05,65.993,62.467,62.731,59.91,60.919,58.152,59.694,61.422,60.206,58.672,58.33,58.584,58.396,58.818,58.94,60.088,58.162,58.24,57.286
1518,N,False,51.273,50.97,50.438,50.412,50.695,51.527,49.687,49.738,50.815,50.747,51.269,52.427,52.731,52.157,51.704,51.433,51.665,52.217,50.327,50.272,48.884,49.477,47.15,46.137,46.866,45.742,44.23,43.234,42.826,43.267,43.475,44.98,45.227,43.75,42.87,42.784,44.087,44.77,45.66,47.623,47.509,48.676,47.948,48.531,47.807,48.026,47.487,48.036,47.215,48.416,49.352,48.65,48.836,48.039,46.469,46.297,46.788,46.123,45.023,44.646
1519,N,False,58.494,58.592,59.641,58.245,55.228,57.358,55.432,55.326,52.741,54.834,52.155,54.717,57.295,57.669,54.3,54.772,58.692,59.944,59.364,58.581,58.252,59.183,56.56,60.505,61.682,60.101,60.611,64.067,59.01,63.926,62.594,57.382,58.721,58.881,59.514,60.358,60.705,64.881,64.089,67.205,62.589,60.287,62.707,62.688,62.595,61.761,60.521,62.751,62.785,58.236,65.548,65.527,65.078,62.983,61.718,58.002,61.515,65.369,65.118,66.286
1520,N,False,62.294,59.62,59.344,58.551,58.7,55.562,56.785,53.123,51.026,50.12,51.677,52.496,52.103,54.624,56.069,56.245,56.465,55.099,56.018,57.664,56.894,54.996,54.711,52.805,52.693,52.736,53.211,53.466,56.607,57.603,57.52,56.222,57.0,58.432,59.979,60.142,62.684,62.129,62.607,62.385,63.415,67.565,64.07,62.275,62.898,61.119,61.157,59.403,57.451,56.3,57.37,55.675,55.536,55.875,57.682,55.991,53.83,53.572,54.803,54.077
1521,N,False,62.277,58.66,59.79,60.194,59.416,60.325,62.298,63.699,58.913,60.205,61.223,60.058,60.045,61.283,64.803,64.008,66.248,65.665,65.666,65.51,65.881,62.357,63.055,63.662,64.539,62.853,61.778,63.891,62.285,62.791,59.216,59.446,61.521,58.93,59.977,58.401,58.514,55.8,54.819,54.54,55.786,53.949,55.946,55.487,55.788,55.621,53.189,57.875,56.509,57.335,57.787,57.987,61.303,59.673,58.928,56.643,56.973,57.598,56.388,55.898
1522,N,False,40.292,40.477,41.264,40.876,41.74,41.332,41.378,41.959,40.628,39.815,41.789,41.954,41.323,40.837,39.903,41.078,41.544,43.014,42.679,43.623,44.163,46.764,46.749,47.267,48.779,49.099,47.902,46.47,46.856,46.238,46.878,47.877,49.338,46.895,46.389,46.759,46.092,46.4,44.604,44.722,45.629,43.875,44.75,43.792,42.226,41.821,41.03,41.714,40.563,42.573,44.327,45.74,44.365,45.617,45.82,46.242,45.482,44.944,45.878,47.446
1523,N,False,46.305,46.119,46.75,48.227,49.96,51.617,51.492,53.425,53.572,54.357,53.622,54.197,54.587,52.946,52.193,51.314,53.462,52.278,51.901,52.281,51.014,51.561,51.516,51.042,50.276,50.981,51.187,50.381,49.663,49.102,51.483,51.758,54.013,54.304,53.899,55.474,55.872,55.42,55.931,56.045,54.945,54.985,54.324,54.967,54.828,52.833,52.549,52.168,52.471,50.504,50.938,52.392,52.268,50.171,51.515,51.784,51.593,50.687,51.585,52.296
1524,N,False,101.49,107.78,105.42,105.48,102.53,99.197,103.26,102.29,102.59,102.74,104.45,109.88,101.64,102.8,100.97,100.32,108.28,101.7,107.81,108.01,106.28,106.52,109.77,108.1,102.19,103.96,103.19,105.85,104.27,101.27,97.535,100.96,97.218,91.591,88.326,87.097,85.091,84.674,89.23,88.34,89.242,92.713,92.542,91.7,100.38,96.077,94.964,98.807,96.967,99.637,99.293,93.114,95.941,93.177,94.217,92.311,94.121,90.675,84.913,87.137
1525,N,False,48.806,48.823,49.549,47.188,46.321,47.247,46.753,45.28,46.016,46.236,46.216,45.616,46.97,44.444,43.569,43.524,44.685,45.764,44.963,45.111,45.706,45.399,46.1,46.747,48.435,46.826,47.091,48.037,47.068,47.621,48.816,48.228,46.935,45.725,44.366,46.631,45.859,45.317,46.461,46.526,45.523,45.761,45.479,44.66,46.265,45.526,45.714,45.069,46.563,45.693,46.668,47.998,48.773,48.973,48.009,50.266,52.259,53.587,55.448,54.246
1526,N,False,98.4,97.501,98.998,97.938,103.03,97.818,91.74,91.85,97.851,102.22,99.102,94.621,94.818,96.356,95.121,95.917,94.552,95.396,101.05,102.94,102.71,104.09,102.09,101.34,100.9,100.48,99.05,100.55,101.92,98.903,96.483,95.319,94.533,93.2,95.141,87.441,85.103,86.091,83.361,85.283,84.444,84.785,82.848,81.936,83.925,82.05,82.918,80.786,83.54,87.675,88.584,88.259,88.039,92.083,88.362,90.609,92.273,93.831,91.131,92.224
1527,N,False,52.052,50.692,51.233,51.409,52.901,52.139,51.27,50.954,52.555,51.038,51.114,51.811,50.358,51.82,50.744,50.707,49.921,51.387,51.351,51.806,51.242,50.997,51.344,53.277,53.091,50.844,49.217,51.27,50.625,51.305,51.181,52.832,53.72,51.532,52.836,54.041,55.666,55.227,54.685,56.818,55.855,56.46,55.237,57.139,56.27,54.635,53.213,54.682,54.556,53.846,55.221,55.119,54.338,54.948,55.905,57.44,57.705,58.564,58.326,57.167
1528,N,False,71.825,71.264,71.279,72.788,72.697,72.22,71.953,72.148,74.027,72.19,70.806,69.81,67.956,65.836,64.294,66.2,66.382,66.887,69.412,69.45,70.229,70.152,68.547,69.961,70.695,70.986,67.904,66.703,66.663,67.07,66.78,69.427,69.064,72.229,70.229,70.399,70.154,68.298,68.644,69.451,67.533,63.692,66.924,69.027,68.873,72.459,70.518,70.898,67.902,73.417,73.6,73.65,72.575,72.602,79.018,79.865,78.322,80.667,79.7,76.708
1529,N,False,67.459,65.099,66.915,66.733,67.419,67.241,64.793,64.609,67.423,69.464,70.218,68.278,67.801,68.49,67.083,67.064,65.391,66.315,66.73,66.762,66.841,66.021,67.462,68.691,70.024,70.241,69.575,69.567,67.632,64.527,67.541,68.64,66.545,64.374,62.237,63.034,65.949,63.179,61.295,61.707,64.551,61.977,60.602,60.685,58.136,57.083,56.088,59.5,58.071,60.189,58.726,59.062,59.024,60.379,59.194,60.166,60.804,60.224,59.833,60.662
1530,N,False,84.387,85.826,81.098,84.264,81.367,80.667,79.956,80.565,81.419,79.073,80.029,81.099,78.974,74.848,78.62,79.989,75.108,73.017,76.091,75.761,74.634,73.397,73.407,74.961,75.456,74.956,73.646,72.383,72.452,71.398,69.154,66.913,67.962,64.952,63.063,66.316,69.69,68.236,67.347,67.225,65.815,65.026,64.743,65.778,66.058,67.154,69.264,70.569,66.669,64.173,63.959,67.985,69.116,70.018,69.032,71.003,69.269,71.007,75.617,77.138
1531,N,False,72.442,71.512,70.577,70.758,70.493,71.47,71.584,70.167,71.268,72.245,71.353,70.548,70.43,68.579,69.072,71.279,69.049,70.099,69.947,70.92,71.07,69.989,70.249,68.563,69.15,68.773,68.691,69.558,70.59,68.348,68.182,68.004,68.342,68.65,69.618,68.921,68.626,69.498,69.219,67.413,66.905,66.246,66.504,64.335,66.281,64.881,65.157,63.89,65.22,65.705,66.931,65.649,64.344,63.407,62.825,62.645,63.628,62.325,59.608,59.158
1532,N,False,72.298,69.018,69.773,69.936,71.289,73.226,70.013,68.415,65.606,67.266,68.526,66.943,65.251,68.482,66.728,66.322,68.145,69.294,69.285,70.919,68.169,70.817,65.63,65.466,66.181,63.022,61.863,61.768,62.274,61.207,58.522,56.506,55.521,54.11,54.694,51.304,52.324,52.227,52.245,52.324,53.001,52.841,54.544,57.153,57.015,56.31,55.599,56.645,55.341,55.62,57.463,57.426,55.943,53.838,54.402,53.675,56.774,54.61,53.316,53.57
1533,N,False,74.354,71.11,71.778,72.988,72.697,73.772,74.001,74.209,73.784,72.965,72.237,70.242,70.887,71.347,71.209,69.737,72.39,70.324,70.322,70.629,71.284,73.064,72.282,73.424,72.394,75.342,78.673,79.743,79.399,83.867,82.767,84.614,83.946,84.496,82.863,83.599,83.393,81.267,79.102,81.735,79.368,79.289,78.644,77.284,76.046,75.848,73.496,72.005,72.765,73.187,74.31,73.158,72.987,74.786,74.009,75.142,74.229,74.318,75.985,74.573
1534,N,False,64.541,63.107,64.137,64.067,66.111,66.561,67.668,68.867,68.576,66.457,66.31,66.284,66.883,65.916,66.874,66.588,66.403,65.631,64.815,64.544,63.835,64.057,65.129,64.486,64.895,67.28,67.659,65.562,65.215,64.602,63.872,64.1,63.428,63.065,63.311,62.712,63.274,63.265,63.962,61.742,62.375,61.621,62.89,62.016,62.912,64.986,64.347,67.798,70.236,70.207,72.044,73.438,72.446,73.346,71.352,69.229,66.282,66.037,63.169,62.451
1535,N,False,65.026,64.593,62.555,61.229,61.54,59.919,59.038,57.806,54.181,53.104,51.0,54.391,58.329,59.413,59.174,66.565,67.36,77.084,81.539,76.767,83.429,80.406,79.235,79.435,76.308,79.407,78.837,77.017,82.274,80.248,75.608,75.165,75.62,78.616,75.822,78.481,76.758,77.564,78.56,79.983,79.444,81.308,84.697,85.012,85.84,86.354,84.555,84.23,87.297,85.6,88.536,90.711,88.971,92.797,90.65,89.646,87.985,92.086,93.759,95.59
1536,N,False,61.727,61.546,61.046,61.439,58.551,60.45,60.378,60.997,61.059,61.485,61.315,61.794,61.419,61.324,61.216,61.131,60.683,61.498,61.614,61.072,60.068,60.168,59.723,58.862,59.135,59.401,58.974,58.316,57.479,56.892,56.616,56.686,56.911,56.409,57.567,57.831,58.325,59.446,60.294,60.644,62.152,62.851,63.487,63.854,63.943,64.25,63.73,62.914,62.455,62.519,61.725,60.82,60.706,60.22,60.328,59.672,59.356,59.317,59.382,59.436
1537,N,False,72.37,72.204,70.624,69.417,68.598,67.923,66.739,66.376,66.606,66.164,66.943,67.056,67.186,68.242,68.893,70.359,71.363,72.041,73.317,73.862,74.085,73.796,73.567,73.172,72.94,72.062,71.858,71.59,71.052,70.733,70.14,69.766,69.32,69.085,69.49,69.549,69.411,69.582,69.893,69.469,69.835,69.772,69.053,68.14,68.303,68.488,69.134,69.276,69.122,69.725,69.672,70.163,69.988,70.064,69.859,69.082,68.755,68.16,67.216,66.194
1538,N,False,72.129,71.244,72.338,72.298,71.108,71.044,69.302,67.585,66.016,65.468,66.493,66.874,67.217,67.937,69.112,68.54,68.046,68.096,69.367,67.721,66.43,68.085,66.92,65.953,67.194,66.696,65.344,65.104,64.528,65.837,64.967,62.06,62.755,62.218,61.792,59.553,60.125,59.794,58.945,59.776,58.677,57.285,60.402,59.511,58.667,62.161,61.137,61.443,62.533,60.861,58.73,57.722,56.28,55.644,53.499,54.077,53.947,53.81,53.412,51.952
1539,N,False,55.322,55.305,55.199,55.347,55.243,55.33,55.254,55.592,56.066,56.719,56.915,57.375,57.232,56.957,57.75,57.703,57.685,57.515,56.861,56.411,55.894,55.242,54.678,54.724,54.739,54.826,54.894,54.986,55.362,55.487,55.424,55.068,55.929,56.289,56.915,57.171,57.785,57.929,58.467,58.664,59.074,58.771,58.796,58.962,58.564,58.834,59.059,58.734,59.053,59.265,59.496,59.496,59.469,59.067,59.106,58.928,58.952,59.033,59.213,59.129
1540,N,False,55.083,56.206,55.343,54.885,53.749,52.914,52.317,51.397,51.847,50.69,50.267,50.938,49.433,48.156,45.865,44.425,44.819,44.35,44.224,44.476,45.484,44.377,45.334,45.498,45.534,45.506,47.161,47.032,47.373,47.346,47.15,46.307,45.758,44.975,44.71,43.407,43.365,43.064,41.939,41.752,41.571,42.753,42.006,41.445,41.58,40.951,41.401,40.526,39.469,39.988,39.605,39.93,38.866,38.971,39.728,39.984,41.226,40.814,41.633,40.879
1541,N,False,52.286,52.619,53.652,53.833,52.894,53.214,54.015,54.314,54.355,54.705,54.663,53.997,54.286,54.128,54.383,54.006,54.77,55.169,54.614,54.872,53.521,53.092,53.79,54.239,54.475,54.357,54.261,54.066,54.27,52.325,52.541,52.166,50.372,49.925,49.99,49.942,50.192,49.843,49.143,50.032,50.255,50.46,51.424,51.727,51.85,53.144,52.836,52.911,54.983,56.138,55.051,56.501,57.092,57.973,58.559,59.536,59.368,58.656,59.14,57.986
1542,N,False,63.349,62.269,63.823,65.301,64.316,64.108,65.519,67.179,66.361,65.798,66.675,67.001,68.252,68.812,68.028,69.069,68.036,65.767,67.133,66.026,65.474,63.317,61.967,60.587,60.928,60.12,62.1,60.138,56.894,54.747,58.248,58.509,56.653,56.44,54.804,54.902,57.652,55.66,57.179,59.27,60.515,61.965,60.129,62.714,61.318,64.522,62.275,62.142,63.31,63.682,64.087,64.173,62.111,64.912,65.127,62.982,61.714,62.066,63.239,61.588
1543,N,False,63.895,62.26,63.354,61.569,62.645,62.416,62.204,64.702,66.645,65.831,62.081,64.858,63.863,65.047,68.018,65.575,63.094,64.656,63.703,66.611,66.608,64.81,63.479,63.567,64.633,67.204,62.13,65.752,64.995,61.648,62.258,65.168,63.078,64.855,62.255,62.631,62.131,61.508,63.491,61.611,59.073,59.328,60.281,59.766,60.304,58.059,59.088,58.922,58.715,57.32,54.507,55.297,53.397,53.15,51.22,51.244,51.674,52.992,51.502,51.886
1544,N,False,53.31,53.873,53.552,54.906,53.066,50.55,50.907,49.405,50.786,49.596,50.822,49.851,47.825,51.328,50.309,53.316,52.939,49.7,50.908,49.529,47.822,47.638,47.115,47.287,49.293,48.401,47.11,51.906,55.418,54.418,55.182,51.557,52.59,52.023,53.656,53.09,50.284,49.537,49.036,50.312,53.546,53.964,52.197,50.704,51.32,47.732,48.904,43.548,46.352,47.243,45.696,45.241,44.645,43.83,42.55,45.826,46.875,43.732,43.515,43.713
1545,N,False,57.921,60.073,56.818,57.527,56.833,56.907,57.732,57.894,60.093,59.334,57.319,55.47,57.738,59.101,60.027,57.899,62.343,62.355,59.414,61.143,60.844,60.348,60.075,58.101,59.427,59.645,58.86,57.906,58.208,58.776,58.956,60.053,60.388,58.184,57.82,54.734,53.972,57.654,59.98,55.113,56.528,54.814,56.01,59.37,64.477,64.661,65.477,66.189,65.659,64.458,65.553,65.453,64.863,66.508,69.828,66.775,71.825,73.06,72.264,70.723
1546,N,False,55.411,52.467,56.884,53.774,50.063,51.728,48.31,50.147,53.13,56.854,58.835,54.665,53.875,50.584,52.204,49.338,52.387,54.595,52.45,53.933,54.742,54.238,57.127,59.874,59.19,59.928,59.117,58.611,59.191,56.756,57.726,58.692,59.028,59.65,59.917,59.156,56.648,55.417,54.838,54.379,55.745,57.674,57.213,57.607,59.93,60.495,60.762,58.805,59.223,59.715,58.81,57.506,58.539,55.614,55.191,54.781,55.186,56.104,56.502,56.739
1547,N,False,56.791,56.279,57.489,56.833,58.178,57.878,57.492,57.235,55.978,57.154,57.424,57.453,57.104,58.3,57.587,59.229,59.144,59.074,59.276,59.087,58.174,58.089,57.832,59.97,59.64,58.989,58.215,58.209,58.642,58.76,59.078,59.055,59.527,59.232,60.332,60.798,62.024,62.007,61.598,61.246,60.309,61.279,61.354,60.677,61.819,61.286,61.038,60.912,61.616,58.859,60.654,60.157,57.984,59.482,57.35,58.04,58.405,57.953,57.978,58.476
1548,N,False,56.944,56.583,55.984,55.485,54.878,54.203,53.545,54.284,53.403,53.477,52.797,52.101,52.365,51.815,51.392,51.586,51.439,51.302,51.826,52.337,52.33,52.246,53.145,53.278,53.186,53.255,53.24,53.64,52.965,53.212,53.15,53.107,54.306,54.784,54.074,54.017,54.317,54.124,53.633,53.85,53.219,53.423,53.608,53.638,53.296,53.629,53.261,53.285,53.281,53.565,54.035,54.374,55.448,55.319,55.919,56.867,56.931,57.443,57.501,58.411
1549,N,False,62.035,61.719,58.68,60.351,60.724,61.639,60.22,59.879,59.366,58.591,60.424,58.216,57.358,55.694,56.791,57.162,57.972,57.249,55.442,55.409,55.826,58.732,56.695,58.183,58.128,56.215,56.068,54.749,55.935,56.438,56.122,55.539,52.973,54.379,55.776,52.778,51.907,53.342,53.675,52.973,54.413,54.866,54.958,55.096,55.157,55.086,54.862,52.858,53.195,52.659,54.184,52.655,49.67,52.442,53.543,51.865,54.31,54.606,58.162,54.509
1550,N,False,54.999,55.006,54.754,54.134,53.469,52.766,52.401,52.018,52.236,51.942,51.667,52.127,52.059,52.416,52.426,52.81,53.31,53.806,53.752,54.257,55.013,55.835,56.149,57.055,56.813,56.917,56.847,57.162,57.035,56.867,56.316,55.758,55.868,55.686,55.509,55.202,54.266,54.322,54.226,53.994,53.702,54.004,53.41,53.75,53.334,53.123,53.417,53.39,53.19,53.444,54.069,53.441,53.798,54.174,54.239,54.242,54.098,54.153,53.853,53.819
1551,N,False,77.551,84.361,82.749,82.898,84.968,85.054,83.874,81.887,78.637,75.982,75.853,76.831,76.001,75.066,74.724,77.925,80.227,78.227,78.892,78.221,78.062,74.493,72.553,73.548,71.86,67.442,67.674,71.125,70.666,72.291,67.865,72.497,68.469,63.407,63.474,61.827,60.151,66.351,65.366,64.692,73.774,68.629,69.118,70.186,68.148,67.019,67.823,68.591,70.366,75.667,67.459,70.542,69.35,72.172,72.934,71.369,73.573,71.623,77.922,75.775
1552,N,False,89.438,90.282,88.432,83.585,87.53,85.243,88.355,84.634,82.951,83.096,78.207,79.98,74.906,75.637,76.508,72.118,70.216,72.633,69.599,69.532,70.581,71.699,76.211,72.958,72.697,78.619,80.24,82.941,82.202,81.518,79.133,74.726,71.116,74.475,75.719,77.153,74.433,71.578,69.716,72.094,69.638,73.59,72.18,68.975,69.069,65.432,63.642,67.214,68.02,69.116,65.898,66.194,64.634,66.61,69.805,65.282,64.34,66.189,63.011,63.532
1553,N,False,48.962,45.646,46.626,46.704,46.765,47.987,46.576,45.981,45.661,46.382,46.833,47.82,47.459,49.227,45.517,45.742,45.536,46.05,46.471,47.921,42.906,43.788,42.244,40.619,40.782,43.264,41.119,41.689,42.499,41.163,41.163,41.689,46.132,46.657,46.648,43.034,42.981,43.591,46.059,47.488,46.032,45.806,44.931,43.475,43.061,45.979,43.641,43.671,44.723,47.209,47.846,48.676,49.649,49.538,51.179,50.157,49.44,50.263,50.19,50.222
1554,N,False,56.856,57.48,56.535,57.207,58.126,58.519,58.412,57.961,59.436,58.911,59.368,57.834,58.965,59.108,58.125,58.42,59.363,59.297,59.31,58.389,57.682,57.749,57.648,58.104,58.104,58.697,58.216,57.958,58.294,58.396,59.018,58.823,59.12,59.206,59.31,60.257,60.718,61.188,61.009,59.624,59.627,59.639,60.169,59.524,60.666,60.488,60.98,60.061,60.468,60.429,60.023,60.236,60.025,59.554,59.52,60.946,59.616,60.709,58.711,59.617
1555,N,False,41.959,42.019,42.192,42.4,42.42,42.543,42.819,42.616,42.653,42.797,42.779,42.293,42.731,42.984,42.996,42.87,43.366,43.521,43.07,43.281,43.501,43.434,43.115,43.37,43.717,43.829,43.992,44.196,43.791,43.972,43.723,43.687,43.589,43.654,44.016,43.994,43.987,44.122,44.514,44.495,44.991,44.927,45.49,45.342,45.506,45.178,45.315,45.345,45.592,45.371,45.266,45.397,45.1,45.466,45.276,44.998,44.933,45.051,44.491,44.354
1556,N,False,41.959,42.019,42.192,42.4,42.42,42.543,42.819,42.616,42.653,42.797,42.779,42.293,42.731,42.984,42.996,42.87,43.366,43.521,43.07,43.281,43.501,43.434,43.115,43.37,43.717,43.829,43.992,44.196,43.791,43.972,43.723,43.687,43.589,43.654,44.016,43.994,43.987,44.122,44.514,44.495,44.991,44.927,45.49,45.342,45.506,45.178,45.315,45.345,45.592,45.371,45.266,45.397,45.1,45.466,45.276,44.998,44.933,45.051,44.491,44.354
1557,N,False,64.164,62.162,60.574,62.032,61.113,58.81,61.054,61.862,62.37,61.958,62.884,63.459,64.819,66.207,64.585,67.358,67.534,67.283,69.304,69.02,70.574,69.149,70.725,70.779,71.844,71.421,70.541,68.818,67.444,66.828,68.398,69.029,68.206,68.542,69.649,69.825,69.809,69.973,70.805,72.301,73.452,72.829,72.585,72.285,69.239,68.875,69.489,69.453,68.516,68.399,68.008,67.098,65.858,64.177,64.465,64.473,62.439,62.429,60.264,59.093
1558,N,False,66.613,67.022,67.783,67.56,68.367,67.079,67.022,65.682,66.703,66.162,65.528,65.086,63.703,61.802,60.631,61.157,59.053,58.653,60.496,58.914,59.42,58.089,59.434,59.166,59.531,59.231,58.298,57.768,58.552,56.932,57.404,56.974,56.836,56.692,56.622,57.993,55.936,55.784,57.44,58.365,59.039,59.104,59.891,61.388,61.572,62.896,62.415,62.439,64.7,67.988,70.212,67.965,69.045,68.664,70.133,70.821,68.404,67.008,65.779,64.856
1559,N,False,51.568,54.634,54.402,54.85,52.925,53.831,55.798,56.173,53.557,52.234,51.743,52.438,51.383,50.988,50.993,49.367,47.858,47.661,48.318,49.469,48.797,49.747,51.509,48.935,47.135,47.57,48.102,49.178,46.707,46.975,47.807,47.811,49.099,48.359,46.042,48.333,47.27,48.621,47.096,46.406,45.127,45.806,43.918,43.659,44.67,47.509,47.927,48.251,51.025,49.55,52.476,52.171,53.564,54.458,52.158,54.879,53.203,56.279,56.237,55.073
1560,N,False,83.665,81.745,81.496,82.935,79.91,80.987,80.614,80.721,81.635,81.114,82.643,80.576,79.649,82.225,81.572,79.875,78.82,77.066,77.059,77.913,77.661,77.015,75.601,75.563,78.648,76.04,77.133,79.261,79.138,80.997,80.054,81.432,84.145,82.135,83.826,82.46,80.39,79.137,78.316,78.667,76.779,73.778,71.692,73.802,73.051,70.8,69.937,67.642,67.73,67.29,66.399,67.607,66.754,65.142,66.21,67.957,68.477,70.509,70.754,72.317
1561,N,False,53.179,52.104,52.658,52.387,52.37,52.856,53.2,53.432,51.622,51.867,52.106,53.077,53.161,53.473,53.371,52.997,52.153,52.055,52.883,53.143,52.489,52.438,52.874,53.846,55.334,55.933,57.558,58.126,59.391,60.088,58.033,58.584,59.496,59.086,58.38,57.229,57.206,58.026,58.144,56.689,55.445,54.524,55.133,52.904,53.054,52.23,51.569,52.014,52.087,51.918,53.633,53.691,54.086,55.132,54.961,56.026,55.169,56.694,56.709,58.444
1562,N,False,62.761,62.637,62.229,61.848,61.399,60.98,60.556,59.652,59.294,58.995,58.649,58.419,58.163,58.498,58.514,58.602,58.359,57.975,57.793,58.535,58.38,58.201,57.678,57.963,57.484,57.265,57.035,57.24,57.75,58.081,58.585,58.325,58.652,59.274,60.806,61.037,60.751,61.116,60.809,60.352,60.246,59.593,58.665,57.886,57.332,56.535,55.806,55.25,50.849,54.299,54.482,54.084,53.724,53.897,54.511,54.697,55.314,56.067,56.51,56.91
