,FLARE_TYPE,COINCIDENCE,MEANSHR_1,MEANSHR_2,MEANSHR_3,MEANSHR_4,MEANSHR_5,MEANSHR_6,MEANSHR_7,MEANSHR_8,MEANSHR_9,MEANSHR_10,MEANSHR_11,MEANSHR_12,MEANSHR_13,MEANSHR_14,MEANSHR_15,MEANSHR_16,MEANSHR_17,MEANSHR_18,MEANSHR_19,MEANSHR_20,MEANSHR_21,MEANSHR_22,MEANSHR_23,MEANSHR_24,MEANSHR_25,MEANSHR_26,MEANSHR_27,MEANSHR_28,MEANSHR_29,MEANSHR_30,MEANSHR_31,MEANSHR_32,MEANSHR_33,MEANSHR_34,MEANSHR_35,MEANSHR_36,MEANSHR_37,MEANSHR_38,MEANSHR_39,MEANSHR_40,MEANSHR_41,MEANSHR_42,MEANSHR_43,MEANSHR_44,MEANSHR_45,MEANSHR_46,MEANSHR_47,MEANSHR_48,MEANSHR_49,MEANSHR_50,MEANSHR_51,MEANSHR_52,MEANSHR_53,MEANSHR_54,MEANSHR_55,MEANSHR_56,MEANSHR_57,MEANSHR_58,MEANSHR_59,MEANSHR_60,MEANSHR_61,MEANSHR_62,MEANSHR_63,MEANSHR_64,MEANSHR_65,MEANSHR_66,MEANSHR_67,MEANSHR_68,MEANSHR_69,MEANSHR_70,MEANSHR_71,MEANSHR_72,MEANSHR_73,MEANSHR_74,MEANSHR_75,MEANSHR_76,MEANSHR_77,MEANSHR_78,MEANSHR_79,MEANSHR_80,MEANSHR_81,MEANSHR_82,MEANSHR_83,MEANSHR_84,MEANSHR_85,MEANSHR_86,MEANSHR_87,MEANSHR_88,MEANSHR_89,MEANSHR_90,MEANSHR_91,MEANSHR_92,MEANSHR_93,MEANSHR_94,MEANSHR_95,MEANSHR_96,MEANSHR_97,MEANSHR_98,MEANSHR_99,MEANSHR_100,MEANSHR_101,MEANSHR_102,MEANSHR_103,MEANSHR_104,MEANSHR_105,MEANSHR_106,MEANSHR_107,MEANSHR_108,MEANSHR_109,MEANSHR_110,MEANSHR_111,MEANSHR_112,MEANSHR_113,MEANSHR_114,MEANSHR_115,MEANSHR_116,MEANSHR_117,MEANSHR_118,MEANSHR_119
1326,B,True,28.534,28.629,29.316,29.686,29.634,29.989,29.724,29.288,29.74,30.412,30.397,30.171,29.662,29.912,29.99,29.662,29.544,30.125,30.255,30.188,30.11,30.766,30.142,30.246,30.625,30.439,30.942,30.415,29.861,30.057,30.566,30.297,30.435,30.511,30.927,30.679,30.857,30.746,30.211,30.459,29.956,29.919,30.215,29.791,29.975,30.371,29.598,30.321,29.271,29.945,30.909,30.915,30.89,30.574,31.232,30.914,30.671,30.472,31.27,30.896,31.207,0.0,30.989,30.054,30.261,30.448,29.851,30.332,31.081,31.027,30.284,30.434,30.794,30.915,30.981,31.23,32.019,31.388,31.085,31.799,30.978,31.411,31.323,31.954,32.316,31.328,32.023,31.243,30.873,30.956,30.51,31.061,30.947,30.556,31.306,31.009,30.64,31.116,30.751,30.733,31.291,31.334,31.462,31.14,31.48,31.571,31.982,31.762,31.999,31.832,31.559,31.234,31.74,32.147,32.017,32.688,32.376,32.102,32.22
1327,B,False,34.603,34.669,34.884,34.868,35.444,35.326,35.606,35.585,35.682,35.902,36.657,36.074,36.181,36.095,36.21,36.259,36.688,36.545,36.118,36.146,36.569,36.298,36.633,36.255,36.31,36.047,36.628,36.433,36.142,35.984,35.838,35.748,35.752,35.966,35.952,35.721,36.03,35.878,35.905,35.67,35.484,35.421,35.694,35.036,34.341,34.618,34.947,34.365,34.145,33.968,33.657,33.486,33.588,33.435,33.574,32.972,33.026,33.041,33.031,33.173,33.221,32.852,32.536,32.887,33.465,33.572,33.471,33.452,33.115,32.723,33.284,33.346,33.211,33.185,32.868,32.551,32.451,32.383,32.461,32.351,32.377,32.69,33.186,32.829,33.323,33.74,33.524,33.999,34.039,34.482,34.247,34.235,34.236,34.544,34.29,33.944,33.511,33.822,34.022,33.796,33.741,33.441,33.452,33.633,33.581,33.167,33.356,33.168,32.641,32.506,32.212,32.301,32.452,32.431,32.403,32.357,32.881,33.215,33.174
1328,B,False,26.466,26.455,26.384,26.217,26.406,26.232,26.491,26.578,26.004,26.166,26.372,26.032,25.503,25.477,25.867,25.389,24.709,24.468,24.61,24.639,25.023,25.197,24.94,24.542,24.923,24.743,25.03,24.954,24.884,25.123,25.087,25.178,25.237,25.297,25.266,25.241,24.807,24.99,24.839,24.658,24.728,24.362,24.088,23.817,23.637,23.968,23.914,23.222,23.141,22.735,22.995,22.99,22.616,22.263,22.451,22.412,22.903,22.722,22.56,23.02,22.823,22.774,23.323,23.691,23.749,24.159,23.428,22.916,23.163,22.89,22.695,23.65,22.839,22.84,22.873,23.077,23.589,22.709,21.991,22.112,22.024,21.705,21.582,21.218,21.389,21.626,21.818,21.345,21.134,21.51,21.357,21.285,21.332,22.161,21.835,22.204,22.604,22.156,22.431,22.057,22.266,21.823,22.32,21.514,21.675,21.398,21.118,20.652,20.323,20.886,20.35,20.204,20.315,20.173,20.185,20.283,20.119,20.519,19.498
1329,B,False,28.594,28.616,28.24,28.148,28.511,28.423,28.74,28.356,28.197,28.263,28.226,29.01,28.645,28.856,28.561,28.532,28.839,28.547,27.68,27.914,27.815,28.427,28.279,28.047,28.117,28.305,28.081,28.032,28.218,28.137,28.308,28.399,28.119,28.43,27.729,27.894,28.078,28.104,28.007,28.522,28.426,28.214,28.242,27.459,27.825,27.786,27.95,27.226,27.437,26.981,27.725,27.41,26.608,26.539,26.797,26.653,26.802,26.701,27.065,26.928,26.918,27.207,27.289,27.096,26.868,27.227,26.82,26.858,26.837,27.216,27.083,27.412,26.845,26.913,27.391,27.381,27.566,27.543,26.885,27.004,27.164,27.364,28.005,27.775,28.15,27.909,28.097,28.899,28.95,27.932,28.127,28.512,28.843,28.3,29.044,27.583,27.952,27.816,28.358,28.632,27.605,28.638,27.454,28.531,27.451,28.73,26.897,26.088,27.784,0.0,26.168,26.756,25.501,27.406,26.412,27.499,26.355,25.768,26.974
1330,B,False,38.36,38.84669230769231,39.33338461538462,39.820076923076925,40.30676923076923,40.793461538461536,41.280153846153844,41.76684615384615,42.25353846153846,42.74023076923077,43.22692307692307,43.71361538461538,44.20030769230769,44.687,37.759,37.968,38.935,41.618,38.821,38.667,38.235,38.21,36.607,36.837,35.846,35.384,34.859,35.482,35.451,33.816,33.586,34.09,33.505,33.833,33.599,34.393,33.9,33.93,34.53,34.964,35.734,35.737,35.841,36.293,36.745000000000005,37.197,37.649,36.407,36.295,36.271,36.527,43.137,37.099,37.143,36.385,35.912,35.017,34.63,34.86,33.989,33.496,33.967,33.399,33.357,34.165,34.426,35.575,35.699,35.272,35.577,34.838,35.189,34.905,35.214,34.583,35.156,34.24,34.659,34.607,34.338,33.506,33.323,32.78,32.687,31.522,32.207,32.83,32.84,32.516,32.71,32.795,32.861,32.225,32.237,32.139,31.669,31.042,30.725,31.108,31.764,31.536,31.045,31.243,30.931,30.62,31.051,31.367,31.917,31.857,31.443,32.171,31.771,32.231,32.337,32.016,31.926,31.382,31.842,31.111
1331,B,True,23.238,23.38,24.225,25.223,25.428,26.185,25.446,25.631,24.921,24.696,25.611,23.172,23.906,26.175,25.479,25.539,24.898,25.563,26.198,24.588,25.526,26.248,25.357,24.483,23.971,23.717,24.801,25.891,23.356,22.42,23.058,23.685,22.705,21.178,22.711,23.668,22.227,22.223,23.003,23.274,23.11,22.879,22.9,22.661,21.197,22.093,21.104,23.623,23.166,22.632,22.412,23.163,23.987,25.813,23.577,24.113,24.952,23.606,21.907,21.087,21.125,21.033,24.384,25.59,24.39,26.156,25.185,24.99,29.669,29.37,26.734,23.68,25.155,26.417,28.42,24.548,27.004,28.132,29.465,27.207,26.388,29.353,31.872,28.869,29.424,32.751,31.053,35.04,34.51,38.617,39.246,39.525,37.211,39.93,39.36,35.7,34.362,34.256,36.147,35.682,37.529,37.807,38.093,38.678,39.519,38.858,42.832,39.431,39.168,37.674,42.048,40.696,38.947,37.554,35.405,35.251,34.25,34.577,36.03
1332,B,True,44.829,43.768,43.484,44.159,43.352,43.473,43.343,43.829,43.328,41.602,40.984,42.158,42.953,41.299,41.569,42.552,42.532,41.021,42.259,40.654,40.828,41.064,42.091,42.843,43.377,42.333,42.23,42.18,41.002,41.114,41.412,41.081,40.1,39.9,38.692,39.377,38.206,38.354,36.683,37.097,36.402,36.331,36.14,35.951,36.117,37.199,37.658,37.09,36.09,35.753,36.167,35.616,35.391,36.3,35.958,36.54,36.475,36.527,36.055,35.237,35.678,36.955,36.284,36.051,36.841,36.074,34.743,34.979,36.041,35.748,37.164,37.001,36.094,37.681,36.642,37.012,35.501,35.3,35.0,34.769,35.254,34.876,34.205,34.308,35.698,35.21,35.261,35.149,34.604,33.529,33.443,32.851,32.809,32.848,32.794,32.877,33.671,33.488,34.057,34.307,34.736,34.365,33.397,34.284,33.835,33.793,34.064,32.832,32.56,32.518,32.767,33.577,33.305,33.109,33.75,35.125,34.811,35.206,34.686
1333,B,False,33.057,30.546,30.192,30.821,30.666,31.325,31.369,32.719,35.555,33.263,33.85,32.629,33.065,34.968,32.94,34.548,32.7,35.546,35.198,35.73,37.543,39.097,39.56607142857143,40.03514285714286,40.50421428571428,40.973285714285716,41.44235714285715,41.91142857142857,42.3805,42.84957142857143,43.31864285714286,43.78771428571429,44.25678571428571,44.725857142857144,45.194928571428576,45.664,45.116,42.912,44.203,45.143,41.826,43.734,44.387,45.432,45.428,45.791,44.928,44.908,45.103,45.958,46.154,45.709,45.196,46.441,46.438,45.301,46.585,47.003,47.397,48.029,47.55,46.749,47.308,47.606,46.595,46.913,47.472,47.214,47.605,46.709,46.377,46.426,48.617,47.753,47.618,47.313,46.688,46.121,45.292,46.123,45.359,45.233,45.908,46.447,47.55,48.079,48.779,46.884,46.855,46.796,46.349,45.872,45.733,44.839,44.02,44.811,45.17,45.117,46.057,45.245,45.27,46.351,47.206,47.601,47.269,47.689,47.754,48.243,47.866,48.228,48.404,49.35,49.449,49.605,48.882,49.1,48.604,49.536,48.637
1334,B,False,27.894,27.728,27.626,28.299,28.112,28.482,0.0,29.241,28.582,28.499,29.059,28.404,28.887,29.393,29.364,30.139,30.985,30.011,29.381,29.354,29.484,30.123,30.392,30.3,30.772,30.679,30.666,31.281,30.566,31.706,0.0,31.832,32.549,32.715,32.236,33.06,33.088,33.254,32.44,32.569,32.56,32.857,32.829,33.187,32.825,33.571,32.979,33.329,33.31,33.617,32.992,33.404,33.234,33.631,33.317,33.577,32.824,33.887,33.362,34.069,34.211,33.508,33.544,34.679,34.3,0.0,35.122,35.292,35.164,35.076,34.316,33.519,33.632,34.482,34.59,35.935,35.201,36.16,35.554,36.482,35.287,35.493,36.016,35.953,36.035,35.819,35.985,36.528,36.434,36.673,36.518,36.259,36.981,36.679,37.055,35.963,35.81,35.798,35.424,35.107,34.686,36.085,35.91,36.495,36.012,35.96,36.356,35.471,36.643,36.103,36.667,37.692,37.234,37.479,37.587,37.8,37.917,37.905,37.458
1335,B,False,33.887,33.362,34.069,34.211,33.508,33.544,34.679,34.3,0.0,35.122,35.292,35.164,35.076,34.316,33.519,33.632,34.482,34.59,35.935,35.201,36.16,35.554,36.482,35.287,35.493,36.016,35.953,36.035,35.819,35.985,36.528,36.434,36.673,36.518,36.259,36.981,36.679,37.055,35.963,35.81,35.798,35.424,35.107,34.686,36.085,35.91,36.495,36.012,35.96,36.356,35.471,36.643,36.103,36.667,37.692,37.234,37.479,37.587,37.8,37.917,37.905,37.458,37.78,36.992,37.078,36.65,36.563,36.497,36.528,36.634,37.08,37.202,37.819,37.681,37.486,37.41,37.938,37.924,37.287,37.454,37.36,36.948,36.909,37.294,37.052,37.197,37.235,37.337,37.108,37.058,36.46,36.445,36.564,36.532,36.136,36.29,36.695,36.909,36.985,37.059,37.504,37.485,37.274,37.634,37.728,37.426,37.867,37.939,37.918,37.818,38.343,38.626,38.82,39.019,38.802,39.043,39.513,39.939,39.427
1336,B,True,30.189,31.797,31.871,30.122,31.379,30.989,30.158,31.036,28.978,30.711,31.926,30.562,30.183,29.597,29.806,29.768,29.201,28.655,30.233,29.81,33.098,33.368,33.786,34.832,35.423,34.507,34.65,33.856,36.028,36.348,35.415,36.216,36.562,36.616,37.674,39.186,38.395,39.041,39.461,39.052,39.285,38.07,38.684,37.773,38.839,36.841,37.369,38.239,37.015,38.376,36.879,35.633,37.536,37.455,37.13,37.015,37.843,38.132,37.482,38.626,38.43,37.686,36.412,38.715,37.941,37.485,37.965,37.328,36.5,37.756,37.747,37.501,37.769,37.252,36.774,37.242,37.562,37.106,35.866,35.952,36.981,36.626,36.313,36.937,36.353,35.973,35.999,35.428,34.254,34.559,34.7,34.591,34.743,35.15,33.607,34.724,33.554,33.876,33.373,34.436,34.991,35.92,36.25,34.586,35.471,35.823,36.275,35.749,35.625,35.366,34.84,34.772,34.048,33.538,34.598,34.105,34.212,33.588,34.349
1337,B,False,31.071,30.441,30.267,30.386,30.488,30.308,29.828,30.254,30.442,30.511,30.217,29.932,29.959,29.471,29.443,29.871,30.717,30.149,29.813,29.887,30.069,30.225,30.24,30.177,30.039,29.643,29.161,28.986,29.534,29.971,29.091,29.041,29.43,29.182,29.246,28.954,29.504,28.815,29.35,28.968,28.868,28.648,28.53,28.424,28.27,28.351,28.473,28.324,28.318,28.075,28.222,28.533,28.302,28.514,28.906,29.112,28.508,29.131,28.7,28.352,28.349,28.368,28.594,28.616,28.24,28.148,28.511,28.423,28.74,28.356,28.197,28.263,28.226,29.01,28.645,28.856,28.561,28.532,28.839,28.547,27.68,27.914,27.815,28.427,28.279,28.047,28.117,28.305,28.081,28.032,28.218,28.137,28.308,28.399,28.119,28.43,27.729,27.894,28.078,28.104,28.007,28.522,28.426,28.214,28.242,27.459,27.825,27.786,27.95,27.226,27.437,26.981,27.725,27.41,26.608,26.539,26.797,26.653,26.802
1338,B,False,35.196,34.856,34.99,35.204,35.595,35.713,35.376,35.039,34.99,34.593,34.8,35.001,34.532,34.385,33.963,33.973,34.296,34.464,33.684,34.329,33.677,34.129,34.055,34.664,34.828,35.299,35.498,36.18,36.614,36.295,36.098,35.592,35.371,35.405,35.39,35.726,35.375,35.149,35.187,34.907,35.113,35.65,36.075,36.005,35.445,35.824,35.831,36.706,36.124,36.439,36.034,36.324,36.322,35.766,35.158,34.834,34.941,34.697,34.827,34.814,34.396,34.428,34.311,34.309,33.853,34.151,33.969,33.597,33.692,34.13,33.855,33.96,34.827,34.342,34.024,34.186,34.492,34.338,34.808,35.115,34.881,34.648,34.519,34.633,34.371,34.457,34.054,34.02,33.85,34.081,34.239,34.717,34.45,34.061,32.733,33.535,33.551,33.709,33.392,33.446,33.748,34.12,34.599,34.72,34.499,34.202,34.323,33.929,33.352,33.55,33.595,33.31,32.864,33.194,32.92,33.01,33.349,33.673,33.702
1339,B,False,36.337,36.816,36.677,36.835,36.684,36.523,36.407,35.791,36.274,36.035,36.012,35.873,35.234,35.767,35.93,35.492,35.536,35.914,36.18,35.807,35.501,35.753,36.079,35.939,35.883,35.819,35.762,36.042,36.27,36.036,35.84,36.348,36.223,36.502,35.847,35.914,35.906,35.733,36.344,35.965,35.988,36.414,35.858,35.797,35.961,35.457,35.511,35.59,35.334,35.421,35.456,35.917,35.126,35.31,35.447,35.623,35.272,35.428,35.087,35.427,35.336,34.837,35.432,35.174,35.101,35.403,35.478,35.38,34.637,35.449,35.423,35.487,35.31,35.609,35.468,34.952,34.991,34.537,34.628,34.616,34.703,34.423,34.583,34.249,33.884,33.849,34.282,34.335,34.995,34.925,34.799,34.819,34.958,34.98,35.469,35.356,35.403,35.271,35.565,35.416,35.357,35.313,35.39,35.013,35.033,34.959,35.236,35.923,35.688,35.523,34.786,35.299,35.598,35.845,35.035,35.274,34.851,34.889,34.748
1340,B,False,38.864,36.574,40.41,40.761,41.65,41.919,40.044,37.034,37.939,35.858,34.959,36.312,36.695,35.302,34.603,31.849,33.658,32.72,31.007,29.551,29.987,29.049,30.108,29.744,30.011,30.477,32.157,32.529,32.01,32.6,32.17,31.343,30.653,30.724,30.601,30.477,29.861,30.248,29.091,29.276,32.501,30.743,34.804,35.039,34.041,36.127,37.007,37.884,38.679,41.963,41.001,41.531,43.351,42.592,43.754,42.825,43.641,45.202,42.824,43.015,43.227,43.765,43.222,43.08,43.015,42.958,42.224,41.434,41.073,40.118,39.55,39.619,39.63,38.793,37.965,40.163,40.094,39.293,38.93,39.226,40.425,39.621,39.558,38.872,39.662,40.192,39.258,38.238,37.452,37.702,38.181,38.789,38.382,37.659,37.851,37.921,37.665,38.062,37.793,37.972,38.097,38.288,38.435,38.703,37.895,38.005,37.549,38.434,38.787,38.873,39.707,40.064,40.146,39.814,39.271,40.179,40.38,40.01,40.503
1341,B,True,28.69,28.626,28.697,28.33,28.407,29.084,28.035,29.142,29.345,28.981,29.467,29.431,29.755,30.338,28.969,29.52,30.153,30.746,31.866,31.916,30.337,31.354,30.467,30.921,31.189,31.817,30.219,30.522,30.469,30.486,30.188,31.191,31.11,30.324,30.823,30.869,30.802,30.638,31.002,31.468,31.406,32.382,32.353,32.415,32.666,32.167,32.147,32.189,32.266,32.054,31.753,31.882,31.754,32.532,32.516,32.275,32.157,32.151,32.381,32.135,32.288,33.215,33.17,32.695,33.405,33.586,34.222,34.157,33.892,34.101,34.245,34.438,34.751,34.964,34.361,34.318,34.6,35.54,35.391,35.385,35.365,35.089,35.564,36.109,35.473,35.773,35.228,35.984,36.233,35.778,35.629,36.139,36.939,36.906,36.639,36.668,36.939,37.215,36.827,36.809,37.658,37.629,36.985,37.196,37.039,36.829,35.956,36.135,35.852,35.998,36.058,36.007,35.871,36.035,36.144,36.126,36.318,35.843,35.736
1342,B,True,28.631,24.747,23.81,24.156,25.792,26.519,22.879,25.598,21.52,20.239,18.676,19.82,20.664,18.937,20.367,20.78,19.773,19.24,18.026,19.74,18.753,17.593,18.17,17.436,16.618,18.546,16.352,16.183,16.335,17.659,16.943,16.682,16.802,17.479,16.626,16.544,16.918,18.09,17.883,18.809,18.319,19.445,17.244,16.877,16.717,17.288,19.44,19.627,18.666,0.0,17.587,17.062,17.493,17.451,17.711,18.279,18.121,18.092,17.751,17.638,17.691,17.568,17.242,18.298,17.375,17.618,18.225,17.83,18.574,17.82,18.36,18.74,18.589,18.722,18.236,18.516,18.327,18.722,19.411,18.604,18.883,18.921,18.703,18.057,18.679,18.682,18.349,18.418,18.678,18.485,18.339,18.468,18.669,18.808,19.027,19.283,19.081,19.555,19.958,19.817,19.05,19.209,19.126,19.031,19.089,19.352,19.401,19.529,19.13,19.281,19.359,19.465,19.532,19.997,19.718,19.368,19.456,19.951,20.328
1343,B,True,19.147,20.255,18.821,18.761,19.663,20.121,21.481,20.363,20.796,20.716,20.377,20.033,20.789,21.172,20.428,20.751,20.428,20.152,20.928,20.666,20.577,20.187,19.849,20.169,20.12,18.999,19.538,19.486,19.846,20.152,20.417,20.336,20.21,20.528,20.916,21.175,21.273,20.761,21.367,21.375,21.804,21.135,20.737,21.138,21.188,21.825,21.791,21.587,21.381,22.056,21.504,21.126,21.312,21.736,21.458,21.055,20.544,21.048,20.962,21.714,22.4,22.356,23.023,22.788,23.244,23.25,22.787,23.019,22.099,22.757,22.67,22.191,21.986,22.048,22.759,22.779,22.303,22.685,22.582,22.521,22.579,23.541,23.536,22.795,23.2,23.394,23.183,23.127,23.233,22.998,22.317,23.126,23.308,23.55,23.282,23.431,23.243,23.787,23.844,24.412,24.065,24.416,24.213,23.889,23.82,24.045,24.061,24.037,24.521,24.005,24.362,23.963,23.715,23.584,23.94,23.82,24.821,24.954,25.325
1344,B,True,31.4,31.478,31.902,31.926,31.798,31.823,31.392,31.526,31.676,31.682,31.882,32.059,32.186,32.205,32.168,31.557,31.595,31.71,31.594,31.631,31.941,32.079,31.51,31.855,31.744,31.83,31.823,32.084,31.767,31.582,31.771,31.986,31.937,31.891,31.389,31.291,32.047,32.141,32.309,32.22,32.515,32.594,32.553,32.338,32.426,32.76,32.971,33.109,33.082,32.979,33.068,32.809,32.93,32.914,33.148,33.099,33.095,33.124,33.287,33.357,33.127,33.235,33.143,33.311,33.15,33.315,33.173,33.417,33.345,33.695,33.587,33.548,33.255,33.341,32.928,33.804,33.909,33.871,33.467,33.078,33.105,33.088,33.024,32.859,32.639,32.794,32.545,32.731,32.507,32.519,32.728,32.295,32.181,32.056,32.122,32.398,32.341,31.853,32.167,31.889,31.619,32.027,32.157,31.713,32.062,31.641,31.549,31.749,32.147,31.96,32.053,31.993,32.058,31.948,31.547,31.873,31.927,31.619,31.662
1345,B,False,22.276,22.216,21.721,22.138,21.812,22.322,21.879,22.121,22.212,22.524,22.712,22.131,22.147,22.357,22.384,22.559,22.913,22.212,22.813,22.931,23.325,23.063,23.516,22.873,22.581,22.558,22.945,22.725,22.84,22.424,22.46,22.383,22.188,22.0,22.281,23.039,22.77,22.796,23.031,22.99,22.813,23.255,23.105,22.966,23.25,23.306,23.004,23.378,23.265,23.761,23.041,23.333,23.404,23.082,23.721,23.255,23.64,23.202,23.712,23.657,23.147,23.223,23.156,23.115,23.228,24.013,23.55,23.723,23.099,23.066,22.976,22.617,22.209,22.412,22.359,22.011,22.456,22.433,22.223,22.176,22.312,22.266,22.008,22.742,22.638,22.367,22.34,22.985,22.759,22.572,22.236,22.242,21.746,21.632,21.159,21.61,21.832,21.588,21.445,21.372,21.658,21.557,21.046,21.304,21.065,21.59,21.422,21.025,21.308,21.483,21.577,21.335,21.481,20.937,21.058,21.099,20.989,20.908,20.916
1346,B,False,27.911,25.465,26.797,27.348,27.298,25.637,28.281,24.895,26.632,24.633,27.028,25.736,25.55,26.094,26.664,26.114,26.679,27.171,25.875,26.461,26.054,28.701,29.119,25.528,29.403,27.121,27.685,29.756,26.724,27.093,28.503,29.973,28.79,25.388,25.292,25.166,26.339,24.837,26.217,27.701,24.323,23.821,24.139,23.937,23.401,23.697,23.458,23.362,23.39,23.582,23.9,23.38,23.359,23.116,23.33,23.168,23.058,23.088,23.232,23.417,22.411,22.974,22.733,22.897,22.514,22.212,22.171,21.855,21.598,22.34,22.373,22.099,22.118,21.716,21.737,21.776,21.961,21.723,21.79,21.762,21.778,21.74,21.805,22.028,22.211,22.097,22.025,22.723,22.575,22.431,22.331,22.44,22.52,22.357,22.807,22.493,23.086,23.162,23.278,22.678,23.411,22.987,22.462,22.838,22.64,23.127,23.702,23.565,23.363,23.442,24.707,23.423,23.803,24.163,24.151,23.818,23.851,23.762,23.101
1347,B,False,31.079,30.619,30.576,31.973,31.681,31.844,32.353,32.834,32.423,31.914,30.766,32.029,31.73,31.725,33.136,32.015,32.157,30.675,32.138,32.197,32.273,32.637,32.121,31.788,33.184,33.178,33.256,32.818,33.227,32.201,33.747,33.958,33.752,33.315,33.32,34.676,34.431,32.711,32.967,33.874,34.568,34.339,34.258,34.251,35.009,35.326,35.479,36.097,34.842,38.074,38.212,37.768,37.459,37.687,37.759,37.29,37.213,37.744,38.127,37.924,38.911,38.303,37.894,38.831,39.734,40.03,40.078,40.527,40.512,39.781,40.606,39.978,39.657,39.835,40.27,40.949,40.763,40.386,40.651,40.385,40.83,40.638,40.609,40.285,40.895,41.15,41.687,41.028,41.636,41.252,41.111,40.518,40.496,40.087,40.288,40.515,39.925,40.137,39.368,39.575,39.361,39.538,38.877,39.546,38.166,38.704,39.395,39.069,39.155,38.804,37.84,38.915,38.845,38.696,39.636,39.54,38.556,38.965,38.824
1348,B,False,43.299,42.987,43.994,43.707,43.758,43.423,43.841,43.069,42.365,42.283,42.167,41.413,40.461,40.611,40.377,39.907,40.104,40.69,41.168,41.34,41.368,41.912,41.989,42.541,42.512,43.043,43.032,43.238,42.971,43.239,43.026,42.966,43.389,43.399,43.763,43.642,43.692,44.232,43.99,44.127,43.564,43.949,44.105,43.669,43.615,43.413,43.793,44.294,44.7,44.07,42.986,42.836,42.429,41.976,42.158,41.538,41.813,41.666,41.014,40.854,41.699,42.129,42.418,43.148,43.815,43.848,44.261,44.842,44.698,44.779,44.841,44.872,45.042,45.01,45.201,45.163,45.292,45.167,45.041,44.699,44.942,44.354,44.157,44.251,44.278,44.602,44.809,44.719,44.463,44.616,44.334,44.021,44.129,44.161,43.95,43.993,43.899,44.022,44.102,44.112,44.301,43.793,43.903,44.287,44.413,43.932,43.607,43.796,43.656,43.716,43.758,43.688,43.565,43.943,43.936,44.385,44.338,44.142,43.987
1349,B,True,24.156,23.62,0.0,25.197,23.937,25.552,24.365,24.326,24.838,25.211,23.933,24.424,24.204,23.685,24.107,24.0,23.923,24.216,24.128,23.925,25.019,23.996,24.387,0.0,23.595,23.633,23.713,23.716,23.348,23.577,23.469,23.738,23.669,23.405,23.578,23.16,23.089,23.151,23.256,22.617,22.71,22.932,22.687,22.69,22.756,22.631,22.366,23.066,22.607,22.46,22.748,22.571,22.628,22.909,22.585,23.088,22.935,22.554,22.546,22.409,22.616,22.344,22.192,22.565,22.486,22.55,22.325,22.126,22.136,22.065,22.142,22.45,22.265,22.234,22.419,22.127,21.831,21.822,21.949,21.823,21.78,21.835,21.814,21.895,21.95,22.013,22.035,22.126,22.056,22.274,21.864,22.11,22.154,22.064,22.248,22.386,22.355,22.254,22.562,22.572,22.481,22.429,22.485,22.424,22.231,22.233,21.929,21.986,22.244,22.115,22.139,22.19,22.13,22.004,22.035,22.137,22.159,22.38,22.328
1350,B,False,30.469,30.73,31.174,30.736,30.846,30.99,30.89,30.982,31.12,31.492,31.356,31.64,31.826,31.711,31.229,31.245,31.621,31.538,31.698,31.459,31.707,31.702,31.943,32.315,31.836,31.597,31.887,32.383,31.949,32.236,31.987,32.155,31.83,31.798,32.018,31.443,31.827,31.796,31.86,31.86,31.727,32.305,31.973,31.907,32.019,32.554,32.078,31.682,32.197,32.15,31.31,31.54,31.505,31.641,31.39,31.577,31.635,31.317,30.975,31.128,31.091,31.311,30.928,30.908,30.996,31.243,31.056,31.125,31.647,31.584,31.437,31.107,31.499,31.293,31.727,32.225,33.102,32.789,32.821,32.712,32.876,33.106,33.365,33.516,33.748,32.945,32.664,31.758,31.692,31.818,31.427,31.4,31.379,31.493,31.418,31.685,32.19,31.605,30.804,30.674,30.718,30.482,30.658,31.033,30.604,30.376,30.754,30.224,30.323,30.023,30.465,30.145,30.921,30.833,30.695,30.444,30.874,30.851,30.928
1351,B,False,23.596,23.167,22.802,22.598,22.94,0.0,23.182,23.099,23.048,24.01,23.843,23.51,24.019,23.697,23.53,23.413,23.76,23.296,23.64,23.95,23.858,24.469,24.706,23.768,24.199,23.98,24.601,24.945,24.573,24.63,24.102,24.399,24.822,24.511,24.936,24.572,24.999,24.329,24.407,23.615,24.369,24.263,24.673,24.256,24.453,24.285,24.174,24.585,23.901,23.345,23.403,23.863,24.173,0.0,23.065,23.212,23.488,23.73,23.697,24.257,24.056,24.26,23.978,23.532,23.701,23.194,23.378,23.773,23.725,23.13,23.079,23.394,23.664,24.468,24.38,24.528,24.957,24.756,24.794,24.325,24.315,24.966,24.33,24.005,23.977,23.226,23.085,22.987,22.339,22.617,22.394,22.305,22.764,22.62,22.206,21.864,22.502,22.929,22.563,22.595,22.087,22.086,21.331,21.332,22.066,22.186,22.618,22.589,21.424,21.632,21.556,22.519,22.619,22.764,22.727,23.216,23.051,23.422,23.854
