,FLARE_TYPE,COINCIDENCE,MEANGBT_1,MEANGBT_2,MEANGBT_3,MEANGBT_4,MEANGBT_5,MEANGBT_6,MEANGBT_7,MEANGBT_8,MEANGBT_9,MEANGBT_10,MEANGBT_11,MEANGBT_12,MEANGBT_13,MEANGBT_14,MEANGBT_15,MEANGBT_16,MEANGBT_17,MEANGBT_18,MEANGBT_19,MEANGBT_20,MEANGBT_21,MEANGBT_22,MEANGBT_23,MEANGBT_24,MEANGBT_25,MEANGBT_26,MEANGBT_27,MEANGBT_28,MEANGBT_29,MEANGBT_30,MEANGBT_31,MEANGBT_32,MEANGBT_33,MEANGBT_34,MEANGBT_35,MEANGBT_36,MEANGBT_37,MEANGBT_38,MEANGBT_39,MEANGBT_40,MEANGBT_41,MEANGBT_42,MEANGBT_43,MEANGBT_44,MEANGBT_45,MEANGBT_46,MEANGBT_47,MEANGBT_48,MEANGBT_49,MEANGBT_50,MEANGBT_51,MEANGBT_52,MEANGBT_53,MEANGBT_54,MEANGBT_55,MEANGBT_56,MEANGBT_57,MEANGBT_58,MEANGBT_59,MEANGBT_60,MEANGBT_61,MEANGBT_62,MEANGBT_63,MEANGBT_64,MEANGBT_65,MEANGBT_66,MEANGBT_67,MEANGBT_68,MEANGBT_69,MEANGBT_70
741,B,False,89.097,87.192,85.544,85.395,86.666,85.862,84.596,83.78,82.358,82.862,84.545,83.899,86.798,85.603,87.713,87.99,90.298,90.536,92.549,90.067,91.07,92.331,89.278,89.211,89.161,88.5,85.396,83.783,85.164,85.235,83.68,84.196,83.135,84.658,80.797,81.664,80.367,81.691,82.778,83.337,85.153,86.713,86.808,86.617,86.178,85.418,85.586,85.547,85.957,84.358,83.89,81.493,81.181,81.95,83.373,83.189,83.019,84.086,83.908,83.627,86.847,85.394,85.188,84.846,84.82,82.605,85.092,87.357,83.111,82.38
742,B,True,58.439,58.433,58.526,59.647,59.275,59.074,59.35,59.302,60.175,60.382,61.052,61.902,61.744,62.154,62.769,63.301,64.209,64.221,63.667,63.341,63.497,63.514,63.155,62.844,62.771,62.574,62.107,61.662,61.905,61.219,61.254,61.333,61.416,61.08,61.128,61.88,62.593,63.144,63.636,63.444,63.806,63.42,64.756,64.522,64.604,64.051,64.279,63.815,64.592,64.341,63.524,63.068,63.343,63.597,63.945,64.561,64.277,64.7,65.088,65.28,65.817,65.915,65.793,66.397,66.006,66.284,66.04,65.79,65.512,65.292
743,B,False,99.231,100.04,101.34,101.06,100.81,102.61,103.46,105.03,103.64,104.52,103.72,105.62,106.73,107.53,107.99,108.45,111.72,112.34,111.57,111.63,111.59,109.09,107.43,108.95,106.55,108.34,106.85,105.69,105.88,102.8,103.46,104.63,103.21,100.97,102.34,101.94,100.1,101.73,101.83,102.56,102.89,102.96,104.66,106.75,108.43,106.42,107.45,109.56,110.65,109.81,110.51,109.38,108.07,109.62,111.18,111.21,111.41,110.87,109.09,108.59,109.68,110.32,108.33,107.44,105.98,106.52,105.15,103.46,105.18,104.51
744,B,False,77.663,78.084,77.752,77.58,77.041,77.097,77.435,76.152,75.172,75.654,75.806,76.107,75.466,74.889,74.468,74.234,74.061,74.064,75.149,75.03,74.767,75.087,76.267,76.984,76.872,77.095,77.592,78.481,79.132,78.91,78.691,79.063,79.046,79.264,79.819,80.934,80.388,80.238,80.066,80.565,80.577,80.314,80.479,80.38,79.455,79.62,80.446,79.558,79.173,78.73,79.315,79.999,79.324,79.941,79.12,78.619,79.213,79.713,80.534,80.367,80.126,79.893,79.43,79.405,78.695,78.992,78.971,78.834,79.991,80.289
745,B,True,132.99,133.02,133.89,131.12,127.53,134.35,134.44,129.18,121.59,123.86,122.23,125.81,127.1,125.91,123.84,122.49,125.45,123.09,126.48,124.72,125.36,125.09,125.52,123.66,121.44,118.31,116.63,119.95,118.41,122.15,125.41,124.96,122.89,124.53,128.71,129.01,130.8,129.9,130.87,130.46,128.27,128.67,130.2,135.51,128.0,125.75,128.99,123.05,122.03,121.05,121.2,121.86,120.54,118.59,118.13,117.78,117.31,119.13,121.15,122.91,127.38,127.69,128.74,131.14,131.76,130.68,128.7,128.54,125.76,127.11
746,B,True,128.27,131.26,135.51,137.68,143.34,142.95,142.5,146.28,144.95,142.67,143.93,147.34,147.22,144.53,143.12,141.33,139.32,132.8,135.05,140.18,138.03,132.84,129.45,126.99,124.77,125.43,125.84,127.13,126.18,123.97,123.23,122.32,122.91,122.95,122.98,122.55,125.89,128.42,134.47,139.26,142.26,148.27,151.97,150.85,153.51,154.7,152.04,154.3,149.83,152.12,149.96,145.23,140.73,139.59,134.78,133.04,130.89,130.4,126.54,121.73,120.37,120.74,123.12,123.76,121.89,125.55,125.95,126.05,125.73,125.02
747,B,False,123.73,124.81,124.92,125.29,125.59,126.32,125.29,125.85,125.93,127.61,126.87,126.56,125.28,124.21,123.8,124.03,124.64,125.32,122.59,121.72,121.19,119.32,119.17,120.92,121.31,123.0,123.22,122.43,124.78,125.93,130.29,136.7,138.12,142.41,143.42,141.81,143.82,143.74,141.77,139.68,135.83,132.91,128.96,126.29,126.32,124.36,124.59,125.02,123.54,127.22,127.2,126.37,128.72,130.4,132.9,134.64,137.52,140.07,143.36,144.33,143.1,146.82,146.35,147.17,149.31,148.93,147.99,147.35,148.75,149.46
748,B,False,90.887,92.221,93.543,94.633,95.352,95.714,96.615,95.102,95.274,96.473,97.396,97.138,98.04,98.082,96.289,94.754,94.137,93.231,93.25,93.507,92.338,94.057,94.887,95.347,93.844,96.405,99.828,102.6,104.58,103.37,101.42,102.33,103.92,105.47,102.11,101.41,102.32,101.81,100.71,100.6,101.33,100.39,101.18,102.9,101.53,96.937,97.585,96.693,96.076,95.125,93.954,94.651,94.684,94.64,94.148,96.348,95.861,95.022,94.119,94.862,94.623,95.211,94.981,94.73,94.484,93.906,94.609,94.132,95.286,95.84
749,B,False,76.893,76.091,75.422,76.795,74.232,73.686,74.596,75.299,76.156,75.819,77.249,74.734,74.79,74.979,73.268,74.268,71.582,70.173,68.524,67.233,69.378,69.744,67.299,67.823,67.239,67.241,69.748,68.289,71.867,71.292,68.195,68.087,72.249,73.614,69.751,69.453,68.948,68.557,65.609,66.7,65.387,64.298,64.601,67.693,67.387,64.459,67.088,65.841,67.497,66.58,66.422,65.636,66.006,70.065,70.533,66.118,66.891,67.977,67.529,65.836,63.922,62.432,58.907,63.862,60.838,63.37,61.846,64.857,62.622,61.8
750,B,False,83.865,84.652,85.431,85.334,84.981,84.816,85.788,86.852,86.823,88.513,89.572,90.379,91.31,91.722,91.748,90.894,89.473,88.417,87.032,86.184,86.516,86.102,86.446,87.224,87.034,86.07,85.781,85.773,87.012,87.385,87.027,86.972,87.444,88.085,88.345,88.827,88.962,89.874,89.763,90.478,89.625,89.943,90.642,89.651,89.907,89.765,90.543,91.642,90.435,90.126,89.351,90.033,90.242,90.724,91.061,91.546,91.466,90.786,89.838,89.389,89.699,89.002,89.236,88.648,87.841,88.004,87.737,86.699,86.581,86.087
751,B,True,110.18,109.19,108.55,106.21,105.36,105.04,105.23,102.8,103.36,103.14,102.28,101.48,101.78,101.58,103.38,104.37,106.42,108.65,111.75,115.97,119.36,119.37,119.8,121.18,120.51,117.3,115.94,113.18,111.12,110.05,107.3,105.32,104.83,104.29,105.0,104.08,105.73,105.74,106.08,108.49,110.43,108.26,109.15,109.0,111.22,110.5,111.58,110.87,109.69,111.69,112.4,111.94,113.03,111.18,108.64,109.11,108.26,108.14,107.75,107.29,108.93,108.08,109.78,109.61,111.17,111.22,114.42,117.01,118.89,120.86
752,B,False,112.04,110.95,111.22,111.92,112.62,112.51,113.05,112.99,114.21,113.83,113.16,112.98,112.58,113.77,112.68,111.13,111.53,111.5,110.78,111.39,110.83,110.51,111.07,110.23,110.79,108.89,109.1,110.04,112.28,110.44,112.22,112.92,112.36,112.62,111.53,112.18,112.51,115.14,117.56,116.94,117.08,115.74,114.88,115.36,113.24,113.42,113.86,113.38,114.22,113.16,113.01,113.01,111.12,109.79,108.33,107.43,108.14,105.77,105.8,104.91,104.25,106.1,104.78,104.39,104.8,107.54,108.67,107.45,107.39,107.28
753,B,True,101.79,102.8,103.95,104.8,104.77,104.29,104.46,103.76,102.91,101.85,101.39,101.34,100.45,99.95,99.016,98.723,98.994,100.38,100.59,101.34,102.27,103.42,103.87,104.19,104.25,104.28,104.75,104.52,104.98,104.72,104.02,103.64,103.36,103.28,103.79,103.42,102.93,102.22,102.9,103.19,103.63,103.35,104.67,104.43,104.6,104.79,104.78,106.15,106.65,106.08,106.69,106.76,106.92,107.02,108.19,108.52,108.39,108.26,108.57,107.39,105.96,105.78,104.25,104.39,104.34,104.18,104.16,104.78,105.77,107.59
754,B,True,93.778,93.369,94.019,94.802,95.036,94.865,95.459,94.918,95.222,96.111,95.478,96.861,96.892,96.518,98.74,98.811,100.04,100.52,99.866,100.32,98.781,97.428,96.226,95.399,95.221,93.795,94.746,96.016,96.214,96.166,96.469,96.78,96.289,96.383,97.573,96.973,97.577,96.694,96.931,95.9,96.557,95.775,95.897,95.12,95.98,95.141,96.215,95.119,94.144,94.811,94.98,94.469,95.21,95.302,97.245,97.039,96.663,97.881,98.121,98.197,97.901,98.381,98.61,99.429,99.954,99.377,99.496,98.823,98.726,97.702
755,B,False,156.29,152.36,157.96,162.52,161.15,163.86,169.63,165.94,167.66,164.44,161.55,159.88,154.76,153.06,150.66,152.98,146.46,147.86,150.82,153.77,152.57,145.58,145.13,150.28,151.31,150.48,151.42,149.58,151.58,155.5,154.16,155.54,159.43,159.16,159.1,159.72,157.38,156.81,155.65,152.93,155.15,153.71,149.26,145.57,140.12,144.84,146.82,146.17,142.71,143.96,143.47,142.72,144.36,144.05,148.43,147.58,150.84,154.21,156.23,160.77,159.32,162.54,168.05,166.05,167.1,165.4,166.13,162.39,162.13,157.85
756,B,False,79.671,81.822,82.662,83.99,83.952,84.246,86.074,85.794,85.845,86.377,84.849,85.56,85.088,84.699,85.539,85.058,83.207,82.657,82.523,81.887,81.659,80.977,81.264,81.547,81.37,81.681,81.813,81.154,83.52,83.896,83.763,84.789,83.909,84.325,84.231,84.607,83.54,83.399,86.193,86.161,85.439,86.837,85.866,86.56,84.472,84.641,84.787,84.966,85.066,85.784,86.517,85.775,84.423,83.714,82.642,82.425,82.413,82.391,82.637,82.431,81.423,81.216,80.346,81.261,82.062,83.226,83.432,83.561,85.439,85.525
757,B,True,122.68,120.35,120.58,121.64,123.11,122.61,122.26,121.35,121.92,120.39,118.64,116.45,115.19,115.32,113.49,113.04,111.27,110.01,109.93,108.44,109.31,110.46,110.24,106.88,106.16,110.36,110.86,112.02,110.9,111.18,111.68,111.69,111.38,111.76,112.52,113.14,111.98,114.74,113.96,115.45,115.48,114.35,113.77,115.29,114.44,116.04,114.27,113.0,114.2,113.32,115.27,114.57,112.83,114.06,115.29,117.66,116.48,115.75,114.24,115.51,117.16,120.14,118.14,118.25,116.42,115.85,119.73,117.58,117.63,118.8
758,B,False,151.35,151.27,147.75,147.14,149.59,149.65,150.25,146.75,144.19,146.27,144.81,145.9,146.38,147.74,148.04,150.84,154.29,153.66,156.6,149.29,152.09,145.78,149.3,148.7,157.46,156.04,148.38,150.75,144.67,152.05,147.45,148.9,145.04,141.54,139.91,136.41,141.36,139.95,138.87,138.96,142.22,140.89,142.01,142.11,135.91,138.8,139.76,138.43,140.66,140.26,136.49,138.45,140.01,138.92,139.86,142.1,142.08,144.5,142.62,144.23,145.16,142.76,137.45,138.21,141.49,147.72,144.13,146.07,150.85,154.09
759,B,False,134.21,132.83,134.03,132.81,133.14,132.7,132.98,131.21,131.99,133.37,132.01,133.98,135.03,134.71,135.92,133.2,133.97,137.66,138.79,138.61,140.11,139.39,139.59,140.68,138.64,139.24,139.7,140.3,142.69,143.42,143.68,142.68,140.27,136.96,136.31,135.79,135.63,134.98,135.04,135.18,130.17,128.11,129.63,127.68,126.89,125.43,128.56,126.89,130.15,128.49,129.48,130.25,130.23,129.62,129.4,130.79,129.75,130.83,130.73,130.27,129.5,130.41,130.38,131.18,131.14,133.4,131.03,131.68,132.51,133.01
760,B,True,122.17,123.52,121.08,120.43,121.14,119.79,120.39,117.91,119.53,119.92,121.48,121.02,117.37,117.82,115.85,116.15,115.42,116.18,116.49,115.49,116.3,115.04,115.05,114.54,114.11,115.66,117.05,117.99,116.53,116.62,118.31,120.09,116.51,116.99,118.6,117.6,119.76,120.03,121.33,122.54,121.13,121.26,120.35,119.53,120.47,119.67,118.48,118.0,120.57,101.52,116.96,117.93,117.45,116.79,117.18,116.66,115.49,115.21,117.22,117.65,120.57,120.44,120.32,120.42,119.41,120.01,121.53,119.82,120.42,118.55
761,B,False,69.273,70.816,71.189,70.767,71.594,71.251,70.984,70.81,71.624,70.911,70.764,70.45,71.097,71.513,70.331,70.718,70.493,70.358,70.09,70.479,70.936,71.957,72.405,72.132,72.709,73.491,74.269,75.611,75.553,75.405,74.833,74.932,74.474,74.592,74.201,74.163,74.198,73.677,74.005,74.474,74.183,74.045,73.795,73.464,72.118,73.51,73.328,73.672,73.402,73.342,74.068,74.347,73.559,73.782,74.74,75.423,73.463,73.917,73.629,74.401,74.791,73.754,74.515,73.716,73.336,73.414,74.491,74.017,74.981,74.174
762,B,False,99.154,99.406,99.313,98.835,98.998,98.666,98.549,98.646,96.861,97.121,97.139,95.696,94.603,95.485,94.437,94.812,96.19,96.66,98.222,98.826,99.518,99.007,100.12,101.33,100.77,100.62,101.49,102.41,101.58,100.9,100.84,100.57,99.922,100.56,100.89,100.57,99.852,99.649,99.298,101.22,102.58,100.36,100.57,101.35,101.71,101.43,100.69,102.44,102.43,102.73,105.25,103.66,106.22,106.19,104.91,103.13,102.97,103.28,103.53,101.67,101.56,102.81,101.31,100.95,101.04,101.69,100.68,99.325,98.962,99.372
763,B,False,108.96,110.45,106.0,113.19,112.99,109.02,107.06,109.56,108.06,109.69,108.76,113.38,110.23,110.49,107.5,109.12,110.29,104.49,100.79,101.29,99.471,99.471,98.312,100.46,100.7,100.64,101.87,100.22,102.86,103.36,99.754,102.92,103.74,102.03,102.01,99.258,97.982,98.535,96.321,97.909,98.394,102.78,93.783,99.107,91.691,91.475,88.992,96.391,92.255,93.393,93.235,96.88,102.33,102.97,102.47,101.68,96.312,95.45,95.778,95.398,96.772,92.718,90.94,91.615,88.308,83.421,85.08,83.993,83.604,83.528
764,B,True,130.25,127.73,126.93,125.1,126.24,127.23,124.56,122.41,123.8,122.83,125.5,129.26,125.62,127.19,129.29,129.25,128.38,127.64,126.59,126.85,126.82,127.95,124.64,120.42,119.37,117.86,117.0,115.56,114.92,114.09,113.95,113.5,112.15,111.16,109.66,110.68,111.22,109.65,108.89,107.6,109.62,110.11,109.42,109.9,111.26,110.26,107.2,105.37,106.33,106.11,106.52,106.85,103.6,105.05,102.35,102.56,102.24,102.96,103.62,100.42,99.531,100.44,100.09,98.381,98.314,98.599,96.927,99.111,100.88,99.777
765,B,False,146.88,146.0,144.93,142.97,142.2,140.41,141.1,139.91,140.47,141.34,139.43,137.87,138.8,136.91,136.17,138.81,138.85,139.92,140.89,143.42,148.61,148.58,151.02,154.16,153.32,153.42,155.18,152.27,148.94,148.18,147.69,148.87,147.01,145.26,142.57,140.86,138.03,136.05,136.26,136.19,134.79,134.56,134.39,135.6,129.89,131.64,130.97,131.23,133.03,130.83,127.68,129.51,126.66,127.21,124.31,120.58,122.73,126.06,121.93,122.86,123.41,123.2,123.48,125.14,126.72,130.88,131.92,132.0,134.75,135.55
766,B,False,95.984,97.633,98.797,98.083,98.707,100.3,99.692,97.126,97.76,95.663,96.361,98.081,97.183,97.575,95.867,95.956,95.949,96.317,97.393,97.414,96.571,95.774,97.444,97.988,99.146,99.221,99.285,98.299,99.861,99.203,99.544,98.868,97.638,98.436,98.737,100.74,99.986,99.134,100.89,101.08,100.25,97.627,97.406,96.809,97.997,96.985,96.384,97.538,97.37,96.478,97.426,97.913,99.551,100.07,98.21,98.416,99.254,98.901,100.21,101.71,99.97,102.13,100.3,101.05,100.62,100.88,100.94,99.269,99.026,98.957
767,B,True,94.958,95.489,93.149,93.528,92.492,91.015,89.328,88.354,89.413,89.322,89.262,88.411,89.02,86.739,88.626,89.625,91.449,92.482,92.161,91.025,92.541,90.315,89.768,89.097,87.192,85.544,85.395,86.666,85.862,84.596,83.78,82.358,82.862,84.545,83.899,86.798,85.603,87.713,87.99,90.298,90.536,92.549,90.067,91.07,92.331,89.278,89.211,89.161,88.5,85.396,83.783,85.164,85.235,83.68,84.196,83.135,84.658,80.797,81.664,80.367,81.691,82.778,83.337,85.153,86.713,86.808,86.617,86.178,85.418,85.586
768,B,True,51.54,52.388,52.313,51.403,51.388,51.361,51.943,53.239,52.261,53.811,52.445,51.669,51.534,51.602,52.886,52.566,52.307,51.857,52.519,52.665,53.216,54.147,53.927,54.423,54.484,54.729,55.361,55.095,55.006,56.016,56.357,56.798,56.428,56.346,55.983,57.227,56.483,56.417,56.617,57.708,58.045,56.823,57.578,58.747,59.503,59.635,59.92,59.679,59.304,59.595,59.586,59.088,59.531,59.539,59.868,59.93,59.487,58.916,58.837,59.727,60.002,60.715,60.837,61.404,61.852,61.535,60.993,61.388,61.083,61.214
769,B,True,126.24,125.73,127.18,126.63,124.85,124.46,126.1,123.11,124.61,124.2,124.11,123.84,122.61,121.96,121.38,119.41,119.69,121.77,121.8,123.65,125.4,124.72,126.12,126.14,129.07,129.08,129.52,128.66,129.15,127.94,127.06,126.49,127.39,124.63,123.84,119.2,119.86,118.72,119.47,118.69,118.68,119.42,121.73,120.46,120.07,120.04,120.42,118.92,120.1,121.09,121.15,122.42,121.83,122.57,122.64,124.9,124.76,124.49,124.03,123.91,123.72,123.75,124.23,122.19,121.43,123.0,121.58,122.04,122.76,122.93
770,B,False,95.502,93.18,90.365,88.787,87.321,86.638,85.936,84.937,85.222,86.353,83.865,82.707,83.17,81.624,83.256,82.81,83.316,82.22,83.658,83.58,83.774,83.169,83.766,85.556,86.311,86.451,87.323,87.453,85.636,86.965,86.388,83.615,81.722,81.904,82.967,81.781,80.254,78.943,75.428,72.89,74.817,77.355,77.563,77.152,74.296,76.419,76.05,77.012,72.678,71.963,72.644,72.389,73.214,74.12,74.444,74.281,75.841,77.948,77.368,76.408,77.496,77.615,75.482,76.86,77.771,77.38,75.873,78.126,76.992,82.116
771,B,False,144.53,143.12,141.33,139.32,132.8,135.05,140.18,138.03,132.84,129.45,126.99,124.77,125.43,125.84,127.13,126.18,123.97,123.23,122.32,122.91,122.95,122.98,122.55,125.89,128.42,134.47,139.26,142.26,148.27,151.97,150.85,153.51,154.7,152.04,154.3,149.83,152.12,149.96,145.23,140.73,139.59,134.78,133.04,130.89,130.4,126.54,121.73,120.37,120.74,123.12,123.76,121.89,125.55,125.95,126.05,125.73,125.02,125.02,127.12,124.74,125.72,126.54,127.55,126.06,122.97,123.59,121.75,123.5,123.53,123.62
772,B,True,75.749,73.617,73.432,72.839,72.397,71.929,72.827,71.402,72.67,71.554,74.34,74.354,73.928,77.161,76.358,77.573,77.452,77.96,76.425,79.008,77.807,77.999,79.292,78.586,77.45,77.472,76.756,76.024,75.442,76.264,73.974,74.349,73.621,73.518,73.732,73.553,72.684,71.969,71.757,69.812,71.145,70.181,71.768,71.965,71.547,72.598,72.763,74.537,73.415,71.801,71.549,72.148,72.525,72.933,72.566,75.316,75.707,75.603,75.2,75.594,75.472,75.039,74.647,74.537,73.761,72.859,71.295,71.271,72.606,69.853
773,B,False,126.24,127.23,124.56,122.41,123.8,122.83,125.5,129.26,125.62,127.19,129.29,129.25,128.38,127.64,126.59,126.85,126.82,127.95,124.64,120.42,119.37,117.86,117.0,115.56,114.92,114.09,113.95,113.5,112.15,111.16,109.66,110.68,111.22,109.65,108.89,107.6,109.62,110.11,109.42,109.9,111.26,110.26,107.2,105.37,106.33,106.11,106.52,106.85,103.6,105.05,102.35,102.56,102.24,102.96,103.62,100.42,99.531,100.44,100.09,98.381,98.314,98.599,96.927,99.111,100.88,99.777,98.645,97.853,98.445,98.239
774,B,False,125.46,126.14,125.32,125.28,126.06,125.45,125.75,127.78,128.16,128.15,127.83,125.67,125.22,126.34,125.67,124.24,122.58,123.56,121.03,121.56,119.95,121.24,122.55,122.83,121.94,125.27,124.4,123.98,123.12,124.31,125.72,125.05,123.9,125.49,124.87,126.81,128.48,127.21,126.37,127.65,127.91,127.5,124.39,122.41,125.53,125.13,124.7,122.56,124.15,124.08,125.19,124.24,127.11,129.96,129.35,128.34,129.6,128.41,129.07,128.04,130.32,128.58,128.84,129.26,130.17,132.07,130.51,129.92,130.06,131.35
775,B,False,85.243,82.968,65.014,73.283,65.595,74.609,62.76,72.948,70.445,55.147,74.436,69.176,56.845,70.034,55.942,62.425,59.055,74.919,74.839,68.487,63.017,63.185,67.795,76.268,78.051,80.526,73.71,71.682,84.295,69.596,70.618,71.58,74.111,72.09,69.426,64.651,65.923,64.431,68.678,59.763,69.888,64.794,67.579,66.812,62.564,66.253,62.166,64.559,64.09,68.135,70.298,76.487,70.351,69.706,70.485,69.646,68.775,65.799,66.366,64.909,64.723,67.736,60.876,62.878,60.318,59.461,59.664,62.315,59.716,59.574
776,B,True,121.93,122.15,122.47,125.3,126.15,126.34,126.5,126.55,125.68,125.02,124.58,124.53,124.91,123.16,122.49,120.6,120.0,118.72,118.21,118.65,118.69,119.43,120.47,121.49,122.05,121.98,123.67,123.31,126.39,128.88,132.0,136.46,137.94,139.89,140.13,140.99,141.64,141.37,141.87,142.56,141.93,137.93,137.98,135.26,132.82,129.84,129.55,129.19,125.75,124.94,125.44,125.32,127.07,123.9,124.51,126.33,128.68,127.52,126.69,128.13,128.96,129.49,127.88,129.42,128.74,128.64,130.19,130.73,131.33,129.35
777,B,True,82.132,82.315,83.841,83.613,83.056,83.231,82.252,82.994,83.89,83.545,84.095,84.447,84.049,83.889,84.54,83.832,84.001,83.829,81.922,82.208,82.011,81.359,80.763,82.627,81.16,81.154,81.361,80.219,80.184,79.915,79.549,81.291,80.857,80.926,80.896,80.362,79.525,79.378,78.432,78.525,78.216,78.593,78.39,78.236,77.805,76.335,76.203,76.222,76.078,74.966,74.016,75.305,75.922,76.074,75.49,75.415,76.59,78.064,78.305,78.483,79.561,79.731,80.277,78.337,78.806,78.485,77.018,74.917,74.037,73.009
778,B,True,87.748,88.365,88.287,89.392,90.14,91.318,93.242,93.345,95.165,95.307,95.733,96.88,96.49,95.643,95.693,95.395,93.83,92.519,91.472,90.843,89.82,89.968,90.535,91.584,91.991,93.312,93.841,94.085,95.428,95.107,95.341,95.759,95.884,95.894,94.489,93.836,93.633,94.302,93.474,93.885,92.766,91.892,91.344,91.788,91.087,91.399,91.773,92.263,91.931,91.332,91.544,92.014,92.674,92.729,94.404,93.926,93.528,94.448,94.703,96.007,96.508,98.157,99.215,101.01,101.35,101.09,101.41,100.22,99.598,101.06
779,B,True,93.891,94.642,95.25,94.647,95.279,94.865,94.662,95.147,95.01,94.827,94.327,93.721,93.445,92.667,92.272,92.016,92.244,92.241,91.537,92.29,92.32,92.094,92.28,92.348,92.39,92.255,92.977,93.72,92.317,92.351,93.103,94.021,93.376,93.444,92.906,93.537,93.381,92.996,92.983,93.039,93.515,94.226,96.592,97.362,98.294,99.063,99.805,99.581,99.811,99.987,99.971,99.968,99.734,98.43,97.104,96.38,96.454,96.469,96.047,95.167,95.315,96.309,96.373,96.811,96.448,97.688,98.435,98.009,97.957,97.826
780,B,False,120.04,121.24,120.84,122.04,121.84,118.97,118.45,116.09,112.07,110.29,108.52,107.99,110.47,110.7,107.63,110.68,112.31,112.28,113.41,114.44,114.53,115.84,117.66,117.72,119.76,119.92,120.96,119.81,116.98,120.85,118.77,116.32,115.17,110.99,108.9,106.69,106.01,105.07,104.51,104.38,103.23,102.89,103.68,106.91,108.42,112.39,115.17,118.93,122.75,122.07,121.35,123.92,122.77,124.42,125.86,123.29,120.39,118.94,116.86,117.41,113.59,111.85,110.42,110.27,111.36,109.04,109.04,109.95,109.9,110.27
781,B,False,99.783,100.32,101.82,101.89,104.5,103.63,103.73,105.26,106.4,107.59,110.18,111.6,111.45,113.14,114.22,113.65,111.73,110.85,108.94,107.49,107.47,106.11,104.13,103.79,103.64,103.42,103.88,105.27,105.3,104.9,104.91,104.19,103.98,105.36,107.87,108.67,111.12,113.15,113.02,113.62,114.07,115.23,115.48,116.39,114.95,114.99,115.24,115.46,115.65,115.09,114.3,114.27,113.45,111.77,111.33,110.8,109.9,109.96,109.05,109.8,108.39,110.05,109.29,110.53,109.42,110.65,112.52,115.23,116.88,119.98
782,B,False,92.624,92.53,93.339,93.619,93.991,94.808,94.105,93.204,93.333,94.4,95.361,96.913,98.776,98.186,99.254,99.323,99.157,99.083,98.756,98.923,98.89,98.794,98.752,98.663,98.215,100.13,100.12,100.34,98.093,97.077,96.531,96.616,96.575,95.762,95.799,96.189,95.338,95.676,96.261,96.662,97.937,98.394,99.091,99.862,100.45,100.68,101.09,101.66,101.4,102.76,103.21,101.83,100.56,101.22,100.97,100.91,100.51,100.56,99.793,99.449,99.802,99.906,99.947,99.842,100.95,100.34,99.719,100.44,101.36,101.0
783,B,True,100.32,99.92,101.5,103.41,104.15,104.53,106.4,106.22,105.83,104.28,103.45,102.76,99.944,96.771,96.907,97.222,95.897,97.489,97.324,96.218,97.144,95.925,96.642,97.487,95.183,95.206,96.181,94.863,95.829,94.11,95.249,94.962,95.273,95.774,96.44,97.308,97.525,97.52,98.28,100.12,100.72,100.33,101.62,102.55,103.63,104.2,102.73,103.58,105.83,105.17,105.99,104.57,104.8,107.35,109.03,106.93,109.07,109.73,109.57,109.34,109.24,110.76,108.8,107.56,105.04,103.39,102.44,102.78,100.01,100.19
784,B,True,60.233,60.39,60.193,60.942,60.881,61.819,61.525,61.208,60.691,62.466,61.376,58.591,59.916,59.582,59.992,58.861,61.083,59.2,60.954,60.008,60.496,59.636,60.232,59.765,60.396,60.57,59.565,59.134,59.118,58.822,59.86,60.115,60.556,60.923,60.414,60.525,60.897,60.132,62.028,61.003,61.624,61.316,60.994,60.514,60.935,60.29,59.994,59.75,59.624,60.768,60.552,60.116,59.811,59.871,60.079,59.852,59.989,60.857,61.059,61.15,61.005,61.324,63.212,61.631,61.614,62.189,62.396,62.445,62.99,63.919
785,B,False,68.587,64.903,68.362,68.741,66.033,66.651,67.39,70.225,72.098,70.809,70.837,70.867,77.027,75.185,70.865,75.219,70.447,79.124,75.372,74.629,76.266,72.278,74.316,71.299,71.692,71.214,65.875,67.58,63.766,66.31,58.744,62.925,62.421,60.768,60.298,58.793,56.288,55.83,55.931,58.378,55.083,60.876,60.597,59.477,63.869,71.79,66.266,68.182,69.291,70.871,73.233,68.262,65.961,62.176,57.271,55.375,51.035,51.969,51.64,60.133,76.375,54.931,59.802,60.546,63.395,59.838,60.302,61.361,62.296,70.537
786,B,False,111.38,111.76,112.52,113.14,111.98,114.74,113.96,115.45,115.48,114.35,113.77,115.29,114.44,116.04,114.27,113.0,114.2,113.32,115.27,114.57,112.83,114.06,115.29,117.66,116.48,115.75,114.24,115.51,117.16,120.14,118.14,118.25,116.42,115.85,119.73,117.58,117.63,118.8,119.58,117.33,115.75,114.31,114.53,110.76,111.71,112.17,111.49,112.76,110.19,113.93,113.86,114.38,115.46,113.16,111.66,114.76,114.6,115.05,117.88,117.47,118.1,120.74,120.38,119.74,119.32,118.05,116.52,115.82,116.17,116.87
