,FLARE_TYPE,COINCIDENCE,AREA_ACR_1,AREA_ACR_2,AREA_ACR_3,AREA_ACR_4,AREA_ACR_5,AREA_ACR_6,AREA_ACR_7,AREA_ACR_8,AREA_ACR_9,AREA_ACR_10,AREA_ACR_11,AREA_ACR_12,AREA_ACR_13,AREA_ACR_14,AREA_ACR_15,AREA_ACR_16,AREA_ACR_17,AREA_ACR_18,AREA_ACR_19,AREA_ACR_20,AREA_ACR_21,AREA_ACR_22,AREA_ACR_23,AREA_ACR_24,AREA_ACR_25,AREA_ACR_26,AREA_ACR_27,AREA_ACR_28,AREA_ACR_29,AREA_ACR_30,AREA_ACR_31,AREA_ACR_32,AREA_ACR_33,AREA_ACR_34,AREA_ACR_35,AREA_ACR_36,AREA_ACR_37,AREA_ACR_38,AREA_ACR_39,AREA_ACR_40,AREA_ACR_41,AREA_ACR_42,AREA_ACR_43,AREA_ACR_44,AREA_ACR_45,AREA_ACR_46,AREA_ACR_47,AREA_ACR_48,AREA_ACR_49,AREA_ACR_50,AREA_ACR_51,AREA_ACR_52,AREA_ACR_53,AREA_ACR_54,AREA_ACR_55,AREA_ACR_56,AREA_ACR_57,AREA_ACR_58,AREA_ACR_59,AREA_ACR_60,AREA_ACR_61,AREA_ACR_62,AREA_ACR_63,AREA_ACR_64,AREA_ACR_65,AREA_ACR_66,AREA_ACR_67,AREA_ACR_68,AREA_ACR_69,AREA_ACR_70
1151,B,True,197.51,191.3,194.25,191.88,192.06,188.59,187.09,188.05,188.96,191.62,191.44,186.62,185.53,185.18,187.23,182.36,185.32,183.27,186.69,186.67,186.06,189.32,188.93,192.3,192.31,194.76,197.34,192.9,193.49,197.17,200.98,200.99,203.14,202.2,203.31,204.95,205.18,202.11,202.54,201.95,200.98,199.68,198.89,200.69,202.68,203.65,201.37,199.06,201.35,204.22,204.81,203.91,201.4,204.77,203.44,200.56,196.85,198.21,199.02,200.12,200.53,203.2,202.63,198.96,200.06,202.86,196.45,195.52,196.93,197.35
1152,B,False,322.49,321.61,321.51,315.8,317.79,320.32,321.5,322.88,326.31,324.58,327.19,327.63,332.7,332.84,332.39,331.69,334.43,335.36,330.89,328.03,328.69,328.73,330.27,329.43,328.08,326.04,329.43,326.52,325.04,329.78,329.97,329.14,333.49,338.87,332.7,335.63,332.57,328.62,329.98,334.74,335.3,337.93,337.36,334.83,340.99,339.88,339.69,343.35,341.74,341.59,338.63,332.26,339.79,338.9,339.9,340.87,339.26,343.35,347.08,349.79,347.21,350.2,353.75,354.07,352.47,352.71,349.48,351.18,349.8,348.84
1153,B,False,542.84,544.69,544.55,537.99,532.8,532.23,529.39,540.59,537.19,528.21,538.92,524.96,530.87,541.59,543.1,541.22,554.67,564.29,549.27,558.96,561.58,559.43,555.96,566.11,569.33,571.35,565.87,554.18,549.66,548.54,544.4,543.25,543.39,535.88,535.4,529.6,525.74,521.06,511.92,503.3,498.48,491.14,486.72,491.23,486.43,483.69,474.88,479.24,475.48,473.15,472.93,474.96,456.9,454.79,450.87,449.26,447.16,441.27,441.13,429.46,422.91,429.11,418.81,412.7,414.98,417.32,415.08,408.45,412.88,409.38
1154,B,False,496.29,497.61,502.46,507.94,506.52,505.61,505.87,502.98,498.67,504.2,503.31,509.08,509.19,510.85,506.8,505.99,503.09,500.15,502.38,505.21,504.04,505.83,504.95,504.45,509.66,508.08,505.68,511.99,505.27,503.22,504.12,502.95,502.21,508.59,507.11,509.1,509.71,505.8,507.4,504.84,504.25,504.7,503.17,505.32,507.73,507.48,511.23,512.59,511.8,511.92,509.61,510.09,508.74,507.45,510.56,510.24,506.69,510.75,511.22,511.09,508.79,510.93,516.02,513.29,514.64,511.74,514.12,511.78,513.77,515.91
1155,B,False,509.01,509.63,509.81,507.19,508.71,500.96,507.44,507.8,512.39,520.0,530.91,527.41,526.89,519.27,520.17,517.57,521.95,521.72,527.25,517.81,517.62,520.85,518.81,521.56,522.45,525.29,522.02,522.45,521.91,528.75,536.73,532.34,532.1,536.26,536.56,534.55,530.18,529.03,536.04,538.19,539.69,530.45,534.58,540.15,536.5,539.89,536.79,541.46,543.03,543.22,541.05,539.56,540.85,537.23,535.49,534.01,536.1,533.42,528.35,529.36,525.84,528.6,529.48,532.18,522.14,525.35,525.1,519.45,520.68,517.03
1156,B,True,209.95,208.23,216.72,219.0,210.97,214.94,204.95,206.32,211.01,211.6,221.27,207.5,197.85,204.42,203.69,206.37,205.7,202.72,204.2,203.61,203.08,211.55,211.76,210.79,225.38,214.08,215.51,222.59,225.04,224.18,227.61,228.52,228.22,220.55,218.63,220.02,219.7,224.38,222.98,222.86,217.2,227.34,227.78,231.18,223.18,224.01,232.75,233.8,233.67,236.51,239.4,236.94,241.67,246.2,243.15,239.92,249.25,243.95,242.84,237.48,238.53,239.5,237.41,238.76,238.47,244.74,242.73,233.39,232.56,238.42
1157,B,False,321.39,318.06,316.03,312.93,314.14,311.7,308.45,308.29,311.08,311.82,310.88,311.73,313.87,309.6,312.0,308.94,307.59,308.05,304.3,302.61,303.86,302.1,303.9,301.56,299.94,296.35,295.69,295.82,295.03,291.77,293.87,293.37,296.5,292.53,288.52,283.09,284.12,285.85,284.69,285.13,282.21,286.39,285.22,289.38,288.21,287.35,288.63,285.62,285.9,285.4,289.89,289.32,288.94,288.44,287.73,286.78,285.13,284.35,284.84,282.0,280.7,281.83,282.21,282.57,285.21,290.29,289.55,287.36,289.07,292.84
1158,B,False,228.51,233.66,233.56,228.96,229.09,237.01,230.8,228.39,227.12,218.73,216.36,218.46,217.54,209.84,211.0,213.83,208.72,209.05,206.15,204.84,205.01,202.06,205.23,203.65,203.41,202.27,201.05,200.32,196.89,195.95,193.67,192.72,193.35,194.11,188.98,188.4,188.63,191.04,189.01,183.95,182.45,179.58,178.96,181.15,181.04,183.27,182.39,178.64,179.59,181.31,183.16,181.59,184.1,186.21,181.59,180.37,182.07,179.48,178.83,179.76,178.58,177.67,173.78,174.32,170.63,171.41,171.96,166.22,161.73,163.87
1159,B,False,40.706,42.886,42.454,44.783,45.474,47.153,48.468,48.253,51.262,48.281,47.236,47.719,48.284,51.951,52.279,54.421,57.246,55.699,57.692,58.326,61.528,66.379,70.27,68.261,69.84,71.007,72.169,73.022,71.325,68.647,70.344,70.895,74.77,76.573,76.883,76.467,77.206,77.295,79.968,84.263,85.278,84.335,84.056,89.662,85.729,90.614,98.065,96.425,97.813,98.651,94.191,97.656,102.92,102.6,101.24,100.42,102.21,94.232,94.456,95.364,99.064,95.918,100.07,104.31,107.61,104.78,101.92,105.09,107.24,107.19
1160,B,False,187.49,186.64,190.48,187.84,188.92,187.36,190.52,196.06,201.38,206.22,204.91,207.71,206.01,209.84,209.74,212.8,213.88,218.49,221.05,223.01,225.09,226.41,222.01,220.73,219.91,220.9,219.4,218.82,220.05,217.46,214.56,216.69,215.13,218.77,219.96,222.38,222.98,225.43,227.39,230.78,233.39,230.75,233.54,235.44,237.28,237.92,239.0,238.15,242.49,243.6,242.22,241.46,238.73,241.64,248.42,244.99,243.92,242.93,247.15,248.61,246.05,248.92,255.86,254.07,254.3,259.3,258.93,259.31,262.24,263.63
1161,B,False,59.046,62.793,59.333,57.207,56.613,57.037,54.564,51.512,50.083,50.431,50.347,48.02,50.97,52.505,49.515,52.202,50.209,48.027,48.135,48.509,45.139,47.971,45.559,48.134,47.521,42.982,42.631,48.356,46.714,45.365,41.995,40.085,39.813,40.173,42.559,38.073,39.365,39.064,40.545,38.655,38.178,37.865,37.251,39.042,39.428,36.471,34.863,38.454,35.864,38.997,37.786,38.447,38.238,38.332,36.045,36.833,36.4,33.827,35.47,39.643,34.138,31.017,30.805,33.15,33.8,31.343,29.632,27.158,27.632,26.825
1162,B,False,50.342,60.52,59.019,61.605,66.631,76.838,79.473,76.044,70.1,68.385,76.152,75.138,70.833,88.741,98.237,113.55,109.37,98.744,115.35,114.93,97.926,112.92,115.34,129.33,131.07,131.75,139.56,141.74,155.21,157.12,162.56,170.88,183.32,174.19,167.44,177.08,193.11,184.08,181.56,192.89,212.8,231.93,238.88,241.86,265.14,275.39,302.68,292.24,301.96,309.95,315.02,330.81,327.75,324.7,328.14,332.08,336.91,331.57,313.27,334.3,334.75,339.75,340.9,348.23,381.29,376.8,375.79,378.66,383.06,396.41
1163,B,False,59.422,59.963,60.227,59.676,61.403,61.865,62.092,61.767,62.102,61.884,62.084,60.331,60.632,60.436,60.104,60.774,62.241,62.589,62.42,63.279,63.043,61.322,61.134,60.775,61.548,61.428,62.562,60.23,60.074,61.093,59.598,60.696,60.441,60.301,59.054,58.839,58.887,57.086,56.56,54.893,54.663,55.873,55.874,55.953,57.274,59.098,58.681,58.6,58.606,59.248,59.26,59.283,58.828,58.4,59.446,60.021,58.179,58.962,58.255,59.798,61.041,59.993,60.787,62.811,63.905,64.97,65.888,66.445,66.807,68.766
1164,B,False,511.96,507.98,505.2,503.84,502.86,501.38,495.03,490.94,487.37,488.75,490.97,481.32,483.7,484.0,483.95,482.58,479.64,480.2,477.32,472.22,474.02,471.37,464.92,463.52,464.43,469.24,474.05,463.07,463.83,462.5,467.08,464.6,463.36,464.68,460.97,459.26,460.06,457.84,456.98,453.85,452.3,452.19,454.32,452.48,449.09,450.69,446.6,447.39,447.71,440.87,447.09,448.57,450.46,454.23,449.15,446.72,454.85,449.6,450.81,454.19,448.91,447.51,453.42,454.17,450.22,453.88,450.46,447.76,449.29,447.29
1165,B,False,53.05,54.246,55.565,55.219,56.405,58.836,60.433,61.979,63.018,62.75,65.537,63.488,65.591,67.081,69.314,68.343,71.4,69.957,69.702,70.614,74.629,76.963,80.5,80.921,84.316,86.281,87.137,87.716,90.127,88.345,85.704,85.949,83.904,84.515,85.83,87.067,89.2,89.019,93.314,93.774,93.561,95.014,97.632,101.59,100.95,103.17,102.12,99.367,99.664,99.757,101.22,101.76,104.13,106.3,107.44,107.92,111.08,110.59,111.74,109.58,111.57,112.31,110.58,110.03,108.94,107.53,108.92,110.14,110.42,110.0
1166,B,False,307.15,302.58,300.84,297.48,295.5,293.03,298.81,297.35,300.14,300.35,300.4,299.5,300.3,304.05,298.45,302.36,301.01,300.92,305.06,306.95,310.02,304.02,296.85,292.31,297.77,301.33,300.82,296.16,298.62,297.52,298.42,306.45,296.55,296.37,298.64,299.35,294.49,295.15,301.19,300.06,297.39,297.57,299.37,295.73,299.32,299.94,295.7,297.17,289.88,296.17,298.38,291.92,303.03,301.25,300.35,300.38,300.87,295.14,291.04,298.93,296.81,303.76,299.9,306.13,299.18,297.26,292.61,293.24,303.99,303.95
1167,B,False,132.02,133.67,135.68,135.27,134.67,134.83,138.06,141.59,139.25,137.78,138.36,136.89,139.18,140.64,140.67,141.71,143.11,142.22,144.02,143.99,143.8,143.92,144.91,144.69,145.75,144.93,142.97,143.93,144.78,145.67,147.21,147.99,144.19,145.83,143.53,141.0,137.65,143.54,144.9,146.52,146.19,144.91,142.8,143.09,142.84,144.4,142.45,141.36,144.66,143.51,148.72,149.06,146.08,146.19,146.19,148.18,150.04,148.59,148.6,149.43,151.57,153.28,153.45,154.52,157.87,156.0,156.68,157.95,157.36,156.18
1168,B,False,186.05,186.53,179.17,182.63,180.85,189.47,189.75,193.65,198.92,197.11,198.22,195.04,200.89,204.23,207.09,205.68,206.21,204.64,206.0,209.29,208.28,216.44,213.98,206.31,201.08,194.23,195.31,190.54,188.95,186.77,188.64,183.6,178.4,183.14,183.76,180.76,180.3,185.24,177.51,182.28,176.22,181.51,180.72,181.79,184.61,184.53,184.97,191.19,187.15,182.14,181.33,178.98,179.33,182.95,187.46,183.57,184.5,180.51,180.95,182.99,183.81,186.51,183.99,184.39,182.88,186.46,186.73,186.45,190.24,192.61
1169,B,False,16.083,15.583,15.317,15.896,15.318,16.911,17.668,17.097,17.614,17.742,16.36,15.129,15.481,14.967,14.924,16.583,16.884,16.599,16.642,15.47,15.756,14.476,14.677,14.477,14.271,14.967,14.598,37.08,48.939,49.505,45.52,49.14,49.515,51.814,53.712,50.675,53.271,53.235,53.944,54.18,55.535,53.527,57.264,57.458,62.431,68.441,66.528,76.306,78.426,73.98,74.751,70.752,75.381,81.282,84.245,87.603,85.779,88.632,88.913,86.282,91.206,92.785,90.185,99.574,102.17,99.205,96.12,101.12,100.71,102.69
1170,B,False,342.26,343.64,344.95,347.83,347.52,348.39,347.88,346.97,343.5,339.76,338.61,341.61,335.8,335.26,336.93,336.87,334.96,335.94,334.97,331.33,337.32,335.2,337.77,335.51,335.24,332.29,329.32,326.49,325.73,325.36,321.31,320.92,326.21,321.45,322.67,325.36,328.42,327.33,319.86,319.52,318.81,317.37,315.56,316.69,317.05,311.1,307.97,306.61,302.29,301.86,298.2,296.49,296.88,296.31,297.55,292.72,290.76,288.82,289.97,288.51,291.45,290.1,291.59,289.76,295.59,297.66,296.3,295.92,299.9,297.35
1171,B,False,419.13,426.58,424.71,432.74,424.17,415.34,412.13,414.45,415.11,413.76,406.08,394.76,399.53,399.96,399.23,394.82,400.43,401.46,402.43,407.63,399.15,400.35,401.94,406.7,399.21,397.93,392.83,390.83,392.13,389.27,393.76,391.74,385.37,385.83,390.6,390.21,388.79,386.55,390.02,393.74,390.47,394.98,391.4,389.31,384.87,382.41,386.4,375.09,387.1,389.02,392.65,391.37,386.96,384.88,383.35,377.8,379.02,375.7,375.89,373.61,374.24,381.95,376.32,386.04,381.96,383.66,389.07,395.45,397.86,391.53
1172,B,False,293.49,297.86,293.42,304.22,307.52,311.13,313.92,313.63,310.12,312.92,312.21,313.35,308.03,308.17,313.37,317.92,319.16,320.02,317.15,323.0,326.53,330.97,331.02,329.28,328.12,326.29,323.75,324.09,326.17,325.45,327.31,332.52,329.15,331.48,329.1,331.45,331.07,331.25,329.09,339.28,337.49,336.86,338.72,335.11,337.67,337.35,338.19,344.44,341.91,340.77,336.73,342.83,342.47,343.18,342.35,345.04,343.19,340.57,343.83,350.53,351.52,347.71,344.85,344.64,344.04,347.26,344.81,356.17,350.51,356.25
1173,B,True,43.336,45.824,33.585,46.49,42.626,52.02,49.52,49.569,42.15,45.79,49.914,48.658,46.735,52.7,54.713,62.166,66.332,65.444,71.229,78.738,80.341,76.327,72.404,73.583,78.279,76.236,76.725,82.172,79.911,79.162,75.35,84.855,81.508,81.966,84.194,87.355,89.19,89.882,91.508,88.538,88.997,93.88,91.197,93.195,97.403,94.319,92.83,95.963,91.802,90.824,91.577,92.592,89.486,91.602,88.585,85.453,87.204,87.703,84.216,83.535,87.674,86.002,84.043,86.594,85.147,84.975,85.963,95.444,99.833,106.4
1174,B,False,610.56,608.37,607.22,611.15,611.18,607.96,601.19,607.47,603.37,601.67,604.26,607.58,604.26,600.5,618.34,616.64,616.3,615.68,622.66,625.7,637.45,627.7,622.4,627.17,629.46,624.82,621.29,621.47,620.82,622.85,621.0,622.49,620.66,621.88,616.15,619.05,623.31,620.25,624.82,620.86,616.16,617.11,618.57,624.08,624.01,622.45,621.59,619.61,616.74,612.97,619.93,619.18,622.83,627.78,628.64,630.17,633.07,632.93,636.28,635.01,639.34,642.56,644.89,644.71,643.23,648.07,642.69,648.71,651.74,649.32
1175,B,False,42.991,43.533,42.666,43.342,41.065,43.485,41.473,41.351,39.625,39.408,39.894,40.229,40.445,40.47,39.285,36.693,37.879,35.431,36.942,37.251,37.927,37.856,38.391,38.788,38.263,40.055,39.848,39.038,37.538,39.88,40.972,40.493,40.388,40.133,40.115,40.785,38.42,39.008,38.524,39.056,38.462,36.974,37.008,37.128,38.068,37.444,38.025,38.24,38.684,39.499,40.257,41.244,42.006,42.434,44.106,45.185,47.13,45.971,50.393,51.184,53.301,54.635,57.196,57.308,57.14,59.58,59.638,58.462,57.616,59.584
1176,B,False,155.4,156.23,154.85,155.11,155.86,157.15,157.19,155.81,157.72,155.54,154.38,153.81,153.53,150.62,151.13,152.95,155.86,154.75,156.39,156.14,156.02,155.19,155.86,153.64,155.46,154.95,160.12,159.99,161.14,159.98,159.4,157.28,158.22,158.53,157.35,158.86,159.22,160.93,161.69,163.21,161.01,160.61,160.13,157.96,158.69,158.96,159.73,159.87,159.76,160.25,159.06,158.67,159.06,161.16,158.65,161.1,162.84,163.87,165.57,166.78,163.77,162.99,163.23,162.11,161.25,162.67,163.46,163.11,161.81,162.07
1177,B,False,494.46,503.28,502.03,491.95,489.87,505.71,507.19,502.45,498.07,491.32,502.58,502.58,495.79,496.49,505.69,504.87,513.04,510.28,518.96,515.79,528.48,530.08,528.62,537.3,524.41,524.41,524.26,525.86,536.18,540.71,535.69,549.23,544.86,546.15,541.24,545.04,548.81,555.56,570.76,579.2,577.89,592.52,596.89,600.98,605.24,612.46,614.66,617.85,617.87,618.45,617.14,603.37,598.5,610.22,604.61,601.57,605.32,606.35,604.36,593.63,604.5,615.58,616.26,608.89,609.14,608.9,601.86,599.93,604.08,598.07
1178,B,False,466.88,464.78,466.07,463.36,463.63,464.64,466.75,465.35,467.0,466.06,467.25,467.31,469.24,472.79,474.26,473.07,476.79,477.47,481.99,488.66,490.54,489.33,487.45,492.24,497.21,494.8,495.4,497.22,499.27,503.84,510.1,514.45,520.7,517.05,521.52,525.31,523.87,526.42,522.94,527.47,532.31,530.17,533.47,534.41,540.53,540.84,542.9,542.18,541.61,538.67,540.1,537.74,540.0,544.52,547.4,551.43,554.03,555.67,557.18,560.61,559.7,561.65,561.23,568.3,567.65,574.62,579.49,580.83,577.82,581.49
1179,B,False,976.18,977.09,976.12,980.19,970.04,976.76,963.91,968.29,967.05,969.85,971.39,975.3,970.06,976.99,988.9,984.55,987.36,990.54,984.71,988.81,1000.5,998.79,1003.6,1002.6,1000.9,1015.2,1009.8,1015.7,1020.3,1032.2,1028.4,1033.6,1037.9,1042.6,1044.4,1038.2,1050.6,1045.2,1052.8,1053.2,1051.7,1056.4,1052.7,1057.0,1058.9,1063.0,1061.6,1072.3,1069.8,1074.0,1075.2,1070.3,1069.8,1066.3,1062.7,1070.9,1076.5,1077.6,1080.9,1082.3,1084.2,1083.1,1080.2,1098.9,1091.3,1096.7,1097.7,1107.9,1099.6,1106.9
1180,B,False,367.96,369.22,372.33,366.47,364.77,372.26,384.56,375.66,377.72,385.47,389.5,388.63,388.23,393.02,398.4,393.47,412.07,413.8,416.07,409.83,405.95,413.87,411.1,413.76,405.61,404.9,413.82,423.66,431.4,424.14,417.47,413.41,414.45,422.05,417.59,417.31,416.23,413.94,400.51,401.44,411.44,417.53,408.36,403.4,398.35,403.26,407.15,407.43,404.79,409.58,405.54,405.81,409.23,398.77,415.8,416.64,418.27,410.69,405.91,412.46,408.29,411.03,412.07,403.96,401.66,406.15,396.45,404.4,409.27,400.46
1181,B,False,203.52,208.86,210.48,208.48,209.91,209.15,205.98,204.21,206.21,207.14,207.42,208.35,208.59,210.87,207.69,208.58,208.53,206.76,207.23,205.01,201.38,201.63,202.04,201.77,200.02,195.95,197.38,197.43,195.74,197.92,196.34,199.17,200.56,198.85,198.7,193.37,194.61,198.38,196.86,196.97,197.03,198.66,198.89,199.53,201.35,199.0,197.97,196.79,195.56,196.42,199.65,200.33,201.03,201.04,201.07,203.17,200.96,200.76,200.26,198.21,201.35,198.92,199.65,202.09,204.25,202.11,200.9,203.13,203.72,205.05
1182,B,False,380.82,382.24,385.23,388.54,383.81,382.31,382.97,384.8,384.89,384.32,383.28,381.83,384.72,382.19,377.9,379.9,377.17,378.09,377.58,377.62,374.61,375.85,373.74,369.39,369.52,368.97,369.69,371.43,374.15,372.36,371.76,373.25,375.91,375.4,378.15,374.24,369.34,364.96,363.68,367.97,365.52,367.49,367.6,364.22,359.62,359.66,356.59,355.53,356.61,356.64,354.26,352.5,353.37,354.08,353.19,355.2,354.38,355.1,352.09,353.76,353.83,354.44,353.41,356.13,352.32,350.07,349.13,346.65,346.13,346.79
1183,B,False,420.61,423.09,425.37,423.65,425.65,424.53,421.26,416.87,416.9,413.34,412.02,412.65,414.24,416.81,415.38,416.7,418.01,417.74,413.91,413.76,414.79,414.62,415.53,417.23,421.28,416.4,416.96,417.9,418.59,419.37,418.07,418.58,425.56,422.66,425.56,424.34,425.49,423.82,423.63,426.14,425.48,424.39,427.2,429.4,442.56,450.78,452.08,454.65,458.4,461.38,458.91,459.6,457.9,459.88,463.09,463.4,463.93,466.88,464.78,466.07,463.36,463.63,464.64,466.75,465.35,467.0,466.06,467.25,467.31,469.24
1184,B,False,425.56,424.34,425.49,423.82,423.63,426.14,425.48,424.39,427.2,429.4,442.56,450.78,452.08,454.65,458.4,461.38,458.91,459.6,457.9,459.88,463.09,463.4,463.93,466.88,464.78,466.07,463.36,463.63,464.64,466.75,465.35,467.0,466.06,467.25,467.31,469.24,472.79,474.26,473.07,476.79,477.47,481.99,488.66,490.54,489.33,487.45,492.24,497.21,494.8,495.4,497.22,499.27,503.84,510.1,514.45,520.7,517.05,521.52,525.31,523.87,526.42,522.94,527.47,532.31,530.17,533.47,534.41,540.53,540.84,542.9
1185,B,False,367.27,352.41,370.09,359.28,344.1,333.11,337.38,339.52,350.91,352.71,343.89,359.5,348.82,337.88,336.0,340.92,336.98,351.01,368.46,355.25,359.5,381.96,370.48,380.53,416.17,413.43,410.19,410.89,413.85,431.85,432.07,447.9,427.42,412.07,412.35,420.84,416.57,411.86,420.92,420.73,410.61,403.91,407.55,409.27,412.9,406.77,413.83,412.86,415.48,419.06,418.78,433.78,423.58,418.78,417.27,398.8,379.9,370.24,357.46,347.87,329.72,307.54,296.87,266.05,251.77,241.85,228.65,208.98,194.61,174.02
1186,B,False,156.13,155.45,156.47,155.7,155.38,153.65,157.21,155.54,155.87,158.65,154.82,155.47,158.37,163.12,164.8,165.8,161.05,162.86,164.09,167.24,166.67,167.18,168.5,169.74,168.73,170.87,169.19,169.69,172.72,174.3,178.25,180.17,182.49,185.94,191.15,194.65,196.98,201.04,202.41,199.91,201.65,200.23,201.2,202.86,203.67,206.38,210.3,211.75,214.96,214.56,214.16,212.58,211.07,213.45,210.64,211.01,209.72,210.94,213.34,216.84,219.34,218.17,220.42,223.29,226.11,227.06,224.97,223.04,225.78,222.2
1187,B,False,18.02,18.122,17.595,18.295,19.13,18.731,18.553,18.16,17.765,17.808,17.187,17.596,17.34,16.501,16.836,16.945,18.179,16.288,16.325,16.963,16.103,16.67,15.804,16.75,16.714,16.151,16.188,15.923,16.346,16.083,15.583,15.317,15.896,15.318,16.911,17.668,17.097,17.614,17.742,16.36,15.129,15.481,14.967,14.924,16.583,16.884,16.599,16.642,15.47,15.756,14.476,14.677,14.477,14.271,14.967,14.598,37.08,48.939,49.505,45.52,49.14,49.515,51.814,53.712,50.675,53.271,53.235,53.944,54.18,55.535
1188,B,False,74.722,73.908,75.463,75.092,76.901,77.517,77.172,75.362,76.863,75.752,76.054,74.249,74.469,77.893,77.493,78.346,78.902,82.007,79.807,80.665,80.785,82.658,81.882,81.891,84.749,83.399,85.21,87.306,88.494,88.06,91.025,91.899,91.413,89.508,87.826,89.327,88.658,90.142,90.839,90.113,90.166,89.699,89.959,91.829,93.264,97.669,93.883,97.576,94.789,93.009,93.861,95.879,94.014,94.727,95.465,96.984,100.21,102.08,107.17,114.18,117.01,118.23,118.29,116.7,119.83,120.08,131.0,129.2,126.58,125.79
1189,B,False,334.89,341.29,339.5,344.22,343.93,344.67,353.32,345.48,351.29,352.09,352.71,360.88,363.91,366.55,359.24,360.11,366.56,372.26,378.32,376.04,379.83,376.32,377.91,379.05,381.78,382.84,387.31,385.41,389.25,392.21,394.62,398.62,393.76,393.73,397.21,390.01,392.46,399.01,404.0,404.39,405.64,406.3,411.86,407.79,411.59,415.37,413.76,416.82,418.34,420.55,422.97,424.15,427.63,430.61,428.47,431.86,434.64,439.91,439.47,441.04,443.86,446.3,443.38,445.91,438.43,441.83,439.85,443.41,444.92,450.77
1190,B,False,228.68,231.45,231.36,232.99,227.51,232.38,231.76,233.42,235.54,232.89,234.49,235.16,235.01,239.81,237.05,237.91,243.45,244.83,247.08,254.38,259.16,264.51,268.91,268.92,264.94,263.18,266.59,263.86,266.45,265.15,261.07,262.12,262.21,262.35,263.75,258.23,258.97,257.73,258.08,260.48,266.21,272.57,274.94,274.61,273.88,281.56,275.76,275.56,269.99,283.39,283.46,284.38,287.65,287.68,286.76,287.95,296.74,296.47,296.79,295.29,295.51,297.35,301.05,303.67,307.04,315.86,312.7,318.36,316.04,320.36
1191,B,False,71.761,71.647,72.419,71.73,74.275,74.421,74.546,73.661,72.015,70.056,70.671,68.708,65.827,66.03,67.738,67.157,68.443,70.324,67.925,69.011,69.574,70.584,69.122,68.565,68.578,67.101,64.554,62.423,63.727,63.616,60.303,60.506,61.323,62.056,62.135,62.472,61.858,64.253,63.072,66.842,66.469,65.704,64.352,62.269,60.904,60.768,62.074,61.565,61.583,58.82,55.892,56.555,57.395,55.608,54.205,54.8,55.607,55.412,53.932,55.934,53.944,53.261,53.614,51.849,52.966,53.532,52.425,50.495,51.238,51.127
1192,B,False,283.91,280.22,279.15,277.27,275.91,273.13,272.74,269.63,269.37,264.42,265.94,263.78,262.67,261.93,261.98,263.35,264.76,262.01,263.23,259.52,261.24,264.12,260.45,258.08,260.03,261.67,257.4,253.39,255.35,255.82,257.0,256.2,258.51,260.48,258.74,258.19,256.58,255.48,257.08,254.57,253.21,250.19,250.07,249.09,248.17,241.08,238.39,240.84,237.34,236.06,241.87,240.32,237.33,238.7,238.15,243.24,239.75,242.36,243.01,244.48,242.31,241.19,237.78,235.79,238.21,243.9,239.66,238.32,238.83,237.94
1193,B,False,928.79,931.68,936.93,937.03,930.06,939.12,937.06,939.3,938.14,941.41,937.17,941.2,936.47,937.92,931.33,939.81,937.92,941.38,943.71,934.8,928.63,925.01,933.14,939.03,941.36,941.54,936.67,940.26,945.48,939.66,937.6,941.03,943.23,939.97,938.1,947.04,942.27,938.88,937.0,932.75,936.06,929.7,931.27,936.88,930.05,926.35,929.97,935.4,927.9,926.44,936.4,937.17,936.53,942.02,932.08,931.14,923.11,926.15,929.88,930.0,927.57,930.31,935.4,931.6,939.13,940.84,934.55,931.65,938.29,936.14
1194,B,False,18.566,18.427,19.26,21.176,19.518,19.492,19.572,18.674,19.711,20.426,18.789,19.192,19.918,19.466,19.071,19.631,20.296,19.995,20.135,20.918,21.414,22.278,21.088,21.065,21.095,22.53,22.823,22.113,21.773,21.632,22.068,22.198,22.636,22.443,21.837,22.324,23.216,22.465,22.745,22.149,23.614,25.378,27.868,28.697,29.12,29.754,30.286,29.749,30.827,32.217,32.436,36.094,37.994,39.166,41.411,41.615,43.078,45.712,50.993,51.549,54.15,53.84,54.7,58.65,61.665,63.087,63.858,66.137,69.129,69.316
1195,B,False,417.53,408.36,403.4,398.35,403.26,407.15,407.43,404.79,409.58,405.54,405.81,409.23,398.77,415.8,416.64,418.27,410.69,405.91,412.46,408.29,411.03,412.07,403.96,401.66,406.15,396.45,404.4,409.27,400.46,392.74,387.27,395.21,396.36,398.63,407.17,407.32,412.03,413.18,417.04,406.59,414.51,411.22,408.31,413.23,412.56,414.16,410.83,413.92,418.59,408.95,410.5,410.15,406.14,407.58,406.71,406.35,410.64,414.43,418.69,401.19,386.5,390.85,384.81,388.56,388.27,370.58,359.68,372.12,374.73,367.5
